bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.624476,,,,,,,,,,,,,,e4d26fcb-ae9d-4b1f-8526-8f146de6cdb1,16,,"[7.0, 44.1]",3879792,0,,,,,1.5961074,,Left Foot,,,"[6.6, 59.9]",,Ground Pass,,15.805062,,,,Matías Agustín Silvestre,7019.0,,,,,Goal Kick,1,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,3,Sampdoria,234,['e25425d8-cf36-4d12-ac58-c0deaad9f533'],24,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:24.804,Pass,
,,,,,,,,,,,,,,,,,,1.798259,,,,,,,,,,,,,,073a1397-2524-44e2-bda9-d89e13849ee0,19,,"[14.7, 75.8]",3879792,0,,,,,-0.0749447,,Right Foot,,,"[44.0, 73.6]",,High Pass,,29.382479,,Incomplete,,Ricardo Gabriel Álvarez,8875.0,,,,,,1,From Goal Kick,Matías Agustín Silvestre,7019.0,Right Center Back,3,Sampdoria,234,"['21d2d813-9b59-4c7b-9b4d-e8b27fc5b95a', 'e1d1c018-cee5-4c8a-a62d-66af4b6cd8fb']",28,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:28.601,Pass,
,,,,,,,,,,,,,,,,,,2.047756,,,,,,,,,,,,,,4e66d458-9818-4b66-ae68-c8870749e291,23,,"[46.6, 80.0]",3879792,0,,,,,-2.9817946,,,,,"[19.3, 75.6]",,Low Pass,,27.652306,,,,Matías Agustín Silvestre,7019.0,,,,,Throw-in,1,From Throw In,Lorenzo De Silvestri,7473.0,Right Wing Back,4,Sampdoria,234,['3a26cbe9-ab05-450a-9da8-55c6d3d1912a'],38,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:38.192,Pass,
,,,,,,,,,,,,,,,,,,0.978799,,,,,,,,,,,,,,64303bc8-549d-4bb1-a7bb-5d482ba90726,26,,"[16.3, 75.4]",3879792,0,,,,,-1.6242213,,Right Foot,,,"[15.3, 56.7]",,Ground Pass,,18.726719,,,,Andrea Ranocchia,7962.0,,,,,,1,From Throw In,Matías Agustín Silvestre,7019.0,Right Center Back,4,Sampdoria,234,['ecb591ee-3351-4280-8a5f-405ba3e0dfba'],41,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:41.373,Pass,
,,,,,,,,,,,,,,,,,,1.43228,,,,,,,,,,,,,,a573d853-6d7a-45e2-9094-7f748cec1098,29,,"[18.3, 53.3]",3879792,0,,,,,-1.7117003,,Right Foot,,,"[14.3, 25.1]",,Ground Pass,,28.482275,,,,Niklas Moisander,9884.0,,,,,,1,From Throw In,Andrea Ranocchia,7962.0,Center Back,4,Sampdoria,234,['d8bb2fa3-9ffa-4565-9f52-ad7d2b236ff0'],44,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:44.175,Pass,
,,,,,,,,,,,,,,,,,,1.223171,,,,,,,,,,,,,,10d690fb-adcd-4715-9d84-a3506b3c7527,32,,"[13.9, 24.9]",3879792,0,,,,,1.4228177,,Left Foot,,,"[16.3, 41.0]",,Ground Pass,,16.277899,,,,Andrea Ranocchia,7962.0,,,,,,1,From Throw In,Niklas Moisander,9884.0,Left Center Back,4,Sampdoria,234,['32578cf6-769a-4b9d-8e50-d89dda9392db'],46,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:46.801,Pass,
,,,,,,,,,,,,,,,,,,1.882755,,,,,,,,,,,,,,d5e7e2a9-cd52-4c70-9cd4-90eb017c5eec,35,,"[35.4, 51.1]",3879792,0,,,,,-1.603138,,Right Foot,,,"[34.3, 17.1]",,Ground Pass,,34.017788,,,,Niklas Moisander,9884.0,,,,,,1,From Throw In,Andrea Ranocchia,7962.0,Center Back,4,Sampdoria,234,['5a10b2f0-869f-49f0-ae50-88b8ef44010c'],53,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:53.851,Pass,
,,,,,,,,,,,,,,,,,,0.986072,,,,,,,,,,,,,,a4409d55-2cb3-4c7a-844d-5d046bfcfc43,38,,"[39.2, 13.5]",3879792,0,,,,,-0.51155615,,Left Foot,,,"[50.6, 7.1]",,Ground Pass,,13.073638,,,,José Rodolfo Pires Ribeiro,25505.0,,,,,,1,From Throw In,Niklas Moisander,9884.0,Left Center Back,4,Sampdoria,234,['7bf70868-65d3-42fb-b6cf-625fc23157b2'],57,,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:57.341,Pass,
,,,,,,,,,,,,,,,,,,0.491709,,,,,,,,,,,,,,61157274-2cec-445e-942d-4bb2b9f80509,41,,"[52.6, 6.3]",3879792,1,,,,,1.0040671,,Left Foot,,,"[56.8, 12.9]",,Ground Pass,,7.823043,,,,Fernando Lucas Martins,16586.0,,,,,,1,From Throw In,José Rodolfo Pires Ribeiro,25505.0,Left Wing Back,4,Sampdoria,234,['767f3f62-1cec-4a2d-ab92-2e522699d3e9'],0,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:00.081,Pass,
,,,,,,,,,,,,,,,,,,0.208338,,,,,,,,,,,,,,bb918144-e324-4326-8012-6273efe262a3,45,,"[58.2, 10.9]",3879792,1,,,,,2.6546934,,Right Foot,,,"[54.8, 12.7]",,Low Pass,,3.847077,,Incomplete,,,,,,,,,1,From Throw In,Fernando Lucas Martins,16586.0,Left Defensive Midfield,4,Sampdoria,234,['25d64811-2b17-4dfc-b36f-780eab5b3d4a'],0,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:00.733,Pass,
,,,,,,,,,,,,,,,,,,2.939808,,,,,,,,,,,,,,0d65572f-433d-45f2-986c-5cc3e669a60b,48,,"[57.6, 13.7]",3879792,1,,True,,,1.2232323,,Right Foot,,,"[79.3, 73.6]",,High Pass,,63.709496,,,,Lorenzo De Silvestri,7473.0,,True,,,Free Kick,1,From Free Kick,Antonio Cassano,19850.0,Left Wing,5,Sampdoria,234,['0eb0e652-1ef7-4636-b332-a80b1e1adfad'],8,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:08.152,Pass,
,,,,,,,,,,,,,,,,,,1.310186,,,,,,,,,,,,,,8ec25f2a-1bcb-4d6d-9e70-acfed02edd62,51,,"[103.2, 74.6]",3879792,1,,,,,-2.5829933,,Right Foot,,,"[96.0, 70.1]",,Ground Pass,,8.490583,,,,Ricardo Gabriel Álvarez,8875.0,,,,,,1,From Free Kick,Lorenzo De Silvestri,7473.0,Right Wing Back,5,Sampdoria,234,"['5fe1449c-6a49-4fc0-8765-ae070934dd22', 'e5de79fc-6f26-4f96-8b06-a9bd5768d64e']",14,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:14.710,Pass,True
,,,,,,,,,,,,,,,,,,1.635965,,,,,,,,,,,,,,01373923-fcbd-4c78-80c5-1fa0e5c713e9,59,,"[83.6, 37.8]",3879792,1,,,,,-1.0698526,,Left Foot,,,"[98.0, 11.5]",,Ground Pass,,29.984163,,,,José Rodolfo Pires Ribeiro,25505.0,,,,,,1,From Free Kick,Ricardo Gabriel Álvarez,8875.0,Right Wing,5,Sampdoria,234,['1479d2c6-9073-46bb-9013-e64fba1e5e5c'],22,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:22.039,Pass,
,,,,,,,,,,,,,,,,,,0.944774,,,,,,,,,,,,,,7a772197-2163-4be0-9a75-be49aedc8ac1,66,,"[28.5, 67.2]",3879792,1,,,,,-0.6316906,,Left Foot,,,"[36.7, 61.2]",,Ground Pass,,10.160708,,Incomplete,,Riccardo Meggiorini,11643.0,,,,,,1,From Free Kick,Fabrizio Cacciatore,7050.0,Right Back,5,Sampdoria,234,"['4ce02eac-e942-4096-a666-b98e90ae558f', 'ed415724-31b8-4803-af7f-df4732293f6e']",26,,,,,,,,,,,,,,,,,,Chievo,231,00:01:26.587,Pass,
,,,,,,,,,,,,,,,,,,3.900762,,,,,,,,,,,,,,7d3e10ca-2b53-48a8-9420-298ed761cb83,70,,"[79.0, 16.9]",3879792,1,,,,,0.7962542,,Right Foot,,,"[120.0, 58.8]",,High Pass,,58.62261,,Out,,Lorenzo De Silvestri,7473.0,,True,,,,1,From Free Kick,Fernando Lucas Martins,16586.0,Left Defensive Midfield,5,Sampdoria,234,['800060b0-8a6e-485a-8d3f-dfab860d1250'],29,,,,,,,,,,,,,,,,,,Sampdoria,234,00:01:29.004,Pass,
,,,,,,,,,,,,,,,,,,2.329431,,,,,,,,,,,,,,303963cd-33fd-4073-9999-7878dbf3f600,72,,"[6.0, 36.0]",3879792,2,,,,,-0.16906306,,Right Foot,,,"[68.1, 25.4]",,High Pass,,62.998173,,Incomplete,,Riccardo Meggiorini,11643.0,,,,,Goal Kick,1,From Goal Kick,Albano Benjamín Bizzarri,7803.0,Goalkeeper,6,Chievo,231,"['26ed1b9e-c6ad-442c-984e-54c59c4392e8', 'bbb90014-3caa-41d1-9840-56354bf64952']",2,,,,,,,,,,,,,,,,,,Chievo,231,00:02:02.696,Pass,
,,,,,,,,,,,,,,,,,,1.05936,,,,,,,,,,,,,,dee68793-2e39-435d-8724-178df66d2641,79,,"[70.5, 5.7]",3879792,2,,,,,3.1143885,,Right Foot,,,"[55.8, 6.1]",,Ground Pass,,14.705441,,,,Massimo Gobbi,8645.0,,,,,,1,From Goal Kick,Perparim Hetemaj,7046.0,Left Center Midfield,6,Chievo,231,"['abdbefc0-2a3c-433b-99f4-ec78ad9ae2f9', 'ca8e9d1d-88fb-4dd7-abf4-51cefe598b59']",9,,,,,,,,,,,,,,,,,,Chievo,231,00:02:09.407,Pass,True
,,,,,,,,,,,,,,,,,,0.835726,,,,,,,,,,,,,,be2f8b7e-0894-40a9-b596-f00036956275,81,,"[55.8, 6.9]",3879792,2,,,,,0.17693806,,Left Foot,,,"[70.9, 9.6]",,Ground Pass,,15.339492,,,,Simone Pepe,40247.0,,,,,,1,From Goal Kick,Massimo Gobbi,8645.0,Left Back,6,Chievo,231,['63bb6942-2832-4261-8f9f-8c0d496a8dbd'],10,,,,,,,,,,,,,,,,,,Chievo,231,00:02:10.467,Pass,
,,,,,,,,,,,,,,,,,,0.977723,,,,,,,,,,,,,,463aec27-5828-4944-8a04-550316bbb8a1,84,,"[70.9, 11.4]",3879792,2,,,,,-1.7542763,,Right Foot,,,"[69.1, 1.7]",,Ground Pass,,9.865597,,,,Massimo Gobbi,8645.0,,,,,,1,From Goal Kick,Simone Pepe,40247.0,Center Forward,6,Chievo,231,['05228b78-4f6b-4154-b955-e48d7ab92543'],11,,,,,,,,,,,,,,,,,,Chievo,231,00:02:11.342,Pass,
,,,,,,,,,,,,,,,,,,2.154631,,,,,,,,,,,,,,0d099f25-c7a5-42ca-aa81-a9848e7c0e6a,91,,"[85.6, 8.0]",3879792,2,,,,,1.7947531,,Right Foot,,,"[81.5, 26.0]",,Low Pass,,18.46104,,,,Simone Pepe,40247.0,,,,,,1,From Goal Kick,Massimo Gobbi,8645.0,Left Back,6,Chievo,231,['15d4a017-922a-41af-bab3-76ce8e05cabf'],15,,,,,,,,,,,,,,,,,,Chievo,231,00:02:15.907,Pass,
,,,,,,,,,,,,,,,,,,1.982219,,,,,,,,,,,,,,677748d7-bf64-4c08-9dbc-95e0c7ef4c53,95,,"[79.1, 27.0]",3879792,2,,,,,1.5884156,,Right Foot,,,"[78.3, 72.4]",,Ground Pass,,45.407047,,,,Fabrizio Cacciatore,7050.0,,True,,,,1,From Goal Kick,Simone Pepe,40247.0,Center Forward,6,Chievo,231,"['069cfd51-102f-4d09-98aa-90437d86f40f', 'be0f4cf0-801c-42a5-b621-1c88e5f454ed']",18,,,,,,,,,,,,,,,,,,Chievo,231,00:02:18.221,Pass,True
,,,,,,,,,,,,,,,,,,2.980005,,,,,,,,,,,,,,06427dbb-08ae-4c8d-850f-1b8c32f0763a,98,,"[92.8, 60.6]",3879792,2,,,,,-0.98674405,,Right Foot,,,"[119.9, 19.6]",,High Pass,,49.14682,,Out,,Perparim Hetemaj,7046.0,,True,,,,1,From Goal Kick,Fabrizio Cacciatore,7050.0,Right Back,6,Chievo,231,['98c8aeec-011a-4e90-b19e-308fc02fef13'],23,,,,,,,,,,,,,,,,,,Chievo,231,00:02:23.054,Pass,
,,,,,,,,,,,,,,,,,,2.399159,,,,,,,,,,,,,,8f3b7893-8ebe-48db-b059-c94d8d774f36,100,,"[7.0, 44.1]",3879792,2,,,,,1.5400368,,Right Foot,,,"[7.8, 70.1]",,Ground Pass,,26.012304,,,,Matías Agustín Silvestre,7019.0,,,,,Goal Kick,1,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,7,Sampdoria,234,['e824cc7d-2cf2-4eb2-b530-803e49f8d214'],42,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:42.157,Pass,
,,,,,,,,,,,,,,,,,,1.529756,,,,,,,,,,,,,,b0d0e005-dd02-4a47-9a87-573d8a3fcae9,103,,"[7.8, 70.1]",3879792,2,,,,,0.4895784,,Right Foot,,,"[21.5, 77.4]",,Ground Pass,,15.523531,,,,Lorenzo De Silvestri,7473.0,,,,,,1,From Goal Kick,Matías Agustín Silvestre,7019.0,Right Center Back,7,Sampdoria,234,['04e93ad3-003f-47cd-a302-b23f98f764f5'],45,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:45.931,Pass,
,,,,,,,,,,,,,,,,,,1.635569,,,,,,,,,,,,,,84543cbb-7bc5-4085-8572-21edb0d28820,109,,"[24.7, 74.6]",3879792,2,,,,,-2.0512693,,Right Foot,,,"[16.1, 58.1]",,Ground Pass,,18.60672,,,,Andrea Ranocchia,7962.0,,,,,Free Kick,1,From Free Kick,Lorenzo De Silvestri,7473.0,Right Wing Back,8,Sampdoria,234,['73e83c22-122c-40e7-98d6-2c4128e0cdd4'],59,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:59.928,Pass,
,,,,,,,,,,,,,,,,,,2.282442,,,,,,,,,,,,,,88ae2346-9dd0-4c80-bb79-41afd2bf36ee,112,,"[18.1, 54.7]",3879792,3,,,,,-1.3938941,,Right Foot,,,"[24.5, 18.9]",,Ground Pass,,36.36757,,,,Niklas Moisander,9884.0,,,,,,1,From Free Kick,Andrea Ranocchia,7962.0,Center Back,8,Sampdoria,234,['da08a376-b174-4085-9e9c-7888c80688e7'],3,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:03.509,Pass,
,,,,,,,,,,,,,,,,,,1.725607,,,,,,,,,,,,,,38fa6009-c444-4029-a96a-2f4e6b10c432,115,,"[27.1, 11.9]",3879792,3,,,,,1.5634705,,Left Foot,,,"[27.3, 39.2]",,Ground Pass,,27.300732,,,,Andrea Ranocchia,7962.0,,,,,,1,From Free Kick,Niklas Moisander,9884.0,Left Center Back,8,Sampdoria,234,['8aab85c5-6bf8-4ec6-b4f7-e1acea24a97e'],7,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:07.163,Pass,
,,,,,,,,,,,,,,,,,,1.488837,,,,,,,,,,,,,,ce11ea85-a538-4c06-9aa4-33051440d28e,118,,"[36.2, 46.4]",3879792,3,,,,,-1.6348594,,Right Foot,,,"[34.5, 19.9]",,Ground Pass,,26.554472,,,,Niklas Moisander,9884.0,,,,,,1,From Free Kick,Andrea Ranocchia,7962.0,Center Back,8,Sampdoria,234,['8d7d804a-0aef-43df-81cc-adfdf80ee32f'],12,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:12.106,Pass,
,,,,,,,,,,,,,,,,,,2.166825,,,,,,,,,,,,,,d0c6c777-749b-4c25-bdfa-387ae5bcb2d7,121,,"[44.6, 14.5]",3879792,3,,,,,1.9507688,,Left Foot,,,"[31.7, 46.8]",,Ground Pass,,34.780743,,,,Andrea Ranocchia,7962.0,,,,,,1,From Free Kick,Niklas Moisander,9884.0,Left Center Back,8,Sampdoria,234,['33fc2cf2-de64-4923-a48d-b01958909582'],16,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:16.172,Pass,
,,,,,,,,,,,,,,,,,,1.780944,,,,,,,,,,,,,,4ad20b38-c7ed-4c44-91a6-d566d91fd3c8,124,,"[30.1, 48.2]",3879792,3,,,,,1.3521274,,Right Foot,,,"[34.7, 68.9]",,Ground Pass,,21.204952,,,,Matías Agustín Silvestre,7019.0,,,,,,1,From Free Kick,Andrea Ranocchia,7962.0,Center Back,8,Sampdoria,234,['aacf7c91-4802-4e83-96fa-3a80905578a5'],19,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:19.730,Pass,
,,,,,,,,,,,,,,,,,,1.073256,,,,,,,,,,,,,,96a919f6-5aec-4029-8763-679d92b10728,127,,"[40.0, 68.5]",3879792,3,,,,,0.61694187,,Right Foot,,,"[48.6, 74.6]",,Ground Pass,,10.543718,,,,Lorenzo De Silvestri,7473.0,,,,,,1,From Free Kick,Matías Agustín Silvestre,7019.0,Right Center Back,8,Sampdoria,234,['525db5aa-7041-4789-aaf4-00ca933ab9ad'],22,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:22.391,Pass,
,,,,,,,,,,,,,,,,,,1.013642,,,,,,,,,,,,,,48dcc725-9e94-449d-a8fd-a0adba70231a,130,,"[53.0, 77.4]",3879792,3,,,,,-0.1197254,,Right Foot,,,"[66.3, 75.8]",,Ground Pass,,13.395895,,,,Ricardo Gabriel Álvarez,8875.0,,,,,,1,From Free Kick,Lorenzo De Silvestri,7473.0,Right Wing Back,8,Sampdoria,234,['a7366a0a-311f-4234-aff4-5757b9a887f8'],24,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:24.537,Pass,
