50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,49aca3ba-5232-4259-86a7-5ba7dd8341f0,1368,,"[92.9, 23.1]",3879690,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,67,AC Milan,243,['d2f04deb-98f4-4eaf-ae8f-02428e7fb22f'],32,,,,,,,,,,,,,,,,,AC Milan,243,00:31:32.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b1b4b8c3-0b96-4e04-a07b-922a196b87c0,1371,,"[17.9, 47.6]",3879690,31,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,67,AC Milan,243,"['02ce4896-70ab-460a-afee-e157f34ac782', 'e2fdd5bf-f560-4354-bb48-b4ae5d1ad98b']",34,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:34.840,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,cfdfbe5d-7744-48e1-acac-f84973806297,1375,,"[102.9, 4.2]",3879690,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,68,AC Milan,243,['793045b8-02ed-44c2-9cff-9b8f1f783364'],52,,,,,,,,,,,,,,,,,AC Milan,243,00:31:52.388,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7e20eed7-a557-4e5a-a80c-7d666aeda63a,1384,,"[18.7, 78.8]",3879690,31,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Federico Bernardeschi,7777.0,Right Wing Back,69,Fiorentina,239,['fdfacb74-f695-4f87-9815-ca7845bf60cf'],56,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:56.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,ce56aa57-5f5e-4a23-81c9-c698f83d1ad3,1393,,"[34.8, 7.0]",3879690,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alessio Romagnoli,7458.0,Left Center Back,70,AC Milan,243,['09457b55-1052-4256-a08d-bcaf64dadfb5'],21,,,,,,,,,,,,,,,,,AC Milan,243,00:32:21.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9d3e8c79-122b-414a-98c6-6e10f4282dca,1395,,"[10.1, 26.6]",3879690,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gianluigi Donnarumma,7036.0,Goalkeeper,70,AC Milan,243,['d0591143-6a70-4412-9b69-268641485001'],24,,,,,,,,,,,,,,,,,AC Milan,243,00:32:24.400,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ef9db9b8-77d4-4675-8d83-a27ccbf1d79a,1399,,"[64.2, 62.5]",3879690,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,M''Baye Babacar Niang,5661.0,Right Center Forward,70,AC Milan,243,['1974c40d-9a3a-4ada-9a85-ebdb2c0e0920'],29,,,,,,,,,,,,,,,,,AC Milan,243,00:32:29.525,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9344d4a4-03ef-4ca5-ab74-d614e5efdf30,1401,,"[54.8, 30.6]",3879690,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Suárez Mata,23488.0,Left Defensive Midfield,71,Fiorentina,239,['de7fa66a-defd-4ad5-8359-335cbee97697'],45,,,,,,,,,,,,,,,,,Fiorentina,239,00:32:45.651,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2c7f1e04-8232-4ff0-be08-70c4089230e4,1403,,"[52.2, 53.1]",3879690,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Center Back,71,Fiorentina,239,['bdf1ec66-cbd0-4f41-8a45-15de57613190'],47,,,,,,,,,,,,,,,,,Fiorentina,239,00:32:47.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,4fcfae38-4d59-4d7f-9825-46b87720c510,1405,,"[40.4, 50.9]",3879690,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nenad Tomović,7056.0,Center Back,71,Fiorentina,239,['a6947d33-29e9-41b2-af62-e35427845d28'],48,,,,,,,,,,,,,,,,,Fiorentina,239,00:32:48.558,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,29c65680-b387-4985-954d-2a9e8468c0cf,1408,,"[12.2, 45.6]",3879690,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,71,Fiorentina,239,['a5f70a77-67ab-4d46-a772-fc8611880fca'],51,,,,,,,,,,,,,,,,,Fiorentina,239,00:32:51.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,38950b09-2da2-40b8-984e-011125bce724,1415,,"[71.4, 18.1]",3879690,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Davide Astori,8275.0,Left Center Back,72,Fiorentina,239,['20170234-b941-4cbb-84d0-f1faf31e8eba'],9,,,,,,,,,,,,,,,,,Fiorentina,239,00:33:09.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,cb14eb5e-dc0f-47fd-b866-1bd648c15ecc,1417,,"[78.7, 49.5]",3879690,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josip Iličić,7139.0,Right Attacking Midfield,72,Fiorentina,239,['dcd718af-4829-4ad6-a637-c0d9f5386456'],13,,,,,,,,,,,,,,,,,Fiorentina,239,00:33:13.499,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,88577b33-a53e-4ddf-a0fd-e352a12d9fd8,1419,,"[85.4, 30.7]",3879690,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Borja Valero Iglesias,6997.0,Left Attacking Midfield,72,Fiorentina,239,['e9f04d52-7ee0-49e2-a454-8435632eb642'],14,,,,,,,,,,,,,,,,,Fiorentina,239,00:33:14.408,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,0b2ecc23-15b6-4f37-9f22-341a8a7b4aa2,1422,,"[101.1, 39.1]",3879690,33,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nikola Kalinić,7033.0,Center Forward,72,Fiorentina,239,['73ad7e57-1553-4441-8158-624ba7e53323'],17,,,,,,,,,,,,,,,,,Fiorentina,239,00:33:17.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,478b23d5-035a-4f47-a5b4-f56cc12f2ee6,1424,,"[28.2, 50.3]",3879690,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keisuke Honda,5683.0,Right Midfield,73,AC Milan,243,['d6d523f5-e053-46e7-84ea-be41959b8d3d'],17,,,,,,,,,,,,,,,,,AC Milan,243,00:33:17.738,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,09c99c2d-7424-4e27-ac2b-cd61dff2432d,1431,,"[42.6, 35.0]",3879690,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,73,AC Milan,243,['c370745f-28db-4cab-ac1f-2a6f52e52790'],20,,,,,,,,,,,,,,,,,AC Milan,243,00:33:20.658,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,5c6429c3-45f2-413c-ba7a-cbfd1a218ab3,1435,,"[35.9, 41.0]",3879690,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Montolivo,7166.0,Right Defensive Midfield,73,AC Milan,243,['3cc5f2fd-39c8-4e09-a43d-c79b1f31bd5b'],23,,,,,,,,,,,,,,,,,AC Milan,243,00:33:23.455,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,73a5937b-0675-4ade-b256-0f3f2bd209e3,1437,,"[95.0, 3.6]",3879690,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,73,AC Milan,243,['5c021208-8e8a-4398-9b9d-bc0837742ce6'],28,,,,,,,,,,,,,,,,,AC Milan,243,00:33:28.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d17037ae-52a4-4599-82de-6d0fe40706bc,1443,,"[89.8, 13.3]",3879690,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Keisuke Honda,5683.0,Right Midfield,73,AC Milan,243,"['263d7bb3-a3b3-4089-9069-7c84aaeaa600', '40c74621-655a-4f25-9c80-e840908bb9be']",33,,,,,,,,,,,,,,,,,AC Milan,243,00:33:33.089,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,a27234c7-e80a-4c4c-90ba-03607764fd61,1445,,"[104.8, 23.1]",3879690,33,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,73,AC Milan,243,['077e9325-7781-447f-8dd4-99815c0baf19'],34,,,,,,,,,,,,,,,,,AC Milan,243,00:33:34.489,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,4f1c2ea2-202b-40ca-af5d-51e5229362d8,1451,,"[116.2, 37.7]",3879690,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,74,AC Milan,243,['48ad2529-9aef-4af6-a002-f3c66b399f70'],8,,,,,,,,,,,,,,,,,AC Milan,243,00:34:08.263,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,77e0d255-c2bf-4d4e-80ec-0d433a3dac14,1456,,"[94.8, 47.0]",3879690,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Riccardo Montolivo,7166.0,Right Defensive Midfield,74,AC Milan,243,['659d06d3-cb84-47c8-90c5-abc4257482e5'],11,,,,,,,,,,,,,,,,,AC Milan,243,00:34:11.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c5b757e8-157d-4115-a955-f0b269e3c955,1463,,"[28.2, 22.7]",3879690,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,75,AC Milan,243,['9e877996-fe7d-4cc3-9ff7-af6600716d4b'],37,,,,,,,,,,,,,,,,,AC Milan,243,00:34:37.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,89b36f12-27cb-4668-bd6d-23de51da7259,1465,,"[39.5, 4.4]",3879690,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Midfield,75,AC Milan,243,['f4c89072-c3d3-452d-8919-56635a034aef'],40,,,,,,,,,,,,,,,,,AC Milan,243,00:34:40.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,722d5489-c18b-4d99-b927-086212d8385a,1469,,"[41.8, 13.8]",3879690,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,75,AC Milan,243,['f8ca63f6-4034-4924-84fe-2a9a275abb6d'],42,,,,,,,,,,,,,,,,,AC Milan,243,00:34:42.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,0a28f5e0-dd2e-402a-8252-fdc8e99f8f61,1472,,"[30.3, 35.5]",3879690,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,75,AC Milan,243,['c53c1252-4f7c-452e-9e77-e3d8fdba305b'],45,,,,,,,,,,,,,,,,,AC Milan,243,00:34:45.599,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,94c7db55-2cdd-4852-848a-ff27778dfa32,1475,,"[31.5, 65.8]",3879690,34,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ignazio Abate,7463.0,Right Back,75,AC Milan,243,['c3661060-5c8b-4588-99e8-394cb8ae55f8'],48,,,,,,,,,,,,,,,,,AC Milan,243,00:34:48.085,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f3d01021-282c-4de9-a89a-fae449fd5f88,1480,,"[64.3, 73.1]",3879690,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,M''Baye Babacar Niang,5661.0,Right Center Forward,76,AC Milan,243,['0e249b42-dc42-4216-8048-6b3fccacfa5c'],3,,,,,,,,,,,,,,,,,AC Milan,243,00:35:03.675,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3652eec3-9623-41a6-9405-aaaed82263b7,1486,,"[49.0, 24.7]",3879690,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alessio Romagnoli,7458.0,Left Center Back,77,AC Milan,243,['e6272317-2d04-451a-9561-3bc7aa08f323'],31,,,,,,,,,,,,,,,,,AC Milan,243,00:35:31.865,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8adc6694-61c8-4749-a831-c186d75f9457,1489,,"[68.2, 4.2]",3879690,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Antonelli,8874.0,Left Back,77,AC Milan,243,['eff75eac-6daa-430d-b97a-078693c43338'],35,,,,,,,,,,,,,,,,,AC Milan,243,00:35:35.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dcf9f706-997d-4c83-9d26-79c971d77fb2,1493,,"[65.0, 11.0]",3879690,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,77,AC Milan,243,"['08795152-8014-4d2a-a49b-c9b2d5666d72', '7dc621eb-99e3-4f0c-baad-6dd2eb5fec7d']",38,,,,,,,,,,,,,,,,,AC Milan,243,00:35:38.343,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,58427569-e28a-4da2-a18a-8ddcfb1ea38b,1497,,"[93.7, 7.2]",3879690,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Midfield,77,AC Milan,243,['d2741060-9ac0-4054-820b-38cf71fee19c'],44,,,,,,,,,,,,,,,,,AC Milan,243,00:35:44.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,dda42bb2-b6cb-41aa-b2f0-ab46da65ec00,1501,,"[17.5, 59.3]",3879690,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nenad Tomović,7056.0,Center Back,78,Fiorentina,239,['9a7d8db4-5f7d-4ceb-afd4-281f0b2219fb'],48,,,,,,,,,,,,,,,,,Fiorentina,239,00:35:48.899,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,82279f01-0bd8-4a76-8996-96d981eae0bd,1503,,"[30.3, 59.5]",3879690,35,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,78,Fiorentina,239,['06503f2f-2b4b-4979-9035-e47cea3587a7'],49,,,,,,,,,,,,,,,,,Fiorentina,239,00:35:49.799,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,bc45e672-4686-484b-a957-647e185c1b79,1510,,"[35.6, 55.7]",3879690,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nenad Tomović,7056.0,Center Back,79,Fiorentina,239,['53aea6c8-0a9d-4d67-bcfd-2c5ad655c8ae'],6,,,,,,,,,,,,,,,,,Fiorentina,239,00:36:06.006,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7b52099d-1689-4937-a34c-0ade47a19ab0,1512,,"[36.5, 22.7]",3879690,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Davide Astori,8275.0,Left Center Back,79,Fiorentina,239,['a05a603c-7fa6-4601-bf5b-4c22338c39d4'],9,,,,,,,,,,,,,,,,,Fiorentina,239,00:36:09.421,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8c37e382-c6cb-43c0-b002-e1e8b5656a4f,1516,,"[48.7, 30.2]",3879690,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Suárez Mata,23488.0,Left Defensive Midfield,79,Fiorentina,239,['ce47a477-5255-4ec1-a3eb-dc1ef815ed9d'],15,,,,,,,,,,,,,,,,,Fiorentina,239,00:36:15.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9f0b233f-2c16-4002-a84d-cf6a41651b63,1519,,"[86.9, 74.6]",3879690,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Federico Bernardeschi,7777.0,Right Wing Back,79,Fiorentina,239,['025252f6-ffcd-430a-875b-699bcb4752dc'],20,,,,,,,,,,,,,,,,,Fiorentina,239,00:36:20.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b3d860e4-dce1-4192-9919-504c2ee8d596,1526,,"[2.2, 28.5]",3879690,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,80,AC Milan,243,['d6889ac6-040b-4b1c-993d-c8e8f133e5d5'],29,,,,,,,,,,,,,,,,,AC Milan,243,00:36:29.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,093ff158-5ad7-4644-b989-db849d71acc6,1528,,"[5.0, 16.6]",3879690,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giacomo Bonaventura,7026.0,Left Midfield,80,AC Milan,243,['044bd7cb-68fd-4f1c-aebd-18b76074fdd3'],30,,,,,,,,,,,,,,,,,AC Milan,243,00:36:30.939,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,b8113160-4b86-40be-96b2-f4bf06a498a7,1534,,"[46.5, 3.9]",3879690,36,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,81,AC Milan,243,['b58e9038-dad4-4e19-8b16-ea3e59432f3c'],50,,,,,,,,,,,,,,,,,AC Milan,243,00:36:50.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,2d6098ec-8c2b-4bf3-8656-4c523bbba5eb,1539,,"[71.7, 28.7]",3879690,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,82,Fiorentina,239,['cbf9b8ae-5408-41c7-9a9f-06e4329a5afb'],56,,,,,,,,,,,,,,,,,Fiorentina,239,00:36:56.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9048ecb5-20f0-4245-a06e-1a30093a77b2,1542,,"[72.3, 31.5]",3879690,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,82,Fiorentina,239,['089dfff9-ee25-408d-a986-a3db5643ff10'],59,,,,,,,,,,,,,,,,,Fiorentina,239,00:36:59.219,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,8166a84b-8529-4ba7-9304-b153cc9ba084,1546,,"[78.1, 28.8]",3879690,36,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,82,Fiorentina,239,"['0a633847-23eb-4595-ae4c-f2c908e34162', '9f33240c-ac85-41a2-b935-484ffe0b370c']",59,,,,,,,,,,,,,,,,,Fiorentina,239,00:36:59.886,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,fcd0604d-0ecd-47f4-9272-d8a601e82e2f,1549,,"[72.8, 43.2]",3879690,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Defensive Midfield,82,Fiorentina,239,['2d2ed29f-5968-44bf-a653-76ab9b4133f6'],1,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:01.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,d5f8b011-1d41-4a48-bc00-fb1e3b65ab12,1552,,"[80.6, 65.1]",3879690,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,82,Fiorentina,239,['12a42ff3-3815-4bb1-b117-49986b6f8e26'],5,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:05.089,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,fd0b43a9-487f-4a7a-8f12-571531670e69,1555,,"[92.5, 75.6]",3879690,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Bernardeschi,7777.0,Right Wing Back,82,Fiorentina,239,['9ad93436-774e-48cc-9142-aea7625dc5f0'],7,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:07.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,b76482d9-730b-418b-8a0a-4eaf45791077,1558,,"[85.8, 64.0]",3879690,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Defensive Midfield,82,Fiorentina,239,['6641e1e9-9bcd-4516-8c54-0f4142ebd159'],10,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:10.933,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,9b6026dd-cb99-4ca8-a280-f91991b7d84e,1562,,"[76.7, 73.5]",3879690,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Facundo Sebastián Roncaglia,6830.0,Right Center Back,82,Fiorentina,239,['3cd37bf0-2121-4d1e-a959-83d89865ebde'],12,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:12.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,3e96b6d1-261c-4b19-b9a7-2bf2fc63ba18,1565,,"[59.7, 57.9]",3879690,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nenad Tomović,7056.0,Center Back,82,Fiorentina,239,['02aae779-ed5a-49f0-b9a5-34fc4c4ceb5a'],16,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:16.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,f4e88638-e568-4178-9f4d-548834392f70,1569,,"[53.7, 23.4]",3879690,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Astori,8275.0,Left Center Back,82,Fiorentina,239,"['66d2f8a9-68e4-4761-9123-6fb20c52c62a', 'aae892fb-f2ae-49bd-b693-b4dba9aedc6a']",19,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:19.917,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,4b80ed29-e0cd-4619-8384-f3b7c0dbb857,1572,,"[64.7, 4.5]",3879690,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,82,Fiorentina,239,['e5706ba9-ed60-42e6-ba0f-8be7bb015c78'],21,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:21.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,c88a463b-9b8c-4a4b-b844-8b68105b22dd,1576,,"[62.9, 13.2]",3879690,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Borja Valero Iglesias,6997.0,Left Attacking Midfield,82,Fiorentina,239,"['5c3b5739-3ba4-46ae-b332-930ed4dadc3b', 'de6edb3f-0426-4b62-a0dd-0a9af7a11354']",23,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:23.787,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,29f52c81-65a4-4015-bf65-281d31ce5062,1579,,"[90.6, 10.2]",3879690,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,82,Fiorentina,239,['51fcaddb-a066-4122-9e0d-e93fbd4b07b6'],26,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:26.762,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,31bb1cae-ca20-4654-8f0f-78021c81f934,1582,,"[113.6, 70.7]",3879690,37,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Bernardeschi,7777.0,Right Wing Back,82,Fiorentina,239,['456eb24a-b07a-4cde-aede-c901f440add1'],32,,,,,,,,,,,,,,,,,Fiorentina,239,00:37:32.159,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,51b2afc2-400d-4069-a812-f33c751b8282,1588,,"[74.0, 52.2]",3879690,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Carlos Arturo Bacca Ahumada,5688.0,Left Center Forward,83,AC Milan,243,['fae259c3-b5c9-4b11-890b-ad0e15e53020'],14,,,,,,,,,,,,,,,,,AC Milan,243,00:38:14.530,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,1c5e1dfd-42dc-466a-9b73-c1163465e1dd,1593,,"[76.1, 21.9]",3879690,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giacomo Bonaventura,7026.0,Left Midfield,83,AC Milan,243,['a1c785f6-921a-4e6f-bda9-9683566de24d'],16,,,,,,,,,,,,,,,,,AC Milan,243,00:38:16.815,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,3b5c4ff4-8403-4fec-842d-a840082c91ab,1597,,"[79.7, 2.8]",3879690,38,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Antonelli,8874.0,Left Back,83,AC Milan,243,['e113fd3c-9b53-4d6b-955a-07c2f7c98b96'],23,,,,,,,,,,,,,,,,,AC Milan,243,00:38:23.434,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,6cd43457-6912-4491-9525-c88fba821243,1602,,"[50.1, 72.3]",3879690,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matías Vecino Falero,5255.0,Right Defensive Midfield,84,Fiorentina,239,['24a4e8cf-1bb7-408f-8528-2434f17df5b7'],26,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:26.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,7520ec04-3716-431b-aa7e-2b4828f73186,1605,,"[56.5, 56.2]",3879690,38,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,84,Fiorentina,239,['bdde20a3-049f-420a-98be-6c3ef72c4b71'],27,,,,,,,,,,,,,,,,,Fiorentina,239,00:38:27.462,Ball Receipt*,
