50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.476753,,,,,,,,,,,,,,c8588ca3-0fa1-4d95-83f5-5d52fadf7145,2505,,"[26.7, 57.6]",3879753,66,,,,,-1.0817305,,Right Foot,,,"[39.1, 34.3]",,Ground Pass,,26.394129,,,,Francesco Acerbi,7119.0,,,,,,,2,Regular Play,Paolo Cannavaro,8848.0,Right Center Back,151,Sassuolo,232,['61bbe3e6-1053-458e-90f3-fd9bc19d90a5'],11,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:11.848,Pass,
,,,,,,,,,,,,,,,,,0.917323,,,,,,,,,,,,,,486fed30-5843-4ddf-93b9-9e329de75b9e,2508,,"[39.5, 35.7]",3879753,66,,,,,1.0280458,,Left Foot,,,"[43.3, 42.0]",,Ground Pass,,7.3573093,,,,Francesco Magnanelli,7127.0,,,,,,,2,Regular Play,Francesco Acerbi,7119.0,Left Center Back,151,Sassuolo,232,['3e3983ef-a07e-4bdd-9d7d-65d11801289b'],14,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:14.357,Pass,
,,,,,,,,,,,,,,,,,3.312362,,,,,,,,,,,,,,7d1fe8d6-6bba-4ec0-9e42-06c139fc21c7,2511,,"[56.5, 33.6]",3879753,66,,,,,1.6726787,,Left Foot,,,"[53.3, 64.9]",,Ground Pass,,31.463154,,,,Šime Vrsaljko,5461.0,,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Right Defensive Midfield,151,Sassuolo,232,['bfecfcda-d322-4df9-88fb-c810dbc12339'],22,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:22.908,Pass,
,,,,,,,,,,,,,,,,,1.586525,,,,,,,,,,,,,,15037282-1f24-4ad4-b607-c99ea1b7bd39,2514,,"[53.3, 64.9]",3879753,66,,,,,-2.0810573,,Right Foot,,,"[45.8, 51.5]",,Ground Pass,,15.356106,,,,Paolo Cannavaro,8848.0,,,,,,,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,151,Sassuolo,232,['09af44d7-98f7-442b-8455-ef2fc1f28430'],26,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:26.978,Pass,
,,,,,,,,,,,,,,,,,1.206525,,,,,,,,,,,,,,ba589554-d1f8-4e97-93d3-860b420bcb19,2518,,"[45.6, 51.5]",3879753,66,,,,,-1.4760805,,Right Foot,,,"[47.5, 31.5]",,Ground Pass,,20.090048,,,,Francesco Acerbi,7119.0,,,,,,,2,Regular Play,Paolo Cannavaro,8848.0,Right Center Back,151,Sassuolo,232,['ab9fa60e-1534-4d05-b939-7b6c91506828'],29,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:29.521,Pass,
,,,,,,,,,,,,,,,,,1.292306,,,,,,,,,,,,,,a61cf049-687f-44b1-8b97-26af53b2abd9,2521,,"[44.2, 30.7]",3879753,66,,,,,0.45942822,,Left Foot,,,"[53.7, 35.4]",,Ground Pass,,10.599056,,,,Joseph Alfred Duncan,7698.0,,,,,,,2,Regular Play,Francesco Acerbi,7119.0,Left Center Back,151,Sassuolo,232,['2aeb3870-d93a-4c86-85b3-3be589bf2be2'],32,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:32.643,Pass,
,,,,,,,,,,,,,,,,,1.976135,,,,,,,,,,,,,,7ec73c96-b4ea-46af-90d7-8aebc6cced96,2524,,"[53.7, 35.4]",3879753,66,,,,,0.85480523,,Left Foot,,,"[88.5, 75.4]",,High Pass,,53.01924,,,,Domenico Berardi,7131.0,,,True,,,,2,Regular Play,Joseph Alfred Duncan,7698.0,Left Defensive Midfield,151,Sassuolo,232,['ddc47b17-50c0-4efb-98c7-6f8a82624ebe'],35,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:35.234,Pass,
,,,,,,,,,,,,,,,,,2.066164,,,,,,,,,,,,,,e812bf58-8f3f-4a17-9aac-89cfe92c18da,2528,,"[86.4, 76.3]",3879753,66,,,,,-2.9084668,,Left Foot,,,"[64.5, 71.1]",,Ground Pass,,22.508886,,,,Šime Vrsaljko,5461.0,,,,,,,2,Regular Play,Domenico Berardi,7131.0,Right Midfield,151,Sassuolo,232,['1ba302d6-e024-4d2e-9898-95d5b3d2efb4'],41,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:41.554,Pass,
,,,,,,,,,,,,,,,,,1.32053,,,,,,,,,,,,,,c1689189-6586-4f93-86c2-da8578622c86,2531,,"[65.6, 71.2]",3879753,66,,,,,-1.6186322,,Right Foot,,,"[64.7, 52.4]",,Ground Pass,,18.82153,,,,Joseph Alfred Duncan,7698.0,,,,,,,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,151,Sassuolo,232,['3bf8938b-9939-40f6-96e2-cb000b5ffd52'],44,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:44.818,Pass,
,,,,,,,,,,,,,,,,,1.33323,,,,,,,,,,,,,,6ce7695c-8dfc-41b1-b9ab-5e79ff702dd1,2534,,"[64.7, 52.4]",3879753,66,,,,,-1.0004131,,Left Foot,,,"[78.3, 31.2]",,Ground Pass,,25.187298,,,,Nicola Sansone,6859.0,,,,,,,2,Regular Play,Joseph Alfred Duncan,7698.0,Left Defensive Midfield,151,Sassuolo,232,['24dc0a3a-6086-4b6b-8b12-4b894df9738e'],48,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:48.360,Pass,
,,,,,,,,,,,,,,,,,1.150161,,,,,,,,,,,,,,f71216d4-4545-4f09-97c2-aa271ffcb917,2536,,"[78.3, 31.2]",3879753,66,,,,,0.124354996,,Right Foot,,,"[95.1, 33.3]",,High Pass,,16.93074,,Pass Offside,,Gregoire Defrel,7457.0,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Midfield,151,Sassuolo,232,['dcae3d3e-ff01-4872-94ed-809a83abe383'],49,,,,,,,,,,,,,,,,,Sassuolo,232,00:21:49.693,Pass,
,,,,,,,,,,,,,,,,,3.370104,,,,,,,,,,,,,,e9813211-30d3-4dab-bff5-74b2f54af8a4,2539,,"[25.0, 47.2]",3879753,67,,True,,,-0.88912547,,Right Foot,,,"[39.2, 29.7]",,Ground Pass,,22.536415,,,,Assane Dioussé El Hadji,3412.0,,,,,,Free Kick,2,From Free Kick,Vincent Laurini,7155.0,Right Center Back,152,Empoli,290,['c4199904-94f7-4056-83a4-5de59a3642cd'],24,,,,,,,,,,,,,,,,,Empoli,290,00:22:24.084,Pass,
,,,,,,,,,,,,,,,,,0.889452,,,,,,,,,,,,,,95bffcbc-8d54-4ded-94b5-ae7a1b3abd85,2541,,"[44.8, 25.6]",3879753,67,,,,,2.205823,,Left Foot,,,"[39.2, 33.2]",,Ground Pass,,9.440339,,,,Uroš Ćosić,16061.0,,,,,,,2,From Free Kick,Assane Dioussé El Hadji,3412.0,Left Defensive Midfield,152,Empoli,290,['82777ed3-3425-4b25-be83-87d3f714d4bc'],28,,,,,,,,,,,,,,,,,Empoli,290,00:22:28.881,Pass,
,,,,,,,,,,,,,,,,,4.407545,,,,,,,,,,,,,,a9772c64-dafe-45e2-b64a-9b0915cd8cdb,2544,,"[39.2, 33.2]",3879753,67,,,,,-0.25000712,,Right Foot,,,"[109.3, 15.3]",,High Pass,,72.34929,,Pass Offside,,Massimo Maccarone,40252.0,,,,,,,2,From Free Kick,Uroš Ćosić,16061.0,Left Center Back,152,Empoli,290,['4a73966c-9521-4c1f-8114-8fdc6457d80d'],32,,,,,,,,,,,,,,,,,Empoli,290,00:22:32.166,Pass,
,,,,,,,,,,,,,,,,,1.888215,,,,,,,,,,,,,,1c4937b4-562d-4bb7-92f9-1a5cc96a354f,2546,,"[10.3, 65.5]",3879753,67,,True,,,-1.2653487,,Right Foot,,,"[20.8, 32.2]",,Ground Pass,,34.916183,,,,Francesco Acerbi,7119.0,,,,,,Free Kick,2,From Free Kick,Paolo Cannavaro,8848.0,Right Center Back,153,Sassuolo,232,['974566bf-d3f8-4925-a0c9-156fa3d81a1e'],46,,,,,,,,,,,,,,,,,Sassuolo,232,00:22:46.081,Pass,
,,,,,,,,,,,,,,,,,1.295033,,,,,,,,,,,,,,d2cea68b-eec1-4f1f-8608-1f55333573f7,2548,,"[20.8, 32.2]",3879753,67,,,,,0.14707835,,Left Foot,,,"[31.6, 33.8]",,Ground Pass,,10.917875,,,,Joseph Alfred Duncan,7698.0,,,,,,,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,153,Sassuolo,232,['e77888db-2cd3-4772-87a4-0bcd0090f07a'],48,,,,,,,,,,,,,,,,,Sassuolo,232,00:22:48.636,Pass,
,,,,,,,,,,,,,,,,,2.017071,,,,,,,,,,,,,,91682f62-004a-48b9-b52a-752798ff16b4,2550,,"[31.6, 33.8]",3879753,67,,,,,-2.4114146,,Left Foot,,,"[21.1, 24.4]",,Ground Pass,,14.092906,,,,Francesco Acerbi,7119.0,,,,,,,2,From Free Kick,Joseph Alfred Duncan,7698.0,Left Defensive Midfield,153,Sassuolo,232,['c8ae22d5-3393-43fa-98f0-0dbcacc5dc76'],49,,,,,,,,,,,,,,,,,Sassuolo,232,00:22:49.931,Pass,
,,,,,,,,,,,,,,,,,1.986818,,,,,,,,,,,,,,116db876-c75a-47cb-a581-ca77243c3822,2553,,"[22.4, 24.9]",3879753,67,,,,,2.1943572,,Left Foot,,,"[10.1, 42.0]",,Ground Pass,,21.064188,,,,Andrea Consigli,7132.0,,,,,,,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,153,Sassuolo,232,['f884a461-7f28-4483-8bd7-c489b9f73873'],56,,,,,,,,,,,,,,,,,Sassuolo,232,00:22:56.127,Pass,
,,,,,,,,,,,,,,,,,2.514263,,,,,,,,,,,,,,01cc0bc8-8170-4fe7-9fd4-8c0b30f4ee61,2557,,"[14.0, 41.2]",3879753,68,,,,,0.002207502,,Right Foot,,,"[59.3, 41.3]",,High Pass,,45.30011,,,,Gregoire Defrel,7457.0,,,,,,,2,From Free Kick,Andrea Consigli,7132.0,Goalkeeper,153,Sassuolo,232,['9423a8ba-c107-4fa4-8486-f8e57603d90e'],1,,,,,,,,,,,,,,,,,Sassuolo,232,00:23:01.333,Pass,
,,,,,,,,,,,,,,,,,0.868848,,,,,,,,,,,,,,c906735e-661e-4fc2-82d8-c3f46d46c234,2563,,"[48.1, 31.1]",3879753,68,,,,,1.8527356,,Right Foot,,,"[43.9, 45.6]",,Ground Pass,,15.096026,,,,Vincent Laurini,7155.0,,,,,,,2,Regular Play,Marco Zambelli,40250.0,Left Back,154,Empoli,290,['b470e7ce-23a7-409e-90a3-4d78a8a64b06'],6,,,,,,,,,,,,,,,,,Empoli,290,00:23:06.099,Pass,
,,,,,,,,,,,,,,,,,1.220384,,,,,,,,,,,,,,00cd85c3-72ae-49fd-8b22-b59048faf05b,2569,,"[51.2, 51.5]",3879753,68,,True,,,-1.1941559,,Right Foot,,,"[56.5, 38.1]",,Ground Pass,,14.410066,,,,Assane Dioussé El Hadji,3412.0,,,,,,Free Kick,2,From Free Kick,Vincent Laurini,7155.0,Right Center Back,155,Empoli,290,['574fab3e-2f15-40c2-8724-809635496403'],11,,,,,,,,,,,,,,,,,Empoli,290,00:23:11.627,Pass,
,,,,,,,,,,,,,,,,,0.988023,,,,,,,,,,,,,,7ba470a5-71e5-48ef-9b6c-3ee2ae681c1f,2571,,"[56.5, 38.1]",3879753,68,,,,,-0.6680688,,Left Foot,,,"[71.2, 26.5]",,Ground Pass,,18.72565,,,,Manuel Pucciarelli,7054.0,,,,,,,2,From Free Kick,Assane Dioussé El Hadji,3412.0,Left Defensive Midfield,155,Empoli,290,['e6b42d8e-d44c-4053-af6e-f43ed6f97249'],13,,,,,,,,,,,,,,,,,Empoli,290,00:23:13.768,Pass,
,,,,,,,,,,,,,,,,,1.954225,,,,,,,,,,,,,,746c8330-4d2d-474d-b8c5-2dbb0cb15db7,2575,,"[70.3, 30.0]",3879753,68,,,,,0.7987753,,Right Foot,,,"[99.8, 60.3]",,High Pass,,42.28877,,,,Alessandro Piu,386516.0,,,,,,,2,From Free Kick,Manuel Pucciarelli,7054.0,Left Midfield,155,Empoli,290,"['25317484-3d1a-44d9-8a43-7218d550f1a8', '9ec9fef8-413f-4a17-8166-168147f2f26f']",15,,,,,,,,,,,,,,,,,Empoli,290,00:23:15.977,Pass,True
,,,,,,,,,,,,,,,,,1.504225,,,,,,,,,,,,,,353bbcae-c2c2-48cf-8210-43fa9e632b09,2582,,"[60.0, 40.0]",3879753,69,,True,,,2.681312,,Right Foot,,,"[48.1, 45.9]",,Ground Pass,,13.282319,,,,Gregoire Defrel,7457.0,,,,,,Kick Off,2,From Kick Off,Nicola Sansone,6859.0,Left Midfield,157,Sassuolo,232,['adcc6431-ce82-4862-84a5-2cd479d1d019'],43,,,,,,,,,,,,,,,,,Sassuolo,232,00:24:43.926,Pass,
,,,,,,,,,,,,,,,,,0.738361,,,,,,,,,,,,,,d8c0fe68-bf6b-40f3-af5b-a6452224e56a,2584,,"[48.1, 45.9]",3879753,69,,True,,,-2.545937,,Right Foot,,,"[39.1, 39.8]",,Ground Pass,,10.872442,,,,Paolo Cannavaro,8848.0,,,,,,,2,From Kick Off,Gregoire Defrel,7457.0,Center Forward,157,Sassuolo,232,['7352bdbe-cb9d-4d0a-b479-b7d7b55bb1c1'],45,,,,,,,,,,,,,,,,,Sassuolo,232,00:24:45.430,Pass,
,,,,,,,,,,,,,,,,,2.57792,,,,,,,,,,,,,,4b8d8deb-dbf7-4810-8af7-8339de9fd3ed,2587,,"[45.8, 48.2]",3879753,69,,,,,0.2551824,,Right Foot,,,"[91.8, 60.2]",,High Pass,,47.539455,,Incomplete,,Domenico Berardi,7131.0,,,,,,,2,From Kick Off,Paolo Cannavaro,8848.0,Right Center Back,157,Sassuolo,232,"['1268fd30-45a4-479c-a7ee-5c1a6e1733c3', '94d63041-b9d1-4e57-aa43-7cf995d4cb2d', 'dcc97278-f49e-461b-8f8e-bbb866077b81']",47,,,,,,,,,,,,,,,,,Sassuolo,232,00:24:47.246,Pass,True
,,,,,,,,,,,,,,,,,4.238467,,,,,,,,,,,,,,59bb39e3-c044-4540-9666-0784ecb99825,2593,,"[91.6, 50.1]",3879753,69,,,,,0.68284655,,Left Foot,,,"[120.0, 73.2]",,Low Pass,,36.608334,,Out,,Domenico Berardi,7131.0,,,,,,,2,From Kick Off,Gregoire Defrel,7457.0,Center Forward,157,Sassuolo,232,"['d4959737-2188-49aa-9608-44e8381e41aa', 'ff6903b5-ad5a-4740-a184-27e0a47f1b50']",52,,,,,,,,,,,,,,,,,Sassuolo,232,00:24:52.948,Pass,True
,,,,,,,,,,,,,,,,,1.619852,,,,,,,,,,,,,,b4b65ebd-b04b-4347-9d27-636286d34acd,2595,,"[10.8, 0.1]",3879753,70,,,,,0.20018107,,,,,"[31.5, 4.3]",,High Pass,,21.12179,,Incomplete,,Massimo Maccarone,40252.0,,,,,,Throw-in,2,From Throw In,Marco Zambelli,40250.0,Left Back,158,Empoli,290,"['74ff8fe6-0879-4c9e-bc12-df4782b10446', '829a226e-808b-4f45-bfca-5d544da1ec32']",8,,,,,,,,,,,,,,,,,Empoli,290,00:25:08.126,Pass,
,,,,,,,,,,,,,,,,,0.820546,,,,,,,,,,,,,,74ff8fe6-0879-4c9e-bc12-df4782b10446,2597,,"[88.6, 75.8]",3879753,70,,,,,-0.83644867,,Head,,,"[95.1, 68.6]",,High Pass,,9.7,,,,Francesco Magnanelli,7127.0,,,,,,Recovery,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,159,Sassuolo,232,"['4c667642-e12b-4458-a0f7-caf28dbb24bb', 'b4b65ebd-b04b-4347-9d27-636286d34acd']",9,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:09.746,Pass,
,,,,,,,,,,,,,,,,,1.972065,,,,,,,,,,,,,,20e01e78-ee92-48af-86fd-c4930dfd7a8a,2600,,"[95.1, 68.6]",3879753,70,,,,,-2.156698,,Right Foot,,,"[87.8, 57.6]",,High Pass,,13.201894,,,,Joseph Alfred Duncan,7698.0,,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Right Defensive Midfield,159,Sassuolo,232,['53898f85-a777-4c5c-acc0-302712bde29c'],10,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:10.600,Pass,
,,,,,,,,,,,,,,,,,1.520354,,,,,,,,,,,,,,0ed777bf-c8ae-4cc5-8ed2-ffab6c7e09bc,2610,,"[32.3, 22.5]",3879753,70,,,,,-0.043076783,,Right Foot,,,"[43.9, 22.0]",,Low Pass,,11.610771,,Incomplete,,Massimo Maccarone,40252.0,,,,,,,2,Regular Play,Assane Dioussé El Hadji,3412.0,Left Defensive Midfield,160,Empoli,290,"['95e4161d-d662-40d4-b0f4-8c1d717b14e1', 'ea3803d5-8d28-4b3a-862f-745137ee4931', 'ed327018-6bef-4d3e-bd62-c55c328e821d']",14,,,,,,,,,,,,,,,,,Empoli,290,00:25:14.950,Pass,True
,,,,,,,,,,,,,,,,,0.902801,,,,,,,,,,,,,,592aa9b2-5e69-431e-a563-4a9e20b7b3d3,2614,,"[30.1, 18.1]",3879753,70,,,,,-0.41987994,,Head,,,"[41.3, 13.1]",,Low Pass,,12.265398,,,,Manuel Pucciarelli,7054.0,,,,,,Recovery,2,Regular Play,Marco Zambelli,40250.0,Left Back,160,Empoli,290,['441f407d-08e3-43c8-9dea-a41f8a7d992c'],19,,,,,,,,,,,,,,,,,Empoli,290,00:25:19.575,Pass,
,,,,,,,,,,,,,,,,,1.330896,,,,,,,,,,,,,,31595799-0bfc-4a60-b6d7-d4420fd70235,2617,,"[41.3, 13.1]",3879753,70,,,,,2.0988708,,Right Foot,,,"[35.7, 22.7]",,Low Pass,,11.1139555,,,,Assane Dioussé El Hadji,3412.0,,,,,,,2,Regular Play,Manuel Pucciarelli,7054.0,Left Midfield,160,Empoli,290,['3e45e551-573b-4bbc-a30e-16d034bcc38d'],20,,,,,,,,,,,,,,,,,Empoli,290,00:25:20.540,Pass,
,,,,,,,,,,,,,,,,,0.376485,,,,,,,,,,,,,,7e8df00d-596e-4e78-b5f1-8d1d235a24ff,2619,,"[35.7, 22.7]",3879753,70,,,,,-1.012197,,Head,,,"[43.7, 9.9]",,Low Pass,,15.09437,,,,Manuel Pucciarelli,7054.0,,,,,,,2,Regular Play,Assane Dioussé El Hadji,3412.0,Left Defensive Midfield,160,Empoli,290,['371255fa-c280-4078-8583-0b58627c79e2'],21,,,,,,,,,,,,,,,,,Empoli,290,00:25:21.976,Pass,
,,,,,,,,,,,,,,,,,0.545803,,,,,,,,,,,,,,65ffb8ff-279f-4d9a-b82c-127e0103be44,2622,,"[43.7, 9.9]",3879753,70,,,,,2.567288,,Right Foot,,,"[36.9, 14.3]",,Ground Pass,,8.099382,,,,Assane Dioussé El Hadji,3412.0,,,,,,,2,Regular Play,Manuel Pucciarelli,7054.0,Left Midfield,160,Empoli,290,['e7e20ff5-7911-48ef-ab8c-2d13ff0ec44b'],23,,,,,,,,,,,,,,,,,Empoli,290,00:25:23.187,Pass,
,,,,,,,,,,,,,,,,,0.784131,,,,,,,,,,,,,,fdc36a35-b994-4c92-a7c5-60274549928a,2626,,"[39.0, 12.7]",3879753,70,,,,,-2.9951084,,Left Foot,,,"[32.9, 11.8]",,Ground Pass,,6.166036,,,,Marco Zambelli,40250.0,,,,,,,2,Regular Play,Assane Dioussé El Hadji,3412.0,Left Defensive Midfield,160,Empoli,290,['e11417a3-1626-499e-b473-3c632f8ed136'],26,,,,,,,,,,,,,,,,,Empoli,290,00:25:26.462,Pass,
,,,,,,,,,,,,,,,,,0.608613,,,,,,,,,,,,,,d8995016-aa6e-43cf-b05e-bccdc75b7c5e,2629,,"[32.9, 11.8]",3879753,70,,,,,2.0486274,,Right Foot,,,"[27.1, 23.0]",,Ground Pass,,12.612692,,,,Uroš Ćosić,16061.0,,,,,,,2,Regular Play,Marco Zambelli,40250.0,Left Back,160,Empoli,290,['68f9d20e-7417-4d94-9012-ec42658178c3'],27,,,,,,,,,,,,,,,,,Empoli,290,00:25:27.321,Pass,
,,,,,,,,,,,,,,,,,2.296641,,,,,,,,,,,,,,3be88958-f621-44f5-b034-e72fb977907c,2632,,"[27.1, 23.0]",3879753,70,,,,,-0.15955172,,Right Foot,,,"[61.9, 17.4]",,High Pass,,35.247696,,Incomplete,,Massimo Maccarone,40252.0,,,,,,,2,Regular Play,Uroš Ćosić,16061.0,Left Center Back,160,Empoli,290,"['72d3d2fc-aced-4227-af5f-c1b4948d65d3', '82c877d0-c26d-47e8-9407-0556f075f65e']",28,,,,,,,,,,,,,,,,,Empoli,290,00:25:28.120,Pass,
,,,,,,,,,,,,,,,,,0.972867,,,,,,,,,,,,,,fbea921c-b487-4f13-a75e-e77ebcd81107,2644,,"[65.9, 71.2]",3879753,70,,,,True,-0.2965458,,,,,"[73.1, 69.0]",,High Pass,,7.528612,,,,Francesco Magnanelli,7127.0,,,,,,,2,Regular Play,Paolo Cannavaro,8848.0,Right Center Back,161,Sassuolo,232,"['087a0487-703f-4efc-a643-d92899ca168a', '4ddc7207-b700-414d-95ef-e6963b8a7553']",33,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:33.332,Pass,True
,,,,,,,,,,,,,,,,,1.358932,,,,,,,,,,,,,,9866a5b1-f12e-4bec-96e0-d111d88ec7a5,2646,,"[73.1, 69.0]",3879753,70,,,,,1.0516502,,Head,,,"[76.7, 75.3]",,Low Pass,,7.256032,,,,Šime Vrsaljko,5461.0,,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Right Defensive Midfield,161,Sassuolo,232,['666495c8-d89b-4978-a4e4-38478e188a85'],34,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:34.483,Pass,
,,,,,,,,,,,,,,,,,0.247169,,,,,,,,,,,,,,3bd65aff-8002-4416-969e-1ac57a20b219,2649,,"[79.0, 76.3]",3879753,70,,,,,-1.3550302,,Right Foot,,,"[80.6, 69.0]",,Low Pass,,7.4732857,,Incomplete,,,,,,,,,,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,161,Sassuolo,232,['f7ac3cdf-06c9-4b9f-b2e5-6fa2b387d327'],38,,,,,,,,,,,,,,,,,Sassuolo,232,00:25:38.199,Pass,
,,,,,,,,,,,,,,,,,1.255674,,,,,,,,,,,,,,d3866004-c4ac-437d-a461-7b19748d7325,2651,,"[26.6, 42.3]",3879753,70,,,,,0.6540827,,Head,,,"[38.6, 51.5]",,Low Pass,,15.120847,,,,Alessandro Piu,386516.0,,,,,,Recovery,2,Regular Play,Vincent Laurini,7155.0,Right Center Back,161,Sassuolo,232,['eabff0f2-dcbe-47b4-8135-4723103723ec'],40,,,,,,,,,,,,,,,,,Empoli,290,00:25:40.417,Pass,
,,,,,,,,,,,,,,,,,2.510135,,,,,,,,,,,,,,1bbd9c1c-cc50-4f8a-baa9-de5792dcb160,2661,,"[14.5, 9.5]",3879753,71,,True,,,1.5039881,,Right Foot,,,"[18.2, 64.8]",,Ground Pass,,55.42364,,,,Šime Vrsaljko,5461.0,,,True,,,Free Kick,2,From Free Kick,Francesco Acerbi,7119.0,Left Center Back,162,Sassuolo,232,['3e785a1d-8ae3-4586-b884-b6cfe45b0d43'],2,,,,,,,,,,,,,,,,,Sassuolo,232,00:26:02.567,Pass,
,,,,,,,,,,,,,,,,,1.514597,,,,,,,,,,,,,,f6ebea79-0ff3-42e2-b5ec-f2ec9013d0b0,2663,,"[19.6, 67.0]",3879753,71,,,,,0.40066794,,Right Foot,,,"[42.5, 76.7]",,Ground Pass,,24.86966,,,,Domenico Berardi,7131.0,,,,,,,2,From Free Kick,Šime Vrsaljko,5461.0,Right Back,162,Sassuolo,232,['fe0bd5d1-66e4-4ba3-a0d2-4b9f788cd61d'],6,,,,,,,,,,,,,,,,,Sassuolo,232,00:26:06.146,Pass,
,,,,,,,,,,,,,,,,,6.163619,,,,,,,,,,,,,,8db08879-f223-42e9-8a0d-1ece578af15c,2666,,"[46.3, 67.4]",3879753,71,,,,,-0.5880026,,Left Foot,,,"[114.7, 21.8]",,High Pass,,82.206566,,,,Nicola Sansone,6859.0,,,True,,,,2,From Free Kick,Domenico Berardi,7131.0,Right Midfield,162,Sassuolo,232,['2cb19bc8-ecba-4b4f-95ed-c73585bf01e9'],9,,,,,,,,,,,,,,,,,Sassuolo,232,00:26:09.331,Pass,
,,,,,,,,,,,,,,,,,1.158309,,,,,,,,,,,,,,b7221ed0-e9a0-4d91-b165-16379e8952da,2670,,"[112.4, 25.3]",3879753,71,,,,,2.202862,,Right Foot,,,"[103.1, 38.0]",,Ground Pass,,15.741029,,Incomplete,,Gregoire Defrel,7457.0,,,,,,,2,From Free Kick,Nicola Sansone,6859.0,Left Midfield,162,Sassuolo,232,"['036ebc2a-62a8-4c38-8974-cb94427f9525', '1ab27619-f51f-4335-9e5a-07053c66929e', '52aebfd4-7244-44b1-844d-6637d066808b']",17,,,,,,,,,,,,,,,,,Sassuolo,232,00:26:17.562,Pass,True
,,,,,,,,,,,,,,,,,2.337362,,,,,,,,,,,,,,cea08a57-46dd-49ee-a77c-fb19d5938132,2674,,"[31.6, 45.6]",3879753,71,,,,,-0.9019247,,Right Foot,,,"[58.0, 12.2]",,Ground Pass,,42.5737,,,,Manuel Pucciarelli,7054.0,,,,,,,2,Regular Play,Uroš Ćosić,16061.0,Left Center Back,163,Empoli,290,['c2626390-503c-4617-8d72-a960180a47d5'],21,,,,,,,,,,,,,,,,,Empoli,290,00:26:21.357,Pass,
,,,,,,,,,,,,,,,,,0.954524,,,,,,,,,,,,,,1b0166d7-e453-4f16-8fd5-38096b757cf7,2677,,"[57.0, 13.2]",3879753,71,,,,,2.930929,,Right Foot,,,"[41.1, 16.6]",,Ground Pass,,16.259459,,,,Assane Dioussé El Hadji,3412.0,,,,,,,2,Regular Play,Manuel Pucciarelli,7054.0,Left Midfield,163,Empoli,290,['db44b337-f5b8-45b2-b72a-60a05f209816'],24,,,,,,,,,,,,,,,,,Empoli,290,00:26:24.451,Pass,
,,,,,,,,,,,,,,,,,0.576695,,,,,,,,,,,,,,d0e36789-32ed-4c88-b2f5-ec358659d482,2680,,"[41.1, 16.6]",3879753,71,,,,,1.6466001,,Left Foot,,,"[39.9, 32.4]",,Ground Pass,,15.845504,,,,Uroš Ćosić,16061.0,,,,,,,2,Regular Play,Assane Dioussé El Hadji,3412.0,Left Defensive Midfield,163,Empoli,290,['4e7bc780-d0a6-4e5f-bfef-b753019ee6ae'],26,,,,,,,,,,,,,,,,,Empoli,290,00:26:26.708,Pass,
