50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.418847,,,,,,,,,,,,,b7db9193-ef81-4a90-8193-ae3192577e41,2193,,"[95.5, 27.1]",3878608,59,,,,-1.990993,,Right Foot,,,,"[93.4, 22.4]",,Ground Pass,,5.147815,,,Luca Paganini,23470.0,,,,,,2,From Throw In,Daniel Ciofani,13613.0,Right Center Forward,131,Frosinone,291,['18340a3c-9eff-4b7a-9cfb-973bfffb765a'],2,,,,,,,,,,,,,,,,,Frosinone,291,00:14:02.993,Pass,
,,,,,,,,,,,,,,,,,3.968182,,,,,,,,,,,,,f4050a6b-1ed7-4fa6-8c41-e718b8321d02,2197,,"[13.6, 49.4]",3878608,59,True,,,0.122528516,,Drop Kick,,,,"[81.0, 57.7]",,High Pass,,67.909134,Incomplete,,Mattia Destro,8103.0,,,,,,2,From Keeper,Antonio Mirante,7174.0,Goalkeeper,132,Bologna,240,"['0858175a-4ca2-4e22-8886-86802000b841', '91963f8f-8e7e-44fb-b0fa-aa4954eb8113']",27,,,,,,,,,,,,,,,,,Bologna,240,00:14:27.923,Pass,
,,,,,,,,,,,,,,,,,2.457162,,,,,,,,,,,,,0858175a-4ca2-4e22-8886-86802000b841,2199,,"[39.1, 22.4]",3878608,59,,,,0.6287963,,Head,,,,"[51.2, 31.2]",,High Pass,,14.961617,Incomplete,,Yussif Raman Chibsah,9903.0,,,,,Recovery,2,From Keeper,Leonardo Blanchard,387847.0,Left Center Back,132,Bologna,240,"['4b23a1f2-9fe1-41a8-a225-ed9ef4bc8180', '801799dd-3b40-4f33-a670-8e8918ac6142', 'f4050a6b-1ed7-4fa6-8c41-e718b8321d02']",31,,,,,,,,,,,,,,,,,Frosinone,291,00:14:31.891,Pass,
,,,,,,,,,,,,,,,,,1.269796,,,,,,,,,,,,,4b23a1f2-9fe1-41a8-a225-ed9ef4bc8180,2202,,"[68.9, 48.9]",3878608,59,,,True,0.48154852,,,,,,"[84.4, 57.0]",,High Pass,,17.488853,Incomplete,,,,,,,,Recovery,2,From Keeper,Lorenzo Crisetig,7965.0,Left Defensive Midfield,132,Bologna,240,"['0858175a-4ca2-4e22-8886-86802000b841', 'ac865a6a-f421-4c0c-9fa4-4a626ae48720', 'f7895cb5-64db-4710-83a9-b0773368ff1c']",34,,,,,,,,,,,,,,,,,Bologna,240,00:14:34.348,Pass,True
,,,,,,,,,,,,,,,,,2.030151,,,,,,,,,,,,,f7895cb5-64db-4710-83a9-b0773368ff1c,2204,,"[35.7, 23.1]",3878608,59,,,True,-0.23602368,,,,,,"[51.5, 19.3]",,Low Pass,,16.250538,Incomplete,,,,,,,,Recovery,2,From Keeper,Daniel Pavlovic,8661.0,Left Back,132,Bologna,240,"['4b23a1f2-9fe1-41a8-a225-ed9ef4bc8180', '4eb16846-1538-4865-8cf2-8b56f4a26b72', '5f466cae-b1ba-4678-96ef-6e098a94be77']",35,,,,,,,,,,,,,,,,,Frosinone,291,00:14:35.618,Pass,True
,,,,,,,,,,,,,,,,,1.371828,,,,,,,,,,,,,5f466cae-b1ba-4678-96ef-6e098a94be77,2205,,"[68.6, 60.8]",3878608,59,,,,0.51659346,,Right Foot,,,,"[85.5, 70.4]",,Low Pass,,19.436306,,,Anthony Mounier,34565.0,,,,,Recovery,2,From Keeper,Saphir Sliti Taïder,8851.0,Right Defensive Midfield,132,Bologna,240,"['b01b348d-aec5-4290-8964-25de61045b33', 'f7895cb5-64db-4710-83a9-b0773368ff1c']",37,,,,,,,,,,,,,,,,,Bologna,240,00:14:37.648,Pass,
,,,,,,,,,,,,,,,,,0.154905,,,,,,,,,,,,,13b6e456-0715-4207-bad7-9acb4e2ee289,2208,,"[96.5, 73.7]",3878608,59,,,,-1.0783106,,Left Foot,,,,"[98.7, 69.6]",,Ground Pass,,4.652956,Incomplete,,Saphir Sliti Taïder,8851.0,,,,,,2,From Keeper,Anthony Mounier,34565.0,Right Wing,132,Bologna,240,"['65017afe-4474-4275-a1fb-0dbdf33d60a2', 'a7ee34f3-ab0c-4972-b5ac-6cf68f091327']",42,,,,,,,,,,,,,,,,,Bologna,240,00:14:42.524,Pass,
,,,,,,,,,,,,,,,,,1.650674,,,,,,,,,,,,,a4e28c32-1efb-41b2-adb1-e1ee113453dc,2211,,"[16.7, 6.6]",3878608,59,,,,0.17195438,,Left Foot,,,,"[52.4, 12.8]",,High Pass,,36.234375,,,Daniel Ciofani,13613.0,,,,,Recovery,2,From Keeper,Daniel Pavlovic,8661.0,Left Back,132,Bologna,240,['c8ed452b-fffb-48d2-94d0-a9d8cb9f8e22'],45,,,,,,,,,,,,,,,,,Frosinone,291,00:14:45.574,Pass,
,,,,,,,,,,,,,,,,,1.530025,,,,,,,,,,,,,24f12496-4efd-40f1-92fe-f1b6b5260178,2222,,"[76.7, 73.7]",3878608,61,,,,-0.13407452,,Right Foot,,,,"[98.2, 70.8]",,High Pass,,21.6947,Incomplete,,Mattia Destro,8103.0,,,,,Free Kick,2,From Free Kick,Saphir Sliti Taïder,8851.0,Right Defensive Midfield,133,Bologna,240,"['5d989e1e-972b-4d21-8d60-dc12389a5e84', '8d6bb28e-eb3c-4be1-85c5-1bd50214e214']",5,,,,,,,,,,,,,,,,,Bologna,240,00:16:05.710,Pass,
,,,,,,,,,,,,,,,,,1.372227,,,,,,,,,,,,,bcdc5c1f-ffa5-4ab2-b1ab-f5a67c1009e2,2226,,"[82.9, 80.0]",3878608,61,,,,-0.3366748,,,,,,"[98.9, 74.4]",,High Pass,,16.951696,Incomplete,,Mattia Destro,8103.0,,,,,Throw-in,2,From Throw In,Alex Ferrari,7704.0,Right Back,134,Bologna,240,"['0724d765-69c6-4aea-934d-f410e82a10df', '3f968772-9711-467e-8699-a4ff11eb4f90']",26,,,,,,,,,,,,,,,,,Bologna,240,00:16:26.983,Pass,
,,,,,,,,,,,,,,,,,0.750581,,,,,,,,,,,,,66941aad-b6d7-4567-9d26-8db868db75dc,2238,,"[41.2, 68.1]",3878608,61,,,,-0.5543075,,Right Foot,,,,"[49.6, 62.9]",,Ground Pass,,9.8792715,,,Yussif Raman Chibsah,9903.0,,,,,,2,Regular Play,Aleandro Rosi,7462.0,Right Back,135,Frosinone,291,['482b4462-6a0d-44c0-8439-c6cc7c928c04'],44,,,,,,,,,,,,,,,,,Frosinone,291,00:16:44.685,Pass,
,,,,,,,,,,,,,,,,,1.354681,,,,,,,,,,,,,30af7819-213d-4cd5-8099-2e77c6b0514c,2242,,"[48.1, 62.4]",3878608,61,,,,-1.8778421,,Right Foot,,,,"[42.9, 46.0]",,Ground Pass,,17.20465,,,Paolo Sammarco,23349.0,,,,,,2,Regular Play,Yussif Raman Chibsah,9903.0,Left Defensive Midfield,135,Frosinone,291,['01015896-d45a-415b-b63d-2d83bcb492bb'],47,,,,,,,,,,,,,,,,,Frosinone,291,00:16:47.004,Pass,
,,,,,,,,,,,,,,,,,0.640745,,,,,,,,,,,,,b18bfa16-1a4b-4751-89d7-e8cd78e74330,2245,,"[42.9, 46.0]",3878608,61,,,,-0.5377168,,Right Foot,,,,"[53.8, 39.5]",,Ground Pass,,12.690942,Incomplete,,Federico Dionisi,24235.0,,,,,,2,Regular Play,Paolo Sammarco,23349.0,Right Defensive Midfield,135,Frosinone,291,"['25d48017-280e-47c8-b09e-3f936e4a0265', '801b5014-0ad6-4e07-aa5c-fe7a239f942a']",48,,,,,,,,,,,,,,,,,Frosinone,291,00:16:48.399,Pass,
,,,,,,,,,,,,,,,,,2.390296,,,,,,,,,,,,,76075ace-1aef-4eef-9963-c2c3de322b19,2252,,"[64.8, 54.6]",3878608,62,,,,-1.8240621,,Right Foot,,,,"[58.2, 29.1]",,Ground Pass,,26.340273,,,Adam Masina,7169.0,,,,,Free Kick,2,From Free Kick,Saphir Sliti Taïder,8851.0,Right Defensive Midfield,137,Bologna,240,['0ba05870-8e2e-453a-9d91-298b2ba670d6'],29,,,,,,,,,,,,,,,,,Bologna,240,00:17:29.723,Pass,
,,,,,,,,,,,,,,,,,0.614507,,,,,,,,,,,,,6bd0c09e-5703-44c1-bfb6-0bf8c2478970,2255,,"[58.2, 29.1]",3878608,62,,,,0.13992468,,Left Foot,,,,"[65.3, 30.1]",,Ground Pass,,7.170077,,,Lorenzo Crisetig,7965.0,,,,,,2,From Free Kick,Adam Masina,7169.0,Left Back,137,Bologna,240,['4303afb4-82f4-4b1a-921f-ef4dc93ba87e'],32,,,,,,,,,,,,,,,,,Bologna,240,00:17:32.801,Pass,
,,,,,,,,,,,,,,,,,1.601707,,,,,,,,,,,,,fb45c478-b776-4548-88ed-c74fa84d2593,2258,,"[68.6, 20.1]",3878608,62,,,,-1.128937,,Right Foot,,,,"[76.5, 3.4]",,Ground Pass,,18.474306,,,Erick Antonio Pulgar Farfán,7175.0,,,,,,2,From Free Kick,Lorenzo Crisetig,7965.0,Left Defensive Midfield,137,Bologna,240,['01b6fae3-5e1a-460f-9881-8d9d1b7dc071'],35,,,,,,,,,,,,,,,,,Bologna,240,00:17:35.479,Pass,
,,,,,,,,,,,,,,,,,1.377278,,,,,,,,,,,,,d45a1005-765b-4c81-8441-bfb182389b76,2262,,"[77.0, 3.4]",3878608,62,,,,3.0722594,,Right Foot,,,,"[69.8, 3.9]",,Ground Pass,,7.21734,,,Adam Masina,7169.0,,,,,,2,From Free Kick,Erick Antonio Pulgar Farfán,7175.0,Left Wing,137,Bologna,240,['502dd686-700f-485c-8b20-cc46012a3171'],38,,,,,,,,,,,,,,,,,Bologna,240,00:17:38.825,Pass,
,,,,,,,,,,,,,,,,,0.470843,,,,,,,,,,,,,6240c115-9e96-4532-9f23-6e48ed79dc6f,2265,,"[69.8, 3.9]",3878608,62,,,,1.3796118,,Left Foot,,,,"[71.0, 10.1]",,Ground Pass,,6.3150616,,,Lorenzo Crisetig,7965.0,,,,,,2,From Free Kick,Adam Masina,7169.0,Left Back,137,Bologna,240,['51b9f7a3-045f-4f32-8424-1c1b6fef797f'],40,,,,,,,,,,,,,,,,,Bologna,240,00:17:40.452,Pass,
,,,,,,,,,,,,,,,,,0.817377,,,,,,,,,,,,,ca73aceb-0d4d-4496-ac08-ece0136b6d09,2268,,"[71.0, 10.1]",3878608,62,,,,-2.1972415,,Right Foot,,,,"[65.5, 2.5]",,Ground Pass,,9.381365,,,Adam Masina,7169.0,,,,,,2,From Free Kick,Lorenzo Crisetig,7965.0,Left Defensive Midfield,137,Bologna,240,['5b9fd713-9cad-4f39-b217-1808b08d1753'],41,,,,,,,,,,,,,,,,,Bologna,240,00:17:41.119,Pass,
,,,,,,,,,,,,,,,,,1.56488,,,,,,,,,,,,,583f7b16-d57f-481c-99a5-c3dd9e196324,2272,,"[65.5, 2.5]",3878608,62,,,,2.6975932,,Left Foot,,,,"[47.0, 11.3]",,Ground Pass,,20.486338,,,Luca Rossettini,7142.0,,,,,,2,From Free Kick,Adam Masina,7169.0,Left Back,137,Bologna,240,"['19df0b55-ed64-4a7b-bb98-94c91498f196', 'b1fd7a5b-918a-4ff8-a71b-fdddf8005a0c']",42,,,,,,,,,,,,,,,,,Bologna,240,00:17:42.262,Pass,True
,,,,,,,,,,,,,,,,,3.271541,,,,,,,,,,,,,9ea15c88-2984-4e13-8499-f11b3b38091e,2275,,"[49.1, 15.8]",3878608,62,,,,0.071710475,,Right Foot,,,,"[102.0, 19.6]",,High Pass,,53.03631,,,Mattia Destro,8103.0,,,,,,2,From Free Kick,Luca Rossettini,7142.0,Left Center Back,137,Bologna,240,['8597804f-24b8-41b5-bbfc-9a86ea7a6484'],45,,,,,,,,,,,,,,,,,Bologna,240,00:17:45.351,Pass,
,,,,,,,,,,,,,,,,,1.048518,,,,,,,,,,,,,988f195c-8777-4a9c-8e1b-e51f54896d12,2279,,"[106.5, 3.2]",3878608,62,,,,3.1415927,,Right Foot,,,,"[91.3, 3.2]",,Ground Pass,,15.2,,,Erick Antonio Pulgar Farfán,7175.0,,,,,,2,From Free Kick,Mattia Destro,8103.0,Center Forward,137,Bologna,240,"['11d8e798-d3d2-4214-b49a-0c6b8302ea17', '375ee8ee-f899-40e9-bd8c-c5cb88e4b4be']",50,,,,,,,,,,,,,,,,,Bologna,240,00:17:50.520,Pass,True
,,,,,,,,,,,,,,,,,1.186865,,,,,,,,,,,,,7701e1ec-2ed8-4785-802b-c09803e19c9e,2282,,"[91.3, 6.5]",3878608,62,,,,2.2270472,,Right Foot,,,,"[77.9, 23.9]",,Ground Pass,,21.961784,,,Saphir Sliti Taïder,8851.0,,,,,,2,From Free Kick,Erick Antonio Pulgar Farfán,7175.0,Left Wing,137,Bologna,240,['fd942d11-b1dc-4479-96e3-bf55f1b995d7'],54,,,,,,,,,,,,,,,,,Bologna,240,00:17:54.086,Pass,
,,,,,,,,,,,,,,,,,2.040975,,,,,,,,,,,,,0b8d81ed-a4f4-4b1d-a35c-2f6a4ba141e1,2285,,"[78.4, 26.5]",3878608,62,,,,1.7476845,,Right Foot,,,,"[71.5, 65.1]",,Ground Pass,,39.21186,,,Alex Ferrari,7704.0,,,,,,2,From Free Kick,Saphir Sliti Taïder,8851.0,Right Defensive Midfield,137,Bologna,240,['d16af8a2-8b27-47bf-a802-ee078fb9b87e'],56,,,,,,,,,,,,,,,,,Bologna,240,00:17:56.592,Pass,
,,,,,,,,,,,,,,,,,0.914836,,,,,,,,,,,,,1b10e326-36bc-4a4f-a927-110e221d647d,2288,,"[77.0, 65.8]",3878608,63,,,,-0.5097072,,Right Foot,,,,"[96.5, 54.9]",,Ground Pass,,22.339651,,,Franco Brienza,45591.0,,,,,,2,From Free Kick,Alex Ferrari,7704.0,Right Back,137,Bologna,240,['9f2ccd1a-544f-4810-8c78-7d22d1f07931'],0,,,,,,,,,,,,,,,,,Bologna,240,00:18:00.713,Pass,
,,,,,,,,,,,,,,,,,0.788261,,,,,,,,,,,,,c1cf054c-8742-47de-a322-2873b7d636fd,2291,,"[96.5, 54.9]",3878608,63,,,,-2.9267774,,Left Foot,,,,"[91.0, 53.7]",,Ground Pass,,5.6293874,Incomplete,,Alex Ferrari,7704.0,,,,,,2,From Free Kick,Franco Brienza,45591.0,Center Attacking Midfield,137,Bologna,240,"['13e2850e-d2f5-402c-a6eb-19b328dde0ca', '6b6d2dc2-ceee-45a3-a1f3-52fa5c534bc9']",1,,,,,,,,,,,,,,,,,Bologna,240,00:18:01.776,Pass,
,,,,,,,,,,,,,,,,,2.501326,,,,,,,,,,,,,54a97f2a-ca2b-4d8d-bf28-894f1a1de389,2297,,"[29.3, 55.5]",3878608,63,,,,-0.3401534,,Right Foot,,,,"[53.6, 46.9]",,High Pass,,25.776928,,,Federico Dionisi,24235.0,,,,,Recovery,2,From Counter,Luca Paganini,23470.0,Left Midfield,138,Frosinone,291,['55344bb6-ee56-4034-860e-d7d7c2fd5319'],5,,,,,,,,,,,,,,,,,Frosinone,291,00:18:05.699,Pass,
,,,,,,,,,,,,,,,,,1.835476,,,,,,,,,,,,,6aee0052-f9ff-412d-b477-5753726b71d7,2301,,"[53.6, 46.9]",3878608,63,True,,,-1.4487895,,Right Foot,,,,"[58.1, 10.2]",,Ground Pass,,36.974857,,,Daniel Pavlovic,8661.0,,,,,Free Kick,2,From Free Kick,Paolo Sammarco,23349.0,Right Defensive Midfield,139,Frosinone,291,['dd37be28-95f5-405f-84d3-773cedd4bac5'],24,,,,,,,,,,,,,,,,,Frosinone,291,00:18:24.658,Pass,
,,,,,,,,,,,,,,,,,1.223584,,,,,,,,,,,,,8a10f801-f57b-4d18-a661-7ccfdd7f149f,2303,,"[60.5, 10.2]",3878608,63,,,,-0.2875062,,Left Foot,,,,"[79.1, 4.7]",,Ground Pass,,19.396133,,,Danilo Soddimo,11608.0,,,,,,2,From Free Kick,Daniel Pavlovic,8661.0,Left Back,139,Frosinone,291,['a061c9b6-771d-42ab-8d54-95681aded5c2'],27,,,,,,,,,,,,,,,,,Frosinone,291,00:18:27.227,Pass,
,,,,,,,,,,,,,,,,,1.296464,,,,,,,,,,,,,4079483f-3f21-4190-87f8-732d59b4e553,2309,,"[75.5, 0.1]",3878608,63,,,,0.3178746,,,,,,"[91.0, 5.2]",,Low Pass,,16.317474,,,Federico Dionisi,24235.0,,,,,Throw-in,2,From Throw In,Danilo Soddimo,11608.0,Right Midfield,140,Frosinone,291,['33a4a372-8cc4-4ebe-8b58-cb44e3121ed0'],33,,,,,,,,,,,,,,,,,Frosinone,291,00:18:33.545,Pass,
,,,,,,,,,,,,,,,,,0.910643,,,,,,,,,,,,,ee9e423d-be7d-464a-823c-20008aee365b,2313,,"[89.1, 6.6]",3878608,63,,,,-3.1268878,,Right Foot,,,,"[75.5, 6.4]",,Ground Pass,,13.601471,,,Daniel Pavlovic,8661.0,,,,,,2,From Throw In,Federico Dionisi,24235.0,Left Center Forward,140,Frosinone,291,['c907a8f7-5821-4b34-ad74-ea97d1ebcd81'],35,,,,,,,,,,,,,,,,,Frosinone,291,00:18:35.916,Pass,
,,,,,,,,,,,,,,,,,1.13836,,,,,,,,,,,,,ea5fb544-fe41-4af1-949c-337d9aa36fae,2316,,"[75.5, 6.4]",3878608,63,,,,3.0319424,,Left Foot,,,,"[64.6, 7.6]",,Ground Pass,,10.965857,,,Paolo Sammarco,23349.0,,,,,,2,From Throw In,Daniel Pavlovic,8661.0,Left Back,140,Frosinone,291,['ee10991c-81f7-4fbf-b447-aa30a5366a30'],37,,,,,,,,,,,,,,,,,Frosinone,291,00:18:37.662,Pass,
,,,,,,,,,,,,,,,,,4.065114,,,,,,,,,,,,,a91be44e-c2af-4856-a824-f18334155663,2319,,"[56.7, 9.5]",3878608,63,,,,1.7051178,,Right Foot,,,,"[51.2, 50.2]",,Ground Pass,,41.06994,,,Modibo Diakité,174418.0,,,True,,,2,From Throw In,Paolo Sammarco,23349.0,Right Defensive Midfield,140,Frosinone,291,['3735e91a-76ec-47b2-9e14-122f0d759c46'],40,,,,,,,,,,,,,,,,,Frosinone,291,00:18:40.286,Pass,
,,,,,,,,,,,,,,,,,1.426001,,,,,,,,,,,,,ba1f1794-651f-4540-8570-3d7c4e9168ee,2322,,"[60.0, 60.0]",3878608,63,,,,0.91882885,,Right Foot,,,,"[72.9, 76.9]",,Ground Pass,,21.260761,,,Aleandro Rosi,7462.0,,,,,,2,From Throw In,Modibo Diakité,174418.0,Right Center Back,140,Frosinone,291,['f39f2963-fe51-4591-8204-21e33edf0163'],45,,,,,,,,,,,,,,,,,Frosinone,291,00:18:45.526,Pass,
,,,,,,,,,,,,,,,,,1.009367,,,,,,,,,,,,,034e0916-daa2-4cad-8c4a-451d53e1011e,2326,,"[94.8, 78.1]",3878608,63,,,,-1.1269201,,Right Foot,True,,,"[108.4, 49.5]",,Low Pass,,31.668913,,,Daniel Ciofani,13613.0,,,,,,2,From Throw In,Aleandro Rosi,7462.0,Right Back,140,Frosinone,291,['e62b7680-03c8-4267-ad61-d228fe3ba6af'],49,,,,,,,,,,,,,,,,,Frosinone,291,00:18:49.870,Pass,
,,,,,,,,,,,,,,,,,5.872746,,,,,,,,,,,,,4ab4b815-6718-4cc9-9117-717e2b9b3764,2333,,"[14.6, 41.5]",3878608,64,,,,0.044343207,,Drop Kick,,,,"[107.0, 45.6]",,High Pass,,92.49092,Incomplete,,Mattia Destro,8103.0,,,,,,2,From Throw In,Antonio Mirante,7174.0,Goalkeeper,140,Frosinone,291,"['13194f62-a983-4af3-ae10-94ca858211ed', 'd1fe8eac-5090-4aff-ab1e-97b5c1696eba']",9,,,,,,,,,,,,,,,,,Bologna,240,00:19:09.048,Pass,
,,,,,,,,,,,,,,,,,1.751843,,,,,,,,,,,,,d1fe8eac-5090-4aff-ab1e-97b5c1696eba,2335,,"[13.1, 34.5]",3878608,64,,,,-0.71654165,,Right Foot,,,,"[22.4, 26.4]",,Ground Pass,,12.332883,,,Leonardo Blanchard,387847.0,,,,,Recovery,2,From Throw In,Nicola Leali,32037.0,Goalkeeper,140,Frosinone,291,"['4ab4b815-6718-4cc9-9117-717e2b9b3764', 'b604d1d2-3f7c-489f-b377-634880c02b26']",14,,,,,,,,,,,,,,,,,Frosinone,291,00:19:14.920,Pass,
,,,,,,,,,,,,,,,,,2.608577,,,,,,,,,,,,,363e99ef-adea-4baa-bdbd-e812f5100780,2338,,"[32.6, 23.1]",3878608,64,,,,-0.3816656,,Left Foot,,,,"[77.2, 5.2]",,High Pass,,48.057987,,,Danilo Soddimo,11608.0,,,,,,2,From Throw In,Leonardo Blanchard,387847.0,Left Center Back,140,Frosinone,291,['0e34cbdc-990a-49db-989a-564e0dfe40c1'],19,,,,,,,,,,,,,,,,,Frosinone,291,00:19:19.362,Pass,
,,,,,,,,,,,,,,,,,0.70804,,,,,,,,,,,,,70a20cf2-887d-4063-a35d-fe8bb30ecebb,2359,,"[39.6, 66.6]",3878608,64,,,,0.84124064,,Right Foot,,,,"[47.2, 75.1]",,Ground Pass,,11.402193,,,Alex Ferrari,7704.0,,,,,,2,Regular Play,Saphir Sliti Taïder,8851.0,Right Defensive Midfield,141,Bologna,240,"['4f014c1c-d3e8-44f9-9326-f19242298f11', 'c480e52e-3575-4b3f-9057-567865c15c8b']",31,,,,,,,,,,,,,,,,,Bologna,240,00:19:31.234,Pass,True
,,,,,,,,,,,,,,,,,0.861394,,,,,,,,,,,,,422b7250-155e-4524-ad12-bf758422ecb3,2363,,"[46.7, 74.2]",3878608,64,,,,-2.175395,,Right Foot,,,,"[42.9, 68.7]",,Ground Pass,,6.685058,,,Saphir Sliti Taïder,8851.0,,,,,,2,Regular Play,Alex Ferrari,7704.0,Right Back,141,Bologna,240,['277b84ea-eab3-4eb3-9cf8-35f377f853e0'],32,,,,,,,,,,,,,,,,,Bologna,240,00:19:32.869,Pass,
,,,,,,,,,,,,,,,,,2.821335,,,,,,,,,,,,,762123f6-5ec5-415d-9b9e-3a1ca8ec1395,2369,,"[40.8, 73.2]",3878608,65,,,,-0.42308792,,Right Foot,,,,"[94.1, 49.2]",,High Pass,,58.45417,Incomplete,,Mattia Destro,8103.0,,,,,Free Kick,2,From Free Kick,Alex Ferrari,7704.0,Right Back,142,Bologna,240,"['16611aee-9059-4544-8da5-4bb8fb016f61', '53572637-7677-4d5e-a7b2-ab55cd38f119']",1,,,,,,,,,,,,,,,,,Bologna,240,00:20:01.190,Pass,
,,,,,,,,,,,,,,,,,1.187595,,,,,,,,,,,,,5f7f4f68-a903-4ab0-9187-ce7fa2df7239,2373,,"[61.7, 35.7]",3878608,65,,,,-0.77206564,,Head,,,,"[69.3, 28.3]",,High Pass,,10.607545,,,Federico Dionisi,24235.0,,,,,Recovery,2,From Free Kick,Daniel Ciofani,13613.0,Right Center Forward,142,Bologna,240,['62394463-2588-4a40-aecd-28730ae70987'],6,,,,,,,,,,,,,,,,,Frosinone,291,00:20:06.879,Pass,
,,,,,,,,,,,,,,,,,1.579421,,,,,,,,,,,,,cac4c588-4f26-416a-8d58-7efb98c2e7de,2375,,"[69.3, 28.3]",3878608,65,,,,1.7596935,,Head,,,,"[66.7, 41.9]",,Low Pass,,13.846299,Incomplete,,Daniel Ciofani,13613.0,,,,,,2,From Free Kick,Federico Dionisi,24235.0,Left Center Forward,142,Bologna,240,"['888eb44c-6b32-42e7-b2d9-3b6dd777d8c4', 'f69c9628-9bdc-41b1-a4b7-754c98bd5be0']",8,,,,,,,,,,,,,,,,,Frosinone,291,00:20:08.106,Pass,
,,,,,,,,,,,,,,,,,0.997425,,,,,,,,,,,,,5c3416de-36c8-45e9-8eaf-9169e075ede8,2380,,"[72.9, 31.8]",3878608,65,,,,0.19739556,,Left Foot,,,,"[84.4, 34.1]",,Ground Pass,,11.727745,,,Anthony Mounier,34565.0,,,,,,2,From Free Kick,Lorenzo Crisetig,7965.0,Left Defensive Midfield,142,Bologna,240,"['3c807738-aa54-448f-99bf-7002bed8b6da', 'fd4fddfc-37e2-4065-b017-9acf64317d6f']",12,,,,,,,,,,,,,,,,,Bologna,240,00:20:12.944,Pass,True
,,,,,,,,,,,,,,,,,1.871883,,,,,,,,,,,,,7eabae5d-2425-47a0-a892-97fac8d2b25e,2389,,"[34.3, 39.5]",3878608,65,True,,,1.5304955,,Left Foot,,,,"[34.8, 51.9]",,Ground Pass,,12.410076,,,Paolo Sammarco,23349.0,,,,,Free Kick,2,From Free Kick,Leonardo Blanchard,387847.0,Left Center Back,144,Frosinone,291,['04473820-cfa6-4b93-957d-8e837de7e97a'],26,,,,,,,,,,,,,,,,,Frosinone,291,00:20:26.928,Pass,
,,,,,,,,,,,,,,,,,2.721939,,,,,,,,,,,,,ffa929fd-278d-4fe4-9690-6d7c333b3a01,2391,,"[39.6, 56.4]",3878608,65,,,,0.57330805,,Right Foot,,,,"[72.9, 77.9]",,Ground Pass,,39.637608,,,Luca Paganini,23470.0,,,,,,2,From Free Kick,Paolo Sammarco,23349.0,Right Defensive Midfield,144,Frosinone,291,['82a26fd1-ecb7-448b-917a-ffdbe5830641'],30,,,,,,,,,,,,,,,,,Frosinone,291,00:20:30.221,Pass,
,,,,,,,,,,,,,,,,,1.354713,,,,,,,,,,,,,10177841-e9d5-4f87-8837-0a6b44fae935,2395,,"[69.3, 77.6]",3878608,65,,,,-2.917358,,Right Foot,,,,"[57.9, 75.0]",,Ground Pass,,11.692733,,,Aleandro Rosi,7462.0,,,,,,2,From Free Kick,Luca Paganini,23470.0,Left Midfield,144,Frosinone,291,['ab8a215e-4918-41bf-be3c-ea7acf1e21f8'],35,,,,,,,,,,,,,,,,,Frosinone,291,00:20:35.103,Pass,
,,,,,,,,,,,,,,,,,1.020633,,,,,,,,,,,,,a4009fa7-4329-4025-aa32-7f0fb2379edb,2397,,"[57.9, 75.0]",3878608,65,,,,-1.0199388,,Right Foot,,,,"[66.5, 61.0]",,Ground Pass,,16.43046,,,Yussif Raman Chibsah,9903.0,,,,,,2,From Free Kick,Aleandro Rosi,7462.0,Right Back,144,Frosinone,291,['c4de7a2e-1e11-4e6d-b269-a50b1bd9d69a'],36,,,,,,,,,,,,,,,,,Frosinone,291,00:20:36.457,Pass,
,,,,,,,,,,,,,,,,,3.677526,,,,,,,,,,,,,0c5d7e6f-d4bc-4784-bc87-a49047ea9bc3,2402,,"[49.6, 18.9]",3878608,65,,,,-0.12882799,,Left Foot,,,,"[93.6, 13.2]",,High Pass,,44.36767,,,Mattia Destro,8103.0,,,,,,2,Regular Play,Franco Brienza,45591.0,Center Attacking Midfield,145,Bologna,240,['0fbb25b5-ec22-4d4a-8e49-891442611ecb'],40,,,,,,,,,,,,,,,,,Bologna,240,00:20:40.135,Pass,
