50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de6398fd-45ab-492e-adb8-b8f7c723ac4d,3726,,"[75.4, 43.7]",3879593,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,167,Napoli,227,['a9602281-e13b-4fe6-a982-37d1e7a735dd'],13,,,,,,,,,,,,,,,,,Napoli,227,00:32:13.845,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3fc8426-afbb-4dda-8f71-fb9def9537d1,3729,,"[105.6, 57.3]",3879593,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar El Kaddouri,16495.0,Right Wing,167,Napoli,227,['5550ed83-b24c-4723-bd74-5c4eea860b7e'],16,,,,,,,,,,,,,,,,,Napoli,227,00:32:16.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5592d47e-e536-4d49-b1c6-f64c6de65cb1,3739,,"[98.9, 70.1]",3879593,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,167,Napoli,227,['efeab693-d919-45de-8924-af5e3bf3a005'],25,,,,,,,,,,,,,,,,,Napoli,227,00:32:25.551,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0150a33d-57a2-41e9-a251-d98d89dfe7fa,3742,,"[87.5, 52.9]",3879593,77,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,167,Napoli,227,['84c15736-76c3-4923-a5cd-42b1d3f1ca5c'],28,,,,,,,,,,,,,,,,,Napoli,227,00:32:28.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bb22ec1-934a-4e9c-b130-ade0b3853c24,3750,,"[62.6, 52.4]",3879593,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,168,Napoli,227,['bfce41b0-e132-4a5a-95d5-e481b3aab6c2'],23,,,,,,,,,,,,,,,,,Napoli,227,00:33:23.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce7e167f-c2e0-4f2b-9b70-63bbe86a0fd7,3753,,"[70.9, 7.6]",3879593,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Faouzi Ghoulam,8876.0,Left Back,168,Napoli,227,['cd29c2da-e202-4f99-9209-373e2f208bc6'],27,,,,,,,,,,,,,,,,,Napoli,227,00:33:27.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc540dd7-48c8-4287-ba1d-cf2003889dde,3756,,"[72.3, 23.1]",3879593,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marek Hamšík,7025.0,Left Center Midfield,168,Napoli,227,['929cdb76-e09f-4270-ba06-2df398f18d93'],30,,,,,,,,,,,,,,,,,Napoli,227,00:33:30.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eceeafb7-4f09-4c0e-901a-debe9dd12729,3760,,"[62.9, 37.0]",3879593,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,168,Napoli,227,['d8bed177-eadc-46ab-b0e9-9b07cca9c5f4'],33,,,,,,,,,,,,,,,,,Napoli,227,00:33:33.078,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86e2b780-0318-44f1-a24f-a4f1d6aaae5e,3763,,"[63.3, 48.8]",3879593,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,168,Napoli,227,['95d2ecf1-25fc-4504-9e33-cfbcfe21070e'],35,,,,,,,,,,,,,,,,,Napoli,227,00:33:35.130,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35e3cd8f-a83c-413d-8678-a6e60fa1f9b3,3766,,"[78.7, 9.0]",3879593,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Faouzi Ghoulam,8876.0,Left Back,168,Napoli,227,['51f1fe6b-0272-4bbb-af2f-22249dfcc975'],42,,,,,,,,,,,,,,,,,Napoli,227,00:33:42.821,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad0fc544-414a-458f-9705-a32d8d1fc14c,3768,,"[62.6, 67.8]",3879593,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robin Quaison,8552.0,Right Center Midfield,169,Palermo,2256,['f5a35dee-8053-4142-ac78-192cb7221fd5'],2,,,,,,,,,,,,,,,,,Palermo,2256,00:34:02.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20d47b9d-844f-4574-a53c-4447b4e29b9a,3772,,"[49.0, 76.7]",3879593,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aljaž Struna,24061.0,Right Center Back,169,Palermo,2256,['e27d07c9-dfeb-4ac4-bf91-82a244bb4b2a'],4,,,,,,,,,,,,,,,,,Palermo,2256,00:34:04.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4277e837-fc0e-4665-ab57-23ce54621bc8,3777,,"[58.1, 9.1]",3879593,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,169,Palermo,2256,['3b8393ea-a01d-4a00-bbc4-080c5058a709'],8,,,,,,,,,,,,,,,,,Napoli,227,00:34:08.414,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11d37a62-e0de-4372-aa7f-c4b71c77214d,3781,,"[62.0, 13.7]",3879593,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Center Forward,169,Palermo,2256,['d4c2b201-2df1-4ea1-9421-44896e37a665'],9,,,,,,,,,,,,,,,,,Napoli,227,00:34:09.173,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe15fa6e-a059-4329-bd7d-31180531947d,3786,,"[73.9, 56.6]",3879593,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Franco Damián Vázquez,6719.0,Center Attacking Midfield,169,Palermo,2256,['e8b2a8f5-252b-4c98-a28b-19d2e91f476c'],12,,,,,,,,,,,,,,,,,Palermo,2256,00:34:12.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422ac95-f27e-4ee8-9fc4-e87c786ae519,3793,,"[97.6, 11.6]",3879593,79,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Dries Mertens,5630.0,Left Wing,170,Napoli,227,['6782c1a1-8ba9-4a6b-9532-cea8d5f6460f'],20,,,,,,,,,,,,,,,,,Napoli,227,00:34:20.868,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48a286b8-716c-44a6-bbb7-a0ae735ca0aa,3798,,"[48.2, 38.3]",3879593,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gastón Brugman,30704.0,Center Defensive Midfield,171,Palermo,2256,['96bcda8e-189e-4543-a60b-a6df7825f27c'],12,,,,,,,,,,,,,,,,,Palermo,2256,00:35:12.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,017b8386-36b0-4ad5-b778-5fe91a7f4fd5,3800,,"[62.6, 72.5]",3879593,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrea Rispoli,30769.0,Right Wing Back,171,Palermo,2256,['014e72b8-016d-4e67-803b-381da6ef8aed'],17,,,,,,,,,,,,,,,,,Palermo,2256,00:35:17.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277f4166-f438-41c5-8a5e-503d0867b1be,3803,,"[55.7, 51.0]",3879593,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gastón Brugman,30704.0,Center Defensive Midfield,171,Palermo,2256,['25343b06-9fe3-4d57-b184-e44e0596ce72'],21,,,,,,,,,,,,,,,,,Palermo,2256,00:35:21.756,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e03859f3-b07b-4d1a-bea5-af58a6c8ca64,3806,,"[89.0, 3.8]",3879593,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivaylo Chochev,40349.0,Left Wing Back,171,Palermo,2256,['180b446b-9b92-4fb8-bf51-e8c6f10f7aba'],26,,,,,,,,,,,,,,,,,Palermo,2256,00:35:26.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552d727b-dcb8-431d-9331-a6f8d6d14043,3809,,"[104.0, 20.2]",3879593,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oscar Hiljemark,5605.0,Left Center Midfield,171,Palermo,2256,['cca5e425-359b-42f5-beb3-9d682f85f666'],27,,,,,,,,,,,,,,,,,Palermo,2256,00:35:27.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24b58f01-44e2-4c20-88cf-81772abe8fc7,3817,,"[104.2, 3.9]",3879593,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivaylo Chochev,40349.0,Left Wing Back,171,Palermo,2256,['57fca07c-b169-4503-8832-67ce78f7a743'],34,,,,,,,,,,,,,,,,,Palermo,2256,00:35:34.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f193bcd8-dfab-4982-b780-d83b31179109,3821,,"[87.8, 13.5]",3879593,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gastón Brugman,30704.0,Center Defensive Midfield,171,Palermo,2256,['8ab314bf-f069-4e99-948e-da7cb2e39c01'],37,,,,,,,,,,,,,,,,,Palermo,2256,00:35:37.261,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ae7427-1e3a-4c2a-a6d0-5fdc90d39ad1,3825,,"[79.0, 76.7]",3879593,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Franco Damián Vázquez,6719.0,Center Attacking Midfield,171,Palermo,2256,['b7d92e3e-dba7-4b2f-94cb-32827e6eecb2'],43,,,,,,,,,,,,,,,,,Palermo,2256,00:35:43.080,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b76aa506-c2c2-43a6-bb52-2336ef142712,3828,,"[82.3, 75.0]",3879593,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Andrea Rispoli,30769.0,Right Wing Back,171,Palermo,2256,['ea72c5a0-530d-4776-87cc-fcd513e3e7eb'],50,,,,,,,,,,,,,,,,,Palermo,2256,00:35:50.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31086253-3dbc-416f-9039-ca98811c43b4,3833,,"[68.2, 51.3]",3879593,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gastón Brugman,30704.0,Center Defensive Midfield,171,Palermo,2256,['83421783-92c6-47ea-9875-8c642da281b0'],54,,,,,,,,,,,,,,,,,Palermo,2256,00:35:54.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741d5158-f83f-4809-b827-88eaf20f2212,3836,,"[52.3, 41.7]",3879593,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Giancarlo González Castro,5584.0,Center Back,171,Palermo,2256,['ad7a2693-ba70-4c5d-b3ab-6e754a67db4b'],56,,,,,,,,,,,,,,,,,Palermo,2256,00:35:56.904,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c92ef31-1b31-4e73-b56c-e717c4ef7f62,3839,,"[92.9, 2.4]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivaylo Chochev,40349.0,Left Wing Back,171,Palermo,2256,['0a9048b7-c81a-4b3d-b7d9-fad71c3e2168'],1,,,,,,,,,,,,,,,,,Palermo,2256,00:36:01.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0eb2d5aa-7c50-4660-bece-ebaec5b160ec,3843,,"[57.5, 14.9]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Siniša Anđelković,40350.0,Left Center Back,171,Palermo,2256,['2611d922-75b6-4a50-aba0-e372e68bc838'],7,,,,,,,,,,,,,,,,,Palermo,2256,00:36:07.565,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f274872-3317-4df8-9324-333d2f1e8eba,3846,,"[41.8, 60.0]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aljaž Struna,24061.0,Right Center Back,171,Palermo,2256,['932250ac-ec75-4331-b060-c284b9c92efc'],12,,,,,,,,,,,,,,,,,Palermo,2256,00:36:12.505,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee5650e7-a32e-4122-a9af-9cecf4d8046d,3850,,"[40.1, 19.4]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Siniša Anđelković,40350.0,Left Center Back,171,Palermo,2256,['3cd5f493-b5d5-49f1-9109-58cd39a75fa8'],20,,,,,,,,,,,,,,,,,Palermo,2256,00:36:20.197,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14fc7578-51df-4130-ab06-14aa84f3ab10,3853,,"[42.2, 50.2]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Aljaž Struna,24061.0,Right Center Back,171,Palermo,2256,['61d28366-6b24-4c69-bae6-96c073c8e765'],23,,,,,,,,,,,,,,,,,Palermo,2256,00:36:23.183,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dce35181-0ba5-486a-9626-9e0a6aca2210,3855,,"[34.3, 35.2]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Giancarlo González Castro,5584.0,Center Back,171,Palermo,2256,['74c0c0ed-1202-461f-a0f0-ba68c8a15c3c'],24,,,,,,,,,,,,,,,,,Palermo,2256,00:36:24.615,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2588e84c-881c-4b73-b15b-6456cf96f496,3857,,"[57.2, 22.5]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gastón Brugman,30704.0,Center Defensive Midfield,171,Palermo,2256,['cc491c54-ae19-4ab5-b86f-149e17e04c02'],25,,,,,,,,,,,,,,,,,Palermo,2256,00:36:25.747,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f518f604-7b41-45a3-890c-d52bba5a910f,3860,,"[40.4, 20.2]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Siniša Anđelković,40350.0,Left Center Back,171,Palermo,2256,['fe977f62-bf9f-494a-896f-c76a5450225a'],27,,,,,,,,,,,,,,,,,Palermo,2256,00:36:27.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0984238a-b0e0-406b-8724-f696d8cd1893,3864,,"[8.2, 35.2]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Stefano Sorrentino,7055.0,Goalkeeper,171,Palermo,2256,"['518826bf-4c96-47fb-bb50-8cd3fa09e8b3', '93ac49c3-ea8b-49a4-9601-836ae6c83ab1']",31,,,,,,,,,,,,,,,,,Palermo,2256,00:36:31.337,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f5b10b1-abff-4abc-9891-3eb6780be07f,3866,,"[47.6, 35.0]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gastón Brugman,30704.0,Center Defensive Midfield,171,Palermo,2256,['895587c7-4cf6-460b-bbdf-02b58c054ccb'],34,,,,,,,,,,,,,,,,,Palermo,2256,00:36:34.590,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d034f4d5-0838-4707-b50a-d9cc3c34c3c1,3869,,"[74.7, 37.0]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,172,Napoli,227,['89215c70-d600-499a-af83-e68d0113fd33'],35,,,,,,,,,,,,,,,,,Napoli,227,00:36:35.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c993233-6678-482b-ac86-c08c1d757d69,3872,,"[68.3, 42.9]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,172,Napoli,227,['92873b18-8e12-4c55-b39f-ea47b904ed1a'],36,,,,,,,,,,,,,,,,,Napoli,227,00:36:36.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535bf2d9-ccef-40cc-9798-54bb1af805cc,3875,,"[74.4, 21.0]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dries Mertens,5630.0,Left Wing,172,Napoli,227,['b52e291b-6fec-44f6-8311-0a5b795d4781'],39,,,,,,,,,,,,,,,,,Napoli,227,00:36:39.139,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e86173d-df90-4808-8745-674fa59aed56,3878,,"[76.9, 9.6]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faouzi Ghoulam,8876.0,Left Back,172,Napoli,227,['03610a0a-44af-4fb1-ac22-ad0b7a114327'],43,,,,,,,,,,,,,,,,,Napoli,227,00:36:43.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50b2fe88-fba6-45f4-abff-33cb9d4dd270,3881,,"[87.9, 23.5]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,172,Napoli,227,['cd148ddb-0ad0-42e1-8728-95719855b01e'],46,,,,,,,,,,,,,,,,,Napoli,227,00:36:46.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34d2d1e1-7276-47db-a8fa-605066d56ba9,3884,,"[86.9, 9.1]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faouzi Ghoulam,8876.0,Left Back,172,Napoli,227,['351aaeea-8f21-4ec8-92c8-99df88e4d1d1'],48,,,,,,,,,,,,,,,,,Napoli,227,00:36:48.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654751b6-6894-403b-adfd-729525c8a2d7,3887,,"[78.7, 26.8]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,172,Napoli,227,['f9cc0430-5bdb-411e-8c88-a5c1adaea4c8'],50,,,,,,,,,,,,,,,,,Napoli,227,00:36:50.129,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cd29655-d40d-46d7-93f9-d8a209e3d3ba,3890,,"[83.3, 35.9]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar El Kaddouri,16495.0,Right Wing,172,Napoli,227,['6a46b326-1620-4218-992c-6e50be4d918a'],52,,,,,,,,,,,,,,,,,Napoli,227,00:36:52.049,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1481544e-1914-4ee4-a827-9f6281a2c509,3893,,"[79.2, 29.5]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,172,Napoli,227,['a044ee46-c963-423f-8570-d106af465c3f'],53,,,,,,,,,,,,,,,,,Napoli,227,00:36:53.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738acd63-9650-441e-9d3a-522d9d835c73,3896,,"[85.4, 25.9]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,172,Napoli,227,['1a78e651-88d8-44f5-bb33-ca0f84fa7bc4'],54,,,,,,,,,,,,,,,,,Napoli,227,00:36:54.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48abd620-0404-4da6-979a-6ecf87b889d8,3899,,"[77.3, 27.4]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,172,Napoli,227,['53b70cf6-78c0-4b13-8a6d-afc5501c4bd4'],56,,,,,,,,,,,,,,,,,Napoli,227,00:36:56.055,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce2f0468-9e4d-4f52-b093-22871d58b87f,3902,,"[79.4, 8.4]",3879593,81,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Faouzi Ghoulam,8876.0,Left Back,172,Napoli,227,['98367775-4dee-4202-b35b-ed0117d1aec3'],57,,,,,,,,,,,,,,,,,Napoli,227,00:36:57.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a94d51d-fb14-4138-a371-186c4bf312f2,3905,,"[101.1, 8.4]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dries Mertens,5630.0,Left Wing,172,Napoli,227,['f726be59-f3f1-4148-92ce-a7ee75baba8e'],2,,,,,,,,,,,,,,,,,Napoli,227,00:37:02.665,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e5b056a-8661-447b-85fb-f7605fe07a24,3908,,"[104.0, 52.9]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar El Kaddouri,16495.0,Right Wing,172,Napoli,227,['791a732d-46d0-440e-9480-c5401923ea33'],11,,,,,,,,,,,,,,,,,Napoli,227,00:37:11.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1addac5d-f822-4826-a67f-b0e6e33d387e,3911,,"[39.3, 10.3]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar Hiljemark,5605.0,Left Center Midfield,172,Napoli,227,['5bac794b-9b8d-454c-9ddd-c45a73422a13'],13,,,,,,,,,,,,,,,,,Palermo,2256,00:37:13.553,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4fbb6a8-974c-49ec-86b3-3c137a4eb060,3914,,"[53.7, 28.3]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alberto Gilardino,38389.0,Center Forward,172,Napoli,227,['42d4c070-9644-4555-b016-951708fd250d'],15,,,,,,,,,,,,,,,,,Palermo,2256,00:37:15.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4edf93b-26ea-43b2-9c98-5602719dc170,3916,,"[64.4, 60.6]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,172,Napoli,227,['cd7fa95e-2680-467f-a5ac-f987d3d3dde3'],15,,,,,,,,,,,,,,,,,Napoli,227,00:37:15.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35b94be0-c398-42a9-996f-7137359aa2a0,3920,,"[54.7, 46.5]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vlad Iulian Chiricheș,10736.0,Left Center Back,172,Napoli,227,['56664231-350c-4e26-afa1-6f73d72fc9f5'],18,,,,,,,,,,,,,,,,,Napoli,227,00:37:18.569,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2fce8cd-22cf-4811-b857-01ed23f5d9b4,3923,,"[63.9, 42.9]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,172,Napoli,227,['b94c6671-16ef-4939-b3d0-01cf2e493cb0'],19,,,,,,,,,,,,,,,,,Napoli,227,00:37:19.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c6c31f5-fff5-4beb-9685-1626ca157078,3926,,"[52.2, 42.3]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vlad Iulian Chiricheș,10736.0,Left Center Back,172,Napoli,227,['dcea43a1-9f5c-4f3b-b777-ae4315638438'],22,,,,,,,,,,,,,,,,,Napoli,227,00:37:22.137,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be1c89f-6a0b-4850-808a-57eadbdd3534,3929,,"[56.5, 50.1]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,172,Napoli,227,['54cd25cb-261f-4e62-a08e-1a23476cd972'],23,,,,,,,,,,,,,,,,,Napoli,227,00:37:23.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742bcd2c-ca1d-49bf-a232-09fa476d0f19,3932,,"[69.5, 49.8]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar El Kaddouri,16495.0,Right Wing,172,Napoli,227,['3b0591d6-a671-4ece-835b-f3f2cfc01c36'],25,,,,,,,,,,,,,,,,,Napoli,227,00:37:25.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f4d159b-defe-4e7b-adf8-75c9c6ab00cd,3935,,"[64.5, 72.3]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,172,Napoli,227,['1e02acfb-0731-46a8-a46d-6f63aeb964b0'],26,,,,,,,,,,,,,,,,,Napoli,227,00:37:26.745,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b89dc65d-5378-4c94-a377-be3dd69309e5,3938,,"[73.7, 77.7]",3879593,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,172,Napoli,227,['b1db82be-23de-4198-8286-5ce388f4e140'],29,,,,,,,,,,,,,,,,,Napoli,227,00:37:29.790,Ball Receipt*,
