50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.764316,,,,,,,,,,,,995d36db-45bb-46d5-966c-9cb3bbda36d4,23,,"[40.6, 15.8]",3879540,0,,,,,2.242627,,Left Foot,,,"[23.9, 36.8]",,Ground Pass,26.830767,,,,Kamil Glik,3034.0,,,,,1,Regular Play,Cristian Molinaro,7479.0,Left Wing Back,3,Torino,241,['29e33081-8ae4-4a99-a8d6-84c3a35f681a'],15,,,,,,,,,,,,,,,,,Torino,241,00:00:15.931,Pass,
,,,,,,,,,,,,,,,,,1.132988,,,,,,,,,,,,f3533686-f550-4611-bf53-e763a5c5f5cb,26,,"[20.0, 40.1]",3879540,0,,,,,1.2464948,,Right Foot,,,"[27.9, 63.6]",,Ground Pass,24.792337,,,,Cesare Bovo,40427.0,,,,,1,Regular Play,Kamil Glik,3034.0,Center Back,3,Torino,241,['b659ab0e-e8d4-4619-9448-ae6318e4e37e'],18,,,,,,,,,,,,,,,,,Torino,241,00:00:18.566,Pass,
,,,,,,,,,,,,,,,,,1.868672,,,,,,,,,,,,25f43c1b-5a40-43ce-8944-27a7efb4690a,29,,"[33.2, 63.2]",3879540,0,,,,,-2.0600793,,Right Foot,,,"[20.9, 40.1]",,Ground Pass,26.170593,,,,Kamil Glik,3034.0,,,,,1,Regular Play,Cesare Bovo,40427.0,Right Center Back,3,Torino,241,['1c008b8e-157f-4189-b167-2f241320e597'],21,,,,,,,,,,,,,,,,,Torino,241,00:00:21.519,Pass,
,,,,,,,,,,,,,,,,,1.782494,,,,,,,,,,,,f73c6d02-bc71-454a-9116-417bcc36a78c,32,,"[38.1, 35.8]",3879540,0,,,,,-1.5707964,,Right Foot,,,"[38.1, 21.8]",,Ground Pass,14.0,,,,Emiliano Moretti,7476.0,,,,,1,Regular Play,Kamil Glik,3034.0,Center Back,3,Torino,241,['9814e778-c279-4466-9724-900f246e76b6'],28,,,,,,,,,,,,,,,,,Torino,241,00:00:28.482,Pass,
,,,,,,,,,,,,,,,,,1.09782,,,,,,,,,,,,f0c022ac-d08a-449c-9813-cfed8e6f9513,35,,"[38.1, 21.8]",3879540,0,,,,,-0.8811049,,Left Foot,,,"[49.4, 8.1]",,Ground Pass,17.758942,,,,Cristian Molinaro,7479.0,,,,,1,Regular Play,Emiliano Moretti,7476.0,Left Center Back,3,Torino,241,['5d008080-6e96-46ce-bf6a-88fc879a6952'],30,,,,,,,,,,,,,,,,,Torino,241,00:00:30.950,Pass,
,,,,,,,,,,,,,,,,,0.908892,,,,,,,,,,,,642a1380-7596-496f-a4a4-402cb596e86d,38,,"[55.8, 6.3]",3879540,0,,,,,1.3674603,,Left Foot,,,"[57.8, 16.0]",,Ground Pass,9.904039,,,,Daniele Baselli,7465.0,,,,,1,Regular Play,Cristian Molinaro,7479.0,Left Wing Back,3,Torino,241,['2540d8a5-6c8b-4bf6-ba76-34da50f5676d'],34,,,,,,,,,,,,,,,,,Torino,241,00:00:34.173,Pass,
,,,,,,,,,,,,,,,,,0.944667,,,,,,,,,,,,7bc1ae42-5e3e-4c63-aa11-4d84c210d14a,44,,"[55.5, 18.9]",3879540,0,,True,,,1.5961533,,Right Foot,,,"[54.8, 46.5]",,Ground Pass,27.608875,,,,Giuseppe Vives,40430.0,,,,Free Kick,1,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,4,Torino,241,['94e924a5-b5a9-476b-9205-b2455fb61778'],49,,,,,,,,,,,,,,,,,Torino,241,00:00:49.700,Pass,
,,,,,,,,,,,,,,,,,0.969815,,,,,,,,,,,,e6c326d1-36f1-4d33-b447-a78e48ebcc33,46,,"[55.1, 48.5]",3879540,0,,True,,,1.9151303,,Right Foot,,,"[49.9, 63.0]",,Ground Pass,15.404221,,,,Cesare Bovo,40427.0,,,,,1,From Free Kick,Giuseppe Vives,40430.0,Center Defensive Midfield,4,Torino,241,['df1b6e30-3608-46e4-8fd6-b734baaa7529'],50,,,,,,,,,,,,,,,,,Torino,241,00:00:50.814,Pass,
,,,,,,,,,,,,,,,,,2.369132,,,,,,,,,,,,b121bf21-9c77-40a2-8ba5-7ce2936b1e81,49,,"[49.2, 63.6]",3879540,0,,,,,-2.06226,,Right Foot,,,"[36.3, 39.5]",,Ground Pass,27.335325,,,,Kamil Glik,3034.0,,,,,1,From Free Kick,Cesare Bovo,40427.0,Right Center Back,4,Torino,241,"['a04f5807-a799-4b50-9f49-1aee9888947a', 'e42f2959-c749-4c6f-a280-e3780251ac12']",52,,,,,,,,,,,,,,,,,Torino,241,00:00:52.259,Pass,True
,,,,,,,,,,,,,,,,,1.778929,,,,,,,,,,,,95ecf72a-9839-4162-b9bf-bf5f15a72f66,52,,"[52.1, 36.5]",3879540,1,,,,,-2.3117793,,Right Foot,,,"[43.5, 27.1]",,Ground Pass,12.740487,,,,Emiliano Moretti,7476.0,,,,,1,From Free Kick,Kamil Glik,3034.0,Center Back,4,Torino,241,['7ccc8428-096f-498d-8614-1ec3767091bb'],0,,,,,,,,,,,,,,,,,Torino,241,00:01:00.093,Pass,
,,,,,,,,,,,,,,,,,0.859683,,,,,,,,,,,,7a6851b2-974b-40fd-a438-1a31661a467e,55,,"[43.5, 27.1]",3879540,1,,,,,-0.9174379,,Left Foot,,,"[54.6, 12.6]",,Ground Pass,18.260887,,,,Cristian Molinaro,7479.0,,,,,1,From Free Kick,Emiliano Moretti,7476.0,Left Center Back,4,Torino,241,['d796a77a-c391-4790-820e-7498666e0ace'],2,,,,,,,,,,,,,,,,,Torino,241,00:01:02.432,Pass,
,,,,,,,,,,,,,,,,,2.273856,,,,,,,,,,,,ff0a5bb1-4d94-4e28-9b6e-136b9deb1bb7,58,,"[54.6, 19.2]",3879540,1,,,,,2.4342961,,Left Foot,,,"[29.8, 40.4]",,Ground Pass,32.62637,,,,Kamil Glik,3034.0,,,,,1,From Free Kick,Cristian Molinaro,7479.0,Left Wing Back,4,Torino,241,['606cf3c4-4254-464b-ab1d-b620585de1d0'],6,,,,,,,,,,,,,,,,,Torino,241,00:01:06.165,Pass,
,,,,,,,,,,,,,,,,,1.875218,,,,,,,,,,,,2b47693e-678b-4c45-89ac-49e45efa9284,61,,"[29.5, 42.9]",3879540,1,,,,,1.0303768,,Right Foot,,,"[40.6, 61.4]",,Ground Pass,21.574522,,,,Cesare Bovo,40427.0,,,,,1,From Free Kick,Kamil Glik,3034.0,Center Back,4,Torino,241,['530537fa-ed21-43ca-aabf-bdcaab91d834'],9,,,,,,,,,,,,,,,,,Torino,241,00:01:09.503,Pass,
,,,,,,,,,,,,,,,,,1.836836,,,,,,,,,,,,fd0ad659-b98f-460e-9c18-55fa6c59f05c,64,,"[42.2, 65.9]",3879540,1,,,,,0.38189045,,Right Foot,,,"[67.1, 75.9]",,Ground Pass,26.833002,,,,Bruno da Silva Peres,6965.0,,,,,1,From Free Kick,Cesare Bovo,40427.0,Right Center Back,4,Torino,241,['6ec8ac21-3511-4fd8-8c1d-35955e3f0595'],11,,,,,,,,,,,,,,,,,Torino,241,00:01:11.733,Pass,
,,,,,,,,,,,,,,,,,1.036692,,,,,,,,,,,,d5eff77a-2327-443d-b7e7-6354341674c5,67,,"[68.6, 75.4]",3879540,1,,,,,-1.670465,,Right Foot,,,"[67.7, 66.4]",,Ground Pass,9.0448885,,,,Afriyie Acquah,7474.0,,,,,1,From Free Kick,Bruno da Silva Peres,6965.0,Right Wing Back,4,Torino,241,['de795af2-e006-4df2-846a-c3bb260e8f71'],15,,,,,,,,,,,,,,,,,Torino,241,00:01:15.864,Pass,
,,,,,,,,,,,,,,,,,1.496882,,,,,,,,,,,,1ef9da46-1145-4621-ba13-d9016b1e875e,71,,"[65.3, 65.7]",3879540,1,,,,,-0.39266968,,Right Foot,,,"[92.1, 54.6]",,High Pass,29.007757,,,,Fabio Quagliarella,7011.0,,,,,1,From Free Kick,Afriyie Acquah,7474.0,Right Center Midfield,4,Torino,241,"['613ab34b-c99a-4ba0-89b7-57677879d961', 'dc537339-597c-44f2-a8fb-8e1c7a497389']",17,,,,,,,,,,,,,,,,,Torino,241,00:01:17.467,Pass,True
,,,,,,,,,,,,,,,,,1.825266,,,,,,,,,,,,fccb0a5f-4e31-4111-8a55-70d528d64e9f,73,,"[92.4, 57.1]",3879540,1,,,,,1.1493771,,Head,,,"[98.9, 71.6]",,Low Pass,15.890248,,,,Bruno da Silva Peres,6965.0,,,,,1,From Free Kick,Fabio Quagliarella,7011.0,Left Center Forward,4,Torino,241,['17ee5162-092e-432e-b465-2259ab90849a'],18,,,,,,,,,,,,,,,,,Torino,241,00:01:18.964,Pass,
,,,,,,,,,,,,,,,,,0.384202,,,,,,,,,,,,582995bc-649c-4c56-b8a4-50a7e592080f,79,,"[104.6, 63.4]",3879540,1,,,,,-1.2055949,,Right Foot,,,"[107.2, 56.6]",,Low Pass,7.28011,,Incomplete,,,,,,,,1,From Free Kick,Bruno da Silva Peres,6965.0,Right Wing Back,4,Torino,241,['389109b7-5aec-44cf-9e02-bc6595963deb'],26,,,,,,,,,,,,,,,,,Torino,241,00:01:26.463,Pass,
,,,,,,,,,,,,,,,,,1.985833,,,,,,,,,,,,1a034be6-d645-4b86-b150-dca9b3e90e61,86,,"[86.9, 41.1]",3879540,1,,,,,-1.1055689,,Right Foot,,,"[99.6, 15.8]",,Ground Pass,28.308657,,,,Cristian Molinaro,7479.0,,,,Recovery,1,From Free Kick,Giuseppe Vives,40430.0,Center Defensive Midfield,4,Torino,241,['65007725-79ac-4029-9482-e07e379e83e7'],29,,,,,,,,,,,,,,,,,Torino,241,00:01:29.758,Pass,
,,,,,,,,,,,,,,,,,1.969857,,,,,,,,,,,,3effa256-d084-4344-bbb3-64b638e7d3aa,89,,"[103.9, 14.8]",3879540,1,,,,,1.2694511,698bf3c4-753d-4596-838d-ecad8ca41f78,Left Foot,True,,"[113.1, 44.4]",,High Pass,30.996775,,,,Josef Alexander Martínez Mencia,12619.0,True,,,,1,From Free Kick,Cristian Molinaro,7479.0,Left Wing Back,4,Torino,241,['b2dc4741-bae9-421e-9720-2fd3dc5f772f'],32,,,,,,,,,,,,,,,,,Torino,241,00:01:32.397,Pass,
,,,,,,,,,,,,,,,,,3.119171,,,,,,,,,,,,53c53d4c-9af8-4bee-bd54-29391180c8ec,94,,"[6.0, 36.0]",3879540,2,,,,,0.29887003,,Right Foot,,,"[62.8, 53.5]",,High Pass,59.434753,,,,Valter Birsa,7045.0,,,,Goal Kick,1,From Goal Kick,Albano Benjamín Bizzarri,7803.0,Goalkeeper,5,Chievo,231,['13c69ee4-321b-4395-a96c-f6076ff4af5e'],7,,,,,,,,,,,,,,,,,Chievo,231,00:02:07.821,Pass,
,,,,,,,,,,,,,,,,,0.057783,,,,,,,,,,,,d72ed726-9869-457e-89f0-cba2c00e8dbe,97,,"[62.8, 53.5]",3879540,2,,,,True,-0.67474097,,,,,"[65.3, 51.5]",,High Pass,3.2015622,,Incomplete,,,,,,,,1,From Goal Kick,Valter Birsa,7045.0,Center Attacking Midfield,5,Chievo,231,"['0e3ce549-f348-42de-a92b-671d0ef5cdbe', '24eeae42-6f06-4eb7-b448-a18c2426da96']",10,,,,,,,,,,,,,,,,,Chievo,231,00:02:10.980,Pass,True
,,,,,,,,,,,,,,,,,1.80933,,,,,,,,,,,,1bbc2d27-d90c-4692-a8fb-3a0b108a719c,105,,"[52.4, 76.7]",3879540,2,,,,,-2.668077,,Left Foot,,,"[28.2, 64.3]",,Ground Pass,27.19191,,,,Cesare Bovo,40427.0,,,,,1,Regular Play,Afriyie Acquah,7474.0,Right Center Midfield,6,Torino,241,['3283ae3c-5750-4145-8f10-c00ab95222e9'],18,,,,,,,,,,,,,,,,,Torino,241,00:02:18.141,Pass,
,,,,,,,,,,,,,,,,,1.684117,,,,,,,,,,,,e223571f-9a16-4350-8182-0bb2a30ee92c,109,,"[23.9, 64.1]",3879540,2,,,,,-2.4110844,,Left Foot,,,"[4.7, 46.9]",,Ground Pass,25.77751,,,,Daniele Padelli,34881.0,,,,,1,Regular Play,Cesare Bovo,40427.0,Right Center Back,6,Torino,241,"['75c9020a-3c9f-4c9a-853b-e75df80351cf', '9a5785fd-4e81-45ae-9dbf-4202a3989c29']",20,,,,,,,,,,,,,,,,,Torino,241,00:02:20.849,Pass,True
,,,,,,,,,,,,,,,,,3.011141,,,,,,,,,,,,d21c4ab0-aa2f-4914-b720-0fa5e692ada1,113,,"[4.7, 47.2]",3879540,2,,,,,-1.1632894,,Left Foot,,,"[24.6, 1.1]",,High Pass,50.21175,,Out,,,,,True,,,1,Regular Play,Daniele Padelli,34881.0,Goalkeeper,6,Torino,241,,23,,,,,,,,,,,,,,,,,Torino,241,00:02:23.819,Pass,
,,,,,,,,,,,,,,,,,3.381993,,,,,,,,,,,,69211c89-1330-479a-ae51-7cb44c8dd055,114,,"[95.7, 80.0]",3879540,2,,,,,-0.7935612,,,,,"[120.0, 55.3]",,Low Pass,34.649387,,Out,,Lucas Nahuel Castro,7049.0,,,,Throw-in,1,From Throw In,Nicolas Sebastian Frey,23324.0,Right Back,7,Chievo,231,['07562664-d41a-43d1-918b-30d487c7c69a'],36,,,,,,,,,,,,,,,,,Chievo,231,00:02:36.317,Pass,
,,,,,,,,,,,,,,,,,1.675647,,,,,,,,,,,,3f1f72f5-a7b2-440f-9d90-02f2a25070ad,116,,"[7.0, 44.1]",3879540,2,,True,,,1.5132682,,Right Foot,,,"[8.1, 63.2]",,Ground Pass,19.131649,,,,Cesare Bovo,40427.0,,,,Goal Kick,1,From Goal Kick,Daniele Padelli,34881.0,Goalkeeper,8,Torino,241,['1bfc2537-04b1-4d26-85bb-afbc41b429db'],49,,,,,,,,,,,,,,,,,Torino,241,00:02:49.287,Pass,
,,,,,,,,,,,,,,,,,1.642773,,,,,,,,,,,,c55ad901-ca1e-44a3-9f40-dac9517a3b45,118,,"[8.1, 63.2]",3879540,2,,,,,-1.7624449,,Right Foot,,,"[4.2, 43.1]",,Ground Pass,20.474863,,,,Daniele Padelli,34881.0,,,,,1,From Goal Kick,Cesare Bovo,40427.0,Right Center Back,8,Torino,241,['c9c3e4cb-69d8-4b8d-a3ed-00c47f44fce7'],52,,,,,,,,,,,,,,,,,Torino,241,00:02:52.901,Pass,
,,,,,,,,,,,,,,,,,3.149548,,,,,,,,,,,,5a1683a7-7691-44af-a7c1-e86e5541acc6,122,,"[4.2, 40.6]",3879540,2,,,,,-0.66630626,,Left Foot,,,"[43.5, 9.7]",,High Pass,49.993,,Incomplete,,,,,,,,1,From Goal Kick,Daniele Padelli,34881.0,Goalkeeper,8,Torino,241,"['a9be4260-a13c-487b-baf0-765ca34da3e3', 'ae91bc27-ead4-40e8-b683-f54e4dfb9122']",55,,,,,,,,,,,,,,,,,Torino,241,00:02:55.527,Pass,True
,,,,,,,,,,,,,,,,,0.922264,,,,,,,,,,,,4967b917-6bb1-4f97-83ab-a126f7b8d0d8,126,,"[78.8, 72.0]",3879540,2,,,,,-0.8960554,,Right Foot,,,"[87.6, 61.0]",,Ground Pass,14.086873,,,,Sergio Pellissier,8644.0,,,,,1,From Goal Kick,Giampiero Pinzi,386657.0,Center Defensive Midfield,8,Torino,241,['3e941079-e1d0-497a-a2c3-875cd5d9c14a'],59,,,,,,,,,,,,,,,,,Chievo,231,00:02:59.380,Pass,
,,,,,,,,,,,,,,,,,3.579182,,,,,,,,,,,,68ddd5e5-60cf-47a8-98c8-ec0b28c6e564,129,,"[79.7, 65.9]",3879540,3,,,True,,1.9564773,,Right Foot,,,"[74.3, 79.2]",,Ground Pass,14.354442,,Injury Clearance,,,,,,,,1,From Goal Kick,Sergio Pellissier,8644.0,Left Center Forward,8,Torino,241,,2,,,,,,,,,,,,,,,,,Chievo,231,00:03:02.117,Pass,
,,,,,,,,,,,,,,,,,1.323375,,,,,,,,,,,,ef1b2885-ba28-424c-a501-5f1a6bb1c721,131,,"[49.0, 0.1]",3879540,3,,True,,,1.3210216,,,,,"[51.5, 9.9]",,Low Pass,10.113852,,,,Daniele Baselli,7465.0,,,,Throw-in,1,From Throw In,Cristian Molinaro,7479.0,Left Wing Back,9,Torino,241,['fc876056-2f7a-4a8a-b4a8-0cc430ef954b'],41,,,,,,,,,,,,,,,,,Torino,241,00:03:41.224,Pass,
,,,,,,,,,,,,,,,,,3.053939,,,,,,,,,,,,8a50c729-d25d-480e-bea9-fe5f0f1cb4ad,133,,"[52.1, 9.2]",3879540,3,,,,,0.6924766,,Left Foot,,,"[82.6, 34.5]",,High Pass,39.627514,,Injury Clearance,,,,,,,,1,From Throw In,Daniele Baselli,7465.0,Left Center Midfield,9,Torino,241,,43,,,,,,,,,,,,,,,,,Torino,241,00:03:43.914,Pass,
,,,,,,,,,,,,,,,,,2.629469,,,,,,,,,,,,d5423067-daed-422a-a252-6bdef2fda946,136,,"[38.8, 34.3]",3879540,3,,,,,-1.0691923,,Left Foot,,,"[52.4, 9.5]",,Ground Pass,28.284271,,,,Fabrizio Cacciatore,7050.0,,,,,1,Regular Play,Boštjan Cesar,8877.0,Left Center Back,10,Chievo,231,['db13063a-df7f-492e-9da2-f60db332735e'],48,,,,,,,,,,,,,,,,,Chievo,231,00:03:48.679,Pass,
,,,,,,,,,,,,,,,,,1.012026,,,,,,,,,,,,fcf969ac-7e28-4b70-8a20-6bbf7c26e33b,139,,"[55.8, 7.4]",3879540,3,,,,,1.9064349,,Left Foot,,,"[51.3, 20.3]",,Ground Pass,13.662357,,,,Giampiero Pinzi,386657.0,,,,,1,Regular Play,Fabrizio Cacciatore,7050.0,Left Back,10,Chievo,231,['dab543b0-f7fd-442a-bf42-38ba47174424'],53,,,,,,,,,,,,,,,,,Chievo,231,00:03:53.647,Pass,
,,,,,,,,,,,,,,,,,1.897485,,,,,,,,,,,,9509b38c-7656-4c46-9fe6-4a4c9afb6b1c,142,,"[50.4, 18.7]",3879540,3,,,,,1.5732294,,Right Foot,,,"[50.3, 59.8]",,Ground Pass,41.10012,,,,Nicolas Sebastian Frey,23324.0,,True,,,1,Regular Play,Giampiero Pinzi,386657.0,Center Defensive Midfield,10,Chievo,231,['d36204f6-a449-43db-9a4d-21a2e669f9c0'],56,,,,,,,,,,,,,,,,,Chievo,231,00:03:56.226,Pass,
