50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.526076,,,,,,,,,,,,,,,03cc2218-e98d-4577-9704-27068fdd9537,3716,,"[20.7, 54.3]",3879699,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Mario Carbonero Mancilla,27595.0,Right Back,221,Napoli,227,['e8301fec-365b-4472-ba22-ff3faf6b69cf'],21,,,,,,,,,,,,,,,,,Sampdoria,234,00:45:21.205,Pressure,
,,,,,,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,48a86cc4-ebf4-4b2a-94e6-ede3d495da57,3727,,"[65.9, 41.9]",3879699,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,222,Sampdoria,234,['20186088-87ce-40d8-a8cd-325f1f7d6ac3'],34,,,,,,,,,,,,,,,,,Napoli,227,00:45:34.260,Pressure,
,,,,,,,,,,,,,,,,,0.188279,,,,,,,,,,,,,,,ee62329d-90c2-4773-8a43-f4b6d77707ce,3730,,"[71.5, 37.6]",3879699,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,222,Sampdoria,234,,35,,,,,,,,,,,,,,,,,Napoli,227,00:45:35.351,Pressure,
,,,,,,,,,,,,,,,,,0.460367,,,,,,,,,,,,,,,4348b2d9-0fac-43ca-b17a-927ab89e48cc,3744,,"[27.3, 26.9]",3879699,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dávid Ivan,36364.0,Right Defensive Midfield,223,Napoli,227,"['6c9278a6-5a36-451c-a4df-466b1464b009', 'e6cdc717-8b23-4187-96da-e6ba8dedff78']",53,,,,,,,,,,,,,,,,,Sampdoria,234,00:45:53.215,Pressure,
,,,,,,,,,,,,,,,,,0.385835,,,,,,,,,,,,,,,6fc2c108-0d5d-4cf4-897b-9153b53c144b,3776,,"[40.9, 64.3]",3879699,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Niklas Moisander,9884.0,Right Center Back,224,Napoli,227,,19,,,,,,,,,,,,,,,,,Sampdoria,234,00:46:19.026,Pressure,
,,,,,,,,,,,,,,,,,1.300199,,,,,,,,,,,,,,,51b89004-b812-4cf2-8b4c-3b9c512675a6,3796,,"[15.8, 43.8]",3879699,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Vasco Regini,7012.0,Left Back,224,Napoli,227,"['8a60f337-6bf3-4f29-b938-be4833f6c525', '915e83be-137d-4bf3-a15b-d74c6d331f14']",40,,,,,,,,,,,,,,,,,Sampdoria,234,00:46:40.201,Pressure,
,,,,,,,,,,,True,,,,,,0.332782,,,,,,,,,,,,,,,4d1b01fa-1dc4-4067-8fcc-a60bf6f63982,3818,,"[71.3, 30.9]",3879699,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Omar El Kaddouri,16495.0,Right Wing,227,Sampdoria,234,"['892b2615-1ff6-44c7-a6ae-768cdd090a2e', 'a0a5191f-8e71-4359-8cfd-2f1ab8a3b68e']",13,,,,,,,,,,,,,,,,,Napoli,227,00:47:13.652,Pressure,
,,,,,,,,,,,,,,,,,0.736396,,,,,,,,,,,,,,,ddd6fc61-0500-4e45-8f28-937fcb12de07,3823,,"[61.3, 60.3]",3879699,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,227,Sampdoria,234,"['0a357516-3598-4588-a7dd-21196a8adab0', '227ec14d-98f1-4f00-9382-29e361938ec5']",18,,,,,,,,,,,,,,,,,Napoli,227,00:47:18.376,Pressure,
,,,,,,,,,,,,,,,,,0.365293,,,,,,,,,,,,,,,62ab80d9-8f02-4d35-929d-8f77c59d5ea0,3840,,"[85.6, 26.9]",3879699,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Rodolfo Pires Ribeiro,25505.0,Left Midfield,228,Napoli,227,,34,,,,,,,,,,,,,,,,,Sampdoria,234,00:47:34.161,Pressure,
,,,,,,,,,,,,,,,,,0.496079,,,,,,,,,,,,,,,a04737f0-3c84-4017-b9eb-be321008715f,3849,,"[61.6, 5.0]",3879699,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Vasco Regini,7012.0,Left Back,228,Napoli,227,"['38a698cd-bb7c-4157-bdbc-595f2851fe49', 'be099b79-9290-4989-8105-8d738b6a73d7', 'f7e52037-7429-4c90-9f21-154bfc659ccc']",45,,,,,,,,,,,,,,,,,Sampdoria,234,00:47:45.472,Pressure,
,,,,,,,,,,,,,,,,,1.014908,,,,,,,,,,,,,,,fb0cad4e-5745-40a9-8478-30d723d8f8f9,3864,,"[44.2, 65.0]",3879699,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ricardo Gabriel Álvarez,8875.0,Right Midfield,228,Napoli,227,['ce038b24-029b-4652-8885-43bf729747da'],56,,,,,,,,,,,,,,,,,Sampdoria,234,00:47:56.346,Pressure,
,,,,,,,,,,,,,,,,,0.718804,,,,,,,,,,,,,,,ff5e26cf-4651-4fc6-9952-7854fc19413f,3868,,"[21.7, 64.0]",3879699,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Mario Carbonero Mancilla,27595.0,Right Back,228,Napoli,227,"['a9aa464e-f234-4c3c-a6eb-ed28aca61174', 'fb7f7b12-6979-4e7a-bc78-696e7966dd09']",59,,,,,,,,,,,,,,,,,Sampdoria,234,00:47:59.602,Pressure,
,,,,,,,,,,,,,,,,,0.496717,,,,,,,,,,,,,,,a852fb9d-6115-4f15-8bc4-bbd799045289,3872,,"[20.7, 50.7]",3879699,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Left Defensive Midfield,228,Napoli,227,['80125c77-e111-4edb-9577-7eb38a2bc372'],1,,,,,,,,,,,,,,,,,Sampdoria,234,00:48:01.556,Pressure,
,,,,,,,,,,,,,,,,,1.032875,,,,,,,,,,,,,,,4a36fe6e-5492-467a-9cf4-c4bf7223aac2,3876,,"[24.0, 48.4]",3879699,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dávid Ivan,36364.0,Right Defensive Midfield,228,Napoli,227,['1ef22e4d-c701-42da-a15f-3ae69e6e7678'],2,,,,,,,,,,,,,,,,,Sampdoria,234,00:48:02.546,Pressure,
,,,,,,,,,,,,,,,,,0.457315,,,,,,,,,,,,,,,fedf2fa8-f3d5-4409-a5c3-9acda4d8611f,3880,,"[71.3, 56.2]",3879699,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,229,Sampdoria,234,"['3eac2ec9-4632-4905-9821-867eb5de884b', 'bedc16b5-ae2d-4ea1-8d27-32f7981403a8']",9,,,,,,,,,,,,,,,,,Napoli,227,00:48:09.921,Pressure,
,,,,,,,,,,,,,,,,,0.58672,,,,,,,,,,,,,,,ae96cccd-bb7d-40a3-80fa-e57ca21d9704,3886,,"[70.8, 33.7]",3879699,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dries Mertens,5630.0,Left Wing,229,Sampdoria,234,"['444dccbb-f736-479b-91e3-9c52e166ca08', 'b5c2f2f3-e88b-4f9f-8343-2e6d3cf6b382', 'd396c7d0-83d7-4155-ae63-b76626dd0539']",14,,,,,,,,,,,,,,,,,Napoli,227,00:48:14.083,Pressure,
,,,,,,,,,,,,,,,,,0.746898,,,,,,,,,,,,,,,8bb3ad76-2ce6-4d74-af66-e12840435486,3890,,"[53.1, 29.1]",3879699,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,229,Sampdoria,234,['444dccbb-f736-479b-91e3-9c52e166ca08'],16,,,,,,,,,,,,,,,,,Napoli,227,00:48:16.590,Pressure,
,,,,,,,,,,,,,,,,,0.457722,,,,,,,,,,,,,,,cbb75f24-99f4-4c22-973b-eb0608da3bb0,3893,,"[70.3, 56.6]",3879699,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Rodolfo Pires Ribeiro,25505.0,Left Midfield,229,Sampdoria,234,['d0be4f20-6516-4052-9d4f-5e9f249ee589'],18,,,,,,,,,,,,,,,,,Sampdoria,234,00:48:18.518,Pressure,
,,,,,,,,,,,,,,,,,0.632254,,,,,,,,,,,,,,,846d56b9-a739-4bf1-a08b-1090b56cee2c,3926,,"[28.9, 67.6]",3879699,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Mario Carbonero Mancilla,27595.0,Right Back,230,Napoli,227,"['b3b95144-9858-487e-829f-b8e71a6c6cfb', 'baa47444-79c2-4074-a3e7-cc1228fc4d54']",42,,,,,,,,,,,,,,,,,Sampdoria,234,00:48:42.297,Pressure,
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,759cfedc-a724-4792-a27e-a93bd838e8d4,10,,"[36.1, 51.5]",3879699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Elseid Hysaj,7031.0,Right Back,2,Sampdoria,234,"['3e5daa6f-6427-4308-b8ba-bac225f8ed07', 'f38a9287-7287-4deb-8fdc-4e79969f00df']",4,,,,,,,,,,,,,,,,,Napoli,227,00:00:04.191,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,06a7638b-7eca-42bb-9392-d34daf854fb7,40,,"[21.6, 73.1]",3879699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,4,Sampdoria,234,,26,,,,,,,,,,,,,,,,,Napoli,227,00:00:26.627,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,5d32f58f-c262-4cd0-811f-7ce3f99a4f57,169,,"[14.9, 55.1]",3879699,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Niklas Moisander,9884.0,Right Center Back,14,Napoli,227,['34d00a33-ff74-4586-9aff-ff376b784031'],16,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:16.913,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,57493fe1-4f4f-4b08-a360-507ab43b3137,180,,"[5.3, 42.9]",3879699,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Lucas Martins,16586.0,Left Defensive Midfield,15,Napoli,227,['fd7cd543-2188-4e8a-8e8b-0ea6e6621673'],11,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:11.253,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,66f0ccdc-0a9f-4261-933d-c303a130f27e,286,,"[7.1, 44.0]",3879699,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,21,Sampdoria,234,['74fd5371-8f16-4a7a-80f0-23501c2eca3b'],57,,,,,,,,,,,,,,,,,Napoli,227,00:07:57.021,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,cc9a3b60-4e07-413a-85d6-1cc950cba3a7,386,,"[48.4, 6.7]",3879699,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Faouzi Ghoulam,8876.0,Left Back,24,Sampdoria,234,"['73a571f2-bfd5-4de0-84bf-fc3e95f31b4f', '7fc8e30d-d8cc-4786-b72f-e4b079d9b00b']",32,,,,,,,,,,,,,,,,,Napoli,227,00:10:32.299,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,13d21bb6-637e-412f-8ebe-6e0f8aa70b6f,596,,"[12.1, 35.7]",3879699,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gonzalo Gerardo Higuaín,5497.0,Center Forward,44,Sampdoria,234,['3e8b2bb4-f554-4dd7-86e9-2aaf399ad008'],46,,,,,,,,,,,,,,,,,Napoli,227,00:15:46.234,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,7e2473aa-d6c6-40db-8ad0-0ad546be0335,667,,"[5.9, 47.0]",3879699,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Elseid Hysaj,7031.0,Right Back,49,Sampdoria,234,['f2ebb970-625b-4c4d-867b-7a286fbbaf0d'],1,,,,,,,,,,,,,,,,,Napoli,227,00:19:01.497,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,4325e9f8-eb60-4e3f-a659-258baf99743f,669,,"[16.3, 38.7]",3879699,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marek Hamšík,7025.0,Left Center Midfield,49,Sampdoria,234,['a9a7f033-5586-43a5-80c9-32d9ac5dd005'],3,,,,,,,,,,,,,,,,,Napoli,227,00:19:03.441,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,9f26cb9b-ad44-4f2e-a162-910b3329def7,729,,"[56.9, 69.2]",3879699,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Elseid Hysaj,7031.0,Right Back,53,Sampdoria,234,"['038e1286-3d91-4822-a0bc-b7b7c7398fd8', '95f77c54-7b70-47d7-92d4-60b5ec0301fc']",15,,,,,,,,,,,,,,,,,Napoli,227,00:21:15.704,Clearance,True
,,,,,,Other,,,True,,,,,,,,0.0,,,,,,,,,,,,,,,83da2374-4139-4910-bce3-ab908c91d3ba,829,,"[54.3, 37.8]",3879699,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,62,Sampdoria,234,['5286524c-2117-41b7-b9dc-f12c4301f840'],43,,,,,,,,,,,,,,,,,Napoli,227,00:23:43.946,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,34337dab-a0a4-4216-af72-f8398f21ef59,973,,"[9.8, 45.1]",3879699,27,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,69,Sampdoria,234,['03409c3c-1a1c-4d2e-b879-48dc164ec7d0'],31,,,,,,,,,,,,,,,,,Napoli,227,00:27:31.634,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,73ce89c8-5ebc-4076-8364-de044e4fb080,1303,,"[5.3, 26.6]",3879699,33,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Marek Hamšík,7025.0,Left Center Midfield,85,Sampdoria,234,['9db395e2-fada-4633-8088-90e0436859d6'],10,,,,,,,,,,,,,,,,,Napoli,227,00:33:10.194,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,3a745133-8b7c-4343-9763-ba47db8e6efd,1306,,"[8.1, 37.0]",3879699,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Elseid Hysaj,7031.0,Right Back,86,Sampdoria,234,['fa7e1847-c06d-45b9-9a4a-947c03739445'],21,,,,,,,,,,,,,,,,,Napoli,227,00:33:21.648,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,dabc650d-74e1-46a2-b88b-af5884139af5,1354,,"[8.4, 39.0]",3879699,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Kalidou Koulibaly,5675.0,Left Center Back,86,Sampdoria,234,['d8cc27ac-52c4-45b8-a588-f682a62814ae'],16,,,,,,,,,,,,,,,,,Napoli,227,00:34:16.186,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,10f8e99d-db9c-442f-8143-7352e6325ef6,1357,,"[14.2, 48.2]",3879699,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Faouzi Ghoulam,8876.0,Left Back,86,Sampdoria,234,['33d64687-c927-4c61-8a42-19165e492d1c'],18,,,,,,,,,,,,,,,,,Napoli,227,00:34:18.469,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,cdccfb70-2c45-43a7-a234-3c4d41173d6e,1394,,"[5.4, 45.4]",3879699,36,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Raúl Albiol i Tortajada,7030.0,Right Center Back,88,Sampdoria,234,['7404871b-38da-4f64-8e31-345d6a1c1c79'],14,,,,,,,,,,,,,,,,,Napoli,227,00:36:14.846,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,2f3d1fe0-ee3b-48bf-935f-a12a593f696c,1677,,"[9.6, 45.1]",3879699,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattia Cassani,387417.0,Right Back,100,Napoli,227,,41,,,,,,,,,,,,,,,,,Sampdoria,234,00:42:41.562,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,9bbc735a-4995-4ce8-a50e-cf01334bea05,1697,,"[40.0, 50.8]",3879699,42,,,True,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,102,Sampdoria,234,['996528d1-3616-478c-8906-8506676c10d1'],59,,,,,,,,,,,,,,,,,Napoli,227,00:42:59.372,Clearance,True
,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,,ae814655-6e32-459d-9a10-920a7b0b458d,1776,,"[44.7, 20.3]",3879699,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Vasco Regini,7012.0,Left Back,108,Napoli,227,,32,,,,,,,,,,,,,,,,,Sampdoria,234,00:45:32.996,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,f5dab389-99cd-477c-99f2-5b6e18a6ad22,1993,,"[15.7, 32.5]",3879699,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,117,Sampdoria,234,,58,,,,,,,,,,,,,,,,,Napoli,227,00:02:58.867,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,543f9f71-750a-4682-a398-aab86296f387,2140,,"[10.8, 42.7]",3879699,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Elseid Hysaj,7031.0,Right Back,127,Sampdoria,234,['4e6936d5-cade-4fce-8508-0adbda575fbb'],29,,,,,,,,,,,,,,,,,Napoli,227,00:07:29.797,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,f284d72c-856b-4ffa-b7b6-539874ebab2a,2150,,"[40.9, 69.0]",3879699,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niklas Moisander,9884.0,Right Center Back,128,Napoli,227,['44834774-40ee-4519-8ba9-36ae13dd4835'],41,,,,,,,,,,,,,,,,,Sampdoria,234,00:07:41.709,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,725bf55c-1b0c-4c26-9edd-30da54c40601,2161,,"[4.8, 50.4]",3879699,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carlos Mario Carbonero Mancilla,27595.0,Right Wing,129,Napoli,227,['5cc4f57e-57a0-41f6-87e1-9c974acfcc25'],36,,,,,,,,,,,,,,,,,Sampdoria,234,00:08:36.720,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,126d0710-75d0-4310-b734-b34bd22cdc88,2203,,"[54.2, 68.4]",3879699,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elseid Hysaj,7031.0,Right Back,132,Sampdoria,234,['3fd4ca9b-1799-45a4-9aab-56990573f97c'],13,,,,,,,,,,,,,,,,,Napoli,227,00:10:13.793,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,13f4db93-2d69-4724-b469-9849ed74130a,2205,,"[38.8, 68.9]",3879699,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,132,Sampdoria,234,['780fb5cf-b5c5-4bfa-b27e-b99d7424a6fb'],15,,,,,,,,,,,,,,,,,Napoli,227,00:10:15.402,Clearance,True
,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,01512666-07cf-4c7c-a5f9-4d9615cc53ab,2216,,"[59.9, 72.4]",3879699,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ricardo Gabriel Álvarez,8875.0,Right Wing,133,Napoli,227,"['1c11aadc-8ac3-45d4-97e2-89ed5052e7af', '8575417a-0529-486c-9918-b2ad20828fa4']",51,,,,,,,,,,,,,,,,,Sampdoria,234,00:10:51.909,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,d5b84863-1c73-4131-90e8-122fbd19bfd5,2279,,"[13.3, 38.3]",3879699,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kalidou Koulibaly,5675.0,Left Center Back,135,Sampdoria,234,['24a209e9-9c9d-4137-a688-4b5085464d3c'],3,,,,,,,,,,,,,,,,,Napoli,227,00:12:03.841,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,39882950-b523-42d1-a8ec-c532e17b256d,2371,,"[20.5, 54.5]",3879699,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Elseid Hysaj,7031.0,Right Back,138,Sampdoria,234,['2a07e6c3-9ad3-43d8-bdcc-18372312ebcc'],31,,,,,,,,,,,,,,,,,Napoli,227,00:15:31.885,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,577f6a55-4f1b-4f62-b20d-f9c4a52bb730,2827,,"[4.3, 51.4]",3879699,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Carlos Mario Carbonero Mancilla,27595.0,Right Back,165,Napoli,227,['468c71e5-e0df-4697-9565-17e6f28113f5'],46,,,,,,,,,,,,,,,,,Sampdoria,234,00:25:46.545,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,212f4340-f94f-4c95-a255-fa98de72469f,2899,,"[10.4, 28.9]",3879699,71,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,166,Sampdoria,234,['fdd32efe-4f19-4ac6-96ec-a446ee8871ce'],42,,,,,,,,,,,,,,,,,Napoli,227,00:26:42.710,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,00d1929c-602c-4cb1-ba04-1b17d2e8f611,2955,,"[7.6, 64.7]",3879699,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,170,Napoli,227,['4132fb48-9fca-47b5-88f8-0c5882bc13a5'],16,,,,,,,,,,,,,,,,,Napoli,227,00:28:16.341,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,26ad7ec7-98b5-48d4-b7f3-39b3f9ca5553,3275,,"[29.6, 76.8]",3879699,81,,,True,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ervin Zukanović,7137.0,Left Center Back,186,Napoli,227,['dd0417c4-62e8-49cf-ac68-601ddf99ea6e'],16,,,,,,,,,,,,,,,,,Sampdoria,234,00:36:16.641,Clearance,True
,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,,804f3152-c145-44b6-88e6-a6d12950982c,3366,,"[58.2, 50.4]",3879699,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Elseid Hysaj,7031.0,Right Back,190,Sampdoria,234,['b2fcdf11-ad6f-493c-8b2d-07b4feee90b6'],59,,,,,,,,,,,,,,,,,Napoli,227,00:38:59.080,Clearance,True
,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,,20186088-87ce-40d8-a8cd-325f1f7d6ac3,3728,,"[51.1, 38.2]",3879699,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Left Defensive Midfield,222,Sampdoria,234,['48a86cc4-ebf4-4b2a-94e6-ede3d495da57'],34,,,,,,,,,,,,,,,,,Sampdoria,234,00:45:34.453,Clearance,True
,,,,"[62.0, 39.0]",,,,,,,,,,,,,1.139069,,,,,,,,,,,,,,,ef7a6261-5cff-424f-ac93-d6a5451a47d7,18,,"[58.5, 40.2]",3879699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Insigne,7037.0,Left Wing,3,Napoli,227,"['5a7752fa-325d-46c0-b0f4-489f92d1ab77', 'a570b550-a565-4f47-a252-e81ef23d9d10', 'b12f2d41-d3e2-4b64-bc63-2aaa0d5996fd']",9,,,,,,,,,,,,,,,,,Napoli,227,00:00:09.122,Carry,True
,,,,"[48.1, 43.6]",,,,,,,,,,,,,0.550705,,,,,,,,,,,,,,,545eca87-e5aa-475f-b9c9-a511c48ca2f9,24,,"[48.1, 43.6]",3879699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Right Defensive Midfield,4,Sampdoria,234,"['0d8a5817-ee1c-4036-be1d-034dac544e4f', 'd6bb64be-d1fe-4134-bcc5-da3adf28f778']",12,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:12.281,Carry,
,,,,"[49.7, 33.4]",,,,,,,,,,,,,0.757019,,,,,,,,,,,,,,,e928e1dc-baf7-44e1-93d0-5cc592d0d870,27,,"[49.1, 35.0]",3879699,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fernando Lucas Martins,16586.0,Left Defensive Midfield,4,Sampdoria,234,"['825c0890-5335-471d-8d62-505e285dd6fb', 'a9809342-6670-479e-a50e-33c7da2d8889', 'b8bc2d3b-1ee4-4e92-98ee-626fade02769']",13,,,,,,,,,,,,,,,,,Sampdoria,234,00:00:13.300,Carry,True
