ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.978919,,,,,,,,,,,,,9cfd3721-a40a-468f-b609-278e0b7516c2,2138,,"[49.2, 12.6]",3879737,56,,,,,2.5227778,,Left Foot,,,"[42.6, 17.3]",,Ground Pass,,8.1024685,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Left Wing,119,Lazio,236,['7b666235-f448-40b8-9067-615cb78d68ff'],31,,,,,,,,,,,,,,,,Lazio,236,00:11:31.397,Pass,
,,,,,,,,,,,,,,,,1.580858,,,,,,,,,,,,,8322eb43-42aa-41d6-818a-1efe9df99075,2141,,"[43.1, 17.9]",3879737,56,,,,,0.8790204,,Right Foot,,,"[62.4, 41.2]",,Ground Pass,,30.255247,,,,Stefano Mauri,386641.0,,,,,,2,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,119,Lazio,236,['1c5a0cda-9ceb-44f0-a2a8-c14c771af6c2'],33,,,,,,,,,,,,,,,,Lazio,236,00:11:33.572,Pass,
,,,,,,,,,,,,,,,,0.957987,,,,,,,,,,,,,551b90fe-f1f1-461b-835d-33a97d4342dd,2144,,"[68.1, 38.2]",3879737,56,,,,,-0.41987994,,Left Foot,,,"[84.9, 30.7]",,Ground Pass,,18.398098,,Incomplete,,Alessandro Matri,8296.0,,,Through Ball,True,,2,Regular Play,Stefano Mauri,386641.0,Right Wing,119,Lazio,236,"['3a50dd86-03cd-4db6-bf7a-7ec545130704', '808cb86e-c8d1-414c-aaf2-58eb7ee629b7']",36,,,,,,,,,,,,,,,,Lazio,236,00:11:36.663,Pass,
,,,,,,,,,,,,,,,,1.004841,,,,,,,,,,,,,af8f7067-85c0-4260-94c3-72caafd751ee,2147,,"[35.3, 49.4]",3879737,56,,,,,-1.1154587,,Right Foot,,,"[42.4, 34.9]",,Ground Pass,,16.144968,,,,Leandro Greco,32119.0,,,,,Recovery,2,Regular Play,Gilberto Moraes Junior,25303.0,Right Back,120,Hellas Verona,226,['d7b2d077-76b5-4f60-aa62-5935f57f4b86'],39,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:39.939,Pass,
,,,,,,,,,,,,,,,,1.617452,,,,,,,,,,,,,41925373-df94-4676-aabc-0bc3410f3b06,2150,,"[41.6, 26.1]",3879737,56,,,,,-0.87824786,,Left Foot,,,"[52.8, 12.6]",,Ground Pass,,17.541094,,,,Eros Pisano,11342.0,,,,,,2,Regular Play,Leandro Greco,32119.0,Left Defensive Midfield,120,Hellas Verona,226,['c10e7e52-1c8a-444a-b6c0-4114b36ff229'],43,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:43.107,Pass,
,,,,,,,,,,,,,,,,1.454756,,,,,,,,,,,,,c67dd435-e021-47f3-992c-c946fc26eb87,2153,,"[80.7, 10.4]",3879737,56,,,,,-0.5404195,,Right Foot,,,"[94.2, 2.3]",,Ground Pass,,15.74357,,,,Paweł Wszołek,11339.0,,,,,,2,Regular Play,Eros Pisano,11342.0,Left Back,120,Hellas Verona,226,['3b821564-5fbf-4304-9924-8d2fa9d79533'],48,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:48.179,Pass,
,,,,,,,,,,,,,,,,3.819632,,,,,,,,,,,,,1f22d753-5fc3-4a1b-8c19-3a9d4412d1f6,2156,,"[91.4, 3.4]",3879737,56,,,,,1.0940965,,Right Foot,True,,"[119.7, 58.2]",,High Pass,,61.67601,,Out,,Giampaolo Pazzini,6686.0,,True,,,,2,Regular Play,Paweł Wszołek,11339.0,Left Midfield,120,Hellas Verona,226,['a8db2c4a-30b4-4cd2-90e8-d022b4b73a8e'],50,,,,,,,,,,,,,,,,Hellas Verona,226,00:11:50.834,Pass,
,,,,,,,,,,,,,,,,2.44536,,,,,,,,,,,,,dc590542-09f9-484d-b45a-116bbd2b843a,2158,,"[7.0, 36.1]",3879737,57,,True,,,1.2872566,,Left Foot,,,"[15.8, 66.3]",,Ground Pass,,31.456001,,,,Maurício dos Santos Nascimento,9939.0,,,,,Goal Kick,2,From Goal Kick,Federico Marchetti,12491.0,Goalkeeper,121,Lazio,236,['61a7cba1-2293-48a3-9975-2f3c65a23701'],12,,,,,,,,,,,,,,,,Lazio,236,00:12:12.098,Pass,
,,,,,,,,,,,,,,,,1.456855,,,,,,,,,,,,,2eb5cac4-e0c8-4592-be59-3e0c33cd704e,2160,,"[15.2, 65.8]",3879737,57,,,,,-0.07418792,,Right Foot,,,"[30.0, 64.7]",,Ground Pass,,14.840822,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,From Goal Kick,Maurício dos Santos Nascimento,9939.0,Right Center Back,121,Lazio,236,['27a1fff1-8c7e-4921-8a89-cb85bf9be92e'],15,,,,,,,,,,,,,,,,Lazio,236,00:12:15.756,Pass,
,,,,,,,,,,,,,,,,1.402593,,,,,,,,,,,,,04cea787-4219-4c89-8644-de4cf13c38bc,2163,,"[46.7, 71.2]",3879737,57,,,,,-0.5667292,,Right Foot,,,"[64.3, 60.0]",,Ground Pass,,20.861448,,,,Stefano Mauri,386641.0,,,,,,2,From Goal Kick,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,121,Lazio,236,['365bb792-d439-4dfc-96b6-ee2998e423b6'],20,,,,,,,,,,,,,,,,Lazio,236,00:12:20.495,Pass,
,,,,,,,,,,,,,,,,1.014531,,,,,,,,,,,,,d2d1ed0a-f58e-49cb-93e3-f4b4c54f15ff,2166,,"[70.9, 70.1]",3879737,57,,,,,1.670465,,Left Foot,,,"[70.0, 79.1]",,Ground Pass,,9.0448885,,,,Abdoulay Konko,26683.0,,,,,,2,From Goal Kick,Stefano Mauri,386641.0,Right Wing,121,Lazio,236,['2fb97024-c70e-4f66-a40f-5c7f93c80e5a'],23,,,,,,,,,,,,,,,,Lazio,236,00:12:23.486,Pass,
,,,,,,,,,,,,,,,,1.238077,,,,,,,,,,,,,5b8588b6-4571-48c7-a441-c14e0d14311f,2169,,"[70.0, 79.1]",3879737,57,,,,,-2.826835,,Right Foot,,,"[57.1, 74.9]",,Ground Pass,,13.566503,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,From Goal Kick,Abdoulay Konko,26683.0,Right Back,121,Lazio,236,['fc3f44c6-92b5-43c0-996a-2c9794479233'],25,,,,,,,,,,,,,,,,Lazio,236,00:12:25.583,Pass,
,,,,,,,,,,,,,,,,1.220013,,,,,,,,,,,,,db756ef0-996c-47b4-ba58-c207984f7979,2172,,"[57.6, 74.9]",3879737,57,,,,,-1.2984093,,Right Foot,,,"[62.6, 57.0]",,Ground Pass,,18.585209,,,,Danilo Cataldi,7107.0,,,,,,2,From Goal Kick,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,121,Lazio,236,['9f24022f-6a9d-4881-880b-3343447b9a03'],27,,,,,,,,,,,,,,,,Lazio,236,00:12:27.347,Pass,
,,,,,,,,,,,,,,,,1.504671,,,,,,,,,,,,,cbb1666b-158d-4458-a957-4f9d1d0107b8,2175,,"[64.2, 52.4]",3879737,57,,,,,-1.335741,,Right Foot,,,"[71.6, 21.5]",,Ground Pass,,31.773731,,,,Sergej Milinković-Savić,5589.0,,,,,,2,From Goal Kick,Danilo Cataldi,7107.0,Right Center Midfield,121,Lazio,236,['21d49375-335d-4722-be52-8c752ed070ea'],30,,,,,,,,,,,,,,,,Lazio,236,00:12:30.170,Pass,
,,,,,,,,,,,,,,,,0.487732,,,,,,,,,,,,,80e8c241-efd9-48ca-a6ed-9ac773433644,2178,,"[78.2, 18.3]",3879737,57,,,,,-0.15460055,,Right Foot,,,"[85.9, 17.1]",,Ground Pass,,7.7929454,,Incomplete,,Felipe Anderson Pereira Gomes,8172.0,,,,,,2,From Goal Kick,Sergej Milinković-Savić,5589.0,Left Center Midfield,121,Lazio,236,"['72a87ebe-330a-4a53-b3e7-b37392e3840e', '7ccbd177-34a7-487d-b68e-e7f945feee9a']",33,,,,,,,,,,,,,,,,Lazio,236,00:12:33.351,Pass,
,,,,,,,,,,,,,,,,0.741564,,,,,,,,,,,,,ef20f083-f09c-4181-980a-2750df46970a,2184,,"[42.5, 61.4]",3879737,57,,,,,1.5444866,,Right Foot,,,"[42.7, 69.0]",,Ground Pass,,7.602631,,Incomplete,,Rômulo Souza Orestes Caldeira,7694.0,,,,,,2,From Goal Kick,Artur Ioniţă,7949.0,Right Defensive Midfield,121,Lazio,236,"['b3733506-941d-4c70-a594-54241f2aef78', 'def24241-9742-4e22-ae3d-79fb9b38abe2']",36,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:36.821,Pass,
,,,,,,,,,,,,,,,,0.781576,,,,,,,,,,,,,2a5b19dc-8cdc-4a31-8853-b837fe599120,2188,,"[92.1, 33.2]",3879737,57,,,,,1.6764619,,Right Foot,,,"[91.4, 39.8]",,Ground Pass,,6.6370173,,,,Alessandro Matri,8296.0,,,,,,2,From Goal Kick,Senad Lulić,7785.0,Left Back,121,Lazio,236,['d1120268-4dad-4d4a-ab09-151c9858eaba'],40,,,,,,,,,,,,,,,,Lazio,236,00:12:40.683,Pass,
,,,,,,,,,,,,,,,,0.382603,,,,,,,,,,,,,f0d55dc0-50c8-4cce-8c11-93d15e4dfcb4,2190,,"[91.4, 39.8]",3879737,57,,,,,-0.043450896,,Right Foot,,,"[98.3, 39.5]",,High Pass,,6.9065185,,Incomplete,,Senad Lulić,7785.0,,,Through Ball,True,,2,From Goal Kick,Alessandro Matri,8296.0,Center Forward,121,Lazio,236,"['6ed29c4f-099c-4241-86fc-008802289773', '8d988092-6fae-438b-97cb-23505dade382']",41,,,,,,,,,,,,,,,,Lazio,236,00:12:41.464,Pass,
,,,,,,,,,,,,,,,,2.482281,,,,,,,,,,,,,8d988092-6fae-438b-97cb-23505dade382,2192,,"[21.8, 40.6]",3879737,57,,,,,-0.92234474,,Head,,,"[34.0, 24.5]",,High Pass,,20.200247,,,,Leandro Greco,32119.0,,,,,Recovery,2,From Goal Kick,Filip Helander,7966.0,Left Center Back,121,Lazio,236,"['e7d1c7bb-ae7a-48cf-a144-35426a59e87e', 'f0d55dc0-50c8-4cce-8c11-93d15e4dfcb4']",41,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:41.847,Pass,
,,,,,,,,,,,,,,,,1.148272,,,,,,,,,,,,,290bc7a8-989f-4d3b-bdbd-87d2afebac65,2196,,"[38.8, 11.1]",3879737,57,,,,,-0.26117596,,Left Foot,,,"[60.5, 5.3]",,High Pass,,22.461744,,Incomplete,,Paweł Wszołek,11339.0,,,,,,2,From Goal Kick,Leandro Greco,32119.0,Left Defensive Midfield,121,Lazio,236,"['375a454c-8ef2-49b1-acba-09d03223a509', 'bc88cfb5-74c5-4309-8287-f1bcb16d6749']",46,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:46.585,Pass,
,,,,,,,,,,,,,,,,0.854233,,,,,,,,,,,,,6ea6b26c-a397-4b34-a772-9b21a4744a90,2200,,"[64.0, 79.3]",3879737,57,,,,,-1.2204821,,Right Foot,,,"[65.9, 74.1]",,Ground Pass,,5.5362444,,,,Stefano Mauri,386641.0,,,,,,2,From Goal Kick,Abdoulay Konko,26683.0,Right Back,121,Lazio,236,['da63c532-47e9-432c-8c7b-453ee11c0c0c'],50,,,,,,,,,,,,,,,,Lazio,236,00:12:50.117,Pass,
,,,,,,,,,,,,,,,,2.420707,,,,,,,,,,,,,dee27394-9e06-41bf-82b1-44273ee05f5a,2203,,"[71.9, 58.1]",3879737,57,,,,,-0.7833698,,Left Foot,,,"[96.6, 33.5]",,High Pass,,34.860435,,Incomplete,,Felipe Anderson Pereira Gomes,8172.0,,,,,,2,From Goal Kick,Stefano Mauri,386641.0,Right Wing,121,Lazio,236,"['11dff76f-1357-4fd6-bce2-c3b9b9d0363c', '16d820aa-ecfe-4544-a2d1-d3a8c46472c8']",54,,,,,,,,,,,,,,,,Lazio,236,00:12:54.981,Pass,
,,,,,,,,,,,,,,,,2.238407,,,,,,,,,,,,,16d820aa-ecfe-4544-a2d1-d3a8c46472c8,2205,,"[23.5, 46.6]",3879737,57,,,,,0.9093151,,Head,,,"[35.8, 62.4]",,High Pass,,20.023237,,,,Rômulo Souza Orestes Caldeira,7694.0,,,,,Interception,2,From Goal Kick,Gilberto Moraes Junior,25303.0,Right Back,121,Lazio,236,"['6ed68c3d-0b35-4b63-83c6-7fcd1ef3643b', 'dee27394-9e06-41bf-82b1-44273ee05f5a']",57,,,,,,,,,,,,,,,,Hellas Verona,226,00:12:57.402,Pass,
,,,,,,,,,,,,,,,,1.029173,,,,,,,,,,,,,51d696b9-e33b-477b-be14-a917848bd41b,2209,,"[58.3, 69.6]",3879737,58,,,,,-0.957589,,Right Foot,,,"[65.9, 58.8]",,Ground Pass,,13.206059,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,2,From Goal Kick,Rômulo Souza Orestes Caldeira,7694.0,Right Midfield,121,Lazio,236,"['1f93b94d-6df2-427a-bc9a-d32f20e1702e', '7c6240b1-7927-4733-bf7a-f42b7a86e5a3']",2,,,,,,,,,,,,,,,,Hellas Verona,226,00:13:02.956,Pass,
,,,,,,,,,,,,,,,,1.348255,,,,,,,,,,,,,263cec60-8681-449c-9e83-305202875529,2213,,"[64.8, 10.4]",3879737,58,,,,,1.9995743,,Right Foot,,,"[56.8, 27.9]",,Ground Pass,,19.241882,,,,Stefano Mauri,386641.0,,,,,,2,From Goal Kick,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,121,Lazio,236,['9d643388-bda8-417f-9b38-49666e0e5709'],8,,,,,,,,,,,,,,,,Lazio,236,00:13:08.956,Pass,
,,,,,,,,,,,,,,,,1.111114,,,,,,,,,,,,,f40aee00-a3e1-4dfe-b6c4-4db7b63cbdb6,2216,,"[56.8, 27.9]",3879737,58,,,,,-0.7419473,,Right Foot,,,"[64.0, 21.3]",,Ground Pass,,9.767292,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,From Goal Kick,Stefano Mauri,386641.0,Right Wing,121,Lazio,236,['5d6d1a03-23f3-4807-acce-6a884735b594'],12,,,,,,,,,,,,,,,,Lazio,236,00:13:12.431,Pass,
,,,,,,,,,,,,,,,,0.775429,,,,,,,,,,,,,ca54b69e-ba8a-4268-a9b8-183c8fd92a18,2219,,"[64.0, 21.3]",3879737,58,,,,,0.49445978,,Right Foot,,,"[75.5, 27.5]",,Ground Pass,,13.064838,,,,Sergej Milinković-Savić,5589.0,,,,,,2,From Goal Kick,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,121,Lazio,236,['154bdb50-e40a-4541-af6c-6856302f980a'],14,,,,,,,,,,,,,,,,Lazio,236,00:13:14.521,Pass,
,,,,,,,,,,,,,,,,0.861563,,,,,,,,,,,,,62577b7f-bee5-430e-bcf3-f97e2a2bc018,2221,,"[75.5, 27.5]",3879737,58,,,,,-2.7504673,,Right Foot,,,"[65.8, 23.5]",,Ground Pass,,10.492378,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,From Goal Kick,Sergej Milinković-Savić,5589.0,Left Center Midfield,121,Lazio,236,['dd296a40-f940-44e2-950c-f78730170999'],15,,,,,,,,,,,,,,,,Lazio,236,00:13:15.296,Pass,
,,,,,,,,,,,,,,,,1.015991,,,,,,,,,,,,,8b55af53-e708-403b-bbf0-169672f45bb2,2224,,"[63.8, 24.7]",3879737,58,,,,,1.5502864,,Right Foot,,,"[64.2, 44.2]",,Ground Pass,,19.504103,,,,Danilo Cataldi,7107.0,,,,,,2,From Goal Kick,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,121,Lazio,236,['456a7ac4-322e-4265-b5e9-9611559124bf'],17,,,,,,,,,,,,,,,,Lazio,236,00:13:17.673,Pass,
,,,,,,,,,,,,,,,,1.563578,,,,,,,,,,,,,d4c35da6-2912-4e26-b7ab-9bdb248c6cac,2227,,"[62.4, 49.4]",3879737,58,,,,,1.3636419,,Right Foot,,,"[68.6, 78.9]",,Ground Pass,,30.144485,,,,Abdoulay Konko,26683.0,,,,,,2,From Goal Kick,Danilo Cataldi,7107.0,Right Center Midfield,121,Lazio,236,['326578aa-4e88-4e6c-9039-51d750851ce0'],20,,,,,,,,,,,,,,,,Lazio,236,00:13:20.907,Pass,
,,,,,,,,,,,,,,,,1.101468,,,,,,,,,,,,,ec5fd4ce-34b2-4af6-8723-ce07f687983a,2230,,"[68.6, 78.9]",3879737,58,,,,,-2.1359458,,Right Foot,,,"[63.4, 70.7]",,Ground Pass,,9.709789,,,,Danilo Cataldi,7107.0,,,,,,2,From Goal Kick,Abdoulay Konko,26683.0,Right Back,121,Lazio,236,['f39692ec-1cd8-4c79-b376-507a9ceb1834'],23,,,,,,,,,,,,,,,,Lazio,236,00:13:23.595,Pass,
,,,,,,,,,,,,,,,,1.19871,,,,,,,,,,,,,21ebab5a-cbf6-4ac4-af24-d79366dadaa4,2233,,"[64.6, 68.0]",3879737,58,,,,,-1.4367732,,Right Foot,,,"[67.0, 50.2]",,Ground Pass,,17.96107,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,From Goal Kick,Danilo Cataldi,7107.0,Right Center Midfield,121,Lazio,236,['49e31845-ccf8-4d31-b16e-a73513382388'],25,,,,,,,,,,,,,,,,Lazio,236,00:13:25.865,Pass,
,,,,,,,,,,,,,,,,1.506442,,,,,,,,,,,,,5cdd2ba9-261b-4cdd-8008-e3ee2f10d20d,2236,,"[67.0, 50.2]",3879737,58,,,,,-1.7907106,,Right Foot,,,"[63.2, 33.2]",,Ground Pass,,17.419529,,,,Wesley Hoedt,3588.0,,,,,,2,From Goal Kick,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,121,Lazio,236,['bf1cd41e-3bb1-4a89-9f9b-56386e9ce843'],27,,,,,,,,,,,,,,,,Lazio,236,00:13:27.920,Pass,
,,,,,,,,,,,,,,,,0.842284,,,,,,,,,,,,,0c84f676-7807-4b1f-9871-c346c679ef2b,2239,,"[63.2, 24.9]",3879737,58,,,,,-1.0272089,,Left Foot,,,"[71.6, 11.0]",,Ground Pass,,16.240997,,,,Senad Lulić,7785.0,,,,,,2,From Goal Kick,Wesley Hoedt,3588.0,Left Center Back,121,Lazio,236,['13987fb1-19f4-49d6-a53f-d980e2784c56'],31,,,,,,,,,,,,,,,,Lazio,236,00:13:31.187,Pass,
,,,,,,,,,,,,,,,,2.913448,,,,,,,,,,,,,b93ac265-69fb-464a-b337-a57883081547,2242,,"[70.9, 15.5]",3879737,58,,,,,0.43971878,,Right Foot,,,"[109.8, 33.8]",,High Pass,,42.989532,,Incomplete,,Stefano Mauri,386641.0,,,Through Ball,True,,2,From Goal Kick,Senad Lulić,7785.0,Left Back,121,Lazio,236,"['4f2bba13-530e-423c-a851-550f034ab80c', 'd89e8f05-3492-46d9-87ad-3090f2e3de8c']",33,,,,,,,,,,,,,,,,Lazio,236,00:13:33.570,Pass,
,,,,,,,,,,,,,,,,1.577224,,,,,,,,,,,,,888160b6-bb20-49a3-b261-21fec2b9c529,2246,,"[12.5, 47.2]",3879737,58,,,,,0.9084841,,Keeper Arm,,,"[21.0, 58.1]",,Ground Pass,,13.822446,,,,Vangelis Moras,31488.0,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,122,Hellas Verona,226,['b31759dd-8a23-4483-84e9-b42f8f60f9a2'],40,,,,,,,,,,,,,,,,Hellas Verona,226,00:13:40.147,Pass,
,,,,,,,,,,,,,,,,1.009634,,,,,,,,,,,,,bebbf53b-ec22-4de0-8f37-1d427af7b11b,2250,,"[26.8, 60.6]",3879737,58,,,,,1.4711276,,Right Foot,,,"[28.2, 74.6]",,Ground Pass,,14.069826,,,,Gilberto Moraes Junior,25303.0,,,,,,2,Regular Play,Vangelis Moras,31488.0,Right Center Back,122,Hellas Verona,226,['438879c3-54ee-4ebd-bc02-59ca60f0c146'],43,,,,,,,,,,,,,,,,Hellas Verona,226,00:13:43.984,Pass,
,,,,,,,,,,,,,,,,2.182462,,,,,,,,,,,,,701363eb-507d-4d70-a29b-4049a754d2c2,2253,,"[28.2, 74.6]",3879737,58,,,,,-2.2598643,,Right Foot,,,"[8.1, 50.2]",,Ground Pass,,31.612814,,,,Pierluigi Gollini,8274.0,,,,,,2,Regular Play,Gilberto Moraes Junior,25303.0,Right Back,122,Hellas Verona,226,['3c8b1c51-12e1-4a77-ad9f-b0e4fe803ef7'],46,,,,,,,,,,,,,,,,Hellas Verona,226,00:13:46.000,Pass,
,,,,,,,,,,,,,,,,3.199434,,,,,,,,,,,,,b4252514-03a8-4a81-a973-d962114da866,2256,,"[8.5, 50.2]",3879737,58,,,,,-0.07413922,,Right Foot,,,"[63.7, 46.1]",,High Pass,,55.352055,,,,Giampaolo Pazzini,6686.0,,,,,,2,Regular Play,Pierluigi Gollini,8274.0,Goalkeeper,122,Hellas Verona,226,['ed2fecf7-ea27-4c1c-800a-34810fda4ecd'],50,,,,,,,,,,,,,,,,Hellas Verona,226,00:13:50.157,Pass,
,,,,,,,,,,,,,,,,0.790986,,,,,,,,,,,,,b1107a6c-6e35-4640-a84e-7dd016f668e3,2258,,"[63.7, 46.1]",3879737,58,,,,,-0.5364355,,Head,,,"[78.5, 37.3]",,Low Pass,,17.218596,,Incomplete,,Luca Toni,20252.0,,,,,,2,Regular Play,Giampaolo Pazzini,6686.0,Left Center Forward,122,Hellas Verona,226,"['03470400-0a13-41cd-8743-8e86424b384a', '3e8295a0-82ea-4962-b446-46718c06edce']",53,,,,,,,,,,,,,,,,Hellas Verona,226,00:13:53.396,Pass,
,,,,,,,,,,,,,,,,0.515779,,,,,,,,,,,,,630f079b-f8e3-46eb-b0b6-4ab51a8eb10b,2261,,"[44.3, 35.9]",3879737,58,,,,,-1.1670022,,Right Foot,,,"[49.0, 24.9]",,Ground Pass,,11.962023,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,Regular Play,Maurício dos Santos Nascimento,9939.0,Right Center Back,123,Lazio,236,['cdeaf46b-5e80-492a-a08a-90cbf1e5a953'],55,,,,,,,,,,,,,,,,Lazio,236,00:13:55.512,Pass,
,,,,,,,,,,,,,,,,1.047273,,,,,,,,,,,,,e6e86d25-edf5-464c-98f3-7529e74a5d79,2263,,"[49.0, 24.9]",3879737,58,,,,,-3.018327,,Right Foot,,,"[37.7, 23.5]",,Low Pass,,11.386395,,,,Wesley Hoedt,3588.0,,,,,,2,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,123,Lazio,236,['a34f526f-402d-47d2-b659-24746c8b6559'],56,,,,,,,,,,,,,,,,Lazio,236,00:13:56.028,Pass,
,,,,,,,,,,,,,,,,0.970946,,,,,,,,,,,,,4d68d56f-acaf-49f3-8ae4-632a8052568b,2267,,"[36.1, 19.8]",3879737,58,,,,,-0.8631631,,Left Foot,,,"[43.2, 11.5]",,Ground Pass,,10.922454,,,,Senad Lulić,7785.0,,,,,,2,Regular Play,Wesley Hoedt,3588.0,Left Center Back,123,Lazio,236,"['8148d769-e55b-46a4-b2b8-2ef38bd08f88', 'be16447e-39a9-4ebc-98ae-f73c572ef31a']",57,,,,,,,,,,,,,,,,Lazio,236,00:13:57.806,Pass,True
,,,,,,,,,,,,,,,,1.172481,,,,,,,,,,,,,ce59dd7d-e7ce-491b-824f-1df00082ca99,2271,,"[42.3, 11.5]",3879737,58,,,,,0.4497596,,Right Foot,,,"[56.8, 18.5]",,Low Pass,,16.101242,,,,Sergej Milinković-Savić,5589.0,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,123,Lazio,236,"['5e0e6fc0-ba00-478c-9d12-30db81029d42', '91b90068-bac2-4249-960d-d884821b2ad7']",59,,,,,,,,,,,,,,,,Lazio,236,00:13:59.437,Pass,True
,,,,,,,,,,,,,,,,1.078489,,,,,,,,,,,,,382789b8-cd3e-40d8-9fdb-435a5ca919a6,2275,,"[58.0, 15.1]",3879737,59,,,,,-1.0965858,,Right Foot,,,"[63.8, 3.8]",,Ground Pass,,12.701574,,,,Senad Lulić,7785.0,,,,,,2,Regular Play,Sergej Milinković-Savić,5589.0,Left Center Midfield,123,Lazio,236,"['aa5d53bc-a194-4bba-9916-a032ebf4b907', 'b8a17fa1-4675-48d7-9d88-80a0dcbe9999']",1,,,,,,,,,,,,,,,,Lazio,236,00:14:01.838,Pass,True
,,,,,,,,,,,,,,,,5.473878,,,,,,,,,,,,,92fd8b0b-3b7a-46ff-9284-e5ef40eb8911,2278,,"[63.8, 4.2]",3879737,59,,,,,0.8837169,,Right Foot,,,"[120.0, 72.7]",,High Pass,,88.60412,,Out,,Alessandro Matri,8296.0,,True,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,123,Lazio,236,['715e35d2-eff1-4ee6-9af3-574245d5a84e'],4,,,,,,,,,,,,,,,,Lazio,236,00:14:04.791,Pass,
,,,,,,,,,,,,,,,,2.339606,,,,,,,,,,,,,a737c088-56ea-45b8-888d-30d06bf805b7,2280,,"[6.0, 36.0]",3879737,59,,,,,1.2692571,,Left Foot,,,"[13.9, 61.4]",,Ground Pass,,26.600187,,,,Vangelis Moras,31488.0,,,,,Goal Kick,2,From Goal Kick,Pierluigi Gollini,8274.0,Goalkeeper,124,Hellas Verona,226,['82ba13fc-b0c6-430a-a204-42e8ce6392fc'],26,,,,,,,,,,,,,,,,Hellas Verona,226,00:14:26.242,Pass,
,,,,,,,,,,,,,,,,2.049763,,,,,,,,,,,,,6f978596-fbe4-4d22-b3a3-bac7d5d4319f,2283,,"[13.9, 61.4]",3879737,59,,,,,-1.8627833,,Right Foot,,,"[8.7, 44.1]",,Ground Pass,,18.064606,,,,Pierluigi Gollini,8274.0,,,,,,2,From Goal Kick,Vangelis Moras,31488.0,Right Center Back,124,Hellas Verona,226,['900efbad-49f0-4d8d-a185-a584483dc2b5'],28,,,,,,,,,,,,,,,,Hellas Verona,226,00:14:28.662,Pass,
,,,,,,,,,,,,,,,,3.027843,,,,,,,,,,,,,5a075445-2639-4c61-a24b-e4610869e4c2,2287,,"[8.8, 44.8]",3879737,59,,,,,-0.12252541,,Right Foot,,,"[55.9, 39.0]",,High Pass,,47.45577,,Incomplete,,Luca Toni,20252.0,,,,,,2,From Goal Kick,Pierluigi Gollini,8274.0,Goalkeeper,124,Hellas Verona,226,"['988a3e19-49f4-42b6-80cb-e8226c2becab', 'd1da7121-cbb6-4301-9f4d-cd093196f3de']",30,,,,,,,,,,,,,,,,Hellas Verona,226,00:14:30.871,Pass,
