bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[70.6, 6.7]",,,,,,,,,,,,1.766446,,,,,,,,,,,,,8d35facc-1dda-4ce4-a9c6-769ff4e4cdab,752,,,"[62.6, 11.9]",3879685,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Cigarini,8420.0,Center Defensive Midfield,40,Atalanta,228,"['6e00796b-29bc-4dae-bf23-755637a39ac1', 'efa905bc-4df6-407a-866f-ce48d2e68429']",54,,,,,,,,,,,,,,,,,,,Atalanta,228,00:16:54.260,Carry,
,,,,,,"[87.2, 2.3]",,,,,,,,,,,,2.025559,,,,,,,,,,,,,a75f9a5b-18fe-4c1e-a584-ca12ca082adf,755,,,"[86.4, 2.1]",3879685,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Brivio,31231.0,Left Back,40,Atalanta,228,"['3c412333-3342-4014-bd16-ee77b8eb159b', '656f36fb-6203-4a0c-9917-6087e026769c', '93d646cf-0264-49f7-86c5-5fd5e763a591']",57,,,,,,,,,,,,,,,,,,,Atalanta,228,00:16:57.796,Carry,True
,,,,,,"[71.0, 4.2]",,,,,,,,,,,,0.943138,,,,,,,,,,,,,8f8f36e6-5056-4d50-84dc-a732920b4d9b,759,,,"[76.1, 4.0]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Cigarini,8420.0,Center Defensive Midfield,40,Atalanta,228,"['723d299c-67c6-45d9-b7dc-798b5ec13474', '78913ffa-ebd0-4310-9b9b-4087466e280b', 'd3b68a90-18d8-4dce-af9c-1df79f1632f7']",1,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:01.003,Carry,True
,,,,,,"[76.1, 61.6]",,,,,,,,,,,,2.076811,,,,,,,,,,,,,32be17fa-855e-4ddd-85bc-96f37b0295d4,763,,,"[68.7, 59.5]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Right Back,40,Atalanta,228,"['17622c59-eb65-4621-a953-05bce1c7c149', '9dac10b2-9624-4be6-b7c9-0a170a7d96c2']",5,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:05.250,Carry,
,,,,,,"[84.2, 71.9]",,,,,,,,,,,,1.473985,,,,,,,,,,,,,24ff0935-693b-47f4-a931-772dcff6aa2f,766,,,"[84.8, 75.3]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco D''Alessandro,8184.0,Right Wing,40,Atalanta,228,"['0e30adb8-8d0e-4cc5-b5a7-b9059ab9145a', 'd8e22716-fd3e-4455-98cf-6d3367e72561']",8,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:08.583,Carry,
,,,,,,"[77.4, 64.8]",,,,,,,,,,,,0.719339,,,,,,,,,,,,,2a6bc83f-5b26-4b1c-bd1b-5416a7beff81,769,,,"[77.4, 65.1]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Grassi,6952.0,Right Center Midfield,40,Atalanta,228,"['33d2df7c-ce92-4f52-a63d-cecbb4c25c7f', '49ea48ba-f268-4f92-b887-1f40db5c4119']",11,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:11.256,Carry,
,,,,,,"[70.6, 67.6]",,,,,,,,,,,,2.12873,,,,,,,,,,,,,2d7c3a08-8d15-4adc-a430-29abad90cb11,772,,,"[72.1, 71.5]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco D''Alessandro,8184.0,Right Wing,40,Atalanta,228,"['7d79031a-792a-4c73-afa9-eebc4ffdc20c', 'a484ebe5-9a98-4477-a0b5-1c3c94f2f471', 'ea495e14-9db3-4f8b-9972-038ac961aeed']",13,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:13.155,Carry,True
,,,,,,"[61.5, 67.0]",,,,,,,,,,,,1.327908,,,,,,,,,,,,,1dcb9463-3bc5-4e74-8a88-129939d5cbd5,777,,,"[70.1, 67.6]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Grassi,6952.0,Right Center Midfield,40,Atalanta,228,"['95f32c97-e90f-47bc-a0dd-254f36b3464c', 'b9e866ca-9b72-4ce6-91a2-dc884ff779bd', 'cf8efb6b-adaf-4bf1-8e0a-e455db6e13d9']",17,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:17.198,Carry,True
,,,,,,"[46.9, 55.3]",,,,,,,,,,,,1.098183,,,,,,,,,,,,,43146d63-38fa-4433-911c-6641c6ccfba5,781,,,"[48.0, 62.4]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Center Back,40,Atalanta,228,"['713fc75c-934a-4af6-b1b6-1292b208af27', 'e0262391-b5a2-41eb-8301-06b1221d6011']",19,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:19.733,Carry,
,,,,,,"[85.6, 69.5]",,,,,,,,,,,,2.614329,,,,,,,,,,,,,d44b20f3-9a9e-4c7d-a111-7f8acfd2e135,788,,,"[76.3, 74.6]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Right Back,40,Atalanta,228,"['2cc0f435-5013-48c2-9df2-f65f42aa8836', '90f6335a-f1be-4671-b867-89ea399e1def']",33,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:33.133,Carry,
,,,,,,"[94.4, 68.4]",,,,,,,,,,,,4.981774,,,,,,,,,,,,,0dfbf8cb-c263-4f4c-a522-2c725b1c3065,791,,,"[99.1, 75.7]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco D''Alessandro,8184.0,Right Wing,40,Atalanta,228,"['24bc3239-1566-4290-b7be-6a382887013b', '4065f7b5-cff6-436c-8dd7-669d627d4d11', 'df4117ec-9783-4c9f-b9ff-9815b0e4dff3']",37,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:37.046,Carry,True
,,,,,,"[68.0, 57.6]",,,,,,,,,,,,1.181691,,,,,,,,,,,,,f14088c1-63de-47fa-a95e-ef83f3bce986,797,,,"[70.6, 61.3]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Center Back,40,Atalanta,228,"['0549e4f8-cff1-4184-905f-3cf1a8b169f7', 'a8aff552-c964-472a-a144-e30707eff284']",45,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:45.056,Carry,
,,,,,,"[84.0, 16.5]",,,,,,,,,,,,2.050286,,,,,,,,,,,,,d37f73c1-34be-4f78-9b09-cb4d713af50a,800,,,"[76.6, 23.2]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Brivio,31231.0,Left Back,40,Atalanta,228,"['8ca34d1b-af4f-450d-8072-d21cf60083cb', 'b41faae7-7b13-4446-8f7a-93b0ed5c7629']",47,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:47.928,Carry,
,,,,,,"[110.9, 9.1]",,,,,,,,,,,,3.940154,,,,,,,,,,,,,67fa9780-330a-4751-a567-93407e915b69,803,,,"[103.3, 10.8]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,40,Atalanta,228,"['5f9f7d17-54bd-47aa-85ee-068d896d6709', '8ac3a433-c991-4c9b-b223-f1ed8a52bdd1']",51,,,,,,,,,,,,,,,,,,,Atalanta,228,00:17:51.265,Carry,
,,,,,,"[14.8, 38.8]",,,,,,,,,,,,0.963973,,,,,,,,,,,,,1719bcbb-f743-4c58-bc87-d6d8feec0766,807,,,"[13.4, 38.8]",3879685,17,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Panagiotis Tachtsidis,30772.0,Left Attacking Midfield,40,Atalanta,228,"['22d40179-21a0-4f6a-9e42-d2af750f9624', '918d8c36-1563-4ae0-8aac-445a090fd95c']",57,,,,,,,,,,,,,,,,,,,Genoa,233,00:17:57.195,Carry,
,,,,,,"[66.4, 42.4]",,,,,,,,,,,,1.147679,,,,,,,,,,,,,914de9d1-ac4b-4efa-9164-17299991fcb7,810,,,"[64.1, 45.6]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rafael Tolói,7002.0,Right Center Back,40,Atalanta,228,"['bce00f6d-19b7-45b0-b7f6-2ba9b6cf097b', 'fcd25b67-2b93-4069-9146-81fea76cc7c6']",0,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:00.921,Carry,
,,,,,,"[64.1, 26.7]",,,,,,,,,,,,0.837718,,,,,,,,,,,,,884151de-ec94-4457-8aec-fb024204bf8e,813,,,"[63.7, 29.4]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,40,Atalanta,228,"['5456d42d-7edc-4c00-a7b7-73acc163a43c', 'eba0e4b0-1ce2-4cfc-b2a6-7e6fef7a6485']",3,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:03.663,Carry,
,,,,,,"[75.5, 8.9]",,,,,,,,,,,,1.98346,,,,,,,,,,,,,ca47964f-090f-4728-9010-2f9372e33273,818,,,"[72.5, 9.7]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,40,Atalanta,228,"['4d298b80-6871-4353-92d3-75fcd9293efc', '5ebecb64-a217-49aa-8f1a-b4f4f9d1e474']",7,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:07.062,Carry,
,,,,,,"[85.6, 1.8]",,,,,,,,,,,,1.132486,,,,,,,,,,,,,ca229799-4d52-43e0-8bae-345ee8ef0ac0,821,,,"[84.8, 2.1]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Brivio,31231.0,Left Back,40,Atalanta,228,"['a469e556-d373-43f5-ac32-fbfdae816712', 'c8ee3f74-5b9b-4aa8-95e3-0929cbfa0be3']",10,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:10.981,Carry,
,,,,,,"[77.1, 2.9]",,,,,,,,,,,,0.774404,,,,,,,,,,,,,64b3b52b-f306-4996-b130-45b9ca8ed0d5,824,,,"[77.1, 2.9]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,40,Atalanta,228,"['027aa9e7-fe90-4453-aff7-a6a5c898e97c', '41e2dfc8-0f0d-4dcf-b039-a5318b98d6f2']",13,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:13.460,Carry,
,,,,,,"[56.6, 20.3]",,,,,,,,,,,,1.792596,,,,,,,,,,,,,b53b9221-9afc-4d65-ae3e-1e89b2cde33d,827,,,"[57.1, 20.3]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,40,Atalanta,228,"['5f930013-8232-434e-895c-a8b94a84e162', '744a92be-3d75-4f36-9785-188a5ec2c01b']",15,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:15.615,Carry,
,,,,,,"[72.1, 62.1]",,,,,,,,,,,,1.305034,,,,,,,,,,,,,6787862d-f385-4bb5-8639-6c812196a66e,830,,,"[69.8, 64.6]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Right Back,40,Atalanta,228,"['d710b65b-7665-4bb2-84bf-5fc2d90cd8b5', 'e9b7fdcf-24a1-4ea6-934c-f96a3bd211fe']",20,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:20.030,Carry,
,,,,,,"[82.1, 53.8]",,,,,,,,,,,,0.817348,,,,,,,,,,,,,6f03dee5-1d92-4f23-82d2-568a4f926d31,833,,,"[78.2, 50.0]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Cigarini,8420.0,Center Defensive Midfield,40,Atalanta,228,"['a8a8928b-3be6-4f4b-a8da-fd00da4b5bde', 'b78d874d-408a-497e-8fa6-26bfd15e73c5']",22,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:22.792,Carry,
,,,,,,"[100.4, 60.2]",,,,,,,,,,,,0.903225,,,,,,,,,,,,,576ae781-0066-4582-89c9-06c6fb710541,840,,,"[101.3, 59.4]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco D''Alessandro,8184.0,Right Wing,40,Atalanta,228,"['5565ac03-b7d5-456d-8af7-aa6a5b452c0a', '606e75dd-e72c-4c09-bc06-22cb6752815f', 'a5746212-b202-40ad-ad5d-7fb81789cf04']",26,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:26.296,Carry,True
,,,,,,"[99.9, 67.0]",,,,,,,,,,,,0.342736,,,,,,,,,,,,,45072f10-a800-4e8c-91e1-e73b19a2a2dd,844,,,"[99.6, 65.1]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco D''Alessandro,8184.0,Right Wing,40,Atalanta,228,"['450b5351-f143-474d-a652-1cac31e5f390', '862433c0-9bfc-4488-a363-2cc72ae16d8a']",29,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:29.121,Carry,
,,,,,,"[118.0, 67.0]",,,,,,,,,,,,2.020192,,,,,,,,,,,,,e492561e-ff0a-4aab-80ae-1ec92122289b,847,,,"[111.7, 65.6]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianpaolo Bellini,386607.0,Right Back,40,Atalanta,228,"['ecf85feb-7eda-4517-b379-f5437df3050c', 'fd594bd2-466e-44e0-9494-3dd63703dc01']",30,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:30.710,Carry,
,,,,,,"[92.3, 67.6]",,,,,,,,,,,,3.03265,,,,,,,,,,,,,63727707-a63c-49bd-b933-4f6c49c70335,851,,,"[101.5, 67.6]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco D''Alessandro,8184.0,Right Wing,40,Atalanta,228,"['9e7e8307-e5b4-4a54-8a7c-a9517a85b073', 'c35c1720-9913-4efe-b3b3-1e142dc786c0', 'fe391cb5-eb4e-421a-91f2-09c116417ea5']",34,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:34.503,Carry,True
,,,,,,"[85.3, 62.9]",,,,,,,,,,,,0.959721,,,,,,,,,,,,,09da1509-611e-453c-9815-bdaf086bf6fb,855,,,"[86.0, 60.5]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Cigarini,8420.0,Center Defensive Midfield,40,Atalanta,228,"['021fa1de-7682-4210-b00b-8fe96cc06663', '1a44761d-facf-409a-a087-9de94b9076f4', 'dafc1724-9f52-4257-b2ea-b79bfa29a3fa']",38,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:38.757,Carry,True
,,,,,,"[76.1, 67.0]",,,,,,,,,,,,1.635209,,,,,,,,,,,,,ef87f296-f5bf-4dec-ad26-a06aaa3cda02,859,,,"[83.1, 74.9]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco D''Alessandro,8184.0,Right Wing,40,Atalanta,228,"['bae793b1-ab39-462b-abf1-929ca81c15f0', 'ee523310-9d81-4036-8698-37ba2adee392', 'f7807412-7671-41e8-a5b4-31d0fda581db']",41,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:41.073,Carry,True
,,,,,,"[86.0, 60.2]",,,,,,,,,,,,1.641525,,,,,,,,,,,,,5b00692d-b2f3-4734-bd7c-8f9e823e4ecc,863,,,"[82.6, 59.9]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Cigarini,8420.0,Center Defensive Midfield,40,Atalanta,228,"['b4e7b8d1-7074-4502-a903-fe69157be8a2', 'daa4026b-b054-4c20-a315-de0f4c3e1954']",43,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:43.401,Carry,
,,,,,,"[112.5, 58.0]",,,,,,,,,,,,0.323464,,,,,,,,,,,,,a2f05879-6f69-463b-9b82-1c3ccad55214,866,,,"[110.6, 57.6]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alberto Grassi,6952.0,Right Center Midfield,40,Atalanta,228,"['10c8b027-3400-418c-9d35-746ccbdfd78e', '441b5d10-6cca-4054-9668-eacf301377ab']",47,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:47.414,Carry,
,,,,,,"[83.7, 27.5]",,,,,,,,,,,,0.027376,,,,,,,,,,,,,57a05921-1069-496a-8eb0-f0c88854712c,876,,,"[83.7, 27.5]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasmin Kurtič,6941.0,Left Center Midfield,40,Atalanta,228,"['13778be2-3aeb-41f1-bd56-7afeff8e5005', 'ee23c4b4-588c-43e5-bd78-4cd13079e957']",54,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:54.127,Carry,
,,,,,,"[86.3, 25.9]",,,,,,,,,,,,1.373991,,,,,,,,,,,,,8e9fcd71-91ce-4f03-bdec-ab2c505f4da3,879,,,"[80.7, 21.3]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Brivio,31231.0,Left Back,40,Atalanta,228,"['a81a293e-4882-4d3f-9d2f-7587ad732b49', 'c610a483-e483-4c0f-8f31-3f93bd230813']",55,,,,,,,,,,,,,,,,,,,Atalanta,228,00:18:55.629,Carry,
,,,,,,"[36.4, 51.2]",,,,,,,,,,,,3.064738,,,,,,,,,,,,,9c1e9207-fc48-4f3f-947c-493d5104f44d,885,,,"[30.3, 54.2]",3879685,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Attacking Midfield,40,Atalanta,228,"['26aec6f8-6481-4caa-b05b-42da4738d68c', 'a1b7b817-4737-4da9-9457-8bd15c1213e7']",59,,,,,,,,,,,,,,,,,,,Genoa,233,00:18:59.071,Carry,
,,,,,,"[44.0, 36.4]",,,,,,,,,,,,1.439251,,,,,,,,,,,,,c0c5ce94-6f33-415a-927f-5977cb74a9b7,888,,,"[40.0, 37.5]",3879685,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Panagiotis Tachtsidis,30772.0,Left Attacking Midfield,40,Atalanta,228,"['beaa655b-3d02-4220-ac04-3b24a14092b5', 'f73f4c23-08ae-4072-8adc-66c52b2f1212']",3,,,,,,,,,,,,,,,,,,,Genoa,233,00:19:03.174,Carry,
,,,,,,"[65.3, 8.1]",,,,,,,,,,,,2.019493,,,,,,,,,,,,,c7657e33-8d20-47a8-9a79-87a85e1a586a,895,,,"[51.8, 9.1]",3879685,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Davide Brivio,31231.0,Left Back,41,Atalanta,228,"['9dd87a14-c95d-4514-8718-42448b2ebf0e', 'b84b19d7-6def-44a2-bf8c-16fc4905da62']",23,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:23.484,Carry,
,,,,,,"[62.0, 5.6]",,,,,,,,,,,,2.072412,,,,,,,,,,,,,b21deed8-1819-4a56-ae01-6b7b05decfb7,898,,,"[62.0, 5.1]",3879685,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jasmin Kurtič,6941.0,Left Center Midfield,41,Atalanta,228,"['ab460e63-2935-4160-9217-791f0537b501', 'b37087f4-b344-4a35-ba43-993d792a28ba']",27,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:27.154,Carry,
,,,,,,"[63.7, 68.6]",,,,,,,,,,,,1.938768,,,,,,,,,,,,,009c1ae6-a728-44e4-b3b0-0f9f7eeb5ddb,902,,,"[56.0, 69.2]",3879685,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianpaolo Bellini,386607.0,Right Back,41,Atalanta,228,"['54586b04-397e-4c12-9eab-f139183d6f35', '8879484a-8c81-463e-9868-85f06fc80ee7']",33,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:33.320,Carry,
,,,,,,"[76.6, 74.6]",,,,,,,,,,,,0.019323,,,,,,,,,,,,,c28cd636-c285-4671-b4d2-f6b49d411a74,906,,,"[76.9, 75.6]",3879685,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco D''Alessandro,8184.0,Right Wing,41,Atalanta,228,"['2874f960-6146-4b56-8c93-e5a494d89f0a', 'a1e36b5b-98f9-41e1-908a-62050ce4560c', 'bda9b681-244c-49a7-b586-e4a3dcac790f']",36,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:36.693,Carry,True
,,,,,,"[50.2, 74.6]",,,,,,,,,,,,2.411098,,,,,,,,,,,,,fdbb6304-f638-4abe-a592-b9652164bab9,911,,,"[54.4, 76.8]",3879685,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianpaolo Bellini,386607.0,Right Back,41,Atalanta,228,"['dc623935-86e6-43ee-93b2-8a42c5322b3b', 'ed06cb3c-7e90-427e-aef3-c83cd4efdd8d']",38,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:38.894,Carry,
,,,,,,"[40.4, 56.5]",,,,,,,,,,,,1.709735,,,,,,,,,,,,,f2ce8f00-4c64-4e09-aca4-12b103bb2829,914,,,"[43.9, 58.8]",3879685,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Tolói,7002.0,Right Center Back,41,Atalanta,228,"['41a1dd85-e3f1-4aae-85b2-9a02d3f83285', '6628e452-4c00-4c6f-9d26-798a9ca4360f']",42,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:42.619,Carry,
,,,,,,"[18.2, 42.9]",,,,,,,,,,,,0.548225,,,,,,,,,,,,,22b03d36-2b48-41c7-93bd-0cf85ab178bc,917,,,"[18.2, 42.9]",3879685,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marco Sportiello,7157.0,Goalkeeper,41,Atalanta,228,"['5f4fc316-59e0-4213-b82b-291095e83f50', '940afc98-3dd4-4719-b516-e1f6b9a81ed3']",47,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:47.087,Carry,
,,,,,,"[34.7, 29.2]",,,,,,,,,,,,2.297322,,,,,,,,,,,,,cddfb5e8-a0bc-4f5c-bb9a-0a162151f789,920,,,"[28.8, 29.2]",3879685,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,41,Atalanta,228,"['276d1835-9071-4be5-8f48-cd7d269d9405', 'dcdd9650-e535-4669-b894-9d97d77dec08']",49,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:49.276,Carry,
,,,,,,"[41.5, 49.7]",,,,,,,,,,,,0.837359,,,,,,,,,,,,,3a0c780a-edb4-46f9-8b03-6b81a632240c,923,,,"[38.8, 47.8]",3879685,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Rafael Tolói,7002.0,Right Center Back,41,Atalanta,228,"['436702ca-9029-4f44-bd7b-901a2168f841', '78ec2d77-1064-440c-a37d-2e0125d178a3']",53,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:53.345,Carry,
,,,,,,"[55.2, 72.6]",,,,,,,,,,,,1.108268,,,,,,,,,,,,,1e0c926b-49d5-4cde-ac16-5be52cdbef0a,926,,,"[54.4, 73.7]",3879685,19,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gianpaolo Bellini,386607.0,Right Back,41,Atalanta,228,"['38a46684-7fe2-4a31-be84-ecc1d10e8720', 'c607647b-5af8-4ac6-b9bc-5ace4ceff323']",56,,,,,,,,,,,,,,,,,,,Atalanta,228,00:19:56.082,Carry,
,,,,,,"[23.5, 18.5]",,,,,,,,,,,,4.183146,,,,,,,,,,,,,2fce3676-85a4-4fc0-82cc-135132301c0b,931,,,"[20.5, 15.0]",3879685,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Armando Izzo,9940.0,Left Center Back,42,Genoa,233,"['238f72d3-1988-4b67-ae84-303f760b7575', '5c9b06cd-49a4-4e3a-93b3-0d2a3c88b3b4']",1,,,,,,,,,,,,,,,,,,,Genoa,233,00:20:01.704,Carry,
,,,,,,"[30.3, 3.7]",,,,,,,,,,,,0.597941,,,,,,,,,,,,,c28698ea-714b-459a-b093-d32ed686bc43,934,,,"[30.3, 3.7]",3879685,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,42,Genoa,233,"['60ea023a-8b29-44a8-8f38-db0edb250be9', 'b1058604-df08-42e7-ab67-15900538566c']",7,,,,,,,,,,,,,,,,,,,Genoa,233,00:20:07.148,Carry,
,,,,,,"[41.6, 27.4]",,,,,,,,,,,,0.493639,,,,,,,,,,,,,34261fdf-0110-4270-af82-8f70c8f96f4c,940,,,"[41.3, 25.9]",3879685,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Panagiotis Tachtsidis,30772.0,Left Attacking Midfield,42,Genoa,233,"['087e494a-113a-413a-a36b-4ca3eb84234e', 'dac78f3a-2361-43de-8e1c-94315c91134e']",11,,,,,,,,,,,,,,,,,,,Genoa,233,00:20:11.262,Carry,
,,,,,,"[55.1, 43.2]",,,,,,,,,,,,0.809164,,,,,,,,,,,,,12514d4f-1461-4d71-84f9-7999869fb9d8,943,,,"[54.8, 43.2]",3879685,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Attacking Midfield,42,Genoa,233,"['ad464b85-40a2-4780-b3e5-86fe2c3359c3', 'ba75a1ad-050f-46a1-bcfe-5056caf48d4c']",13,,,,,,,,,,,,,,,,,,,Genoa,233,00:20:13.261,Carry,
,,,,,,"[62.7, 58.0]",,,,,,,,,,,,7.072413,,,,,,,,,,,,,55806ef9-cdd0-48df-8834-7028555f1ffe,950,,,"[49.9, 73.7]",3879685,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luca Rigoni,7461.0,Right Defensive Midfield,42,Genoa,233,"['35d0a53d-92d5-4e8a-915a-62509cb89c21', '56b1d660-7c1f-4e97-aeaf-00eee295a1e0']",18,,,,,,,,,,,,,,,,,,,Genoa,233,00:20:18.946,Carry,
