50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,0.821073,,,,,,,,,,,,,,,34092962-f2b5-43b5-9b01-3ae824da9529,2586,,"[54.3, 64.9]",3879761,83,,,,-1.2068174,,Right Foot,,,"[58.3, 54.4]",,Ground Pass,,11.236102,,,,Giulio Migliaccio,40455.0,,,,,2,Regular Play,Gianpaolo Bellini,386607.0,Right Back,199,Atalanta,228,['9818536c-b675-4537-bcde-36d910bc3bc3'],13,,,,,,,,,,,,,,,,Atalanta,228,00:38:13.454,Pass,
,,,,,,,,,,,,,,,,,,,1.600314,,,,,,,,,,,,,,,30c2b79e-fecb-43a1-99e6-9f0be98ca343,2589,,"[57.8, 55.9]",3879761,83,,,,1.9559538,,Left Foot,,,"[51.8, 70.7]",,Ground Pass,,15.969972,,,,Gianpaolo Bellini,386607.0,,,,,2,Regular Play,Giulio Migliaccio,40455.0,Center Defensive Midfield,199,Atalanta,228,['2c1bacee-bfc5-4938-a3b2-8077c31723bf'],16,,,,,,,,,,,,,,,,Atalanta,228,00:38:16.069,Pass,
,,,,,,,,,,,,,,,,,,,0.678408,,,,,,,,,,,,,,,a4da9840-5885-4a54-81fa-69eb05108e5d,2592,,"[51.3, 70.7]",3879761,83,,True,,1.5937808,,Left Foot,,,"[51.1, 79.4]",,Ground Pass,,8.702298,,Injury Clearance,,,,,,,,2,Regular Play,Gianpaolo Bellini,386607.0,Right Back,199,Atalanta,228,,17,,,,,,,,,,,,,,,,Atalanta,228,00:38:17.746,Pass,
,,,,,,,,,,,,,,,,,,,1.831345,,,,,,,,,,,,,,,64092e0b-4cef-462b-ba99-d04ddcdaa4cb,2595,,"[70.5, 0.1]",3879761,83,True,,,1.0444039,,,,,"[79.1, 14.9]",,Low Pass,,17.117243,,,,Matteo Mancosu,15415.0,,,,Throw-in,2,From Throw In,Fabrizio Poli,32525.0,Left Back,200,Carpi,1683,['aed614c5-768d-438e-9d07-f5e199aca6f9'],40,,,,,,,,,,,,,,,,Carpi,1683,00:38:40.701,Pass,
,,,,,,,,,,,,,,,,,,,4.211194,,,,,,,,,,,,,,,32b6404e-6f1a-43ba-aaa6-3db491bc5c16,2597,,"[82.8, 16.8]",3879761,83,True,,,0.54871315,,Right Foot,,,"[107.5, 31.9]",,Ground Pass,,28.949957,,Injury Clearance,,,,,,,,2,From Throw In,Matteo Mancosu,15415.0,Right Center Forward,200,Carpi,1683,,43,,,,,,,,,,,,,,,,Carpi,1683,00:38:43.452,Pass,
,,,,,,,,,,,,,,,,,,,3.080322,,,,,,,,,,,,,,,829b2b0c-de2e-4a52-b849-abc1fbcfc169,2599,,"[15.4, 48.9]",3879761,83,,,,-0.14031477,,Right Foot,,,"[68.5, 41.4]",,High Pass,,53.627045,,Incomplete,,Marco Borriello,8871.0,,,,,2,Regular Play,Marco Sportiello,7157.0,Goalkeeper,201,Atalanta,228,"['4810e7e6-9065-4bc1-9690-b4cbd8129051', 'c8ffefcd-7068-4525-bef8-4f4b2ca4ae66']",51,,,,,,,,,,,,,,,,Atalanta,228,00:38:51.247,Pass,
,,,,,,,,,,,,,,,,,,,1.302525,,,,,,,,,,,,,,,85a8fd91-4b9d-4e52-82d7-cb087edc07a4,2604,,"[58.5, 46.5]",3879761,83,,,,1.1751068,,Right Foot,,,"[61.8, 54.4]",,Low Pass,,8.561542,,,,Marten de Roon,6994.0,,,,Recovery,2,Regular Play,Giulio Migliaccio,40455.0,Center Defensive Midfield,201,Atalanta,228,['10eeea0a-e653-40c8-9b5b-3ef02a12da34'],57,,,,,,,,,,,,,,,,Atalanta,228,00:38:57.155,Pass,
,,,,,,,,,,,,,,,,,,,0.99658,,,,,,,,,,,,,,,2a5f1c09-629f-4dcf-8cbd-4f4892fcacea,2608,,"[64.1, 57.3]",3879761,83,,,,0.3296244,,Right Foot,,,"[75.5, 61.2]",,Ground Pass,,12.048652,,,,Alessandro Diamanti,19847.0,,,,,2,Regular Play,Marten de Roon,6994.0,Right Center Midfield,201,Atalanta,228,['60e42410-2b49-48b9-af03-3a55f1744cf6'],58,,,,,,,,,,,,,,,,Atalanta,228,00:38:58.988,Pass,
,,,,,,,,,,,,,,,,,,,3.911744,,,,,,,,,,,,,,,c7a6b480-fcfd-48b7-b83a-faf05c3acda4,2614,,"[77.4, 58.6]",3879761,84,,,,-0.7400305,,Left Foot,,,"[120.0, 19.7]",,High Pass,,57.68856,,Out,,,,,,,Free Kick,2,From Free Kick,Alessandro Diamanti,19847.0,Right Wing,202,Atalanta,228,,42,,,,,,,,,,,,,,,,Atalanta,228,00:39:42.598,Pass,
,,,,,,,,,,,,,,,,,,,5.996983,,,,,,,,,,,,,,,39627a15-104a-47c9-bf55-3e5bad7bb43b,2616,,"[7.0, 44.1]",3879761,85,True,,,-0.567394,,Right Foot,,,"[75.1, 0.7]",,High Pass,,80.75376,,Out,,Simone Verdi,7170.0,,True,,Goal Kick,2,From Goal Kick,Vid Belec,8662.0,Goalkeeper,203,Carpi,1683,['0e92b58b-df7b-4737-bd0f-6d543eaa58a6'],2,,,,,,,,,,,,,,,,Carpi,1683,00:40:02.094,Pass,
,,,,,,,,,,,,,,,,,,,1.477998,,,,,,,,,,,,,,,1451baf0-9e9f-418a-845e-4e65044a6be6,2620,,"[50.9, 80.0]",3879761,85,,,,-0.22056738,,,,,"[73.2, 75.0]",,High Pass,,22.853664,,,,Marco Borriello,8871.0,,,,Throw-in,2,From Throw In,Gianpaolo Bellini,386607.0,Right Back,204,Atalanta,228,['f6e9397d-9faa-4621-900e-b251992ee325'],21,,,,,,,,,,,,,,,,Atalanta,228,00:40:21.699,Pass,
,,,,,,,,,,,,,,,,,,,0.623918,,,,,,,,,,,,,,,9bd9db0a-2aaa-4f76-b66a-54cf1b6a545d,2623,,"[69.9, 74.0]",3879761,85,,,,1.6313283,,Left Foot,,,"[69.7, 77.3]",,Ground Pass,,3.306055,,,,Alessandro Diamanti,19847.0,,,,,2,From Throw In,Marco Borriello,8871.0,Center Forward,204,Atalanta,228,['fd03c2a9-5811-4eb5-884f-c452cae67005'],24,,,,,,,,,,,,,,,,Atalanta,228,00:40:24.404,Pass,
,,,,,,,,,,,,,,,,,,,0.132403,,,,,,,,,,,,,,,60eaa4b5-0437-4817-9a83-dabc2a1e77e8,2626,,"[69.7, 77.3]",3879761,85,,,,0.08673834,,Left Foot,,,"[72.0, 77.5]",,Low Pass,,2.3086793,,Incomplete,,Marco Borriello,8871.0,,,,,2,From Throw In,Alessandro Diamanti,19847.0,Right Wing,204,Atalanta,228,"['7a558701-32f4-4900-af71-fba588559b36', 'b26ea100-6cc9-40d7-9c6c-1f18bd7589bc']",25,,,,,,,,,,,,,,,,Atalanta,228,00:40:25.068,Pass,
,,,,,,,,,,,,,,,,,,,0.609539,,,,,,,,,,,,,,,8deaff4f-f203-4024-a43f-bb0b4096c6a9,2629,,"[69.4, 80.0]",3879761,85,True,,,-2.3074527,,,,,"[65.5, 75.7]",,High Pass,,5.80517,,Incomplete,,,,,,,Throw-in,2,From Throw In,Gianpaolo Bellini,386607.0,Right Back,205,Atalanta,228,['dcefde80-bd6f-4ea4-8101-f575ee11fe9c'],32,,,,,,,,,,,,,,,,Atalanta,228,00:40:32.426,Pass,
,,,,,,,,,,,,,,,,,,,1.399702,,,,,,,,,,,,,,,982dbdc1-a1d7-4e33-b7ee-e735ce03930c,2631,,"[66.2, 80.0]",3879761,85,,,,-0.31638387,,,,,"[83.0, 74.5]",,High Pass,,17.677387,,,,Alessandro Diamanti,19847.0,,,,Throw-in,2,From Throw In,Gianpaolo Bellini,386607.0,Right Back,206,Atalanta,228,['530da32b-4073-4b4e-b702-b94bdb915829'],43,,,,,,,,,,,,,,,,Atalanta,228,00:40:43.298,Pass,
,,,,,,,,,,,,,,,,,,,0.990557,,,,,,,,,,,,,,,bfaa739e-c8b4-4dd8-bf45-9f8738c51f49,2636,,"[42.0, 0.1]",3879761,85,,,,0.41822433,,,,,"[60.0, 8.1]",,High Pass,,19.697716,,Unknown,,Jerry Uche Mbakogu,32608.0,,,,Throw-in,2,From Throw In,Fabrizio Poli,32525.0,Right Back,207,Carpi,1683,['40307cc1-2b57-4970-ab6b-5bf14da4cdc0'],51,,,,,,,,,,,,,,,,Carpi,1683,00:40:51.711,Pass,
,,,,,,,,,,,,,,,,,,,3.06622,,,,,,,,,,,,,,,fc1f1619-268e-4e18-93d4-a07b3fbe5086,2642,,"[51.8, 72.0]",3879761,86,,,,-0.9087359,,Right Foot,,,"[94.2, 17.6]",,High Pass,,68.97188,,Incomplete,,Giulio Migliaccio,40455.0,,True,,Free Kick,2,From Free Kick,Andrea Masiello,6992.0,Right Center Back,208,Atalanta,228,"['4b3c8ae0-5d87-46c0-9e59-417a5a7b2829', '9db8d258-938a-43e6-8383-2da573e1dcb7']",39,,,,,,,,,,,,,,,,Atalanta,228,00:41:39.233,Pass,
,,,,,,,,,,,,,,,,,,,0.818717,,,,,,,,,,,,,,,0d36573b-6478-4f59-86be-901c47d6a912,2646,,"[76.7, 0.1]",3879761,86,,,,2.3918936,,,,,"[70.9, 5.5]",,Low Pass,,7.924645,,,,Giulio Migliaccio,40455.0,,,,Throw-in,2,From Throw In,Boukary Dramé,11722.0,Left Back,209,Atalanta,228,['10cec42b-247f-4f33-9fed-5b793d680db4'],52,,,,,,,,,,,,,,,,Atalanta,228,00:41:52.563,Pass,
,,,,,,,,,,,,,,,,,,,0.849836,,,,,,,,,,,,,,,29f65f25-6804-4f2c-b617-777873272ca7,2649,,"[71.6, 5.8]",3879761,86,,,,-0.71883,,Right Foot,,,"[76.4, 1.6]",,Ground Pass,,6.3780875,,,,Boukary Dramé,11722.0,,,,,2,From Throw In,Giulio Migliaccio,40455.0,Center Defensive Midfield,209,Atalanta,228,['f5500d92-1897-4efc-a9ec-daac1a63aeb5'],53,,,,,,,,,,,,,,,,Atalanta,228,00:41:53.750,Pass,
,,,,,,,,,,,,,,,,,,,1.322627,,,,,,,,,,,,,,,e72d212b-715e-40ff-81e7-e9bf1c6fb597,2655,,"[77.6, 0.1]",3879761,87,,,,0.08134186,,,,,"[96.0, 1.6]",,High Pass,,18.46104,,Incomplete,,Serge Gakpé,3556.0,,,,Throw-in,2,From Throw In,Boukary Dramé,11722.0,Left Back,210,Atalanta,228,"['031a0781-1211-49ee-8ea0-15581b97674f', 'd867fdb0-3d06-476c-9e23-b1247c4f9391']",5,,,,,,,,,,,,,,,,Atalanta,228,00:42:05.027,Pass,
,,,,,,,,,,,,,,,,,,,1.333915,,,,,,,,,,,,,,,300e7f50-ee18-4023-b760-cdc4bc5617f9,2658,,"[93.0, 0.1]",3879761,87,,,,0.8902751,,,,,"[104.9, 14.8]",,Low Pass,,18.912958,,,,Serge Gakpé,3556.0,,,,Throw-in,2,From Throw In,Boukary Dramé,11722.0,Left Back,211,Atalanta,228,['77116a8c-2539-415f-9177-1099876d4d8d'],14,,,,,,,,,,,,,,,,Atalanta,228,00:42:14.007,Pass,
,,,,,,,,,,,,,,,,,,,0.661953,,,,,,,,,,,,,,,e3f458eb-b06f-4262-9666-acb2f26934df,2663,,"[105.4, 11.8]",3879761,87,,,,-1.4513674,,Right Foot,,,"[106.3, 4.3]",,Ground Pass,,7.553807,,,,Jasmin Kurtič,6941.0,,,,,2,From Throw In,Serge Gakpé,3556.0,Left Wing,211,Atalanta,228,['9fbfa72b-295c-4db1-91ef-fb18ed04d1d1'],17,,,,,,,,,,,,,,,,Atalanta,228,00:42:17.047,Pass,
,,,,,,,,,,,,,,,,,,,4.867964,,,,,,,,,,,,,,,74e54762-cd35-4fb2-95dd-f31307403c62,2666,,"[109.4, 4.8]",3879761,87,,,,1.4502163,,Left Foot,True,,"[117.7, 73.3]",,High Pass,,69.001015,,Unknown,,Marco D''Alessandro,8184.0,,True,,,2,From Throw In,Jasmin Kurtič,6941.0,Left Center Midfield,211,Atalanta,228,['8e5bfbd4-d455-44fc-be60-e7b84b3d6f05'],20,,,,,,,,,,,,,,,,Atalanta,228,00:42:20.671,Pass,
,,,,,,,,,,,,,,,,,,,2.076478,,,,,,,,,,,,,,,2e1f51b7-9b98-46e9-b335-37f0f7092b34,2672,,"[3.5, 7.0]",3879761,87,,,,0.2509016,,Right Foot,,,"[27.3, 13.1]",,Ground Pass,,24.56929,,,,Raffaele Bianco,352172.0,,,,Free Kick,2,From Free Kick,Gaetano Letizia,7114.0,Left Back,212,Carpi,1683,['a841a224-7fa3-4b31-8da3-32a6fb85944a'],29,,,,,,,,,,,,,,,,Carpi,1683,00:42:29.518,Pass,
,,,,,,,,,,,,,,,,,,,0.8286,,,,,,,,,,,,,,,3b8eb5fd-a109-4ddd-8f84-578ae3923d5f,2679,,"[97.9, 73.5]",3879761,87,,,,-2.4748998,,Right Foot,,,"[91.8, 68.7]",,Ground Pass,,7.7620873,,,,Marten de Roon,6994.0,,,,,2,Regular Play,Marco D''Alessandro,8184.0,Right Wing,213,Atalanta,228,['0268a059-aae4-4bb7-af2e-c213d24d244e'],34,,,,,,,,,,,,,,,,Atalanta,228,00:42:34.509,Pass,
,,,,,,,,,,,,,,,,,,,1.225869,,,,,,,,,,,,,,,616b979e-00f9-47df-a766-cb051dc76fa9,2682,,"[92.8, 68.0]",3879761,87,,,,-1.3148532,,Right Foot,,,"[95.6, 57.3]",,Ground Pass,,11.060289,,,,Marco Borriello,8871.0,,,,,2,Regular Play,Marten de Roon,6994.0,Right Center Midfield,213,Atalanta,228,['19c2bf08-c5cc-488e-846d-fbfa0144c682'],37,,,,,,,,,,,,,,,,Atalanta,228,00:42:37.034,Pass,
,,,,,,,,,,,,,,,,,,,1.291078,,,,,,,,,,,,,,,47ae8734-0222-4d86-a88d-56f3487cc723,2687,,"[79.0, 61.7]",3879761,87,,,,2.6571147,,Left Foot,,,"[65.7, 68.7]",,Ground Pass,,15.029637,,,,Gianpaolo Bellini,386607.0,,,,,2,Regular Play,Marco Borriello,8871.0,Center Forward,213,Atalanta,228,['516331a7-c7b8-403d-ac58-cf5dee59704b'],42,,,,,,,,,,,,,,,,Atalanta,228,00:42:42.951,Pass,
,,,,,,,,,,,,,,,,,,,1.645883,,,,,,,,,,,,,,,ac9c8286-6580-4f57-b1a4-b9b92bd610a1,2690,,"[65.7, 68.7]",3879761,87,,,,0.3529904,,Right Foot,,,"[88.5, 77.1]",,Ground Pass,,24.298147,,,,Marco D''Alessandro,8184.0,,,,,2,Regular Play,Gianpaolo Bellini,386607.0,Right Back,213,Atalanta,228,['37e28fb3-46f5-45c1-b7d7-e831f5176bd8'],44,,,,,,,,,,,,,,,,Atalanta,228,00:42:44.282,Pass,
,,,,,,,,,,,,,,,,,,,5.708546,,,,,,,,,,,,,,,6439078e-174e-4d87-a528-d9f828835c37,2697,,"[12.0, 7.5]",3879761,87,,,,-0.026442198,,Right Foot,,,"[91.4, 5.4]",,High Pass,,79.427765,,Incomplete,,,,,,,,2,Regular Play,Gaetano Letizia,7114.0,Left Back,213,Atalanta,228,['5e81f3c3-570e-45bc-bb0e-9aa96893c5e5'],55,,,,,,,,,,,,,,,,Carpi,1683,00:42:55.590,Pass,
,,,,,,,,,,,,,,,,,,,2.011317,,,,,,,,,,,,,,,f049f026-4c68-4f6d-adb1-c5425ac33d52,2700,,"[21.4, 74.2]",3879761,88,,,,-1.9940759,,Left Foot,,,"[8.2, 44.9]",,Ground Pass,,32.136116,,,,Marco Sportiello,7157.0,,,,,2,Regular Play,Andrea Masiello,6992.0,Right Center Back,213,Atalanta,228,['98c4ae77-97f2-4647-ba61-6efc162e0416'],2,,,,,,,,,,,,,,,,Atalanta,228,00:43:02.290,Pass,
,,,,,,,,,,,,,,,,,,,1.690317,,,,,,,,,,,,,,,c1474a57-1bd3-46d4-8b55-8c529dd8a92b,2703,,"[10.7, 44.9]",3879761,88,,,,-1.1306989,,Right Foot,,,"[19.6, 26.0]",,Ground Pass,,20.890667,,,,Gabriel Alejandro Paletta,38237.0,,,,,2,Regular Play,Marco Sportiello,7157.0,Goalkeeper,213,Atalanta,228,['0cba2672-35db-4205-b9ec-111a859fc0bc'],5,,,,,,,,,,,,,,,,Atalanta,228,00:43:05.171,Pass,
,,,,,,,,,,,,,,,,,,,1.140372,,,,,,,,,,,,,,,b288d17f-0849-4ee9-b0e8-633c7f831797,2707,,"[26.6, 19.5]",3879761,88,,,,-1.0033563,,Right Foot,,,"[38.2, 1.3]",,Ground Pass,,21.5824,,,,Boukary Dramé,11722.0,,,,,2,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,213,Atalanta,228,['6161f638-8ba4-47af-a909-d95e16e5e2b7'],8,,,,,,,,,,,,,,,,Atalanta,228,00:43:08.399,Pass,
,,,,,,,,,,,,,,,,,,,1.070619,,,,,,,,,,,,,,,eba449b7-e404-4533-bbd7-b92d82f5d3b0,2710,,"[39.7, 1.6]",3879761,88,,,,0.03663282,,Left Foot,,,"[58.8, 2.3]",,Ground Pass,,19.112823,,,,Jasmin Kurtič,6941.0,,,,,2,Regular Play,Boukary Dramé,11722.0,Left Back,213,Atalanta,228,['1fbeb7ef-40f1-4867-82fa-2d236dca6245'],10,,,,,,,,,,,,,,,,Atalanta,228,00:43:10.289,Pass,
,,,,,,,,,,,,,,,,,,,3.348898,,,,,,,,,,,,,,,8d29f597-8ec2-4ec8-be23-68eca01d7b61,2716,,"[62.7, 1.8]",3879761,88,,,,0.62362605,,Left Foot,,,"[115.8, 40.0]",,High Pass,,65.41292,,Incomplete,,,,,,,Free Kick,2,From Free Kick,Boukary Dramé,11722.0,Left Back,214,Atalanta,228,['3a2d6c38-dbac-46c3-8b1c-bc7f49875356'],45,,,,,,,,,,,,,,,,Atalanta,228,00:43:45.051,Pass,
,,,,,,,,,,,,,,,,,,,3.421175,,,,,,,,,,,,,,,cafb4168-e080-45e5-9030-67e5759e11fc,2719,,"[28.7, 60.6]",3879761,88,,,,-0.07015495,,Right Foot,,,"[84.2, 56.7]",,High Pass,,55.63686,,Incomplete,,Lorenzo Pasciuti,387472.0,,,,,2,From Free Kick,Vid Belec,8662.0,Goalkeeper,214,Atalanta,228,"['dddb635a-d574-4bb6-ab3f-fbc75b383756', 'ea85dbbc-df40-4312-aa04-a9df4c246f2a']",56,,,,,,,,,,,,,,,,Carpi,1683,00:43:56.968,Pass,
,,,,,,,,,,,,,,,,,,,1.211248,,,,,,,,,,,,,,,d6cb96d4-445b-4192-9c10-776b87f69fa3,2723,,"[56.0, 61.3]",3879761,89,,,,-0.45545107,,Right Foot,,,"[70.7, 54.1]",,High Pass,,16.368567,,Incomplete,,Lorenzo Lollo,30829.0,,,,Recovery,2,From Free Kick,Simone Romagnoli,7172.0,Right Center Back,214,Atalanta,228,"['1d91bf1b-5b61-4345-8db1-bd74a9b55310', '9dc8a9bc-476c-4336-9c20-da0073ca28bf']",3,,,,,,,,,,,,,,,,Carpi,1683,00:44:03.299,Pass,
,,,,,,,,,,,,,,,,,,,1.420669,,,,,,,,,,,,,,,1d91bf1b-5b61-4345-8db1-bd74a9b55310,2725,,"[49.4, 26.0]",3879761,89,,,,-1.4928297,,Right Foot,,,"[50.4, 13.2]",,Low Pass,,12.839003,,,,Jasmin Kurtič,6941.0,,,,Interception,2,From Free Kick,Marten de Roon,6994.0,Right Center Midfield,214,Atalanta,228,"['c1277f62-29ce-4387-9896-36fc88e375a7', 'd6cb96d4-445b-4192-9c10-776b87f69fa3']",4,,,,,,,,,,,,,,,,Atalanta,228,00:44:04.510,Pass,
,,,,,,,,,,,,,,,,,,,1.455061,,,,,,,,,,,,,,,403d5c21-ae4c-47b7-8e82-f1b6154d4514,2728,,"[56.9, 12.7]",3879761,89,,,,-0.39060703,,Right Foot,,,"[79.0, 3.6]",,Ground Pass,,23.90021,,,,Marco Borriello,8871.0,,,,,2,From Free Kick,Jasmin Kurtič,6941.0,Left Center Midfield,214,Atalanta,228,['bcbcf1b3-96af-4d53-8b8d-ec9ff169b777'],7,,,,,,,,,,,,,,,,Atalanta,228,00:44:07.149,Pass,
,,,,,,,,,,,,,,,,,,,1.005205,,,,,,,,,,,,,,,2d49f309-15d2-44a1-9516-3dc7dbf7597f,2731,,"[91.1, 5.5]",3879761,89,,,,2.6882539,,Left Foot,,,"[87.2, 7.4]",,Ground Pass,,4.3382025,,,,Jasmin Kurtič,6941.0,,,,,2,From Free Kick,Marco Borriello,8871.0,Center Forward,214,Atalanta,228,['1a4c3cbd-9a7a-44be-8ebe-7efe94c7dbc0'],12,,,,,,,,,,,,,,,,Atalanta,228,00:44:12.025,Pass,
,,,,,,,,,,,,,,,,,,,1.908121,,,,,,,,,,,,,,,75fe1cc9-fe2f-4ce3-88cc-07f0e29cb41c,2734,,"[97.2, 15.0]",3879761,89,,,,1.0788338,,Right Foot,True,,"[116.6, 51.2]",,High Pass,,41.07067,,,,Marco D''Alessandro,8184.0,,,,,2,From Free Kick,Jasmin Kurtič,6941.0,Left Center Midfield,214,Atalanta,228,['6a76ff62-3933-453f-9fc3-c00d5d4fe6ed'],16,,,,,,,,,,,,,,,,Atalanta,228,00:44:16.788,Pass,
,,,,,,,,,,,,,,,,,,,0.933601,,,,,,,,,,,,,,,29f0781c-ae6b-47f8-9863-8e440b834d07,2737,,"[116.8, 51.2]",3879761,89,,,,-1.7529646,,Right Foot,,,"[114.7, 39.8]",,Low Pass,,11.591807,,Incomplete,,,,,,,,2,From Free Kick,Marco D''Alessandro,8184.0,Right Wing,214,Atalanta,228,['ac8ebfd0-3cbc-4cca-9ac1-680db8ce896e'],18,,,,,,,,,,,,,,,,Atalanta,228,00:44:18.736,Pass,
,,,,,,,,,,,,,,,,,,,1.638576,,,,,,,,,,,,,,,809c7089-2fab-4d26-907a-746de0829a90,2744,,"[71.2, 0.1]",3879761,89,,,,0.29330295,,,,,"[86.1, 4.6]",,High Pass,,15.564704,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,Throw-in,2,From Throw In,Gaetano Letizia,7114.0,Left Back,215,Carpi,1683,"['6352875e-6c9e-4826-8872-88a7ea49c168', 'b2ab049d-511f-4b3a-9c14-ab9b63d79e87']",47,,,,,,,,,,,,,,,,Carpi,1683,00:44:47.349,Pass,
,,,,,,,,,,,,,,,,,,,0.439036,,,,,,,,,,,,,,,7989acae-a77b-4e38-a67a-2c236bc90376,2749,,"[55.5, 72.2]",3879761,89,,,,-2.7109,,Left Foot,,,"[51.8, 70.5]",,Ground Pass,,4.0718546,,,,Marco D''Alessandro,8184.0,,,,,2,From Throw In,Marco Borriello,8871.0,Center Forward,215,Carpi,1683,['1849ef67-9a6e-4334-94e6-29740ed439a1'],51,,,,,,,,,,,,,,,,Atalanta,228,00:44:51.751,Pass,
,,,,,,,,,,,,,,,,,,,1.008791,,,,,,,,,,,,,,,3ef8563c-0c5a-44e5-8af6-de85350a1eaa,2759,,"[76.7, 11.0]",3879761,90,,,,0.7480091,,Left Foot,,,"[97.5, 30.3]",,High Pass,,28.374813,,Incomplete,,,,,,,Free Kick,2,From Free Kick,Simone Verdi,7170.0,Left Midfield,216,Carpi,1683,['5805a5f2-e5e7-49d9-a3a9-c89ebaf21e14'],40,,,,,,,,,,,,,,,,Carpi,1683,00:45:40.500,Pass,
,,,,,,,,,,,,,,,,,,,2.898664,,,,,,,,,,,,,,,29027ab4-bc46-45da-a0e5-88156584f3e1,2763,,"[53.9, 50.3]",3879761,90,,,,0.42625353,,Right Foot,,,"[94.2, 68.6]",,High Pass,,44.260365,,Incomplete,,Simone Romagnoli,7172.0,,,,,2,From Free Kick,Gaetano Letizia,7114.0,Left Back,216,Carpi,1683,"['09d5dd96-35fc-4492-8117-ee57b8fd3ff5', 'ebb8891d-4f5c-43c2-b885-0b87a20d4fb8']",47,,,,,,,,,,,,,,,,Carpi,1683,00:45:47.288,Pass,
,,,,,,,,,,,,,,,,,,,2.398979,,,,,,,,,,,,,,,09d5dd96-35fc-4492-8117-ee57b8fd3ff5,2765,,"[25.9, 11.5]",3879761,90,,,,-0.2856217,,Head,,,"[51.1, 4.1]",,Low Pass,,26.264044,,,,Jasmin Kurtič,6941.0,,,,Recovery,2,From Free Kick,Boukary Dramé,11722.0,Left Back,216,Carpi,1683,"['29027ab4-bc46-45da-a0e5-88156584f3e1', 'b81e8b5a-a03c-4d3e-bcf9-0b9e7889d5f6']",50,,,,,,,,,,,,,,,,Atalanta,228,00:45:50.187,Pass,
,,,,,,,,,,,,,,,,,,,4.810963,,,,,,,,,,,,,,,2ee264f9-c60a-43d0-8d84-ef110f036549,2771,,"[51.5, 7.1]",3879761,91,True,,,0.73005056,,Left Foot,,,"[109.6, 59.1]",,High Pass,,77.971855,,,,Marco D''Alessandro,8184.0,,True,,Free Kick,2,From Free Kick,Boukary Dramé,11722.0,Left Back,217,Atalanta,228,['9a70ab88-f432-47d2-b6ef-770bfdf61f5f'],15,,,,,,,,,,,,,,,,Atalanta,228,00:46:15.859,Pass,
,,,,,,,,,,,,,,,,,,,2.369992,,,,,,,,,,,,,,,4faa737d-0b9b-49d5-a07b-2e7f5c8c9bb4,2777,,"[9.1, 22.2]",3879761,91,,,,0.4255921,,Right Foot,,,"[45.5, 38.7]",,Low Pass,,39.96511,,,,Matteo Mancosu,15415.0,,,,,2,Regular Play,Gaetano Letizia,7114.0,Left Back,218,Carpi,1683,['d0aae791-2003-4f95-b0e7-7c109c59ad91'],27,,,,,,,,,,,,,,,,Carpi,1683,00:46:27.599,Pass,
,,,,,,,,,,,,,,,,,,,0.871863,,,,,,,,,,,,,,,1e0be2fe-5dcf-42ad-8280-d9dc4ca54423,2780,,"[43.9, 38.7]",3879761,91,,,,-3.0895565,,Right Foot,,,"[34.3, 38.2]",,Ground Pass,,9.613012,,,,Lorenzo Lollo,30829.0,,,,,2,Regular Play,Matteo Mancosu,15415.0,Right Center Forward,218,Carpi,1683,"['1c841583-067f-428d-a993-98c75071a688', 'b94115dc-4cc8-46c4-8ee1-2998f2b783da']",29,,,,,,,,,,,,,,,,Carpi,1683,00:46:29.969,Pass,True
