50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.362888,,,,,,,,,,,c8c454bf-3a9b-44ad-8307-dbf45d2f3045,2849,,"[35.4, 17.2]",3879588,80,,,,,-0.091093354,,Left Foot,,,"[56.2, 15.3]",,Low Pass,,20.886599,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,Recovery,2,Regular Play,Senad Lulić,7785.0,Left Back,185,Lazio,236,"['668b4caf-33d6-4921-aa82-1dbc425ab3d5', '8bfebebb-d77b-4871-a3bd-f5d4f1e41f1b']",47,,,,,,,,,,,,,,,,Lazio,236,00:35:47.218,Pass,
,,,,,,,,,,,,,,,,,1.460471,,,,,,,,,,,672b4c4e-3270-4257-96ef-5a1cd158d109,2855,,"[55.4, 16.6]",3879588,81,,,,,0.5855695,,Left Foot,,,"[83.9, 35.5]",,High Pass,,34.19737,,,,Miroslav Klose,19286.0,,,,,Free Kick,2,From Free Kick,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,186,Lazio,236,['cf0d256c-e664-471a-8322-d25b9844d962'],32,,,,,,,,,,,,,,,,Lazio,236,00:36:32.101,Pass,
,,,,,,,,,,,,,,,,,0.989123,,,,,,,,,,,d32c52e9-e675-4581-b468-e983c9d69e13,2858,,"[83.9, 35.5]",3879588,81,,,,True,2.9032218,,,,,"[73.2, 38.1]",,Low Pass,,11.011357,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,From Free Kick,Miroslav Klose,19286.0,Right Defensive Midfield,186,Lazio,236,"['8ef23b75-be2e-4398-8277-fb9055b70571', 'f6c52a82-3d3f-471d-ab78-85be0e6cd404']",33,,,,,,,,,,,,,,,,Lazio,236,00:36:33.561,Pass,True
,,,,,,,,,,,,,,,,,1.069484,,,,,,,,,,,303c4635-8a72-4b4c-9a05-945a424914d7,2861,,"[73.1, 38.5]",3879588,81,,,,,1.5582447,,Right Foot,,,"[73.4, 62.4]",,Ground Pass,,23.901882,,,,Dušan Basta,8443.0,,,,,,2,From Free Kick,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,186,Lazio,236,['78765485-bcb3-4b42-877f-1d6f6cd072aa'],35,,,,,,,,,,,,,,,,Lazio,236,00:36:35.656,Pass,
,,,,,,,,,,,,,,,,,1.855468,,,,,,,,,,,c1db63d9-65fe-400c-9700-0d9edaaf9549,2865,,"[73.7, 67.7]",3879588,81,,,,,-2.4828837,,Right Foot,,,"[52.9, 51.6]",,Ground Pass,,26.303041,,,,Wesley Hoedt,3588.0,,,,,,2,From Free Kick,Dušan Basta,8443.0,Right Back,186,Lazio,236,['c53d1acf-eddf-4103-8b01-344fbfae8a27'],38,,,,,,,,,,,,,,,,Lazio,236,00:36:38.588,Pass,
,,,,,,,,,,,,,,,,,1.397701,,,,,,,,,,,115c7e38-4f6e-49d8-be55-4d8308a6cbed,2868,,"[48.7, 48.1]",3879588,81,,,,,-1.5138631,,Left Foot,,,"[49.8, 28.8]",,Ground Pass,,19.331322,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,2,From Free Kick,Wesley Hoedt,3588.0,Right Center Back,186,Lazio,236,['045f4796-c9d4-442a-8dd0-0212b7f73251'],41,,,,,,,,,,,,,,,,Lazio,236,00:36:41.098,Pass,
,,,,,,,,,,,,,,,,,1.706509,,,,,,,,,,,de71d617-c6ea-404d-ba4e-40d0a625d5aa,2871,,"[49.8, 28.8]",3879588,81,,,,,0.6378301,,Left Foot,,,"[75.3, 47.7]",,High Pass,,31.74051,,,,Filip Đorđević,11427.0,,,,,,2,From Free Kick,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,186,Lazio,236,['f9ad0956-715e-4560-ab2f-ba927d321302'],43,,,,,,,,,,,,,,,,Lazio,236,00:36:43.902,Pass,
,,,,,,,,,,,,,,,,,1.082679,,,,,,,,,,,eb5c3bde-16c1-44d4-80ac-d3f460eab6aa,2873,,"[74.8, 47.7]",3879588,81,,,,,-2.6027732,,Other,,,"[65.6, 42.2]",,Low Pass,,10.718676,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,From Free Kick,Filip Đorđević,11427.0,Center Forward,186,Lazio,236,['14630ffe-3eaa-4698-a711-dcddfd40c6ae'],45,,,,,,,,,,,,,,,,Lazio,236,00:36:45.608,Pass,
,,,,,,,,,,,,,,,,,1.500999,,,,,,,,,,,f0580291-0537-458d-9964-ed2d27b7cfc2,2876,,"[65.6, 42.2]",3879588,81,,,,,1.1700029,,Right Foot,,,"[78.1, 71.7]",,Ground Pass,,32.03904,,,,Antonio Candreva,7776.0,,,,,,2,From Free Kick,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,186,Lazio,236,['b330f061-8988-4e42-91a4-b0b639dc27c7'],47,,,,,,,,,,,,,,,,Lazio,236,00:36:47.763,Pass,
,,,,,,,,,,,,,,,,,1.134861,,,,,,,,,,,8faa421c-cc6b-4d59-9cc7-fa24f3df3561,2879,,"[78.1, 71.7]",3879588,81,,,,,-1.7653829,,Right Foot,,,"[75.4, 58.0]",,Ground Pass,,13.963524,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,From Free Kick,Antonio Candreva,7776.0,Right Wing,186,Lazio,236,['00d2cb2d-a57b-4116-8c26-9e9978fbc7a6'],50,,,,,,,,,,,,,,,,Lazio,236,00:36:50.391,Pass,
,,,,,,,,,,,,,,,,,3.035786,,,,,,,,,,,c90d53e1-8c1c-4f5c-bc0b-b8ca407008d8,2882,,"[76.5, 57.0]",3879588,81,,,,,-0.9700263,,Right Foot,,,"[107.2, 12.2]",,High Pass,,54.309574,,,,Felipe Anderson Pereira Gomes,8172.0,,,True,,,2,From Free Kick,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,186,Lazio,236,['07edd5aa-e6a1-4974-a6a6-1aa1d5442b8e'],53,,,,,,,,,,,,,,,,Lazio,236,00:36:53.336,Pass,
,,,,,,,,,,,,,,,,,1.3929,,,,,,,,,,,a2c0cc06-d9ad-47a2-a007-2a3aba5fe116,2886,,"[106.7, 8.8]",3879588,81,,,,,2.9810154,,Right Foot,,,"[92.5, 11.1]",,Ground Pass,,14.385061,,,,Senad Lulić,7785.0,,,,,,2,From Free Kick,Felipe Anderson Pereira Gomes,8172.0,Left Wing,186,Lazio,236,['54988487-0cf3-4824-aed7-39ff67f82122'],57,,,,,,,,,,,,,,,,Lazio,236,00:36:57.669,Pass,
,,,,,,,,,,,,,,,,,1.25239,,,,,,,,,,,270f21dc-2a20-4e12-ba65-54ff752f6268,2889,,"[89.8, 13.5]",3879588,82,,,,,1.9044309,,Right Foot,,,"[83.7, 31.1]",,Ground Pass,,18.62713,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,From Free Kick,Senad Lulić,7785.0,Left Back,186,Lazio,236,['01d2476b-8ee4-4288-a958-f590be97c906'],1,,,,,,,,,,,,,,,,Lazio,236,00:37:01.238,Pass,
,,,,,,,,,,,,,,,,,1.429796,,,,,,,,,,,feccd5e4-9a39-4664-bafa-0110b4bca50d,2892,,"[84.3, 35.5]",3879588,82,,,,,0.9872234,,Right Foot,,,"[98.1, 56.4]",,High Pass,,25.04496,,,,Antonio Candreva,7776.0,,,,,,2,From Free Kick,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,186,Lazio,236,['4a6c65b9-da5f-4dc5-bfc9-1d8ca384afc1'],3,,,,,,,,,,,,,,,,Lazio,236,00:37:03.522,Pass,
,,,,,,,,,,,,,,,,,0.843665,,,,,,,,,,,cda13111-c192-4a63-8d62-0e7837dc96f3,2899,,"[43.1, 21.6]",3879588,82,,,,,2.714965,,Right Foot,,,"[37.6, 24.1]",,Ground Pass,,6.041523,,,,Carlos Emilio Carmona Tello,35923.0,,,,,,2,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,187,Atalanta,228,['90dad0ae-ea17-44f1-ab10-a0dd585c50b9'],10,,,,,,,,,,,,,,,,Atalanta,228,00:37:10.710,Pass,
,,,,,,,,,,,,,,,,,1.68718,,,,,,,,,,,fbb0bff8-6cdd-4e7e-a1a5-ce2b6ce6390b,2902,,"[37.6, 24.1]",3879588,82,,,,,-1.610775,,Right Foot,,,"[37.0, 9.1]",,Ground Pass,,15.011995,,,,Nicolò Cherubin,45590.0,,,,,,2,Regular Play,Carlos Emilio Carmona Tello,35923.0,Left Defensive Midfield,187,Atalanta,228,['766f6c22-5111-4e91-89b4-1ec7905dc67e'],11,,,,,,,,,,,,,,,,Atalanta,228,00:37:11.553,Pass,
,,,,,,,,,,,,,,,,,1.127688,,,,,,,,,,,dabcf995-c0b7-4ffa-8d02-2aea82f21b48,2904,,"[38.9, 9.1]",3879588,82,,,,,-0.12062367,,Left Foot,,,"[55.4, 7.1]",,Ground Pass,,16.62077,,,,Mauricio Ricardo Pinilla Ferreira,36770.0,,,,,,2,Regular Play,Nicolò Cherubin,45590.0,Left Back,187,Atalanta,228,['54287f0e-0a3c-46de-847b-bc6e3d7a9eea'],13,,,,,,,,,,,,,,,,Atalanta,228,00:37:13.241,Pass,
,,,,,,,,,,,,,,,,,1.466833,,,,,,,,,,,78d8414d-2ba7-4b27-8590-3fafe272e7bb,2909,,"[44.7, 7.1]",3879588,82,,,,,-3.0948431,,Right Foot,,,"[27.6, 6.3]",,Ground Pass,,17.118704,,,,Nicolò Cherubin,45590.0,,,,,,2,Regular Play,Mauricio Ricardo Pinilla Ferreira,36770.0,Center Forward,187,Atalanta,228,['1a05fb58-026b-4510-93ee-f334c3312eca'],18,,,,,,,,,,,,,,,,Atalanta,228,00:37:18.432,Pass,
,,,,,,,,,,,,,,,,,1.948013,,,,,,,,,,,5848a8f5-9aa6-4301-a8aa-54b13a6ac8f8,2912,,"[28.4, 5.2]",3879588,82,,,,,0.4636476,,Left Foot,,,"[75.0, 28.5]",,High Pass,,52.100384,,Incomplete,,Alejandro Darío Gómez,7006.0,,,,,,2,Regular Play,Nicolò Cherubin,45590.0,Left Back,187,Atalanta,228,"['6b69509b-381a-4733-8591-7ca3d60c4ddf', 'e02081f2-68d9-412d-aefa-926377a2d8ee']",19,,,,,,,,,,,,,,,,Atalanta,228,00:37:19.899,Pass,
,,,,,,,,,,,,,,,,,1.259099,,,,,,,,,,,1ef67c7b-4f1a-40ae-8dfc-7fa556f9ca99,2916,,"[50.6, 53.3]",3879588,82,,,,,0.7745526,,Left Foot,,,"[73.9, 76.1]",,Ground Pass,,32.59954,,,,Antonio Candreva,7776.0,,,,,,2,Regular Play,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,188,Lazio,236,['0d059bcb-4a95-4a1d-bc2e-0fcdd48acf0f'],25,,,,,,,,,,,,,,,,Lazio,236,00:37:25.932,Pass,
,,,,,,,,,,,,,,,,,0.151029,,,,,,,,,,,4d28d2f7-c90f-4d47-87b2-f3fcab1d5705,2919,,"[108.1, 66.3]",3879588,82,,,,,-1.5707964,,Right Foot,,,"[108.1, 63.0]",,Low Pass,,3.3,,Incomplete,,,,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Wing,188,Lazio,236,['75c9cb4a-e357-4b7e-bab0-5f4b1e8e890f'],32,,,,,,,,,,,,,,,,Lazio,236,00:37:32.149,Pass,
,,,,,,,,,,,,,,,,,1.245295,,,,,,,,,,,0fc56c37-4d74-471d-abbc-53322f7f0782,2921,,"[105.3, 80.0]",3879588,82,,,,,-2.1163006,,,,,"[94.8, 62.7]",,High Pass,,20.237095,,,,Sergej Milinković-Savić,5589.0,,,,,Throw-in,2,From Throw In,Dušan Basta,8443.0,Right Back,189,Lazio,236,['bec806cc-20b8-42be-975c-58ec2bde6a8a'],48,,,,,,,,,,,,,,,,Lazio,236,00:37:48.404,Pass,
,,,,,,,,,,,,,,,,,0.843296,,,,,,,,,,,c1ee184a-48b8-4cff-ae51-d12c637356cf,2923,,"[94.8, 62.7]",3879588,82,,,,,0.33583412,,Right Foot,,,"[105.4, 66.4]",,Low Pass,,11.2272,,,,Antonio Candreva,7776.0,,,,,,2,From Throw In,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,189,Lazio,236,['46d99cb0-e0e3-44d5-9957-57c284e9607c'],49,,,,,,,,,,,,,,,,Lazio,236,00:37:49.650,Pass,
,,,,,,,,,,,,,,,,,0.341875,,,,,,,,,,,230dc44d-242b-41c8-be60-7ae669661a18,2927,,"[104.5, 77.4]",3879588,82,,,,,-0.32175055,,Right Foot,,,"[105.7, 77.0]",,Low Pass,,1.264911,,Incomplete,,Dušan Basta,8443.0,,,,,,2,From Throw In,Antonio Candreva,7776.0,Right Wing,189,Lazio,236,"['083cecad-ec66-4ccc-9212-9c33a11d8223', '1ba3afbc-4c4c-4fa4-bde2-4d9ee5e2e9a1', '2ed8b1ea-64e9-4232-94fe-526730c40528']",53,,,,,,,,,,,,,,,,Lazio,236,00:37:53.489,Pass,True
,,,,,,,,,,,,,,,,,0.964089,,,,,,,,,,,dabf67bb-829f-4b02-b0ec-3c46226aa00f,2930,,"[106.5, 80.0]",3879588,82,,,,,-1.6390661,,,,,"[105.7, 68.3]",,High Pass,,11.727319,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,Throw-in,2,From Throw In,Antonio Candreva,7776.0,Right Wing,190,Lazio,236,['dc789778-f03b-497e-a02b-7b8aa247bf60'],56,,,,,,,,,,,,,,,,Lazio,236,00:37:56.247,Pass,
,,,,,,,,,,,,,,,,,0.722893,,,,,,,,,,,ef63285a-4f43-412c-b7df-c30f2f6e9767,2934,,"[13.6, 13.8]",3879588,82,,,,,2.909489,,Right Foot,,,"[8.1, 15.1]",,Ground Pass,,5.6515484,,,,Nicolò Cherubin,45590.0,,,,,Recovery,2,From Throw In,Carlos Emilio Carmona Tello,35923.0,Left Defensive Midfield,190,Lazio,236,['7baf57ff-cd2c-4ba0-9936-e32a36ec9905'],57,,,,,,,,,,,,,,,,Atalanta,228,00:37:57.928,Pass,
,,,,,,,,,,,,,,,,,1.640038,,,,,,,,,,,d5dec9ed-a672-4ee6-9e6e-d8c823184238,2937,,"[7.2, 15.2]",3879588,82,,,,,-0.24672082,,Left Foot,,,"[34.2, 8.4]",,High Pass,,27.843132,,Incomplete,,Alejandro Darío Gómez,7006.0,,,,,,2,From Throw In,Nicolò Cherubin,45590.0,Left Back,190,Lazio,236,"['c465bcb3-b56d-4564-a1b2-70980c46c1b3', 'eb0c42a3-5425-43d2-8c5d-37e0198f80f2']",59,,,,,,,,,,,,,,,,Atalanta,228,00:37:59.247,Pass,
,,,,,,,,,,,,,,,,,0.844128,,,,,,,,,,,97dca702-d9fb-491b-9afb-c4c2b45aa9be,2941,,"[82.5, 67.7]",3879588,83,,,,,-0.32983664,,Right Foot,,,"[93.6, 63.9]",,Ground Pass,,11.732433,,,,Dušan Basta,8443.0,,,,,,2,From Throw In,Lucas Rodrigo Biglia,5510.0,Right Defensive Midfield,190,Lazio,236,['55ae3249-65d4-4136-a78a-573a42f2c13e'],1,,,,,,,,,,,,,,,,Lazio,236,00:38:01.663,Pass,
,,,,,,,,,,,,,,,,,0.863687,,,,,,,,,,,1bbb6a3c-f990-4be4-8188-fe9b92b0b9cd,2945,,"[94.2, 63.0]",3879588,83,,,,,1.2785938,,Right Foot,,,"[97.9, 75.3]",,Ground Pass,,12.844454,,,,Antonio Candreva,7776.0,,,,,,2,From Throw In,Dušan Basta,8443.0,Right Back,190,Lazio,236,"['358e8b9a-b65b-4d2a-8f04-d7d0e1d2ca05', '7560182c-c696-46c8-a3a5-e2510bb23252']",2,,,,,,,,,,,,,,,,Lazio,236,00:38:02.959,Pass,True
,,,,,,,,,,,,,,,,,1.527092,,,,,,,,,,,56edbd0b-fe48-4468-a5fe-8a05685cce22,2948,,"[108.4, 70.2]",3879588,83,,,,,-1.2916365,,Right Foot,True,,"[117.2, 39.5]",,Low Pass,,31.936342,,Incomplete,,,,,,,,,2,From Throw In,Antonio Candreva,7776.0,Right Wing,190,Lazio,236,['0e5b1acc-fb5e-449b-babc-05e769e262f6'],8,,,,,,,,,,,,,,,,Lazio,236,00:38:08.911,Pass,
,,,,,,,,,,,,,,,,,3.361064,,,,,,,,,,,435753b2-ba01-4a35-9344-13d015412e67,2951,,"[4.8, 41.0]",3879588,83,,,,,-0.1838363,,Right Foot,,,"[88.7, 25.4]",,High Pass,,85.337975,,Incomplete,,Alejandro Darío Gómez,7006.0,,,,,,2,From Throw In,Marco Sportiello,7157.0,Goalkeeper,190,Lazio,236,"['4150f452-cd53-4164-bafc-0c64cbcefb8d', 'df28aeaf-8e48-44f5-83f0-d5862a834ede']",24,,,,,,,,,,,,,,,,Atalanta,228,00:38:24.701,Pass,
,,,,,,,,,,,,,,,,,1.361121,,,,,,,,,,,df28aeaf-8e48-44f5-83f0-d5862a834ede,2953,,"[31.4, 54.7]",3879588,83,,,,,-1.7905914,,Head,,,"[29.3, 45.3]",,Low Pass,,9.631719,,,,Wesley Hoedt,3588.0,,,,,Recovery,2,From Throw In,Dušan Basta,8443.0,Right Back,190,Lazio,236,"['435753b2-ba01-4a35-9344-13d015412e67', '6fabe97e-ab25-47b1-8c4b-20b4318c7591']",28,,,,,,,,,,,,,,,,Lazio,236,00:38:28.062,Pass,
,,,,,,,,,,,,,,,,,1.700585,,,,,,,,,,,aab1563b-c42e-4e0f-8256-c1b03692af01,2956,,"[31.4, 46.3]",3879588,83,,,,,1.8597717,,Left Foot,,,"[27.0, 61.1]",,Ground Pass,,15.4402075,,,,Dušan Basta,8443.0,,,,,,2,From Throw In,Wesley Hoedt,3588.0,Right Center Back,190,Lazio,236,['262672de-525e-4128-a28f-2e6a75ada201'],30,,,,,,,,,,,,,,,,Lazio,236,00:38:30.819,Pass,
,,,,,,,,,,,,,,,,,1.492176,,,,,,,,,,,562797f8-a935-48ce-8138-b32f4513875b,2959,,"[46.5, 74.2]",3879588,83,,,,,-0.49275473,,Right Foot,,,"[81.7, 55.3]",,Ground Pass,,39.9531,,Incomplete,,,,,,,,,2,From Throw In,Dušan Basta,8443.0,Right Back,190,Lazio,236,['b4bb0a9d-ab6f-4f7a-8d0d-8286488f2b4c'],36,,,,,,,,,,,,,,,,Lazio,236,00:38:36.578,Pass,
,,,,,,,,,,,,,,,,,1.285636,,,,,,,,,,,715d6205-4611-485b-8962-ae1c38df094d,2962,,"[48.6, 27.0]",3879588,83,,,,,1.3166716,,Right Foot,,,"[52.6, 42.4]",,Ground Pass,,15.911002,,,,Cristian Raimondi,40333.0,,,,,,2,Regular Play,Gabriel Alejandro Paletta,38237.0,Left Center Back,191,Atalanta,228,['b87e7540-4b83-44d5-be9d-be201ba5b036'],39,,,,,,,,,,,,,,,,Atalanta,228,00:38:39.306,Pass,
,,,,,,,,,,,,,,,,,2.730262,,,,,,,,,,,39aeca63-00f9-4ebb-bae4-782fdc75b752,2965,,"[52.2, 42.9]",3879588,83,,,,,2.167973,,Right Foot,,,"[42.0, 57.9]",,Ground Pass,,18.13946,,,,Andrea Masiello,6992.0,,,,,,2,Regular Play,Cristian Raimondi,40333.0,Center Attacking Midfield,191,Atalanta,228,['914ef915-cbba-4707-a992-ad9c6823261a'],41,,,,,,,,,,,,,,,,Atalanta,228,00:38:41.111,Pass,
,,,,,,,,,,,,,,,,,1.124656,,,,,,,,,,,70e50225-80e0-4ff4-b0f7-0ebf9b116282,2968,,"[42.8, 66.8]",3879588,83,,,,,0.4255429,,Right Foot,,,"[56.7, 73.1]",,Ground Pass,,15.261062,,,,Cristian Raimondi,40333.0,,,,,,2,Regular Play,Andrea Masiello,6992.0,Right Back,191,Atalanta,228,['2fb682a4-6376-4ac3-b708-f34b0297eca9'],45,,,,,,,,,,,,,,,,Atalanta,228,00:38:45.044,Pass,
,,,,,,,,,,,,,,,,,1.890694,,,,,,,,,,,bd51b4f8-fab0-4ce8-8046-746de4f99fbd,2972,,"[55.1, 0.1]",3879588,83,,,,,1.9957389,,,,,"[47.0, 18.0]",,Low Pass,,19.647392,,,,Santiago Juan Gentiletti Selak,8847.0,,,,,Throw-in,2,From Throw In,Senad Lulić,7785.0,Left Back,192,Lazio,236,['b35ab76f-8595-4851-b691-118471458c72'],50,,,,,,,,,,,,,,,,Lazio,236,00:38:50.746,Pass,
,,,,,,,,,,,,,,,,,0.526142,,,,,,,,,,,287ee857-3857-4dc3-9da2-505b08ffb7e3,2975,,"[47.2, 18.3]",3879588,83,,,,,1.0088748,,Left Foot,,,"[52.3, 26.4]",,Ground Pass,,9.571834,,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,192,Lazio,236,['73fe20d1-08b7-4c42-8405-c33ab7b85d75'],53,,,,,,,,,,,,,,,,Lazio,236,00:38:53.312,Pass,
,,,,,,,,,,,,,,,,,0.856914,,,,,,,,,,,36d0f6cf-db47-41ba-b22d-bfd04e157b6f,2979,,"[61.7, 28.5]",3879588,83,,,,,-0.9936041,,Right Foot,,,"[67.3, 19.9]",,Ground Pass,,10.262553,,,,Sergej Milinković-Savić,5589.0,,,,,,2,From Throw In,Lucas Rodrigo Biglia,5510.0,Right Defensive Midfield,192,Lazio,236,['ddac9cd3-975a-4fc2-9730-e5a3e27eb140'],57,,,,,,,,,,,,,,,,Lazio,236,00:38:57.169,Pass,
,,,,,,,,,,,,,,,,,1.516358,,,,,,,,,,,f367d1e8-1640-44e1-9e73-92fadd7a2f63,2982,,"[73.7, 15.0]",3879588,83,,,,,-0.99503803,,Right Foot,,,"[81.1, 3.6]",,Ground Pass,,13.591173,,,,Senad Lulić,7785.0,,,,,,2,From Throw In,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,192,Lazio,236,['2ee22c10-2483-45b3-b830-6139eeb1fd9b'],59,,,,,,,,,,,,,,,,Lazio,236,00:38:59.896,Pass,
,,,,,,,,,,,,,,,,,0.592653,,,,,,,,,,,0e63641e-68b0-4efa-a1ec-9fd92ca61336,2985,,"[81.1, 2.5]",3879588,84,,,,,0.15902318,,Left Foot,,,"[91.7, 4.2]",,Ground Pass,,10.7354555,,,,Sergej Milinković-Savić,5589.0,,,,,,2,From Throw In,Senad Lulić,7785.0,Left Back,192,Lazio,236,['6f675c0a-93a5-46a2-89f2-6ad516a61630'],3,,,,,,,,,,,,,,,,Lazio,236,00:39:03.427,Pass,
,,,,,,,,,,,,,,,,,4.489224,,,,,,,,,,,fbdfbd75-1446-443b-be89-a5d45fb7bdf1,2992,,"[97.9, 3.0]",3879588,84,,,,,1.4417794,,Left Foot,True,,"[106.8, 71.6]",,High Pass,,69.17493,,,,Antonio Candreva,7776.0,,,True,,,2,From Throw In,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,192,Lazio,236,['c28c51b5-9125-4ff3-a331-0afa6e264bcb'],5,,,,,,,,,,,,,,,,Lazio,236,00:39:05.529,Pass,
,,,,,,,,,,,,,,,,,1.241198,,,,,,,,,,,9653346d-bb66-4cd4-addf-cf0941fbbd78,2995,,"[106.8, 72.5]",3879588,84,,,,,-1.4257896,,Left Foot,True,,"[111.4, 41.0]",,High Pass,,31.8341,,Incomplete,,,,,,,,,2,From Throw In,Antonio Candreva,7776.0,Right Wing,192,Lazio,236,['65573008-e4e9-458a-b009-c5a291c8c607'],15,,,,,,,,,,,,,,,,Lazio,236,00:39:15.161,Pass,
,,,,,,,,,,,,,,,,,1.140003,,,,,,,,,,,553259e0-25b4-45d9-90f9-a2bc14fde0fa,2997,,"[90.9, 50.2]",3879588,84,,,,True,-0.019045316,,,,,"[101.4, 50.0]",,High Pass,,10.5019045,,Incomplete,,,,,,,,Recovery,2,From Throw In,Lucas Rodrigo Biglia,5510.0,Right Defensive Midfield,192,Lazio,236,"['03701517-f9a8-4bd0-98d3-58b0f421f153', 'dad563c8-54c3-49b3-963c-8e34cc0abdf2']",19,,,,,,,,,,,,,,,,Lazio,236,00:39:19.012,Pass,True
,,,,,,,,,,,,,,,,,2.459354,,,,,,,,,,,dad563c8-54c3-49b3-963c-8e34cc0abdf2,2999,,"[18.7, 30.1]",3879588,84,,,,,-0.22229213,,Right Foot,,,"[47.9, 23.5]",,High Pass,,29.9366,,Unknown,,Alejandro Darío Gómez,7006.0,,,,,Recovery,2,From Throw In,Gabriel Alejandro Paletta,38237.0,Left Center Back,192,Lazio,236,"['553259e0-25b4-45d9-90f9-a2bc14fde0fa', '717548b2-0507-4999-b53a-14c01e4aa59d']",20,,,,,,,,,,,,,,,,Atalanta,228,00:39:20.152,Pass,
,,,,,,,,,,,,,,,,,0.472853,,,,,,,,,,,f423edfb-fe97-45cc-b97e-ac4253fb9751,3003,,"[72.5, 57.2]",3879588,84,,True,,,0.4118073,,Right Foot,,,"[81.2, 61.0]",,Ground Pass,,9.493682,,,,Lucas Rodrigo Biglia,5510.0,,,,,Free Kick,2,From Free Kick,Wesley Hoedt,3588.0,Right Center Back,193,Lazio,236,['acd8ef36-246f-4528-9aaf-0e8cbc0aa420'],45,,,,,,,,,,,,,,,,Lazio,236,00:39:45.402,Pass,
,,,,,,,,,,,,,,,,,1.263609,,,,,,,,,,,b57e34f5-c3cb-41d9-8896-4fb36e2f5a77,3005,,"[81.7, 55.5]",3879588,84,,,,,-0.16809562,,Right Foot,,,"[98.2, 52.7]",,High Pass,,16.73589,,,,Filip Đorđević,11427.0,,,,,,2,From Free Kick,Lucas Rodrigo Biglia,5510.0,Right Defensive Midfield,193,Lazio,236,['c473bae9-b63c-4eb2-bc1c-668bec5492c9'],46,,,,,,,,,,,,,,,,Lazio,236,00:39:46.978,Pass,
,,,,,,,,,,,,,,,,,0.885503,,,,,,,,,,,f7fe01a2-2960-4694-95ae-7dd5b32a2cd3,3007,,"[98.2, 52.7]",3879588,84,,,,True,-0.89983845,,,,,"[105.9, 43.0]",,High Pass,,12.384668,,Incomplete,,,,,,,,,2,From Free Kick,Filip Đorđević,11427.0,Center Forward,193,Lazio,236,"['2643a044-9664-4449-82d4-dac8e48f6746', 'e6592db6-4003-4f2a-baf3-e12acc148535']",48,,,,,,,,,,,,,,,,Lazio,236,00:39:48.242,Pass,True
,,,,,,,,,,,,,,,,,2.100911,,,,,,,,,,,00f11930-71ae-438a-9026-50cd004f3308,3010,,"[19.8, 39.9]",3879588,84,,,,,0.768593,,Head,,,"[31.9, 51.6]",,High Pass,,16.831518,,,,Marco D''Alessandro,8184.0,,,,,Recovery,2,From Free Kick,Marten de Roon,6994.0,Right Defensive Midfield,193,Lazio,236,['52a30085-cc77-4a18-9b55-5ed3fe1accc9'],51,,,,,,,,,,,,,,,,Atalanta,228,00:39:51.985,Pass,
