50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,1.77047,,,,,,,,,,,,,,0cc66b23-17bc-40ec-a36f-14ebd5260486,2709,,"[48.9, 73.2]",3878556,72,,,,-2.8609638,,Right Foot,,,,"[31.9, 68.3]",,Ground Pass,,17.69209,,,,Nikola Maksimović,16202.0,,,,,,2,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,129,Torino,241,"['835f60af-846c-473a-b79f-bb85eb4eec31', 'b0a2f691-f817-4519-aac8-894b2b7f837e']",0,,,,,,,,,,,,,,,,,Torino,241,00:27:00.863,Pass,True
,,,,,,,,,,,,,,2.008044,,,,,,,,,,,,,,1ba2c887-f3b0-4524-8f08-7e66124b098a,2712,,"[32.2, 68.3]",3878556,72,,,,-2.401209,,Right Foot,,,,"[9.0, 47.1]",,Ground Pass,,31.427376,,,,Daniele Padelli,34881.0,,,,,,2,Regular Play,Nikola Maksimović,16202.0,Right Center Back,129,Torino,241,['2399a1ff-2ca1-4177-aa53-915a0196710f'],3,,,,,,,,,,,,,,,,,Torino,241,00:27:03.327,Pass,
,,,,,,,,,,,,,,2.054009,,,,,,,,,,,,,,e414e59b-c91f-44b2-bfd2-3c8d83394c85,2715,,"[8.1, 35.2]",3878556,72,,,,1.2963741,,Left Foot,,,,"[17.7, 69.3]",,Ground Pass,,35.425556,,,,Nikola Maksimović,16202.0,,,,,,2,Regular Play,Daniele Padelli,34881.0,Goalkeeper,129,Torino,241,['a952cf47-f45a-4229-a4eb-74a3283c31ca'],7,,,,,,,,,,,,,,,,,Torino,241,00:27:07.822,Pass,
,,,,,,,,,,,,,,0.838759,,,,,,,,,,,,,,2eb6ac41-79af-4d1a-80c1-16b092e17798,2718,,"[32.2, 67.4]",3878556,72,,,,1.1315341,,Right Foot,,,,"[36.1, 75.7]",,Ground Pass,,9.170606,,,,Bruno da Silva Peres,6965.0,,,,,,2,Regular Play,Nikola Maksimović,16202.0,Right Center Back,129,Torino,241,['dd4d3228-fc23-43e4-bd9f-e25ab9e21c91'],13,,,,,,,,,,,,,,,,,Torino,241,00:27:13.663,Pass,
,,,,,,,,,,,,,,0.52398,,,,,,,,,,,,,,0995d0d1-0911-49e0-a040-f333c8d6b9bf,2722,,"[35.7, 72.7]",3878556,72,,,,-1.5513813,,Right Foot,,,,"[35.9, 62.4]",,Low Pass,,10.301942,,Incomplete,,Giuseppe Vives,40430.0,,,,,,2,Regular Play,Bruno da Silva Peres,6965.0,Right Wing Back,129,Torino,241,"['22b466e7-eb58-4ce5-8992-df6ec6c4e2e0', '7b55aba7-5842-4b30-9e83-b2bc8745d7de', 'edb07ddd-b1c5-4586-a7ac-c6bf7b36d11d']",17,,,,,,,,,,,,,,,,,Torino,241,00:27:17.256,Pass,True
,,,,,,,,,,,,,,0.728564,,,,,,,,,,,,,,d6aadbaf-1a11-488f-8fab-ae337d986611,2726,,"[78.6, 5.8]",3878556,72,,,,2.2407677,,Left Foot,,,,"[72.5, 13.5]",,Ground Pass,,9.8234415,,,,Mario Suárez Mata,23488.0,,,,,Recovery,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,130,Fiorentina,239,['1881a76d-b407-4098-a868-b227dd83bb6b'],19,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:19.253,Pass,
,,,,,,,,,,,,,,0.915036,,,,,,,,,,,,,,0fc32977-3f38-4106-a8fc-032ac4573623,2729,,"[72.5, 13.8]",3878556,72,,,,1.0416687,,Right Foot,,,,"[79.4, 25.6]",,Ground Pass,,13.669309,,,,Borja Valero Iglesias,6997.0,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,130,Fiorentina,239,['d81416fc-9e58-42b7-bd39-c7c1c4c10aa7'],20,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:20.706,Pass,
,,,,,,,,,,,,,,0.216861,,,,,,,,,,,,,,5810dd84-e136-400d-9d9c-ac2794500539,2733,,"[90.4, 38.8]",3878556,72,,,,-0.1864869,,Right Foot,,,,"[95.7, 37.8]",,Ground Pass,,5.3935146,,Incomplete,,Nikola Kalinić,7033.0,,,Through Ball,True,,2,Regular Play,Borja Valero Iglesias,6997.0,Right Defensive Midfield,130,Fiorentina,239,"['040596eb-0eba-4e46-ba36-b4252ed2b6ba', '91e07a46-006e-4342-ac0e-307e79e466cc', 'e4520d48-115f-49e5-bced-77c83419f268']",24,,,,,,,,,,,,,,,,,Fiorentina,239,00:27:24.248,Pass,True
,,,,,,,,,,,,,,2.311367,,,,,,,,,,,,,,9855e32d-213c-403b-be32-34086714923c,2738,,"[22.5, 30.9]",3878556,72,,,,-2.7591062,,Right Foot,,,,"[5.1, 23.9]",,Ground Pass,,18.755266,,,,Danilo Fernando Avelar,3125.0,,,,,Recovery,2,Regular Play,Daniele Baselli,7465.0,Left Center Midfield,130,Fiorentina,239,"['de0ce0ff-c4ae-47b6-bfa2-7b8dd31bfe36', 'df19e64d-e430-4b6b-a981-2c0e6a563dc7']",26,,,,,,,,,,,,,,,,,Torino,241,00:27:26.013,Pass,True
,,,,,,,,,,,,,,1.800414,,,,,,,,,,,,,,b90d24e4-d29f-44e9-bdb2-1b57ff146c3f,2742,,"[5.1, 22.6]",3878556,72,,,,-1.458153,,Left Foot,,,,"[7.6, 0.5]",,Ground Pass,,22.240953,,Out,,,,,,,,,2,Regular Play,Danilo Fernando Avelar,3125.0,Left Wing Back,130,Fiorentina,239,['88918eeb-6922-4c6f-8e46-f0f1b824e2bc'],28,,,,,,,,,,,,,,,,,Torino,241,00:27:28.452,Pass,True
,,,,,,,,,,,,,,2.100556,,,,,,,,,,,,,,fd30f71c-01de-4300-8fe5-bbbde4afa448,2744,,"[109.8, 80.0]",3878556,73,,,,-1.5572836,,,,,,"[110.0, 65.2]",,Low Pass,,14.801352,,,,Giuseppe Rossi,7141.0,,,,,Throw-in,2,From Throw In,Nenad Tomović,7056.0,Right Center Back,131,Fiorentina,239,['b267fdb8-4a0b-483f-83a0-44d1042d07fb'],6,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:06.683,Pass,
,,,,,,,,,,,,,,1.700334,,,,,,,,,,,,,,f7a66b5f-e1ad-41a3-973f-2e1b14bb3f2f,2748,,"[108.9, 68.3]",3878556,73,,,,0.9492697,,Left Foot,,,,"[114.2, 75.7]",,Ground Pass,,9.102198,,,,Nenad Tomović,7056.0,,,,,,2,From Throw In,Giuseppe Rossi,7141.0,Right Attacking Midfield,131,Fiorentina,239,['5c732f5f-bbec-43c1-b204-286a51d5015d'],9,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:09.540,Pass,
,,,,,,,,,,,,,,0.230885,,,,,,,,,,,,,,60fbe446-c264-4c13-82b6-83944ee62efa,2751,,"[115.2, 75.7]",3878556,73,,,,-1.61159,,Right Foot,,,,"[115.0, 70.8]",,Low Pass,,4.90408,,Incomplete,,Nikola Kalinić,7033.0,,,,,,2,From Throw In,Nenad Tomović,7056.0,Right Center Back,131,Fiorentina,239,"['47fcd54c-cbd4-4141-969f-d2944a8e4ea5', 'a34a1d2c-e6eb-473c-8fb1-0c1806046ab0']",11,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:11.312,Pass,
,,,,,,,,,,,,,,0.816706,,,,,,,,,,,,,,ac5981da-424c-4943-9658-562196949e48,2754,,"[110.0, 80.0]",3878556,73,,,,-1.665748,,,,,,"[109.2, 71.6]",,Low Pass,,8.438009,,,,Giuseppe Rossi,7141.0,,,,,Throw-in,2,From Throw In,Nenad Tomović,7056.0,Right Center Back,132,Fiorentina,239,['6b6efe88-58f2-4caf-b9e7-27607de18565'],21,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:21.634,Pass,
,,,,,,,,,,,,,,0.800903,,,,,,,,,,,,,,84fed08a-28d1-4379-8814-2aeed91cfc4e,2756,,"[108.9, 69.6]",3878556,73,,,,1.2592494,,Left Foot,,,,"[110.8, 75.5]",,Low Pass,,6.1983867,,,,Nenad Tomović,7056.0,,,,,,2,From Throw In,Giuseppe Rossi,7141.0,Right Attacking Midfield,132,Fiorentina,239,['776e6d1b-765b-4ee7-b864-b1a1826c9221'],22,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:22.450,Pass,
,,,,,,,,,,,,,,0.941119,,,,,,,,,,,,,,0dcf3484-994a-49ec-86f3-f74d10d93c32,2759,,"[111.6, 75.5]",3878556,73,,,,-1.7681919,,Right Foot,,,,"[109.5, 65.0]",,Ground Pass,,10.707941,,,,Gilberto Moraes Junior,25303.0,,,,,,2,From Throw In,Nenad Tomović,7056.0,Right Center Back,132,Fiorentina,239,['9f25c292-a375-4208-bcd1-8084aa70975c'],24,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:24.379,Pass,
,,,,,,,,,,,,,,0.906363,,,,,,,,,,,,,,1bbe28a6-114c-4981-8123-bd921009ac59,2764,,"[105.1, 69.4]",3878556,73,,,,0.8648764,,Right Foot,,,,"[110.3, 75.5]",,Ground Pass,,8.01561,,,,Nenad Tomović,7056.0,,,,,,2,From Throw In,Gilberto Moraes Junior,25303.0,Right Wing Back,132,Fiorentina,239,"['9fad61f8-767a-4d70-b2e9-8e6dce548a17', 'd418e5d9-bf56-490e-b12a-14afe6046e5c']",27,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:27.268,Pass,True
,,,,,,,,,,,,,,2.397356,,,,,,,,,,,,,,31e6b828-2b43-450d-a134-136547fae87d,2767,,"[104.8, 74.7]",3878556,73,,,,-2.8049178,,Right Foot,,,,"[78.8, 65.6]",,Ground Pass,,27.546507,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,From Throw In,Nenad Tomović,7056.0,Right Center Back,132,Fiorentina,239,['668adace-d6ff-4fc6-8049-d011c972d286'],31,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:31.194,Pass,
,,,,,,,,,,,,,,1.989811,,,,,,,,,,,,,,4ee0b449-97fa-4631-94a4-f3c808539c6d,2770,,"[77.8, 63.7]",3878556,73,,,,-2.0067637,,Right Foot,,,,"[66.2, 38.8]",,Ground Pass,,27.469437,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,From Throw In,Gonzalo Javier Rodríguez,25931.0,Center Back,132,Fiorentina,239,['88023ea5-5954-42d7-9f21-d3b3f477052d'],34,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:34.211,Pass,
,,,,,,,,,,,,,,0.912946,,,,,,,,,,,,,,e4effe5b-d786-4a6b-8bb6-4c03810de5e4,2773,,"[65.7, 38.6]",3878556,73,,,,-1.0994368,,Right Foot,,,,"[73.6, 23.1]",,Ground Pass,,17.397127,,,,Mario Suárez Mata,23488.0,,,,,,2,From Throw In,Facundo Sebastián Roncaglia,6830.0,Left Center Back,132,Fiorentina,239,['337a71fe-ef4f-483d-8ce3-eb63e322c29b'],37,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:37.324,Pass,
,,,,,,,,,,,,,,0.993529,,,,,,,,,,,,,,361211a8-e608-4c24-b8ed-97820c3ccf36,2775,,"[74.2, 24.8]",3878556,73,,,,2.078533,,Right Foot,,,,"[66.8, 38.1]",,Ground Pass,,15.220053,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,From Throw In,Mario Suárez Mata,23488.0,Left Defensive Midfield,132,Fiorentina,239,['7000cd35-0fe1-4710-b653-8a2e807211b0'],38,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:38.237,Pass,
,,,,,,,,,,,,,,1.459449,,,,,,,,,,,,,,b9f1e3eb-622b-4237-bf9c-6081a74a30a9,2778,,"[66.5, 38.1]",3878556,73,,,,1.1817319,,Right Foot,,,,"[77.2, 64.2]",,Ground Pass,,28.208155,,,,Borja Valero Iglesias,6997.0,,,,,,2,From Throw In,Facundo Sebastián Roncaglia,6830.0,Left Center Back,132,Fiorentina,239,['aa0a997a-2bb6-43d3-9196-6b06741f3718'],40,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:40.342,Pass,
,,,,,,,,,,,,,,1.044222,,,,,,,,,,,,,,1fd9532a-5171-4dad-8068-34409f54404a,2781,,"[77.8, 64.7]",3878556,73,,,,0.8986835,,Right Foot,,,,"[85.2, 74.0]",,Ground Pass,,11.884864,,,,Gilberto Moraes Junior,25303.0,,,,,,2,From Throw In,Borja Valero Iglesias,6997.0,Right Defensive Midfield,132,Fiorentina,239,['ed385e94-02f5-4afb-b03e-019a4abb72ce'],42,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:42.884,Pass,
,,,,,,,,,,,,,,1.943952,,,,,,,,,,,,,,a5d7432a-240b-4b7a-9b76-0836c70c74d9,2788,,"[98.2, 69.1]",3878556,73,,,,-1.1381947,,Right Foot,True,,,"[113.3, 36.4]",,High Pass,,36.01805,,Incomplete,,Nikola Kalinić,7033.0,,,,,,2,From Throw In,Gilberto Moraes Junior,25303.0,Right Wing Back,132,Fiorentina,239,"['563a3ef1-7665-48a8-a1e0-2e271607f840', '8690c0f0-cad4-46e1-9b8a-e0ce2e9c4996']",47,,,,,,,,,,,,,,,,,Fiorentina,239,00:28:47.699,Pass,
,,,,,,,,,,,,,,2.873638,,,,,,,,,,,,,,6107b0f7-68c7-4355-93ec-55fee1f7c64d,2791,,"[9.3, 44.0]",3878556,73,True,,,1.092444,,Keeper Arm,,,,"[23.3, 71.0]",,Ground Pass,,30.413813,,,,Bruno da Silva Peres,6965.0,,,,,,2,From Keeper,Daniele Padelli,34881.0,Goalkeeper,133,Torino,241,['64865f1e-b0a5-485f-8ed2-ece81784189a'],58,,,,,,,,,,,,,,,,,Torino,241,00:28:58.417,Pass,
,,,,,,,,,,,,,,0.515195,,,,,,,,,,,,,,b8b9c948-7d0b-4f2b-b5f8-2b5377479f9e,2793,,"[34.6, 70.2]",3878556,74,,,,0.053141408,,Right Foot,,,,"[44.0, 70.7]",,Ground Pass,,9.413288,,,,Giuseppe Vives,40430.0,,,,,,2,From Keeper,Bruno da Silva Peres,6965.0,Right Wing Back,133,Torino,241,['3179aea1-c35a-43a3-9589-151b86c26877'],8,,,,,,,,,,,,,,,,,Torino,241,00:29:08.629,Pass,
,,,,,,,,,,,,,,3.655044,,,,,,,,,,,,,,2810404e-aa81-4ddf-8f86-19c4f6996a72,2796,,"[55.5, 73.0]",3878556,74,,,,-0.18848711,,Right Foot,,,,"[107.4, 63.1]",,High Pass,,52.835785,,Unknown,,Fabio Quagliarella,7011.0,,,,,,2,From Keeper,Giuseppe Vives,40430.0,Center Defensive Midfield,133,Torino,241,['c60f54cb-6fa2-4174-abc6-c54bbe528b53'],12,,,,,,,,,,,,,,,,,Torino,241,00:29:12.461,Pass,
,,,,,,,,,,,,,,1.602239,,,,,,,,,,,,,,9db28711-60b2-4680-8689-c09f75b8bab4,2802,,"[9.2, 29.7]",3878556,74,,,,0.3623011,,Right Foot,,,,"[21.6, 34.4]",,Ground Pass,,13.260844,,,,Gonzalo Javier Rodríguez,25931.0,,,,,Free Kick,2,From Free Kick,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,134,Fiorentina,239,['a997b1b5-7150-4de4-bcf2-49f25589dcde'],38,,,,,,,,,,,,,,,,,Fiorentina,239,00:29:38.316,Pass,
,,,,,,,,,,,,,,2.329819,,,,,,,,,,,,,,e704e280-5129-4a0c-bf36-f3f38751797f,2805,,"[21.8, 34.4]",3878556,74,,,,1.332304,,Right Foot,,,,"[27.1, 56.2]",,Ground Pass,,22.435017,,,,Nenad Tomović,7056.0,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,134,Fiorentina,239,['1992b8f1-1b24-40f7-8481-868dce21f31d'],41,,,,,,,,,,,,,,,,,Fiorentina,239,00:29:41.117,Pass,
,,,,,,,,,,,,,,2.624181,,,,,,,,,,,,,,5265f1ca-4f67-4b53-9922-f00140d56104,2808,,"[48.1, 59.5]",3878556,74,,,,-1.9310405,,Right Foot,,,,"[39.7, 37.2]",,Ground Pass,,23.829603,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,From Free Kick,Nenad Tomović,7056.0,Right Center Back,134,Fiorentina,239,['57820ba3-d0c3-49d3-afc0-7f92241fc6f5'],47,,,,,,,,,,,,,,,,,Fiorentina,239,00:29:47.969,Pass,
,,,,,,,,,,,,,,1.767082,,,,,,,,,,,,,,960f8a90-0ead-432b-b7d9-03c79f4a44fc,2810,,"[39.5, 37.2]",3878556,74,,,,-1.4572966,,Right Foot,,,,"[41.7, 17.9]",,Ground Pass,,19.424984,,,,Facundo Sebastián Roncaglia,6830.0,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,134,Fiorentina,239,['1af73b4b-bf69-431d-a89b-ee6add6aab3f'],50,,,,,,,,,,,,,,,,,Fiorentina,239,00:29:50.593,Pass,
,,,,,,,,,,,,,,1.226362,,,,,,,,,,,,,,04308855-9ca7-4b96-8547-44464e558094,2813,,"[49.6, 24.3]",3878556,74,,,,1.7477344,,Right Foot,,,,"[46.9, 39.4]",,Ground Pass,,15.339492,,,,Gonzalo Javier Rodríguez,25931.0,,,,,,2,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Left Center Back,134,Fiorentina,239,['42472195-4d46-4635-9d88-157762af1921'],56,,,,,,,,,,,,,,,,,Fiorentina,239,00:29:56.054,Pass,
,,,,,,,,,,,,,,1.552091,,,,,,,,,,,,,,266d4d9d-d4da-479e-9585-851adaa279c3,2816,,"[46.4, 38.8]",3878556,74,,,,1.1401945,,Right Foot,,,,"[57.7, 63.4]",,Ground Pass,,27.071203,,,,Nenad Tomović,7056.0,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Center Back,134,Fiorentina,239,['74b54433-5945-42c0-8d7f-e8a34c32f084'],58,,,,,,,,,,,,,,,,,Fiorentina,239,00:29:58.114,Pass,
,,,,,,,,,,,,,,0.8251,,,,,,,,,,,,,,ba781508-d26e-480f-8225-463b45dccc33,2820,,"[63.8, 75.2]",3878556,75,,,,-0.5880026,,Right Foot,,,,"[80.0, 64.4]",,Ground Pass,,19.469976,,,,Giuseppe Rossi,7141.0,,,,,,2,From Free Kick,Nenad Tomović,7056.0,Right Center Back,134,Fiorentina,239,"['2585130a-2809-400b-a3b5-e28741caf1d7', '39c9aa88-54a0-4b22-8c60-7e6657095519']",1,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:01.478,Pass,True
,,,,,,,,,,,,,,2.525398,,,,,,,,,,,,,,ba9551e2-2baa-4ab5-bf6c-04b2478139e3,2826,,"[31.3, 0.1]",3878556,75,True,,,0.2501749,,,,,,"[72.0, 10.5]",,High Pass,,42.007736,,,,Maximiliano Gastón López,8193.0,,,,,Throw-in,2,From Throw In,Danilo Fernando Avelar,3125.0,Left Wing Back,135,Torino,241,['d5e145f4-7447-4a89-bd06-591f287e63aa'],26,,,,,,,,,,,,,,,,,Torino,241,00:30:26.828,Pass,
,,,,,,,,,,,,,,1.241728,,,,,,,,,,,,,,065fed0b-bd36-459c-9a05-d001b4ade069,2839,,"[51.0, 66.9]",3878556,75,,,,0.4636476,,Right Foot,,,,"[59.4, 71.1]",,Ground Pass,,9.391485,,Incomplete,,Borja Valero Iglesias,6997.0,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,136,Fiorentina,239,"['57ca4afc-ed2c-42fe-8e82-ae21f722aa2a', 'b6f315d0-011a-4a3e-9787-cea3b948d99b', 'da4aa33f-62f5-476a-b4f2-2a0f761a2d7f']",34,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:34.340,Pass,True
,,,,,,,,,,,,,,4.253278,,,,,,,,,,,,,,b6f315d0-011a-4a3e-9787-cea3b948d99b,2841,,"[60.7, 9.0]",3878556,75,,,,1.0812179,,Left Foot,,,,"[82.6, 50.1]",,High Pass,,46.57059,,Incomplete,,Fabio Quagliarella,7011.0,,True,,,Recovery,2,Regular Play,Danilo Fernando Avelar,3125.0,Left Wing Back,136,Fiorentina,239,"['03bb2aa6-f812-40b8-a55a-eb5a8f463712', '065fed0b-bd36-459c-9a05-d001b4ade069', '458e35da-eec1-4bf8-bd28-5d731695fb60']",35,,,,,,,,,,,,,,,,,Torino,241,00:30:35.581,Pass,
,,,,,,,,,,,,,,2.324429,,,,,,,,,,,,,,458e35da-eec1-4bf8-bd28-5d731695fb60,2843,,"[37.5, 30.0]",3878556,75,,,,1.3630277,,Head,,,,"[41.4, 48.5]",,High Pass,,18.906612,,,,Facundo Sebastián Roncaglia,6830.0,,,,,Recovery,2,Regular Play,Marcos Alonso Mendoza,3964.0,Left Wing Back,136,Fiorentina,239,"['b6f315d0-011a-4a3e-9787-cea3b948d99b', 'd67e3c77-9344-458f-b50b-f254cfadc3e9']",39,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:39.835,Pass,
,,,,,,,,,,,,,,0.961626,,,,,,,,,,,,,,703ed6bd-b0c0-4824-84e1-93a0cbca156f,2846,,"[41.4, 49.4]",3878556,75,,,True,0.5045604,,,,,,"[48.1, 53.1]",,High Pass,,7.653757,,,,Mario Suárez Mata,23488.0,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Center Back,136,Fiorentina,239,"['2b9ba7c2-4f58-41f4-b935-e2282d35f8d9', 'c7f960eb-b9dc-4da7-9618-6b5a610f3a52']",42,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:42.159,Pass,True
,,,,,,,,,,,,,,1.457618,,,,,,,,,,,,,,3d44f750-a551-4c62-b1c6-a22e06e08040,2849,,"[47.5, 53.1]",3878556,75,,,,0.5028432,,Right Foot,,,,"[77.5, 69.6]",,High Pass,,34.238136,,Incomplete,,Ante Rebić,5465.0,,,,,,2,Regular Play,Mario Suárez Mata,23488.0,Left Defensive Midfield,136,Fiorentina,239,"['65e99eb3-ac9e-4727-a163-2406897012f4', 'c2e63466-b99f-4071-9853-fa8b93a71944']",45,,,,,,,,,,,,,,,,,Fiorentina,239,00:30:45.061,Pass,
,,,,,,,,,,,,,,1.968057,,,,,,,,,,,,,,440c5922-28d0-459c-a9ea-2046464fc543,2853,,"[49.8, 12.5]",3878556,75,,,,-0.25284368,,Left Foot,,,,"[70.7, 7.1]",,Ground Pass,,21.586338,,,,Daniele Baselli,7465.0,,,,,,2,Regular Play,Danilo Fernando Avelar,3125.0,Left Wing Back,137,Torino,241,['628475ee-3442-4876-ab5b-ffedef75cf03'],47,,,,,,,,,,,,,,,,,Torino,241,00:30:47.987,Pass,
,,,,,,,,,,,,,,1.696885,,,,,,,,,,,,,,a00d0d80-d8c1-4245-93ca-7bfc342511eb,2868,,"[77.6, 17.0]",3878556,75,,,,2.234625,,Right Foot,,,,"[67.9, 29.4]",,Ground Pass,,15.743253,,,,Giuseppe Vives,40430.0,,,,,,2,Regular Play,Daniele Baselli,7465.0,Left Center Midfield,137,Torino,241,['7a925075-7902-4b13-9803-eb3cd9b62d45'],55,,,,,,,,,,,,,,,,,Torino,241,00:30:55.251,Pass,
,,,,,,,,,,,,,,1.656884,,,,,,,,,,,,,,0c0702fa-a70a-42d1-9a8b-fef9cb592f75,2872,,"[67.4, 30.2]",3878556,75,,,,1.4258033,,Right Foot,,,,"[70.7, 52.8]",,Ground Pass,,22.839659,,,,Afriyie Acquah,7474.0,,,,,,2,Regular Play,Giuseppe Vives,40430.0,Center Defensive Midfield,137,Torino,241,"['199f6637-124b-46aa-ae1d-2c3d0f11b3f7', '1ff3c667-b4ca-4c55-9f09-501f502f59c4']",58,,,,,,,,,,,,,,,,,Torino,241,00:30:58.181,Pass,True
,,,,,,,,,,,,,,2.185473,,,,,,,,,,,,,,a3d6ad10-92a7-491a-bd40-2cff071e0bc5,2875,,"[81.4, 61.9]",3878556,76,,,,0.81713355,,Right Foot,,,,"[93.6, 74.9]",,Ground Pass,,17.828068,,,,Bruno da Silva Peres,6965.0,,,,,,2,Regular Play,Afriyie Acquah,7474.0,Right Center Midfield,137,Torino,241,['d3223553-27d3-4b30-8b5c-dec2629f7007'],1,,,,,,,,,,,,,,,,,Torino,241,00:31:01.232,Pass,
,,,,,,,,,,,,,,0.998065,,,,,,,,,,,,,,18f3d22a-055a-46e7-88bf-8eb975ebbc41,2879,,"[112.6, 71.5]",3878556,76,,,,-1.5998338,,Right Foot,True,,,"[111.9, 47.4]",,Ground Pass,,24.110165,,Incomplete,,Fabio Quagliarella,7011.0,,,,,,2,Regular Play,Bruno da Silva Peres,6965.0,Right Wing Back,137,Torino,241,"['57248c24-a2e8-46f7-8b9a-31877c2daabe', '66cc00b1-cf16-4043-8f09-df50017cc6f2', 'd8410e35-d841-44bf-9157-3fd764adc04e']",6,,,,,,,,,,,,,,,,,Torino,241,00:31:06.713,Pass,True
,,,,,,,,,,,,,,2.519943,,,,,,,,,,,,,,6e56a131-9ca2-46c4-88b8-e016a1b597cf,2884,,"[8.0, 30.3]",3878556,76,,,,0.54370534,,Right Foot,,,,"[34.8, 46.5]",,High Pass,,31.315811,,Incomplete,,Giuseppe Rossi,7141.0,,,,,,2,Regular Play,Facundo Sebastián Roncaglia,6830.0,Left Center Back,137,Torino,241,"['25eee34e-4fa4-4a6f-a562-59e3d534eb51', 'be7168b6-67f6-4f98-8250-519f7d834ec4']",9,,,,,,,,,,,,,,,,,Fiorentina,239,00:31:09.835,Pass,
,,,,,,,,,,,,,,1.284726,,,,,,,,,,,,,,b68fd860-f25d-49b5-bb54-daa7bccd53f0,2895,,"[60.0, 40.0]",3878556,77,True,,,-3.0912151,,Right Foot,,,,"[48.1, 39.4]",,Ground Pass,,11.915116,,,,Mario Suárez Mata,23488.0,,,,,Kick Off,2,From Kick Off,Nikola Kalinić,7033.0,Center Forward,138,Fiorentina,239,['ad8a334e-a692-4840-b0be-eaece88c009a'],43,,,,,,,,,,,,,,,,,Fiorentina,239,00:32:43.637,Pass,
,,,,,,,,,,,,,,1.716011,,,,,,,,,,,,,,b0640152-9792-4881-942f-5ae12b53a207,2897,,"[49.1, 39.6]",3878556,77,,,,1.3724808,,Left Foot,,,,"[53.3, 60.5]",,Ground Pass,,21.317833,,,,Borja Valero Iglesias,6997.0,,,,,,2,From Kick Off,Mario Suárez Mata,23488.0,Left Defensive Midfield,138,Fiorentina,239,['3a14f4f7-ac58-4431-81eb-f448de442f8f'],45,,,,,,,,,,,,,,,,,Fiorentina,239,00:32:45.804,Pass,
