50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.118118,,,,,,,,,,,,042e2ff1-5bbf-49d7-a6e6-2ea4746eb9e0,3394,,"[65.3, 41.5]",3879539,85,,,,True,0.06885649,,,,,"[68.2, 41.7]",Low Pass,,2.9068885,,,Incomplete,,Ryder Matos Santos,7696.0,,,,,,2,From Goal Kick,Marco Borriello,8871.0,Center Forward,180,Carpi,1683,"['7e8a7a0a-3b97-4720-b622-743212518b0f', 'e37c2d4f-8c52-421b-922a-d91adbde892f', 'f2c1d57d-7e5a-48b9-a9d4-b4cdc71edabd']",39,,,,,,,,,,,,,,,,Carpi,1683,00:40:39.294,Pass,True
,,,,,,,,,,,,,,,1.256616,,,,,,,,,,,,d23e2af0-1c54-42aa-84a5-235462b93e98,3397,,"[53.8, 36.9]",3879539,85,,,,,2.0792856,,Right Foot,,,"[50.4, 43.0]",Ground Pass,,6.983552,,,,,Raúl Albiol i Tortajada,7030.0,,,,,Recovery,2,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,181,Napoli,227,['69443906-acb3-480b-9f14-f0eb0930ede1'],40,,,,,,,,,,,,,,,,Napoli,227,00:40:40.807,Pass,
,,,,,,,,,,,,,,,1.755536,,,,,,,,,,,,c90bfde1-3249-42f7-92ae-5528fc1a6679,3399,,"[50.8, 43.0]",3879539,85,,,,,1.4594935,,Right Foot,,,"[52.7, 60.0]",Ground Pass,,17.105846,,,,,Elseid Hysaj,7031.0,,,,,,2,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,181,Napoli,227,['acec1a7a-0424-4c80-be2b-287ea94ba6e1'],42,,,,,,,,,,,,,,,,Napoli,227,00:40:42.063,Pass,
,,,,,,,,,,,,,,,0.675673,,,,,,,,,,,,4cea2bea-58fd-4ae0-b183-c2c9c32c2a2c,3402,,"[55.9, 66.5]",3879539,85,,,,,-1.0176872,,Right Foot,,,"[63.0, 55.0]",Ground Pass,,13.515177,,,,,Manolo Gabbiadini,3949.0,,,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,181,Napoli,227,['eef90cc4-5187-4b96-94bf-e5d5c9396eab'],45,,,,,,,,,,,,,,,,Napoli,227,00:40:45.990,Pass,
,,,,,,,,,,,,,,,0.763055,,,,,,,,,,,,ab327a0d-a465-43e2-a012-1fa822c29334,3404,,"[64.3, 55.0]",3879539,85,,,,,2.142573,,Left Foot,,,"[56.9, 66.5]",Ground Pass,,13.67516,,,,,Elseid Hysaj,7031.0,,,,,,2,Regular Play,Manolo Gabbiadini,3949.0,Right Wing,181,Napoli,227,['4ed2170f-6dff-4967-b8bb-8bedf14f59e2'],46,,,,,,,,,,,,,,,,Napoli,227,00:40:46.665,Pass,
,,,,,,,,,,,,,,,2.286023,,,,,,,,,,,,f35b2c4c-32a0-4443-ac0a-eb865e6b9e8e,3408,,"[56.9, 66.7]",3879539,85,,,,,-1.5824237,,Right Foot,,,"[56.3, 15.1]",High Pass,,51.60349,,,,,Faouzi Ghoulam,8876.0,,True,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,181,Napoli,227,['c25b7696-9750-4596-afe1-e180a50ee096'],50,,,,,,,,,,,,,,,,Napoli,227,00:40:50.477,Pass,
,,,,,,,,,,,,,,,0.840613,,,,,,,,,,,,c85d0477-22e0-4b07-bb2b-973561f53f70,3411,,"[66.4, 11.1]",3879539,85,,,,,1.7577755,,Left Foot,,,"[64.3, 22.2]",Ground Pass,,11.296903,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,2,Regular Play,Faouzi Ghoulam,8876.0,Left Back,181,Napoli,227,['8f772be9-a6e7-4c3e-a97f-c830c6f36e81'],56,,,,,,,,,,,,,,,,Napoli,227,00:40:56.242,Pass,
,,,,,,,,,,,,,,,1.045471,,,,,,,,,,,,538180e1-3fde-48b0-9d8b-bde561183198,3414,,"[64.3, 22.2]",3879539,85,,,,,-0.99972075,,Right Foot,,,"[76.7, 2.9]",Ground Pass,,22.94014,,,,,José María Callejón Bueno,7029.0,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Left Defensive Midfield,181,Napoli,227,['27691a5a-6609-4789-9171-ebaad47c15a0'],58,,,,,,,,,,,,,,,,Napoli,227,00:40:58.198,Pass,
,,,,,,,,,,,,,,,0.468315,,,,,,,,,,,,c35ab56d-5301-4161-bdaa-00360519ecde,3417,,"[76.7, 2.9]",3879539,85,,,,,2.8908834,,Right Foot,,,"[68.5, 5.0]",Ground Pass,,8.464632,,,,,Faouzi Ghoulam,8876.0,,,,,,2,Regular Play,José María Callejón Bueno,7029.0,Left Wing,181,Napoli,227,['b819d176-a398-45f2-bd12-79c50c1208d9'],59,,,,,,,,,,,,,,,,Napoli,227,00:40:59.427,Pass,
,,,,,,,,,,,,,,,1.306794,,,,,,,,,,,,cc9c6326-05bf-41b3-9d83-08e174054456,3420,,"[68.5, 5.0]",3879539,86,,,,,2.199997,,Left Foot,,,"[57.8, 19.7]",Ground Pass,,18.18186,,,,,Kalidou Koulibaly,5675.0,,,,,,2,Regular Play,Faouzi Ghoulam,8876.0,Left Back,181,Napoli,227,['bb5ff8ae-19e0-4ef8-87c2-784cb50d6c71'],0,,,,,,,,,,,,,,,,Napoli,227,00:41:00.975,Pass,
,,,,,,,,,,,,,,,1.675631,,,,,,,,,,,,fff4aa3b-b120-4e6f-885c-3501482e08c2,3423,,"[57.8, 19.9]",3879539,86,,,,,1.3594099,,Right Foot,,,"[62.8, 43.2]",Ground Pass,,23.830442,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,2,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,181,Napoli,227,['64fd0f19-dc79-4198-9052-c3d065ed1aa5'],3,,,,,,,,,,,,,,,,Napoli,227,00:41:03.551,Pass,
,,,,,,,,,,,,,,,2.930069,,,,,,,,,,,,233ee531-e217-4bb8-b2f9-98c13ffa643f,3426,,"[79.6, 35.9]",3879539,86,,,,,-1.8467075,,Right Foot,,,"[70.2, 2.7]",Ground Pass,,34.505074,,,,,Faouzi Ghoulam,8876.0,,,,,,2,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,181,Napoli,227,['bf6aacd6-efd0-43c8-9cf8-9f1043d64662'],10,,,,,,,,,,,,,,,,Napoli,227,00:41:10.146,Pass,
,,,,,,,,,,,,,,,1.235929,,,,,,,,,,,,c23fa63a-405e-4e1e-88f5-683f98d1fc77,3429,,"[70.2, 2.7]",3879539,86,,,,,1.5549246,,Left Foot,,,"[70.4, 15.3]",Ground Pass,,12.601587,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,2,Regular Play,Faouzi Ghoulam,8876.0,Left Back,181,Napoli,227,['3204d992-4790-4eaa-a80e-f45154a465d6'],14,,,,,,,,,,,,,,,,Napoli,227,00:41:14.986,Pass,
,,,,,,,,,,,,,,,0.728812,,,,,,,,,,,,c7bdb55b-4e81-4df6-9d91-f74aac48dbbd,3433,,"[69.5, 15.7]",3879539,86,,,,,1.4966749,,Right Foot,,,"[71.0, 35.9]",Ground Pass,,20.255617,,,,,Allan Marques Loureiro,7035.0,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Left Defensive Midfield,181,Napoli,227,"['17594e87-0ab3-4bf6-8d08-affb9a4c4f60', '4173ebc1-92a7-4238-aafb-11ecd7dc0cce']",17,,,,,,,,,,,,,,,,Napoli,227,00:41:17.452,Pass,True
,,,,,,,,,,,,,,,1.746604,,,,,,,,,,,,26f3c18d-2892-44ca-a7ac-2130044cd11d,3437,,"[70.0, 37.1]",3879539,86,,,,,1.3740398,,Right Foot,,,"[76.0, 67.2]",Ground Pass,,30.69218,,,,,Elseid Hysaj,7031.0,,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Defensive Midfield,181,Napoli,227,"['644beab2-9724-47ee-b884-e0af3e486b05', 'c5f4add4-0bb8-43bf-91a2-df89b8ea1714']",20,,,,,,,,,,,,,,,,Napoli,227,00:41:20.984,Pass,True
,,,,,,,,,,,,,,,0.930506,,,,,,,,,,,,0564da45-712c-449c-b837-1c2fda465963,3440,,"[77.3, 68.2]",3879539,86,,,,,-0.91842777,,Right Foot,,,"[95.1, 44.9]",Low Pass,,29.321154,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,181,Napoli,227,['f89e4201-c5a0-4828-928e-3a1a0214728c'],24,,,,,,,,,,,,,,,,Napoli,227,00:41:24.370,Pass,
,,,,,,,,,,,,,,,1.53041,,,,,,,,,,,,be183608-b66c-4347-9179-3d07e9625c4b,3444,,"[95.8, 48.1]",3879539,86,,,,,-2.3643243,,Right Foot,,,"[83.4, 35.9]",Ground Pass,,17.395401,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,181,Napoli,227,['16074245-157e-4ba8-9c4a-bad9770ee31a'],26,,,,,,,,,,,,,,,,Napoli,227,00:41:26.161,Pass,
,,,,,,,,,,,,,,,3.72242,,,,,,,,,,,,f45b4e8c-6146-4dcf-af44-e0da5587d7d0,3446,,"[83.2, 35.9]",3879539,86,,,,,-0.7853982,,Right Foot,,,"[116.4, 2.7]",Low Pass,,46.95189,,,,,José María Callejón Bueno,7029.0,,,,,,2,Regular Play,Jorge Luiz Frello Filho,7024.0,Left Defensive Midfield,181,Napoli,227,['d1f17da3-4325-458c-b140-ac1e555d25d2'],27,,,,,,,,,,,,,,,,Napoli,227,00:41:27.691,Pass,
,,,,,,,,,,,,,,,1.819582,,,,,,,,,,,,92f34699-1c08-4285-8c1b-337ede15c831,3449,,"[105.2, 4.2]",3879539,86,,,,,2.262394,,Right Foot,,,"[92.2, 19.9]",Ground Pass,,20.383572,,,,,Jorge Luiz Frello Filho,7024.0,,,,,,2,Regular Play,José María Callejón Bueno,7029.0,Left Wing,181,Napoli,227,['2bee6fe5-0105-4529-b7b6-db2554d49ebf'],33,,,,,,,,,,,,,,,,Napoli,227,00:41:33.609,Pass,
,,,,,,,,,,,,,,,0.845545,,,,,,,,,,,,2c0d5576-40d8-4f14-b513-36defff7e509,3459,,"[47.1, 16.3]",3879539,86,,,,,0.4636476,,Left Foot,,,"[56.1, 20.8]",Ground Pass,,10.062305,,,,,Lorenzo Insigne,7037.0,,,,,Recovery,2,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,181,Napoli,227,['eda31514-4fea-4831-983a-c6eb31294a2b'],44,,,,,,,,,,,,,,,,Napoli,227,00:41:44.502,Pass,
,,,,,,,,,,,,,,,2.880369,,,,,,,,,,,,ada1cc10-e043-4f8a-821e-7c998d09717c,3463,,"[67.2, 25.0]",3879539,86,,,,,1.4742452,,Right Foot,,,"[71.2, 66.3]",Ground Pass,,41.49325,,,,,Elseid Hysaj,7031.0,,True,,,,2,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,181,Napoli,227,"['616f820e-8422-4693-a19a-d68c37cfae24', 'ff12b3ca-1235-4d0a-ab2d-ee0ce8d4ce1a']",48,,,,,,,,,,,,,,,,Napoli,227,00:41:48.997,Pass,True
,,,,,,,,,,,,,,,0.685104,,,,,,,,,,,,d3569c54-87e7-4864-8eb7-9b6f18275de9,3466,,"[78.1, 71.4]",3879539,86,,,,,-1.9756881,,Left Foot,,,"[75.4, 65.1]",Ground Pass,,6.8541956,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,181,Napoli,227,['0dcd268f-53ae-4612-b164-e1892510db43'],53,,,,,,,,,,,,,,,,Napoli,227,00:41:53.121,Pass,
,,,,,,,,,,,,,,,0.634664,,,,,,,,,,,,ff922fce-172a-40b9-aadd-b92ab6297205,3469,,"[75.4, 64.6]",3879539,86,,,,,-1.2259636,,Right Foot,,,"[84.2, 40.1]",Ground Pass,,26.03248,,,Incomplete,,Lorenzo Insigne,7037.0,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,181,Napoli,227,"['2551d013-4884-4008-9447-5a4a35921c06', '67ac7e2d-b21f-42dc-8383-50416ae3576b']",55,,,,,,,,,,,,,,,,Napoli,227,00:41:55.801,Pass,
,,,,,,,,,,,,,,,0.611369,,,,,,,,,,,,438eaab1-6c50-4aa0-8a27-9d2aa2f82b50,3474,,"[34.8, 41.1]",3879539,86,,,,,-1.48958,,Right Foot,,,"[35.5, 32.5]",Ground Pass,,8.628442,,,,,Matteo Fedele,28442.0,,,,,,2,Regular Play,Lorenzo Lollo,30829.0,Right Center Midfield,181,Napoli,227,"['35b79bf0-135f-4d21-a8bf-0b62aaa4fdee', '97e2d99c-e93d-4b99-a87f-3c02f1634a3f']",57,,,,,,,,,,,,,,,,Carpi,1683,00:41:57.227,Pass,True
,,,,,,,,,,,,,,,3.597336,,,,,,,,,,,,82416444-264e-4dc9-8b5c-26ff460355be,3478,,"[38.0, 33.7]",3879539,86,,,,,0.19450748,,Right Foot,,,"[91.3, 44.2]",High Pass,,54.324394,,,Incomplete,,Ryder Matos Santos,7696.0,,,,,,2,Regular Play,Matteo Fedele,28442.0,Left Center Midfield,181,Napoli,227,"['6c9fe9f3-62f9-47fe-8144-1319beb351a5', '897fca4d-2933-4c18-a1f9-57b2f13c3385', 'd3138cbc-ebbf-41ef-a375-30c244b3d6f4']",59,,,,,,,,,,,,,,,,Carpi,1683,00:41:59.793,Pass,True
,,,,,,,,,,,,,,,1.639624,,,,,,,,,,,,0a5ada81-fe32-4cc4-b892-717226fe7764,3482,,"[41.4, 38.4]",3879539,87,,,,,-0.62707067,,Right Foot,,,"[48.3, 33.4]",High Pass,,8.521151,,,,,Lorenzo Insigne,7037.0,,,,,Recovery,2,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,181,Napoli,227,['b4dd87ff-120f-430d-b26a-1e7322713933'],6,,,,,,,,,,,,,,,,Napoli,227,00:42:06.860,Pass,
,,,,,,,,,,,,,,,0.728079,,,,,,,,,,,,0af81c1b-a2dd-42c2-bfd8-40dd05367623,3484,,"[48.7, 33.4]",3879539,87,,,,,2.5948038,,Head,,,"[41.8, 37.6]",Low Pass,,8.077747,,,,,Raúl Albiol i Tortajada,7030.0,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,181,Napoli,227,['600414af-896e-4238-bcc9-7afb01453db3'],8,,,,,,,,,,,,,,,,Napoli,227,00:42:08.499,Pass,
,,,,,,,,,,,,,,,1.373926,,,,,,,,,,,,fb7d9fec-3a3d-4919-8af3-15b6b8282244,3488,,"[47.7, 34.0]",3879539,87,,,,,-0.20112689,,Right Foot,,,"[68.3, 29.8]",Ground Pass,,21.023796,,,,,José María Callejón Bueno,7029.0,,,,,,2,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,181,Napoli,227,['ba531e10-553e-4841-9db0-199ad2e7f8a7'],11,,,,,,,,,,,,,,,,Napoli,227,00:42:11.405,Pass,
,,,,,,,,,,,,,,,1.890474,,,,,,,,,,,,9f062834-f79f-43aa-8a05-408ecc5820e4,3491,,"[68.3, 30.8]",3879539,87,,,,,0.2934719,904f5d72-185f-4a1f-9eaa-e75a59e606de,Right Foot,,,"[104.7, 41.8]",High Pass,,38.02578,,,,,Manolo Gabbiadini,3949.0,True,,Through Ball,True,,2,Regular Play,José María Callejón Bueno,7029.0,Left Wing,181,Napoli,227,['d2019fb0-3eef-42b2-87f4-4c2dfa988739'],13,,,,,,,,,,,,,,,,Napoli,227,00:42:13.635,Pass,
,,,,,,,,,,,,,,,3.723545,,,,,,,,,,,,3f2e3a58-d1a6-41a8-b84f-5912302a11e5,3497,,"[7.0, 36.1]",3879539,88,,,,,0.09229239,,Right Foot,,,"[56.7, 40.7]",High Pass,,49.912422,,,,,Matteo Fedele,28442.0,,,,,Goal Kick,2,From Goal Kick,Željko Brkić,57655.0,Goalkeeper,182,Carpi,1683,['a2b36655-792f-4859-9cdd-44385e651d25'],11,,,,,,,,,,,,,,,,Carpi,1683,00:43:11.169,Pass,
,,,,,,,,,,,,,,,0.069304,,,,,,,,,,,,8132a4a7-5107-4ef5-b9af-76eef99b3abd,3499,,"[56.7, 40.2]",3879539,88,,,,True,0.0,,,,,"[59.2, 40.2]",Low Pass,,2.5,,,Incomplete,,,,,,,,,2,From Goal Kick,Matteo Fedele,28442.0,Left Center Midfield,182,Carpi,1683,"['0bd0ddbd-db8a-4945-9c8d-315ecd55a4f9', '3df1dd67-55ab-42fd-b77f-466a3e1ef24d']",14,,,,,,,,,,,,,,,,Carpi,1683,00:43:14.912,Pass,True
,,,,,,,,,,,,,,,0.739252,,,,,,,,,,,,372dcc78-9345-4552-8701-f0570799b52e,3503,,"[66.0, 40.9]",3879539,88,,,,,-1.4464413,,Left Foot,,,"[66.6, 36.1]",Ground Pass,,4.8373547,,,,,Lorenzo Insigne,7037.0,,,,,Recovery,2,Regular Play,Manolo Gabbiadini,3949.0,Right Wing,183,Napoli,227,"['63b4a08c-0025-477f-a3eb-fa96729594e7', '7fbb6698-58ff-47f4-b937-b957024a80b7']",15,,,,,,,,,,,,,,,,Napoli,227,00:43:15.606,Pass,True
,,,,,,,,,,,,,,,0.871109,,,,,,,,,,,,e7be1c48-a6f1-4208-8679-e0021217dab2,3506,,"[66.6, 34.2]",3879539,88,,,,,0.06965458,,Right Foot,,,"[75.2, 34.8]",Ground Pass,,8.620905,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,183,Napoli,227,"['60732095-589f-44a0-b772-849725404e39', '645b3e32-f6f2-4642-93e9-cb6e93f0909c']",16,,,,,,,,,,,,,,,,Napoli,227,00:43:16.345,Pass,True
,,,,,,,,,,,,,,,1.250805,,,,,,,,,,,,853a49de-5d69-4d29-b661-6103caaea1bd,3508,,"[76.7, 32.9]",3879539,88,,,,,-2.383215,,Right Foot,,,"[67.2, 23.9]",Ground Pass,,13.086252,,,,,José María Callejón Bueno,7029.0,,,,,,2,Regular Play,Gonzalo Gerardo Higuaín,5497.0,Center Forward,183,Napoli,227,['8fa0d0b5-7271-424b-aaaf-3859944f86b4'],17,,,,,,,,,,,,,,,,Napoli,227,00:43:17.216,Pass,
,,,,,,,,,,,,,,,2.653798,,,,,,,,,,,,814bf98b-7d2b-43ef-87cd-b87a8baeb092,3511,,"[67.2, 23.9]",3879539,88,,,,,0.05486911,,Right Foot,,,"[120.0, 26.8]",High Pass,,52.87958,,,Out,,Manolo Gabbiadini,3949.0,,,Through Ball,True,,2,Regular Play,José María Callejón Bueno,7029.0,Left Wing,183,Napoli,227,['ac4c21c3-5bd5-406d-980d-aa21aa7b1d94'],19,,,,,,,,,,,,,,,,Napoli,227,00:43:19.551,Pass,
,,,,,,,,,,,,,,,4.049182,,,,,,,,,,,,f795f806-fd11-476c-9c45-d2904d708cf4,3513,,"[7.0, 44.1]",3879539,88,,,,,-0.10417463,,Right Foot,,,"[66.3, 37.9]",High Pass,,59.623234,,,Incomplete,,Kevin Lasagna,7793.0,,,,,Goal Kick,2,From Goal Kick,Željko Brkić,57655.0,Goalkeeper,184,Carpi,1683,"['42a56e99-4916-41dd-a6bd-e417650a185e', '4811cc3a-903f-4891-a1e7-6541341613a0']",46,,,,,,,,,,,,,,,,Carpi,1683,00:43:46.061,Pass,
,,,,,,,,,,,,,,,1.635957,,,,,,,,,,,,4811cc3a-903f-4891-a1e7-6541341613a0,3515,,"[53.8, 42.2]",3879539,88,,,,,-0.6241595,,Head,,,"[73.1, 28.3]",High Pass,,23.784449,,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,Recovery,2,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,185,Napoli,227,"['a83ba370-0fd8-4f17-9b40-77071d417698', 'f795f806-fd11-476c-9c45-d2904d708cf4']",50,,,,,,,,,,,,,,,,Napoli,227,00:43:50.110,Pass,
,,,,,,,,,,,,,,,1.360938,,,,,,,,,,,,2fffa984-756b-4038-96b0-1612d438a76f,3521,,"[70.2, 28.3]",3879539,89,,,,,-1.0910211,,Right Foot,,,"[83.0, 3.7]",Ground Pass,,27.730848,,,,,Faouzi Ghoulam,8876.0,,,,,Free Kick,2,From Free Kick,Jorge Luiz Frello Filho,7024.0,Left Defensive Midfield,186,Napoli,227,['880f5277-4e8f-4b33-aded-2f674fb95743'],8,,,,,,,,,,,,,,,,Napoli,227,00:44:08.332,Pass,
,,,,,,,,,,,,,,,0.231259,,,,,,,,,,,,d426126a-6389-4133-80a4-641775f3cb69,3524,,"[83.6, 2.9]",3879539,89,,,,,1.0899091,,Left Foot,,,"[87.2, 9.8]",Ground Pass,,7.782673,,,,,José María Callejón Bueno,7029.0,,,,,,2,From Free Kick,Faouzi Ghoulam,8876.0,Left Back,186,Napoli,227,['a953c24b-893c-44d8-8537-e3d133db410c'],10,,,,,,,,,,,,,,,,Napoli,227,00:44:10.826,Pass,
,,,,,,,,,,,,,,,0.858436,,,,,,,,,,,,4766d995-592f-468c-a9f6-07a5203b1171,3528,,"[80.4, 3.7]",3879539,89,,,,,-0.7853982,,Right Foot,,,"[84.0, 0.1]",Ground Pass,,5.091169,,,,,Faouzi Ghoulam,8876.0,,,,,,2,From Free Kick,José María Callejón Bueno,7029.0,Left Wing,186,Napoli,227,"['b560530f-0711-4161-af2f-95598a452e82', 'da7af3bf-6e85-4683-a8e4-ca23ff174df2']",12,,,,,,,,,,,,,,,,Napoli,227,00:44:12.635,Pass,True
,,,,,,,,,,,,,,,2.509618,,,,,,,,,,,,893d353c-55ab-437f-bfe0-0a43f7bd5663,3537,,"[27.9, 66.3]",3879539,89,,,,,0.1882215,,Right Foot,,,"[57.3, 71.9]",High Pass,,29.928581,,,,,Kevin Lasagna,7793.0,,,,,,2,Regular Play,Isaac Cofie,7460.0,Center Defensive Midfield,187,Carpi,1683,['2306172f-630c-468d-9d4a-b6c61305d57d'],19,,,,,,,,,,,,,,,,Carpi,1683,00:44:19.575,Pass,
,,,,,,,,,,,,,,,1.369508,,,,,,,,,,,,7d585139-6f93-4698-b32f-18871f7cbbcf,3540,,"[57.3, 71.9]",3879539,89,,,,,1.127348,,Other,,,"[61.1, 79.9]",Low Pass,,8.856636,,,,,Lorenzo Lollo,30829.0,,,,,,2,Regular Play,Kevin Lasagna,7793.0,Center Attacking Midfield,187,Carpi,1683,['bbb6cbce-77b0-404e-8319-0bc5af5ff742'],22,,,,,,,,,,,,,,,,Carpi,1683,00:44:22.299,Pass,
,,,,,,,,,,,,,,,3.167883,,,,,,,,,,,,c7dbfb89-ac51-4ec5-b0af-5cc64bc0e1aa,3543,,"[63.8, 79.3]",3879539,89,,,,,-0.10706565,,Left Foot,,,"[85.2, 77.0]",Ground Pass,,21.523243,,,Incomplete,,Kevin Lasagna,7793.0,,,,,,2,Regular Play,Lorenzo Lollo,30829.0,Right Center Midfield,187,Carpi,1683,"['048d02c4-e397-4861-8ef4-34e29cfc0e14', 'd8998a6f-aff1-43c5-a42b-445901c48744']",23,,,,,,,,,,,,,,,,Carpi,1683,00:44:23.879,Pass,
,,,,,,,,,,,,,,,2.673778,,,,,,,,,,,,048d02c4-e397-4861-8ef4-34e29cfc0e14,3546,,"[34.9, 3.1]",3879539,89,,,,,2.504869,,Right Foot,,,"[8.8, 22.4]",Ground Pass,,32.460747,,,,,José Manuel Reina Páez,7028.0,,,,,Recovery,2,Regular Play,Kalidou Koulibaly,5675.0,Left Center Back,188,Napoli,227,"['ad30d14f-8135-4ead-a70f-6db712a3df82', 'c7dbfb89-ac51-4ec5-b0af-5cc64bc0e1aa']",27,,,,,,,,,,,,,,,,Napoli,227,00:44:27.047,Pass,
,,,,,,,,,,,,,,,3.164591,,,,,,,,,,,,8de3f4d4-b848-428b-9bb6-33f4caeaca6d,3549,,"[6.5, 29.8]",3879539,89,,,,,0.5108229,,Right Foot,,,"[33.8, 45.1]",Ground Pass,,31.295048,,,,,Elseid Hysaj,7031.0,,,,,,2,Regular Play,José Manuel Reina Páez,7028.0,Goalkeeper,188,Napoli,227,['e7686856-9f74-49c1-b024-8d9abc4d9761'],29,,,,,,,,,,,,,,,,Napoli,227,00:44:29.816,Pass,
,,,,,,,,,,,,,,,1.037824,,,,,,,,,,,,3e16f83f-9dbe-4f0f-a30e-7e95a2107021,3552,,"[54.8, 71.6]",3879539,89,,,,,-1.3899373,,Right Foot,,,"[58.0, 54.1]",Ground Pass,,17.790165,,,,,Allan Marques Loureiro,7035.0,,,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,188,Napoli,227,['77cc5649-af1f-4403-86ea-63007a286f26'],38,,,,,,,,,,,,,,,,Napoli,227,00:44:38.081,Pass,
,,,,,,,,,,,,,,,0.836259,,,,,,,,,,,,c1248884-7938-43df-b196-cb329aaa5640,3555,,"[58.4, 56.7]",3879539,89,,,,,1.7935975,,Right Foot,,,"[55.5, 69.5]",Ground Pass,,13.124405,,,,,Elseid Hysaj,7031.0,,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Defensive Midfield,188,Napoli,227,['bf8a3a5a-a9ba-4e71-850e-69152bb1e08e'],40,,,,,,,,,,,,,,,,Napoli,227,00:44:40.214,Pass,
,,,,,,,,,,,,,,,1.526349,,,,,,,,,,,,2e11f57c-066a-41ec-b317-058a849447e1,3558,,"[55.9, 70.1]",3879539,89,,,,,-0.95360494,,Right Foot,,,"[73.5, 45.3]",Low Pass,,30.410524,,,,,Lorenzo Insigne,7037.0,,,,,,2,Regular Play,Elseid Hysaj,7031.0,Right Back,188,Napoli,227,['73299bed-f238-414d-b7d1-fe3a3591628e'],41,,,,,,,,,,,,,,,,Napoli,227,00:44:41.521,Pass,
,,,,,,,,,,,,,,,1.531391,,,,,,,,,,,,9eaa43d8-e2f0-45ca-a961-90c3e7dfb75a,3561,,"[78.1, 34.8]",3879539,89,,,,,-1.0759089,,Right Foot,,,"[95.1, 3.3]",Ground Pass,,35.79455,,,,,José María Callejón Bueno,7029.0,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,188,Napoli,227,['9675ea02-b6bd-4e7a-a5a0-0041ca8996b3'],45,,,,,,,,,,,,,,,,Napoli,227,00:44:45.930,Pass,
