50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.361105,,,,,,,,,,,,,,,91049a18-8fae-4fc8-aed4-07edc5cdec3a,2147,,"[38.0, 73.6]",3878558,47,,,,0.2669751,,Right Foot,,,,"[61.4, 80.0]",,Ground Pass,,24.259432,,Out,,Luis Fernando Muriel Fruto,6334.0,,,,,,2,From Goal Kick,Mattia Cassani,387417.0,Right Back,101,Sampdoria,234,['5b412495-8347-40ea-aeed-ab9d6090c70f'],59,,,,,,,,,,,,,,,,,,Sampdoria,234,00:02:59.905,Pass,
,,,,,,,,,,,,,,,,1.977699,,,,,,,,,,,,,,,a1d197df-a027-419a-bdfc-0b92302a22f1,2149,,"[55.8, 0.1]",3878558,48,,,,2.5247056,,,,,,"[41.7, 10.1]",,Low Pass,,17.286121,,,,Kalidou Koulibaly,5675.0,,,,,Throw-in,2,From Throw In,Elseid Hysaj,7031.0,Left Back,102,Napoli,227,['e4a7e232-8532-4a85-bba7-7a844e34da2c'],5,,,,,,,,,,,,,,,,,,Napoli,227,00:03:05.951,Pass,
,,,,,,,,,,,,,,,,1.550955,,,,,,,,,,,,,,,557e95c3-11d6-4b35-b669-49a80d8cd9d5,2152,,"[43.2, 16.2]",3878558,48,,,,1.6607171,,Right Foot,,,,"[42.1, 28.4]",,Ground Pass,,12.24949,,,,Raúl Albiol i Tortajada,7030.0,,,,,,2,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,102,Napoli,227,['a35d1547-ff82-498b-b9fc-c24934ab77e0'],8,,,,,,,,,,,,,,,,,,Napoli,227,00:03:08.626,Pass,
,,,,,,,,,,,,,,,,2.199524,,,,,,,,,,,,,,,da2b9630-2e8a-44d8-b2e6-0bed8e5083d7,2155,,"[42.9, 29.8]",3878558,48,,,,-0.820149,,Right Foot,,,,"[66.5, 4.5]",,High Pass,,34.59841,,,,Marek Hamšík,7025.0,,,,,,2,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,102,Napoli,227,['3f22369c-21c9-45b6-90a3-73d9ff8d8619'],11,,,,,,,,,,,,,,,,,,Napoli,227,00:03:11.380,Pass,
,,,,,,,,,,,,,,,,0.72944,,,,,,,,,,,,,,,4d5cae6e-1241-42c4-89a7-5582a04ef324,2158,,"[66.5, 4.5]",3878558,48,,,,1.2912742,,Right Foot,,,,"[69.6, 15.3]",,Ground Pass,,11.236102,,,,Lorenzo Insigne,7037.0,,,,,,2,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,102,Napoli,227,['883b6690-74aa-48ee-8ba4-e2516353c893'],15,,,,,,,,,,,,,,,,,,Napoli,227,00:03:15.153,Pass,
,,,,,,,,,,,,,,,,1.807742,,,,,,,,,,,,,,,232b4c8c-12bf-49b3-b6ce-aef206eb7786,2165,,"[50.1, 63.9]",3878558,48,,,,2.3561945,,Left Foot,,,,"[48.1, 65.9]",,Ground Pass,,2.828427,,,,Roberto Soriano,6759.0,,,,,Recovery,2,From Counter,Angelo Palombo,40429.0,Center Defensive Midfield,103,Sampdoria,234,['e7b7bbb4-27cf-4488-913e-19bacc719395'],16,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:16.806,Pass,
,,,,,,,,,,,,,,,,1.234651,,,,,,,,,,,,,,,db576b39-955f-47fb-804e-cb4b1742f82b,2169,,"[88.3, 64.2]",3878558,48,,,,-0.23579057,,Right Foot,,,,"[103.7, 60.5]",,Ground Pass,,15.838244,,,,Luis Fernando Muriel Fruto,6334.0,,,,,,2,From Counter,Roberto Soriano,6759.0,Center Attacking Midfield,103,Sampdoria,234,['3d7a1a81-ff05-4993-80a7-3530fadb9060'],22,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:22.055,Pass,
,,,,,,,,,,,,,,,,1.968084,,,,,,,,,,,,,,,8af4c074-9c9e-4f51-96f0-c70006d09865,2175,,"[6.0, 44.0]",3878558,48,,,,-0.806559,,Right Foot,,,,"[43.0, 5.4]",,High Pass,,53.469242,,Incomplete,,Marek Hamšík,7025.0,,,,,Goal Kick,2,From Goal Kick,José Manuel Reina Páez,7028.0,Goalkeeper,104,Napoli,227,"['2c291736-cf44-4513-9393-3f5745a4c76c', 'a60dc9f8-bc60-49c3-bef3-659f065f3c72']",36,,,,,,,,,,,,,,,,,,Napoli,227,00:03:36.243,Pass,
,,,,,,,,,,,,,,,,1.23786,,,,,,,,,,,,,,,4c92fcb6-bd3c-455c-aa79-4301637e1661,2179,,"[76.3, 73.3]",3878558,48,,,,-1.9290049,,Right Foot,,,,"[69.0, 53.8]",,Low Pass,,20.821623,,,,Angelo Palombo,40429.0,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Right Center Midfield,105,Sampdoria,234,"['e105a942-6c74-40ab-a848-02b6360c25a2', 'fe03b0b6-dacb-4fd5-9073-170ed8e77d1a']",40,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:40.147,Pass,True
,,,,,,,,,,,,,,,,1.666243,,,,,,,,,,,,,,,7bc68f70-91be-4c5f-9cc4-5deea82af19e,2182,,"[61.8, 55.1]",3878558,48,,,,-1.4768707,,Right Foot,,,,"[64.4, 27.5]",,Ground Pass,,27.722193,,,,Vasco Regini,7012.0,,,,,,2,Regular Play,Angelo Palombo,40429.0,Center Defensive Midfield,105,Sampdoria,234,['81e6dccb-cd0a-443a-822c-ae223d565cb9'],44,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:44.610,Pass,
,,,,,,,,,,,,,,,,1.055294,,,,,,,,,,,,,,,33b88017-60a0-4889-8827-eb1cfd5c7bc1,2185,,"[64.4, 27.5]",3878558,48,,,,-1.1379513,,Left Foot,,,,"[71.1, 13.0]",,Ground Pass,,15.973103,,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,2,Regular Play,Vasco Regini,7012.0,Left Back,105,Sampdoria,234,['c2d8bd23-915d-4ee8-9a65-d0d54d4efc8b'],47,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:47.552,Pass,
,,,,,,,,,,,,,,,,1.137989,,,,,,,,,,,,,,,d1526a28-ee2e-42a2-a023-f30437518d62,2187,,"[71.4, 13.0]",3878558,48,,,,2.6143055,,Right Foot,,,,"[63.5, 17.6]",,Ground Pass,,9.141663,,,,Vasco Regini,7012.0,,,,,,2,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,105,Sampdoria,234,['231c07b2-bbcb-4933-ac9c-e02acc88e076'],48,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:48.607,Pass,
,,,,,,,,,,,,,,,,2.048516,,,,,,,,,,,,,,,e385bf73-12ce-4599-b39a-73afcec25d1a,2191,,"[63.5, 17.6]",3878558,48,,,,2.891438,,Right Foot,,,,"[40.8, 23.4]",,Ground Pass,,23.429255,,,,Ervin Zukanović,7137.0,,,,,,2,Regular Play,Vasco Regini,7012.0,Left Back,105,Sampdoria,234,['a556f8a5-463c-44e9-91ae-54db88de7214'],51,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:51.862,Pass,
,,,,,,,,,,,,,,,,2.454553,,,,,,,,,,,,,,,21c658f6-27ce-413c-b586-5e7d8b0d54b2,2194,,"[39.7, 24.7]",3878558,48,,,,1.3767703,,Left Foot,,,,"[49.8, 76.1]",,High Pass,,52.382915,,,,Mattia Cassani,387417.0,,True,,,,2,Regular Play,Ervin Zukanović,7137.0,Left Center Back,105,Sampdoria,234,['fd701ab3-459e-4fcf-99c9-926d5129b93d'],55,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:55.539,Pass,
,,,,,,,,,,,,,,,,0.843091,,,,,,,,,,,,,,,036c9310-684a-484a-83c9-8052f1247fc5,2197,,"[52.2, 76.4]",3878558,48,,,,0.06559917,,Right Foot,,,,"[65.9, 77.3]",,Ground Pass,,13.72953,,,,Luis Fernando Muriel Fruto,6334.0,,,,,,2,Regular Play,Mattia Cassani,387417.0,Right Back,105,Sampdoria,234,['158e2338-538c-4225-b66a-47eea905325c'],59,,,,,,,,,,,,,,,,,,Sampdoria,234,00:03:59.484,Pass,
,,,,,,,,,,,,,,,,1.258644,,,,,,,,,,,,,,,b4b9879b-4472-4f33-9b1e-c91c898b24f4,2200,,"[65.9, 77.3]",3878558,49,,,,3.1415927,,Right Foot,,,,"[54.0, 77.3]",,Ground Pass,,11.9,,,,Mattia Cassani,387417.0,,,,,,2,Regular Play,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,105,Sampdoria,234,['a526c24f-7267-40dd-a8b1-54a616237fde'],0,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:00.879,Pass,
,,,,,,,,,,,,,,,,1.446894,,,,,,,,,,,,,,,86b1e2e4-6056-41a6-b3df-4025bc6627c7,2203,,"[56.0, 75.9]",3878558,49,,,,-1.0658499,,Right Foot,,,,"[69.1, 52.2]",,Low Pass,,27.079512,,,,Roberto Soriano,6759.0,,,,,,2,Regular Play,Mattia Cassani,387417.0,Right Back,105,Sampdoria,234,['96c37295-b0eb-46de-985b-b1f79c2a93f1'],3,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:03.451,Pass,
,,,,,,,,,,,,,,,,1.133887,,,,,,,,,,,,,,,407fb379-85a3-42dc-a72d-59841e26ba73,2206,,"[69.1, 52.2]",3878558,49,,,,1.959115,,Right Foot,,,,"[65.5, 61.0]",,Ground Pass,,9.507892,,,,Fernando Lucas Martins,16586.0,,,,,,2,Regular Play,Roberto Soriano,6759.0,Center Attacking Midfield,105,Sampdoria,234,['d8d57553-73ee-43f0-b5d4-357d84e131f8'],5,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:05.377,Pass,
,,,,,,,,,,,,,,,,0.738443,,,,,,,,,,,,,,,394de1ff-5a1a-42a2-9b6d-3e49c01279d1,2208,,"[65.9, 59.3]",3878558,49,,,,-1.1336191,,Right Foot,,,,"[75.2, 39.4]",,High Pass,,21.965883,,Incomplete,,Eder Citadin Martins,7000.0,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Right Center Midfield,105,Sampdoria,234,"['99ddb274-4d19-474d-9c2f-9ee8041cbfca', 'ac421e37-b9c4-4a72-85c9-8f5a0f2482de']",6,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:06.511,Pass,
,,,,,,,,,,,,,,,,4.078062,,,,,,,,,,,,,,,ac421e37-b9c4-4a72-85c9-8f5a0f2482de,2210,,"[44.9, 40.7]",3878558,49,,,,-1.8035378,,Head,,,,"[41.7, 27.2]",,High Pass,,13.874077,,,,Mirko Valdifiori,8194.0,,,,,Recovery,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,106,Napoli,227,"['394de1ff-5a1a-42a2-9b6d-3e49c01279d1', 'c3cbea3b-b3e1-46b8-aacf-63cdbbb95773']",7,,,,,,,,,,,,,,,,,,Napoli,227,00:04:07.250,Pass,
,,,,,,,,,,,,,,,,1.494652,,,,,,,,,,,,,,,00d59719-9aa1-4dba-8210-2a82b714e244,2213,,"[38.2, 27.9]",3878558,49,,,True,1.0666304,,,,,,"[43.0, 36.6]",,High Pass,,9.936297,,,,Allan Marques Loureiro,7035.0,,,,,,2,Regular Play,Mirko Valdifiori,8194.0,Center Defensive Midfield,106,Napoli,227,"['38184505-b5a2-4661-b09e-ffec03cd619d', '71268d86-bd2a-405a-a7dc-749957150ea4']",11,,,,,,,,,,,,,,,,,,Napoli,227,00:04:11.328,Pass,True
,,,,,,,,,,,,,,,,0.571359,,,,,,,,,,,,,,,db39ce1b-d972-4422-9c97-f092cdcc25e6,2216,,"[43.0, 36.6]",3878558,49,,,,-2.7430701,,Right Foot,,,,"[35.4, 33.4]",,Low Pass,,8.246211,,,,Raúl Albiol i Tortajada,7030.0,,,,,,2,Regular Play,Allan Marques Loureiro,7035.0,Right Center Midfield,106,Napoli,227,['d5d539c8-0539-4873-a5e5-2d2f30eaa8e9'],12,,,,,,,,,,,,,,,,,,Napoli,227,00:04:12.822,Pass,
,,,,,,,,,,,,,,,,0.933713,,,,,,,,,,,,,,,124075aa-40c2-4a3f-8938-df7c9c324d88,2219,,"[35.7, 33.6]",3878558,49,,,,0.066568166,,Head,,,,"[44.7, 34.2]",,Low Pass,,9.019978,,,,Lorenzo Insigne,7037.0,,,,,,2,Regular Play,Raúl Albiol i Tortajada,7030.0,Right Center Back,106,Napoli,227,"['1d4976db-d69a-46fd-997b-d6a4b576b5d6', '70f15609-2ca5-4605-b50e-10f73f9e93c5']",13,,,,,,,,,,,,,,,,,,Napoli,227,00:04:13.394,Pass,True
,,,,,,,,,,,,,,,,0.903839,,,,,,,,,,,,,,,2570ebe5-37bf-4b7b-a755-369ce002e1a8,2221,,"[44.7, 34.2]",3878558,49,,,,-1.9055332,,Left Foot,,,,"[42.3, 27.3]",,Ground Pass,,7.3054776,,,,Mirko Valdifiori,8194.0,,,,,,2,Regular Play,Lorenzo Insigne,7037.0,Center Attacking Midfield,106,Napoli,227,['45daeacd-685a-453c-943f-b8bbd4421fb1'],14,,,,,,,,,,,,,,,,,,Napoli,227,00:04:14.327,Pass,
,,,,,,,,,,,,,,,,1.499477,,,,,,,,,,,,,,,557a9b25-8365-492b-bf9b-0acaf3df7e08,2224,,"[42.3, 27.3]",3878558,49,,,,-0.06419738,,Right Foot,,,,"[56.3, 26.4]",,Ground Pass,,14.028899,,,,Marek Hamšík,7025.0,,,,,,2,Regular Play,Mirko Valdifiori,8194.0,Center Defensive Midfield,106,Napoli,227,"['093208f0-dd23-429d-af37-97c7038c88a7', 'ed081676-f623-43f8-a714-1838bdf6a6b7']",15,,,,,,,,,,,,,,,,,,Napoli,227,00:04:15.231,Pass,True
,,,,,,,,,,,,,,,,1.316437,,,,,,,,,,,,,,,3cd75f63-c100-464b-b49a-80fea524dc68,2227,,"[91.0, 35.1]",3878558,49,,,,0.87471217,a2197c15-4132-4e8e-a78a-0c08db796a5a,Right Foot,,,,"[103.2, 49.7]",,Ground Pass,,19.026299,,,,Gonzalo Gerardo Higuaín,5497.0,True,,,,,2,Regular Play,Marek Hamšík,7025.0,Left Center Midfield,106,Napoli,227,['b171f7b2-af3e-4de0-9f7f-d205857a03d7'],21,,,,,,,,,,,,,,,,,,Napoli,227,00:04:21.191,Pass,
,,,,,,,,,,,,,,,,1.368191,,,,,,,,,,,,,,,875a2660-b89d-4037-a8e0-8390454a7857,2237,,"[29.7, 5.7]",3878558,49,,,,-0.017141178,,Right Foot,,,,"[47.2, 5.4]",,Ground Pass,,17.502571,,,,Eder Citadin Martins,7000.0,,,,,,2,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,106,Napoli,227,"['0d6b4780-659c-4432-9c27-4d3191e2384b', 'ba786443-ebf4-41ed-b57e-819966f8f554']",30,,,,,,,,,,,,,,,,,,Sampdoria,234,00:04:30.468,Pass,True
,,,,,,,,,,,,,,,,1.531192,,,,,,,,,,,,,,,1fe1c3bc-6fc0-48ac-9e6e-c4da56c59ab8,2242,,"[71.2, 80.0]",3878558,49,True,,,-1.6080462,,,,,,"[70.6, 63.9]",,Low Pass,,16.111176,,,,Allan Marques Loureiro,7035.0,,,,,Throw-in,2,From Throw In,Christian Maggio,7027.0,Right Back,107,Napoli,227,['b5e3a117-3dfb-4f34-b0c7-75b923934fa2'],40,,,,,,,,,,,,,,,,,,Napoli,227,00:04:40.586,Pass,
,,,,,,,,,,,,,,,,3.117283,,,,,,,,,,,,,,,27d17924-55a9-4bec-940e-ea4d77272711,2244,,"[74.3, 65.6]",3878558,49,True,,,2.9587827,,Left Foot,,,,"[50.5, 70.0]",,High Pass,,24.203306,,,,Raúl Albiol i Tortajada,7030.0,,,,,,2,From Throw In,Allan Marques Loureiro,7035.0,Right Center Midfield,107,Napoli,227,['88cb3b7d-569a-44be-90e4-8524f133cbef'],42,,,,,,,,,,,,,,,,,,Napoli,227,00:04:42.904,Pass,
,,,,,,,,,,,,,,,,2.410022,,,,,,,,,,,,,,,db1358e1-127e-4a39-b78d-50d9a46ecc78,2246,,"[49.1, 70.3]",3878558,49,,,,-1.8324401,,Right Foot,,,,"[42.7, 46.4]",,Ground Pass,,24.74207,,,,Kalidou Koulibaly,5675.0,,,,,,2,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,107,Napoli,227,['3ca0ae81-43b5-43be-888e-34145232bfa2'],46,,,,,,,,,,,,,,,,,,Napoli,227,00:04:46.548,Pass,
,,,,,,,,,,,,,,,,1.029934,,,,,,,,,,,,,,,5285486d-880b-44dc-ab69-a464d3ee98e3,2249,,"[51.7, 38.8]",3878558,49,,,,-0.5220916,,Left Foot,,,,"[59.0, 34.6]",,Ground Pass,,8.421995,,,,Marek Hamšík,7025.0,,,,,,2,From Throw In,Kalidou Koulibaly,5675.0,Left Center Back,107,Napoli,227,['6352c485-79d7-49ae-99cd-0d3889c6cea3'],52,,,,,,,,,,,,,,,,,,Napoli,227,00:04:52.305,Pass,
,,,,,,,,,,,,,,,,1.635671,,,,,,,,,,,,,,,726a0715-08a0-4fd4-9752-12e3a36e1db8,2252,,"[59.0, 34.6]",3878558,49,,,,2.1403136,,Right Foot,,,,"[50.1, 48.5]",,Ground Pass,,16.50515,,,,Raúl Albiol i Tortajada,7030.0,,,,,,2,From Throw In,Marek Hamšík,7025.0,Left Center Midfield,107,Napoli,227,['f16357eb-b9ce-4ce4-9ef6-7bb7b5563580'],53,,,,,,,,,,,,,,,,,,Napoli,227,00:04:53.335,Pass,
,,,,,,,,,,,,,,,,1.200862,,,,,,,,,,,,,,,8f3f4373-6755-475a-80d3-8d464f9b3b53,2256,,"[50.1, 48.5]",3878558,49,,,,-0.30805278,,Right Foot,,,,"[83.1, 38.0]",,Low Pass,,34.630188,,,,Lorenzo Insigne,7037.0,,,,,,2,From Throw In,Raúl Albiol i Tortajada,7030.0,Right Center Back,107,Napoli,227,['37b0c447-944b-45e6-a180-2ef02919beb4'],55,,,,,,,,,,,,,,,,,,Napoli,227,00:04:55.831,Pass,
,,,,,,,,,,,,,,,,0.58956,,,,,,,,,,,,,,,cc069bc5-7814-47ea-a636-5431c8f5bc65,2259,,"[83.1, 38.0]",3878558,49,,,,2.1317785,,Right Foot,,,,"[76.0, 49.3]",,Low Pass,,13.345411,,,,Gonzalo Gerardo Higuaín,5497.0,,,,,,2,From Throw In,Lorenzo Insigne,7037.0,Center Attacking Midfield,107,Napoli,227,"['35d2ffca-5c81-4586-b4fb-c4a6e94de097', '4f0baca2-35dd-46b6-b026-01b361051d1a']",57,,,,,,,,,,,,,,,,,,Napoli,227,00:04:57.032,Pass,True
,,,,,,,,,,,,,,,,3.321983,,,,,,,,,,,,,,,2b590b21-6d05-428f-ac4a-a1885b460f4c,2263,,"[79.6, 47.3]",3878558,49,,,,0.5054767,,Right Foot,,,,"[105.8, 61.8]",,High Pass,,29.944782,,,,Lorenzo Insigne,7037.0,,,,,,2,From Throw In,Gonzalo Gerardo Higuaín,5497.0,Left Center Forward,107,Napoli,227,"['b9e2a0dc-515b-4bbe-b533-27dbcd0cd6b4', 'f1cbf19e-0d61-4d48-8772-f6f3da25a8aa']",58,,,,,,,,,,,,,,,,,,Napoli,227,00:04:58.419,Pass,True
,,,,,,,,,,,,,,,,0.716024,,,,,,,,,,,,,,,1b275c21-6e55-4957-aa1e-ac1d8a8c9c69,2266,,"[97.4, 55.8]",3878558,50,,,,-0.50327444,,Left Foot,,,,"[106.3, 50.9]",,Low Pass,,10.159724,,Incomplete,,Gonzalo Gerardo Higuaín,5497.0,,,,,,2,From Throw In,Lorenzo Insigne,7037.0,Center Attacking Midfield,107,Napoli,227,"['248c6907-9dfb-4193-baf7-fcea28ab4279', 'e896b4b9-8939-4cca-b34d-202772825104']",4,,,,,,,,,,,,,,,,,,Napoli,227,00:05:04.644,Pass,
,,,,,,,,,,,,,,,,1.377652,,,,,,,,,,,,,,,8124b4f8-559b-4d49-8ccd-320d548df177,2270,,"[8.0, 36.8]",3878558,50,True,,,0.85988694,,Keeper Arm,,,,"[26.6, 58.4]",,Ground Pass,,28.504736,,,,Fernando Lucas Martins,16586.0,,,,,,2,Regular Play,Emiliano Viviano,7018.0,Goalkeeper,108,Sampdoria,234,['b8bf676e-214a-464d-bd73-3d9dd6872685'],8,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:08.715,Pass,
,,,,,,,,,,,,,,,,1.539942,,,,,,,,,,,,,,,dfa3b7de-3a44-452b-9a50-5c37f9c2fe67,2272,,"[47.3, 66.3]",3878558,50,,,,0.63965005,,Left Foot,,,,"[59.8, 75.6]",,Ground Pass,,15.580115,,,,Luis Fernando Muriel Fruto,6334.0,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Right Center Midfield,108,Sampdoria,234,['744d6b1b-57e9-4ea4-8d37-f125a8851de3'],13,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:13.509,Pass,
,,,,,,,,,,,,,,,,2.756678,,,,,,,,,,,,,,,a0d837db-5b45-40e8-9192-7fae85f235d0,2276,,"[58.0, 48.0]",3878558,50,,,,-1.0139714,,Left Foot,,,,"[80.1, 12.5]",,High Pass,,41.816982,,,,Eder Citadin Martins,7000.0,,,,,,2,Regular Play,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,108,Sampdoria,234,['e9cb74a5-9a70-4526-b31b-ad006036b5d4'],19,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:19.404,Pass,
,,,,,,,,,,,,,,,,0.987636,,,,,,,,,,,,,,,1fa7b573-744d-45c0-9e18-df37bb9bf368,2279,,"[80.1, 12.5]",3878558,50,,,,2.440439,,Right Foot,,,,"[67.9, 22.8]",,Ground Pass,,15.966528,,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,2,Regular Play,Eder Citadin Martins,7000.0,Left Center Forward,108,Sampdoria,234,['5fb9d47e-9f4b-4683-aca5-1c82c6b39aa5'],23,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:23.087,Pass,
,,,,,,,,,,,,,,,,1.290421,,,,,,,,,,,,,,,5602fe43-f584-453b-ae96-6a298d359b4b,2282,,"[67.9, 22.8]",3878558,50,,,,1.6402496,,Right Foot,,,,"[67.1, 34.3]",,Ground Pass,,11.527793,,,,Angelo Palombo,40429.0,,,,,,2,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,108,Sampdoria,234,['0359abb5-f6e3-4723-bef7-67f968d484a8'],24,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:24.999,Pass,
,,,,,,,,,,,,,,,,2.062279,,,,,,,,,,,,,,,ed83ba58-4205-49a0-a555-1cd70e072859,2285,,"[67.3, 41.6]",3878558,50,,,,1.5528771,,Right Foot,,,,"[67.8, 69.5]",,Ground Pass,,27.90448,,,,Mattia Cassani,387417.0,,,,,,2,Regular Play,Angelo Palombo,40429.0,Center Defensive Midfield,108,Sampdoria,234,['97814c6b-6f24-45a6-9b32-00530dde63ef'],27,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:27.607,Pass,
,,,,,,,,,,,,,,,,0.953542,,,,,,,,,,,,,,,3ade13cd-b022-4f7d-a287-75efff4d0ad5,2288,,"[76.4, 71.1]",3878558,50,,,,-0.5834641,,Right Foot,,,,"[91.7, 61.0]",,Ground Pass,,18.33303,,,,Roberto Soriano,6759.0,,,,,,2,Regular Play,Mattia Cassani,387417.0,Right Back,108,Sampdoria,234,['0c4c9a3a-a92f-4aed-8388-b44179481757'],30,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:30.492,Pass,
,,,,,,,,,,,,,,,,0.92891,,,,,,,,,,,,,,,3f0533a3-aadb-485b-88dc-1d3588fe5d88,2294,,"[87.4, 63.9]",3878558,50,,,,2.7529032,,Right Foot,,,,"[76.9, 68.2]",,Low Pass,,11.346365,,,,Mattia Cassani,387417.0,,,,,Recovery,2,Regular Play,Roberto Soriano,6759.0,Center Attacking Midfield,108,Sampdoria,234,"['881cd39b-94d5-4055-b49e-2244e7512b6a', 'b2adef75-f625-4094-88c7-ac02848b1e8f']",32,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:32.753,Pass,True
,,,,,,,,,,,,,,,,1.361134,,,,,,,,,,,,,,,0ff7b9ac-18f3-42b1-a0be-c85195ec68de,2296,,"[76.9, 68.2]",3878558,50,,,,0.8164441,,Right Foot,,,,"[84.7, 76.5]",,Low Pass,,11.389908,,,,Fernando Lucas Martins,16586.0,,,,,,2,Regular Play,Mattia Cassani,387417.0,Right Back,108,Sampdoria,234,['8ab47e43-75ee-4439-aec8-1fe0cce27084'],33,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:33.682,Pass,
,,,,,,,,,,,,,,,,1.056608,,,,,,,,,,,,,,,ece02d4a-423c-486e-a75a-2ad60353fdaf,2299,,"[84.7, 75.2]",3878558,50,,,,-1.8840001,,Right Foot,,,,"[79.0, 57.6]",,Ground Pass,,18.5,,,,Angelo Palombo,40429.0,,,,,,2,Regular Play,Fernando Lucas Martins,16586.0,Right Center Midfield,108,Sampdoria,234,['1593845a-f50b-4628-a4db-e4b96ed58cac'],36,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:36.705,Pass,
,,,,,,,,,,,,,,,,1.894868,,,,,,,,,,,,,,,23e14b0f-ab13-4327-987b-738369c5a76d,2302,,"[79.0, 57.6]",3878558,50,,,,-1.4234842,,Right Foot,,,,"[83.6, 26.6]",,Ground Pass,,31.339432,,,,Édgar Osvaldo Barreto Cáceres,7009.0,,,,,,2,Regular Play,Angelo Palombo,40429.0,Center Defensive Midfield,108,Sampdoria,234,['4308fe9c-9fb3-4f2c-bca0-2181f23c4c59'],39,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:39.695,Pass,
,,,,,,,,,,,,,,,,0.740738,,,,,,,,,,,,,,,7f4ecc3d-bfd9-4c20-bef5-f49d57fe538a,2306,,"[82.5, 24.9]",3878558,50,,,,0.946386,,Right Foot,,,,"[87.4, 31.7]",,Ground Pass,,8.381527,,,,Eder Citadin Martins,7000.0,,,,,,2,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Left Center Midfield,108,Sampdoria,234,['1f2f6938-57b3-4801-b804-bbf8cf9d3a72'],44,,,,,,,,,,,,,,,,,,Sampdoria,234,00:05:44.076,Pass,
