50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[40.7, 75.0]",,,,,,,,,,,,,3.50702,,,,,,,,,,,,,,,,975ca04d-b026-43cb-83ac-cb1a08dbf535,2351,,"[40.7, 75.2]",3879766,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Felipe Anderson Pereira Gomes,8172.0,Right Wing,159,Lazio,236,"['4ce63752-f6aa-486d-a759-3c3e37409b1e', 'a023514c-5b15-4a5c-8d4b-873ca73e9737', 'f73e8095-cf31-4309-811e-94b9ccafec90']",30,,,,,,,,,,,,,,,,,Lazio,236,00:15:30.287,Carry,True
,,,,,"[42.5, 58.5]",,,,,,,,,,,,,1.040571,,,,,,,,,,,,,,,,b1a47d20-2476-4f8a-86ce-252e822dcda2,2356,,"[45.3, 58.3]",3879766,60,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,160,Lazio,236,"['51410adf-7371-4077-bf66-bbd7ced07efd', '982f2e21-2efb-415a-9e51-a49b5c852184', 'cb1db600-9a3f-4257-9ac6-a7bc83f49237']",35,,,,,,,,,,,,,,,,,Lazio,236,00:15:35.190,Carry,True
,,,,,"[51.4, 31.1]",,,,,,,,,,,,,3.347205,,,,,,,,,,,,,,,,471e16a6-aa40-4885-a14d-c4a4f2c379d5,2361,,"[39.9, 35.6]",3879766,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maurício dos Santos Nascimento,9939.0,Left Center Back,161,Lazio,236,"['408b80f4-41f8-4b93-80a0-5d40d6794406', 'b67b1991-b2da-4653-80dd-d727754abb2c']",46,,,,,,,,,,,,,,,,,Lazio,236,00:15:46.210,Carry,
,,,,,"[55.7, 21.9]",,,,,,,,,,,,,1.316188,,,,,,,,,,,,,,,,23d35535-40ba-4949-90eb-904d9618fcb2,2364,,"[51.8, 16.3]",3879766,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Marco Parolo,8173.0,Left Center Midfield,161,Lazio,236,"['5b7ca1a3-16ed-499f-9910-bf426efbcbe9', 'e101443a-60bf-4c3c-ae81-d84d4295963c']",50,,,,,,,,,,,,,,,,,Lazio,236,00:15:50.818,Carry,
,,,,,"[94.6, 75.7]",,,,,,,,,,,,,1.758999,,,,,,,,,,,,,,,,6dcb2f10-ca15-4e64-8dfc-a0577a4286b0,2367,,"[94.6, 75.7]",3879766,60,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Felipe Anderson Pereira Gomes,8172.0,Right Wing,161,Lazio,236,"['6b7de864-ce45-4bf9-808b-abfb12be5f48', 'ce0080d5-9511-4274-bd72-ec67d6a73c1d']",55,,,,,,,,,,,,,,,,,Lazio,236,00:15:55.321,Carry,
,,,,,"[23.7, 28.6]",,,,,,,,,,,,,1.523276,,,,,,,,,,,,,,,,41745dd4-c2d7-49fb-987b-1c8a97e294f7,2372,,"[19.7, 28.2]",3879766,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Joseph Alfred Duncan,7698.0,Left Center Midfield,162,Sassuolo,232,"['0e523d22-0c3d-4991-a2cc-00f2b87e107f', 'e3b29304-8e22-44ae-9737-d83d9e16152b']",1,,,,,,,,,,,,,,,,,Sassuolo,232,00:16:01.090,Carry,
,,,,,"[104.3, 37.9]",,,,,,,,,,,,,3.958581,,,,,,,,,,,,,,,,9ff5011a-a26b-4aae-8364-e00e06a04ad1,2375,,"[76.6, 50.0]",3879766,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Domenico Berardi,7131.0,Right Wing,162,Sassuolo,232,"['a4a2a38b-9682-4232-9230-b9fdb2f5a9df', 'cd7ccf5b-7fc6-4128-90ed-ac5224749b68']",5,,,,,,,,,,,,,,,,,Sassuolo,232,00:16:05.013,Carry,
,,,,,"[30.5, 72.5]",,,,,,,,,,,,,2.534741,,,,,,,,,,,,,,,,f0f1f8cb-d7cb-46d1-b237-1ec11b48c048,2380,,"[27.8, 63.0]",3879766,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Wing,162,Sassuolo,232,"['09726f6f-5743-4488-9185-aba2974e0aaa', 'c8b3d632-b1de-4029-8c95-3eb83dc1e5f0']",12,,,,,,,,,,,,,,,,,Lazio,236,00:16:12.408,Carry,
,,,,,"[61.3, 52.2]",,,,,,,,,,,,,0.109290004,,,,,,,,,,,,,,,,ea8175dd-7e28-4219-aa52-5998d0e01434,2385,,"[57.7, 50.0]",3879766,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Biondini,10030.0,Right Center Midfield,162,Sassuolo,232,"['41799418-9d9a-45ee-b7a2-bce47eb6ba8c', 'eb204026-40d2-4f6e-ac1c-8843fb56d854']",17,,,,,,,,,,,,,,,,,Sassuolo,232,00:16:17.760,Carry,
,,,,,"[44.9, 16.4]",,,,,,,,,,,,,1.516624,,,,,,,,,,,,,,,,2681ade2-7bc2-4ae3-8caf-d008ea7c54f9,2388,,"[50.1, 17.2]",3879766,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,163,Lazio,236,"['1e6e41ed-fc31-4968-bd91-71db18cbd44a', 'a0676fc7-bcc2-45a8-948c-f8b6046e7eed']",19,,,,,,,,,,,,,,,,,Lazio,236,00:16:19.605,Carry,
,,,,,"[51.8, 27.9]",,,,,,,,,,,,,1.425616,,,,,,,,,,,,,,,,aa8b3f31-871a-432f-a56d-e0ecf7e863be,2391,,"[50.1, 27.3]",3879766,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,163,Lazio,236,"['3f77f180-ce0c-4a5e-88db-58cab37c2144', 'c1d51f87-3099-44ea-b579-746920392917']",22,,,,,,,,,,,,,,,,,Lazio,236,00:16:22.260,Carry,
,,,,,"[73.1, 34.9]",,,,,,,,,,,,,0.674011,,,,,,,,,,,,,,,,8e784662-7d70-4fa8-9160-502da23cb955,2394,,"[73.1, 34.9]",3879766,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Miroslav Klose,19286.0,Center Forward,163,Lazio,236,"['51508e1c-4f7b-4f5c-9948-d97313b44a23', '7920e97f-4f16-4692-8afc-2bfb3602796d']",24,,,,,,,,,,,,,,,,,Lazio,236,00:16:24.825,Carry,
,,,,,"[58.8, 42.6]",,,,,,,,,,,,,1.116908,,,,,,,,,,,,,,,,930148c3-0b07-4e18-9919-98512c4d2f5a,2399,,"[57.4, 48.8]",3879766,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milan Biševac,3103.0,Right Center Back,163,Lazio,236,"['bd1b11ce-3af6-4e61-9456-4b1729e3a484', 'cacd4906-e279-4c47-a151-55509c450c4b']",28,,,,,,,,,,,,,,,,,Lazio,236,00:16:28.032,Carry,
,,,,,"[81.5, 24.8]",,,,,,,,,,,,,3.107592,,,,,,,,,,,,,,,,acab43a9-0b7e-414a-846e-99edeeca11af,2402,,"[72.1, 21.0]",3879766,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,163,Lazio,236,"['5316a3c3-a911-4eee-9051-5664dab8af70', '6c55bb11-bddd-435d-9d93-bd41bb20767c']",30,,,,,,,,,,,,,,,,,Lazio,236,00:16:30.677,Carry,
,,,,,"[57.4, 41.4]",,,,,,,,,,,,,1.199999,,,,,,,,,,,,,,,,485fdee1-ec58-4178-a3da-e2cea1bafdb1,2407,,"[56.6, 45.2]",3879766,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milan Biševac,3103.0,Right Center Back,163,Lazio,236,"['3a077da2-b121-4aa7-af45-f4539d5cc5a2', '5411c4ec-0729-445b-b766-729575b99f86']",38,,,,,,,,,,,,,,,,,Lazio,236,00:16:38.750,Carry,
,,,,,"[65.1, 14.9]",,,,,,,,,,,,,3.810936,,,,,,,,,,,,,,,,c569c3f4-9ab0-404a-847a-e721dda4324b,2410,,"[69.6, 9.0]",3879766,61,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marco Parolo,8173.0,Left Center Midfield,163,Lazio,236,"['a4f1e478-2d47-4978-8cc4-d5445bccd693', 'ac725051-6cd2-42d6-bf8a-c2daf69e34e1']",41,,,,,,,,,,,,,,,,,Lazio,236,00:16:41.726,Carry,
,,,,,"[91.5, 74.3]",,,,,,,,,,,,,0.107455,,,,,,,,,,,,,,,,331c3ba7-9efe-43c1-b4c6-0b40fab0dcff,2424,,"[91.5, 72.9]",3879766,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Domenico Berardi,7131.0,Right Wing,165,Sassuolo,232,"['407a7144-2e82-4ba3-911d-8979eb24cb42', '4ad4c955-0cc7-437a-86dd-7c10ebeb49b1', '943ca909-80d2-49f1-89b9-771451eaddf1']",42,,,,,,,,,,,,,,,,,Sassuolo,232,00:17:42.356,Carry,True
,,,,,"[99.9, 76.9]",,,,,,,,,,,,,2.031085,,,,,,,,,,,,,,,,1437260d-ab15-4365-a710-a0254c607c66,2428,,"[98.7, 74.1]",3879766,62,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Davide Biondini,10030.0,Right Center Midfield,165,Sassuolo,232,"['04f81d0b-cdc4-4a32-ae4b-31d64b63dc76', '6e491010-86e5-40a5-a57f-fd2985f86b0c', 'b62811b4-6037-4690-9788-131dee46efe2']",43,,,,,,,,,,,,,,,,,Sassuolo,232,00:17:43.255,Carry,True
,,,,,"[73.0, 67.9]",,,,,,,,,,,,,1.616474,,,,,,,,,,,,,,,,cb473aef-63c5-47e5-86e4-46e977292de1,2442,,"[73.8, 67.9]",3879766,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Domenico Berardi,7131.0,Right Wing,167,Sassuolo,232,"['4b3bf1ee-301d-4dca-8c43-5d5fe9ccb3af', '69d7d516-d559-45d7-8853-198522f0ac85', 'caefb97f-c7dd-446e-9c15-9e366f417932']",19,,,,,,,,,,,,,,,,,Sassuolo,232,00:18:19.377,Carry,True
,,,,,"[59.9, 74.5]",,,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,,,e365e95e-fcfa-43d7-bd70-10c4e991a7a8,2446,,"[61.3, 73.9]",3879766,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Šime Vrsaljko,5461.0,Right Back,167,Sassuolo,232,"['2a7271b7-ffb5-4f6a-b254-b04947eccd60', '752afde4-4ddb-42cf-a115-f161c68eec6e']",23,,,,,,,,,,,,,,,,,Sassuolo,232,00:18:23.224,Carry,
,,,,,"[102.5, 67.5]",,,,,,,,,,,,,3.732335,,,,,,,,,,,,,,,,cc7007c4-c60e-47b6-bcb7-f483757c1baf,2450,,"[86.7, 68.5]",3879766,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gregoire Defrel,7457.0,Center Forward,167,Sassuolo,232,"['4e891eaa-6504-4dcd-aea9-d37130c5adc9', '72e71263-63f8-4219-8f46-5184a8822247', 'ccc72b80-0e59-4e5b-8e2d-c5695b747e00']",25,,,,,,,,,,,,,,,,,Sassuolo,232,00:18:25.154,Carry,True
,,,,,"[115.6, 57.8]",,,,,,,,,,,,,2.758298,,,,,,,,,,,,,,,,c6105f51-cbb3-42a0-8705-d2ee220929a6,2454,,"[102.5, 67.5]",3879766,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gregoire Defrel,7457.0,Center Forward,167,Sassuolo,232,"['0d8dbb93-a213-4fd4-9855-215d54d33223', '4b87f3f8-40fe-4847-94a4-d29719565385', '72e71263-63f8-4219-8f46-5184a8822247', 'ccc72b80-0e59-4e5b-8e2d-c5695b747e00']",28,,,,,,,,,,,,,,,,,Sassuolo,232,00:18:28.887,Carry,True
,,,,,"[107.6, 47.0]",,,,,,,,,,,,,1.418217,,,,,,,,,,,,,,,,b2408b63-d812-482f-a873-0c934f5c7bd5,2457,,"[110.1, 48.1]",3879766,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Domenico Berardi,7131.0,Right Wing,167,Sassuolo,232,"['0151352e-a3d4-4ba5-898d-dd09c9487f4e', '2b330bf8-7111-42c1-b38d-36a44fdd5c9a', '81e235bd-fec9-40e5-b0c5-125334f3d266']",32,,,,,,,,,,,,,,,,,Sassuolo,232,00:18:32.332,Carry,True
,,,,,"[106.3, 30.0]",,,,,,,,,,,,,0.827888,,,,,,,,,,,,,,,,b8ef2c2d-dc9c-4dd5-bbaf-fff0770211b8,2461,,"[106.9, 31.4]",3879766,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joseph Alfred Duncan,7698.0,Left Center Midfield,167,Sassuolo,232,"['b53ba4ec-a8f2-48c0-8db0-7fe549f517f7', 'dea09c3c-fcac-42c9-bb8d-4bee2b160d72']",34,,,,,,,,,,,,,,,,,Sassuolo,232,00:18:34.621,Carry,
,,,,,"[102.8, 66.9]",,,,,,,,,,,,,4.729024,,,,,,,,,,,,,,,,cbe01c04-156c-41be-a008-9c4accdeba3d,2470,,"[92.0, 72.9]",3879766,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Candreva,7776.0,Left Wing,170,Lazio,236,"['8e454a17-9451-4bdb-a4cd-ed084414217f', '95138b65-f3ba-42b1-abfe-f8cab011cfdf', 'd2915aeb-a91f-4372-9d64-87a61b03998f']",51,,,,,,,,,,,,,,,,,Lazio,236,00:18:51.000,Carry,True
,,,,,"[100.0, 76.6]",,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,9b45cc71-9c47-4401-a7e8-83a23ebd6551,2474,,"[100.0, 76.6]",3879766,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,170,Lazio,236,"['428cb4b7-fd7b-419a-8c66-5e509e6e81cb', '6a942192-77ef-4a0c-babd-8cdefa82dd38']",56,,,,,,,,,,,,,,,,,Lazio,236,00:18:56.864,Carry,
,,,,,"[102.8, 60.0]",,,,,,,,,,,,,2.320743,,,,,,,,,,,,,,,,c4627e02-4f7a-4774-a6ac-f3ca895b83c4,2477,,"[102.3, 66.3]",3879766,63,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keita Baldé Diao,3145.0,Left Center Midfield,170,Lazio,236,"['17726426-eff6-4a39-abce-68e251aa48e2', '895ca364-acdb-4041-922c-5aa491c2aafb', '905beecc-2f9c-420c-9872-d6e5ba5d76b1']",59,,,,,,,,,,,,,,,,,Lazio,236,00:18:59.053,Carry,True
,,,,,"[27.8, 20.4]",,,,,,,,,,,,,1.276029,,,,,,,,,,,,,,,,f07ca976-bc56-4353-9d24-3493d711a892,2483,,"[17.7, 20.2]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregoire Defrel,7457.0,Center Forward,171,Sassuolo,232,"['49db6e1c-7db5-4b49-a095-ccdead794fb4', '970c6a05-f129-44a2-b6d0-b61b603b9e93', 'cc119e36-8f91-4b6a-9284-9ffedc457bab']",2,,,,,,,,,,,,,,,,,Sassuolo,232,00:19:02.650,Carry,True
,,,,,"[88.5, 41.7]",,,,,,,,,,,,,8.996001,,,,,,,,,,,,,,,,81f97f76-d9a2-48e0-82e2-1b5dc3f10812,2487,,"[62.6, 61.3]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Domenico Berardi,7131.0,Right Wing,171,Sassuolo,232,"['20ccc538-28c3-4b4b-bb80-0f7f3aca3464', '6b6a9e25-6992-4748-a9d3-8c7877dc7ba3', '89a403e7-88a0-4884-b6a4-f94618348e2e']",6,,,,,,,,,,,,,,,,,Sassuolo,232,00:19:06.376,Carry,True
,,,,,"[96.4, 68.5]",,,,,,,,,,,,,0.168699,,,,,,,,,,,,,,,,54ff7763-f697-49ce-b357-2d3b618d180f,2493,,"[96.1, 69.0]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Biondini,10030.0,Right Center Midfield,171,Sassuolo,232,"['06f79818-7766-4902-b969-6cfdf3f05813', '0f64e3a0-bbf3-4987-a71a-9670abc3fdae', '549a4b4c-afe3-4045-a3c5-88f2577878b1']",17,,,,,,,,,,,,,,,,,Sassuolo,232,00:19:17.521,Carry,True
,,,,,"[18.1, 13.9]",,,,,,,,,,,,,0.192487,,,,,,,,,,,,,,,,08eb2124-ed7d-4e68-a068-7503cfef67b2,2498,,"[18.1, 13.9]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Senad Lulić,7785.0,Left Back,172,Lazio,236,"['50d781fe-0f8b-4e50-bc6a-1158221987a9', '6622abb7-2810-40f3-be9a-5bc0e6202874']",26,,,,,,,,,,,,,,,,,Lazio,236,00:19:26.671,Carry,
,,,,,"[10.3, 6.4]",,,,,,,,,,,,,0.757615,,,,,,,,,,,,,,,,588c8833-c868-4581-a07c-b6568b09e407,2501,,"[10.3, 6.4]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,172,Lazio,236,"['5d77b238-4d23-4188-8780-94716196e98f', 'b392fdfe-55f8-4c9f-9165-3a6d0e312023']",27,,,,,,,,,,,,,,,,,Lazio,236,00:19:27.975,Carry,
,,,,,"[23.7, 26.2]",,,,,,,,,,,,,6.280165,,,,,,,,,,,,,,,,0afb29b6-d0e0-4633-b20a-5e8e14c585b1,2504,,"[10.0, 16.4]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maurício dos Santos Nascimento,9939.0,Left Center Back,172,Lazio,236,"['2aac60b4-2b88-403b-b05f-db457b640d98', '71af8cac-49d7-49fa-b7f5-885aae1a3003']",29,,,,,,,,,,,,,,,,,Lazio,236,00:19:29.646,Carry,
,,,,,"[27.8, 26.5]",,,,,,,,,,,,,0.8175,,,,,,,,,,,,,,,,a6debcf4-21a4-4de4-9be8-850efbe86435,2507,,"[30.9, 24.5]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,172,Lazio,236,"['ce5b493e-78b3-4bed-8756-9e5b26a79574', 'd48dee4b-baf7-4c4d-aad5-09f000d3c1e4']",36,,,,,,,,,,,,,,,,,Lazio,236,00:19:36.404,Carry,
,,,,,"[27.4, 45.4]",,,,,,,,,,,,,1.66635,,,,,,,,,,,,,,,,521a884a-d9ec-4391-be08-43b6a34418f6,2510,,"[27.8, 39.6]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milan Biševac,3103.0,Right Center Back,172,Lazio,236,"['1d58867c-5888-4101-b3f7-a0b8cf17f185', '8a321788-b186-491f-88b5-2b07e4ff763d', 'b3a71e39-d75a-4cac-bd61-73e8bafbaf40']",38,,,,,,,,,,,,,,,,,Lazio,236,00:19:38.212,Carry,True
,,,,,"[33.0, 76.0]",,,,,,,,,,,,,1.392832,,,,,,,,,,,,,,,,4428bd17-626d-48e3-be4d-debc3e9a10d9,2514,,"[33.0, 76.0]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdoulay Konko,26683.0,Right Back,172,Lazio,236,"['d26ecb2d-5686-446f-a716-dbc6702b34c8', 'eedd455b-4317-4b3c-8119-736cdd6b92f0']",41,,,,,,,,,,,,,,,,,Lazio,236,00:19:41.449,Carry,
,,,,,"[48.5, 77.0]",,,,,,,,,,,,,0.105956,,,,,,,,,,,,,,,,fe2d8fbc-af50-453c-8e8f-9224471ebfdb,2517,,"[48.5, 77.0]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Left Center Midfield,172,Lazio,236,"['0cfa63ff-5313-491d-be2b-32318e39141f', 'f2d33186-dd59-41a3-8c88-236d6df37f3f']",43,,,,,,,,,,,,,,,,,Lazio,236,00:19:43.988,Carry,
,,,,,"[46.7, 71.8]",,,,,,,,,,,,,0.066666,,,,,,,,,,,,,,,,07f0cfda-a25b-40d2-9aef-8daf6e59c234,2520,,"[40.4, 70.5]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdoulay Konko,26683.0,Right Back,172,Lazio,236,"['68331e29-a9a6-406c-8df0-ef58fcb4f148', '6aec08ef-43d6-4cbe-a52b-f13b1d30a974']",45,,,,,,,,,,,,,,,,,Lazio,236,00:19:45.209,Carry,
,,,,,"[114.7, 51.1]",,,,,,,,,,,,,1.462797,,,,,,,,,,,,,,,,2aabee5e-9626-4428-932d-1e31954c2a70,2523,,"[106.2, 55.3]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keita Baldé Diao,3145.0,Left Wing,172,Lazio,236,"['2c1290db-418a-4627-8aba-7c2a07fefe31', '5cb5e1d3-cdae-46c4-971c-750cf6998c4a', 'dd1dd3d9-d443-49e4-ad19-80530bd42bb6']",49,,,,,,,,,,,,,,,,,Lazio,236,00:19:49.173,Carry,True
,,,,,"[99.2, 59.1]",,,,,,,,,,,,,3.718113,,,,,,,,,,,,,,,,226105bb-25b8-40b8-9271-6b92255bdeb6,2530,,"[89.2, 52.3]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Left Center Midfield,172,Lazio,236,"['8d4055ba-8f8b-4716-b111-1f8c85c32436', '90b86209-07eb-4bc6-b145-342a0d48aede', 'a21d7310-4b00-4b64-97d0-fa9067a4d355']",54,,,,,,,,,,,,,,,,,Lazio,236,00:19:54.181,Carry,True
,,,,,"[111.0, 63.0]",,,,,,,,,,,,,2.260362,,,,,,,,,,,,,,,,3d95d870-55b8-4a4c-aa28-b2fa636a784e,2535,,"[115.6, 65.1]",3879766,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Candreva,7776.0,Right Wing,172,Lazio,236,"['864845b5-403a-472a-8a3a-0a1b78a3620c', 'fd08a1c7-69a0-4d6a-a69f-bbedb3efce54']",59,,,,,,,,,,,,,,,,,Lazio,236,00:19:59.955,Carry,
,,,,,"[97.8, 52.5]",,,,,,,,,,,,,1.05038,,,,,,,,,,,,,,,,785227aa-f9c6-4e27-b0f6-9f98468efb87,2540,,"[91.6, 51.9]",3879766,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,172,Lazio,236,"['0bcaeec6-f3f5-4141-a11a-faa5533119c3', 'f9b0065b-e6c4-4841-bfb7-4ff5b09cd662', 'fc00f57f-ccfb-49db-bbde-3fb1ed246324']",5,,,,,,,,,,,,,,,,,Lazio,236,00:20:05.117,Carry,True
,,,,,"[100.2, 62.1]",,,,,,,,,,,,,1.544573,,,,,,,,,,,,,,,,953cab55-560f-434d-81ec-72e60c295f5a,2544,,"[103.3, 72.4]",3879766,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Left Center Midfield,172,Lazio,236,"['684424d0-c782-43ae-8fd7-8a53f5594f83', 'f9c72f23-d201-468f-82c3-03cb8877df41']",7,,,,,,,,,,,,,,,,,Lazio,236,00:20:07.421,Carry,
,,,,,"[91.8, 54.7]",,,,,,,,,,,,,1.282406,,,,,,,,,,,,,,,,5707f20a-b9fd-4718-877b-0fe1bb0f902a,2550,,"[88.4, 52.5]",3879766,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdoulay Konko,26683.0,Right Back,172,Lazio,236,"['7cdb7874-344c-40b3-98cc-d569ca9555df', '940a44b8-5ea8-4c5c-aff6-e2b287a15631', 'd63050b3-d9e2-4a08-ad9c-fdb34205a4ea']",12,,,,,,,,,,,,,,,,,Lazio,236,00:20:12.170,Carry,True
,,,,,"[93.6, 54.3]",,,,,,,,,,,,,0.38407,,,,,,,,,,,,,,,,dee9b825-857e-4e43-af81-7a8ef80579ca,2553,,"[91.8, 54.7]",3879766,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Abdoulay Konko,26683.0,Right Back,172,Lazio,236,"['18863999-4c95-4eb3-a288-fb17876abefb', '7cdb7874-344c-40b3-98cc-d569ca9555df', '940a44b8-5ea8-4c5c-aff6-e2b287a15631']",13,,,,,,,,,,,,,,,,,Lazio,236,00:20:13.453,Carry,True
,,,,,"[41.8, 22.0]",,,,,,,,,,,,,1.187527,,,,,,,,,,,,,,,,c0e252bc-948b-4708-9892-2e9cce69196c,2559,,"[39.6, 20.8]",3879766,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Wing,173,Sassuolo,232,"['0914d78a-2563-427d-8ad9-a7404b7f38ba', '218506cb-1b24-4ce0-9ab5-c4e6871b6dc6', '6b8ac9a3-385a-4be6-ad17-024e9f3c78f7']",16,,,,,,,,,,,,,,,,,Sassuolo,232,00:20:16.781,Carry,True
,,,,,"[79.5, 53.7]",,,,,,,,,,,,,1.333388,,,,,,,,,,,,,,,,bf1dd167-2f4d-4a1b-a2dd-c87434fed2c4,2564,,"[78.3, 58.1]",3879766,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Rodrigo Biglia,5510.0,Center Defensive Midfield,174,Lazio,236,"['72c644db-22c9-4564-a19d-31f0e83c216c', 'bd329051-45f0-495d-beb2-3915dc16379b']",19,,,,,,,,,,,,,,,,,Lazio,236,00:20:19.089,Carry,
,,,,,"[103.7, 24.8]",,,,,,,,,,,,,3.608828,,,,,,,,,,,,,,,,afd29220-8365-4ea5-b644-d43cb7e87225,2567,,"[96.7, 12.5]",3879766,65,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keita Baldé Diao,3145.0,Left Wing,174,Lazio,236,"['4cf1b29d-0d29-43c1-9a81-999c44dd7844', '525bc21a-d13a-42f5-8b49-7c9a516b9a9e', '9cc5ec48-7bed-403b-8e1e-018d25d5fc40']",22,,,,,,,,,,,,,,,,,Lazio,236,00:20:22.793,Carry,True
