50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.54382,,,,,,,,,,,,4749a168-c495-42de-8d66-3b99e3b2e90c,3252,,"[46.7, 56.9]",3879844,75,,,,True,-1.3625395,,,,,,"[52.3, 30.4]",,High Pass,,27.085236,,,Daniele Croce,40251.0,,,,,Recovery,2,Regular Play,Uroš Ćosić,16061.0,Right Center Back,158,Empoli,290,"['28576e27-0603-46a1-bfde-05b221175ec1', '6c2a7a9a-1ceb-4f6b-b8d4-6325a897222d', '71b8776d-f7e6-4481-a1f2-9f0a8e8063d9']",33,,,,,,,,,,,,,,,,,Empoli,290,00:30:33.467,Pass,True
,,,,,,,,,,,,,,,,,0.868676,,,,,,,,,,,,80c55b2c-3f0b-4ee9-9db5-04ea45e0258e,3256,,"[55.5, 26.6]",3879844,75,,,,,-1.2490457,,Right Foot,,,,"[57.6, 20.3]",,Ground Pass,,6.6407833,,,Mário Rui Silva Duarte,7151.0,,,,,,2,Regular Play,Daniele Croce,40251.0,Left Center Midfield,158,Empoli,290,"['3742591b-3de9-425c-a4dc-b2b6f44dc7e4', '3f9aae39-96cb-4d69-9efb-832f5236cdc8']",37,,,,,,,,,,,,,,,,,Empoli,290,00:30:37.228,Pass,True
,,,,,,,,,,,,,,,,,0.459806,,,,,,,,,,,,bb829ac5-a119-441c-a081-9db3efc79706,3262,,"[56.7, 18.3]",3879844,75,,True,,,1.4116596,,Left Foot,,,,"[58.0, 26.4]",,Ground Pass,,8.203658,,,Leandro Daniel Paredes,16308.0,,,,,Free Kick,2,From Free Kick,Mário Rui Silva Duarte,7151.0,Left Back,159,Empoli,290,['f2b79a98-e3fe-4b4e-bd28-157c7183ed5c'],54,,,,,,,,,,,,,,,,,Empoli,290,00:30:54.568,Pass,
,,,,,,,,,,,,,,,,,1.035862,,,,,,,,,,,,ade5f1af-ffd0-41a0-9741-038ffe9b6396,3264,,"[58.0, 26.4]",3879844,75,,True,,,-1.666095,,Right Foot,,,,"[56.7, 12.8]",,Ground Pass,,13.661991,,,Mário Rui Silva Duarte,7151.0,,,,,,2,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,159,Empoli,290,['dbc56467-7022-47ec-8266-fa4e2aacfcac'],55,,,,,,,,,,,,,,,,,Empoli,290,00:30:55.096,Pass,
,,,,,,,,,,,,,,,,,1.454092,,,,,,,,,,,,2fa029ea-7c5d-405c-a3f8-ac56f2ec0f0e,3266,,"[63.0, 6.1]",3879844,75,,,,,1.0022718,,Left Foot,,,,"[76.8, 27.7]",,Ground Pass,,25.632011,,,Riccardo Saponara,7150.0,,,,,,2,From Free Kick,Mário Rui Silva Duarte,7151.0,Left Back,159,Empoli,290,['43238b06-533e-4b89-8f57-e7aa0208c3b7'],58,,,,,,,,,,,,,,,,,Empoli,290,00:30:58.291,Pass,
,,,,,,,,,,,,,,,,,0.730849,,,,,,,,,,,,d8ecf6a1-8dc2-4bbe-bf38-16d262d760e5,3270,,"[80.1, 43.6]",3879844,76,,,,,-2.3799994,,Right Foot,,,,"[75.8, 39.5]",,Ground Pass,,5.9413805,,,Piotr Zieliński,5660.0,,,,,,2,From Free Kick,Riccardo Saponara,7150.0,Left Center Forward,159,Empoli,290,['e8ebd095-adb4-40d8-a6f6-061bb91c00da'],4,,,,,,,,,,,,,,,,,Empoli,290,00:31:04.349,Pass,
,,,,,,,,,,,,,,,,,0.586546,,,,,,,,,,,,fdd352ae-ee5d-49f0-80df-d6867e88cc21,3273,,"[75.8, 38.6]",3879844,76,,,,,3.0137227,,Right Foot,,,,"[68.8, 39.5]",,Ground Pass,,7.05762,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,159,Empoli,290,['f94afe27-2528-45d7-b9a0-62a25652c9f4'],5,,,,,,,,,,,,,,,,,Empoli,290,00:31:05.536,Pass,
,,,,,,,,,,,,,,,,,1.864205,,,,,,,,,,,,35928f2b-b80a-4089-a2a7-b95f45e23bd7,3276,,"[68.0, 40.4]",3879844,76,,,,,1.4754343,,Right Foot,,,,"[70.2, 63.4]",,Ground Pass,,23.104979,,,Marco Zambelli,40250.0,,,,,,2,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,159,Empoli,290,['8514bae0-21b7-4c7f-9fda-5ddcc680ce5a'],6,,,,,,,,,,,,,,,,,Empoli,290,00:31:06.376,Pass,
,,,,,,,,,,,,,,,,,0.729498,,,,,,,,,,,,f2bd67bf-6987-4238-b843-f685f671c42a,3279,,"[79.9, 65.5]",3879844,76,,,,,-1.1479424,,Right Foot,,,,"[84.4, 55.5]",,Ground Pass,,10.965857,,,Riccardo Saponara,7150.0,,,,,,2,From Free Kick,Marco Zambelli,40250.0,Right Back,159,Empoli,290,['b96d076c-9000-4293-bb5c-ea5944c61e00'],10,,,,,,,,,,,,,,,,,Empoli,290,00:31:10.558,Pass,
,,,,,,,,,,,,,,,,,1.167586,,,,,,,,,,,,44ce7045-3ea6-4ab9-a494-4319bfbdeab8,3282,,"[84.4, 55.5]",3879844,76,,,,,-1.969757,,Left Foot,,,,"[80.1, 45.3]",,Ground Pass,,11.069327,,,Daniele Croce,40251.0,,,,,,2,From Free Kick,Riccardo Saponara,7150.0,Left Center Forward,159,Empoli,290,['5bfa9ac4-86f4-4a09-93f6-8feb7496e5f3'],14,,,,,,,,,,,,,,,,,Empoli,290,00:31:14.619,Pass,
,,,,,,,,,,,,,,,,,0.597076,,,,,,,,,,,,5547f920-fc50-4bbb-9327-df40959a560e,3285,,"[80.2, 43.8]",3879844,76,,,,,1.9966468,,Left Foot,,,,"[75.8, 53.5]",,Ground Pass,,10.651291,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Free Kick,Daniele Croce,40251.0,Left Center Midfield,159,Empoli,290,['7d36d79f-282a-4146-94f2-097a12f7e6b5'],16,,,,,,,,,,,,,,,,,Empoli,290,00:31:16.375,Pass,
,,,,,,,,,,,,,,,,,1.17284,,,,,,,,,,,,93ceb948-09d7-4e77-8d71-f138697cc276,3289,,"[82.8, 62.3]",3879844,76,,,,,-1.3734008,,Right Foot,,,,"[84.7, 52.8]",,Ground Pass,,9.688137,,,Manuel Pucciarelli,7054.0,,,,,,2,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,159,Empoli,290,['86ffca3e-15a3-412f-98e7-5490ed85b635'],21,,,,,,,,,,,,,,,,,Empoli,290,00:31:21.868,Pass,
,,,,,,,,,,,,,,,,,0.343651,,,,,,,,,,,,aeb5324e-1985-4d0b-b808-1178fdaa9872,3292,,"[84.5, 51.5]",3879844,76,,,,,1.5323538,,Right Foot,,,,"[84.7, 56.7]",,Ground Pass,,5.2038445,,,Riccardo Saponara,7150.0,,,,,,2,From Free Kick,Manuel Pucciarelli,7054.0,Right Center Forward,159,Empoli,290,['3df7a4c8-c559-4e13-8614-c37846117482'],23,,,,,,,,,,,,,,,,,Empoli,290,00:31:23.231,Pass,
,,,,,,,,,,,,,,,,,1.098846,,,,,,,,,,,,7c9d2e7f-cbdb-47fa-8f5e-a1ef58240672,3306,,"[94.4, 47.4]",3879844,76,,,,,-0.93971694,,Right Foot,,,,"[98.2, 42.2]",,Ground Pass,,6.440497,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,2,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,159,Empoli,290,"['0c0e481e-52c1-4ae1-9912-cd552c3d323e', '1f40f52d-c69f-4ca7-b435-0ad6081907d7', '23039eb4-dd96-41de-b1d4-09692bd04119']",30,,,,,,,,,,,,,,,,,Empoli,290,00:31:30.043,Pass,True
,,,,,,,,,,,,,,,,,1.749861,,,,,,,,,,,,4edf6d89-acc6-410e-8ea8-1e246af51233,3310,,"[25.7, 39.1]",3879844,76,,,,,1.0506717,,Right Foot,,,,"[32.0, 50.1]",,Ground Pass,,12.676356,,,Lorenzo Pasciuti,387472.0,,,,,,2,Regular Play,Raffaele Bianco,352172.0,Right Center Midfield,160,Carpi,1683,['9c5f0507-ac5b-40f2-9c8c-0fcc37a84dd7'],32,,,,,,,,,,,,,,,,,Carpi,1683,00:31:32.145,Pass,
,,,,,,,,,,,,,,,,,0.041376,,,,,,,,,,,,f660cf05-7e0c-43a7-80f6-c34011c73c7c,3314,,"[35.9, 56.5]",3879844,76,,,,,-0.14888994,,Right Foot,,,,"[37.9, 56.2]",,Ground Pass,,2.0223749,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,2,Regular Play,Lorenzo Pasciuti,387472.0,Right Wing Back,160,Carpi,1683,"['53229d24-4cca-455f-96b1-3a1f529df89e', '55c89602-6c22-48f2-8b98-5438c7b079aa', '80321af6-d821-4bcc-8ee6-42578894d414']",34,,,,,,,,,,,,,,,,,Carpi,1683,00:31:34.543,Pass,True
,,,,,,,,,,,,,,,,,2.113068,,,,,,,,,,,,bdaeed60-a579-4ddc-a59b-478a11dc8de1,3318,,"[51.0, 80.0]",3879844,77,,,,,-2.1860898,,,,,,"[33.4, 55.1]",,Low Pass,,30.49213,,,Simone Romagnoli,7172.0,,,,,Throw-in,2,From Throw In,Gaetano Letizia,7114.0,Right Back,161,Carpi,1683,['d2882fe0-6a59-4a42-b7a4-bdc546faedff'],2,,,,,,,,,,,,,,,,,Carpi,1683,00:32:02.678,Pass,
,,,,,,,,,,,,,,,,,1.45091,,,,,,,,,,,,1e73cc99-08e4-4019-953b-5593176c6e60,3321,,"[34.7, 54.4]",3879844,77,,,,,-2.918116,,Right Foot,,,,"[17.1, 50.4]",,Ground Pass,,18.048822,,,Vid Belec,8662.0,,,,,,2,From Throw In,Simone Romagnoli,7172.0,Right Center Back,161,Carpi,1683,['018747e9-ea51-4013-ac80-e8ec986c3e9f'],6,,,,,,,,,,,,,,,,,Carpi,1683,00:32:06.005,Pass,
,,,,,,,,,,,,,,,,,3.509704,,,,,,,,,,,,f86496d4-01ed-4bcb-a4f7-66e269a67c0f,3324,,"[32.7, 53.1]",3879844,77,,,,,-0.25815314,,Right Foot,,,,"[86.1, 39.0]",,High Pass,,55.230156,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,2,From Throw In,Vid Belec,8662.0,Goalkeeper,161,Carpi,1683,"['08ae8954-5b3d-46a0-8d34-4208cbef5de5', '52db618a-cf5e-48f5-aaee-e6690dd0169b']",12,,,,,,,,,,,,,,,,,Carpi,1683,00:32:12.905,Pass,
,,,,,,,,,,,,,,,,,0.963268,,,,,,,,,,,,08ae8954-5b3d-46a0-8d34-4208cbef5de5,3327,,"[34.0, 41.1]",3879844,77,,,,True,0.6463022,,,,,,"[39.7, 45.4]",,High Pass,,7.140028,,,Piotr Zieliński,5660.0,,,,,Recovery,2,From Throw In,Andrea Costa,8664.0,Left Center Back,161,Carpi,1683,"['12e60d06-95c4-4157-ab18-c6990a95b4ec', '47252181-49d6-4c04-8b81-3219df905d9b', 'f86496d4-01ed-4bcb-a4f7-66e269a67c0f']",16,,,,,,,,,,,,,,,,,Empoli,290,00:32:16.415,Pass,True
,,,,,,,,,,,,,,,,,4.077636,,,,,,,,,,,,d9ecda85-9b6e-4dd8-b770-df626fc73ae4,3330,,"[40.8, 45.8]",3879844,77,,,,,-0.42245406,,Left Foot,,,,"[82.4, 27.1]",,High Pass,,45.609756,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,2,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,161,Carpi,1683,"['3020f1c4-497c-48ad-8d5f-5e126f27c951', '3480e958-b9b1-4dd7-a37f-7210b284a1fb', 'fe5f7c78-7fe5-40ce-80cc-7f4bf32e806a']",17,,,,,,,,,,,,,,,,,Empoli,290,00:32:17.378,Pass,True
,,,,,,,,,,,,,,,,,2.043142,,,,,,,,,,,,2349adf3-ef1b-4ceb-81aa-8ea84e639128,3334,,"[37.5, 53.1]",3879844,77,,,,,-2.8933637,,Left Foot,,,,"[15.8, 47.6]",,Ground Pass,,22.386156,,,Vid Belec,8662.0,,,,,,2,From Throw In,Simone Romagnoli,7172.0,Right Center Back,161,Carpi,1683,['56af4fb7-2425-419e-9c73-a6336019813f'],21,,,,,,,,,,,,,,,,,Carpi,1683,00:32:21.557,Pass,
,,,,,,,,,,,,,,,,,3.59538,,,,,,,,,,,,e690aee1-b4e5-4680-b6b4-b326a2c549a2,3337,,"[23.9, 50.4]",3879844,77,,,,,-0.74712855,,Right Foot,,,,"[70.0, 7.7]",,High Pass,,62.83709,,,Jonathan de Guzmán,8675.0,,True,,,,2,From Throw In,Vid Belec,8662.0,Goalkeeper,161,Carpi,1683,['e6d21fa4-4eb8-4adb-966d-e61225ed1084'],27,,,,,,,,,,,,,,,,,Carpi,1683,00:32:27.226,Pass,
,,,,,,,,,,,,,,,,,4.154772,,,,,,,,,,,,106539f2-2b62-4e42-83f5-41cd2f0c9a03,3340,,"[70.0, 7.7]",3879844,77,,,,True,-0.3368801,,,,,,"[91.7, 0.1]",,Low Pass,,22.99239,Out,,Jerry Uche Mbakogu,32608.0,,,,,,2,From Throw In,Jonathan de Guzmán,8675.0,Left Wing,161,Carpi,1683,"['09303773-86c3-4ab8-92bf-11f0c3ba8e9e', '431b34d8-276d-450d-9043-66d536bc75ec']",30,,,,,,,,,,,,,,,,,Carpi,1683,00:32:30.861,Pass,True
,,,,,,,,,,,,,,,,,1.602128,,,,,,,,,,,,c3105481-239a-43ed-9559-1523034a2f21,3342,,"[35.7, 80.0]",3879844,77,,,,,-0.77090645,,,,,,"[49.7, 66.4]",,High Pass,,19.518196,,,Riccardo Saponara,7150.0,,,,,Throw-in,2,From Throw In,Marco Zambelli,40250.0,Right Back,162,Empoli,290,['f07a4233-1bc1-4e6a-ae18-e8ac7dfc2e3e'],40,,,,,,,,,,,,,,,,,Empoli,290,00:32:40.414,Pass,
,,,,,,,,,,,,,,,,,3.965871,,,,,,,,,,,,b1fe9067-b1f2-4858-abe1-b52d4f31fdb4,3348,,"[49.9, 72.2]",3879844,77,,True,,,-0.28670472,,Right Foot,,,,"[107.9, 55.1]",,High Pass,,60.468258,Incomplete,,Manuel Pucciarelli,7054.0,,,,,Free Kick,2,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,163,Empoli,290,"['6360ab07-eb1f-4043-8ab0-f96aa79fab0d', '880a6a07-82cc-406b-b20a-225da2226f69']",54,,,,,,,,,,,,,,,,,Empoli,290,00:32:54.841,Pass,
,,,,,,,,,,,,,,,,,2.338257,,,,,,,,,,,,56037db5-4210-4b59-a5db-e86f05e552e7,3352,,"[16.5, 26.8]",3879844,77,,,,,1.2000872,,Keeper Arm,,,,"[26.8, 53.3]",,Ground Pass,,28.43132,,,Gaetano Letizia,7114.0,,,,,,2,From Keeper,Vid Belec,8662.0,Goalkeeper,164,Carpi,1683,['6bc79dcc-0d78-4e3a-8185-6067990eb104'],59,,,,,,,,,,,,,,,,,Carpi,1683,00:32:59.672,Pass,
,,,,,,,,,,,,,,,,,1.136371,,,,,,,,,,,,633f5424-51aa-4924-a692-b3aa50bdbcc4,3355,,"[48.7, 61.0]",3879844,78,,,,,0.6489956,,Left Foot,,,,"[63.2, 72.0]",,Ground Pass,,18.200275,,,Lorenzo Pasciuti,387472.0,,,,,,2,From Keeper,Gaetano Letizia,7114.0,Right Back,164,Carpi,1683,['bfd18e9a-6773-499b-98f1-67c229a49f43'],6,,,,,,,,,,,,,,,,,Carpi,1683,00:33:06.515,Pass,
,,,,,,,,,,,,,,,,,0.798648,,,,,,,,,,,,956e1550-b62c-481d-b059-307964471b08,3359,,"[63.9, 70.4]",3879844,78,,,,,-2.6635919,,Right Foot,,,,"[55.6, 66.1]",,Ground Pass,,9.347727,,,Gaetano Letizia,7114.0,,,,,,2,From Keeper,Lorenzo Pasciuti,387472.0,Right Wing,164,Carpi,1683,"['22ce444b-3753-4c78-8238-a709111a64fd', '36cd3e75-ac6b-44be-8684-aaf4fd6e60cc']",8,,,,,,,,,,,,,,,,,Carpi,1683,00:33:08.424,Pass,True
,,,,,,,,,,,,,,,,,2.913732,,,,,,,,,,,,ecb509f5-7c18-4ec1-a9ab-e21eb8802656,3362,,"[55.6, 66.1]",3879844,78,,,,,-0.08753087,,Right Foot,,,,"[104.6, 61.8]",,High Pass,,49.188313,Incomplete,,Kevin Lasagna,7793.0,,,,,,2,From Keeper,Gaetano Letizia,7114.0,Right Back,164,Carpi,1683,"['1312375a-7717-4960-8cfc-4caae81be64c', 'f15ae1c4-064b-4c18-a6c6-8fb0d2e987c5']",9,,,,,,,,,,,,,,,,,Carpi,1683,00:33:09.263,Pass,
,,,,,,,,,,,,,,,,,1.286034,,,,,,,,,,,,b6e4acbf-ec58-453e-999d-0384b7a5c55c,3365,,"[106.2, 80.0]",3879844,78,,,,,-2.6374266,,,,,,"[91.7, 72.0]",,Low Pass,,16.560495,,,Gaetano Letizia,7114.0,,,,,Throw-in,2,From Throw In,Lorenzo Pasciuti,387472.0,Right Wing,165,Carpi,1683,['aab8eb04-8d29-4fb4-ad95-0d8012b7ea7f'],19,,,,,,,,,,,,,,,,,Carpi,1683,00:33:19.239,Pass,
,,,,,,,,,,,,,,,,,0.56925,,,,,,,,,,,,bf49858a-0f9f-4751-82d9-e25e8ff9c1bf,3368,,"[100.9, 64.4]",3879844,78,,,,,-1.2150233,,Right Foot,True,,,"[107.7, 46.1]",,Low Pass,,19.52255,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,2,From Throw In,Gaetano Letizia,7114.0,Right Back,165,Carpi,1683,"['3101241d-ed6e-40be-9601-20578098baf6', 'ea2cbbbb-f805-411a-9e71-c3c5e7f88428']",23,,,,,,,,,,,,,,,,,Carpi,1683,00:33:23.831,Pass,
,,,,,,,,,,,,,,,,,0.859481,,,,,,,,,,,,5ec2c848-dc5d-41e0-b081-59dff2524e1b,3377,,"[5.8, 27.0]",3879844,78,,,,,0.39169994,,Left Foot,,,,"[10.4, 28.9]",,Ground Pass,,4.976947,,,Leandro Daniel Paredes,16308.0,,,,,Recovery,2,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,166,Empoli,290,"['4e29ee5e-d04e-421e-b1c1-f4fbd733a344', '540e5677-08ff-4db4-8b14-5f861a12a712']",28,,,,,,,,,,,,,,,,,Empoli,290,00:33:28.539,Pass,True
,,,,,,,,,,,,,,,,,1.340868,,,,,,,,,,,,4b3dc9ea-bd63-4a02-937d-59e07dcb0637,3381,,"[13.3, 26.4]",3879844,78,,,,,-1.0630597,,Right Foot,,,,"[20.7, 13.1]",,Ground Pass,,15.220053,,,Daniele Croce,40251.0,,,,,,2,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,166,Empoli,290,"['4350b6a2-7199-4c9c-ac59-22565eb29380', '8f3d6eeb-9bab-40af-a80e-a1b27a817b91']",30,,,,,,,,,,,,,,,,,Empoli,290,00:33:30.610,Pass,True
,,,,,,,,,,,,,,,,,0.855546,,,,,,,,,,,,703c06b3-06f3-4682-87e3-647a77f2e953,3384,,"[28.4, 9.9]",3879844,78,,,,,0.7618335,,Right Foot,,,,"[43.6, 24.4]",,Low Pass,,21.006903,,,Riccardo Saponara,7150.0,,,,,,2,Regular Play,Daniele Croce,40251.0,Left Center Midfield,166,Empoli,290,['f26068ca-cc9f-4aac-9e45-c2272bdb858f'],33,,,,,,,,,,,,,,,,,Empoli,290,00:33:33.306,Pass,
,,,,,,,,,,,,,,,,,2.332127,,,,,,,,,,,,8a7a3a5e-4263-406d-990c-b8bd363de784,3390,,"[56.7, 9.4]",3879844,79,,True,,,0.88163906,,Left Foot,,,,"[81.5, 39.5]",,High Pass,,39.00064,,,Riccardo Saponara,7150.0,,,,,Free Kick,2,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,167,Empoli,290,['9ddd0bfa-9b33-4728-b5ad-5c806c99d9fb'],4,,,,,,,,,,,,,,,,,Empoli,290,00:34:04.102,Pass,
,,,,,,,,,,,,,,,,,1.339484,,,,,,,,,,,,f5e4c5a6-de53-4615-9083-507b9ce6d87f,3392,,"[84.7, 42.0]",3879844,79,,,,,1.9100889,,Right Foot,,,,"[79.3, 57.3]",,Ground Pass,,16.224981,,,Marco Zambelli,40250.0,,,,,,2,From Free Kick,Riccardo Saponara,7150.0,Left Center Forward,167,Empoli,290,['5ef1f2e4-244b-442e-9e9f-34e2c0b7a52f'],8,,,,,,,,,,,,,,,,,Empoli,290,00:34:08.348,Pass,
,,,,,,,,,,,,,,,,,1.094723,,,,,,,,,,,,8f57ef9a-4b91-43c2-b02e-5fcfff5fc34a,3396,,"[78.8, 56.0]",3879844,79,,,,,-2.116158,,Right Foot,,,,"[73.4, 47.1]",,Ground Pass,,10.410091,,,Leandro Daniel Paredes,16308.0,,,,,,2,From Free Kick,Marco Zambelli,40250.0,Right Back,167,Empoli,290,"['169ebf09-31e6-4d56-b4ef-a0b17ccb4e98', 'ff479d46-a9e7-4f78-bff2-e8aee8339ef6']",11,,,,,,,,,,,,,,,,,Empoli,290,00:34:11.670,Pass,True
,,,,,,,,,,,,,,,,,0.998837,,,,,,,,,,,,780516fe-1c62-43ae-80ad-27ca6ee02937,3399,,"[73.4, 48.5]",3879844,79,,,,,0.96079236,,Right Foot,,,,"[79.9, 57.8]",,Ground Pass,,11.346365,,,Riccardo Saponara,7150.0,,,,,,2,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,167,Empoli,290,['006e05a9-f547-49b1-9f8e-ffe6f5926c25'],18,,,,,,,,,,,,,,,,,Empoli,290,00:34:18.380,Pass,
,,,,,,,,,,,,,,,,,3.258683,,,,,,,,,,,,b39a078a-85c7-4a62-aaaf-33d13267dd61,3403,,"[79.0, 60.2]",3879844,79,,,,,0.37819514,,Right Foot,,,,"[101.4, 69.1]",,Low Pass,,24.10332,,,Piotr Zieliński,5660.0,,,,,,2,From Free Kick,Riccardo Saponara,7150.0,Left Center Forward,167,Empoli,290,"['6e1c1314-b8d8-4db2-8175-08782601a2e4', 'fa4c176f-263c-430b-920c-a551dc41f050']",20,,,,,,,,,,,,,,,,,Empoli,290,00:34:20.169,Pass,True
,,,,,,,,,,,,,,,,,0.855051,,,,,,,,,,,,583cab79-a028-4d04-a748-1227d0918b38,3406,,"[100.7, 67.3]",3879844,79,,,,,-1.5753008,ec1e9175-e638-4871-8efc-4852b51fc82e,Right Foot,,,,"[100.6, 45.1]",,Ground Pass,,22.200226,,,Riccardo Saponara,7150.0,True,,,,,2,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,167,Empoli,290,['7386373e-c718-4886-9fd3-670e54ef595a'],25,,,,,,,,,,,,,,,,,Empoli,290,00:34:25.523,Pass,
,,,,,,,,,,,,,,,,,1.952913,,,,,,,,,,,,bbf71e55-fdf5-43ce-9e44-69d75a093a61,3411,,"[6.0, 44.0]",3879844,79,,,,,0.2257049,,Right Foot,,,,"[66.1, 57.8]",,High Pass,,61.66401,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,Goal Kick,2,From Goal Kick,Vid Belec,8662.0,Goalkeeper,168,Carpi,1683,"['480055ae-a21d-43ee-b745-9d5d5e2d0fcf', 'f93fcd52-aaf5-481f-ac68-35dadd99da23']",51,,,,,,,,,,,,,,,,,Carpi,1683,00:34:51.595,Pass,
,,,,,,,,,,,,,,,,,2.077341,,,,,,,,,,,,f93fcd52-aaf5-481f-ac68-35dadd99da23,3413,,"[54.0, 22.3]",3879844,79,,,,True,0.24373333,,,,,,"[72.9, 27.0]",,High Pass,,19.475626,Incomplete,,Manuel Pucciarelli,7054.0,,,,,Recovery,2,From Goal Kick,Andrea Costa,8664.0,Left Center Back,168,Carpi,1683,"['19715f14-4a0f-48d5-af7b-1ad61c229f1c', 'bbf71e55-fdf5-43ce-9e44-69d75a093a61', 'd92c26a7-a8a7-410a-b12d-2904c2685821', 'ecd1e9ec-55d5-4b7d-b363-627ec79d4655']",53,,,,,,,,,,,,,,,,,Empoli,290,00:34:53.548,Pass,True
,,,,,,,,,,,,,,,,,2.399971,,,,,,,,,,,,19715f14-4a0f-48d5-af7b-1ad61c229f1c,3416,,"[47.2, 53.1]",3879844,79,,,,,-0.3346175,,Right Foot,,,,"[79.7, 41.8]",,High Pass,,34.40843,Incomplete,,Kevin Lasagna,7793.0,,,,,Recovery,2,From Goal Kick,Simone Romagnoli,7172.0,Right Center Back,168,Carpi,1683,"['ae4aed77-79ae-485c-9290-6db88b44ae5c', 'c195c109-177a-4173-be90-65911d2e0458', 'f93fcd52-aaf5-481f-ac68-35dadd99da23']",55,,,,,,,,,,,,,,,,,Carpi,1683,00:34:55.625,Pass,
,,,,,,,,,,,,,,,,,1.650407,,,,,,,,,,,,ae4aed77-79ae-485c-9290-6db88b44ae5c,3418,,"[40.4, 38.3]",3879844,79,,,,,-0.7493482,,Right Foot,,,,"[56.2, 23.6]",,High Pass,,21.580778,,,Daniele Croce,40251.0,,,,,Recovery,2,Regular Play,Uroš Ćosić,16061.0,Right Center Back,169,Empoli,290,"['19715f14-4a0f-48d5-af7b-1ad61c229f1c', 'ef7af655-408e-424d-8ba5-7adf3c162f5c']",58,,,,,,,,,,,,,,,,,Empoli,290,00:34:58.025,Pass,
,,,,,,,,,,,,,,,,,0.729411,,,,,,,,,,,,27734f96-2d68-4fc5-878a-881cf119b584,3421,,"[56.4, 23.6]",3879844,79,,,,,0.15964667,,Left Foot,,,,"[68.2, 25.5]",,Low Pass,,11.951987,,,Manuel Pucciarelli,7054.0,,,,,,2,Regular Play,Daniele Croce,40251.0,Left Center Midfield,169,Empoli,290,['b231d2b4-f803-4a4d-886c-a104483f0e72'],59,,,,,,,,,,,,,,,,,Empoli,290,00:34:59.894,Pass,
,,,,,,,,,,,,,,,,,1.108622,,,,,,,,,,,,ffc5aa61-e2d3-4b52-9fc4-fe7b9a2f5c56,3424,,"[67.7, 24.8]",3879844,80,,,,,1.8669115,,Left Foot,,,,"[65.9, 30.7]",,Ground Pass,,6.168468,,,Riccardo Saponara,7150.0,,,,,,2,Regular Play,Manuel Pucciarelli,7054.0,Right Center Forward,169,Empoli,290,['9cba0b1c-4f70-4e9a-b7cd-77a3624bb6ad'],0,,,,,,,,,,,,,,,,,Empoli,290,00:35:00.716,Pass,
