50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[92.5, 53.7]",,,,,,,,,,,,1.378279,,,,,,,,,,,,,,0fe8b9c7-1fab-4b6b-b6c7-6fe3310d591c,1740,,"[93.1, 45.9]",3879771,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,106,AC Milan,243,"['092ff9f7-2ee9-46b8-9598-c6b67f362eae', '3e37a50b-91e6-4252-83f1-0d7ee869634b', 'c2237285-b9cf-4547-820a-231fa190b9d8']",15,,,,,,,,,,,,,,,,,AC Milan,243,00:01:15.701,Carry,True
,,,,,"[42.5, 28.7]",,,,,,,,,,,,2.417336,,,,,,,,,,,,,,4eccf70e-e93f-4047-b5dd-3ee246d9ba21,1750,,"[40.0, 25.3]",3879771,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,107,Sassuolo,232,"['a4d09ff6-fea4-4f90-bd61-8a65bb7fc098', 'c436b64d-fbb2-4c14-9882-332d8981d09c']",38,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:38.836,Carry,
,,,,,"[98.1, 61.1]",,,,,,,,,,,,4.8,,,,,,,,,,,,,,b24b3319-26d7-46f0-9f8a-751310ab9e1b,1753,,"[50.4, 68.2]",3879771,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Šime Vrsaljko,5461.0,Right Back,107,Sassuolo,232,"['0052a565-3bc3-4840-8aac-20c0dffd8755', '06d7dcd7-5c14-4cba-b417-57d99772410f']",44,,,,,,,,,,,,,,,,,Sassuolo,232,00:01:44.313,Carry,
,,,,,"[50.9, 54.4]",,,,,,,,,,,,8.595938,,,,,,,,,,,,,,0b03ae20-3c77-486f-9d13-7e1ef259df8a,1756,,"[20.4, 56.1]",3879771,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Keisuke Honda,5683.0,Right Midfield,107,Sassuolo,232,"['4f141d71-2149-4afe-acf8-4b1a7c3f1fa9', 'b4571801-0677-4db4-810d-99c734a7cea2']",51,,,,,,,,,,,,,,,,,AC Milan,243,00:01:51.542,Carry,
,,,,,"[30.9, 25.8]",,,,,,,,,,,,1.7818,,,,,,,,,,,,,,ec8919b0-88f4-464b-8f82-97fd79571e03,1761,,"[46.5, 27.5]",3879771,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Peluso,7118.0,Left Back,107,Sassuolo,232,"['226cd4dd-b999-4b4d-aab7-3cc6e53e93fa', '29514bdd-2047-4b3c-b13f-fe9eb322bffe', '82a4ff7e-67a0-4edc-95ef-438fcf50069b']",2,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:02.418,Carry,True
,,,,,"[48.0, 54.0]",,,,,,,,,,,,2.627932,,,,,,,,,,,,,,f2c11ef7-bede-49c9-9fe1-e12f63665246,1764,,"[35.5, 49.7]",3879771,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,107,Sassuolo,232,"['43dd746b-a59d-4a11-ba79-26214d879739', '474e8cae-a37b-4d18-99bd-005dc81e6138']",5,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:05.661,Carry,
,,,,,"[59.5, 72.3]",,,,,,,,,,,,2.582951,,,,,,,,,,,,,,8e513d86-0525-4b43-bb68-0fad54343238,1767,,"[57.6, 72.9]",3879771,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Šime Vrsaljko,5461.0,Right Back,107,Sassuolo,232,"['ab322720-5e8c-4732-af3a-7e634afdbb8e', 'c6c8d8cd-49e4-40ec-a338-74a324bd7b88']",9,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:09.823,Carry,
,,,,,"[57.0, 61.6]",,,,,,,,,,,,1.848867,,,,,,,,,,,,,,dd67a2c2-b9d3-4206-a1f2-0d535db53a8e,1770,,"[56.4, 61.4]",3879771,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,107,Sassuolo,232,"['24126a4a-bcc0-418e-af5f-b24ed86c3f4d', '2645c98b-fb05-41c5-a274-ee431404117a']",13,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:13.710,Carry,
,,,,,"[10.6, 13.6]",,,,,,,,,,,,2.075968,,,,,,,,,,,,,,0e289a15-1122-4b81-ab20-7a7efdf88ee9,1779,,"[9.7, 8.4]",3879771,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,108,Sassuolo,232,"['c5089c35-2a45-4c7e-8139-dc0e4b9786a4', 'e47009d7-f2e4-4d00-b7c6-a0814a6d465d']",30,,,,,,,,,,,,,,,,,AC Milan,243,00:02:30.971,Carry,
,,,,,"[73.6, 50.8]",,,,,,,,,,,,0.073648,,,,,,,,,,,,,,49c74328-09a6-484a-8c09-a82264837f46,1785,,"[77.0, 54.2]",3879771,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,108,Sassuolo,232,"['39ad54e5-234b-4b83-9879-fd9702d245a4', 'c9e6f596-21f6-45fd-af7b-629372f9f98f', 'f6c5fe0b-c690-4bd9-bc98-3aaf94600c3d']",37,,,,,,,,,,,,,,,,,Sassuolo,232,00:02:37.003,Carry,True
,,,,,"[59.7, 47.7]",,,,,,,,,,,,0.721981,,,,,,,,,,,,,,3d6780ae-f02d-498e-b3ea-f5193425620e,1789,,"[54.0, 48.2]",3879771,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,109,AC Milan,243,"['2d370f29-83f8-42e4-8b40-80cbe3007a6e', 'd6ca684d-48d9-4e57-89b3-04ec539b02bc']",39,,,,,,,,,,,,,,,,,AC Milan,243,00:02:39.777,Carry,
,,,,,"[31.6, 49.9]",,,,,,,,,,,,0.999999,,,,,,,,,,,,,,3f56320e-1e6b-45a8-a86c-4b8e816371ce,1798,,"[29.0, 51.4]",3879771,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,110,AC Milan,243,"['00eea965-74c3-45a5-9835-3559723e0f4a', 'f9d3fd61-0ed8-430b-90a4-67118a6f7750']",52,,,,,,,,,,,,,,,,,AC Milan,243,00:02:52.780,Carry,
,,,,,"[48.3, 27.2]",,,,,,,,,,,,3.508253,,,,,,,,,,,,,,2f327101-f80d-4ff5-a8d5-1d9441aad8da,1801,,"[42.0, 32.3]",3879771,47,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,110,AC Milan,243,"['65c7fc3f-ff39-42d7-91d5-6d908ec55214', 'b0fa95a4-5dd5-44d7-9a17-da4d8f0e0e3b']",55,,,,,,,,,,,,,,,,,AC Milan,243,00:02:55.021,Carry,
,,,,,"[38.0, 71.7]",,,,,,,,,,,,1.184431,,,,,,,,,,,,,,f1d5d2b1-e7f2-4fb7-8cf6-1225950317ea,1810,,"[37.2, 71.1]",3879771,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Šime Vrsaljko,5461.0,Right Back,111,Sassuolo,232,"['1f393eda-95a7-4849-b9d8-69058ce1f80d', 'fe30d8b5-c4f0-462a-b1b3-227eeb7358b0']",10,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:10.763,Carry,
,,,,,"[59.7, 7.3]",,,,,,,,,,,,0.039999,,,,,,,,,,,,,,47f2216a-8a50-46e8-9cad-0d0fa8be36ad,1819,,"[60.0, 7.3]",3879771,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,111,Sassuolo,232,"['39ee4b85-074c-47eb-a075-c23bf859157b', 'aeb27b14-283e-4426-bd0e-1dc387e2a0a5']",15,,,,,,,,,,,,,,,,,AC Milan,243,00:03:15.982,Carry,
,,,,,"[55.3, 58.6]",,,,,,,,,,,,2.014378,,,,,,,,,,,,,,f19a3a06-e56a-4044-ba1d-9e89706e14e8,1824,,"[59.9, 58.6]",3879771,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,111,Sassuolo,232,"['03c4997f-1d5a-4469-96c8-eb3da0aff295', '7d455079-da18-4477-9a82-d24add180568', 'b855adfe-715e-466b-88f4-85799865e83c']",18,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:18.796,Carry,True
,,,,,"[64.4, 24.1]",,,,,,,,,,,,1.860009,,,,,,,,,,,,,,b6e52cf7-45d9-44cd-a49d-bb23118af03e,1827,,"[51.0, 29.6]",3879771,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Peluso,7118.0,Left Back,111,Sassuolo,232,"['23d3083c-e82a-4745-9725-99312d1db785', '6fffeb38-fb41-4adf-9629-afd8b088374b']",22,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:22.790,Carry,
,,,,,"[77.0, 25.1]",,,,,,,,,,,,0.012415,,,,,,,,,,,,,,b72ce239-1f05-4adb-a2ed-381507b4b326,1832,,"[77.5, 26.9]",3879771,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,111,Sassuolo,232,"['761b4741-c5d6-4541-bbdc-d92db2a9af50', 'f4456c5b-d7b2-41be-8cb6-2638b94b0e45']",27,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:27.640,Carry,
,,,,,"[78.1, 22.3]",,,,,,,,,,,,3.715943,,,,,,,,,,,,,,cd6f5fa9-1bcc-4e8f-b7f4-b6da9590687a,1837,,"[76.4, 25.1]",3879771,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,111,Sassuolo,232,"['365b4958-e11b-468c-bb92-b346ec72ba6b', 'f084c4c9-7bae-426f-ac08-449c61184898']",31,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:31.024,Carry,
,,,,,"[83.1, 10.9]",,,,,,,,,,,,4.04263,,,,,,,,,,,,,,eb5013fc-c573-4ca2-b23b-2aec1139a623,1840,,"[79.1, 2.5]",3879771,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Wing,111,Sassuolo,232,"['5fd6e003-230a-4bfa-a2c7-237aacedba4f', 'bbe89b03-1c11-4681-b935-a6f99d8f24db', 'cf0c56b9-c2d3-48e7-8411-cc1947776467']",36,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:36.282,Carry,True
,,,,,"[92.8, 21.2]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,bbd2f82e-c359-4383-8cc0-289c9b61047c,1844,,"[92.5, 21.2]",3879771,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregoire Defrel,7457.0,Center Forward,111,Sassuolo,232,"['1ccaea48-5f10-4fe5-b680-8247086c5afc', '8601a4bf-097b-4ae1-8832-9b2ebc431a05']",41,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:41.798,Carry,
,,,,,"[95.7, 25.3]",,,,,,,,,,,,0.968757,,,,,,,,,,,,,,a2b46b51-8761-499b-9434-58ed8a90266e,1847,,"[92.8, 16.3]",3879771,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicola Sansone,6859.0,Left Wing,111,Sassuolo,232,"['362b56b8-1925-4550-9774-2df402e80584', 'b4ce9947-f39c-4343-a903-0dcc253eff73', 'c8ec552a-38dd-4220-906b-04a14b35571b']",42,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:42.576,Carry,True
,,,,,"[95.5, 28.4]",,,,,,,,,,,,0.921538,,,,,,,,,,,,,,ad25af4c-5986-4382-9af2-890f61943a4c,1854,,"[90.5, 28.5]",3879771,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregoire Defrel,7457.0,Center Forward,111,Sassuolo,232,"['7dd17046-cf60-47be-9cfd-4ddab3e1cbbb', 'dc072ece-3437-435f-bd94-718e909b370c']",44,,,,,,,,,,,,,,,,,Sassuolo,232,00:03:44.617,Carry,
,,,,,"[29.6, 19.3]",,,,,,,,,,,,2.366988,,,,,,,,,,,,,,1601de81-0009-4bee-a280-710a433dd1b2,1864,,"[23.7, 13.6]",3879771,48,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Luca Antonelli,8874.0,Left Back,112,AC Milan,243,"['46abfc10-9e83-4d6c-a345-983d8973c239', '66c222b5-3eac-4e8b-b422-448ee286e25f']",59,,,,,,,,,,,,,,,,,AC Milan,243,00:03:59.859,Carry,
,,,,,"[22.2, 26.7]",,,,,,,,,,,,1.034571,,,,,,,,,,,,,,a6c15680-5c9b-40d9-9c1a-16c00d58b43b,1867,,"[21.6, 27.2]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Eduardo Zapata Valencia,6360.0,Left Center Back,112,AC Milan,243,"['084fa453-1801-447a-b9ee-8c9bc38cfa8c', '2cc63f11-65ee-4bc8-929d-25f67a96b264', 'c667fafa-9dfb-4a70-9876-aa905d1b432e']",3,,,,,,,,,,,,,,,,,AC Milan,243,00:04:03.427,Carry,True
,,,,,"[68.4, 52.9]",,,,,,,,,,,,1.918862,,,,,,,,,,,,,,6c458a14-8f9b-4ffe-ac1d-8afb02b5dd30,1871,,"[62.2, 54.6]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,112,AC Milan,243,"['430ae62c-d81f-4a13-a3aa-849bb81523ea', 'aa94764d-8385-4cde-acb9-0410c737a61f', 'aeb933a3-8a35-4924-b774-dfe3a7ef95ee']",6,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:06.520,Carry,True
,,,,,"[65.2, 35.5]",,,,,,,,,,,,1.024677,,,,,,,,,,,,,,fce35331-ef2a-4a4f-8ff2-8b67221ac18c,1875,,"[67.9, 37.0]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,112,AC Milan,243,"['ad6722c8-d3fb-4291-bf4e-0da6f9927924', 'bc4a6011-195f-4e0e-a1bc-06def0ea976c', 'd521ffaf-86b7-40ce-b3c7-1200c8383325']",9,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:09.302,Carry,True
,,,,,"[53.7, 63.5]",,,,,,,,,,,,3.235958,,,,,,,,,,,,,,bbea17ce-03c8-4655-9b08-7126267729cd,1881,,"[47.6, 53.1]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,112,AC Milan,243,"['1849ed70-75ac-4d97-8391-7368477ef1b2', '52c02586-bd7b-45c1-b86f-444a33d19dd9', 'c5a132f5-3f0a-4390-b3e0-fb88275432c6']",11,,,,,,,,,,,,,,,,,AC Milan,243,00:04:11.202,Carry,True
,,,,,"[57.4, 60.0]",,,,,,,,,,,,0.551896,,,,,,,,,,,,,,734f9abf-1908-45d2-9ea7-e314faa35360,1884,,"[56.6, 60.1]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,112,AC Milan,243,"['74be10c1-b4f2-4b6b-8d10-bff6301e6027', 'eff4c766-4e2f-4c62-b63e-acee545a8081']",15,,,,,,,,,,,,,,,,,AC Milan,243,00:04:15.204,Carry,
,,,,,"[54.9, 69.2]",,,,,,,,,,,,0.490816,,,,,,,,,,,,,,237a9b39-6226-425e-8945-4144abff2ee9,1887,,"[54.3, 69.2]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrea Bertolacci,7147.0,Left Defensive Midfield,112,AC Milan,243,"['18f642e0-8c0f-48bb-b841-91f55356524e', 'e1663d95-125e-42d7-ade2-ce03a7dd9403']",16,,,,,,,,,,,,,,,,,AC Milan,243,00:04:16.703,Carry,
,,,,,"[64.8, 73.2]",,,,,,,,,,,,0.903716,,,,,,,,,,,,,,c2c3224f-f563-4735-b128-1e1af6587929,1890,,"[62.3, 74.3]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mattia De Sciglio,6944.0,Right Back,112,AC Milan,243,"['04613ff0-2cc5-4777-80ef-144679d4bba4', 'cc5b814e-eb2b-4332-b0a5-636650c6004a']",18,,,,,,,,,,,,,,,,,AC Milan,243,00:04:18.282,Carry,
,,,,,"[70.4, 55.0]",,,,,,,,,,,,0.843708,,,,,,,,,,,,,,8fbbf5c1-6bf1-41c0-8905-33383253076a,1895,,"[70.9, 55.4]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,112,AC Milan,243,"['2f0ee4bc-7c53-4382-8028-545ee400a64a', 'a8da8479-35d3-4a7f-aa1b-a3657d3d436d', 'ff6bcf96-8d0b-461e-8822-1c9e55feced3']",21,,,,,,,,,,,,,,,,,AC Milan,243,00:04:21.645,Carry,True
,,,,,"[79.5, 36.3]",,,,,,,,,,,,1.833435,,,,,,,,,,,,,,2c3a736d-8a31-4f78-bfa5-d68808b9e328,1899,,"[72.0, 33.9]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,112,AC Milan,243,"['04741e92-d76f-4d8d-999f-3e787ce80c40', 'ad668581-cf05-4dd8-a14b-0635e72a1f09']",23,,,,,,,,,,,,,,,,,AC Milan,243,00:04:23.868,Carry,
,,,,,"[86.3, 46.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,dcb6087b-75a6-4298-b360-d5a3144c9051,1902,,"[84.6, 47.1]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mario Barwuah Balotelli,3371.0,Left Center Forward,112,AC Milan,243,"['4adda436-b457-4333-8eb0-a725bc5a2a77', '77f9f280-cc34-4a61-9b89-4290ee393789']",26,,,,,,,,,,,,,,,,,AC Milan,243,00:04:26.252,Carry,
,,,,,"[92.4, 36.1]",,,,,,,,,,,,0.485873,,,,,,,,,,,,,,c719733a-59de-4fe2-b288-6091f60ccc9b,1905,,"[90.8, 36.1]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,112,AC Milan,243,"['607e559e-a07f-441b-b43c-56255761bfd5', 'b49e0379-6483-48eb-b1c2-1ce4c79e4212']",26,,,,,,,,,,,,,,,,,AC Milan,243,00:04:26.836,Carry,
,,,,,"[26.5, 35.0]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,05984d1a-c476-474e-94c2-d1564caa533c,1912,,"[27.6, 33.6]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,113,Sassuolo,232,"['804859d7-0603-4e5f-b2f1-52d6bc0d697d', 'bc11cb68-1265-4e66-a283-c02a3fa34c2c']",30,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:30.996,Carry,
,,,,,"[30.9, 28.5]",,,,,,,,,,,,0.471509,,,,,,,,,,,,,,24b3051c-b899-4d3e-bc0c-1fe5e411bd4c,1916,,"[30.5, 25.3]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joseph Alfred Duncan,7698.0,Left Center Midfield,113,Sassuolo,232,"['691d312a-fd85-4f74-93f2-cf415dec3ba0', '8bd07fb6-da50-4ba7-ac3b-92393aee8e2c', 'b946ed1c-158d-4f00-8e67-b626cd5f810b']",32,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:32.547,Carry,True
,,,,,"[70.4, 54.4]",,,,,,,,,,,,2.70905,,,,,,,,,,,,,,ee9ba810-d50e-49be-95a2-8d7d35486e11,1919,,"[89.2, 51.6]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,114,AC Milan,243,"['3308c9c6-6fbb-4b66-9372-9be77066b66b', 'ca4da19e-6274-4f16-b19a-5d18f99bd510', 'f66b83e3-50b3-4548-8d6a-a97d151736d7']",33,,,,,,,,,,,,,,,,,AC Milan,243,00:04:33.019,Carry,True
,,,,,"[66.3, 47.4]",,,,,,,,,,,,1.029928,,,,,,,,,,,,,,e021d4fa-243c-45c6-9033-8c3fb5762ae7,1923,,"[65.4, 47.1]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alex Rodrigo Dias da Costa,40945.0,Right Center Back,114,AC Milan,243,"['8225da6b-0674-44be-9a6d-db7b3d6fe9c3', '84a88b7d-1577-4e4a-9751-f24d50cdf920', 'e7d5eee4-eee7-4e5f-ad50-2993c33ef784']",37,,,,,,,,,,,,,,,,,AC Milan,243,00:04:37.020,Carry,True
,,,,,"[21.0, 34.0]",,,,,,,,,,,,0.04,,,,,,,,,,,,,,6871e75f-182a-4490-9c07-7f82c66b0b96,1927,,"[21.0, 34.0]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,114,AC Milan,243,"['1df74351-2893-4c33-97d4-da475b749614', 'edfeab19-ef9f-45e3-8ce4-7cbdc3f144df']",41,,,,,,,,,,,,,,,,,AC Milan,243,00:04:41.713,Carry,
,,,,,"[70.1, 66.5]",,,,,,,,,,,,2.198381,,,,,,,,,,,,,,3946d11a-3ca4-4e49-ab40-0a645a84ed4c,1932,,"[69.0, 64.8]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,115,Sassuolo,232,"['85029c90-3e0f-4b26-9889-e986d025dada', '946afb8a-e93c-40b7-a921-739f017d1b00']",53,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:53.559,Carry,
,,,,,"[54.3, 56.8]",,,,,,,,,,,,1.33043,,,,,,,,,,,,,,9d7be024-2675-4700-8479-bd87915c509b,1935,,"[55.3, 57.6]",3879771,49,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,115,Sassuolo,232,"['85c3debf-f3e8-4cc4-9d50-67dfd22f2a6c', '987cc82f-c15a-4fa0-9464-f899c22b1ba3']",57,,,,,,,,,,,,,,,,,Sassuolo,232,00:04:57.825,Carry,
,,,,,"[66.4, 16.6]",,,,,,,,,,,,4.503242,,,,,,,,,,,,,,98978f68-c6d6-4480-a65e-c5327b79e60f,1938,,"[56.4, 20.0]",3879771,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Peluso,7118.0,Left Back,115,Sassuolo,232,"['20d10c7f-d2ef-41f6-a7d4-f72f7046a853', '7fd8f55c-f358-4f15-8303-6e7bf41eb6c6']",1,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:01.278,Carry,
,,,,,"[18.7, 40.8]",,,,,,,,,,,,0.888638,,,,,,,,,,,,,,c216669f-d6cd-400e-8252-29baa444db89,1945,,"[18.0, 43.7]",3879771,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cristian Eduardo Zapata Valencia,6360.0,Left Center Back,116,AC Milan,243,"['c3c33d18-2ca7-4aa8-b1f0-b4769545cd49', 'cdec74e7-bc9d-4474-8b7d-af8fc1fe4cbb']",24,,,,,,,,,,,,,,,,,AC Milan,243,00:05:24.853,Carry,
,,,,,"[27.3, 14.7]",,,,,,,,,,,,0.474839,,,,,,,,,,,,,,7e325cee-bc86-4039-94fa-59293a75453d,1948,,"[27.9, 15.0]",3879771,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Luca Antonelli,8874.0,Left Back,116,AC Milan,243,"['3d94c1d3-632a-4326-a095-e6ec79f4d638', 'a49fa8de-7a96-40e6-b7c7-e26dab0dfb56']",27,,,,,,,,,,,,,,,,,AC Milan,243,00:05:27.647,Carry,
,,,,,"[50.0, 5.5]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,,,9c11147d-965c-41ef-8481-5c22c0469c44,1951,,"[50.0, 5.5]",3879771,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giacomo Bonaventura,7026.0,Left Midfield,116,AC Milan,243,"['1cb086d3-9d5b-4e2c-9bee-4120c8142d36', '1cc2f409-b860-443f-9554-69cc3c96b592']",30,,,,,,,,,,,,,,,,,AC Milan,243,00:05:30.111,Carry,
,,,,,"[90.8, 7.8]",,,,,,,,,,,,0.08,,,,,,,,,,,,,,c97e6627-5b02-4f91-8792-a58d2be8eb6d,1959,,"[93.1, 10.1]",3879771,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,117,AC Milan,243,"['04b4c91e-7029-4112-af10-8c7dccbed3a7', '1b84bbf7-5a70-4a93-b26f-9e884e0a3c2c', 'd68c71e7-ebf4-4ff8-a63f-507c2e48b159']",47,,,,,,,,,,,,,,,,,AC Milan,243,00:05:47.442,Carry,True
,,,,,"[85.0, 4.3]",,,,,,,,,,,,0.585114,,,,,,,,,,,,,,bac9ccf9-98d1-4457-8821-da994c6bae29,1962,,"[86.7, 4.4]",3879771,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luca Antonelli,8874.0,Left Back,117,AC Milan,243,"['66ef0b41-1e79-4477-8919-0c3390fba57d', '7b63e03b-f546-4dc6-8da2-68e8961eab41', 'e2041888-e7f6-49ca-9b4b-fbdc41610733']",48,,,,,,,,,,,,,,,,,AC Milan,243,00:05:48.437,Carry,True
,,,,,"[94.8, 7.3]",,,,,,,,,,,,0.543012,,,,,,,,,,,,,,54530e36-a1d1-469c-8116-c31c68a70d61,1967,,"[94.2, 7.3]",3879771,50,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Barwuah Balotelli,3371.0,Left Center Forward,117,AC Milan,243,"['111c91f9-f471-4071-a4b0-366c594d7fc2', '18705530-b8ba-4714-845b-d1503999f378', '2adbead1-5fb7-4715-8346-e7797b3b798d']",49,,,,,,,,,,,,,,,,,AC Milan,243,00:05:49.749,Carry,True
