50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[52.6, 60.0]",,,,,,,,,,,,,2.543829,,,,,,,,,,,,,,,49761d98-e9b3-4a18-a43e-10617743f4a7,427,,,"[53.8, 62.5]",3879545,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Miralem Pjanić,6947.0,Right Center Midfield,42,AS Roma,229,"['1c3a4770-f906-47b7-ad88-1b3ef9932dc3', '53056985-4269-4357-b52c-48fac7891846', 'a2fa4d28-b5b7-409e-8a9a-26cf5d30eae7']",33,,,,,,,,,,,,,,,,,,,AS Roma,229,00:10:33.943,Carry,True
,,,,,"[48.1, 52.5]",,,,,,,,,,,,,1.186743,,,,,,,,,,,,,,,51be42d0-6773-41c5-ac39-2a9062d381c7,431,,,"[54.6, 45.2]",3879545,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Seydou Kéita,20169.0,Center Defensive Midfield,42,AS Roma,229,"['51b6e71a-70e1-4e0c-8f77-b7ee30222a50', '8871e09d-61c6-4f72-8209-e7ad37778b54']",37,,,,,,,,,,,,,,,,,,,AS Roma,229,00:10:37.392,Carry,
,,,,,"[62.4, 73.8]",,,,,,,,,,,,,1.899762,,,,,,,,,,,,,,,bc8e9805-5459-46d2-81d1-247418490445,434,,,"[61.6, 74.6]",3879545,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alessandro Florenzi,6964.0,Right Back,42,AS Roma,229,"['34b5291b-d690-40c3-8a08-a72c57c843aa', 'da78c4d0-55dd-4f61-96fe-80c16fe8ed9f']",40,,,,,,,,,,,,,,,,,,,AS Roma,229,00:10:40.114,Carry,
,,,,,"[71.7, 8.0]",,,,,,,,,,,,,0.442813,,,,,,,,,,,,,,,3663aeeb-91ab-4b90-82bf-c9384197ce93,438,,,"[68.9, 6.4]",3879545,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lucas Digne,6849.0,Left Back,42,AS Roma,229,"['1a30b9a8-07d7-4ec5-80cb-c339c2d7ea7c', '48d386ce-38af-4f84-bfc9-c85977c2baf7', '58c3fae4-d6e7-45bd-b7ec-b03c5eefa722']",45,,,,,,,,,,,,,,,,,,,AS Roma,229,00:10:45.449,Carry,True
,,,,,"[86.6, 8.0]",,,,,,,,,,,,,2.948759,,,,,,,,,,,,,,,2eb255eb-330e-4b3a-8892-e7bf45fec2e3,441,,,"[83.5, 2.9]",3879545,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Iago Falqué Silva,7468.0,Left Wing,42,AS Roma,229,"['7aa81985-24ad-422c-b618-b54fde3e3bc0', '86bc0e4b-217c-49d0-b7ec-bb08eb7b785d']",46,,,,,,,,,,,,,,,,,,,AS Roma,229,00:10:46.892,Carry,
,,,,,"[112.7, 3.9]",,,,,,,,,,,,,1.561947,,,,,,,,,,,,,,,8ba170ef-4729-4328-a716-6a5c17fb4b0c,444,,,"[103.4, 5.2]",3879545,10,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Lucas Digne,6849.0,Left Back,42,AS Roma,229,"['5064ffa3-ab6b-41a1-a3fb-1f4271770ebb', 'de05b53e-2d73-410d-a68c-3917862a46cf']",51,,,,,,,,,,,,,,,,,,,AS Roma,229,00:10:51.824,Carry,
,,,,,"[7.2, 62.9]",,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,017c739c-b1b3-447e-ae53-d2ef5a0c3f62,455,,,"[7.2, 62.9]",3879545,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Matías Agustín Silvestre,7019.0,Right Center Back,44,Sampdoria,234,"['93e263ea-4fa1-47eb-937d-92d624f83e65', 'c251c0df-ed79-4a15-89fc-6a189ce0c384']",1,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:01.048,Carry,
,,,,,"[3.5, 41.1]",,,,,,,,,,,,,1.599999,,,,,,,,,,,,,,,f1969c91-64a5-4d84-9d81-c25a024663a0,458,,,"[3.1, 44.8]",3879545,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Emiliano Viviano,7018.0,Goalkeeper,44,Sampdoria,234,"['1a3813d5-f955-42b8-b8f6-e00f20b9b3a5', 'b3eda617-4ce5-4a9e-babb-1902ba5b33b7', 'b8e9a539-06d7-4812-a9de-cb2e030f5417']",3,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:03.216,Carry,True
,,,,,"[30.9, 32.0]",,,,,,,,,,,,,1.100918,,,,,,,,,,,,,,,218433e8-1246-4985-aee4-72b5d58775d9,469,,,"[30.9, 32.0]",3879545,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Daniele De Rossi,7051.0,Left Center Back,45,AS Roma,229,"['4b966f0e-1e40-4f55-96ea-71a22fd5bfc0', 'da0354f3-04fb-492e-8f64-2feea7613f6d']",37,,,,,,,,,,,,,,,,,,,AS Roma,229,00:12:37.271,Carry,
,,,,,"[3.4, 72.5]",,,,,,,,,,,,,2.540093,,,,,,,,,,,,,,,ca7baba8-f6a3-43fd-8338-91e5328ec640,473,,,"[5.6, 73.7]",3879545,12,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Miguel Almeida Lopes Pereira,8423.0,Right Back,45,AS Roma,229,"['67e47744-3795-476f-bd46-9f815e42f7f7', 'a20fbd1b-52d4-4b92-9c59-5455654f0fbc', 'e5a71f03-6395-4d6a-acbf-41a6333a82b1']",43,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:12:43.516,Carry,True
,,,,,"[90.8, 61.1]",,,,,,,,,,,,,5.048758,,,,,,,,,,,,,,,e80fd95f-f372-4b05-b155-35d5c6afdb42,480,,,"[64.4, 55.1]",3879545,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miralem Pjanić,6947.0,Right Center Midfield,46,Sampdoria,234,"['5b955b34-cd5d-49fc-adc6-9e9af59729f0', 'db7d67a2-1407-4ec9-b0cf-b8d7be2c28bf']",8,,,,,,,,,,,,,,,,,,,AS Roma,229,00:13:08.039,Carry,
,,,,,"[83.9, 35.1]",,,,,,,,,,,,,6.578618,,,,,,,,,,,,,,,7817d10c-bea9-4b84-9c01-713ec8551c93,487,,,"[38.0, 51.2]",3879545,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,46,Sampdoria,234,"['572796d1-5a79-4b52-8b20-fc6ab7038871', 'b228972d-045a-4a4c-9c28-a44494a5fbb5', 'f2c7cede-f6ce-434c-bdbe-4a0703d394a9']",17,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:13:17.678,Carry,True
,,,,,"[87.8, 19.2]",,,,,,,,,,,,,1.733076,,,,,,,,,,,,,,,27d329b4-ed48-4df6-9cbf-9483f133904f,491,,,"[84.4, 16.6]",3879545,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eder Citadin Martins,7000.0,Left Center Forward,46,Sampdoria,234,"['1345e1b6-73ce-4b11-a66e-8ec43ca03870', 'b2d5460d-c852-4c3f-b3dc-fc86369fb314']",26,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:13:26.584,Carry,
,,,,,"[113.2, 17.8]",,,,,,,,,,,,,3.056654,,,,,,,,,,,,,,,6f77f99c-15d2-4997-b245-7c83db4d5db6,494,,,"[102.1, 23.4]",3879545,13,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Roberto Soriano,6759.0,Left Center Midfield,46,Sampdoria,234,"['1ada02e9-f1a2-41e0-be5d-3228f5ccfc0f', '33c84854-2975-465b-8ad0-2e6398377fa3', 'd8901754-f485-4896-a445-4b09e70cc852']",29,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:13:29.061,Carry,True
,,,,,"[102.1, 18.8]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,baeec3a7-4e01-4088-8ca1-989af9bb0ed1,502,,,"[102.1, 18.8]",3879545,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Djamel Eddine Mesbah,40394.0,Left Back,47,Sampdoria,234,"['16943da3-eede-4077-9ae9-244fac632cf8', '471b0499-dcf4-47a5-bf69-da89f651e19b']",13,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:14:13.607,Carry,
,,,,,"[110.4, 5.3]",,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,cb05ca72-aab8-4def-a574-ce34170d1534,505,,,"[110.4, 5.3]",3879545,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Carlos Joaquín Correa,6822.0,Center Attacking Midfield,47,Sampdoria,234,"['9bb56926-1ac1-4b3e-a950-9aa3495a2f2b', 'b799bf0c-b84c-45fb-9531-6cd2ba424f97']",14,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:14:14.847,Carry,
,,,,,"[98.1, 14.2]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,,,,1bfa6058-20e1-4c2d-8a3a-b12f555077ab,508,,,"[98.3, 14.2]",3879545,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Djamel Eddine Mesbah,40394.0,Left Back,47,Sampdoria,234,"['1d401612-88d9-491a-9d55-53d72ca16ac6', '5bcc1561-5760-4739-a0c0-9c68f6da6283']",16,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:14:16.657,Carry,
,,,,,"[42.9, 9.0]",,,,,,,,,,,,,1.095908,,,,,,,,,,,,,,,b53faa53-0940-4898-90fd-bb8dbc4dd541,517,,,"[43.9, 6.4]",3879545,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lucas Digne,6849.0,Left Back,48,AS Roma,229,"['58aa4f77-7b90-4f9a-bb25-8847b4e99b6d', '6839994b-f955-4bae-b4f8-078c9c79a6af', '70c956c8-3e9f-4874-bc5c-6401bc0441d6']",40,,,,,,,,,,,,,,,,,,,AS Roma,229,00:14:40.066,Carry,True
,,,,,"[78.3, 70.9]",,,,,,,,,,,,,0.775924,,,,,,,,,,,,,,,499b7f38-5224-4f0f-b8b4-63cb7de40bce,521,,,"[77.2, 71.1]",3879545,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Édgar Osvaldo Barreto Cáceres,7009.0,Right Center Midfield,49,Sampdoria,234,"['08878461-881e-416c-aeae-f0d09ed8083a', 'f8e387f7-4ae0-4739-91bc-84d9b8c03dff']",41,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:14:41.162,Carry,
,,,,,"[101.2, 55.1]",,,,,,,,,,,,,2.76911,,,,,,,,,,,,,,,7eb5fc49-3578-479c-ba7f-72c4f3ee51d5,524,,,"[85.7, 56.4]",3879545,14,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Luis Fernando Muriel Fruto,6334.0,Right Center Forward,49,Sampdoria,234,"['32b79fc3-4227-44d0-836e-e038fb3da076', '3830daba-dd02-47a9-bc76-2363ba94019e', '7ba75bd8-c96d-4e6d-bfe5-24239e0be978']",43,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:14:43.048,Carry,True
,,,,,"[40.7, 62.7]",,,,,,,,,,,,,2.724732,,,,,,,,,,,,,,,a9300459-2312-48b2-a86b-e5ede2a2ff3b,532,,,"[38.0, 63.1]",3879545,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Seydou Kéita,20169.0,Center Defensive Midfield,50,AS Roma,229,"['93d98206-e422-43f6-bd8a-efe4348da4f3', '9bfaa43e-2fd7-4de1-a20f-3d5108557926']",6,,,,,,,,,,,,,,,,,,,AS Roma,229,00:15:06.470,Carry,
,,,,,"[57.1, 77.8]",,,,,,,,,,,,,1.793482,,,,,,,,,,,,,,,47b3d9ef-d27b-4271-be97-a3c391225231,535,,,"[54.6, 77.3]",3879545,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alessandro Florenzi,6964.0,Right Back,50,AS Roma,229,"['85325a4d-72b8-42b8-af07-e6597ecf4415', 'd81ed400-7cc2-49dc-b023-0599b59bccf8']",11,,,,,,,,,,,,,,,,,,,AS Roma,229,00:15:11.894,Carry,
,,,,,"[56.6, 76.6]",,,,,,,,,,,,,1.109808,,,,,,,,,,,,,,,342d177f-f5dc-4089-bebd-bb77fc77af08,540,,,"[57.0, 76.6]",3879545,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alessandro Florenzi,6964.0,Right Back,50,AS Roma,229,"['c6fa6060-1c73-4a31-83b3-89356daa0ba8', 'cba5d64e-0ab3-4463-bbc7-566a90fa0488']",15,,,,,,,,,,,,,,,,,,,AS Roma,229,00:15:15.447,Carry,
,,,,,"[36.9, 57.1]",,,,,,,,,,,,,1.272827,,,,,,,,,,,,,,,4a208ac0-8607-4014-b274-a2aa42d525bf,543,,,"[38.0, 59.3]",3879545,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Konstantinos Manolas,7048.0,Right Center Back,50,AS Roma,229,"['7579f953-d715-4459-aba4-5c86b4cffec7', 'a6b534f6-1f11-4e07-a8f1-1cf9a05a0f5e']",18,,,,,,,,,,,,,,,,,,,AS Roma,229,00:15:18.237,Carry,
,,,,,"[42.9, 36.7]",,,,,,,,,,,,,3.153136,,,,,,,,,,,,,,,b18698de-9ec1-4410-8eaa-a85360c21bba,546,,,"[31.3, 39.6]",3879545,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Daniele De Rossi,7051.0,Left Center Back,50,AS Roma,229,"['07ad4681-c8a8-47ff-8a23-336128b73c88', '9964a967-331e-45a8-8970-cc0851c46d20']",21,,,,,,,,,,,,,,,,,,,AS Roma,229,00:15:21.088,Carry,
,,,,,"[64.0, 49.2]",,,,,,,,,,,,,0.717071,,,,,,,,,,,,,,,9034ebbe-2fb7-457c-8dda-1774d87be784,549,,,"[63.3, 47.0]",3879545,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miralem Pjanić,6947.0,Right Center Midfield,50,AS Roma,229,"['6fdf31db-4a8b-483b-8d91-c3ad68db7e32', '8a2f7597-e3cf-45ca-9b5e-cec78ec390a3', 'c21bfdd5-a413-4525-8312-b6f7c0e2fbfd']",25,,,,,,,,,,,,,,,,,,,AS Roma,229,00:15:25.290,Carry,True
,,,,,"[83.2, 69.3]",,,,,,,,,,,,,4.461922,,,,,,,,,,,,,,,2016b4d1-6c4a-44d3-a2a9-96d73de69268,553,,,"[80.9, 73.6]",3879545,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mohamed Salah,3531.0,Right Wing,50,AS Roma,229,"['a538e27a-19ff-4261-9a95-9633cb13bbe3', 'f29750b5-73a8-4ef7-9e7d-36d30db06b87']",27,,,,,,,,,,,,,,,,,,,AS Roma,229,00:15:27.177,Carry,
,,,,,"[113.1, 12.9]",,,,,,,,,,,,,2.726836,,,,,,,,,,,,,,,d4865e0c-33eb-4bdd-8b0f-121143389e7f,558,,,"[113.1, 12.5]",3879545,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iago Falqué Silva,7468.0,Left Wing,50,AS Roma,229,"['7227c012-93a2-454c-9739-a41053774501', 'f04ac323-147b-4865-bf7b-943034497c5f']",38,,,,,,,,,,,,,,,,,,,AS Roma,229,00:15:38.125,Carry,
,,,,,"[108.7, 74.6]",,,,,,,,,,,,,2.594328,,,,,,,,,,,,,,,40ea63f2-c366-46d6-b2b5-7c51f7be9b1f,561,,,"[105.9, 74.6]",3879545,15,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alessandro Florenzi,6964.0,Right Back,50,AS Roma,229,"['b1e21736-9341-4a38-9332-1e8f16aa76cc', 'cf2ed9f1-1c04-4421-a171-ca12bf5b18c7']",45,,,,,,,,,,,,,,,,,,,AS Roma,229,00:15:45.503,Carry,
,,,,,"[103.7, 66.5]",,,,,,,,,,,,,1.646782,,,,,,,,,,,,,,,8d0b7af2-b588-4daf-82a6-7b4d020b058c,570,,,"[98.6, 65.1]",3879545,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iago Falqué Silva,7468.0,Left Wing,52,AS Roma,229,"['5e8fa282-a872-4186-8a65-0aa2dd418805', 'e70c6430-bf26-43a3-9c2c-fb04a1396173']",45,,,,,,,,,,,,,,,,,,,AS Roma,229,00:16:45.559,Carry,
,,,,,"[104.5, 53.0]",,,,,,,,,,,,,1.144377,,,,,,,,,,,,,,,c76cfcdc-3aff-46de-9f4c-557b4d19e42d,573,,,"[98.6, 56.9]",3879545,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Right Center Midfield,52,AS Roma,229,"['17806633-e6b1-475c-af25-ec4ef4d45a7c', '91befe61-2b0c-4da9-bed3-42426ab14b0e', 'b5dccd70-f5fd-4f52-bd92-766334202a48']",47,,,,,,,,,,,,,,,,,,,AS Roma,229,00:16:47.774,Carry,True
,,,,,"[112.4, 57.5]",,,,,,,,,,,,,0.917093,,,,,,,,,,,,,,,0fbe76fe-b39a-4a97-a1c0-ff722ffb0587,577,,,"[108.7, 58.3]",3879545,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Iago Falqué Silva,7468.0,Left Wing,52,AS Roma,229,"['81d5ab20-0c84-4b3b-a283-e774dbf4d31b', 'e622e017-588d-4a38-8ae2-0211f4426c18', 'fd67e022-6b94-45c4-ac38-92014ac8dc43']",49,,,,,,,,,,,,,,,,,,,AS Roma,229,00:16:49.926,Carry,True
,,,,,"[35.9, 36.1]",,,,,,,,,,,,,1.730246,,,,,,,,,,,,,,,391b78e8-a664-4cd0-9dde-50e5ad320771,593,,,"[37.7, 34.7]",3879545,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ervin Zukanović,7137.0,Left Center Back,55,AS Roma,229,"['1bc08ff3-8968-4e91-a556-4a83de083577', 'a9beb50e-d75e-4baf-9624-388721fe53e7', 'c4bc426c-fdb5-4b8b-9a90-3b49bfc9ac89']",43,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:17:43.250,Carry,True
,,,,,"[76.9, 3.9]",,,,,,,,,,,,,2.566756,,,,,,,,,,,,,,,6ac92efa-53db-4e7b-b60d-33a50adb1e28,598,,,"[64.4, 15.4]",3879545,17,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,55,AS Roma,229,"['29c5e003-3179-41b0-b9c6-ae52e6e9d902', 'ebc68398-d05d-411d-a31a-e912e3c05461', 'f367b842-9886-4d88-b907-34982117bf72']",47,,,,,,,,,,,,,,,,,,,AS Roma,229,00:17:47.710,Carry,True
,,,,,"[9.4, 6.5]",,,,,,,,,,,,,0.569054,,,,,,,,,,,,,,,0ca23f97-c913-44bf-bb22-1e6b328628be,611,,,"[8.4, 7.7]",3879545,18,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eder Citadin Martins,7000.0,Left Center Forward,58,Sampdoria,234,"['6f3cd717-46ef-4176-b6ba-61c9b3731939', '925e2e0c-58b8-4460-85a2-b2e5cdbf794a', 'e76bbb5d-cc19-45d6-b14f-841b5b62dd03', 'ebafdb10-cafd-4d04-8823-cf56213ac2a4']",38,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:18:38.873,Carry,True
,,,,,"[44.3, 77.6]",,,,,,,,,,,,,1.03875,,,,,,,,,,,,,,,bce04f34-1c2b-45fe-9da9-5acdf2d0ce25,619,,,"[45.9, 76.4]",3879545,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Back,60,AS Roma,229,"['6a2f19eb-78b8-458a-8b75-f1acacd5367d', '9da932d6-9530-4b59-be50-8d62d653fed1', 'da73d11d-0337-448d-b194-3786ad6a0551']",15,,,,,,,,,,,,,,,,,,,AS Roma,229,00:19:15.121,Carry,True
,,,,,"[5.1, 68.2]",,,,,,,,,,,,,5.831251,,,,,,,,,,,,,,,8a9a984f-e656-4c1b-9ec6-4276a8cf8029,623,,,"[37.5, 72.4]",3879545,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,60,AS Roma,229,"['4ef87ef0-e89a-47dc-bd2d-3b48dd447513', 'f041fcb7-c0c4-4225-ad9a-a800422de4b7', 'f165e176-edf2-42a2-b8a8-6cda488b1f74']",16,,,,,,,,,,,,,,,,,,,AS Roma,229,00:19:16.875,Carry,True
,,,,,"[17.0, 76.4]",,,,,,,,,,,,,1.187204,,,,,,,,,,,,,,,1399d571-0dde-44f5-a16e-aea6b4bb6ad8,627,,,"[14.9, 77.0]",3879545,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Back,60,AS Roma,229,"['6ab31969-be1b-4645-81da-e81f63735399', 'd67b4daa-fdbc-4d81-bc32-1fd628615f91', 'e264ca44-2f5f-47aa-9efb-0d50f7930235']",23,,,,,,,,,,,,,,,,,,,AS Roma,229,00:19:23.735,Carry,True
,,,,,"[69.7, 24.4]",,,,,,,,,,,,,0.355319,,,,,,,,,,,,,,,05ccb751-186f-4185-9501-8e251e02f17e,637,,,"[69.7, 26.1]",3879545,19,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Édgar Osvaldo Barreto Cáceres,7009.0,Right Center Midfield,61,Sampdoria,234,"['41e50c47-3762-43d4-a75d-1837b6a6e066', '74ce28e9-d37c-4be9-bf93-8b87be5dbc6b', 'd9887185-7729-4c80-86a5-d060b574fa1e', 'e8512783-df2d-428d-a4dc-e016a21418f7']",30,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:19:30.793,Carry,True
,,,,,"[70.1, 24.7]",,,,,,,,,,,,,0.034697,,,,,,,,,,,,,,,fe11f952-a22f-4230-9a58-6280b174f627,642,,,"[70.1, 24.7]",3879545,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fernando Lucas Martins,16586.0,Center Defensive Midfield,62,Sampdoria,234,"['67d30d24-3a6c-427a-ba0a-33372ded204c', 'c910653a-4060-40fb-b2ef-e701a03db4b1']",0,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:20:00.203,Carry,
,,,,,"[78.3, 48.6]",,,,,,,,,,,,,1.057929,,,,,,,,,,,,,,,465922c1-b65a-4c4f-b0da-50ae9ef5722b,645,,,"[71.8, 44.5]",3879545,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Agustín Silvestre,7019.0,Right Center Back,62,Sampdoria,234,"['97533f64-e87c-4e22-81b9-d4b09f09f7e1', 'bebe4fbd-641d-48b6-9a67-91e03f91a5d1']",2,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:20:02.214,Carry,
,,,,,"[89.2, 66.5]",,,,,,,,,,,,,1.28,,,,,,,,,,,,,,,1eb4a5eb-414a-4c0f-9a5a-652f03cda4ce,648,,,"[85.0, 73.5]",3879545,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pedro Miguel Almeida Lopes Pereira,8423.0,Right Back,62,Sampdoria,234,"['1a56537e-c0cf-4d5e-a558-b9d3ffc368af', 'e0c3d4f2-8954-400a-9ab9-2cbb568bc38d']",4,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:20:04.872,Carry,
,,,,,"[69.7, 58.2]",,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,20e5e92d-09c3-4998-a53c-3166185b822d,651,,,"[70.0, 58.2]",3879545,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Agustín Silvestre,7019.0,Right Center Back,62,Sampdoria,234,"['60ce2047-1e7f-4f9d-ab08-813b32e58dfb', 'cdeb4c2e-408e-4aca-8e73-9295933f069e']",7,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:20:07.576,Carry,
,,,,,"[51.9, 36.9]",,,,,,,,,,,,,1.24,,,,,,,,,,,,,,,e4f31349-53b2-4685-8ad3-6e4733c1b0ee,654,,,"[52.6, 35.2]",3879545,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ervin Zukanović,7137.0,Left Center Back,62,Sampdoria,234,"['1577a76f-af98-42c4-a439-195148374236', 'b828bb0b-db1d-4728-a098-b495db078cd0']",10,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:20:10.464,Carry,
,,,,,"[54.0, 65.8]",,,,,,,,,,,,,1.6,,,,,,,,,,,,,,,085e66e0-bce1-473c-958e-5ca952c9f6cf,657,,,"[55.3, 66.2]",3879545,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Agustín Silvestre,7019.0,Right Center Back,62,Sampdoria,234,"['007fef65-1f03-4b4a-932c-8f70dec8f3c5', '16851d61-daeb-4529-a593-3077f510e33b']",12,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:20:12.987,Carry,
,,,,,"[54.9, 77.7]",,,,,,,,,,,,,0.957494,,,,,,,,,,,,,,,0e6414a9-9334-449e-a471-45d05be24fbd,660,,,"[56.1, 76.7]",3879545,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Édgar Osvaldo Barreto Cáceres,7009.0,Right Center Midfield,62,Sampdoria,234,"['19e33f8f-5cfd-4d94-b2f4-48277f51e78d', '59075d5e-eb6e-4fc7-af2d-797eb8085cac', 'ff7844b6-f73f-4ecf-a125-9f363129dc84']",15,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:20:15.647,Carry,True
,,,,,"[46.0, 64.4]",,,,,,,,,,,,,0.731682,,,,,,,,,,,,,,,98bd3ad7-76e6-4030-b67c-9a3e86bfb008,667,,,"[44.6, 66.7]",3879545,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matías Agustín Silvestre,7019.0,Right Center Back,62,Sampdoria,234,"['2523ac0f-268f-46f1-8991-922bb51c8246', '4c5d2aca-b5aa-4437-ae12-c115b879d54f', 'bc8d4904-a8a4-4b16-bbc3-965f1ace9576']",18,,,,,,,,,,,,,,,,,,,Sampdoria,234,00:20:18.613,Carry,True
