50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,74816820-2918-4c9c-8401-5a1c078a664e,2407,,,"[63.1, 55.4]",3879644,57,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Robin Quaison,8552.0,Right Wing,142,Atalanta,228,['0ff7c948-6277-4ca3-aadb-16106ff90bd3'],59,,,,,,,,,,,,,,,,,Palermo,2256,00:12:59.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b2d31fa-d973-4738-beab-30c754429075,2413,,,"[49.9, 32.8]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marten de Roon,6994.0,Center Defensive Midfield,142,Atalanta,228,"['74a4a922-d7e1-45ad-999d-a7daa38c86e6', 'c14d802d-1a04-4db6-99ce-b32d9fd00558']",2,,,,,,,,,,,,,,,,,Atalanta,228,00:13:02.687,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,04d774ed-877d-4944-a9df-33e37adafbf2,2416,,,"[50.9, 22.3]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Davide Brivio,31231.0,Left Back,142,Atalanta,228,['82a11eb3-06f8-47c1-b0f6-1c76525e0bdc'],3,,,,,,,,,,,,,,,,,Atalanta,228,00:13:03.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8ea7c094-e613-4152-8bb6-3f646de28264,2419,,,"[63.2, 15.8]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Germán Gustavo Denis,49439.0,Center Forward,142,Atalanta,228,['898d0ea8-1ed0-4887-80ab-b146668cd4e6'],5,,,,,,,,,,,,,,,,,Atalanta,228,00:13:05.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,31bab008-73e3-46fb-b859-fc41a71c5a19,2423,,,"[85.3, 3.0]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Darío Gómez,7006.0,Left Wing,142,Atalanta,228,"['c39d18cb-6f0e-4409-a2ce-a9a246234ffb', 'e4d639c2-8ca3-4472-bad5-390c79d2ba94']",8,,,,,,,,,,,,,,,,,Atalanta,228,00:13:08.934,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,91410249-886a-4e67-b3b9-f264b861465a,2432,,,"[11.3, 54.8]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefano Sorrentino,7055.0,Goalkeeper,144,Palermo,2256,['771e37a0-002e-4d4f-a222-35e4ca741534'],23,,,,,,,,,,,,,,,,,Palermo,2256,00:13:23.863,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,c5e50197-f99c-47a6-87fc-3c2b77e82de6,2434,,,"[36.6, 50.9]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gastón Brugman,30704.0,Center Defensive Midfield,144,Palermo,2256,['4f8ced92-90e1-4b19-ad1d-b8b9873a1a57'],24,,,,,,,,,,,,,,,,,Palermo,2256,00:13:24.984,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,e1c389f0-2b67-499e-9dce-5f2a89afb361,2437,,,"[55.8, 30.3]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Aleksandar Trajkovski,30512.0,Left Wing,144,Palermo,2256,['bb6d1e15-3f18-4ea9-81e1-8b384f9e102a'],28,,,,,,,,,,,,,,,,,Palermo,2256,00:13:28.478,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,6b1e7394-f5bc-432f-a630-55ed456c17b0,2440,,,"[81.8, 64.8]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Maximiliano Nicol Moralez,12759.0,Right Wing,144,Palermo,2256,['593d8914-1b62-4484-a555-28deb6e5b05c'],30,,,,,,,,,,,,,,,,,Atalanta,228,00:13:30.448,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,946f8156-4971-4d76-81e0-b09516ba4022,2449,,,"[63.4, 12.7]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Lazaar,10032.0,Left Back,144,Palermo,2256,['df46022b-84b1-4e9d-8eca-b3453ba43b48'],33,,,,,,,,,,,,,,,,,Palermo,2256,00:13:33.178,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0f19044a-4b73-4c68-9cf1-f05aa9c7aae9,2452,,,"[52.6, 20.2]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gastón Brugman,30704.0,Center Defensive Midfield,144,Palermo,2256,['274a2641-4c5e-44ce-a9b7-ee61c33d79f0'],35,,,,,,,,,,,,,,,,,Palermo,2256,00:13:35.433,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4b3ed3e6-41d4-4995-82de-11b87615ac18,2456,,,"[57.7, 31.3]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivaylo Chochev,40349.0,Left Center Midfield,144,Palermo,2256,"['12110253-b57f-41f0-80b6-7d69fae43ce3', 'e0eea336-956f-4ab2-86b9-8bf509cb3012']",36,,,,,,,,,,,,,,,,,Palermo,2256,00:13:36.257,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,32e4b7c5-7250-46f4-961f-59db818544fd,2460,,,"[47.2, 39.6]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mato Jajalo,30735.0,Right Center Midfield,144,Palermo,2256,"['9de0161a-79e0-46c4-8783-60c7cf4c6451', 'f3917c7f-a486-45ab-b0e8-4a255ff03fcd']",38,,,,,,,,,,,,,,,,,Palermo,2256,00:13:38.781,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,940c9f2b-170d-4b1b-946c-b60281febc37,2463,,,"[56.1, 57.8]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michel Morganella,31268.0,Right Back,144,Palermo,2256,['e7c75b59-9d51-4177-adf0-81b18bce6c61'],40,,,,,,,,,,,,,,,,,Palermo,2256,00:13:40.861,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0486dfff-10e7-43c1-a9bb-84000369b9cb,2466,,,"[81.8, 75.3]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Quaison,8552.0,Right Wing,144,Palermo,2256,['b35a6951-4606-4953-a699-d87d4da54c64'],43,,,,,,,,,,,,,,,,,Palermo,2256,00:13:43.635,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,f830247c-7bdb-41fd-8965-9cd5e1559d48,2474,,,"[85.0, 11.5]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Lazaar,10032.0,Left Back,144,Palermo,2256,['02946f24-3c90-4e32-9682-602609af5447'],52,,,,,,,,,,,,,,,,,Palermo,2256,00:13:52.278,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dafb48e6-695b-4af5-939e-bd1b4593ee0a,2479,,,"[48.7, 76.7]",3879644,58,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cristian Raimondi,40333.0,Right Back,145,Atalanta,228,"['1be1f8eb-4525-4df2-a529-082ee4dcc853', 'a73e66a4-fe05-486a-b447-a9247e9972db']",55,,,,,,,,,,,,,,,,,Atalanta,228,00:13:55.598,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,6d4208dc-d80b-4ed9-a36d-020dd69c2ddd,2490,,,"[65.4, 2.2]",3879644,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,146,Palermo,2256,['6252f355-eeef-4d21-8a6a-8a0e3435deb9'],2,,,,,,,,,,,,,,,,,Palermo,2256,00:14:02.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,a1c942d5-a02f-481f-bb57-fe7a7cb0eff5,2493,,,"[61.1, 5.3]",3879644,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Edoardo Goldaniga,8102.0,Right Center Back,147,Palermo,2256,['c1970f50-25de-4526-8c2a-bfba1f3af42f'],7,,,,,,,,,,,,,,,,,Palermo,2256,00:14:07.252,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,206b4897-c420-4146-96a6-5590aa0b4b85,2495,,,"[68.6, 28.5]",3879644,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gastón Brugman,30704.0,Center Defensive Midfield,147,Palermo,2256,['9df14eb6-5aa5-40e0-8199-a7a305155ef0'],12,,,,,,,,,,,,,,,,,Palermo,2256,00:14:12.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,87468551-9a88-432d-8f49-21f4aac19572,2497,,,"[69.2, 38.6]",3879644,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mato Jajalo,30735.0,Right Center Midfield,147,Palermo,2256,['57fc0ddd-6b6e-4228-93de-e58b14d75106'],14,,,,,,,,,,,,,,,,,Palermo,2256,00:14:14.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,09163458-7d34-4086-8336-5cb499a2cf9c,2500,,,"[66.0, 63.5]",3879644,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michel Morganella,31268.0,Right Back,147,Palermo,2256,['b2693954-5dc2-4c13-a2b7-9ef26a4223e9'],16,,,,,,,,,,,,,,,,,Palermo,2256,00:14:16.535,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,d3179cd6-a354-49dd-b4dc-673c25ab63e0,2503,,,"[85.0, 58.4]",3879644,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Gilardino,38389.0,Center Forward,147,Palermo,2256,['7d73c45d-a783-4cc9-9da5-ea54467e8b8b'],18,,,,,,,,,,,,,,,,,Palermo,2256,00:14:18.558,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,0517b2e7-5ae4-4398-b7e2-8edbdfc540e3,2506,,,"[92.4, 74.6]",3879644,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robin Quaison,8552.0,Right Wing,147,Palermo,2256,['e69f9b38-8e09-4754-8f93-75dfd817cc5e'],21,,,,,,,,,,,,,,,,,Palermo,2256,00:14:21.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4a5d9508-3901-4155-a428-de7b469166b4,2515,,,"[86.8, 53.0]",3879644,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mato Jajalo,30735.0,Right Center Midfield,147,Palermo,2256,['af0ac80e-dd45-444c-b72f-b38c8bcf580f'],31,,,,,,,,,,,,,,,,,Palermo,2256,00:14:31.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,da20c722-878d-4b08-839a-2cedb94cffc8,2517,,,"[87.0, 36.6]",3879644,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gastón Brugman,30704.0,Center Defensive Midfield,147,Palermo,2256,['efd32116-d27e-45cd-861a-20721bf96443'],32,,,,,,,,,,,,,,,,,Palermo,2256,00:14:32.450,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cbc99d8f-78e9-4e69-896b-32d044f8fd40,2521,,,"[104.4, 10.2]",3879644,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Achraf Lazaar,10032.0,Left Back,147,Palermo,2256,['a3b26b7d-943d-4cff-8d61-f57db52f6b9a'],37,,,,,,,,,,,,,,,,,Palermo,2256,00:14:37.010,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,969e27d3-8b27-4528-b798-b314a4f4c17c,2524,,,"[111.9, 49.1]",3879644,59,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Aleksandar Trajkovski,30512.0,Left Wing,147,Palermo,2256,['cd21689f-ecb0-45e1-861d-090e85be1ca8'],40,,,,,,,,,,,,,,,,,Palermo,2256,00:14:40.767,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,8b118edf-dce6-47ba-afc7-eab1464e705a,2528,,,"[109.9, 37.4]",3879644,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Edoardo Goldaniga,8102.0,Right Center Back,148,Palermo,2256,['cb685cf6-22aa-4f53-97da-4872712b5339'],11,,,,,,,,,,,,,,,,,Palermo,2256,00:15:11.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,dec294f3-6422-494f-aedd-134c3444d005,2535,,,"[108.1, 46.5]",3879644,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ivaylo Chochev,40349.0,Left Center Midfield,148,Palermo,2256,"['0c11c353-aa33-4413-ad29-d87c2d2997cd', '3200f05a-9d83-4b66-8ddb-e7c15548d937', 'e57c4c24-2255-45b1-af43-ee42fc137cb1']",13,,,,,,,,,,,,,,,,,Palermo,2256,00:15:13.755,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,f6574318-4cdc-4538-b2ca-9abba32b1890,2543,,,"[61.4, 23.9]",3879644,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jasmin Kurtič,6941.0,Left Center Midfield,149,Atalanta,228,['9f65e123-5daa-4ad2-8a05-626b6932b084'],43,,,,,,,,,,,,,,,,,Atalanta,228,00:15:43.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,8a671caa-9d5c-439d-a598-102b5bd96b56,2546,,,"[65.6, 21.6]",3879644,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Germán Gustavo Denis,49439.0,Center Forward,149,Atalanta,228,['2e2375af-98b5-40d4-b1cf-97e6f8400710'],44,,,,,,,,,,,,,,,,,Atalanta,228,00:15:44.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,98b4cc9a-0c73-4874-bfa3-1dbdab9c27c4,2549,,,"[75.4, 11.7]",3879644,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Darío Gómez,7006.0,Left Wing,149,Atalanta,228,['d1450ef1-63ed-46be-b925-75ed1e51a378'],45,,,,,,,,,,,,,,,,,Atalanta,228,00:15:45.143,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,9e0ec354-dc46-4cfc-83c9-3f6feb6027b0,2552,,,"[85.1, 19.2]",3879644,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Germán Gustavo Denis,49439.0,Center Forward,149,Atalanta,228,['bb7b994d-d24b-4f9e-a999-60141e47f0bf'],49,,,,,,,,,,,,,,,,,Atalanta,228,00:15:49.432,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,5ad81e2a-f4cf-4acd-83a2-7468b4fdfa4c,2556,,,"[82.7, 18.1]",3879644,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Darío Gómez,7006.0,Left Wing,149,Atalanta,228,"['4d6ace42-9bab-4032-8b10-046065361d41', '8333e516-b34b-40e5-9f41-608e9c6fd85a']",50,,,,,,,,,,,,,,,,,Atalanta,228,00:15:50.002,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,c0e265a7-8b1e-4fd3-bec8-d41575be944d,2562,,,"[93.0, 51.0]",3879644,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Luca Cigarini,8420.0,Right Center Midfield,149,Atalanta,228,['b0897d6d-6ba8-4882-87b5-c01a05622764'],52,,,,,,,,,,,,,,,,,Atalanta,228,00:15:52.702,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,868c561f-ad0c-4af0-ab88-8c7b7ca6b352,2565,,,"[99.9, 63.9]",3879644,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Maximiliano Nicol Moralez,12759.0,Right Wing,149,Atalanta,228,['3ed40e16-a2b5-4411-a051-7e9eca56388d'],55,,,,,,,,,,,,,,,,,Atalanta,228,00:15:55.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,f45821d5-c53c-4670-8360-0cc50bf819f8,2568,,,"[110.2, 42.4]",3879644,60,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alejandro Darío Gómez,7006.0,Left Wing,149,Atalanta,228,['ac6ce530-e3f8-431c-ae43-d7c6bea1ea0a'],57,,,,,,,,,,,,,,,,,Atalanta,228,00:15:57.510,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4974a61c-1482-41bf-ba86-674790c902c2,2575,,,"[56.1, 59.2]",3879644,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mato Jajalo,30735.0,Right Center Midfield,150,Palermo,2256,['24dfcc8b-b530-4476-ba07-68e0dfa31e53'],27,,,,,,,,,,,,,,,,,Palermo,2256,00:16:27.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,62b10099-95d1-49a6-8d3b-e5148c6c97f5,2578,,,"[62.9, 47.9]",3879644,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ivaylo Chochev,40349.0,Left Center Midfield,150,Palermo,2256,['87809cd8-c1aa-4f9e-bdcb-f2fd7e3cc696'],28,,,,,,,,,,,,,,,,,Palermo,2256,00:16:28.548,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,2c0feb7b-e56e-4676-b54e-ece461fac936,2583,,,"[68.4, 50.3]",3879644,61,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mato Jajalo,30735.0,Right Center Midfield,151,Palermo,2256,['83b58a74-9712-4b42-a580-a25b7200385a'],59,,,,,,,,,,,,,,,,,Palermo,2256,00:16:59.126,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac0d294-d37c-4ce3-973c-647f80ea791c,2586,,,"[50.6, 33.9]",3879644,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Giancarlo González Castro,5584.0,Left Center Back,151,Palermo,2256,['887dad6f-6054-4aec-932c-587532acac93'],2,,,,,,,,,,,,,,,,,Palermo,2256,00:17:02.562,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,897951c0-c56f-4000-aeb3-327a1207031e,2589,,,"[43.3, 51.0]",3879644,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gastón Brugman,30704.0,Center Defensive Midfield,151,Palermo,2256,['24500030-cd0d-4942-90fc-806321990b11'],3,,,,,,,,,,,,,,,,,Palermo,2256,00:17:03.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ef9520b4-57e2-45d1-b441-c0fb19de2741,2592,,,"[73.6, 1.8]",3879644,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Achraf Lazaar,10032.0,Left Back,151,Palermo,2256,['1158a95f-a092-4d72-a556-fe4b37fa6600'],10,,,,,,,,,,,,,,,,,Palermo,2256,00:17:10.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,3ea130dd-5c99-4b18-a85c-9bcf5525bdc5,2595,,,"[78.9, 21.5]",3879644,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gastón Brugman,30704.0,Center Defensive Midfield,151,Palermo,2256,['fbf812d8-4a4a-470d-8bf7-34137e87602a'],16,,,,,,,,,,,,,,,,,Palermo,2256,00:17:16.157,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,24c410ce-f671-462b-971c-efd28d44f39b,2598,,,"[102.8, 26.8]",3879644,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Gilardino,38389.0,Center Forward,151,Palermo,2256,['95fe1bdb-628d-4c07-a5f8-b503208b624d'],17,,,,,,,,,,,,,,,,,Palermo,2256,00:17:17.537,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,bccd586e-c41e-42a3-85d9-649fcbcd9a6f,2608,,,"[70.7, 68.8]",3879644,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Maximiliano Nicol Moralez,12759.0,Right Wing,153,Atalanta,228,['24fd5d1a-ecdb-43ce-af2d-283ba0e07146'],56,,,,,,,,,,,,,,,,,Atalanta,228,00:17:56.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,89faa9ee-9572-4be3-b2a9-dbe94cf36b02,2614,,,"[67.0, 7.7]",3879644,62,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Trajkovski,30512.0,Left Wing,154,Palermo,2256,"['131b86e9-37e0-47b4-a308-a197c0b286c2', '234044a2-899e-485c-8990-8f9bc6899925']",59,,,,,,,,,,,,,,,,,Palermo,2256,00:17:59.357,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,920ba5ab-ac82-4e26-80e2-34fca3c6c13f,2617,,,"[55.0, 9.1]",3879644,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Back,154,Palermo,2256,['04c1c5be-65b3-45f5-9fa4-a8570a2a644d'],1,,,,,,,,,,,,,,,,,Palermo,2256,00:18:01.575,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ba958210-da4e-4c87-afe8-ffe990c274df,2622,,,"[77.1, 76.5]",3879644,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Maximiliano Nicol Moralez,12759.0,Right Wing,154,Palermo,2256,['8e0909ac-240d-4507-b326-4aaddf5f89de'],3,,,,,,,,,,,,,,,,,Atalanta,228,00:18:03.668,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,ded97b0a-3490-4139-a3d8-c35fb5e80c1e,2625,,,"[115.4, 27.6]",3879644,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Darío Gómez,7006.0,Left Wing,154,Palermo,2256,['eb959ec0-4f8f-4e8e-afc0-24d91bde8fd6'],10,,,,,,,,,,,,,,,,,Atalanta,228,00:18:10.199,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,a473bea9-58ee-495c-a13c-751b862984ad,2631,,,"[66.3, 31.0]",3879644,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Germán Gustavo Denis,49439.0,Center Forward,155,Palermo,2256,['dc9a0a9b-b88b-42ae-b0dc-0a3d50cd19e9'],38,,,,,,,,,,,,,,,,,Atalanta,228,00:18:38.332,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,cb4f732a-11b8-4c26-a3f2-0ef3b9ba32fa,2635,,,"[71.6, 50.7]",3879644,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivaylo Chochev,40349.0,Left Center Midfield,155,Palermo,2256,['184e200f-8e41-4510-bf56-ddfaa4c4d93b'],41,,,,,,,,,,,,,,,,,Palermo,2256,00:18:41.477,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ee6dd31e-ce88-4562-84c6-73b668c3c151,2638,,,"[107.9, 70.4]",3879644,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Robin Quaison,8552.0,Right Wing,155,Palermo,2256,['b8c0a654-29c0-4a8c-afa5-95c89454ea9d'],46,,,,,,,,,,,,,,,,,Palermo,2256,00:18:46.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,da4ecc4d-99b1-411b-820d-f900c6620290,2641,,,"[109.0, 48.9]",3879644,63,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ivaylo Chochev,40349.0,Left Center Midfield,155,Palermo,2256,['2606d375-53ad-40fb-bc36-003336e44911'],48,,,,,,,,,,,,,,,,,Palermo,2256,00:18:48.526,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,4960e97c-5311-4bda-be3e-ea9aa1381e4f,2654,,,"[56.5, 4.5]",3879644,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Brivio,31231.0,Left Back,157,Atalanta,228,['19ec5e8a-e5ee-4d3c-be8c-17173e5af27f'],35,,,,,,,,,,,,,,,,,Atalanta,228,00:19:35.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,c38f9f78-429d-4136-b661-bcae41438b12,2658,,,"[78.4, 7.3]",3879644,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Darío Gómez,7006.0,Left Wing,157,Atalanta,228,"['a075b3f5-8126-4194-a00d-d688efe53a09', 'a146c72e-393c-436a-8eb4-4d362fa36e60']",38,,,,,,,,,,,,,,,,,Atalanta,228,00:19:38.589,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,444e185e-d181-46c5-b376-0d3b1b1e1321,2662,,,"[91.3, 5.1]",3879644,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jasmin Kurtič,6941.0,Left Center Midfield,157,Atalanta,228,"['dda2b9aa-315b-4e39-94a4-91fa9ae6d119', 'f6accc53-221f-4df1-948f-e40f55c82a53']",40,,,,,,,,,,,,,,,,,Atalanta,228,00:19:40.341,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,6437018c-65df-4ac3-b6f3-5389aa7ddc56,2666,,,"[92.6, 9.9]",3879644,64,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Brivio,31231.0,Left Back,157,Atalanta,228,['4c0e4160-0608-4f4e-adbc-bdd01c6d16bc'],41,,,,,,,,,,,,,,,,,Atalanta,228,00:19:41.011,Ball Receipt*,
