50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,0.606584,,,,,,,,,,,,,02e1d957-5f73-4fad-8959-c5b19e674a84,24,,"[118.1, 67.3]",3879592,0,,,,,1.6727147,,Right Foot,,,"[117.2, 76.1]",,Ground Pass,,8.845903,,,,,Silvan Widmer,7796.0,,,,,,,1,From Throw In,Cyril Théréau,8272.0,Right Center Forward,4,Udinese,230,"['7a2d6d39-d869-483d-b9b7-3dcddec88426', 'ac8143bf-e96c-4e23-b4b1-c51a50d3c762']",28,,,,,,,,,,,,,,,,Udinese,230,00:00:28.378,Pass,True
,,,,,,,,,,,,,,0.299464,,,,,,,,,,,,,d638bf2c-8066-41ea-a1b7-983b7605db7a,27,,"[117.2, 77.2]",3879592,0,,,,,-1.5707964,,Right Foot,,,"[117.2, 71.8]",,Low Pass,,5.4,,,Incomplete,,,,,,,,,,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,4,Udinese,230,"['6c06c33f-5c3f-4561-a1f0-6f251d50dd3e', '9953fd0f-9410-4139-9f70-11d80f7d7d10']",28,,,,,,,,,,,,,,,,Udinese,230,00:00:28.984,Pass,True
,,,,,,,,,,,,,,2.211165,,,,,,,,,,,,,5f374aa3-0dfe-4502-b4cc-456da3451974,29,,"[113.0, 80.0]",3879592,0,,,,,-1.6539376,,,,,"[110.5, 50.0]",,Low Pass,,30.103987,,,Incomplete,,Cyril Théréau,8272.0,,,,,,Throw-in,1,From Throw In,Silvan Widmer,7796.0,Right Wing Back,5,Udinese,230,"['300dcd87-78e3-4aef-849f-23d14950e750', '4b338a82-9e51-49ff-8d2c-7c55eb3ca892']",48,,,,,,,,,,,,,,,,Udinese,230,00:00:48.582,Pass,
,,,,,,,,,,,,,,0.513725,,,,,,,,,,,,,4b914cb1-692b-40c0-a9a8-4fdd22cd4551,34,,"[11.9, 36.9]",3879592,0,,,,True,-0.36834893,,,,,"[17.6, 34.7]",,Low Pass,,6.109828,,,,,Miralem Pjanić,6947.0,,,,,,Recovery,1,From Throw In,Konstantinos Manolas,7048.0,Right Center Back,5,Udinese,230,"['2b2eec9d-d0f9-43bc-8aba-029ef0c5a927', '3b1ea83b-0f6a-45c6-ada5-275ef31b4485']",52,,,,,,,,,,,,,,,,AS Roma,229,00:00:52.882,Pass,True
,,,,,,,,,,,,,,4.706017,,,,,,,,,,,,,01cab286-8f8e-490e-892d-938bbcb5ca4f,38,,"[17.6, 35.2]",3879592,0,,,,,1.1389617,,Right Foot,,,"[32.9, 68.4]",,High Pass,,36.555847,,,Incomplete,,,,,,,,,,1,From Throw In,Miralem Pjanić,6947.0,Left Center Midfield,5,Udinese,230,['1063a142-843d-423d-9e10-df509b77f5c1'],53,,,,,,,,,,,,,,,,AS Roma,229,00:00:53.436,Pass,
,,,,,,,,,,,,,,2.198095,,,,,,,,,,,,,6e64b352-28d8-4d8a-bb23-879c76120a73,41,,"[84.6, 5.4]",3879592,1,,,,,2.7508428,,Right Foot,,,"[49.4, 19.9]",,High Pass,,38.069542,,,,,Iván Rodrigo Piris Leguizamón,46670.0,,,,,,,1,From Throw In,Giovanni Pasquale,386656.0,Left Wing Back,5,Udinese,230,['6968b655-09ae-4c24-a92c-be57a94c44b9'],2,,,,,,,,,,,,,,,,Udinese,230,00:01:02.671,Pass,
,,,,,,,,,,,,,,2.672294,,,,,,,,,,,,,be78334f-973f-41c5-ab92-c01d489b7190,44,,"[46.8, 22.4]",3879592,1,,,,,2.1331847,,Right Foot,,,"[28.9, 50.8]",,Ground Pass,,33.570374,,,,,Danilo Larangeira,7799.0,,,,,,,1,From Throw In,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,5,Udinese,230,['d26ec237-8462-4380-8816-7ab2507ce25c'],6,,,,,,,,,,,,,,,,Udinese,230,00:01:06.178,Pass,
,,,,,,,,,,,,,,2.631734,,,,,,,,,,,,,55453f56-b084-472a-9780-1a2be67d3e44,47,,"[34.3, 62.2]",3879592,1,,,,,0.12083698,,Right Foot,,,"[76.3, 67.3]",,High Pass,,42.30851,,,Incomplete,,Emmanuel Agyemang-Badu,24722.0,,,,,,,1,From Throw In,Danilo Larangeira,7799.0,Center Back,5,Udinese,230,"['267187bf-133c-4dbf-a82e-d19155a9cfc8', '6e95a13a-4824-4f7d-b2fb-13be26e809a5']",10,,,,,,,,,,,,,,,,Udinese,230,00:01:10.839,Pass,
,,,,,,,,,,,,,,0.862847,,,,,,,,,,,,,92796f4a-f881-4266-a4af-97ce11e1e685,53,,"[83.7, 67.1]",3879592,1,,,,,1.1374425,,Right Foot,,,"[86.8, 73.8]",,High Pass,,7.3824115,,,,,Emmanuel Agyemang-Badu,24722.0,,,,,,,1,From Throw In,Stipe Perica,7805.0,Left Center Forward,5,Udinese,230,['a9364587-9db1-439d-9b24-321b652bcf8e'],15,,,,,,,,,,,,,,,,Udinese,230,00:01:15.010,Pass,
,,,,,,,,,,,,,,3.83973,,,,,,,,,,,,,21ed9e9d-da40-4c41-958f-409b3570e19a,57,,"[90.8, 75.6]",3879592,1,,,,,0.1638082,,Right Foot,,,"[115.0, 79.6]",,Low Pass,,24.52835,,,Out,,Stipe Perica,7805.0,,,,,,,1,From Throw In,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,5,Udinese,230,"['1f3e604b-7856-4af9-b373-4791cebeb9ed', '73bd8944-ed54-470d-802e-2f942744a043']",17,,,,,,,,,,,,,,,,Udinese,230,00:01:17.014,Pass,True
,,,,,,,,,,,,,,1.836914,,,,,,,,,,,,,7c21ecff-d523-455e-87de-0804d421ee1a,61,,"[7.6, 0.1]",3879592,1,,,,,0.28491843,,,,,"[31.5, 7.1]",,High Pass,,24.904016,,,,,Edin Džeko,6973.0,,,,,,Throw-in,1,From Throw In,Lucas Digne,6849.0,Left Back,6,AS Roma,229,['f3024463-da40-4680-aa6c-d3518edfa23e'],39,,,,,,,,,,,,,,,,AS Roma,229,00:01:39.800,Pass,
,,,,,,,,,,,,,,1.180579,,,,,,,,,,,,,736b89bf-99d6-452e-88a5-2e824dba01ed,63,,"[31.5, 7.1]",3879592,1,,,,,0.027770637,,Head,,,"[42.3, 7.4]",,High Pass,,10.804166,,,,,Iago Falqué Silva,7468.0,,,,,,,1,From Throw In,Edin Džeko,6973.0,Center Forward,6,AS Roma,229,['49c86f51-cc7f-45b9-b9cb-c9dc68d4e710'],41,,,,,,,,,,,,,,,,AS Roma,229,00:01:41.677,Pass,
,,,,,,,,,,,,,,1.053603,,,,,,,,,,,,,ab9fec8e-666d-4888-ab6a-729518ef92a5,66,,"[42.3, 7.4]",3879592,1,,,,True,1.4977558,,,,,"[42.9, 15.6]",,Low Pass,,8.221922,,,,,Alessandro Florenzi,6964.0,,,,,,,1,From Throw In,Iago Falqué Silva,7468.0,Left Wing,6,AS Roma,229,"['768b04cf-3590-4878-8f9a-705ff8582734', '923a4b8d-e6c7-4cc6-b267-5e8ca455790f']",42,,,,,,,,,,,,,,,,AS Roma,229,00:01:42.897,Pass,True
,,,,,,,,,,,,,,0.875675,,,,,,,,,,,,,1606b9a3-41dd-416f-bbea-5d2983aae266,72,,"[77.5, 56.8]",3879592,1,,,,True,-2.4364812,,,,,"[68.1, 48.8]",,Low Pass,,12.343419,,,,,Marco Antônio De Mattos Filho,27044.0,,,,,,Recovery,1,From Throw In,Manuel Rolando Iturra Urrutia,6743.0,Center Defensive Midfield,6,AS Roma,229,"['f6b652de-4fb0-4582-a977-882c38cca6df', 'fa1542d6-c78d-4b40-a24b-849d51f4f7a6']",45,,,,,,,,,,,,,,,,Udinese,230,00:01:45.435,Pass,True
,,,,,,,,,,,,,,2.027398,,,,,,,,,,,,,102f1ff4-7a04-435e-b82e-738ac511e83a,76,,"[77.2, 32.1]",3879592,1,,,,,-0.1640301,,Left Foot,,,"[106.2, 27.3]",,Ground Pass,,29.394558,,,Incomplete,,Cyril Théréau,8272.0,,,,,,,1,From Throw In,Marco Antônio De Mattos Filho,27044.0,Left Center Midfield,6,AS Roma,229,"['2b16f04f-f0a5-4a65-9dd2-b8613c52f1ee', '5e24af96-ee50-408d-aeed-4ea9555b95fa', '9c9a6848-9843-4223-9ca5-f467d8274e9d']",49,,,,,,,,,,,,,,,,Udinese,230,00:01:49.610,Pass,True
,,,,,,,,,,,,,,2.27948,,,,,,,,,,,,,d0f86c66-b733-4d01-a331-041272458687,80,,"[108.2, 0.1]",3879592,2,,,,,1.5707964,,,True,,"[108.2, 31.5]",,High Pass,,31.4,,,Incomplete,,Stipe Perica,7805.0,,,,,,Throw-in,1,From Throw In,Giovanni Pasquale,386656.0,Left Wing Back,7,Udinese,230,"['174f1340-9f08-4e5a-8ba3-18a29b3ff4d6', 'd8cf9c15-b7de-4500-b53e-10480ecdfa35']",7,,,,,,,,,,,,,,,,Udinese,230,00:02:07.938,Pass,
,,,,,,,,,,,,,,3.277258,,,,,,,,,,,,,746cf27e-fc83-4e67-9231-5f07008e98f0,84,,"[13.0, 59.4]",3879592,2,,,,,0.08931399,,Right Foot,,,"[46.5, 62.4]",,High Pass,,33.63406,,,,,Edin Džeko,6973.0,,,,,,Recovery,1,Regular Play,Alessandro Florenzi,6964.0,Right Center Midfield,8,AS Roma,229,['89f7c75f-fc32-4bba-81b1-0107cb2f1440'],11,,,,,,,,,,,,,,,,AS Roma,229,00:02:11.545,Pass,
,,,,,,,,,,,,,,0.620746,,,,,,,,,,,,,b8030a80-6c42-4308-aec7-8b387326194d,89,,"[42.0, 65.6]",3879592,2,,,,,-3.1086376,,Left Foot,,,"[32.9, 65.3]",,Ground Pass,,9.104943,,,,,Alessandro Florenzi,6964.0,,,,,,,1,Regular Play,Edin Džeko,6973.0,Center Forward,8,AS Roma,229,['be9523e8-a633-4f38-8703-19479019b59f'],16,,,,,,,,,,,,,,,,AS Roma,229,00:02:16.614,Pass,
,,,,,,,,,,,,,,2.967896,,,,,,,,,,,,,7f4233c8-7054-4d7a-aaaf-954055ae2621,92,,"[33.5, 65.1]",3879592,2,,,,,0.18711843,,Right Foot,,,"[71.0, 72.2]",,High Pass,,38.166214,,,Incomplete,,Gervais Lombe Yao Kouassi,15818.0,,,,,,,1,Regular Play,Alessandro Florenzi,6964.0,Right Center Midfield,8,AS Roma,229,"['b0ab9f66-4d51-41ca-bde7-0e5c3c4d0d21', 'cbd70e67-a457-4450-a339-8538a2de453b']",17,,,,,,,,,,,,,,,,AS Roma,229,00:02:17.515,Pass,
,,,,,,,,,,,,,,2.502599,,,,,,,,,,,,,cbd70e67-a457-4450-a339-8538a2de453b,94,,"[49.1, 7.9]",3879592,2,,,,,1.8925469,,Head,,,"[45.4, 19.0]",,High Pass,,11.700427,,,,,Danilo Larangeira,7799.0,,,,,,Recovery,1,Regular Play,Iván Rodrigo Piris Leguizamón,46670.0,Left Center Back,9,Udinese,230,"['7f4233c8-7054-4d7a-aaaf-954055ae2621', 'a4ea9abb-2547-4472-81f9-8e95ff4a7aae']",20,,,,,,,,,,,,,,,,Udinese,230,00:02:20.483,Pass,
,,,,,,,,,,,,,,1.394104,,,,,,,,,,,,,945758f9-2526-4505-984b-869cb3887166,96,,"[45.4, 19.0]",3879592,2,,,,,-0.91914046,,Right Foot,,,"[57.3, 3.4]",,Ground Pass,,19.620653,,,,,Giovanni Pasquale,386656.0,,,,,,,1,Regular Play,Danilo Larangeira,7799.0,Center Back,9,Udinese,230,['e6abc32b-d888-4aa3-b09b-ae45f0a9700a'],22,,,,,,,,,,,,,,,,Udinese,230,00:02:22.985,Pass,
,,,,,,,,,,,,,,0.767274,,,,,,,,,,,,,96598297-0af9-4bc8-9b79-e855424511f9,99,,"[65.3, 2.3]",3879592,2,,,,,0.74611706,,Left Foot,,,"[77.2, 13.3]",,Low Pass,,16.205246,,,,,Marco Antônio De Mattos Filho,27044.0,,,,,,,1,Regular Play,Giovanni Pasquale,386656.0,Left Wing Back,9,Udinese,230,['f2e0ba63-2616-4215-bef5-5b79e42ca3f2'],28,,,,,,,,,,,,,,,,Udinese,230,00:02:28.534,Pass,
,,,,,,,,,,,,,,2.07873,,,,,,,,,,,,,55a364da-6690-47cb-bd37-2cad4204d576,102,,"[77.5, 12.8]",3879592,2,,,,,-0.67474097,,Left Foot,,,"[87.5, 4.8]",,High Pass,,12.806249,,,,,Giovanni Pasquale,386656.0,,,,,,,1,Regular Play,Marco Antônio De Mattos Filho,27044.0,Left Center Midfield,9,Udinese,230,"['8ce58f0e-4b09-4c3c-a263-b221774beeef', 'dba88242-b848-4977-8cdc-124ff7486268']",29,,,,,,,,,,,,,,,,Udinese,230,00:02:29.301,Pass,True
,,,,,,,,,,,,,,1.149719,,,,,,,,,,,,,abe77e58-bad8-436f-a1fe-da067101e085,105,,"[106.5, 3.7]",3879592,2,,,,,1.2641785,,Left Foot,,,"[114.7, 29.6]",,Low Pass,,27.167076,,,Incomplete,,Cyril Théréau,8272.0,,,,,,,1,Regular Play,Giovanni Pasquale,386656.0,Left Wing Back,9,Udinese,230,"['2e37fed4-cd50-402a-b17d-2fb644b75faa', '98efad1b-098e-45c7-a648-40f01ec4bc95']",33,,,,,,,,,,,,,,,,Udinese,230,00:02:33.705,Pass,
,,,,,,,,,,,,,,2.599591,,,,,,,,,,,,,668910c0-1772-4f2a-a6e7-50e13ae238d6,110,,"[92.3, 2.0]",3879592,2,,,,,2.1070185,,Left Foot,,,"[75.6, 30.1]",,Ground Pass,,32.68792,True,,Incomplete,,Marco Antônio De Mattos Filho,27044.0,,,,,,,1,Regular Play,Giovanni Pasquale,386656.0,Left Wing Back,9,Udinese,230,"['7cec9a2f-62fc-4961-ad31-bf11d84ddd58', 'b5abe470-4bf5-4004-b5b1-b7a63b241f4f']",41,,,,,,,,,,,,,,,,Udinese,230,00:02:41.664,Pass,
,,,,,,,,,,,,,,2.062733,,,,,,,,,,,,,33193ac1-9bf8-4780-86a0-42a8d525b75e,115,,"[43.4, 42.0]",3879592,2,,,,,-0.7728465,,Left Foot,,,"[67.6, 18.4]",,Low Pass,,33.80237,,,,,Iago Falqué Silva,7468.0,,,,,,,1,Regular Play,Edin Džeko,6973.0,Center Forward,10,AS Roma,229,['ded1cda5-6ada-480e-9c20-11321f7dfe79'],46,,,,,,,,,,,,,,,,AS Roma,229,00:02:46.137,Pass,
,,,,,,,,,,,,,,1.130707,,,,,,,,,,,,,c58e5c4e-e0a0-45c4-9e54-0d3d542db760,122,,"[70.2, 20.2]",3879592,2,,,,,-1.1296169,,Left Foot,,,"[75.3, 9.4]",,Ground Pass,,11.943618,,,,,Lucas Digne,6849.0,,,,,,,1,Regular Play,Iago Falqué Silva,7468.0,Left Wing,10,AS Roma,229,['10884107-95e0-4aeb-91df-84ca1b98cf1f'],51,,,,,,,,,,,,,,,,AS Roma,229,00:02:51.477,Pass,
,,,,,,,,,,,,,,1.006642,,,,,,,,,,,,,a3ddf351-daf4-4ce0-ba65-456f9e79722e,125,,"[75.3, 6.8]",3879592,2,,,,,2.2419403,,Left Foot,,,"[69.9, 13.6]",,Ground Pass,,8.683317,,,,,Iago Falqué Silva,7468.0,,,,,,,1,Regular Play,Lucas Digne,6849.0,Left Back,10,AS Roma,229,['b23d8a6d-fdcd-4c31-9b30-9f78d93c14f3'],52,,,,,,,,,,,,,,,,AS Roma,229,00:02:52.845,Pass,
,,,,,,,,,,,,,,0.738628,,,,,,,,,,,,,5100c353-1e7b-4b2a-8390-c00f84d42c50,128,,"[69.9, 16.8]",3879592,2,,,,,1.350434,,Left Foot,,,"[72.7, 29.3]",,Ground Pass,,12.809762,,,,,Miralem Pjanić,6947.0,,,,,,,1,Regular Play,Iago Falqué Silva,7468.0,Left Wing,10,AS Roma,229,['062a835a-2e96-402f-a115-05f5028773f3'],54,,,,,,,,,,,,,,,,AS Roma,229,00:02:54.957,Pass,
,,,,,,,,,,,,,,0.737706,,,,,,,,,,,,,71f6e3fc-5e1c-4eea-8247-e110c8ae6865,131,,"[72.7, 29.3]",3879592,2,,,,,2.1548774,,Right Foot,,,"[68.8, 35.2]",,Ground Pass,,7.072482,,,,,Radja Nainggolan,6962.0,,,,,,,1,Regular Play,Miralem Pjanić,6947.0,Left Center Midfield,10,AS Roma,229,['98acb3de-1e94-458c-ac51-02762d5adcf2'],55,,,,,,,,,,,,,,,,AS Roma,229,00:02:55.855,Pass,
,,,,,,,,,,,,,,2.063821,,,,,,,,,,,,,4c2ef2e3-0e7f-4818-9fd4-50304fa6dc6e,134,,"[68.2, 41.8]",3879592,2,,,,,1.2369082,,Right Foot,,,"[79.3, 73.8]",,Ground Pass,,33.870487,,,,,Maicon Douglas Sisenando,19299.0,,,,,,,1,Regular Play,Radja Nainggolan,6962.0,Center Defensive Midfield,10,AS Roma,229,['ee90e67c-da3f-4f5d-a060-c7d3024ac8f0'],58,,,,,,,,,,,,,,,,AS Roma,229,00:02:58.170,Pass,
