50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.991956,,,,,,,,,,,43c37241-447c-42df-ad0e-e7e2b5c22984,1780,,"[67.5, 6.0]",3879675,44,,,,,1.1801893,,Right Foot,,,"[71.0, 14.5]",Ground Pass,,9.192389,,,,Marco Parolo,8173.0,,,,,,,1,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Left Wing,117,Lazio,236,['fb26c0fe-d8aa-4482-9a8d-d9628b54f645'],50,,,,,,,,,,,,,,,,,Lazio,236,00:44:50.308,Pass,
,,,,,,,,,,,,,,,,0.969672,,,,,,,,,,,02cfffc1-e57b-47ad-beeb-eddafda804c8,1783,,"[71.0, 14.5]",3879675,44,,,,,0.09966865,,Right Foot,,,"[83.0, 15.7]",Ground Pass,,12.059851,,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,,1,Regular Play,Marco Parolo,8173.0,Left Center Midfield,117,Lazio,236,['5c737683-6b3b-474f-ade8-8fafc186bf34'],52,,,,,,,,,,,,,,,,,Lazio,236,00:44:52.293,Pass,
,,,,,,,,,,,,,,,,0.999595,,,,,,,,,,,4f7e94ad-65f5-4cc1-8840-eda45c65033c,1789,,"[30.3, 52.7]",3879675,44,,,,,-1.7285651,,Right Foot,,,"[27.5, 35.1]",Ground Pass,,17.821335,,,,Riccardo Gagliolo,11499.0,,,,,,Recovery,1,Regular Play,Cristian Zaccardo,387300.0,Right Center Back,118,Carpi,1683,['0483dbc2-4185-4362-b59d-b6820421c39f'],56,,,,,,,,,,,,,,,,,Carpi,1683,00:44:56.255,Pass,
,,,,,,,,,,,,,,,,1.57336,,,,,,,,,,,1e4924fe-5c19-4c09-a3ea-99f54659fc1f,1792,,"[27.5, 35.1]",3879675,44,,,,,-0.18937005,,Left Foot,,,"[39.5, 32.8]",Ground Pass,,12.218429,,,,Luca Marrone,31572.0,,,,,,,1,Regular Play,Riccardo Gagliolo,11499.0,Left Center Back,118,Carpi,1683,,58,,,,,,,,,,,,,,,,,Carpi,1683,00:44:58.325,Pass,
,,,,,,,,,,,,,,,,0.571255,,,,,,,,,,,8d51ebf0-4874-4973-a3db-1eb574c82972,1798,,"[60.0, 40.0]",3879675,45,,True,,,1.9756881,,Right Foot,,,"[58.8, 42.8]",Ground Pass,,3.0463092,,,,Jerry Uche Mbakogu,32608.0,,,,,,Kick Off,2,From Kick Off,Isaac Cofie,7460.0,Right Center Midfield,119,Carpi,1683,['54ceff71-f8e8-4fb8-a7e9-d8c99141d1a2'],0,,,,,,,,,,,,,,,,,Carpi,1683,00:00:00.820,Pass,
,,,,,,,,,,,,,,,,0.960014,,,,,,,,,,,e8008d06-da5c-4d9a-8408-a5c7f9093075,1800,,"[58.4, 42.8]",3879675,45,,True,,,-3.0713956,,Right Foot,,,"[45.6, 41.9]",Ground Pass,,12.831601,,,,Luca Marrone,31572.0,,,,,,,2,From Kick Off,Jerry Uche Mbakogu,32608.0,Right Center Forward,119,Carpi,1683,['f92f6e99-1048-4441-9035-3b5dee5732a2'],1,,,,,,,,,,,,,,,,,Carpi,1683,00:00:01.596,Pass,
,,,,,,,,,,,,,,,,8.326266,,,,,,,,,,,07ed00cb-e192-45d8-9e0d-5e79f375911c,1802,,"[46.0, 39.3]",3879675,45,,,,,-0.45605144,,Right Foot,,,"[120.0, 3.0]",High Pass,,82.42384,,Out,,Antonio Di Gaudio,11502.0,,,,,,,2,From Kick Off,Luca Marrone,31572.0,Center Defensive Midfield,119,Carpi,1683,['ee749e39-460d-4b77-b1e5-068b88c92368'],3,,,,,,,,,,,,,,,,,Carpi,1683,00:00:03.430,Pass,
,,,,,,,,,,,,,,,,1.743591,,,,,,,,,,,e8d28b26-11a8-4092-b79e-4a2bb1931a8c,1806,,"[7.0, 44.1]",3879675,45,,,,,-1.4078698,,Left Foot,,,"[13.0, 7.6]",Ground Pass,,36.989864,,,,Wesley Hoedt,3588.0,,,,,,Goal Kick,2,From Goal Kick,Etrit Berisha,6991.0,Goalkeeper,120,Lazio,236,['74b2a02f-5c36-4dcb-aeb1-06dd6bc7214d'],19,,,,,,,,,,,,,,,,,Lazio,236,00:00:19.561,Pass,
,,,,,,,,,,,,,,,,1.674708,,,,,,,,,,,a446a479-7b47-47a5-8de6-9ce45b83cdb2,1809,,"[15.8, 9.6]",3879675,45,,,,,1.8714418,,Left Foot,,,"[8.7, 32.5]",Ground Pass,,23.975405,,,,Etrit Berisha,6991.0,,,,,,,2,From Goal Kick,Wesley Hoedt,3588.0,Left Center Back,120,Lazio,236,['e5cae0c9-c9f5-4e5f-93b2-382983cefbd0'],23,,,,,,,,,,,,,,,,,Lazio,236,00:00:23.547,Pass,
,,,,,,,,,,,,,,,,1.08739,,,,,,,,,,,680bc5ed-4f82-49f9-8bd1-77aaf5d1354a,1812,,"[13.0, 30.8]",3879675,45,,,,,0.118325785,,Left Foot,,,"[27.3, 32.5]",Ground Pass,,14.400695,,,,Ogenyi Eddy Onazi,33311.0,,,,,,,2,From Goal Kick,Etrit Berisha,6991.0,Goalkeeper,120,Lazio,236,['66824dac-68bb-4a8b-82ef-3183347f4685'],27,,,,,,,,,,,,,,,,,Lazio,236,00:00:27.780,Pass,
,,,,,,,,,,,,,,,,1.918361,,,,,,,,,,,1b8796e7-360f-4092-84f0-5e5e63856077,1815,,"[29.5, 35.3]",3879675,45,,,,,1.8202432,,Right Foot,,,"[22.8, 61.6]",Ground Pass,,27.140007,,,,Maurício dos Santos Nascimento,9939.0,,,,,,,2,From Goal Kick,Ogenyi Eddy Onazi,33311.0,Center Defensive Midfield,120,Lazio,236,['b1c0920f-3455-4d1e-a1a5-dc1a25dc0f4a'],30,,,,,,,,,,,,,,,,,Lazio,236,00:00:30.342,Pass,
,,,,,,,,,,,,,,,,1.80586,,,,,,,,,,,1b821196-a76a-4f91-b5fc-1f252dbe39e6,1818,,"[23.8, 64.2]",3879675,45,,,,,0.5867336,,Right Foot,,,"[42.0, 76.3]",Ground Pass,,21.855206,,,,Abdoulay Konko,26683.0,,,,,,,2,From Goal Kick,Maurício dos Santos Nascimento,9939.0,Right Center Back,120,Lazio,236,['1838bfc5-c1fe-4b1b-a021-d999ed0a25b7'],32,,,,,,,,,,,,,,,,,Lazio,236,00:00:32.689,Pass,
,,,,,,,,,,,,,,,,1.39149,,,,,,,,,,,e4c46a43-5fb6-47d2-b294-6fdf35808c43,1821,,"[43.4, 76.6]",3879675,45,,,,,0.014868793,,Right Foot,,,"[70.3, 77.0]",Ground Pass,,26.902973,,Incomplete,,Antonio Candreva,7776.0,,,,,,,2,From Goal Kick,Abdoulay Konko,26683.0,Right Back,120,Lazio,236,"['131969ac-3f72-458d-b0e4-6e30c58e9f20', '5ba8aee5-9313-4724-911c-9f8326a5813d']",36,,,,,,,,,,,,,,,,,Lazio,236,00:00:36.327,Pass,
,,,,,,,,,,,,,,,,1.869865,,,,,,,,,,,131969ac-3f72-458d-b0e4-6e30c58e9f20,1823,,"[49.8, 3.1]",3879675,45,,,,,1.3058566,,Left Foot,,,"[53.3, 16.0]",Ground Pass,,13.366376,,Incomplete,,,,,,,,,Interception,2,From Goal Kick,Gaetano Letizia,7114.0,Left Wing Back,120,Lazio,236,"['4455b6da-d604-44b5-98ef-6a7b869d3dc7', 'e4c46a43-5fb6-47d2-b294-6fdf35808c43']",37,,,,,,,,,,,,,,,,,Carpi,1683,00:00:37.718,Pass,
,,,,,,,,,,,,,,,,0.259109,,,,,,,,,,,4455b6da-d604-44b5-98ef-6a7b869d3dc7,1824,,"[66.8, 64.1]",3879675,45,,,,,-1.0652152,,Left Foot,,,"[69.9, 58.5]",Low Pass,,6.400781,,Incomplete,,Antonio Candreva,7776.0,,,,,,Recovery,2,From Goal Kick,Ogenyi Eddy Onazi,33311.0,Center Defensive Midfield,120,Lazio,236,"['131969ac-3f72-458d-b0e4-6e30c58e9f20', '41fed108-28a2-4141-bcc1-b8c7f7c025e3', '80412537-bc01-427f-9458-287e8f94cde6']",39,,,,,,,,,,,,,,,,,Lazio,236,00:00:39.588,Pass,
,,,,,,,,,,,,,,,,1.349544,,,,,,,,,,,b528133f-3a4d-4f0e-8f8f-e3d0c1269524,1827,,"[43.9, 22.2]",3879675,45,,,,,-0.8550527,,Head,,,"[51.9, 13.0]",High Pass,,12.1918,,Incomplete,,Lorenzo Lollo,30829.0,,,,,,Recovery,2,From Goal Kick,Luca Marrone,31572.0,Center Defensive Midfield,120,Lazio,236,"['4add09e9-eb8a-4a73-b908-6f19fa3e7a6f', '9526a168-6bc9-4f7a-95ea-d902ad14ffff']",42,,,,,,,,,,,,,,,,,Carpi,1683,00:00:42.114,Pass,
,,,,,,,,,,,,,,,,1.491877,,,,,,,,,,,9526a168-6bc9-4f7a-95ea-d902ad14ffff,1830,,"[68.2, 67.1]",3879675,45,,,,True,-1.2737321,,,,,"[69.7, 62.2]",Low Pass,,5.124451,,,,Ogenyi Eddy Onazi,33311.0,,,,,,Recovery,2,From Goal Kick,Abdoulay Konko,26683.0,Right Back,120,Lazio,236,"['97dc601d-dc6a-4771-9fcf-1d1b59b79d95', 'b528133f-3a4d-4f0e-8f8f-e3d0c1269524', 'e2570695-7310-4a34-a472-14aa1321c598']",43,,,,,,,,,,,,,,,,,Lazio,236,00:00:43.463,Pass,True
,,,,,,,,,,,,,,,,0.59066,,,,,,,,,,,4b57cb4d-34b6-46a3-82d2-da4180eb171f,1832,,"[70.3, 62.8]",3879675,45,,,,,1.1420183,,Head,,,"[71.9, 66.3]",Low Pass,,3.8483763,,,,Danilo Cataldi,7107.0,,,,,,,2,From Goal Kick,Ogenyi Eddy Onazi,33311.0,Center Defensive Midfield,120,Lazio,236,['bd49480f-0ed2-4b69-8840-ea50755cfdee'],44,,,,,,,,,,,,,,,,,Lazio,236,00:00:44.986,Pass,
,,,,,,,,,,,,,,,,1.009938,,,,,,,,,,,0dac22e1-f7a1-44c6-978c-cd6f8e51f39c,1835,,"[71.3, 66.5]",3879675,45,,,,,-0.32409248,,Left Foot,,,"[84.1, 62.2]",Ground Pass,,13.502963,,,,Alessandro Matri,8296.0,,,,,,,2,From Goal Kick,Danilo Cataldi,7107.0,Right Center Midfield,120,Lazio,236,['3f3e079b-7ef8-48c6-9dcc-1982f8d468d0'],45,,,,,,,,,,,,,,,,,Lazio,236,00:00:45.666,Pass,
,,,,,,,,,,,,,,,,1.089975,,,,,,,,,,,c647ee3f-2a24-4133-8ef4-86ff1149a0f3,1839,,"[84.5, 60.7]",3879675,45,,,,,-2.8316061,,Left Foot,,,"[71.7, 56.6]",Ground Pass,,13.44061,,,,Ogenyi Eddy Onazi,33311.0,,,,,,,2,From Goal Kick,Alessandro Matri,8296.0,Center Forward,120,Lazio,236,['ac96edb7-533c-40dd-bf6d-9a35f7453191'],47,,,,,,,,,,,,,,,,,Lazio,236,00:00:47.116,Pass,
,,,,,,,,,,,,,,,,1.18871,,,,,,,,,,,1b70129b-35fb-46bb-9f32-d7b25180cd52,1845,,"[70.6, 50.3]",3879675,46,,,,,-1.5009103,,Right Foot,,,"[71.3, 40.3]",Ground Pass,,10.02447,,,,Ogenyi Eddy Onazi,33311.0,,,,,,Free Kick,2,From Free Kick,Danilo Cataldi,7107.0,Right Center Midfield,121,Lazio,236,['9215c235-4740-4ae7-bca9-6a2148917f9e'],2,,,,,,,,,,,,,,,,,Lazio,236,00:01:02.553,Pass,
,,,,,,,,,,,,,,,,1.386544,,,,,,,,,,,5d1a6f47-1926-4a1a-9717-daed1eef3df3,1848,,"[71.9, 38.8]",3879675,46,,,,,-1.5707964,,Right Foot,,,"[71.9, 8.5]",Ground Pass,,30.3,,,,Marco Parolo,8173.0,,,,,,,2,From Free Kick,Ogenyi Eddy Onazi,33311.0,Center Defensive Midfield,121,Lazio,236,['098bff68-8405-46ad-a293-929518dd90c5'],4,,,,,,,,,,,,,,,,,Lazio,236,00:01:04.050,Pass,
,,,,,,,,,,,,,,,,1.253743,,,,,,,,,,,f772d10a-6603-4cd8-a1e8-83d56edea7cf,1851,,"[76.0, 12.6]",3879675,46,,,,,1.8628945,,Right Foot,,,"[71.7, 26.9]",Ground Pass,,14.932515,,,,Ogenyi Eddy Onazi,33311.0,,,,,,,2,From Free Kick,Marco Parolo,8173.0,Left Center Midfield,121,Lazio,236,['14d20a31-9c6d-4396-b005-69b81896b223'],7,,,,,,,,,,,,,,,,,Lazio,236,00:01:07.521,Pass,
,,,,,,,,,,,,,,,,1.650005,,,,,,,,,,,fde03dfc-598a-4def-8614-85c739ecdcbb,1855,,"[65.6, 42.3]",3879675,46,,,,,0.55130833,,Right Foot,,,"[81.7, 52.2]",Ground Pass,,18.900265,,,,Antonio Candreva,7776.0,,,,,,,2,From Free Kick,Ogenyi Eddy Onazi,33311.0,Center Defensive Midfield,121,Lazio,236,['5c1aadcd-8b1a-4302-93ae-449e7edf450e'],11,,,,,,,,,,,,,,,,,Lazio,236,00:01:11.582,Pass,
,,,,,,,,,,,,,,,,1.004549,,,,,,,,,,,9d9f0db6-a67b-4b0d-b1f4-c5f1594624f0,1859,,"[76.0, 64.2]",3879675,46,,,,,0.95643777,,Right Foot,,,"[85.1, 77.1]",Ground Pass,,15.786703,,,,Abdoulay Konko,26683.0,,,,,,,2,From Free Kick,Antonio Candreva,7776.0,Right Wing,121,Lazio,236,['840eaf22-826c-4027-990a-a434ef325b87'],14,,,,,,,,,,,,,,,,,Lazio,236,00:01:14.787,Pass,
,,,,,,,,,,,,,,,,2.054278,,,,,,,,,,,be23aae8-4f12-44a3-af5f-02b4c1bb0d9b,1862,,"[84.7, 77.1]",3879675,46,,,,,-0.19130735,,Right Foot,,,"[110.0, 72.2]",Ground Pass,,25.770138,,,,Danilo Cataldi,7107.0,,,,,,,2,From Free Kick,Abdoulay Konko,26683.0,Right Back,121,Lazio,236,['5d466f6c-ba2f-4267-bc45-f6189f1a3317'],17,,,,,,,,,,,,,,,,,Lazio,236,00:01:17.193,Pass,
,,,,,,,,,,,,,,,,1.893795,,,,,,,,,,,8f2c3f5f-bcec-4e87-9086-6fd18e11d043,1866,,"[106.8, 77.6]",3879675,46,,,,,-2.711982,,Left Foot,,,"[84.1, 67.2]",High Pass,,24.96898,,Incomplete,,Maurício dos Santos Nascimento,9939.0,,,,,,,2,From Free Kick,Danilo Cataldi,7107.0,Right Center Midfield,121,Lazio,236,"['2d9b6fa0-2afd-40ae-9d8d-e1e9279da1b0', 'aa792366-18d6-4447-9868-99178c4e8567']",21,,,,,,,,,,,,,,,,,Lazio,236,00:01:21.213,Pass,
,,,,,,,,,,,,,,,,0.514679,,,,,,,,,,,318de102-af76-4153-917d-475adeebbc20,1870,,"[32.1, 10.3]",3879675,46,,,,,-2.3424966,,Right Foot,,,"[28.5, 6.6]",Ground Pass,,5.162364,,,,Riccardo Gagliolo,11499.0,,,,,,,2,From Free Kick,Antonio Di Gaudio,11502.0,Left Center Forward,121,Lazio,236,['d9a627cb-777b-4de9-baab-63af98b9b8ca'],24,,,,,,,,,,,,,,,,,Carpi,1683,00:01:24.291,Pass,
,,,,,,,,,,,,,,,,1.925789,,,,,,,,,,,c40c3ed4-3ab2-4c20-b62f-a42ab8c10e75,1875,,"[30.6, 6.4]",3879675,46,,,,,-0.8015258,,Left Foot,,,"[36.7, 0.1]",Ground Pass,,8.769264,,Out,,,,,,,,,,2,From Free Kick,Riccardo Gagliolo,11499.0,Left Center Back,121,Lazio,236,['d3808389-d598-4bf8-b016-cd73121ff140'],25,,,,,,,,,,,,,,,,,Carpi,1683,00:01:25.538,Pass,True
,,,,,,,,,,,,,,,,1.029628,,,,,,,,,,,e6bc582a-1179-447f-9cc7-39040298f123,1876,,"[83.2, 80.0]",3879675,46,,,,,-0.22131445,,,,,"[91.2, 78.2]",Low Pass,,8.2,,,,Danilo Cataldi,7107.0,,,,,,Throw-in,2,From Throw In,Abdoulay Konko,26683.0,Right Back,122,Lazio,236,['396a6cd1-c41c-4a50-b1e4-35e5e10b3e0d'],32,,,,,,,,,,,,,,,,,Lazio,236,00:01:32.970,Pass,
,,,,,,,,,,,,,,,,0.850642,,,,,,,,,,,0d2972d4-8caa-4514-8471-656440d8603b,1878,,"[91.2, 77.8]",3879675,46,,,,,3.0761127,,Right Foot,,,"[85.1, 78.2]",Ground Pass,,6.1131005,,,,Abdoulay Konko,26683.0,,,,,,,2,From Throw In,Danilo Cataldi,7107.0,Right Center Midfield,122,Lazio,236,['39ba3fb7-edf8-4b7b-bef0-65919fc7d41c'],34,,,,,,,,,,,,,,,,,Lazio,236,00:01:34.000,Pass,
,,,,,,,,,,,,,,,,0.614222,,,,,,,,,,,50c2b68f-f316-41f7-80c4-3c7a456a253a,1882,,"[85.8, 77.6]",3879675,46,,,,,0.119428925,,Right Foot,,,"[90.8, 78.2]",Ground Pass,,5.0358715,,,,Danilo Cataldi,7107.0,,,,,,,2,From Throw In,Abdoulay Konko,26683.0,Right Back,122,Lazio,236,['1451a303-3ac3-4d58-81e5-c642dd979b22'],35,,,,,,,,,,,,,,,,,Lazio,236,00:01:35.533,Pass,
,,,,,,,,,,,,,,,,0.362181,,,,,,,,,,,20e1602f-a129-454c-aef3-07ad124d5f04,1885,,"[90.8, 78.2]",3879675,46,,,,,-2.1359458,,Left Foot,,,"[88.2, 74.1]",Low Pass,,4.8548946,,Incomplete,,Ogenyi Eddy Onazi,33311.0,,,,,,,2,From Throw In,Danilo Cataldi,7107.0,Right Center Midfield,122,Lazio,236,"['256b8131-d549-45cd-b41c-e0849ac865cd', '2c50d122-9327-4020-9e54-bc2e86002362']",36,,,,,,,,,,,,,,,,,Lazio,236,00:01:36.187,Pass,
,,,,,,,,,,,,,,,,1.701395,,,,,,,,,,,094aeb09-0a8c-4b2a-9fb8-1c457e4a9336,1888,,"[33.2, 15.7]",3879675,46,,,,,-0.034174725,,Right Foot,,,"[44.9, 15.3]",High Pass,,11.706836,,,,Antonio Di Gaudio,11502.0,,,,,,Recovery,2,Regular Play,Luca Marrone,31572.0,Center Defensive Midfield,123,Carpi,1683,['f768b433-fc5b-4b8a-9030-049a83dd6528'],37,,,,,,,,,,,,,,,,,Carpi,1683,00:01:37.928,Pass,
,,,,,,,,,,,,,,,,1.264796,,,,,,,,,,,3f11373e-dc79-492b-bbb9-4952db5f6baa,1893,,"[42.5, 21.6]",3879675,46,,,,,1.7040231,,Right Foot,,,"[41.2, 31.3]",Ground Pass,,9.786726,,,,Luca Marrone,31572.0,,,,,,,2,Regular Play,Antonio Di Gaudio,11502.0,Left Center Forward,123,Carpi,1683,"['59aa0a5f-4701-423c-936a-d3388e332c63', 'fb2ecec5-0092-4c5a-a72b-5a199339a310']",40,,,,,,,,,,,,,,,,,Carpi,1683,00:01:40.189,Pass,True
,,,,,,,,,,,,,,,,1.812427,,,,,,,,,,,e672b228-cd29-4a82-acf4-59f8f8d3353c,1899,,"[54.0, 34.8]",3879675,46,,True,,,2.2902524,,Left Foot,,,"[44.1, 46.1]",Ground Pass,,15.023315,,,,Cristian Zaccardo,387300.0,,,,,,Free Kick,2,From Free Kick,Luca Marrone,31572.0,Center Defensive Midfield,124,Carpi,1683,['502b40c1-f216-4c22-8cc1-b4bfaf32780b'],55,,,,,,,,,,,,,,,,,Carpi,1683,00:01:55.335,Pass,
,,,,,,,,,,,,,,,,2.082575,,,,,,,,,,,b6060520-79da-420f-b83f-c54fca5a817b,1901,,"[44.5, 46.1]",3879675,46,,,,,0.07543796,,Left Foot,,,"[78.9, 48.7]",High Pass,,34.498116,,Incomplete,,Jerry Uche Mbakogu,32608.0,,,,,,,2,From Free Kick,Cristian Zaccardo,387300.0,Right Center Back,124,Carpi,1683,"['4f12ff59-b81d-4858-a594-7f5670095f30', '71f8cce2-a396-43d6-9f36-4b96efd049b5']",57,,,,,,,,,,,,,,,,,Carpi,1683,00:01:57.660,Pass,
,,,,,,,,,,,,,,,,1.080121,,,,,,,,,,,4f12ff59-b81d-4858-a594-7f5670095f30,1903,,"[41.2, 31.4]",3879675,46,,,,,-0.41106454,,Head,,,"[49.0, 28.0]",Low Pass,,8.508819,,Incomplete,,Keita Baldé Diao,3145.0,,,,,,Recovery,2,From Free Kick,Wesley Hoedt,3588.0,Left Center Back,124,Carpi,1683,"['0fec7f2c-021b-4009-9f59-64c18e80fcb3', 'b6060520-79da-420f-b83f-c54fca5a817b', 'd822cd1f-75b8-475e-87ba-a4218826565a']",59,,,,,,,,,,,,,,,,,Lazio,236,00:01:59.743,Pass,
,,,,,,,,,,,,,,,,1.821301,,,,,,,,,,,3f7c9eec-6bf2-432a-853c-4915461166bf,1906,,"[56.0, 59.1]",3879675,47,,,,,0.21866895,,Head,,,"[72.2, 62.7]",Low Pass,,16.59518,,,,Isaac Cofie,7460.0,,,,,,Recovery,2,From Free Kick,Lorenzo Pasciuti,387472.0,Right Wing Back,124,Carpi,1683,['1bec420e-ea5b-4df5-b79e-9463c65aeedc'],3,,,,,,,,,,,,,,,,,Carpi,1683,00:02:03.175,Pass,
,,,,,,,,,,,,,,,,0.976753,,,,,,,,,,,20a61192-1365-424b-b510-e7d884d4f47c,1909,,"[71.1, 69.9]",3879675,47,,,,,0.22049376,,Right Foot,,,"[88.5, 73.8]",Ground Pass,,17.831713,,,,Jerry Uche Mbakogu,32608.0,,,,,,,2,From Free Kick,Isaac Cofie,7460.0,Right Center Midfield,124,Carpi,1683,['7684237f-bf39-4787-9743-a1a01d10fb97'],5,,,,,,,,,,,,,,,,,Carpi,1683,00:02:05.674,Pass,
,,,,,,,,,,,,,,,,0.912483,,,,,,,,,,,77fc2e74-fdf8-483c-9a40-2a4c77c748ad,1912,,"[90.8, 73.1]",3879675,47,,,,,-2.384356,,Left Foot,,,"[83.5, 66.2]",Ground Pass,,10.044899,,,,Isaac Cofie,7460.0,,,,,,,2,From Free Kick,Jerry Uche Mbakogu,32608.0,Right Center Forward,124,Carpi,1683,['8631128c-e8ad-4dcb-876c-ae6b5ed971fa'],7,,,,,,,,,,,,,,,,,Carpi,1683,00:02:07.704,Pass,
,,,,,,,,,,,,,,,,0.998862,,,,,,,,,,,44f0b136-ef71-4775-bf88-4acee8296a4f,1915,,"[83.5, 66.2]",3879675,47,,,,,1.8778421,,Right Foot,,,"[80.9, 74.4]",Ground Pass,,8.602325,,,,Lorenzo Pasciuti,387472.0,,,,,,,2,From Free Kick,Isaac Cofie,7460.0,Right Center Midfield,124,Carpi,1683,['6fe25c60-f4e6-48e8-bf8c-e576aaad41e8'],9,,,,,,,,,,,,,,,,,Carpi,1683,00:02:09.396,Pass,
,,,,,,,,,,,,,,,,0.673704,,,,,,,,,,,8cc9e945-8d90-4697-8713-0a1fb26cfe76,1918,,"[86.1, 75.3]",3879675,47,,,,,-0.7311038,,Right Foot,,,"[95.8, 66.6]",Ground Pass,,13.029965,,,,Antonio Di Gaudio,11502.0,,,,,,,2,From Free Kick,Lorenzo Pasciuti,387472.0,Right Wing Back,124,Carpi,1683,['b87f1331-3fa0-4295-98ba-fa60b0e9a853'],11,,,,,,,,,,,,,,,,,Carpi,1683,00:02:11.275,Pass,
,,,,,,,,,,,,,,,,0.859998,,,,,,,,,,,e8b97901-3806-45cb-acec-2d0cbf32f11e,1921,,"[96.3, 65.3]",3879675,47,,,,,-1.2042209,,No Touch,,,"[100.6, 54.1]",Ground Pass,,11.997083,True,Incomplete,,Lorenzo Lollo,30829.0,,,,,,,2,From Free Kick,Antonio Di Gaudio,11502.0,Left Center Forward,124,Carpi,1683,"['02006dbd-07a0-4191-9015-61d0cae15f25', '6db6adfc-cab7-4920-a122-13e4ab75f7ab']",12,,,,,,,,,,,,,,,,,Carpi,1683,00:02:12.028,Pass,
,,,,,,,,,,,,,,,,0.748108,,,,,,,,,,,02006dbd-07a0-4191-9015-61d0cae15f25,1923,,"[19.5, 26.0]",3879675,47,,,,,-0.90296376,,Left Foot,,,"[25.1, 18.9]",Ground Pass,,9.042677,,,,Marco Parolo,8173.0,,,,,,Recovery,2,Regular Play,Wesley Hoedt,3588.0,Left Center Back,125,Lazio,236,"['50df8a70-6d68-44e4-af68-092b01cf1ee0', 'e8b97901-3806-45cb-acec-2d0cbf32f11e']",12,,,,,,,,,,,,,,,,,Lazio,236,00:02:12.888,Pass,
,,,,,,,,,,,,,,,,0.995214,,,,,,,,,,,2a8a9171-c9c2-409b-9a10-6e84cce226c7,1926,,"[27.3, 20.2]",3879675,47,,,,,2.0281744,,Other,,,"[21.0, 33.0]",High Pass,,14.266394,,,,Danilo Cataldi,7107.0,,,,,,,2,Regular Play,Marco Parolo,8173.0,Left Center Midfield,125,Lazio,236,['c3bcca2a-4d70-445c-87e7-a1158450807b'],14,,,,,,,,,,,,,,,,,Lazio,236,00:02:14.533,Pass,
,,,,,,,,,,,,,,,,1.390135,,,,,,,,,,,f577ada2-4b4c-4515-8a71-da30a06744a0,1929,,"[23.6, 35.8]",3879675,47,,,,,1.2772074,,Right Foot,,,"[32.7, 65.9]",Ground Pass,,31.445509,,,,Abdoulay Konko,26683.0,,,,,,,2,Regular Play,Danilo Cataldi,7107.0,Right Center Midfield,125,Lazio,236,['991be870-47c1-4768-8867-8d9c5fba6f5e'],16,,,,,,,,,,,,,,,,,Lazio,236,00:02:16.678,Pass,
,,,,,,,,,,,,,,,,1.297727,,,,,,,,,,,b0dc3697-d3db-4a78-a8a8-2c7983cc5f49,1932,,"[74.5, 70.7]",3879675,47,,,,,0.28932187,,Right Foot,,,"[96.0, 77.1]",Ground Pass,,22.432343,,,,Antonio Candreva,7776.0,,,,,,,2,Regular Play,Abdoulay Konko,26683.0,Right Back,125,Lazio,236,['8f592e56-521a-496b-84a0-5a1c9a813c67'],24,,,,,,,,,,,,,,,,,Lazio,236,00:02:24.029,Pass,
,,,,,,,,,,,,,,,,1.481313,,,,,,,,,,,a8ad618b-7b59-45d4-88a0-9cdf0f911353,1936,,"[109.2, 75.6]",3879675,47,,,,,-1.3437457,,Right Foot,True,,"[115.9, 46.6]",High Pass,,29.763905,,Incomplete,,Alessandro Matri,8296.0,,,,,,,2,Regular Play,Antonio Candreva,7776.0,Right Wing,125,Lazio,236,"['bacabd93-3c5f-4da1-bd8c-f8798e204d02', 'd160f77e-590f-4ad6-8c8e-c352690922e1']",28,,,,,,,,,,,,,,,,,Lazio,236,00:02:28.716,Pass,
