50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,1.583232,,,,,,,,,,,,,bdad3fde-46c3-40c0-9b04-eb4ffbaf9509,3424,,"[19.8, 72.4]",3879660,83,True,,,-0.4517748,,Right Foot,,,"[50.3, 57.6]",,High Pass,,33.90118,,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Vid Belec,8662.0,Goalkeeper,175,Carpi,1683,['5a572c9e-9faa-4ac1-b140-154e099aca77'],35,,,,,,,,,,,,,,,,,Carpi,1683,00:38:35.597,Pass,
,,,,,,,,,,,,,,,,0.549551,,,,,,,,,,,,,011c6f3d-fb5f-4802-a9b8-fb38c44f8983,3427,,"[78.9, 22.2]",3879660,83,,,True,2.257418,,,,,"[73.9, 28.3]",,Low Pass,,7.8873315,,Incomplete,,Sami Khedira,5566.0,,,,,Recovery,2,From Free Kick,Álvaro Borja Morata Martín,3477.0,Right Center Forward,175,Carpi,1683,"['288018c4-c5c1-4fbf-9f68-45646759d2c9', 'b07f18c6-2d49-481d-8664-5c5d4b318483', 'f5c23bc6-42a1-4e94-a262-f47e3d79968c']",39,,,,,,,,,,,,,,,,,Juventus,224,00:38:39.768,Pass,True
,,,,,,,,,,,,,,,,1.381534,,,,,,,,,,,,,2abfd11b-9f78-40e1-8b4c-bc68d9b5f307,3431,,"[49.9, 53.0]",3879660,83,,,,-1.7398976,,Right Foot,,,"[44.3, 20.2]",,High Pass,,33.274616,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,2,From Free Kick,Luca Marrone,31572.0,Center Defensive Midfield,175,Carpi,1683,['59952830-02d3-44e4-9027-fbfa0c5439a0'],41,,,,,,,,,,,,,,,,,Carpi,1683,00:38:41.497,Pass,
,,,,,,,,,,,,,,,,2.642264,,,,,,,,,,,,,5a5c2105-dd50-4b57-9465-f680928b67e1,3434,,"[46.6, 26.8]",3879660,83,,,,-0.43424433,,Left Foot,,,"[67.3, 17.2]",,High Pass,,22.817757,,,,Raffaele Bianco,352172.0,,,,,,2,From Free Kick,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,175,Carpi,1683,['f7974f4b-a475-42bc-b91a-8ffc90d54a26'],43,,,,,,,,,,,,,,,,,Carpi,1683,00:38:43.684,Pass,
,,,,,,,,,,,,,,,,0.642025,,,,,,,,,,,,,15015eaa-6421-4198-b488-0cfdf7ae1b35,3441,,"[68.1, 0.1]",3879660,83,,,,1.1659045,,,,,"[71.1, 7.1]",,Low Pass,,7.615773,,,,Raffaele Bianco,352172.0,,,,,Throw-in,2,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,176,Carpi,1683,['47be75f0-3e81-4e0b-a748-98d5d1b4b9c0'],56,,,,,,,,,,,,,,,,,Carpi,1683,00:38:56.436,Pass,
,,,,,,,,,,,,,,,,1.930855,,,,,,,,,,,,,a6de6de5-dd3f-47f4-b80d-ba12466e1d19,3444,,"[68.1, 6.5]",3879660,83,,,,2.8331747,,Right Foot,,,"[45.5, 13.7]",,Ground Pass,,23.71919,,,,Riccardo Gagliolo,11499.0,,,,,,2,From Throw In,Raffaele Bianco,352172.0,Left Center Midfield,176,Carpi,1683,['50da4f59-a600-4997-95c9-e2c0435c4c67'],57,,,,,,,,,,,,,,,,,Carpi,1683,00:38:57.999,Pass,
,,,,,,,,,,,,,,,,2.093796,,,,,,,,,,,,,81d54ab6-1d6f-4906-a173-4ae813e8b9d5,3448,,"[47.4, 28.4]",3879660,84,,,,1.5540755,,Left Foot,,,"[47.9, 58.3]",,Ground Pass,,29.90418,,,,Cristian Zaccardo,387300.0,,,,,,2,From Throw In,Riccardo Gagliolo,11499.0,Left Center Back,176,Carpi,1683,"['0168490b-9bdb-4502-9cf2-30bcaa50bc99', 'bb07d95a-e48b-4126-b203-ac6005c77e11']",0,,,,,,,,,,,,,,,,,Carpi,1683,00:39:00.946,Pass,True
,,,,,,,,,,,,,,,,1.383759,,,,,,,,,,,,,0074445f-1885-4ad2-9442-153f6e8ab7ad,3451,,"[48.9, 65.5]",3879660,84,,,,0.25346503,,Left Foot,,,"[65.5, 69.8]",,Ground Pass,,17.147886,,,,Gaetano Letizia,7114.0,,,,,,2,From Throw In,Cristian Zaccardo,387300.0,Right Center Back,176,Carpi,1683,['b4f006eb-354b-466f-8a47-00804181f531'],4,,,,,,,,,,,,,,,,,Carpi,1683,00:39:04.586,Pass,
,,,,,,,,,,,,,,,,1.723067,,,,,,,,,,,,,5ce8221e-ec67-4e43-a6a1-b25810e289d0,3454,,"[69.0, 73.6]",3879660,84,,,,-0.9798027,,Right Foot,,,"[84.5, 50.5]",,High Pass,,27.818338,,,,Jerry Uche Mbakogu,32608.0,,,,,,2,From Throw In,Gaetano Letizia,7114.0,Right Wing Back,176,Carpi,1683,['e8e88bc5-01f8-4d11-b3c4-448b99f86b16'],7,,,,,,,,,,,,,,,,,Carpi,1683,00:39:07.709,Pass,
,,,,,,,,,,,,,,,,1.034022,,,,,,,,,,,,,16b415cc-c5ae-44d2-ad8a-55c7ee9b3e28,3458,,"[86.1, 47.5]",3879660,84,,,,2.8425083,,Right Foot,,,"[74.1, 51.2]",,Low Pass,,12.557467,,,,Luca Marrone,31572.0,,,,,,2,From Throw In,Jerry Uche Mbakogu,32608.0,Left Center Forward,176,Carpi,1683,['f84299c1-081e-47b4-881b-6c802af0451f'],10,,,,,,,,,,,,,,,,,Carpi,1683,00:39:10.055,Pass,
,,,,,,,,,,,,,,,,1.521858,,,,,,,,,,,,,f0f31302-1c94-407c-84e5-84b2c86b0cb6,3461,,"[73.3, 51.3]",3879660,84,,,,-1.297137,,Right Foot,,,"[78.1, 34.2]",,Low Pass,,17.760912,,,,Raffaele Bianco,352172.0,,,,,,2,From Throw In,Luca Marrone,31572.0,Center Defensive Midfield,176,Carpi,1683,['4d76bb3e-3e50-478b-9381-f62a06c3f82f'],11,,,,,,,,,,,,,,,,,Carpi,1683,00:39:11.089,Pass,
,,,,,,,,,,,,,,,,2.455137,,,,,,,,,,,,,d84a6f9e-c8da-4d15-b0c7-502539df09d2,3464,,"[75.8, 43.0]",3879660,84,,,,0.7463301,,Right Foot,,,"[107.7, 72.5]",,High Pass,,43.449512,,,,Gaetano Letizia,7114.0,,,,,,2,From Throw In,Raffaele Bianco,352172.0,Left Center Midfield,176,Carpi,1683,['a2f9c5ab-3c2c-4b2b-974f-281c4499d7a4'],13,,,,,,,,,,,,,,,,,Carpi,1683,00:39:13.637,Pass,
,,,,,,,,,,,,,,,,1.062432,,,,,,,,,,,,,2b1a234d-a0d1-4f72-bd3d-458d6bb1aee4,3466,,"[110.2, 72.5]",3879660,84,,,,-1.680064,,Right Foot,True,,"[107.6, 48.8]",,Low Pass,,23.84219,,Incomplete,,Luca Marrone,31572.0,,,,,,2,From Throw In,Gaetano Letizia,7114.0,Right Wing Back,176,Carpi,1683,"['280936e6-ef9b-4998-ab2c-f403ea41355b', 'd405023e-bb12-40e7-919d-7a47001c04c4']",16,,,,,,,,,,,,,,,,,Carpi,1683,00:39:16.092,Pass,
,,,,,,,,,,,,,,,,3.088213,,,,,,,,,,,,,b5ce581d-3bf6-4ebe-ad3f-e19d7a08ca73,3472,,"[22.0, 7.6]",3879660,84,,,,-0.15426686,,Left Foot,,,"[63.8, 1.1]",,High Pass,,42.302364,,Out,,Álvaro Borja Morata Martín,3477.0,,,,,,2,From Throw In,Paul Pogba,20004.0,Left Center Midfield,176,Carpi,1683,"['42b1cd75-4807-40bf-ae90-0c725fc33d44', 'ccf11032-8e86-499b-bb80-c4ca8686b3b5']",19,,,,,,,,,,,,,,,,,Juventus,224,00:39:19.551,Pass,True
,,,,,,,,,,,,,,,,1.829963,,,,,,,,,,,,,03c7511a-2fd1-43d7-b35e-0a62b2f9487e,3474,,"[60.8, 80.0]",3879660,84,,,,-0.58990735,,,,,"[72.9, 71.9]",,Low Pass,,14.560906,,,,Lorenzo Lollo,30829.0,,,,,Throw-in,2,From Throw In,Cristian Zaccardo,387300.0,Right Center Back,177,Carpi,1683,['4903911b-339a-47dd-9fe1-5de23a26c2c0'],27,,,,,,,,,,,,,,,,,Carpi,1683,00:39:27.256,Pass,
,,,,,,,,,,,,,,,,0.763089,,,,,,,,,,,,,1e560654-89f4-4fcd-94f8-53a2283c2876,3477,,"[75.7, 69.8]",3879660,84,,,,2.4410963,,Right Foot,,,"[70.6, 74.1]",,Ground Pass,,6.670832,,,,Cristian Zaccardo,387300.0,,,,,,2,From Throw In,Lorenzo Lollo,30829.0,Right Center Midfield,177,Carpi,1683,['3997f7d5-5525-481f-a7d1-c96ab9167d2c'],29,,,,,,,,,,,,,,,,,Carpi,1683,00:39:29.671,Pass,
,,,,,,,,,,,,,,,,1.01748,,,,,,,,,,,,,ba284f4e-d3eb-4efe-9922-87499bc908b1,3480,,"[76.4, 75.2]",3879660,84,,,,-0.4785085,,Right Foot,,,"[95.1, 65.5]",,Low Pass,,21.066086,,Incomplete,,Kevin Lasagna,7793.0,,,,,,2,From Throw In,Cristian Zaccardo,387300.0,Right Center Back,177,Carpi,1683,"['3f175362-0383-4fc2-b3ce-9cc3be6c8a32', '5fad4233-2bdf-475a-b2d9-9b3e136637cd']",32,,,,,,,,,,,,,,,,,Carpi,1683,00:39:32.857,Pass,
,,,,,,,,,,,,,,,,4.656634,,,,,,,,,,,,,7cffd2c1-e974-43f1-a347-7b68a21b7c44,3487,,"[107.6, 63.0]",3879660,84,,,,-1.3921142,,Right Foot,True,,"[117.1, 10.4]",,Ground Pass,,53.451004,,,,Gabriel Moisés Antunes da Silva,3416.0,,True,,,,2,From Throw In,Gaetano Letizia,7114.0,Right Wing Back,177,Carpi,1683,['3d4993a6-ead9-4bf8-be73-41ee8216f7be'],37,,,,,,,,,,,,,,,,,Carpi,1683,00:39:37.834,Pass,
,,,,,,,,,,,,,,,,1.469189,,,,,,,,,,,,,a9fc1561-7c12-4e6c-8b8f-304f74bb9d44,3491,,"[114.1, 4.0]",3879660,84,,,,2.953653,,Right Foot,,,"[97.8, 7.1]",,Ground Pass,,16.592167,,,,Raffaele Bianco,352172.0,,,,,,2,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,177,Carpi,1683,"['60e06572-4c18-4c49-b427-f6f66bf5f83c', 'c7dc9b5f-330d-4a51-bb22-cefdb224cf1b']",45,,,,,,,,,,,,,,,,,Carpi,1683,00:39:45.773,Pass,True
,,,,,,,,,,,,,,,,1.103988,,,,,,,,,,,,,55e19e17-141f-43f7-b850-bbec3bf4e02a,3494,,"[97.7, 9.0]",3879660,84,,,,1.5707964,,Right Foot,,,"[97.7, 16.6]",,Ground Pass,,7.6,,,,Riccardo Gagliolo,11499.0,,,,,,2,From Throw In,Raffaele Bianco,352172.0,Left Center Midfield,177,Carpi,1683,['431b8868-82c3-4c82-bcdb-4ef9d8f0bac0'],48,,,,,,,,,,,,,,,,,Carpi,1683,00:39:48.069,Pass,
,,,,,,,,,,,,,,,,0.807517,,,,,,,,,,,,,9fcf4391-e083-4b58-b2ee-99ab891325f1,3497,,"[97.7, 19.0]",3879660,84,,,,0.18109265,c9b40158-1727-41b8-8143-f885bfb9663e,Left Foot,,,"[104.8, 20.3]",,Ground Pass,,7.218033,,,,Gabriel Moisés Antunes da Silva,3416.0,True,,,,,2,From Throw In,Riccardo Gagliolo,11499.0,Left Center Back,177,Carpi,1683,['25f04502-17f7-487f-bdf3-76ac0acbeeec'],49,,,,,,,,,,,,,,,,,Carpi,1683,00:39:49.253,Pass,
,,,,,,,,,,,,,,,,3.64139,,,,,,,,,,,,,d448f29e-3f23-480b-8eb8-0782df727c55,3504,,"[7.0, 44.1]",3879660,85,,,,-0.41757074,,Right Foot,,,"[63.8, 18.9]",,High Pass,,62.1392,,,,Mario Mandžukić,5472.0,,,,,Goal Kick,2,From Goal Kick,Gianluigi Buffon,6949.0,Goalkeeper,178,Juventus,224,['309522c8-30ba-46c9-88a3-cd8a30a3e79f'],16,,,,,,,,,,,,,,,,,Juventus,224,00:40:16.270,Pass,
,,,,,,,,,,,,,,,,0.548052,,,,,,,,,,,,,cea72a57-3f35-4f2c-90d4-d85fc8a9e021,3507,,"[63.8, 17.2]",3879660,85,,,True,-1.3559809,,,,,"[65.0, 11.7]",,Low Pass,,5.6293874,,Incomplete,,Patrice Evra,20008.0,,,,,,2,From Goal Kick,Mario Mandžukić,5472.0,Left Center Forward,178,Juventus,224,"['61315099-408a-4d3f-be24-71afe158cd70', '6d859a99-cf9b-4111-9643-a9d7e74ee5b7', 'db3591ff-8f23-44bf-9f0a-4ea25a75c329']",19,,,,,,,,,,,,,,,,,Juventus,224,00:40:19.911,Pass,True
,,,,,,,,,,,,,,,,0.451129,,,,,,,,,,,,,a5534e38-1d1c-4f19-8a08-631b823b5d3c,3512,,"[58.2, 66.3]",3879660,85,,,,-1.4730694,,Right Foot,,,"[58.7, 61.2]",,Ground Pass,,5.124451,,,,Lorenzo Lollo,30829.0,,,,,,2,Regular Play,Gaetano Letizia,7114.0,Right Wing Back,179,Carpi,1683,['93a3006b-fd4e-4dfe-99d3-3ff0aad591ee'],22,,,,,,,,,,,,,,,,,Carpi,1683,00:40:22.016,Pass,
,,,,,,,,,,,,,,,,1.009817,,,,,,,,,,,,,3c77b72b-ebdb-4a34-b3d6-e5621e2ac7a4,3516,,"[60.1, 60.0]",3879660,85,,,,-2.5602124,,Right Foot,,,"[49.6, 53.1]",,Ground Pass,,12.564235,,,,Simone Romagnoli,7172.0,,,,,,2,Regular Play,Lorenzo Lollo,30829.0,Right Center Midfield,179,Carpi,1683,['127dd577-964e-43e3-9776-9bef341ced24'],22,,,,,,,,,,,,,,,,,Carpi,1683,00:40:22.848,Pass,
,,,,,,,,,,,,,,,,1.302163,,,,,,,,,,,,,33d6bf2d-ef62-46dd-b0b7-1bdf44df4b04,3519,,"[48.1, 52.5]",3879660,85,,,,-1.5213318,,Left Foot,,,"[49.1, 32.3]",,Ground Pass,,20.224737,,,,Riccardo Gagliolo,11499.0,,,,,,2,Regular Play,Simone Romagnoli,7172.0,Center Back,179,Carpi,1683,['e8d52427-be40-42b1-9541-5649b8498a2f'],24,,,,,,,,,,,,,,,,,Carpi,1683,00:40:24.822,Pass,
,,,,,,,,,,,,,,,,0.898776,,,,,,,,,,,,,e835cba9-56d4-4ca7-a71c-2c1992b7b6c3,3522,,"[63.4, 29.7]",3879660,85,,,,-0.25845495,,Right Foot,,,"[80.8, 25.1]",,Ground Pass,,17.997778,,,,Jerry Uche Mbakogu,32608.0,,,,,,2,Regular Play,Riccardo Gagliolo,11499.0,Left Center Back,179,Carpi,1683,['849cd6b8-4f74-463e-b57f-e2083bfe4630'],29,,,,,,,,,,,,,,,,,Carpi,1683,00:40:29.204,Pass,
,,,,,,,,,,,,,,,,1.36501,,,,,,,,,,,,,07417fbb-dfe3-464e-b82c-e08183171dd4,3528,,"[85.6, 0.1]",3879660,85,True,,,2.586099,,,,,"[74.0, 7.3]",,Low Pass,,13.652839,,,,Riccardo Gagliolo,11499.0,,,,,Throw-in,2,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,180,Carpi,1683,['62cdce3c-8517-420f-9b55-2bb6f20923df'],39,,,,,,,,,,,,,,,,,Carpi,1683,00:40:39.599,Pass,
,,,,,,,,,,,,,,,,1.211852,,,,,,,,,,,,,7b9efeb7-4efa-4f8c-b402-7bdcc9f1b108,3530,,"[72.9, 8.1]",3879660,85,,,,-0.48833394,,Right Foot,,,"[85.7, 1.3]",,Ground Pass,,14.494137,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,2,From Throw In,Riccardo Gagliolo,11499.0,Left Center Back,180,Carpi,1683,['22d2a40d-59d4-4876-8a85-10c1928ae5e1'],41,,,,,,,,,,,,,,,,,Carpi,1683,00:40:41.619,Pass,
,,,,,,,,,,,,,,,,0.94854,,,,,,,,,,,,,eb1a8650-52d2-49b2-b20c-c07a69c7006f,3533,,"[84.9, 2.5]",3879660,85,,,,0.42225116,,Right Foot,,,"[91.8, 5.6]",,Ground Pass,,7.56439,,,,Raffaele Bianco,352172.0,,,,,,2,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,180,Carpi,1683,['e760da61-0bb7-47d8-831a-370b81e218dd'],44,,,,,,,,,,,,,,,,,Carpi,1683,00:40:44.063,Pass,
,,,,,,,,,,,,,,,,0.803505,,,,,,,,,,,,,1f30af5d-5277-4f29-9a9c-48e82ee961b6,3537,,"[87.6, 7.4]",3879660,85,,,,-0.9403949,,Right Foot,,,"[90.3, 3.7]",,Ground Pass,,4.580393,,,,Gabriel Moisés Antunes da Silva,3416.0,,,,,,2,From Throw In,Raffaele Bianco,352172.0,Left Center Midfield,180,Carpi,1683,"['31717f5d-0718-42ac-a281-5a58d2596406', 'd200ce14-f473-4d48-ba69-a2daa5586453']",48,,,,,,,,,,,,,,,,,Carpi,1683,00:40:48.459,Pass,True
,,,,,,,,,,,,,,,,1.278699,,,,,,,,,,,,,ebb23827-73b0-48d3-950c-9d98e178be73,3540,,"[83.9, 9.4]",3879660,85,,,,0.60098886,,Right Foot,,,"[106.8, 25.1]",,High Pass,,27.765085,,,,Kevin Lasagna,7793.0,,,,,,2,From Throw In,Gabriel Moisés Antunes da Silva,3416.0,Left Wing Back,180,Carpi,1683,['12cc89a5-72b4-4ca0-ae25-552f8e3b8474'],52,,,,,,,,,,,,,,,,,Carpi,1683,00:40:52.690,Pass,
,,,,,,,,,,,,,,,,2.130015,,,,,,,,,,,,,3770a4b9-4afa-45f4-a63e-dd4a265c3900,3543,,"[105.6, 25.5]",3879660,85,,,True,2.7939858,,,,,"[91.8, 30.5]",,Low Pass,,14.677875,,,,Lorenzo Lollo,30829.0,,,,,,2,From Throw In,Kevin Lasagna,7793.0,Right Center Forward,180,Carpi,1683,"['961a61b8-32c9-4c6d-9b11-2b4b7a57d71d', 'b39aca40-3c6a-48fc-be8e-4f8ceea2429c']",53,,,,,,,,,,,,,,,,,Carpi,1683,00:40:53.969,Pass,True
,,,,,,,,,,,,,,,,3.199997,,,,,,,,,,,,,95f55a8a-67e9-4f21-8fc4-2b10e32cefd8,3547,,"[89.5, 34.8]",3879660,85,,,,1.6469845,,Right Foot,,,"[86.5, 74.1]",,High Pass,,39.414337,,,,Gaetano Letizia,7114.0,,,,,,2,From Throw In,Lorenzo Lollo,30829.0,Right Center Midfield,180,Carpi,1683,"['cb35a19b-3c21-4e5d-95b6-f93a5d2f9ac7', 'd90536db-ed8d-44c0-90a0-5bfc1a148029']",56,,,,,,,,,,,,,,,,,Carpi,1683,00:40:56.193,Pass,True
,,,,,,,,,,,,,,,,1.777899,,,,,,,,,,,,,ba30de1a-2a61-4646-98ea-cb7445c2b38f,3550,,"[92.6, 74.1]",3879660,86,,,,-1.0968701,,Right Foot,True,,"[106.5, 47.0]",,High Pass,,30.456854,,,,Jerry Uche Mbakogu,32608.0,,,,,,2,From Throw In,Gaetano Letizia,7114.0,Right Wing Back,180,Carpi,1683,['4b748fa3-3c4b-45c2-b43d-8867fa123a91'],1,,,,,,,,,,,,,,,,,Carpi,1683,00:41:01.663,Pass,
,,,,,,,,,,,,,,,,0.944475,,,,,,,,,,,,,2a36537e-c257-4819-ba3c-f5c78b56703b,3557,,"[14.2, 14.4]",3879660,86,,,,2.7078507,,Right Foot,,,"[4.7, 18.8]",,Ground Pass,,10.46948,,,,Giorgio Chiellini,6954.0,,,,,,2,Regular Play,Paul Pogba,20004.0,Left Center Midfield,181,Juventus,224,"['4914358d-0dfd-465e-ad31-a465276c0c7e', '8b7aaeaa-9bfc-4743-84da-191b67f69ba1']",6,,,,,,,,,,,,,,,,,Juventus,224,00:41:06.614,Pass,True
,,,,,,,,,,,,,,,,1.872678,,,,,,,,,,,,,846f6b77-a5e0-48ee-b465-0d5d45093d4f,3561,,"[5.5, 18.4]",3879660,86,,,,0.26239264,,Left Foot,,,"[47.2, 29.6]",,Low Pass,,43.177887,,,,Álvaro Borja Morata Martín,3477.0,,,,,,2,Regular Play,Giorgio Chiellini,6954.0,Left Center Back,181,Juventus,224,"['7a95065e-900a-4316-b36b-ddf185f74126', 'b1a19cb6-45fe-4cf3-914e-e699208779af']",7,,,,,,,,,,,,,,,,,Juventus,224,00:41:07.816,Pass,True
,,,,,,,,,,,,,,,,1.68018,,,,,,,,,,,,,5d30babd-33f2-4c0c-86fb-fe1ba4144951,3567,,"[40.1, 29.2]",3879660,86,True,,,1.3347727,,Right Foot,,,"[47.7, 60.8]",,Ground Pass,,32.501076,,,,Daniele Rugani,6953.0,,,,,Free Kick,2,From Free Kick,Claudio Marchisio,8294.0,Center Defensive Midfield,182,Juventus,224,['55a23363-e05e-4171-b01b-82e4e34e7541'],43,,,,,,,,,,,,,,,,,Juventus,224,00:41:43.288,Pass,
,,,,,,,,,,,,,,,,0.648624,,,,,,,,,,,,,fdbdb584-0693-471e-8fdf-120914548117,3569,,"[51.5, 62.8]",3879660,86,,,,1.0318198,,Right Foot,,,"[57.6, 73.0]",,Ground Pass,,11.884864,,,,Stephan Lichtsteiner,5541.0,,,,,,2,From Free Kick,Daniele Rugani,6953.0,Right Center Back,182,Juventus,224,['7267dad8-9d40-40b7-bbb2-e8dc55a383e7'],45,,,,,,,,,,,,,,,,,Juventus,224,00:41:45.792,Pass,
,,,,,,,,,,,,,,,,1.940834,,,,,,,,,,,,,37dbb379-92ff-49eb-969f-76b2f282082e,3572,,"[57.6, 73.0]",3879660,86,,,,-2.914249,,Right Foot,,,"[30.8, 66.8]",,Ground Pass,,27.507816,,,,Daniele Rugani,6953.0,,,,,,2,From Free Kick,Stephan Lichtsteiner,5541.0,Right Wing Back,182,Juventus,224,['4a88aa3c-1c2b-43d1-83c5-ceb946a4ab39'],49,,,,,,,,,,,,,,,,,Juventus,224,00:41:49.006,Pass,
,,,,,,,,,,,,,,,,2.139845,,,,,,,,,,,,,5e450d79-06e8-49d8-b290-721f64923021,3575,,"[24.5, 68.2]",3879660,86,,,,-2.3436165,,Right Foot,,,"[8.8, 52.1]",,Ground Pass,,22.487774,,,,Gianluigi Buffon,6949.0,,,,,,2,From Free Kick,Daniele Rugani,6953.0,Right Center Back,182,Juventus,224,['a0d7a6c6-f72e-4158-86a2-64976232324b'],51,,,,,,,,,,,,,,,,,Juventus,224,00:41:51.518,Pass,
,,,,,,,,,,,,,,,,0.857579,,,,,,,,,,,,,7710388a-7b94-41b3-b6f9-15f03c657b12,3579,,"[2.4, 50.0]",3879660,86,,,,1.3230729,,Right Foot,,,"[8.9, 75.7]",,Low Pass,,26.509243,,,,Daniele Rugani,6953.0,,,,,,2,From Free Kick,Gianluigi Buffon,6949.0,Goalkeeper,182,Juventus,224,['3eb5d76e-6de6-4eb3-82e4-96f573a96157'],56,,,,,,,,,,,,,,,,,Juventus,224,00:41:56.662,Pass,
,,,,,,,,,,,,,,,,2.191733,,,,,,,,,,,,,8ebf212e-de05-44dd-9707-9d1605ceb17f,3582,,"[15.8, 74.5]",3879660,87,,,,-0.57280105,,Right Foot,,,"[57.2, 47.8]",,High Pass,,49.26307,,,,Mario Mandžukić,5472.0,,,,,,2,From Free Kick,Daniele Rugani,6953.0,Right Center Back,182,Juventus,224,['8e7e9ef3-f769-41ef-857c-54291f3a1551'],0,,,,,,,,,,,,,,,,,Juventus,224,00:42:00.128,Pass,
,,,,,,,,,,,,,,,,1.159169,,,,,,,,,,,,,d3a7bd6c-85bd-4329-b4b5-c21496bdf2ce,3584,,"[57.2, 47.8]",3879660,87,,,,-2.070143,,Right Foot,,,"[53.0, 40.1]",,Ground Pass,,8.770975,,,,Paul Pogba,20004.0,,,,,,2,From Free Kick,Mario Mandžukić,5472.0,Left Center Forward,182,Juventus,224,['a2517db7-e554-4be7-a783-47ceea6a4e47'],2,,,,,,,,,,,,,,,,,Juventus,224,00:42:02.320,Pass,
,,,,,,,,,,,,,,,,1.368206,,,,,,,,,,,,,43ccd94b-a691-4053-ae85-2d1219d250e2,3586,,"[53.4, 38.4]",3879660,87,,,,1.2878954,,Right Foot,,,"[55.9, 47.0]",,Low Pass,,8.956003,,,,Mario Mandžukić,5472.0,,,,,,2,From Free Kick,Paul Pogba,20004.0,Left Center Midfield,182,Juventus,224,['5367356a-ab1d-4d4f-aab3-d18c3f03ac95'],3,,,,,,,,,,,,,,,,,Juventus,224,00:42:03.479,Pass,
,,,,,,,,,,,,,,,,1.471918,,,,,,,,,,,,,62504d82-d21b-4598-8648-b58af6b92947,3590,,"[56.3, 46.6]",3879660,87,,,,-3.0066159,,Right Foot,,,"[40.1, 44.4]",,Ground Pass,,16.3487,,,,Giorgio Chiellini,6954.0,,,,,,2,From Free Kick,Mario Mandžukić,5472.0,Left Center Forward,182,Juventus,224,['dd104d5f-e946-4441-b934-94f4f2fda77b'],4,,,,,,,,,,,,,,,,,Juventus,224,00:42:04.919,Pass,
,,,,,,,,,,,,,,,,1.015238,,,,,,,,,,,,,aa0cf1d5-c9fe-4544-bc96-64a063056a02,3593,,"[52.6, 15.9]",3879660,87,,,,-0.54968804,,Left Foot,,,"[66.8, 7.2]",,Ground Pass,,16.653229,,,,Patrice Evra,20008.0,,,,,,2,From Free Kick,Giorgio Chiellini,6954.0,Left Center Back,182,Juventus,224,['ea8e6829-8d76-45a8-99b5-7a05486bd3d8'],9,,,,,,,,,,,,,,,,,Juventus,224,00:42:09.856,Pass,
,,,,,,,,,,,,,,,,0.753078,,,,,,,,,,,,,d3f4e12d-2f43-4570-becc-e5e7eb92ac0e,3596,,"[64.4, 6.0]",3879660,87,,,,0.4273732,,Left Foot,,,"[74.5, 10.6]",,Ground Pass,,11.098198,,,,Paul Pogba,20004.0,,,,,,2,From Free Kick,Patrice Evra,20008.0,Left Wing Back,182,Juventus,224,['2b7d71fc-51e8-4e26-8176-57e1b4d53b5b'],11,,,,,,,,,,,,,,,,,Juventus,224,00:42:11.430,Pass,
,,,,,,,,,,,,,,,,1.614266,,,,,,,,,,,,,970b4f43-da35-4a35-8b68-66a9754355b5,3604,,"[77.9, 3.8]",3879660,87,,,,0.39140514,,Right Foot,,,"[90.5, 9.0]",,Ground Pass,,13.630847,,,,Patrice Evra,20008.0,,,,,,2,From Free Kick,Paul Pogba,20004.0,Left Center Midfield,182,Juventus,224,['dd83c8f2-f8f0-4115-b9fc-08faebf922ad'],13,,,,,,,,,,,,,,,,,Juventus,224,00:42:13.936,Pass,
