50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.493999,,,,,,,,,,,,,,,7ee3c6d6-7321-4a3b-b17e-c8f0557a1316,30,,,"[56.6, 76.1]",3879608,0,,,,,-1.5707964,,Right Foot,,"[56.6, 67.0]",,High Pass,,9.1,,,Incomplete,,Jacopo Sala,7020.0,,,,,,1,From Throw In,Boško Janković,26442.0,Right Wing,3,Bologna,240,"['4c04732e-01e7-4340-8aed-d4d8248b0d43', 'f0ba90d6-5231-4f69-b04e-726db4fbc32d']",37,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:37.319,Pass,
,,,,,,,,,,,,,,,,,1.209659,,,,,,,,,,,,,,,f0ba90d6-5231-4f69-b04e-726db4fbc32d,32,,,"[63.5, 13.1]",3879608,0,,,,,-0.2470973,,Left Foot,,"[74.6, 10.3]",,High Pass,,11.447707,,,Incomplete,,Emanuele Giaccherini,7775.0,,,,,Recovery,1,From Throw In,Franco Brienza,45591.0,Left Center Midfield,3,Bologna,240,"['7ee3c6d6-7321-4a3b-b17e-c8f0557a1316', 'b3d32909-f08f-45e2-89f8-59bad0ff84c0', 'd03c6706-bb40-4e66-b2c5-5147db6cf883']",38,,,,,,,,,,,,,,,,,,Bologna,240,00:00:38.813,Pass,
,,,,,,,,,,,,,,,,,1.483024,,,,,,,,,,,,,,,d03c6706-bb40-4e66-b2c5-5147db6cf883,34,,,"[45.5, 69.8]",3879608,0,,,,,-0.114876606,,Head,,"[63.7, 67.7]",,High Pass,,18.320753,,,,,Giampaolo Pazzini,6686.0,,,,,Recovery,1,From Throw In,Eros Pisano,11342.0,Right Back,3,Bologna,240,"['cca8f4c2-8147-49da-886b-2ee2e9862163', 'f0ba90d6-5231-4f69-b04e-726db4fbc32d']",40,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:40.022,Pass,
,,,,,,,,,,,,,,,,,2.303287,,,,,,,,,,,,,,,358272f4-026d-474a-8d57-997f28c47eec,41,,,"[50.5, 13.1]",3879608,0,,,,,2.043848,,Right Foot,,"[44.0, 25.8]",,Low Pass,,14.266745,,,,,Amadou Diawara,8284.0,,,,,,1,From Throw In,Domenico Maietta,8849.0,Left Center Back,3,Bologna,240,['83e11d58-a9bc-451e-9e2b-06f4d62d5c45'],43,,,,,,,,,,,,,,,,,,Bologna,240,00:00:43.591,Pass,
,,,,,,,,,,,,,,,,,2.351023,,,,,,,,,,,,,,,127c2ead-1fd1-414f-87e4-55ce5189d1a3,44,,,"[42.6, 26.3]",3879608,0,,,,,2.8583932,,Left Foot,,"[10.3, 35.7]",,Low Pass,,33.640007,,,,,Antonio Mirante,7174.0,,,,,,1,From Throw In,Amadou Diawara,8284.0,Center Defensive Midfield,3,Bologna,240,"['582817d4-efd9-4ece-96b6-eea2fb4b1774', 'd00b2f0a-d70a-41e5-962d-ebabc2f59648']",45,,,,,,,,,,,,,,,,,,Bologna,240,00:00:45.894,Pass,True
,,,,,,,,,,,,,,,,,2.748558,,,,,,,,,,,,,,,df3b4657-e1d1-4784-ba4b-7b0ac8210c9c,48,,,"[11.0, 35.2]",3879608,0,,,,,-0.7258481,,Right Foot,,"[50.1, 0.5]",,High Pass,,52.277145,,,Out,,Franco Brienza,45591.0,,,,,,1,From Throw In,Antonio Mirante,7174.0,Goalkeeper,3,Bologna,240,"['8d3704ac-bce8-4ad8-b111-ad3df0d6965a', '9ac391ca-31a8-49a8-b7b5-c1635934cfa3']",50,,,,,,,,,,,,,,,,,,Bologna,240,00:00:50.191,Pass,True
,,,,,,,,,,,,,,,,,1.710779,,,,,,,,,,,,,,,fcce5e9e-e364-48cd-9e6a-fe8e0dd08b28,50,,,"[65.4, 80.0]",3879608,0,,,,,-2.5172424,,,,"[49.3, 68.4]",,Low Pass,,19.84364,,,,,Vangelis Moras,31488.0,,,,,Throw-in,1,From Throw In,Eros Pisano,11342.0,Right Back,4,Hellas Verona,226,['294bf4f0-e2a1-473d-b758-a8d5659afa46'],57,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:00:57.688,Pass,
,,,,,,,,,,,,,,,,,2.778845,,,,,,,,,,,,,,,89ab644b-ecdf-4486-b0ed-f68d45912d3b,53,,,"[48.7, 65.6]",3879608,1,,,,,-1.5942525,,Right Foot,,"[47.9, 31.5]",,Ground Pass,,34.109383,,,,,Filip Helander,7966.0,,,,,,1,From Throw In,Vangelis Moras,31488.0,Right Center Back,4,Hellas Verona,226,['ef2c6797-76c3-4327-80e0-0998240c431b'],1,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:01.074,Pass,
,,,,,,,,,,,,,,,,,2.785333,,,,,,,,,,,,,,,c7d3d02e-31fb-4c03-a028-27a4d58eabc6,57,,,"[49.1, 28.9]",3879608,1,,,,,0.07822485,,Left Foot,,"[91.2, 32.2]",,High Pass,,42.229137,,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,1,From Throw In,Filip Helander,7966.0,Left Center Back,4,Hellas Verona,226,"['0d4f6f7e-7eba-4eb0-9f13-bf0075615980', '2937f532-9137-4dda-aeef-56d4b5ef151f', '5da9d5de-0d84-4d30-b74f-4a1f6cb72aab']",4,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:04.457,Pass,True
,,,,,,,,,,,,,,,,,1.057715,,,,,,,,,,,,,,,0d4f6f7e-7eba-4eb0-9f13-bf0075615980,59,,,"[28.9, 47.9]",3879608,1,,,,,-0.5549957,,Head,,"[38.9, 41.7]",,Low Pass,,11.766053,,,,,Amadou Diawara,8284.0,,,,,Recovery,1,Regular Play,Daniele Gastaldello,30745.0,Right Center Back,5,Bologna,240,"['90af9e2b-a39e-4e72-b488-be5078565c7a', 'c7d3d02e-31fb-4c03-a028-27a4d58eabc6']",7,,,,,,,,,,,,,,,,,,Bologna,240,00:01:07.242,Pass,
,,,,,,,,,,,,,,,,,1.283089,,,,,,,,,,,,,,,aec7094f-81e8-405c-8b2e-ddf92a9b4063,62,,,"[36.2, 41.2]",3879608,1,,,,,-1.9991645,,Right Foot,,"[28.3, 23.9]",,Ground Pass,,19.018412,,,,,Adam Masina,7169.0,,,,,,1,Regular Play,Amadou Diawara,8284.0,Center Defensive Midfield,5,Bologna,240,['e0a72bb6-656c-4aa3-ba1f-7f47aa3a13b0'],9,,,,,,,,,,,,,,,,,,Bologna,240,00:01:09.366,Pass,
,,,,,,,,,,,,,,,,,2.503842,,,,,,,,,,,,,,,92e5a20a-db95-4d18-8cae-5b400aa697b5,64,,,"[28.1, 23.9]",3879608,1,,,,,0.29416016,,Left Foot,,"[65.4, 35.2]",,High Pass,,38.974094,,,Incomplete,,Mattia Destro,8103.0,,,,,,1,Regular Play,Adam Masina,7169.0,Left Back,5,Bologna,240,"['6f1e60b8-d5d3-418b-838f-98451b354cc8', '8f9ab214-924b-4dcf-9ab7-8d9f1921872f']",10,,,,,,,,,,,,,,,,,,Bologna,240,00:01:10.649,Pass,
,,,,,,,,,,,,,,,,,2.222568,,,,,,,,,,,,,,,81605f03-7753-4800-968e-f147c7111151,69,,,"[53.2, 43.6]",3879608,1,,,,,1.7138132,,Right Foot,,"[49.6, 68.6]",,Ground Pass,,25.25787,,,,,Eros Pisano,11342.0,,,,,,1,Regular Play,Vangelis Moras,31488.0,Right Center Back,6,Hellas Verona,226,"['5202c535-29ee-4360-8016-cc30e893fdf0', '54205ad5-62d3-4397-8d3c-6e2febe5d238']",14,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:14.436,Pass,True
,,,,,,,,,,,,,,,,,2.095374,,,,,,,,,,,,,,,e1c4eab4-8fd0-49c9-b25e-3544a8ba1dd0,72,,,"[49.7, 73.2]",3879608,1,,,,,-0.34167546,,Right Foot,,"[82.6, 61.5]",,High Pass,,34.918476,,,Incomplete,,Giampaolo Pazzini,6686.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,6,Hellas Verona,226,"['257fc349-4154-42e5-97c9-158a59d10683', 'e2b542b2-5a93-4ece-ab3e-715c5e9c09cd']",17,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:17.955,Pass,
,,,,,,,,,,,,,,,,,0.648552,,,,,,,,,,,,,,,257fc349-4154-42e5-97c9-158a59d10683,74,,,"[37.5, 18.6]",3879608,1,,,,,-0.30876428,,Head,,"[49.1, 14.9]",,Low Pass,,12.175796,,,Incomplete,,Emanuele Giaccherini,7775.0,,,,,Interception,1,Regular Play,Domenico Maietta,8849.0,Left Center Back,6,Hellas Verona,226,"['79292251-7c40-4ad1-b1b2-0c635bd1b7ef', 'aaae6c79-b8b2-4a8f-84ff-570b5d48abe8', 'e1c4eab4-8fd0-49c9-b25e-3544a8ba1dd0']",20,,,,,,,,,,,,,,,,,,Bologna,240,00:01:20.050,Pass,
,,,,,,,,,,,,,,,,,1.124847,,,,,,,,,,,,,,,943c317c-8c24-4798-bc06-c0134c5f6152,82,,,"[76.8, 44.2]",3879608,1,,,,,2.382737,,Right Foot,,"[71.0, 49.7]",,Ground Pass,,7.993122,,,,,Leandro Greco,32119.0,,,,,,1,Regular Play,Giampaolo Pazzini,6686.0,Center Forward,6,Hellas Verona,226,['e966d641-3565-4397-a5f0-e66020e8db3b'],25,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:25.429,Pass,
,,,,,,,,,,,,,,,,,2.500883,,,,,,,,,,,,,,,c882bd39-8d4c-4f0a-bcd4-6193fd4ae739,85,,,"[71.0, 44.4]",3879608,1,,,,,-1.1168102,,Left Foot,,"[91.3, 2.8]",,High Pass,,46.28877,,,,,Juan Ignacio Gómez Taleb,386651.0,,True,,,,1,Regular Play,Leandro Greco,32119.0,Center Defensive Midfield,6,Hellas Verona,226,['aed033c2-2b43-4e5a-b283-abbf4b5cdc04'],27,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:27.361,Pass,
,,,,,,,,,,,,,,,,,1.603219,,,,,,,,,,,,,,,e280a326-9f55-4e34-a234-f2a93a090bfc,88,,,"[91.2, 3.1]",3879608,1,,,,,2.4127378,,Head,,"[80.0, 13.1]",,Low Pass,,15.01466,,,,,Emil Hallfreðsson,5512.0,,,,,,1,Regular Play,Juan Ignacio Gómez Taleb,386651.0,Left Wing,6,Hellas Verona,226,"['0437e978-7109-410d-a2c1-34e0ead1cb3e', '60d03227-6d8d-4dbc-a34f-1afea98c4fac']",29,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:29.942,Pass,True
,,,,,,,,,,,,,,,,,0.834643,,,,,,,,,,,,,,,1de4bfa1-4b68-41e2-a156-0147a3005064,93,,,"[78.9, 12.7]",3879608,1,,,,,2.99227,,Left Foot,,"[67.6, 14.4]",,Ground Pass,,11.42716,,,,,Leandro Greco,32119.0,,,,,,1,Regular Play,Emil Hallfreðsson,5512.0,Left Center Midfield,6,Hellas Verona,226,"['5f1071eb-83e2-4a88-ad2f-8f46e8b11a03', 'ce7192b6-e373-44bd-aa04-eff46abef826']",35,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:35.140,Pass,True
,,,,,,,,,,,,,,,,,1.312796,,,,,,,,,,,,,,,971d418c-e0d8-4a85-b118-70d6df837c1f,96,,,"[70.5, 12.6]",3879608,1,,,,,-0.3628842,,Left Foot,,"[97.1, 2.5]",,Ground Pass,,28.452944,,,,,Samuel Souprayen,7695.0,,,,,,1,Regular Play,Leandro Greco,32119.0,Center Defensive Midfield,6,Hellas Verona,226,['0697ae82-dc9b-4108-b6b3-76a544b3adc2'],37,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:37.980,Pass,
,,,,,,,,,,,,,,,,,1.344914,,,,,,,,,,,,,,,c164b420-f13f-4f47-b5b7-4155a3f74feb,99,,,"[99.1, 3.0]",3879608,1,,,,,1.3360054,a3b8da7e-d2f9-4562-b0ea-e081a6509938,Left Foot,True,"[106.3, 33.1]",,High Pass,,30.949152,,,,,Giampaolo Pazzini,6686.0,True,,,,,1,Regular Play,Samuel Souprayen,7695.0,Left Back,6,Hellas Verona,226,['75755fba-5946-444a-b3a8-177bd14a9a8d'],41,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:01:41.037,Pass,
,,,,,,,,,,,,,,,,,3.248761,,,,,,,,,,,,,,,26729351-826c-4e16-9bc8-cf3d3bf2dd38,103,,,"[7.0, 44.1]",3879608,2,,,,,0.04826303,,Right Foot,,"[62.9, 46.8]",,High Pass,,55.965168,,,,,Godfred Donsah,8280.0,,,,,Goal Kick,1,From Goal Kick,Antonio Mirante,7174.0,Goalkeeper,7,Bologna,240,['adac6b55-5092-4563-8b6c-61b608f3972a'],16,,,,,,,,,,,,,,,,,,Bologna,240,00:02:16.579,Pass,
,,,,,,,,,,,,,,,,,2.705517,,,,,,,,,,,,,,,841650ef-1b1d-4356-8d76-74a3554091c4,105,,,"[62.9, 46.8]",3879608,2,,,,,-0.9114115,,Head,,"[79.1, 25.9]",,High Pass,,26.443336,,,Incomplete,,Emanuele Giaccherini,7775.0,,,,,,1,From Goal Kick,Godfred Donsah,8280.0,Right Center Midfield,7,Bologna,240,"['0a04b04a-aff2-48a5-833d-a298747ce8c6', 'c0511738-c698-4bb6-a915-776aff3fc4b3']",19,,,,,,,,,,,,,,,,,,Bologna,240,00:02:19.827,Pass,
,,,,,,,,,,,,,,,,,3.075921,,,,,,,,,,,,,,,d066a26b-8c8c-40fc-9a2a-f98ffbe408a0,109,,,"[44.1, 60.1]",3879608,2,,,,,0.012902509,,Right Foot,,"[90.6, 60.7]",,High Pass,,46.503872,,,Incomplete,,Boško Janković,26442.0,,,,,,1,Regular Play,Eros Pisano,11342.0,Right Back,8,Hellas Verona,226,"['9e79f149-dc36-4efc-aad9-273f6233940f', 'c058797d-c5a4-4c97-982a-3b01d5aba02b']",23,,,,,,,,,,,,,,,,,,Hellas Verona,226,00:02:23.984,Pass,
,,,,,,,,,,,,,,,,,2.330964,,,,,,,,,,,,,,,c058797d-c5a4-4c97-982a-3b01d5aba02b,111,,,"[29.5, 19.4]",3879608,2,,,,,0.4780007,,Head,,"[37.8, 23.7]",,High Pass,,9.347727,,,Incomplete,,Franco Brienza,45591.0,,,,,Recovery,1,Regular Play,Adam Masina,7169.0,Left Back,8,Hellas Verona,226,"['043b3fe9-6feb-482f-b10a-d8bcd9e78a93', 'a53ea0f0-eb39-4053-90ce-652187f742e4', 'd066a26b-8c8c-40fc-9a2a-f98ffbe408a0']",27,,,,,,,,,,,,,,,,,,Bologna,240,00:02:27.060,Pass,
