50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,1.425358,,,,,,,,,,,,,,,8b1eba6b-5507-4c60-bfff-98df914be98e,17,,"[28.3, 6.6]",3879654,0,,,,,-0.44300157,,Head,,,,"[42.0, 0.1]",,Low Pass,15.163773,Out,,Massimo Gobbi,8645.0,,,,,Recovery,1,From Kick Off,Alessandro Gamberini,7052.0,Left Center Back,2,Atalanta,228,"['42212784-84f2-45b5-937a-5a9d4d364282', '5c82dd45-b21c-42eb-bff0-ccedefe26f98']",8,,,,,,,,,,,,,,,,,Chievo,231,00:00:08.019,Pass,
,,,,,,,,,,,,,,,,,,,1.225112,,,,,,,,,,,,,,,da7043a8-2bc1-4ac3-80ee-a2746a1fcc96,19,,"[84.1, 80.0]",3879654,0,,,,,-0.9190987,,,,,,"[91.5, 70.3]",,High Pass,12.20041,,,Germán Gustavo Denis,49439.0,,,,,Throw-in,1,From Throw In,Cristian Raimondi,40333.0,Right Back,3,Atalanta,228,['a839812c-e50b-42e0-aa52-8c59020beba8'],16,,,,,,,,,,,,,,,,,Atalanta,228,00:00:16.287,Pass,
,,,,,,,,,,,,,,,,,,,1.399848,,,,,,,,,,,,,,,4ef190be-bf61-4da1-bc2f-addc5c116d2f,26,,"[36.7, 9.8]",3879654,0,,,,,-1.2890245,,Left Foot,,,,"[38.9, 2.2]",,Ground Pass,7.9120164,,,Perparim Hetemaj,7046.0,,,,,,1,Regular Play,Valter Birsa,7045.0,Center Attacking Midfield,4,Chievo,231,['d223ce94-9e8e-42ee-a1ad-09608095489e'],19,,,,,,,,,,,,,,,,,Chievo,231,00:00:19.608,Pass,
,,,,,,,,,,,,,,,,,,,1.001242,,,,,,,,,,,,,,,994512f1-9373-408a-8c52-4415a42356d1,29,,"[40.2, 2.4]",3879654,0,,,,,0.89725804,,Left Foot,,,,"[56.4, 22.7]",,Ground Pass,25.971716,,,Alberto Paloschi,6950.0,,,,,,1,Regular Play,Perparim Hetemaj,7046.0,Left Center Midfield,4,Chievo,231,['33a6e77d-76d1-4585-812b-13ed82e6f12f'],21,,,,,,,,,,,,,,,,,Chievo,231,00:00:21.048,Pass,
,,,,,,,,,,,,,,,,,,,1.418838,,,,,,,,,,,,,,,77dda7f9-588a-4c4f-aca9-321484e4239e,32,,"[55.3, 20.6]",3879654,0,,,,,-0.8402212,,Left Foot,,,,"[70.8, 3.3]",,Ground Pass,23.228,,,Riccardo Meggiorini,11643.0,,,,,,1,Regular Play,Alberto Paloschi,6950.0,Right Center Forward,4,Chievo,231,['e4d03233-9e31-48d5-9c07-8d33c334337b'],22,,,,,,,,,,,,,,,,,Chievo,231,00:00:22.787,Pass,
,,,,,,,,,,,,,,,,,,,0.190367,,,,,,,,,,,,,,,db7cfb2d-c9d2-4025-b6d5-6e843c836473,39,,"[33.6, 76.1]",3879654,0,,,,,0.0,,Right Foot,,,,"[36.7, 76.1]",,Ground Pass,3.1,Incomplete,,Alberto Grassi,6952.0,,,,,,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Right Center Back,4,Chievo,231,"['918ebd92-b61c-4874-9846-b1f213bbe45c', '9e69df8d-b49a-4e62-84ee-b108bcd67dd3', 'dd23e6d9-9b14-40b0-8e22-18cbd88eacb1']",31,,,,,,,,,,,,,,,,,Atalanta,228,00:00:31.639,Pass,True
,,,,,,,,,,,,,,,,,,,0.736117,,,,,,,,,,,,,,,97eb5338-7d65-4fee-a76c-9b4b2e85534a,42,,"[34.6, 76.9]",3879654,0,,,,,0.58307654,,Right Foot,,,,"[39.3, 80.0]",,Low Pass,5.6302752,Out,,Alberto Grassi,6952.0,,,,,Recovery,1,Regular Play,Gabriel Alejandro Paletta,38237.0,Right Center Back,4,Chievo,231,['d82e0801-085d-439f-8fb9-32092585c500'],32,,,,,,,,,,,,,,,,,Atalanta,228,00:00:32.364,Pass,
,,,,,,,,,,,,,,,,,,,1.648869,,,,,,,,,,,,,,,476e888b-ad69-4b33-ba49-8b86cae8a3f2,44,,"[91.1, 0.1]",3879654,0,,,,,0.20902294,,,,,,"[110.9, 4.3]",,Low Pass,20.240553,,,Riccardo Meggiorini,11643.0,,,,,Throw-in,1,From Throw In,Massimo Gobbi,8645.0,Left Back,5,Chievo,231,['169a0953-da50-4221-b433-dc2dd06d0d5e'],43,,,,,,,,,,,,,,,,,Chievo,231,00:00:43.330,Pass,
,,,,,,,,,,,,,,,,,,,1.548519,,,,,,,,,,,,,,,d73cc5bb-4689-497b-8223-3707951ae3a7,50,,"[106.2, 0.1]",3879654,1,,,,,1.5460489,,,,,,"[106.7, 20.3]",,High Pass,20.206186,,,Valter Birsa,7045.0,,,,,Throw-in,1,From Throw In,Massimo Gobbi,8645.0,Left Back,6,Chievo,231,['0b7b09fb-5839-4ce0-b67a-ad5aa2cf5124'],2,,,,,,,,,,,,,,,,,Chievo,231,00:01:02.596,Pass,
,,,,,,,,,,,,,,,,,,,1.761831,,,,,,,,,,,,,,,6f37ed2b-57e8-4b19-b97b-d250dbb9f6cf,52,,"[106.7, 20.3]",3879654,1,,,,,1.3237727,,Head,True,,,"[109.6, 31.8]",,High Pass,11.860017,Incomplete,,,,,,,,,1,From Throw In,Valter Birsa,7045.0,Center Attacking Midfield,6,Chievo,231,['7094ab7e-3869-49b2-9b37-bd6aa4dea5ae'],4,,,,,,,,,,,,,,,,,Chievo,231,00:01:04.145,Pass,
,,,,,,,,,,,,,,,,,,,1.837148,,,,,,,,,,,,,,,7094ab7e-3869-49b2-9b37-bd6aa4dea5ae,53,,"[10.5, 48.3]",3879654,1,,,,,0.608325,,Head,,,,"[21.7, 56.1]",,High Pass,13.648443,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,Recovery,1,From Throw In,Gabriel Alejandro Paletta,38237.0,Right Center Back,6,Chievo,231,"['1aa5ca59-1d2e-47e2-9602-842b396b382f', '64248626-66a4-46e3-8606-056df1eb87d3', '6f37ed2b-57e8-4b19-b97b-d250dbb9f6cf']",5,,,,,,,,,,,,,,,,,Atalanta,228,00:01:05.907,Pass,
,,,,,,,,,,,,,,,,,,,1.07525,,,,,,,,,,,,,,,64248626-66a4-46e3-8606-056df1eb87d3,55,,"[98.4, 24.0]",3879654,1,,,,,0.54428047,,Head,,,,"[106.0, 28.6]",,High Pass,8.883693,Incomplete,,Alberto Paloschi,6950.0,,,,,Recovery,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,6,Chievo,231,"['318c65be-cdd2-4f4d-8793-70dd6d75c02d', '4ea1111d-54f8-4ace-8e52-ba0d1e070d75', '7094ab7e-3869-49b2-9b37-bd6aa4dea5ae']",7,,,,,,,,,,,,,,,,,Chievo,231,00:01:07.744,Pass,
,,,,,,,,,,,,,,,,,,,1.156921,,,,,,,,,,,,,,,318c65be-cdd2-4f4d-8793-70dd6d75c02d,57,,"[14.1, 51.5]",3879654,1,,,,,-1.5363272,,Head,,,,"[14.2, 48.6]",,High Pass,2.9017236,,,Gabriel Alejandro Paletta,38237.0,,,,,Recovery,1,From Throw In,Cristian Raimondi,40333.0,Right Back,6,Chievo,231,"['64248626-66a4-46e3-8606-056df1eb87d3', '76a5f094-246d-4b7f-a3dd-dcdc13653396']",8,,,,,,,,,,,,,,,,,Atalanta,228,00:01:08.819,Pass,
,,,,,,,,,,,,,,,,,,,2.267014,,,,,,,,,,,,,,,785b85b1-21c8-4d8f-986c-46eeaa6895bc,59,,"[14.2, 48.6]",3879654,1,,,,,0.25765628,,Head,,,,"[29.0, 52.5]",,High Pass,15.305228,Incomplete,,,,,,,,,1,From Throw In,Gabriel Alejandro Paletta,38237.0,Right Center Back,6,Chievo,231,['d13de469-922c-4816-9581-d48234c28791'],9,,,,,,,,,,,,,,,,,Atalanta,228,00:01:09.976,Pass,
,,,,,,,,,,,,,,,,,,,0.967115,,,,,,,,,,,,,,,d13de469-922c-4816-9581-d48234c28791,60,,"[91.1, 27.6]",3879654,1,,,,,0.35877067,,Head,,,,"[97.5, 30.0]",,High Pass,6.835203,,,Riccardo Meggiorini,11643.0,,,,,Recovery,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,6,Chievo,231,"['2c6baac8-8ddf-4e19-ba61-d17fc811bd6a', '785b85b1-21c8-4d8f-986c-46eeaa6895bc']",12,,,,,,,,,,,,,,,,,Chievo,231,00:01:12.243,Pass,
,,,,,,,,,,,,,,,,,,,1.253177,,,,,,,,,,,,,,,d40ab148-5c18-4a9d-9575-1935915b94fe,64,,"[98.4, 29.8]",3879654,1,,,,,-0.8086498,,Left Foot,,,,"[104.7, 23.2]",,High Pass,9.124144,Incomplete,,Valter Birsa,7045.0,,,,,,1,From Throw In,Riccardo Meggiorini,11643.0,Left Center Forward,6,Chievo,231,"['173fefee-462b-4b4c-9a74-798b72b03a2a', 'f7287a05-4a67-4566-bf90-87913f533f32']",13,,,,,,,,,,,,,,,,,Chievo,231,00:01:13.250,Pass,
,,,,,,,,,,,,,,,,,,,1.411415,,,,,,,,,,,,,,,2b38ca8d-775c-4f54-b1b2-51f6cb3959dd,67,,"[27.8, 66.3]",3879654,1,,,,,0.098273955,,Head,,,,"[42.0, 67.7]",,High Pass,14.268847,,,Germán Gustavo Denis,49439.0,,,,,Recovery,1,From Throw In,Maximiliano Nicol Moralez,12759.0,Right Wing,6,Chievo,231,['48ade27b-479c-4775-8b68-802df36702a4'],16,,,,,,,,,,,,,,,,,Atalanta,228,00:01:16.517,Pass,
,,,,,,,,,,,,,,,,,,,0.857884,,,,,,,,,,,,,,,57d47f5c-1e56-4e84-a06b-71dc56894e41,70,,"[43.7, 68.5]",3879654,1,,,,,1.6929915,,Head,,,,"[43.0, 74.2]",,High Pass,5.7428217,Incomplete,,Maximiliano Nicol Moralez,12759.0,,,,,,1,From Throw In,Germán Gustavo Denis,49439.0,Center Forward,6,Chievo,231,"['2789b2f5-ba1d-45db-a63c-e80d3344f883', 'd854df5d-42ee-49d7-a9a9-cc24ce1411da']",17,,,,,,,,,,,,,,,,,Atalanta,228,00:01:17.929,Pass,
,,,,,,,,,,,,,,,,,,,1.075331,,,,,,,,,,,,,,,2789b2f5-ba1d-45db-a63c-e80d3344f883,72,,"[77.1, 5.9]",3879654,1,,,,,0.024686342,,Left Foot,,,,"[85.2, 6.1]",,High Pass,8.1024685,,,Perparim Hetemaj,7046.0,,,,,Recovery,1,From Throw In,Massimo Gobbi,8645.0,Left Back,6,Chievo,231,"['57d47f5c-1e56-4e84-a06b-71dc56894e41', 'da2b3820-7dce-4fae-ba39-a84d06b6c0c2']",18,,,,,,,,,,,,,,,,,Chievo,231,00:01:18.787,Pass,
,,,,,,,,,,,,,,,,,,,0.870535,,,,,,,,,,,,,,,fa46162d-92ba-4438-9677-bf71c53bd5a8,80,,"[34.8, 80.0]",3879654,1,,,,,-2.125975,,,,,,"[29.9, 72.1]",,Low Pass,9.296236,,,Marten de Roon,6994.0,,,,,Throw-in,1,From Throw In,Cristian Raimondi,40333.0,Right Back,7,Atalanta,228,['c3b1035c-8647-4f67-a39a-e880f934d1f7'],36,,,,,,,,,,,,,,,,,Atalanta,228,00:01:36.295,Pass,
,,,,,,,,,,,,,,,,,,,1.870267,,,,,,,,,,,,,,,d91673b6-b38d-481a-9ab7-209ca3747e31,82,,"[32.0, 72.9]",3879654,1,,,,,-0.05945366,,Right Foot,,,,"[65.6, 70.9]",,High Pass,33.65947,Incomplete,,Germán Gustavo Denis,49439.0,,,,,,1,From Throw In,Marten de Roon,6994.0,Center Defensive Midfield,7,Atalanta,228,"['63dd80f4-e226-4c4b-a515-3e04ec7456c7', '93c12b05-cb9d-41d5-adf8-4657110026ea']",37,,,,,,,,,,,,,,,,,Atalanta,228,00:01:37.165,Pass,
,,,,,,,,,,,,,,,,,,,1.614568,,,,,,,,,,,,,,,63dd80f4-e226-4c4b-a515-3e04ec7456c7,84,,"[54.5, 9.2]",3879654,1,,,,,0.06053202,,Head,,,,"[77.6, 10.6]",,High Pass,23.142385,Incomplete,,Fabrizio Cacciatore,7050.0,,,,,Recovery,1,From Throw In,Alessandro Gamberini,7052.0,Left Center Back,7,Atalanta,228,"['8debea32-ade4-4807-86c1-6c4683137fdb', 'c01cf6f2-1eb1-4af2-90e1-b14d88ffe278', 'd91673b6-b38d-481a-9ab7-209ca3747e31']",39,,,,,,,,,,,,,,,,,Chievo,231,00:01:39.035,Pass,
,,,,,,,,,,,,,,,,,,,1.575986,,,,,,,,,,,,,,,c01cf6f2-1eb1-4af2-90e1-b14d88ffe278,86,,"[42.5, 69.5]",3879654,1,,,,,-0.531136,,Head,,,,"[64.8, 56.4]",,High Pass,25.863102,,,Maximiliano Nicol Moralez,12759.0,,,,,Recovery,1,From Throw In,Marten de Roon,6994.0,Center Defensive Midfield,7,Atalanta,228,"['63dd80f4-e226-4c4b-a515-3e04ec7456c7', '6d4eefe6-f215-44b1-be34-edc7875ac2dc']",40,,,,,,,,,,,,,,,,,Atalanta,228,00:01:40.650,Pass,
,,,,,,,,,,,,,,,,,,,2.92814,,,,,,,,,,,,,,,c149d3fe-8100-4e21-95b4-8afa84698fd1,94,,"[61.6, 36.2]",3879654,1,,,,,-0.8224183,,Right Foot,,,,"[83.7, 12.4]",,Low Pass,32.478455,Incomplete,,Alejandro Darío Gómez,7006.0,,,,,Recovery,1,From Throw In,Jasmin Kurtič,6941.0,Left Center Midfield,7,Atalanta,228,"['561f31d3-5aa0-4328-abf6-754dfccd5fee', '85d83767-ff10-484f-8d7b-187e90152842']",44,,,,,,,,,,,,,,,,,Atalanta,228,00:01:44.453,Pass,
,,,,,,,,,,,,,,,,,,,1.67678,,,,,,,,,,,,,,,d580a96c-8e35-48dc-8a37-85aa48640489,99,,"[20.2, 67.3]",3879654,1,,,,,-2.2537506,,Left Foot,,,,"[5.8, 49.6]",,Ground Pass,22.817757,,,Albano Benjamín Bizzarri,7803.0,,,,,,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,7,Atalanta,228,"['bf620a17-9507-4118-a90b-c660fa16bc9e', 'd3680147-25d2-4e80-9795-8e1a988dbabb']",48,,,,,,,,,,,,,,,,,Chievo,231,00:01:48.990,Pass,True
,,,,,,,,,,,,,,,,,,,2.194257,,,,,,,,,,,,,,,0a3631c9-70b9-47e5-8802-34632fb90a27,102,,"[5.8, 49.6]",3879654,1,,,,,0.093096204,,Right Foot,,,,"[46.5, 53.4]",,High Pass,40.87701,Incomplete,,Valter Birsa,7045.0,,,,,,1,From Throw In,Albano Benjamín Bizzarri,7803.0,Goalkeeper,7,Atalanta,228,"['4ee8a35e-d772-4606-8cd0-38e95d8ed275', '580777e3-5c19-424b-aa73-ac372490ce4e']",50,,,,,,,,,,,,,,,,,Chievo,231,00:01:50.707,Pass,
,,,,,,,,,,,,,,,,,,,0.143883,,,,,,,,,,,,,,,580777e3-5c19-424b-aa73-ac372490ce4e,105,,"[73.6, 26.7]",3879654,1,,,,True,-0.2914568,,,,,,"[76.6, 25.8]",,High Pass,3.132092,Incomplete,,Jasmin Kurtič,6941.0,,,,,Recovery,1,From Throw In,Marten de Roon,6994.0,Center Defensive Midfield,7,Atalanta,228,"['0a3631c9-70b9-47e5-8802-34632fb90a27', '9d937624-19a1-4664-96a2-738188c9abbe', 'aad1442e-9440-47bd-a712-9f0296b338e8', 'dccdd756-662b-43d9-90a5-3d4fccf90afa']",52,,,,,,,,,,,,,,,,,Atalanta,228,00:01:52.901,Pass,True
,,,,,,,,,,,,,,,,,,,0.323923,,,,,,,,,,,,,,,ab6de8e2-b6cd-4f08-a67d-ac3e17a4d0c4,108,,"[83.9, 2.1]",3879654,1,,,,,-2.9319527,,Right Foot,,,,"[79.2, 1.1]",,Low Pass,4.8052053,Out,,,,,,,,Recovery,1,From Throw In,Jasmin Kurtič,6941.0,Left Center Midfield,7,Atalanta,228,,56,,,,,,,,,,,,,,,,,Atalanta,228,00:01:56.239,Pass,
,,,,,,,,,,,,,,,,,,,1.214094,,,,,,,,,,,,,,,0aa536a3-5977-40a4-83b4-08ebbe443552,109,,"[40.6, 80.0]",3879654,2,,,,,-1.3168573,,,,,,"[44.0, 66.9]",,Low Pass,13.534031,,,Ivan Radovanović,7042.0,,,,,Throw-in,1,From Throw In,Fabrizio Cacciatore,7050.0,Right Back,8,Chievo,231,['04b76873-65f4-4f4a-b93e-4bc52c016af9'],10,,,,,,,,,,,,,,,,,Chievo,231,00:02:10.650,Pass,
,,,,,,,,,,,,,,,,,,,2.342068,,,,,,,,,,,,,,,6c319431-6a83-4598-b1b2-f3c2b53fe761,112,,"[46.1, 65.4]",3879654,2,,,,,-0.24735396,,Right Foot,,,,"[85.7, 55.4]",,High Pass,40.843113,Pass Offside,,Riccardo Meggiorini,11643.0,,,,,,1,From Throw In,Ivan Radovanović,7042.0,Center Defensive Midfield,8,Chievo,231,['6d06e9f4-9f0d-4ced-a3f2-46ad760ad2b8'],13,,,,,,,,,,,,,,,,,Chievo,231,00:02:13.643,Pass,
,,,,,,,,,,,,,,,,,,,2.290609,,,,,,,,,,,,,,,2b484ceb-affd-40aa-8aac-e23c56e1a9ec,114,,"[35.4, 24.6]",3879654,2,,True,,,-0.6933513,,Right Foot,,,,"[56.7, 6.9]",,Ground Pass,27.694405,,,Davide Brivio,31231.0,,,,,Free Kick,1,From Free Kick,Nicolò Cherubin,45590.0,Left Center Back,9,Atalanta,228,['ccd9e61c-8a86-43e0-b39c-ef094422358f'],21,,,,,,,,,,,,,,,,,Atalanta,228,00:02:21.399,Pass,
