50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[106.2, 22.7]",,,,,,,,,,,,,1.326,,,,,,,,,,,,,,,b77e5aa7-786a-44c0-9980-3eca68b8fce7,1274,,"[97.5, 22.6]",3879871,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Verdi,7170.0,Center Attacking Midfield,70,Carpi,1683,"['08b81198-1337-412f-b81d-5e5446be5a15', '54ac2c92-1884-4e8c-a6dd-6c543737028d', '9b213a87-d0dd-4bcb-9528-d490193aafe9', 'c81c0368-376f-4cd6-bef1-3b8e47c7cfcc']",35,,,,,,,,,,,,,,,,,Carpi,1683,00:33:35.862,Carry,True
,,,,,"[39.6, 52.8]",,,,,,,,,,,,,4.978909,,,,,,,,,,,,,,,e63496c3-70f9-4277-9062-b79f0894d37c,1281,,"[28.5, 53.2]",3879871,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,71,Udinese,230,"['72eb8a1c-62df-4054-b5fc-4542285c982f', 'ad83390f-3190-4770-bcf2-f7cf8e1b37a6', 'c5158a3c-a944-4902-860a-f6674b622cc9']",41,,,,,,,,,,,,,,,,,Udinese,230,00:33:41.011,Carry,True
,,,,,"[66.6, 78.2]",,,,,,,,,,,,,0.758482,,,,,,,,,,,,,,,4fb35ed7-c86e-4f58-b3c3-04cce4031607,1291,,"[66.3, 79.8]",3879871,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Silvan Widmer,7796.0,Right Wing Back,72,Udinese,230,"['37c948e3-2f0e-42b5-977c-5953c0bb8ef8', '5002713e-8f38-430f-8b74-0d488630b980', 'c556e8ad-3928-45f8-b87d-3a704d354cec']",14,,,,,,,,,,,,,,,,,Udinese,230,00:34:14.638,Carry,True
,,,,,"[23.1, 3.3]",,,,,,,,,,,,,1.287663,,,,,,,,,,,,,,,9469ca5a-f20b-4beb-ab93-bb70d9c03192,1298,,"[28.9, 1.4]",3879871,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Gagliolo,11499.0,Left Center Back,73,Carpi,1683,"['67f9ec80-4215-4be4-8e37-4931be86fb57', 'dba84b4f-48ed-4a05-b585-5ab410044763', 'ec0da74d-c56a-4f6d-9dc9-64fd28a2800e']",18,,,,,,,,,,,,,,,,,Carpi,1683,00:34:18.755,Carry,True
,,,,,"[20.8, 12.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,898be326-5dda-4e5d-9791-e888ed57c0c6,1302,,"[19.4, 10.8]",3879871,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Left Wing Back,73,Carpi,1683,"['2f12fc71-50c9-4357-b7f2-60c965c9be2e', 'e97a6261-c7ff-427b-a247-8132b16750bf']",21,,,,,,,,,,,,,,,,,Carpi,1683,00:34:21.331,Carry,
,,,,,"[21.7, 3.2]",,,,,,,,,,,,,1.034516,,,,,,,,,,,,,,,3bb9c0f3-98a9-4d31-b866-9df9719cc68f,1305,,"[21.2, 3.8]",3879871,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Gagliolo,11499.0,Left Center Back,73,Carpi,1683,"['2d99d540-59ef-4258-bbfd-49fe362f4b53', 'e841c938-5d4d-4943-ac22-0c773b832030', 'fd615638-1db0-41b1-a4d0-8a5e659a605b']",22,,,,,,,,,,,,,,,,,Carpi,1683,00:34:22.394,Carry,True
,,,,,"[44.0, 2.4]",,,,,,,,,,,,,0.039999,,,,,,,,,,,,,,,df1c7e1c-cf7c-45d2-9525-f86bed7842ee,1309,,"[42.8, 2.7]",3879871,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Martinho Alves de Lima,387476.0,Left Center Midfield,73,Carpi,1683,"['63aa8c2f-1bc4-4666-b004-5a2ec3ccf7d3', '98141f7c-1ad6-4043-929c-2d6d74cd0377']",24,,,,,,,,,,,,,,,,,Carpi,1683,00:34:24.717,Carry,
,,,,,"[36.8, 13.7]",,,,,,,,,,,,,0.774484,,,,,,,,,,,,,,,7697de86-df86-4915-ba38-01dfeebb97b9,1314,,"[36.8, 12.4]",3879871,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Center Defensive Midfield,73,Carpi,1683,"['14c92c3f-738e-45eb-b963-d931a7f267e2', '1bdc4dbc-b5ac-43ed-91f8-f6e487602b44']",26,,,,,,,,,,,,,,,,,Carpi,1683,00:34:26.615,Carry,
,,,,,"[44.0, 43.4]",,,,,,,,,,,,,0.062583,,,,,,,,,,,,,,,d5e71315-0be5-4385-bcfc-ead1f855d9b8,1317,,"[43.8, 42.5]",3879871,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Sabelli,30750.0,Right Wing Back,73,Carpi,1683,"['2e0fe542-205c-4ddf-b2c1-8a8b8ea092a5', '80cfb6ac-6b63-486d-b8a4-307c1da7f89d']",28,,,,,,,,,,,,,,,,,Carpi,1683,00:34:28.924,Carry,
,,,,,"[68.0, 26.0]",,,,,,,,,,,,,0.686569,,,,,,,,,,,,,,,1ba14103-8e82-4d8c-a56c-614dff543880,1323,,"[68.0, 27.3]",3879871,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Crimi,31273.0,Right Center Midfield,73,Carpi,1683,"['079bc915-59c1-4cde-b53f-1769456ed4ed', '1ffbef7d-d74d-404e-a525-c1cfa3e1f99b', 'a2c69dbe-7d68-4381-8a00-a02a6bff769c', 'd2c65b27-3464-43cc-a2cc-2775233d59f7']",32,,,,,,,,,,,,,,,,,Carpi,1683,00:34:32.037,Carry,True
,,,,,"[74.5, 22.7]",,,,,,,,,,,,,1.668245,,,,,,,,,,,,,,,c974db7a-8aad-4755-bd24-77aefb5b888d,1326,,"[68.0, 26.0]",3879871,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Crimi,31273.0,Right Center Midfield,73,Carpi,1683,"['1ffbef7d-d74d-404e-a525-c1cfa3e1f99b', 'd2c65b27-3464-43cc-a2cc-2775233d59f7', 'ef102a8d-8923-4ca8-b55a-eb91d62190e6']",32,,,,,,,,,,,,,,,,,Carpi,1683,00:34:32.724,Carry,True
,,,,,"[92.6, 11.9]",,,,,,,,,,,,,0.839023,,,,,,,,,,,,,,,9bd8a6c5-6abf-4c7f-b75d-4cdbf5a3fbbd,1329,,"[85.3, 7.7]",3879871,34,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Verdi,7170.0,Center Attacking Midfield,73,Carpi,1683,"['7b48075f-093f-49d3-8972-846fa303e43b', 'a5a9eda4-d7ab-4d2e-96f1-e9f1b71a5ea1']",36,,,,,,,,,,,,,,,,,Carpi,1683,00:34:36.067,Carry,
,,,,,"[60.6, 45.1]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,74ae7332-766e-4ae2-9a1d-d4b1456fe199,1340,,"[61.0, 43.9]",3879871,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,75,Udinese,230,"['1c530639-9a05-498a-bb06-2abc11c779a6', '6f222641-843e-4d7b-8094-521b7a4f3aa5']",1,,,,,,,,,,,,,,,,,Udinese,230,00:37:01.602,Carry,
,,,,,"[43.0, 42.0]",,,,,,,,,,,,,0.079999,,,,,,,,,,,,,,,26f8a5d6-02b9-4d15-9bb6-f64e81bd5fd3,1343,,"[43.0, 42.3]",3879871,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danilo Larangeira,7799.0,Center Back,75,Udinese,230,"['e7626418-baf9-4a4e-a8fd-bce71c4083ec', 'f816088d-ee7c-4927-b345-492e2168dfd6']",3,,,,,,,,,,,,,,,,,Udinese,230,00:37:03.077,Carry,
,,,,,"[52.2, 14.4]",,,,,,,,,,,,,1.517161,,,,,,,,,,,,,,,b4bb730b-850c-49dc-8142-10ca1eca7160,1346,,"[52.2, 14.4]",3879871,37,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,75,Udinese,230,"['024ec864-28e9-4925-8ac6-f9a91d7596b3', '19756c7f-ac88-4b31-9aca-0a4940c67194']",4,,,,,,,,,,,,,,,,,Udinese,230,00:37:04.757,Carry,
,,,,,"[57.4, 74.1]",,,,,,,,,,,,,0.48,,,,,,,,,,,,,,,c9537d9b-c37e-4916-b32a-61480d06fe39,1351,,"[51.7, 62.0]",3879871,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Crimi,31273.0,Right Center Midfield,76,Carpi,1683,"['1d11d18c-b47b-47b6-94ff-b7acb81acb01', 'a76932a8-ec89-497b-a6de-45b54de3dbf5']",10,,,,,,,,,,,,,,,,,Carpi,1683,00:37:10.757,Carry,
,,,,,"[92.3, 61.4]",,,,,,,,,,,,,3.168813,,,,,,,,,,,,,,,5d2e5d2f-c318-4a84-ae04-6a789db51860,1354,,"[68.7, 63.8]",3879871,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Verdi,7170.0,Center Attacking Midfield,76,Carpi,1683,"['20baf45a-87bc-4757-90db-dd7e8026e478', 'bc7d9d2f-f64d-475f-99e0-cd03721abeb0', 'd4b6ff81-3083-48ee-921c-ba3d30f4d129']",12,,,,,,,,,,,,,,,,,Carpi,1683,00:37:12.272,Carry,True
,,,,,"[111.5, 50.5]",,,,,,,,,,,,,3.28103,,,,,,,,,,,,,,,ced5e6ab-e1ed-4f1c-97b4-9f87f056d1e7,1358,,"[92.3, 61.4]",3879871,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Verdi,7170.0,Center Attacking Midfield,76,Carpi,1683,"['44f9e959-d6f9-4168-ab9a-441b67198717', '97dba930-6a19-43d6-9c89-044665b5994c', 'b8115fee-75c7-4c44-b0e7-3707ee589310', 'bc7d9d2f-f64d-475f-99e0-cd03721abeb0', 'd4b6ff81-3083-48ee-921c-ba3d30f4d129']",15,,,,,,,,,,,,,,,,,Carpi,1683,00:37:15.441,Carry,True
,,,,,"[114.5, 48.2]",,,,,,,,,,,,,2.035722,,,,,,,,,,,,,,,2f56d69d-ad2f-4c3f-a7d3-2899ad460718,1362,,"[111.5, 50.5]",3879871,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Verdi,7170.0,Center Attacking Midfield,76,Carpi,1683,"['0ac149a3-7b73-49ff-b98b-0b578e22f4b4', '97dba930-6a19-43d6-9c89-044665b5994c', 'fe170493-bc9a-4f90-bf60-d2f9516a0ac6']",18,,,,,,,,,,,,,,,,,Carpi,1683,00:37:18.722,Carry,True
,,,,,"[51.3, 42.8]",,,,,,,,,,,,,0.119999,,,,,,,,,,,,,,,359d2505-e3b3-4c3c-a56b-032d62bb11a4,1367,,"[51.3, 42.8]",3879871,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Francesco Lodi,40367.0,Center Defensive Midfield,77,Udinese,230,"['9a6fa84e-4433-493a-afb7-e34edfeb62a1', 'f4a0f99b-91b1-438e-b4e9-2d49e9b2d05c']",19,,,,,,,,,,,,,,,,,Udinese,230,00:38:19.138,Carry,
,,,,,"[50.9, 64.1]",,,,,,,,,,,,,0.698188,,,,,,,,,,,,,,,f313ed05-3e43-4f14-9d4c-7abebec03a34,1370,,"[50.9, 64.1]",3879871,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Iván Rodrigo Piris Leguizamón,46670.0,Right Center Back,77,Udinese,230,"['66fbb371-2fb3-4d88-aa06-2d333772f038', '6ab6385c-c318-4e78-89b9-ba363fb57696']",21,,,,,,,,,,,,,,,,,Udinese,230,00:38:21.258,Carry,
,,,,,"[39.8, 16.8]",,,,,,,,,,,,,2.690527,,,,,,,,,,,,,,,bc802c17-4a85-468e-911f-4ccda6b56239,1373,,"[39.5, 17.1]",3879871,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Ali Adnan Kadhim Al Tameemi,8191.0,Left Wing Back,77,Udinese,230,"['7ede3fb3-fe16-4f72-8022-cf8b8acc5b4f', 'ed172645-4e3e-453c-8f61-ef0e72d20911', 'fe7dbce7-b76d-455c-9704-3b59cfe4dd2a']",25,,,,,,,,,,,,,,,,,Udinese,230,00:38:25.557,Carry,True
,,,,,"[38.8, 51.7]",,,,,,,,,,,,,3.312608,,,,,,,,,,,,,,,c6f153eb-fd22-43ad-b66c-9db4c9cc2ceb,1377,,"[31.7, 45.4]",3879871,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Danilo Larangeira,7799.0,Center Back,77,Udinese,230,"['4584a2dd-b7ac-4a0f-8cec-cf287e3cbfe3', 'c38dbcf4-605e-4fb8-a223-8fa9cfca0524']",30,,,,,,,,,,,,,,,,,Udinese,230,00:38:30.247,Carry,
,,,,,"[88.3, 31.8]",,,,,,,,,,,,,0.822573,,,,,,,,,,,,,,,45f143ea-0b6d-4725-bd41-0c84f6a45ea9,1381,,"[85.8, 35.4]",3879871,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Duván Esteban Zapata Banguera,7017.0,Right Center Forward,77,Udinese,230,"['462d21bb-00f4-4ff8-bebe-e5b4c86bb31b', 'a8a37c1f-f9f8-4953-99f0-e9dc6fadc356', 'b9df126d-ce7b-477b-882e-f37fe6ae9243']",36,,,,,,,,,,,,,,,,,Udinese,230,00:38:36.618,Carry,True
,,,,,"[33.9, 54.3]",,,,,,,,,,,,,0.923079,,,,,,,,,,,,,,,17afa05d-f5e3-4723-9655-9bc873d3eb21,1390,,"[30.9, 52.5]",3879871,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Sabelli,30750.0,Right Wing Back,78,Carpi,1683,"['5b72534b-b400-4f24-a900-eb2b6934e78c', 'c7ee8a7c-056c-40bc-a38d-e6b674d2ee40', 'cc36ed59-bb8a-4953-8f48-5b26cd0fbdcb']",41,,,,,,,,,,,,,,,,,Carpi,1683,00:38:41.447,Carry,True
,,,,,"[51.2, 49.7]",,,,,,,,,,,,,1.453902,,,,,,,,,,,,,,,0bc8d44a-15d1-45c1-af10-5b2f50e03e50,1394,,"[47.8, 48.8]",3879871,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Verdi,7170.0,Center Attacking Midfield,78,Carpi,1683,"['00d52515-15e3-4d1b-84b3-1752ae152395', 'f1ddc3fe-8c1b-4c37-98de-9915a59ffdd3']",43,,,,,,,,,,,,,,,,,Carpi,1683,00:38:43.378,Carry,
,,,,,"[106.0, 58.6]",,,,,,,,,,,,,6.068658,,,,,,,,,,,,,,,cac8bb07-2a1e-4953-a164-73aa840dbbf9,1397,,"[84.8, 53.4]",3879871,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Lasagna,7793.0,Center Forward,78,Carpi,1683,"['34fe8289-423f-4728-ae54-ae985b1ea777', 'cd508111-a8f6-48a0-83a6-47fe34f8cc39', 'fcf6ed6e-7f7b-4e49-ad65-a884dd1dee7e']",46,,,,,,,,,,,,,,,,,Carpi,1683,00:38:46.657,Carry,True
,,,,,"[94.9, 53.1]",,,,,,,,,,,,,1.392326,,,,,,,,,,,,,,,15a9a93d-5ab9-4bdc-a536-2ef5cba15230,1401,,"[94.9, 53.3]",3879871,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Martinho Alves de Lima,387476.0,Left Center Midfield,78,Carpi,1683,"['7dc35125-4556-41bd-97fa-512c6dc44204', 'eb94dcde-39b7-49c2-a00a-6eb83e053056']",53,,,,,,,,,,,,,,,,,Carpi,1683,00:38:53.615,Carry,
,,,,,"[78.5, 14.0]",,,,,,,,,,,,,2.192346,,,,,,,,,,,,,,,f9ee82c7-c8ae-4d02-ad5b-87dc1e473fb2,1404,,"[73.7, 9.2]",3879871,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Left Wing Back,78,Carpi,1683,"['03d3bd77-312a-4ac2-916c-d86e2c877cbe', 'db5042d9-aa1c-4fca-b880-3d821e878252']",57,,,,,,,,,,,,,,,,,Carpi,1683,00:38:57.447,Carry,
,,,,,"[70.0, 28.4]",,,,,,,,,,,,,0.999787,,,,,,,,,,,,,,,c2777403-4dc1-4f28-9065-256ce4d155a4,1407,,"[72.6, 26.1]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Center Defensive Midfield,78,Carpi,1683,"['308cdfd1-88e0-4754-87ac-a86fa13b02bf', 'bf7bc992-aece-4322-a6be-2494a493cb71']",0,,,,,,,,,,,,,,,,,Carpi,1683,00:39:00.836,Carry,
,,,,,"[65.8, 59.1]",,,,,,,,,,,,,0.734044,,,,,,,,,,,,,,,3fc0ad3a-2c8f-44fe-98d8-2a16cad07622,1410,,"[65.9, 58.9]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Zaccardo,387300.0,Right Center Back,78,Carpi,1683,"['809303c1-a4ba-4f61-9fbc-cabc0f026495', 'e524d04d-b051-4c11-9c5d-d9448506b134']",3,,,,,,,,,,,,,,,,,Carpi,1683,00:39:03.976,Carry,
,,,,,"[81.5, 74.9]",,,,,,,,,,,,,1.122088,,,,,,,,,,,,,,,d1c8afcc-2a18-420c-8200-a8922e0bca8f,1413,,"[81.9, 74.9]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Sabelli,30750.0,Right Wing Back,78,Carpi,1683,"['47010d21-11e1-4ad5-9e9c-7818a5132cb1', 'e96283b5-b165-4b1d-9417-77466738a1c7']",6,,,,,,,,,,,,,,,,,Carpi,1683,00:39:06.258,Carry,
,,,,,"[117.7, 64.3]",,,,,,,,,,,,,4.160501,,,,,,,,,,,,,,,959b152d-f0e6-4291-b0f6-2af1e57f4276,1416,,"[117.7, 64.9]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Crimi,31273.0,Right Center Midfield,78,Carpi,1683,"['03dc9813-87fe-4cdf-b029-cd3873bd4e2d', '2a01ee87-d759-49ac-96b0-3de2f737d4e9']",11,,,,,,,,,,,,,,,,,Carpi,1683,00:39:11.036,Carry,
,,,,,"[107.5, 68.6]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,4d0fc0af-45d2-4928-b412-a2580b464928,1420,,"[106.7, 69.0]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefano Sabelli,30750.0,Right Wing Back,78,Carpi,1683,"['059db484-b398-4f31-b427-7504f6db1de8', '1648e2b2-59d7-40b8-a810-349af63401be', '678ee6dc-9c79-42ab-9b2e-5e2912131827']",16,,,,,,,,,,,,,,,,,Carpi,1683,00:39:16.225,Carry,True
,,,,,"[97.1, 49.7]",,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,31d1dc9d-ebaa-4f23-af74-2bedabe3416f,1427,,"[97.5, 49.7]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Simone Verdi,7170.0,Center Attacking Midfield,78,Carpi,1683,"['5ada8672-aeb2-4703-96b9-1a40d69e420e', '8f6d04b7-ccee-4c99-abeb-f18a944f4a10', 'f8d17c25-fb5d-4159-a6c3-604865a6cd4a']",21,,,,,,,,,,,,,,,,,Carpi,1683,00:39:21.161,Carry,True
,,,,,"[116.7, 55.7]",,,,,,,,,,,,,0.23635401,,,,,,,,,,,,,,,3cb56c62-5e8d-4fb9-bcdd-3435e9f85d6a,1430,,"[116.7, 55.5]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Zaccardo,387300.0,Right Center Back,78,Carpi,1683,"['1925d565-ddc3-4a3e-bce5-3384f286f905', 'd7d0d493-102c-4cd0-95d6-170f794f11bd']",23,,,,,,,,,,,,,,,,,Carpi,1683,00:39:23.894,Carry,
,,,,,"[55.2, 77.4]",,,,,,,,,,,,,3.537559,,,,,,,,,,,,,,,a8c85894-08fc-4836-9dd4-5eb502891522,1439,,"[21.2, 71.3]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emmanuel Agyemang-Badu,24722.0,Right Center Midfield,78,Carpi,1683,"['6229da72-31ee-4203-808d-579ffe400f30', '9d69106c-2a93-479b-a744-6df1a71eb33b', 'da087663-7462-4d11-bb9c-bef2e61648ba']",31,,,,,,,,,,,,,,,,,Udinese,230,00:39:31.567,Carry,True
,,,,,"[59.0, 4.2]",,,,,,,,,,,,,2.313386,,,,,,,,,,,,,,,7824deb3-cd6e-4bc3-ba11-dae828c812f8,1443,,"[64.9, 2.7]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raphael Martinho Alves de Lima,387476.0,Left Center Midfield,78,Carpi,1683,"['71d32643-0c47-4814-ad54-152b19c15abe', '8081c1a1-4eae-485c-8087-338b05ce8246', 'b5d00bad-f749-4f3e-917a-1a116ff7b6bf']",35,,,,,,,,,,,,,,,,,Carpi,1683,00:39:35.104,Carry,True
,,,,,"[67.9, 28.9]",,,,,,,,,,,,,2.872332,,,,,,,,,,,,,,,73c891c9-28d7-47b2-a3c7-b5822ef8a24c,1447,,"[64.0, 14.0]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Center Defensive Midfield,78,Carpi,1683,"['28d24bc5-dcec-4d40-b96a-2403c068ef25', '7e28ad78-a29a-47ed-9809-9a9acef2d4d0']",38,,,,,,,,,,,,,,,,,Carpi,1683,00:39:38.374,Carry,
,,,,,"[64.0, 35.2]",,,,,,,,,,,,,0.461924,,,,,,,,,,,,,,,bb752a85-0dcf-4f65-a3ee-6a83fe292a2f,1452,,"[62.1, 36.3]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Crimi,31273.0,Right Center Midfield,78,Carpi,1683,"['db164c6b-c067-4178-8f5d-2afdbd78ccfa', 'f23c9183-65bb-4460-bd4d-dec5ff123c39']",43,,,,,,,,,,,,,,,,,Carpi,1683,00:39:43.515,Carry,
,,,,,"[68.4, 4.3]",,,,,,,,,,,,,0.467171,,,,,,,,,,,,,,,d9b5d4ea-fbcd-4885-a439-acb20a652476,1455,,"[68.4, 4.3]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Left Wing Back,78,Carpi,1683,"['c105ffbe-9225-410d-869b-6600c508c4ac', 'e35e141f-6524-420e-8e72-e1c4143ba16c']",46,,,,,,,,,,,,,,,,,Carpi,1683,00:39:46.071,Carry,
,,,,,"[68.0, 3.0]",,,,,,,,,,,,,0.618627,,,,,,,,,,,,,,,11b22185-b34e-4308-af8c-ca583824bddc,1460,,"[71.3, 3.7]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Left Wing Back,78,Carpi,1683,"['047136f6-7c68-4911-946e-469f065d259a', '9d95ab17-3bec-4fa7-a0f8-bd73bdd47b2c']",48,,,,,,,,,,,,,,,,,Carpi,1683,00:39:48.806,Carry,
,,,,,"[56.2, 13.4]",,,,,,,,,,,,,0.799998,,,,,,,,,,,,,,,bf2e6292-fc11-4df5-8f17-85563328b325,1463,,"[54.5, 13.4]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Gagliolo,11499.0,Left Center Back,78,Carpi,1683,"['3652adc6-83d4-4738-9d6c-6460e164da15', 'a48f231b-a628-48e5-a431-8a687b7ca2b6']",51,,,,,,,,,,,,,,,,,Carpi,1683,00:39:51.173,Carry,
,,,,,"[63.8, 20.2]",,,,,,,,,,,,,0.121103,,,,,,,,,,,,,,,80b278f7-a17d-43b8-8809-9c5ec4b11f0b,1466,,"[67.1, 19.2]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Raffaele Bianco,352172.0,Center Defensive Midfield,78,Carpi,1683,"['4ecd73ad-5457-4bb6-b8c4-45d7ba043d78', 'f59bddcc-8165-4d9f-a442-e00b404ceccc']",53,,,,,,,,,,,,,,,,,Carpi,1683,00:39:53.104,Carry,
,,,,,"[45.4, 41.0]",,,,,,,,,,,,,1.264492,,,,,,,,,,,,,,,67e741e7-6350-4860-a70a-47163c0e856b,1469,,"[45.4, 40.7]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Emanuele Suagher,45508.0,Center Back,78,Carpi,1683,"['2d7db3f0-ca2e-4a9c-8619-dd634429879f', 'fb32f415-f391-4599-bd43-70698b637f4f']",55,,,,,,,,,,,,,,,,,Carpi,1683,00:39:55.167,Carry,
,,,,,"[48.6, 21.3]",,,,,,,,,,,,,1.007056,,,,,,,,,,,,,,,accda998-30ee-418e-8ba3-aa18580f27ca,1472,,"[48.5, 21.4]",3879871,39,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Gagliolo,11499.0,Left Center Back,78,Carpi,1683,"['24c68100-2e82-44cc-a6cd-0ef39b13ee27', 'ef14a649-c481-447e-b4db-cba1348932de']",58,,,,,,,,,,,,,,,,,Carpi,1683,00:39:58.524,Carry,
,,,,,"[51.6, 7.9]",,,,,,,,,,,,,1.199998,,,,,,,,,,,,,,,0ddf4958-99a3-4bf3-94f8-cb49f667c83a,1475,,"[56.7, 2.7]",3879871,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pasciuti,387472.0,Left Wing Back,78,Carpi,1683,"['3093555a-4a87-4b79-816f-15f09632f0b0', '7c0c1473-9376-41fc-a97a-f071fc5c1ee0']",1,,,,,,,,,,,,,,,,,Carpi,1683,00:40:01.219,Carry,
,,,,,"[97.9, 55.4]",,,,,,,,,,,,,1.129386,,,,,,,,,,,,,,,ee0c2613-d44e-4d38-8033-b99560bd9a5a,1482,,"[95.8, 54.6]",3879871,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marco Crimi,31273.0,Right Center Midfield,78,Carpi,1683,"['7d3d27f1-658e-4193-adc2-dbdb8d712983', '8dd1d10e-1c83-4f38-8bb7-23a6de2f3198', 'a22991f3-e946-423e-b14f-d24ce9220cb1']",12,,,,,,,,,,,,,,,,,Carpi,1683,00:40:12.245,Carry,True
