50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,0.838692,,,,,,,,,,,ab89fa81-e468-4f39-b06a-094a5b7c6f68,627,,"[32.4, 42.5]",3879788,14,,True,,,0.7516272,,Left Foot,,,"[47.7, 56.8]",Ground Pass,,20.9423,,,Piotr Zieliński,5660.0,,,,,,,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,34,Empoli,290,['938a302d-d4e3-43c0-babe-a05b3369c68d'],14,,,,,,,,,,,,,,,,,,Empoli,290,00:14:14.757,Pass,
,,,,,,,,,,,,,,,,1.465017,,,,,,,,,,,ca5d85d3-00c1-46db-bc33-7edd81d47df2,629,,"[47.7, 56.8]",3879788,14,,,,,-2.2016299,,Right Foot,,,"[32.8, 36.4]",Ground Pass,,25.262028,,,Andrea Costa,8664.0,,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,34,Empoli,290,['88d89ac7-375a-472c-b4c2-3aeb4ca2e7c6'],15,,,,,,,,,,,,,,,,,,Empoli,290,00:14:15.596,Pass,
,,,,,,,,,,,,,,,,1.927315,,,,,,,,,,,ccb30ba7-9366-4e43-92f4-c48d90b28aa9,632,,"[44.7, 33.4]",3879788,14,,,,,1.5094922,,Left Foot,,,"[47.1, 72.5]",Ground Pass,,39.173588,,,Vincent Laurini,7155.0,,,,,,,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,34,Empoli,290,['b275daee-9566-40c7-a5e2-33a8fc17047c'],19,,,,,,,,,,,,,,,,,,Empoli,290,00:14:19.630,Pass,
,,,,,,,,,,,,,,,,3.088533,,,,,,,,,,,12d25018-7bcb-4713-b069-3f20f5089cb3,635,,"[51.2, 74.6]",3879788,14,,,,,-0.055498507,,Right Foot,,,"[105.2, 71.6]",High Pass,,54.08327,,,Piotr Zieliński,5660.0,,,,,,,1,From Free Kick,Vincent Laurini,7155.0,Right Back,34,Empoli,290,['06e3fa1a-d845-481c-9708-d702977e8649'],23,,,,,,,,,,,,,,,,,,Empoli,290,00:14:23.404,Pass,
,,,,,,,,,,,,,,,,3.308778,,,,,,,,,,,44c355a9-1ddd-419f-a07c-20841c4adb32,639,,"[105.6, 69.5]",3879788,14,,,,,-1.4330865,,Left Foot,True,,"[110.7, 32.7]",High Pass,,37.151714,Incomplete,,Massimo Maccarone,40252.0,,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,34,Empoli,290,"['5481d2f3-b624-40e6-a187-85021e9c9db5', '83b40da3-c090-42dd-ac42-af3cc1e0e855']",26,,,,,,,,,,,,,,,,,,Empoli,290,00:14:26.612,Pass,
,,,,,,,,,,,,,,,,2.057339,,,,,,,,,,,4b76e737-b167-418a-a886-258f327557bd,644,,"[111.6, 10.2]",3879788,14,,,,,2.1195223,,Right Foot,,,"[97.6, 33.1]",Ground Pass,,26.840454,Incomplete,,,,,,,,,,1,From Free Kick,Massimo Maccarone,40252.0,Left Center Forward,34,Empoli,290,['fa249c9a-b903-4b74-aeba-3435fb7068ec'],36,,,,,,,,,,,,,,,,,,Empoli,290,00:14:36.446,Pass,
,,,,,,,,,,,,,,,,2.946314,,,,,,,,,,,16f1b409-67b0-4c05-bce6-2dba7bbe4d18,647,,"[34.4, 54.0]",3879788,14,,,,,0.19596358,,Right Foot,,,"[74.7, 62.0]",Ground Pass,,41.086372,Incomplete,,Franco Damián Vázquez,6719.0,,,,,,,1,From Free Kick,Gastón Brugman,30704.0,Left Center Midfield,34,Empoli,290,"['1f3e4c94-0aac-4d3a-ae89-5de249488c6d', 'a56e7e79-9991-4020-bfd4-39b8bd2e1471']",40,,,,,,,,,,,,,,,,,,Palermo,2256,00:14:40.765,Pass,
,,,,,,,,,,,,,,,,2.584293,,,,,,,,,,,04692929-bac8-41a8-8d8a-a9268f486870,651,,"[45.5, 17.6]",3879788,14,,,,,2.705377,,Right Foot,,,"[18.9, 30.0]",Ground Pass,,29.348253,,,Łukasz Skorupski,11508.0,,,,,,,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,34,Empoli,290,['4d13dcda-9600-4047-913f-3da77ce394d9'],44,,,,,,,,,,,,,,,,,,Empoli,290,00:14:44.211,Pass,
,,,,,,,,,,,,,,,,1.532365,,,,,,,,,,,3b3c2f84-b247-4ac9-b9cc-e140541a15f8,654,,"[19.5, 30.6]",3879788,14,,,,,1.0481455,,Left Foot,,,"[30.1, 49.0]",Ground Pass,,21.234877,,,Lorenzo Tonelli,7160.0,,,,,,,1,From Free Kick,Łukasz Skorupski,11508.0,Goalkeeper,34,Empoli,290,['0970e445-be43-477f-9d0d-682c06136b3f'],47,,,,,,,,,,,,,,,,,,Empoli,290,00:14:47.760,Pass,
,,,,,,,,,,,,,,,,1.602434,,,,,,,,,,,896d41c1-c78a-41a8-8f23-35359403ec07,657,,"[48.0, 45.1]",3879788,14,,,,,-1.4310875,,Right Foot,,,"[49.8, 32.3]",Ground Pass,,12.925943,,,Andrea Costa,8664.0,,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,34,Empoli,290,['0b7205a9-490d-4334-8f08-d94c4b6df931'],55,,,,,,,,,,,,,,,,,,Empoli,290,00:14:55.306,Pass,
,,,,,,,,,,,,,,,,3.279269,,,,,,,,,,,4ef74523-99ed-4284-8e44-62cdb77d5024,660,,"[54.6, 30.2]",3879788,14,,,,,0.08705216,,Left Foot,,,"[109.6, 35.0]",High Pass,,55.209057,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,34,Empoli,290,"['31e0a2e0-853a-4931-b19e-350d2c477275', 'e16ea8c3-72ce-43fd-9147-0fd13700401a']",58,,,,,,,,,,,,,,,,,,Empoli,290,00:14:58.163,Pass,
,,,,,,,,,,,,,,,,3.092768,,,,,,,,,,,36ecc529-367c-420d-8090-67ee5b1e5ad4,664,,"[23.8, 48.6]",3879788,15,,,,,-0.1053598,,Right Foot,,,"[77.7, 42.9]",High Pass,,54.200554,Incomplete,,Franco Damián Vázquez,6719.0,,,,,,,1,From Free Kick,Stefano Sorrentino,7055.0,Goalkeeper,34,Empoli,290,"['12187753-f960-4c5f-84df-8af91ae55e57', '49849218-cf60-4ff5-8741-f1ce1c621b3f']",18,,,,,,,,,,,,,,,,,,Palermo,2256,00:15:18.520,Pass,
,,,,,,,,,,,,,,,,1.051997,,,,,,,,,,,12187753-f960-4c5f-84df-8af91ae55e57,667,,"[42.4, 37.2]",3879788,15,,,,True,-0.43600488,,,,,"[51.2, 33.1]",Low Pass,,9.708244,,,Riccardo Saponara,7150.0,,,,,,Recovery,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,34,Empoli,290,"['36ecc529-367c-420d-8090-67ee5b1e5ad4', 'd13e7596-159e-4097-a695-52ad2598ab16', 'fe8bfb52-5711-4830-a184-89b7ab5d5460']",21,,,,,,,,,,,,,,,,,,Empoli,290,00:15:21.612,Pass,True
,,,,,,,,,,,,,,,,0.614726,,,,,,,,,,,d0a22f15-f888-4be9-8f4a-f89c9153972f,669,,"[51.2, 33.1]",3879788,15,,,,,2.7348456,,Right Foot,,,"[44.7, 35.9]",Ground Pass,,7.077429,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Free Kick,Riccardo Saponara,7150.0,Center Attacking Midfield,34,Empoli,290,['c0f6fb7c-9aa1-443b-89d9-5de420befaeb'],22,,,,,,,,,,,,,,,,,,Empoli,290,00:15:22.664,Pass,
,,,,,,,,,,,,,,,,0.156111,,,,,,,,,,,1a07c4e0-96b8-47fd-bd81-c8f9bfef6495,673,,"[44.8, 36.1]",3879788,15,,,,,-0.2536741,,Right Foot,,,"[47.5, 35.4]",Ground Pass,,2.7892652,Incomplete,,Riccardo Saponara,7150.0,,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,34,Empoli,290,"['297b06f8-e2f2-496a-9643-9499cbf1efe6', '41a23441-67c4-41f5-b962-8cf96e2adc52', '5538ba25-756b-4f32-8108-511462c89d65']",23,,,,,,,,,,,,,,,,,,Empoli,290,00:15:23.927,Pass,True
,,,,,,,,,,,,,,,,1.808868,,,,,,,,,,,9b60bf75-7de9-4a80-b9d7-2ad41783c4b1,676,,"[45.3, 46.0]",3879788,15,,,,,2.55359,,Left Foot,,,"[33.6, 53.8]",Ground Pass,,14.06165,,,Lorenzo Tonelli,7160.0,,,,,,Recovery,1,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,34,Empoli,290,['9de8b0e0-b9a4-4d7a-89c8-0118254a8006'],24,,,,,,,,,,,,,,,,,,Empoli,290,00:15:24.788,Pass,
,,,,,,,,,,,,,,,,2.234612,,,,,,,,,,,a35c3bbe-ee54-4663-85a0-eb741519c32e,679,,"[33.4, 54.2]",3879788,15,,,,,-2.7316363,,Left Foot,,,"[12.0, 44.9]",Ground Pass,,23.333452,,,Łukasz Skorupski,11508.0,,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,34,Empoli,290,['92d3b725-708a-4f7d-9ae3-5be8a2504ce1'],27,,,,,,,,,,,,,,,,,,Empoli,290,00:15:27.194,Pass,
,,,,,,,,,,,,,,,,1.441137,,,,,,,,,,,5ab3e941-b58b-4304-a29e-dd56164d7dea,682,,"[11.8, 43.3]",3879788,15,,,,,-0.9119903,,Right Foot,,,"[21.4, 30.9]",Ground Pass,,15.681837,,,Andrea Costa,8664.0,,,,,,,1,From Free Kick,Łukasz Skorupski,11508.0,Goalkeeper,34,Empoli,290,['351a9dc2-ca0b-481d-b174-f34601c31ac3'],30,,,,,,,,,,,,,,,,,,Empoli,290,00:15:30.706,Pass,
,,,,,,,,,,,,,,,,1.569256,,,,,,,,,,,33c68b60-cd9b-45f9-997e-2986c562caec,685,,"[40.0, 29.2]",3879788,15,,,,,1.5075325,,Left Foot,,,"[41.4, 51.3]",Ground Pass,,22.144299,,,Lorenzo Tonelli,7160.0,,,,,,,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,34,Empoli,290,['c1a45fd1-c494-421b-b63c-c2dcad1681c5'],36,,,,,,,,,,,,,,,,,,Empoli,290,00:15:36.680,Pass,
,,,,,,,,,,,,,,,,0.875358,,,,,,,,,,,960b18c0-0023-47cb-967d-9e7aea912815,688,,"[45.3, 51.3]",3879788,15,,,,,0.09065989,,Right Foot,,,"[56.3, 52.3]",Ground Pass,,11.045361,,,Piotr Zieliński,5660.0,,,,,,,1,From Free Kick,Lorenzo Tonelli,7160.0,Right Center Back,34,Empoli,290,['fdeb7b69-7515-4a73-9eb0-44729fcdcf72'],39,,,,,,,,,,,,,,,,,,Empoli,290,00:15:39.678,Pass,
,,,,,,,,,,,,,,,,0.905159,,,,,,,,,,,0e54f8e6-1e71-4660-9447-668afcc216db,692,,"[56.5, 52.7]",3879788,15,,,,,-1.5707964,,Right Foot,,,"[56.5, 37.3]",Ground Pass,,15.4,,,Leandro Daniel Paredes,16308.0,,,,,,,1,From Free Kick,Piotr Zieliński,5660.0,Right Center Midfield,34,Empoli,290,"['00002912-bc2b-4fd6-9ef7-23b7d0151784', '814898b4-1b79-432a-a72b-d3496e17af5d']",40,,,,,,,,,,,,,,,,,,Empoli,290,00:15:40.594,Pass,True
,,,,,,,,,,,,,,,,1.455291,,,,,,,,,,,82467b26-3e23-4512-9e2e-22a3c41dcdb0,695,,"[58.3, 37.8]",3879788,15,,,,,-2.7378733,,Right Foot,,,"[48.0, 33.4]",Ground Pass,,11.200446,,,Andrea Costa,8664.0,,,,,,,1,From Free Kick,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,34,Empoli,290,['75deddf1-3dab-4853-880e-4c83fef7c8e3'],42,,,,,,,,,,,,,,,,,,Empoli,290,00:15:42.201,Pass,
,,,,,,,,,,,,,,,,1.784656,,,,,,,,,,,35a9d44c-d2e8-4243-95f9-2486019d5d80,697,,"[47.5, 33.3]",3879788,15,,,,,1.3204638,,Left Foot,,,"[57.6, 72.8]",Ground Pass,,40.770824,,,Vincent Laurini,7155.0,,,,,,,1,From Free Kick,Andrea Costa,8664.0,Left Center Back,34,Empoli,290,['eb99ac64-5915-488d-b212-1f455e395cd0'],43,,,,,,,,,,,,,,,,,,Empoli,290,00:15:43.656,Pass,
,,,,,,,,,,,,,,,,2.95866,,,,,,,,,,,6dcc75fd-92cb-43f5-8662-f3bda02d9fd6,700,,"[57.6, 72.8]",3879788,15,,,,,-0.2528063,,Right Foot,,,"[105.6, 60.4]",High Pass,,49.5758,,,Manuel Pucciarelli,7054.0,,,,,,,1,From Free Kick,Vincent Laurini,7155.0,Right Back,34,Empoli,290,['9d5b36a6-3afc-40de-81f0-e5fbc741ca62'],47,,,,,,,,,,,,,,,,,,Empoli,290,00:15:47.029,Pass,
,,,,,,,,,,,,,,,,2.129697,,,,,,,,,,,7768423c-b5b9-40ea-8506-1377069407c3,709,,"[14.7, 27.5]",3879788,15,,,,,-0.09124916,,Right Foot,,,"[30.0, 26.1]",Ground Pass,,15.363918,Incomplete,,,,,,,,,,1,From Free Kick,Siniša Anđelković,40350.0,Left Center Back,34,Empoli,290,['869b8d8e-3a20-46d3-9047-e90e80bda642'],53,,,,,,,,,,,,,,,,,,Palermo,2256,00:15:53.731,Pass,
,,,,,,,,,,,,,,,,3.17623,,,,,,,,,,,ba122bf2-3afb-464f-9445-faae105987ba,714,,"[6.0, 44.0]",3879788,16,,,,,0.13037513,,Right Foot,,,"[63.2, 51.5]",High Pass,,57.6896,Incomplete,,Robin Quaison,8552.0,,,,,,Goal Kick,1,From Goal Kick,Stefano Sorrentino,7055.0,Goalkeeper,35,Palermo,2256,"['418b5709-eae1-46dc-8a37-a870a358373b', 'b863c901-81a9-48e3-bc8d-d09ef155125e']",21,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:21.000,Pass,
,,,,,,,,,,,,,,,,1.367055,,,,,,,,,,,418b5709-eae1-46dc-8a37-a870a358373b,716,,"[56.9, 28.6]",3879788,16,,,,,1.6570019,,Head,,,"[55.5, 44.8]",Low Pass,,16.260382,,,Piotr Zieliński,5660.0,,,,,,Recovery,1,Regular Play,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,36,Empoli,290,"['ba122bf2-3afb-464f-9445-faae105987ba', 'f6e65f8d-5745-4dbc-b18c-0dec4b95a412']",24,,,,,,,,,,,,,,,,,,Empoli,290,00:16:24.176,Pass,
,,,,,,,,,,,,,,,,0.503968,,,,,,,,,,,8a32294c-2d5d-4aa7-b40a-7d953b00dd7b,719,,"[56.2, 44.4]",3879788,16,,,,,-0.8803499,,Right Foot,,,"[63.8, 35.2]",Ground Pass,,11.933147,,,Riccardo Saponara,7150.0,,,,,,,1,Regular Play,Piotr Zieliński,5660.0,Right Center Midfield,36,Empoli,290,['1454ab93-89c9-4389-9d17-f8e2e5cab61c'],25,,,,,,,,,,,,,,,,,,Empoli,290,00:16:25.583,Pass,
,,,,,,,,,,,,,,,,2.58688,,,,,,,,,,,a98bb9b9-39fc-4403-a69a-ed26b2a8cdad,721,,"[63.8, 35.2]",3879788,16,,,,,1.8075311,,Right Foot,,,"[56.9, 63.8]",High Pass,,29.42057,,,Vincent Laurini,7155.0,,,,,,,1,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,36,Empoli,290,['53c64c3f-62f7-4709-96b0-4911a7fe7c47'],26,,,,,,,,,,,,,,,,,,Empoli,290,00:16:26.087,Pass,
,,,,,,,,,,,,,,,,1.066249,,,,,,,,,,,0607e196-e9af-473e-b7b1-9d42b8c4b9e7,725,,"[86.4, 71.6]",3879788,16,,,,,-1.0022718,,Right Foot,,,"[95.6, 57.2]",Ground Pass,,17.088007,,,Riccardo Saponara,7150.0,,,,,,,1,Regular Play,Vincent Laurini,7155.0,Right Back,36,Empoli,290,['58785027-82fc-4cd0-87f9-44ba38fa1cc5'],33,,,,,,,,,,,,,,,,,,Empoli,290,00:16:33.166,Pass,
,,,,,,,,,,,,,,,,1.255182,,,,,,,,,,,a4860633-ffe4-4e26-b416-62e719a67685,729,,"[96.2, 53.1]",3879788,16,,,,,1.0201207,,Right Foot,,,"[99.7, 58.8]",Ground Pass,,6.6887965,Incomplete,,Manuel Pucciarelli,7054.0,,,,,,,1,Regular Play,Riccardo Saponara,7150.0,Center Attacking Midfield,36,Empoli,290,"['58f159d7-aacb-4d2c-8e0d-852e8a6b1d1c', '75cc184f-a8b4-4b10-987b-4a37a2530c44', 'e042bb3d-b944-4c49-9b91-984ff0d9dc66']",34,,,,,,,,,,,,,,,,,,Empoli,290,00:16:34.274,Pass,True
,,,,,,,,,,,,,,,,0.782394,,,,,,,,,,,58f159d7-aacb-4d2c-8e0d-852e8a6b1d1c,731,,"[20.4, 21.3]",3879788,16,,,,,-0.060900208,,Right Foot,,,"[28.6, 20.8]",Ground Pass,,8.21523,,,Gastón Brugman,30704.0,,,,,,Recovery,1,Regular Play,Siniša Anđelković,40350.0,Left Center Back,37,Palermo,2256,"['a4860633-ffe4-4e26-b416-62e719a67685', 'a75bd632-aef6-446b-837e-bfbb51639d15']",35,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:35.529,Pass,
,,,,,,,,,,,,,,,,1.170226,,,,,,,,,,,0de265bc-fa1f-49d6-9c87-361d518b4e0f,734,,"[28.6, 20.8]",3879788,16,,,,,2.558516,,Left Foot,,,"[23.9, 23.9]",Ground Pass,,5.6302752,,,Mato Jajalo,30735.0,,,,,,,1,Regular Play,Gastón Brugman,30704.0,Left Center Midfield,37,Palermo,2256,['ca3935a5-4146-41b2-9147-26589b961bc5'],36,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:36.342,Pass,
,,,,,,,,,,,,,,,,1.552043,,,,,,,,,,,732f5863-3655-4efd-94ae-ddf33a958649,738,,"[33.7, 22.9]",3879788,16,,,,,-0.99841744,,Right Foot,,,"[46.2, 3.5]",Ground Pass,,23.078344,,,Franco Damián Vázquez,6719.0,,,,,,,1,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,37,Palermo,2256,"['a144c396-f9b8-4dfb-a050-6d0a6eee6311', 'bd7b7e37-4fbb-4b0f-aa05-247a741ebf53']",39,,,,,,,,,,,,,,,,,,Palermo,2256,00:16:39.562,Pass,True
,,,,,,,,,,,,,,,,1.330803,,,,,,,,,,,0ff756b6-3d19-49a3-9776-9bfcad5013ba,744,,"[74.4, 4.9]",3879788,17,,True,,,1.8241606,,Left Foot,,,"[71.5, 16.1]",Ground Pass,,11.569356,,,Gastón Brugman,30704.0,,,,,,Free Kick,1,From Free Kick,Mato Jajalo,30735.0,Center Defensive Midfield,38,Palermo,2256,['d8747c8d-9f31-487f-b6ef-e57a45c0e9de'],2,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:02.842,Pass,
,,,,,,,,,,,,,,,,0.718856,,,,,,,,,,,223c3a88-ace0-4b40-b9fa-3ed95b3ba0f5,746,,"[71.5, 18.6]",3879788,17,,,,,0.86603105,,Right Foot,,,"[80.6, 29.3]",Ground Pass,,14.046351,,,Robin Quaison,8552.0,,,,,,,1,From Free Kick,Gastón Brugman,30704.0,Left Center Midfield,38,Palermo,2256,['205667cd-1baa-4e74-b614-3ab8ded84bde'],4,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:04.359,Pass,
,,,,,,,,,,,,,,,,1.272058,,,,,,,,,,,c2c9a91f-7d52-4d2f-9173-333ddf3477b9,749,,"[87.1, 14.9]",3879788,17,,,,,-1.5063695,,Right Foot,,,"[87.9, 2.5]",Ground Pass,,12.425779,,,Franco Damián Vázquez,6719.0,,,,,,,1,From Free Kick,Robin Quaison,8552.0,Right Midfield,38,Palermo,2256,['410b3f64-af08-46f3-a219-aeca8b0c80bf'],8,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:08.149,Pass,
,,,,,,,,,,,,,,,,1.11594,,,,,,,,,,,9dc485b9-434f-43d0-8422-72528bece83e,756,,"[91.4, 0.1]",3879788,17,,,,,0.90417796,,,,,"[102.1, 13.7]",Low Pass,,17.304625,,,Aleksandar Trajkovski,30512.0,,,,,,Throw-in,1,From Throw In,Giuseppe Pezzella,7792.0,Left Back,39,Palermo,2256,['2eae4238-0f83-4dc1-bcfa-1c6813d7f36b'],25,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:25.256,Pass,
,,,,,,,,,,,,,,,,0.07561,,,,,,,,,,,65a76d73-9433-48b4-9706-eebebb525744,764,,"[23.4, 79.1]",3879788,17,,,,,-0.071307465,,Right Foot,,,"[26.2, 78.9]",Low Pass,,2.8071337,Incomplete,,,,,,,,,,1,From Throw In,Piotr Zieliński,5660.0,Right Center Midfield,39,Palermo,2256,['4ade3ffa-1d7c-4bb7-b3ea-7da574a3a3bf'],28,,,,,,,,,,,,,,,,,,Empoli,290,00:17:28.464,Pass,
,,,,,,,,,,,,,,,,1.584158,,,,,,,,,,,263365d0-0e4e-4e44-89a8-dbd29b934216,771,,"[96.9, 9.2]",3879788,17,,,,,1.0385542,8967591f-b15e-443f-9530-cfd48363df34,Right Foot,True,,"[111.8, 34.5]",High Pass,,29.36154,,,Robin Quaison,8552.0,True,,,,,,1,From Throw In,Aleksandar Trajkovski,30512.0,Left Midfield,39,Palermo,2256,"['700ba75b-06f9-4579-8a1b-24b64e597942', '88296aee-bbbe-4541-9205-8292924b872f']",31,,,,,,,,,,,,,,,,,,Palermo,2256,00:17:31.340,Pass,True
,,,,,,,,,,,,,,,,1.419119,,,,,,,,,,,b379486d-422c-42bb-97cb-070c668bd362,775,,"[11.3, 38.2]",3879788,17,,True,,,-1.097048,,Right Foot,,,"[21.4, 18.5]",Ground Pass,,22.138203,,,Mário Rui Silva Duarte,7151.0,,,,,,,1,From Keeper,Łukasz Skorupski,11508.0,Goalkeeper,41,Empoli,290,['a99c6a6f-60c6-466f-9fa7-fc88ad17f9f5'],39,,,,,,,,,,,,,,,,,,Empoli,290,00:17:39.224,Pass,
,,,,,,,,,,,,,,,,1.134159,,,,,,,,,,,64fe5f12-6626-47ad-9dab-3209993a078d,777,,"[28.5, 14.7]",3879788,17,,,,,1.9791644,,Right Foot,,,"[24.0, 25.1]",Ground Pass,,11.331814,,,Andrea Costa,8664.0,,,,,,,1,From Keeper,Mário Rui Silva Duarte,7151.0,Left Back,41,Empoli,290,['6f488a35-a01a-4161-9b85-a2752e5fbce1'],43,,,,,,,,,,,,,,,,,,Empoli,290,00:17:43.662,Pass,
,,,,,,,,,,,,,,,,1.419482,,,,,,,,,,,4adb7b6b-4962-400d-a442-3112f67774df,780,,"[42.0, 38.1]",3879788,17,,,,,1.3189496,,Left Foot,,,"[46.4, 55.2]",Ground Pass,,17.65701,,,Lorenzo Tonelli,7160.0,,,,,,,1,From Keeper,Andrea Costa,8664.0,Left Center Back,41,Empoli,290,['339e25f0-c74a-473c-b365-ed784cd626e1'],50,,,,,,,,,,,,,,,,,,Empoli,290,00:17:50.243,Pass,
,,,,,,,,,,,,,,,,1.060801,,,,,,,,,,,41cb24ce-bce5-47ed-a395-eddc73d3de92,783,,"[51.1, 51.8]",3879788,17,,,,,-0.6737567,,Right Foot,,,"[63.5, 41.9]",Ground Pass,,15.867262,Incomplete,,Piotr Zieliński,5660.0,,,,,,,1,From Keeper,Lorenzo Tonelli,7160.0,Right Center Back,41,Empoli,290,"['1f1a4a79-5a68-4bd2-aae6-4e51c49ccf0a', '654750fe-8a46-446a-a12e-a26764f331fc']",53,,,,,,,,,,,,,,,,,,Empoli,290,00:17:53.246,Pass,
,,,,,,,,,,,,,,,,2.290887,,,,,,,,,,,1399915c-6425-40e0-8d53-456406f52929,787,,"[57.7, 38.5]",3879788,17,,,,,-2.4950795,,Right Foot,,,"[47.1, 30.5]",Ground Pass,,13.28006,,,Andrea Costa,8664.0,,,,,,Recovery,1,From Keeper,Leandro Daniel Paredes,16308.0,Center Defensive Midfield,41,Empoli,290,"['4eab1fde-d906-4deb-9d7e-45055c6a28db', 'a340b28b-fe0a-4f3e-aaba-d2107a692b77']",55,,,,,,,,,,,,,,,,,,Empoli,290,00:17:55.045,Pass,True
,,,,,,,,,,,,,,,,1.819669,,,,,,,,,,,0faff187-ceb2-43d3-8010-156ca9be6e9a,789,,"[41.5, 26.8]",3879788,18,,True,True,,-1.3497492,,Left Foot,,,"[47.5, 0.1]",Ground Pass,,27.365854,Injury Clearance,,,,,,,,,,1,From Keeper,Andrea Costa,8664.0,Left Center Back,41,Empoli,290,,5,,,,,,,,,,,,,,,,,,Empoli,290,00:18:05.359,Pass,
,,,,,,,,,,,,,,,,3.494784,,,,,,,,,,,c3e77730-27f4-43e3-babd-e4a3ba688046,791,,"[70.1, 80.0]",3879788,18,,,,,-0.19075555,,,,,"[99.1, 74.4]",High Pass,,29.535742,Injury Clearance,,,,,,,,,Throw-in,1,From Throw In,Oscar Hiljemark,5605.0,Right Center Midfield,42,Palermo,2256,,47,,,,,,,,,,,,,,,,,,Palermo,2256,00:18:47.137,Pass,
,,,,,,,,,,,,,,,,0.929408,,,,,,,,,,,ac5f23aa-411f-482a-87fc-f4c69cb676c0,794,,"[22.4, 10.2]",3879788,18,,,,,1.2742505,,Left Foot,,,"[24.6, 17.4]",Ground Pass,,7.528612,,,Andrea Costa,8664.0,,,,,,,1,Regular Play,Mário Rui Silva Duarte,7151.0,Left Back,43,Empoli,290,['1b53d782-b689-45fd-baa5-34a831c65c73'],52,,,,,,,,,,,,,,,,,,Empoli,290,00:18:52.338,Pass,
,,,,,,,,,,,,,,,,1.974655,,,,,,,,,,,4a38d258-fb09-4ee5-ac5f-423cd0a2c544,797,,"[30.1, 24.1]",3879788,18,,,,,1.3389317,,Left Foot,,,"[36.9, 52.9]",Ground Pass,,29.59189,,,Lorenzo Tonelli,7160.0,,,,,,,1,Regular Play,Andrea Costa,8664.0,Left Center Back,43,Empoli,290,['9f264e3c-ad1f-429d-b675-dcba8854236e'],54,,,,,,,,,,,,,,,,,,Empoli,290,00:18:54.925,Pass,
,,,,,,,,,,,,,,,,1.464988,,,,,,,,,,,1f7b3cfd-c15c-4630-86a3-1eb862f529cf,800,,"[48.9, 49.0]",3879788,19,,,,,1.3627402,,Right Foot,,,"[54.6, 76.0]",Ground Pass,,27.595108,,,Vincent Laurini,7155.0,,,,,,,1,Regular Play,Lorenzo Tonelli,7160.0,Right Center Back,43,Empoli,290,['d48b70a9-6c4c-427b-8123-280a7b1421a9'],0,,,,,,,,,,,,,,,,,,Empoli,290,00:19:00.184,Pass,
