50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,2.270601,,,,,,,,,,,,,,,b9a805cd-109e-421b-a91a-b8ea637ecbf4,2286,,"[20.8, 30.1]",3879721,60,,,,-0.9253856,,Right Foot,,,,"[39.7, 5.0]",,Ground Pass,,31.420057,,,Achraf Lazaar,10032.0,,,,,,2,From Throw In,Giancarlo González Castro,5584.0,Left Center Back,126,AC Milan,243,['10adf262-6490-4a6a-bc87-48479626c820'],43,,,,,,,,,,,,,,,,,Palermo,2256,00:15:43.597,Pass,
,,,,,,,,,,,,,,,,,1.785416,,,,,,,,,,,,,,,2b84ad15-76fd-4624-8ab8-a5454629c2b2,2294,,"[34.1, 49.7]",3879721,60,,,,-0.9952265,,Right Foot,,,,"[42.6, 36.6]",,Ground Pass,,15.616017,,,Giacomo Bonaventura,7026.0,,,,,Recovery,2,From Throw In,Luca Antonelli,8874.0,Left Back,126,AC Milan,243,['43a20279-b343-4216-bd65-e409f3b57f27'],53,,,,,,,,,,,,,,,,,AC Milan,243,00:15:53.227,Pass,
,,,,,,,,,,,,,,,,,2.4942,,,,,,,,,,,,,,,45cc959c-a6ff-48ec-a206-bc8507ebfe12,2297,,"[53.3, 38.2]",3879721,60,,,,1.0007559,,Left Foot,,,,"[75.8, 73.3]",,Ground Pass,,41.692444,,,Keisuke Honda,5683.0,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,126,AC Milan,243,['67276c87-4fbb-4ba6-b2f7-753e68dc750b'],56,,,,,,,,,,,,,,,,,AC Milan,243,00:15:56.892,Pass,
,,,,,,,,,,,,,,,,,1.010053,,,,,,,,,,,,,,,9859af4c-76b6-4a0e-b096-13e83efcefe8,2300,,"[95.6, 55.1]",3879721,61,,,,-1.2519331,,Left Foot,,,,"[105.9, 23.9]",,Ground Pass,,32.8562,,,M''Baye Babacar Niang,5661.0,,,,,,2,From Throw In,Keisuke Honda,5683.0,Right Midfield,126,AC Milan,243,['c3fbffe5-4c6f-422c-b83c-488a42a07280'],4,,,,,,,,,,,,,,,,,AC Milan,243,00:16:04.946,Pass,
,,,,,,,,,,,,,,,,,1.175482,,,,,,,,,,,,,,,c064ba9f-9ffd-4212-b8c9-33c1e19f70ec,2303,,"[116.2, 7.9]",3879721,61,,,,2.4736636,,Right Foot,,,,"[107.2, 15.0]",,Ground Pass,,11.46342,,,Giacomo Bonaventura,7026.0,,,,,,2,From Throw In,M''Baye Babacar Niang,5661.0,Left Center Forward,126,AC Milan,243,['647f4f62-7c89-4849-8446-f7fd5c452d71'],12,,,,,,,,,,,,,,,,,AC Milan,243,00:16:12.667,Pass,
,,,,,,,,,,,,,,,,,1.933601,,,,,,,,,,,,,,,34449ec6-cb59-4cb5-a189-818ccf88b1dd,2306,,"[107.1, 7.3]",3879721,61,,,,2.3410442,,Right Foot,,,,"[94.1, 20.7]",,Ground Pass,,18.669762,,,Andrea Bertolacci,7147.0,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,126,AC Milan,243,['a64ec7d7-256f-41f0-9a4c-fca767818d7d'],15,,,,,,,,,,,,,,,,,AC Milan,243,00:16:15.732,Pass,
,,,,,,,,,,,,,,,,,1.656194,,,,,,,,,,,,,,,42ffbb99-1313-4174-a4a0-6603543ef361,2309,,"[92.5, 16.4]",3879721,61,,,,-1.3258177,,Left Foot,,,,"[95.6, 4.0]",,Ground Pass,,12.781628,,,Giacomo Bonaventura,7026.0,,,,,,2,From Throw In,Andrea Bertolacci,7147.0,Left Defensive Midfield,126,AC Milan,243,['b66b2b07-514c-459d-a185-443b90c8d590'],19,,,,,,,,,,,,,,,,,AC Milan,243,00:16:19.046,Pass,
,,,,,,,,,,,,,,,,,1.50089,,,,,,,,,,,,,,,dcf7ef3e-3b79-42f6-a1e2-2ef5354e2c44,2312,,"[95.7, 4.0]",3879721,61,,,,2.1546667,,Right Foot,,,,"[92.0, 9.6]",,Ground Pass,,6.71193,,,Andrea Bertolacci,7147.0,,,,,,2,From Throw In,Giacomo Bonaventura,7026.0,Left Midfield,126,AC Milan,243,['c7da557f-190e-4e05-8756-32c774265ca1'],21,,,,,,,,,,,,,,,,,AC Milan,243,00:16:21.036,Pass,
,,,,,,,,,,,,,,,,,0.842745,,,,,,,,,,,,,,,669340cf-c4c7-4fc5-9138-b34208a1b998,2316,,"[86.6, 5.3]",3879721,61,,,,-0.7066142,,Left Foot,,,,"[90.7, 1.8]",,Ground Pass,,5.390733,,,Giacomo Bonaventura,7026.0,,,,,,2,From Throw In,Andrea Bertolacci,7147.0,Left Defensive Midfield,126,AC Milan,243,['37852100-4a29-4611-87b2-dfd9b4951f7e'],23,,,,,,,,,,,,,,,,,AC Milan,243,00:16:23.354,Pass,
,,,,,,,,,,,,,,,,,0.589559,,,,,,,,,,,,,,,6eee29ce-d253-4dd2-bb93-98856c199881,2322,,"[63.5, 0.1]",3879721,61,True,,,2.1841824,,Right Foot,,,,"[44.0, 27.8]",,Low Pass,,33.87536,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,Free Kick,2,From Free Kick,Luca Antonelli,8874.0,Left Back,127,AC Milan,243,['74654e94-d983-4f93-92d0-5df570ab58c1'],47,,,,,,,,,,,,,,,,,AC Milan,243,00:16:47.561,Pass,
,,,,,,,,,,,,,,,,,1.368019,,,,,,,,,,,,,,,f4f1987d-5252-44a3-a102-77a1c35020af,2324,,"[40.7, 33.8]",3879721,61,,,,0.41590235,,Right Foot,,,,"[52.7, 39.1]",,Ground Pass,,13.118308,,,Juraj Kucka,10919.0,,,,,,2,From Free Kick,Cristian Eduardo Zapata Valencia,6360.0,Right Center Back,127,AC Milan,243,['bba759f0-e787-4f82-9c84-3fe8f826b8f7'],50,,,,,,,,,,,,,,,,,AC Milan,243,00:16:50.038,Pass,
,,,,,,,,,,,,,,,,,1.464168,,,,,,,,,,,,,,,758d6d1e-3b99-457c-b7b4-1e39b92ef729,2327,,"[52.7, 39.1]",3879721,61,,,,2.3561945,,Right Foot,,,,"[43.5, 48.3]",,Ground Pass,,13.010765,,,Cristian Eduardo Zapata Valencia,6360.0,,,,,,2,From Free Kick,Juraj Kucka,10919.0,Right Defensive Midfield,127,AC Milan,243,['7f141354-8ba8-496b-a20c-294b638207ba'],51,,,,,,,,,,,,,,,,,AC Milan,243,00:16:51.479,Pass,
,,,,,,,,,,,,,,,,,1.806328,,,,,,,,,,,,,,,b75d5118-7c61-4293-b480-24ea074c68b9,2330,,"[81.4, 0.1]",3879721,62,True,,,2.941194,,,,,,"[68.6, 2.7]",,Low Pass,,13.061394,,,Achraf Lazaar,10032.0,,,,,Throw-in,2,From Throw In,Aleksandar Trajkovski,30512.0,Left Center Forward,128,Palermo,2256,['7211eea5-b1f0-4f04-a49c-8f504afa343f'],1,,,,,,,,,,,,,,,,,Palermo,2256,00:17:01.025,Pass,
,,,,,,,,,,,,,,,,,1.246335,,,,,,,,,,,,,,,6eeb87cb-4469-4fd0-887b-78efbbef8841,2332,,"[68.6, 2.7]",3879721,62,,,,1.1071488,,Right Foot,,,,"[75.5, 16.5]",,Ground Pass,,15.428869,,,Ivaylo Chochev,40349.0,,,,,,2,From Throw In,Achraf Lazaar,10032.0,Left Back,128,Palermo,2256,['7d3319f3-5251-40e1-94e5-1b1626f480d0'],3,,,,,,,,,,,,,,,,,Palermo,2256,00:17:03.673,Pass,
,,,,,,,,,,,,,,,,,1.50346,,,,,,,,,,,,,,,ab787313-948e-473a-b1f3-0fb9732e983e,2335,,"[82.4, 17.5]",3879721,62,,,,-1.775673,,Left Foot,,,,"[79.2, 2.1]",,Ground Pass,,15.728954,,,Achraf Lazaar,10032.0,,,,,,2,From Throw In,Ivaylo Chochev,40349.0,Left Center Midfield,128,Palermo,2256,['863753c1-29ca-4131-b4c8-5411a2857643'],8,,,,,,,,,,,,,,,,,Palermo,2256,00:17:08.227,Pass,
,,,,,,,,,,,,,,,,,0.525311,,,,,,,,,,,,,,,f3a76223-75e8-4580-8ccb-dfc0f97e4536,2338,,"[80.4, 2.8]",3879721,62,,,,-0.18622284,,Right Foot,,,,"[87.3, 1.5]",,Ground Pass,,7.0213957,,,Aleksandar Trajkovski,30512.0,,,,,,2,From Throw In,Achraf Lazaar,10032.0,Left Back,128,Palermo,2256,['b3ff8abc-6454-4b7e-8723-919bfb9d1cda'],10,,,,,,,,,,,,,,,,,Palermo,2256,00:17:10.439,Pass,
,,,,,,,,,,,,,,,,,3.863686,,,,,,,,,,,,,,,c0e83ca6-3a90-45d4-8d27-88f31886bc7e,2341,,"[87.3, 1.5]",3879721,62,,,,0.5399697,,Right Foot,,,,"[120.0, 21.1]",,Ground Pass,,38.124138,Out,,Ivaylo Chochev,40349.0,,,,,,2,From Throw In,Aleksandar Trajkovski,30512.0,Left Center Forward,128,Palermo,2256,['223c611d-548a-4832-afc9-7fe8401798e0'],12,,,,,,,,,,,,,,,,,Palermo,2256,00:17:12.231,Pass,
,,,,,,,,,,,,,,,,,3.551099,,,,,,,,,,,,,,,6247c421-00a3-49c3-93b6-f85b9b2725d3,2345,,"[7.0, 36.1]",3879721,62,,,,-0.4723054,,Right Foot,,,,"[62.2, 7.9]",,High Pass,,61.986126,,,M''Baye Babacar Niang,5661.0,,,,,Goal Kick,2,From Goal Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,129,AC Milan,243,['10b76e43-0745-4ac6-867d-604cca716541'],45,,,,,,,,,,,,,,,,,AC Milan,243,00:17:45.284,Pass,
,,,,,,,,,,,,,,,,,1.503889,,,,,,,,,,,,,,,78653418-b428-4f55-93e1-3c7a23942e17,2348,,"[62.2, 7.9]",3879721,62,,,True,0.2772834,,,,,,"[75.2, 11.6]",,High Pass,,13.516287,Incomplete,,Ignazio Abate,7463.0,,,,,,2,From Goal Kick,M''Baye Babacar Niang,5661.0,Left Center Forward,129,AC Milan,243,"['2402983d-e40e-4ab3-be0c-7001d8ec6c4e', '4510c334-c764-4026-b09a-726cb69b239f', '58a8451a-bf45-4966-9fc6-b71605051a20']",48,,,,,,,,,,,,,,,,,AC Milan,243,00:17:48.835,Pass,True
,,,,,,,,,,,,,,,,,1.925225,,,,,,,,,,,,,,,4f49f455-192f-40f2-85fc-b313782746fe,2352,,"[45.8, 70.9]",3879721,62,,,,-0.46914205,,Right Foot,,,,"[82.1, 52.5]",,High Pass,,40.697052,Incomplete,,Uroš Đurđević,23846.0,,,,,,2,From Goal Kick,Mato Jajalo,30735.0,Center Defensive Midfield,129,AC Milan,243,"['ad1d3f8e-6092-4e35-96c0-c64a0e0d626c', 'e1308914-ecfc-468d-a7db-4e0fd24002b1']",51,,,,,,,,,,,,,,,,,Palermo,2256,00:17:51.998,Pass,
,,,,,,,,,,,,,,,,,1.408948,,,,,,,,,,,,,,,e1308914-ecfc-468d-a7db-4e0fd24002b1,2354,,"[38.0, 27.6]",3879721,62,,,,0.50817263,,Head,,,,"[45.9, 32.0]",,Low Pass,,9.042677,,,Juraj Kucka,10919.0,,,,,Recovery,2,From Goal Kick,Alessio Romagnoli,7458.0,Left Center Back,129,AC Milan,243,"['282bed3e-ec53-4afc-8686-db12041543e4', '4f49f455-192f-40f2-85fc-b313782746fe']",53,,,,,,,,,,,,,,,,,AC Milan,243,00:17:53.924,Pass,
,,,,,,,,,,,,,,,,,3.586275,,,,,,,,,,,,,,,297e2963-33a0-4ce3-9a92-6505616d32b6,2356,,"[45.8, 31.7]",3879721,62,,,,-2.216207,,Right Foot,,,,"[26.9, 6.6]",,High Pass,,31.420057,,,Luca Antonelli,8874.0,,,,,,2,From Goal Kick,Juraj Kucka,10919.0,Right Defensive Midfield,129,AC Milan,243,['c0d7c5a6-50d5-4c40-a439-ebe9fa6ed8dc'],55,,,,,,,,,,,,,,,,,AC Milan,243,00:17:55.333,Pass,
,,,,,,,,,,,,,,,,,2.594439,,,,,,,,,,,,,,,6cf87e08-02bd-4c63-be4b-624c2f3d54b8,2360,,"[26.6, 4.1]",3879721,62,,,,1.1356498,,Left Foot,,,,"[35.2, 22.6]",,High Pass,,20.401226,,,Andrea Bertolacci,7147.0,,,,,,2,From Goal Kick,Luca Antonelli,8874.0,Left Back,129,AC Milan,243,"['ecff68d0-dd26-490d-996b-9fe2ed9e1403', 'f0f884e5-74c3-47bd-8ddc-af46967b8bbe']",58,,,,,,,,,,,,,,,,,AC Milan,243,00:17:58.919,Pass,True
,,,,,,,,,,,,,,,,,2.015908,,,,,,,,,,,,,,,57750bd0-db88-4138-bb02-23f9c24e5afc,2363,,"[35.2, 22.6]",3879721,63,,,True,0.22923194,,,,,,"[41.2, 24.0]",,Low Pass,,6.1611686,Incomplete,,Juraj Kucka,10919.0,,,,,,2,From Goal Kick,Andrea Bertolacci,7147.0,Left Defensive Midfield,129,AC Milan,243,"['1d9a0622-55a0-4e0a-9223-dadbce67d0b1', '74cbb18d-cbe5-42e2-8d30-858db4690358', 'dd949b0a-ae6e-4298-a2fb-aafbc1e11e23']",1,,,,,,,,,,,,,,,,,AC Milan,243,00:18:01.513,Pass,True
,,,,,,,,,,,,,,,,,0.829237,,,,,,,,,,,,,,,7654ae28-0952-4cda-80ca-6162c5057568,2369,,"[81.7, 51.2]",3879721,63,,,,1.1835027,,Left Foot,,,,"[87.9, 66.4]",,Ground Pass,,16.415846,,,Oscar Hiljemark,5605.0,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Center Attacking Midfield,130,Palermo,2256,['a1e0b3c3-2f37-4e81-9f8f-fad4b73f0bc9'],8,,,,,,,,,,,,,,,,,Palermo,2256,00:18:08.348,Pass,
,,,,,,,,,,,,,,,,,1.012533,,,,,,,,,,,,,,,948b6866-0b55-4371-a908-c3882d432fca,2373,,"[92.8, 67.3]",3879721,63,,,,0.7853982,,Right Foot,,,,"[100.2, 74.7]",,Ground Pass,,10.46518,,,Michel Morganella,31268.0,,,,,,2,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,130,Palermo,2256,['54e0ade0-19b6-4b4d-935e-b891641d97a7'],12,,,,,,,,,,,,,,,,,Palermo,2256,00:18:12.387,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,16a15672-38d1-4f30-bfef-43fff890593f,2376,,"[99.2, 75.4]",3879721,63,,,,-2.5838184,,Right Foot,,,,"[88.3, 68.6]",,Ground Pass,,12.847178,,,Oscar Hiljemark,5605.0,,,,,,2,Regular Play,Michel Morganella,31268.0,Right Back,130,Palermo,2256,['ba95145d-69f8-4c4b-9f3b-c8fa17ef2e70'],14,,,,,,,,,,,,,,,,,Palermo,2256,00:18:14.707,Pass,
,,,,,,,,,,,,,,,,,1.22663,,,,,,,,,,,,,,,3691c674-4c6d-404f-aa91-af0584ddc704,2379,,"[88.3, 68.6]",3879721,63,,,,-1.9960934,,Right Foot,,,,"[80.6, 51.6]",,Ground Pass,,18.662529,,,Mato Jajalo,30735.0,,,,,,2,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,130,Palermo,2256,['6fa5e0ed-6fbf-4995-9985-672d5cfadfbf'],16,,,,,,,,,,,,,,,,,Palermo,2256,00:18:16.189,Pass,
,,,,,,,,,,,,,,,,,0.842326,,,,,,,,,,,,,,,8936c1e8-caad-44c7-8947-96b5d32504e7,2382,,"[86.8, 51.9]",3879721,63,,,,-0.59929246,,Right Foot,,,,"[101.0, 42.2]",,Ground Pass,,17.196802,,,Uroš Đurđević,23846.0,,,,,,2,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,130,Palermo,2256,['f936210a-d519-46d3-9725-9fb3d4c06d19'],19,,,,,,,,,,,,,,,,,Palermo,2256,00:18:19.059,Pass,
,,,,,,,,,,,,,,,,,2.106216,,,,,,,,,,,,,,,7c790617-28e6-4f98-9612-28f8edf3abb2,2386,,"[100.7, 42.5]",3879721,63,,,,0.92592907,d34eb5e9-bf6b-4f4f-bc5d-68ca300f2874,Right Foot,,,,"[109.5, 54.2]",,High Pass,,14.640014,,,Aleksandar Trajkovski,30512.0,True,,,,,2,Regular Play,Uroš Đurđević,23846.0,Right Center Forward,130,Palermo,2256,"['3b00e8fd-6386-4062-877e-6e4859e7636c', '57e70879-bafc-48d4-9432-c0e859c245aa']",19,,,,,,,,,,,,,,,,,Palermo,2256,00:18:19.916,Pass,True
,,,,,,,,,,,,,,,,,1.615517,,,,,,,,,,,,,,,80b39950-5421-4d42-b63c-e6968236d162,2392,,"[120.0, 0.1]",3879721,64,,,,1.6803042,,Right Foot,,,,"[115.8, 38.3]",,High Pass,True,38.430195,Incomplete,,,,,,,Inswinging,Corner,2,From Corner,Oscar Hiljemark,5605.0,Right Center Midfield,131,Palermo,2256,['47afc1e0-7433-4365-8798-f609158bde79'],7,,,,,,,,,,,,,,,,,Palermo,2256,00:19:07.851,Pass,
,,,,,,,,,,,,,,,,,0.998491,,,,,,,,,,,,,,,040ba615-b74f-4d86-845c-4fe2af3c9ebf,2394,,"[111.6, 4.1]",3879721,64,,,,2.243941,,Right Foot,,,,"[99.4, 19.4]",,Ground Pass,,19.568598,,,Franco Damián Vázquez,6719.0,,,,,Recovery,2,From Corner,Oscar Hiljemark,5605.0,Right Center Midfield,131,Palermo,2256,['1b77fa30-235e-4f3e-af05-5e6656eaf575'],13,,,,,,,,,,,,,,,,,Palermo,2256,00:19:13.447,Pass,
,,,,,,,,,,,,,,,,,1.368492,,,,,,,,,,,,,,,647e3c11-1142-47b0-9a5f-1b3bc3638148,2397,,"[101.9, 12.2]",3879721,64,,,,-2.1316972,,Left Foot,,,,"[97.0, 4.4]",,Ground Pass,,9.211406,,,Oscar Hiljemark,5605.0,,,,,,2,From Corner,Franco Damián Vázquez,6719.0,Center Attacking Midfield,131,Palermo,2256,['09b6aed3-91a8-4a27-8351-a1171f8ac497'],16,,,,,,,,,,,,,,,,,Palermo,2256,00:19:16.527,Pass,
,,,,,,,,,,,,,,,,,2.425568,,,,,,,,,,,,,,,dc5d99b1-7a99-43a0-90d9-2b9c0b2d80d4,2399,,"[97.0, 4.4]",3879721,64,,,,1.2359651,,Right Foot,True,,,"[111.3, 45.5]",,High Pass,,43.516663,Incomplete,,Edoardo Goldaniga,8102.0,,,True,,,2,From Corner,Oscar Hiljemark,5605.0,Right Center Midfield,131,Palermo,2256,"['01b8d9da-7097-48e9-bda4-80bc20bd0a59', '0cd823ec-8ca0-4fce-a8f9-440e6554fb70']",17,,,,,,,,,,,,,,,,,Palermo,2256,00:19:17.895,Pass,
,,,,,,,,,,,,,,,,,1.748934,,,,,,,,,,,,,,,beadbc43-8448-4b85-a197-6e0083a853fd,2403,,"[120.0, 80.0]",3879721,64,,,,-1.800904,d7ea62cf-b1b2-433a-80e3-5cfdc779240a,Right Foot,,,,"[110.7, 40.3]",,High Pass,,40.774746,,True,Ivaylo Chochev,40349.0,True,,,Outswinging,Corner,2,From Corner,Oscar Hiljemark,5605.0,Right Center Midfield,132,Palermo,2256,['dbe4b641-d964-43b3-a04f-ed3cb39a9ebe'],47,,,,,,,,,,,,,,,,,Palermo,2256,00:19:47.896,Pass,
,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,94df0ecb-1aff-4352-b9ef-673570308cfd,2408,,"[5.7, 45.7]",3879721,64,True,,,0.9354806,,Keeper Arm,,,,"[23.1, 69.3]",,Ground Pass,,29.320982,,,Ignazio Abate,7463.0,,,,,,2,From Keeper,Gianluigi Donnarumma,7036.0,Goalkeeper,134,AC Milan,243,['5633839f-60e0-4097-b3da-de3b106f0629'],55,,,,,,,,,,,,,,,,,AC Milan,243,00:19:55.593,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,1bd0af8f-b52c-47f4-803a-f58126d940c6,2410,,"[38.1, 75.1]",3879721,64,,,,0.28108776,,Right Foot,,,,"[52.3, 79.2]",,Ground Pass,,14.780054,,,Keisuke Honda,5683.0,,,,,,2,Regular Play,Ignazio Abate,7463.0,Right Back,135,AC Milan,243,['4ddef662-4dc8-4b21-bf1f-dc6db24626e3'],59,,,,,,,,,,,,,,,,,AC Milan,243,00:19:59.442,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,9df67695-e9e1-47b6-9137-3af228d5331b,2413,,"[57.6, 78.2]",3879721,65,,,,-1.7282132,,Left Foot,,,,"[55.6, 65.6]",,Ground Pass,,12.757743,,,Juraj Kucka,10919.0,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,136,AC Milan,243,['780ae145-821e-44ee-b6ed-99bea57674bd'],2,,,,,,,,,,,,,,,,,AC Milan,243,00:20:02.419,Pass,
,,,,,,,,,,,,,,,,,0.410172,,,,,,,,,,,,,,,f0bc863d-e455-4395-8dce-6d94ffeee65e,2416,,"[58.3, 72.4]",3879721,65,,,,1.5707964,,Right Foot,,,,"[58.3, 78.4]",,Ground Pass,,6.0,,,Keisuke Honda,5683.0,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,137,AC Milan,243,['14673425-af13-472e-b252-5a9ee1bf3767'],5,,,,,,,,,,,,,,,,,AC Milan,243,00:20:05.587,Pass,
,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,30f6b09c-ae79-4239-bfdd-73f55ed22e73,2420,,"[56.3, 75.7]",3879721,65,,,,-0.90524,,Left Foot,,,,"[64.7, 65.0]",,Ground Pass,,13.603309,,,Juraj Kucka,10919.0,,,,,,2,Regular Play,Keisuke Honda,5683.0,Right Midfield,138,AC Milan,243,['7eed01aa-cb94-4afb-9c6a-af0652d31fee'],7,,,,,,,,,,,,,,,,,AC Milan,243,00:20:07.263,Pass,
,,,,,,,,,,,,,,,,,0.363385,,,,,,,,,,,,,,,0dd66e7e-dc17-4b31-b037-2d2e3f0bcafb,2423,,"[71.1, 60.4]",3879721,65,,,,-0.71883,,Right Foot,,,,"[75.1, 56.9]",,Ground Pass,,5.315073,,,Carlos Arturo Bacca Ahumada,5688.0,,,,,,2,Regular Play,Juraj Kucka,10919.0,Right Defensive Midfield,139,AC Milan,243,['f2ba8b59-b0af-4421-ab0e-bcb687f22a12'],10,,,,,,,,,,,,,,,,,AC Milan,243,00:20:10.564,Pass,
,,,,,,,,,,,,,,,,,0.863827,,,,,,,,,,,,,,,8cc240a3-18d2-466d-a7e8-5e99d55afac2,2425,,"[75.1, 56.9]",3879721,65,,,,0.40890783,,Right Foot,,,,"[81.1, 59.5]",,Ground Pass,,6.539113,,,Juraj Kucka,10919.0,,,,,,2,Regular Play,Carlos Arturo Bacca Ahumada,5688.0,Right Center Forward,140,AC Milan,243,['0b2fcfc5-5f20-41ec-b3c3-5584b07bb377'],10,,,,,,,,,,,,,,,,,AC Milan,243,00:20:10.927,Pass,
,,,,,,,,,,,,,,,,,1.287724,,,,,,,,,,,,,,,2e021f98-2d60-4e4a-954b-de6b90281277,2435,,"[45.5, 0.6]",3879721,65,,,,0.7328151,,Left Foot,,,,"[63.5, 16.8]",,Ground Pass,,24.216524,,,Aleksandar Trajkovski,30512.0,,,,,,2,Regular Play,Achraf Lazaar,10032.0,Left Back,141,Palermo,2256,['9e5ca243-3a14-49bb-b39d-41be193a532d'],17,,,,,,,,,,,,,,,,,Palermo,2256,00:20:17.196,Pass,
,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,be451cc3-79c4-474b-b6c7-de64899b10fc,2438,,"[63.1, 33.1]",3879721,65,,,,2.3432083,,Right Foot,,,,"[59.3, 37.0]",,Ground Pass,,5.4451814,,,Oscar Hiljemark,5605.0,,,,,,2,Regular Play,Aleksandar Trajkovski,30512.0,Left Center Forward,141,Palermo,2256,['fc60a762-e683-475e-9ab0-0cedef3f03a3'],21,,,,,,,,,,,,,,,,,Palermo,2256,00:20:21.490,Pass,
,,,,,,,,,,,,,,,,,1.322579,,,,,,,,,,,,,,,88ed5d85-e8f2-421f-9ffa-4897df84b804,2441,,"[59.9, 36.9]",3879721,65,,,,-1.7681919,,Right Foot,,,,"[56.7, 20.9]",,Ground Pass,,16.316862,,,Mato Jajalo,30735.0,,,,,,2,Regular Play,Oscar Hiljemark,5605.0,Right Center Midfield,141,Palermo,2256,['e8b2778c-4d55-44a9-b64d-53eacb07c856'],23,,,,,,,,,,,,,,,,,Palermo,2256,00:20:23.456,Pass,
,,,,,,,,,,,,,,,,,1.226703,,,,,,,,,,,,,,,9e760e5d-ca6e-4e9f-a616-5e4107ae101e,2444,,"[69.1, 18.8]",3879721,65,,,,-1.2163022,,Right Foot,,,,"[74.8, 3.4]",,Ground Pass,,16.421022,,,Ivaylo Chochev,40349.0,,,,,,2,Regular Play,Mato Jajalo,30735.0,Center Defensive Midfield,141,Palermo,2256,['73c6317a-cf42-47d8-a618-9687ef312927'],26,,,,,,,,,,,,,,,,,Palermo,2256,00:20:26.252,Pass,
,,,,,,,,,,,,,,,,,2.075291,,,,,,,,,,,,,,,9c788f69-e9d8-42c3-90ca-0b5064d6eb4c,2447,,"[84.9, 4.5]",3879721,65,,,,0.26515755,,Left Foot,,,,"[108.1, 10.8]",,Ground Pass,,24.040174,Incomplete,,Uroš Đurđević,23846.0,,,,,,2,Regular Play,Ivaylo Chochev,40349.0,Left Center Midfield,141,Palermo,2256,"['0941338d-f0a2-4e07-bc92-40b3b1753d64', 'bda7fd39-0c20-4c54-a30b-ffe927848387']",30,,,,,,,,,,,,,,,,,Palermo,2256,00:20:30.792,Pass,
,,,,,,,,,,,,,,,,,0.192861,,,,,,,,,,,,,,,10f22af4-5283-4b20-89d4-44294fc0ef24,2452,,"[10.6, 75.4]",3879721,65,,,,0.0,,Right Foot,,,,"[11.1, 75.4]",,Low Pass,,0.5,Incomplete,,Ignazio Abate,7463.0,,,,,,2,Regular Play,Alessio Romagnoli,7458.0,Left Center Back,142,AC Milan,243,"['992eb225-8868-46f4-a752-63b3a12211b6', 'd2b2e41f-c119-48f3-825c-e0f2e13883ce', 'f195a0e1-94f8-4284-a115-e974abb175e3']",33,,,,,,,,,,,,,,,,,AC Milan,243,00:20:33.541,Pass,True
,,,,,,,,,,,,,,,,,0.588999,,,,,,,,,,,,,,,b8b6568b-6698-41ed-ae65-64beccd0d547,2455,,"[14.9, 80.0]",3879721,65,,,,-0.90296376,,,,,,"[20.5, 72.9]",,Low Pass,,9.042677,,,Juraj Kucka,10919.0,,,,,Throw-in,2,From Throw In,Ignazio Abate,7463.0,Right Back,143,AC Milan,243,['4af911f1-ffee-4b1a-ab15-af746ec5ae03'],40,,,,,,,,,,,,,,,,,AC Milan,243,00:20:40.209,Pass,
