50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_redirect,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,3.813336,,,,,,,,,,,,9a65c2d3-0139-4582-8f61-996642bf2262,2753,,"[64.9, 31.9]",3879610,81,,,,-0.6727548,,Left Foot,,,"[101.8, 2.5]",,High Pass,,47.180187,,,Lucas Digne,6849.0,,,,,,2,Regular Play,Juan Manuel Iturbe Arévalo,27949.0,Left Wing,169,AS Roma,229,['bf67d911-0157-492e-9d24-70293d2e77f8'],31,,,,,,,,,,,,,,,,,AS Roma,229,00:36:31.255,Pass,
,,,,,,,,,,,,,,,,2.15241,,,,,,,,,,,,265c6311-6c8a-4d78-b911-a977f8b3e618,2756,,"[108.5, 3.7]",3879610,81,,,,1.74342,,Left Foot,True,,"[101.7, 42.7]",,High Pass,,39.588383,Incomplete,,Iago Falqué Silva,7468.0,,,,,,2,Regular Play,Lucas Digne,6849.0,Left Back,169,AS Roma,229,"['033581f6-3226-46cf-b284-4835bc873218', '919f5fd6-1760-45cd-828c-0a7da072edfc']",36,,,,,,,,,,,,,,,,,AS Roma,229,00:36:36.921,Pass,
,,,,,,,,,,,,,,,,3.844194,,,,,,,,,,,,0949035d-0146-4a5a-827f-62679249c69f,2760,,"[25.4, 50.8]",3879610,81,,,,0.4360254,,Right Foot,,,"[70.9, 72.0]",,Ground Pass,,50.196514,,,Alessandro Matri,8296.0,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,170,Lazio,236,['7c7aa0b4-f4bf-4405-8298-df58cf65a146'],41,,,,,,,,,,,,,,,,,Lazio,236,00:36:41.516,Pass,
,,,,,,,,,,,,,,,,1.50022,,,,,,,,,,,,f4343272-2e9e-4891-b6bd-1c3173ba0cde,2766,,"[75.6, 74.1]",3879610,81,True,,,-1.9936502,,Right Foot,,,"[72.9, 68.1]",,Ground Pass,,6.5795135,,,Lucas Rodrigo Biglia,5510.0,,,,,Free Kick,2,From Free Kick,Marco Parolo,8173.0,Right Defensive Midfield,171,Lazio,236,['300a5a5c-9d13-4523-8ed3-5df35d5cfd0e'],58,,,,,,,,,,,,,,,,,Lazio,236,00:36:58.232,Pass,
,,,,,,,,,,,,,,,,1.209316,,,,,,,,,,,,43a9b4c2-8cfe-4377-9c09-8eed9a226e4c,2768,,"[79.3, 70.2]",3879610,82,,,,0.5274706,,Left Foot,,,"[89.6, 76.2]",,Ground Pass,,11.920151,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,2,From Free Kick,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,171,Lazio,236,['1ea1347b-53a3-450e-9046-6d1f9f1b2152'],5,,,,,,,,,,,,,,,,,Lazio,236,00:37:05.899,Pass,
,,,,,,,,,,,,,,,,1.114701,,,,,,,,,,,,979ceda1-d56c-47cd-9011-bf21d9c7d7b9,2771,,"[106.8, 75.1]",3879610,82,,,,-1.815775,,Right Foot,,,"[103.1, 60.3]",,Ground Pass,,15.255491,,,Dušan Basta,8443.0,,,,,,2,From Free Kick,Felipe Anderson Pereira Gomes,8172.0,Right Wing,171,Lazio,236,['2a5b8545-a668-468a-b92e-178755b47582'],10,,,,,,,,,,,,,,,,,Lazio,236,00:37:10.559,Pass,
,,,,,,,,,,,,,,,,1.707736,,,,,,,,,,,,d20083da-f393-405c-bd43-445fafbf60bd,2773,,"[102.9, 60.3]",3879610,82,,,,-1.0858055,,Right Foot,,,"[115.6, 36.2]",,High Pass,,27.241512,Incomplete,,Miroslav Klose,19286.0,,,,,,2,From Free Kick,Dušan Basta,8443.0,Right Back,171,Lazio,236,"['b9b6812a-0245-4c56-8bad-f5e80ed90174', 'ea885f7c-5db2-4a67-a0ba-8daa6418e8ce']",11,,,,,,,,,,,,,,,,,Lazio,236,00:37:11.674,Pass,
,,,,,,,,,,,,,,,,2.221617,,,,,,,,,,,,f939657b-a392-4635-a3aa-020ea68d4141,2776,,"[10.6, 46.6]",3879610,82,True,,,0.3453834,,Drop Kick,,,"[72.3, 68.8]",,High Pass,,65.57233,Incomplete,,Alessandro Florenzi,6964.0,,,,,,2,From Keeper,Wojciech Szczęsny,5669.0,Goalkeeper,172,AS Roma,229,"['2d00eb3a-5ba1-450e-91df-4f3e58716d19', 'e59a5c73-7299-41c0-bf65-9ae67234292c']",36,,,,,,,,,,,,,,,,,AS Roma,229,00:37:36.099,Pass,
,,,,,,,,,,,,,,,,1.233302,,,,,,,,,,,,102993f5-1961-4100-9cb5-a70511ec693d,2780,,"[72.3, 80.0]",3879610,82,,,,-0.43327022,,,,,"[87.0, 73.2]",,High Pass,,16.196604,,,Edin Džeko,6973.0,,,,,Throw-in,2,From Throw In,Vassilis Torosidis,8104.0,Right Back,173,AS Roma,229,['c1e92ae8-ba57-4828-aedc-dcd14b1d829f'],55,,,,,,,,,,,,,,,,,AS Roma,229,00:37:55.190,Pass,
,,,,,,,,,,,,,,,,0.829451,,,,,,,,,,,,995ea05d-7891-428c-a003-27882a4bb73d,2783,,"[87.2, 74.6]",3879610,82,,,True,0.25564492,,,,,"[96.0, 76.9]",,High Pass,,9.095603,,,Alessandro Florenzi,6964.0,,,,,,2,From Throw In,Edin Džeko,6973.0,Center Forward,173,AS Roma,229,"['3ffc4e00-01ac-4ecb-8888-4f297ac307a6', '542bf5e2-d8c4-4afa-87db-73913ea16725']",56,,,,,,,,,,,,,,,,,AS Roma,229,00:37:56.423,Pass,True
,,,,,,,,,,,,,,,,0.981662,,,,,,,,,,,,0b36fa2b-40d0-4ebc-b535-67e5a74db2d5,2789,,"[90.3, 80.0]",3879610,83,,,,-0.75778085,,,,,"[99.6, 71.2]",,Low Pass,,12.803515,,,Edin Džeko,6973.0,,,,,Throw-in,2,From Throw In,Vassilis Torosidis,8104.0,Right Back,174,AS Roma,229,['d6c71d56-378d-469f-8742-40b1ec062ad3'],11,,,,,,,,,,,,,,,,,AS Roma,229,00:38:11.241,Pass,
,,,,,,,,,,,,,,,,1.618355,,,,,,,,,,,,d81b0a01-cbbb-4562-adeb-9a1bab9a8f2a,2794,,"[12.5, 0.1]",3879610,83,,,,0.35277972,,,,,"[34.5, 8.2]",,Low Pass,,23.443762,Incomplete,,Miroslav Klose,19286.0,,,,,Throw-in,2,From Throw In,Senad Lulić,7785.0,Left Back,175,Lazio,236,"['0d91c461-4725-428a-b139-9eee2923f10a', 'bbff064b-ae8e-49eb-859b-aa76ed88819f']",19,,,,,,,,,,,,,,,,,Lazio,236,00:38:19.589,Pass,
,,,,,,,,,,,,,,,,2.507635,,,,,,,,,,,,4b3e1e3d-67ec-47b9-aed1-0f97e3eccd62,2797,,"[33.9, 0.1]",3879610,83,,,,1.896489,,,,,"[26.2, 22.9]",,Low Pass,,24.06512,,,Maurício dos Santos Nascimento,9939.0,,,,,Throw-in,2,From Throw In,Senad Lulić,7785.0,Left Back,176,Lazio,236,['6d34aaec-6f29-4aab-bacb-01bb7ce6c22f'],30,,,,,,,,,,,,,,,,,Lazio,236,00:38:30.297,Pass,
,,,,,,,,,,,,,,,,1.87791,,,,,,,,,,,,f458a16f-8ace-42b8-bf16-c92766c7217d,2800,,"[30.6, 29.2]",3879610,83,,,,1.5392278,,Left Foot,,,"[31.5, 57.7]",,Ground Pass,,28.514208,,,Dušan Basta,8443.0,,,,,,2,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,176,Lazio,236,['41685989-0a5c-473d-8142-f9f4d2ba55f4'],34,,,,,,,,,,,,,,,,,Lazio,236,00:38:34.320,Pass,
,,,,,,,,,,,,,,,,1.29252,,,,,,,,,,,,9b6700ab-4bd8-46c5-a756-8d81af4e9c29,2803,,"[35.7, 65.8]",3879610,83,,,,0.071307465,,Right Foot,,,"[56.7, 67.3]",,Ground Pass,,21.053503,,,Marco Parolo,8173.0,,,,,,2,From Throw In,Dušan Basta,8443.0,Right Back,176,Lazio,236,['57999230-e0ac-4f5b-9624-135ace1a4fe0'],38,,,,,,,,,,,,,,,,,Lazio,236,00:38:38.184,Pass,
,,,,,,,,,,,,,,,,0.807974,,,,,,,,,,,,77c3ab3d-e7c6-4df6-ac38-b4afc2d29f78,2807,,"[65.0, 68.5]",3879610,83,,,,-0.3168245,,Right Foot,,,"[77.2, 64.5]",,Ground Pass,,12.839003,,,Alessandro Matri,8296.0,,,,,,2,From Throw In,Marco Parolo,8173.0,Right Defensive Midfield,176,Lazio,236,"['34b5b01b-38f1-4a68-9444-510be52cec2b', '769922a8-7b11-4d8a-9f1b-e51dae4ace7c']",40,,,,,,,,,,,,,,,,,Lazio,236,00:38:40.541,Pass,True
,,,,,,,,,,,,,,,,1.127172,,,,,,,,,,,,28682497-adeb-4b56-84dd-3e4d8a3039c8,2810,,"[75.8, 64.6]",3879610,83,,,,-3.0158231,,Left Foot,,,"[67.1, 63.5]",,Ground Pass,,8.769264,,,Marco Parolo,8173.0,,,,,,2,From Throw In,Alessandro Matri,8296.0,Center Attacking Midfield,176,Lazio,236,['f8fafc6b-0f29-45bb-98c6-b976b7052535'],41,,,,,,,,,,,,,,,,,Lazio,236,00:38:41.389,Pass,
,,,,,,,,,,,,,,,,3.89909,,,,,,,,,,,,9c6fecf7-5aae-441c-b65f-937d0859de70,2813,,"[63.8, 50.8]",3879610,83,,,,0.27726954,,Right Foot,,,"[115.1, 65.4]",,High Pass,,53.337135,Incomplete,,Felipe Anderson Pereira Gomes,8172.0,,,,,,2,From Throw In,Marco Parolo,8173.0,Right Defensive Midfield,176,Lazio,236,"['0a1eb921-cee1-48fa-a39a-9a77f7968266', 'c2ced886-6128-4e7c-9ad5-46e8bb4f7a25']",45,,,,,,,,,,,,,,,,,Lazio,236,00:38:45.962,Pass,
,,,,,,,,,,,,,,,,0.697392,,,,,,,,,,,,49a6c98d-5fd2-4417-b0b9-63f69feb8206,2816,,"[110.3, 80.0]",3879610,83,,,,-1.4591135,,,,,"[111.5, 69.3]",,High Pass,,10.767079,Incomplete,,Dušan Basta,8443.0,,,,,Throw-in,2,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,177,Lazio,236,"['294529b1-aaa1-42a5-bc02-d27ed80cea1a', 'c3a06afb-72ee-4c9a-9856-01476fb1da08']",57,,,,,,,,,,,,,,,,,Lazio,236,00:38:57.559,Pass,
,,,,,,,,,,,,,,,,1.256245,,,,,,,,,,,,294529b1-aaa1-42a5-bc02-d27ed80cea1a,2818,,"[8.6, 10.8]",3879610,83,,,,0.038815446,,Head,,,"[18.9, 11.2]",,High Pass,,10.307764,,,Juan Manuel Iturbe Arévalo,27949.0,,,,,Recovery,2,From Throw In,Lucas Digne,6849.0,Left Back,177,Lazio,236,"['49a6c98d-5fd2-4417-b0b9-63f69feb8206', 'c7fcc66d-5145-47c3-a99d-de3dea311513']",58,,,,,,,,,,,,,,,,,AS Roma,229,00:38:58.256,Pass,
,,,,,,,,,,,,,,,,2.840365,,,,,,,,,,,,2949fd9d-08fa-432d-98e4-fa3bfd36ebd1,2826,,"[99.0, 75.7]",3879610,84,,,,-0.40890783,,Right Foot,,,"[120.0, 66.6]",,Ground Pass,,22.886896,Out,,Dušan Basta,8443.0,,,,,,2,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,177,Lazio,236,['1305d1ea-1b32-4040-a573-8081212186eb'],3,,,,,,,,,,,,,,,,,Lazio,236,00:39:03.855,Pass,
,,,,,,,,,,,,,,,,3.893828,,,,,,,,,,,,2d8c8a6f-2c60-41fc-a17b-8c6a69a4ba6f,2830,,"[6.0, 44.0]",3879610,84,,,,0.15622035,,Right Foot,,,"[73.3, 54.6]",,High Pass,,68.129654,,,Edin Džeko,6973.0,,,,,Goal Kick,2,From Goal Kick,Wojciech Szczęsny,5669.0,Goalkeeper,178,AS Roma,229,['e8dc998e-b250-4f6e-9467-28a1b6b438d1'],33,,,,,,,,,,,,,,,,,AS Roma,229,00:39:33.279,Pass,
,,,,,,,,,,,,,,,,1.699384,,,,,,,,,,,,c7c8cb86-c35d-4e2c-8d50-de818b4c46e3,2833,,"[74.1, 55.3]",3879610,84,,,True,0.5340011,,,,,"[85.6, 62.1]",,Low Pass,,13.360015,,,Alessandro Florenzi,6964.0,,,,,,2,From Goal Kick,Edin Džeko,6973.0,Center Forward,178,AS Roma,229,"['4d5ccd24-982a-4d1d-a11f-de38e6617ff5', 'bbd72ef3-380d-4fce-b1df-5c54ce0145a6']",37,,,,,,,,,,,,,,,,,AS Roma,229,00:39:37.172,Pass,True
,,,,,,,,,,,,,,,,1.931555,,,,,,,,,,,,b38665c9-437d-44b8-9dcb-250a27651b2f,2841,,"[28.5, 21.2]",3879610,84,,,,2.4050686,,Right Foot,,,"[9.2, 38.7]",,Ground Pass,,26.052639,,,Federico Marchetti,12491.0,,,,,,2,Regular Play,Senad Lulić,7785.0,Left Back,179,Lazio,236,"['7288a6ee-53af-4d63-9d6a-7d3df939e5ab', 'b93050d3-d51e-4b9c-a9da-1d034f5e59a6']",40,,,,,,,,,,,,,,,,,Lazio,236,00:39:40.952,Pass,True
,,,,,,,,,,,,,,,,2.325306,,,,,,,,,,,,1865ce24-bea7-4d03-a056-bc5a6674f74d,2845,,"[11.8, 42.9]",3879610,84,,,,0.3825451,,Right Foot,,,"[45.6, 56.5]",,High Pass,,36.433502,,,Felipe Anderson Pereira Gomes,8172.0,,,,,,2,Regular Play,Federico Marchetti,12491.0,Goalkeeper,179,Lazio,236,"['dab82d60-6d5d-44c5-978d-88a14def67e8', 'fbc3832a-f122-4cb7-a6d3-e3c54f9bda5a']",44,,,,,,,,,,,,,,,,,Lazio,236,00:39:44.450,Pass,True
,,,,,,,,,,,,,,,,1.355709,,,,,,,,,,,,9924767d-495e-4273-b041-a7237d9c75f3,2848,,"[47.8, 57.1]",3879610,84,,,,-2.8241339,,Right Foot,,,"[40.8, 54.8]",,Low Pass,,7.368175,,,Marco Parolo,8173.0,,,,,,2,Regular Play,Felipe Anderson Pereira Gomes,8172.0,Right Wing,179,Lazio,236,['79eaf567-fba1-47fb-a251-e2ba1dcb1d66'],46,,,,,,,,,,,,,,,,,Lazio,236,00:39:46.815,Pass,
,,,,,,,,,,,,,,,,0.875812,,,,,,,,,,,,2c438cf9-2a8a-46b7-8328-f23d0a2b9a29,2852,,"[46.4, 56.5]",3879610,84,,,,-1.4364749,,Right Foot,,,"[47.4, 49.1]",,Ground Pass,,7.467262,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,Regular Play,Marco Parolo,8173.0,Right Defensive Midfield,179,Lazio,236,"['2a05cf2d-0f9c-4305-8b71-d7672ad90ce8', 'e32d8f3b-36c0-422b-9516-9490f2d372c1']",49,,,,,,,,,,,,,,,,,Lazio,236,00:39:49.542,Pass,True
,,,,,,,,,,,,,,,,2.095187,,,,,,,,,,,,adbec1fe-1f41-4f39-9774-d10f4abcd49f,2854,,"[46.8, 49.1]",3879610,84,,,,2.0010302,,Right Foot,,,"[40.1, 63.7]",,Ground Pass,,16.063934,,,Dušan Basta,8443.0,,,,,,2,Regular Play,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,179,Lazio,236,['994a95de-b235-49ba-814e-61a760d4dfd8'],50,,,,,,,,,,,,,,,,,Lazio,236,00:39:50.418,Pass,
,,,,,,,,,,,,,,,,0.728893,,,,,,,,,,,,76365f29-f170-4d0b-8698-65798f29018d,2857,,"[40.1, 64.6]",3879610,84,,,,-0.90975314,,Right Foot,,,"[45.7, 57.4]",,Ground Pass,,9.121404,,,Lucas Rodrigo Biglia,5510.0,,,,,,2,Regular Play,Dušan Basta,8443.0,Right Back,179,Lazio,236,['915e431f-3ced-41d7-9ca5-a757886a2f18'],53,,,,,,,,,,,,,,,,,Lazio,236,00:39:53.558,Pass,
,,,,,,,,,,,,,,,,0.500566,,,,,,,,,,,,88c4ec6d-db75-493e-b5d3-38d8dbcb0691,2860,,"[45.2, 64.9]",3879610,84,,,,0.08950382,,Right Foot,,,"[53.0, 65.6]",,High Pass,,7.8313475,Incomplete,,Keita Baldé Diao,3145.0,,,,,,2,Regular Play,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,179,Lazio,236,"['b90e181f-cf5e-4f1c-9f20-bc507fa1dbe4', 'c894610a-b2ce-44be-907e-583d0dda5228']",55,,,,,,,,,,,,,,,,,Lazio,236,00:39:55.668,Pass,
,,,,,,,,,,,,,,,,1.626884,,,,,,,,,,,,bb42c59b-2e16-4a7d-99cb-ac785045a289,2863,,"[53.8, 80.0]",3879610,85,True,,,-2.809533,,,,,"[45.1, 77.0]",,Low Pass,,9.202717,,,Lucas Rodrigo Biglia,5510.0,,,,,Throw-in,2,From Throw In,Felipe Anderson Pereira Gomes,8172.0,Right Wing,180,Lazio,236,['6860e01a-91b7-4a17-832c-e05c88744219'],0,,,,,,,,,,,,,,,,,Lazio,236,00:40:00.937,Pass,
,,,,,,,,,,,,,,,,1.622063,,,,,,,,,,,,b63473e0-ef86-47aa-ae4d-07c190746806,2865,,"[48.5, 74.7]",3879610,85,,,,-2.068139,,Right Foot,,,"[44.7, 67.7]",,Ground Pass,,7.964923,,,Marco Parolo,8173.0,,,,,,2,From Throw In,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,180,Lazio,236,['cb26044a-82b6-4c72-a886-e5d033a76117'],4,,,,,,,,,,,,,,,,,Lazio,236,00:40:04.097,Pass,
,,,,,,,,,,,,,,,,2.23026,,,,,,,,,,,,7684065d-82e9-4f48-b2e9-d0ab29a7fd89,2868,,"[45.6, 66.6]",3879610,85,,,,-1.7289245,,Right Foot,,,"[39.7, 29.6]",,Ground Pass,,37.467453,,,Santiago Juan Gentiletti Selak,8847.0,,,,,,2,From Throw In,Marco Parolo,8173.0,Right Defensive Midfield,180,Lazio,236,['a9a3ee06-a3cd-4422-812c-202ba3cf70c2'],6,,,,,,,,,,,,,,,,,Lazio,236,00:40:06.864,Pass,
,,,,,,,,,,,,,,,,2.09948,,,,,,,,,,,,39a4c9b3-ba9a-4a34-b8ea-b13a00c9bb92,2871,,"[39.9, 19.7]",3879610,85,,,,-0.6110501,,Right Foot,,,"[60.6, 5.2]",,Ground Pass,,25.273306,,,Miroslav Klose,19286.0,,,,,,2,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,180,Lazio,236,['58fb4934-e34f-4512-ad47-f08890a227fa'],9,,,,,,,,,,,,,,,,,Lazio,236,00:40:09.970,Pass,
,,,,,,,,,,,,,,,,2.061146,,,,,,,,,,,,4d40c412-f93f-43d7-bbd5-b2be9eaf23da,2875,,"[53.4, 7.2]",3879610,85,,,,2.1962814,,Right Foot,,,"[40.4, 25.2]",,Ground Pass,,22.203604,,,Maurício dos Santos Nascimento,9939.0,,,,,,2,From Throw In,Miroslav Klose,19286.0,Center Forward,180,Lazio,236,"['3893afff-97f8-4c26-aad2-4bf383ee9fc2', '66efb8bd-3e79-40d8-bd2b-03eb5b869d22']",13,,,,,,,,,,,,,,,,,Lazio,236,00:40:13.467,Pass,True
,,,,,,,,,,,,,,,,1.491825,,,,,,,,,,,,12f71257-436a-4826-b643-58b6252b44c7,2878,,"[44.7, 33.0]",3879610,85,,,,1.2082521,,Right Foot,,,"[54.6, 59.1]",,Ground Pass,,27.914513,,,Marco Parolo,8173.0,,,,,,2,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,180,Lazio,236,['16e0eba7-d2e2-4fef-8643-44dd6cdcf8e5'],16,,,,,,,,,,,,,,,,,Lazio,236,00:40:16.419,Pass,
,,,,,,,,,,,,,,,,2.543816,,,,,,,,,,,,4bbc7c02-b12c-4a7f-bcb6-4db0eb580425,2881,,"[62.9, 64.5]",3879610,85,,,,-1.5433307,,Right Foot,,,"[64.4, 9.9]",,High Pass,,54.6206,,,Santiago Juan Gentiletti Selak,8847.0,,True,,,,2,From Throw In,Marco Parolo,8173.0,Right Defensive Midfield,180,Lazio,236,['b56a190d-a41d-4c3b-a275-94f5d4ce791e'],23,,,,,,,,,,,,,,,,,Lazio,236,00:40:23.296,Pass,
,,,,,,,,,,,,,,,,0.868434,,,,,,,,,,,,68a371d5-e9a8-417c-80cb-f1350522c953,2885,,"[72.0, 6.9]",3879610,85,,,,0.8176451,,Left Foot,,,"[87.0, 22.9]",,Ground Pass,,21.931713,,,Senad Lulić,7785.0,,,,,,2,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,180,Lazio,236,"['95f5cef2-490e-46e0-8f25-e85d98f5597e', 'd13eeb84-1036-4397-a2ce-1630684ab777']",27,,,,,,,,,,,,,,,,,Lazio,236,00:40:27.299,Pass,True
,,,,,,,,,,,,,,,,0.17841,,,,,,,,,,,,79c32bbd-68ad-466c-a824-91501135a3d5,2887,,"[86.7, 21.8]",3879610,85,,,,1.2304144,,Left Foot,,,"[88.4, 26.6]",,Ground Pass,,5.0921507,Incomplete,,Alessandro Matri,8296.0,,,,,,2,From Throw In,Senad Lulić,7785.0,Left Back,180,Lazio,236,"['1cfb33be-14d6-4442-bdb2-47cdceb1a9f1', '80ae6ea1-f8b1-415e-ba7c-6534cbc777c8']",28,,,,,,,,,,,,,,,,,Lazio,236,00:40:28.167,Pass,
,,,,,,,,,,,,,,,,0.980348,,,,,,,,,,,,c73249ab-4b5d-464b-b48b-501dc5bb86f8,2893,,"[70.2, 21.5]",3879610,85,,,,-1.9025134,,Left Foot,,,"[67.1, 12.5]",,Ground Pass,,9.518929,,,Santiago Juan Gentiletti Selak,8847.0,,,,,Recovery,2,From Throw In,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,180,Lazio,236,"['197a5997-763b-48d8-87bc-2dc5ec0be7fd', 'dc66d103-ca5b-4cf6-a519-1a01a696e7df']",31,,,,,,,,,,,,,,,,,Lazio,236,00:40:31.756,Pass,True
,,,,,,,,,,,,,,,,1.56603,,,,,,,,,,,,431f5496-ce4b-4d0a-99d7-a37aeddec315,2895,,"[66.4, 12.8]",3879610,85,,,,2.1460118,,Left Foot,,,"[54.6, 31.0]",,Ground Pass,,21.690552,,,Maurício dos Santos Nascimento,9939.0,,,,,,2,From Throw In,Santiago Juan Gentiletti Selak,8847.0,Left Center Back,180,Lazio,236,['6e85075e-fdba-4c59-bc37-f68496b119be'],32,,,,,,,,,,,,,,,,,Lazio,236,00:40:32.737,Pass,
,,,,,,,,,,,,,,,,1.348369,,,,,,,,,,,,c2e3c3a5-a0ba-47ff-bf64-26522166a02f,2898,,"[56.0, 43.4]",3879610,85,,,,1.1280516,,Right Foot,,,"[61.5, 55.0]",,Ground Pass,,12.837834,,,Marco Parolo,8173.0,,,,,,2,From Throw In,Maurício dos Santos Nascimento,9939.0,Right Center Back,180,Lazio,236,['0c82d36e-c846-430f-8cc7-996a8aec29d9'],35,,,,,,,,,,,,,,,,,Lazio,236,00:40:35.203,Pass,
,,,,,,,,,,,,,,,,1.498343,,,,,,,,,,,,eaa2db6c-36f2-4182-8002-689102715994,2901,,"[67.2, 62.0]",3879610,85,,,,-0.5635613,,Right Foot,,,"[97.9, 42.6]",,High Pass,,36.315975,Incomplete,,Alessandro Matri,8296.0,,,,,,2,From Throw In,Marco Parolo,8173.0,Right Defensive Midfield,180,Lazio,236,"['c3faca4f-f005-40d2-ba38-7af70361b35d', 'c8b3305e-6813-4361-bd9f-1d110cc0b561']",38,,,,,,,,,,,,,,,,,Lazio,236,00:40:38.628,Pass,
,,,,,,,,,,,,,,,,1.370265,,,,,,,,,,,,c8b3305e-6813-4361-bd9f-1d110cc0b561,2903,,"[22.2, 37.5]",3879610,85,,,,-0.5880026,,Head,,,"[38.4, 26.7]",,Low Pass,,19.469976,,,Iago Falqué Silva,7468.0,,,,,Recovery,2,Regular Play,Konstantinos Manolas,7048.0,Right Center Back,181,AS Roma,229,"['1ba92186-214a-4acd-b5d0-e91d6b5438de', 'eaa2db6c-36f2-4182-8002-689102715994']",40,,,,,,,,,,,,,,,,,AS Roma,229,00:40:40.126,Pass,
,,,,,,,,,,,,,,,,0.968911,,,,,,,,,,,,ad37f6ac-2a12-4e9b-91b4-c6bbe54159a3,2906,,"[38.4, 26.7]",3879610,85,,,,3.0730727,,Left Foot,,,"[18.0, 28.1]",,Ground Pass,,20.447983,,,Antonio Rüdiger,3167.0,,,,,,2,Regular Play,Iago Falqué Silva,7468.0,Center Attacking Midfield,181,AS Roma,229,['28fce9b9-cd8f-4ce6-af25-36299b13f2a0'],43,,,,,,,,,,,,,,,,,AS Roma,229,00:40:43.844,Pass,
,,,,,,,,,,,,,,,,1.994289,,,,,,,,,,,,aa338dba-ed16-4362-bcf3-b6e70be16ea8,2910,,"[11.1, 18.6]",3879610,85,,,,-0.47582862,,Left Foot,,,"[47.0, 0.1]",,High Pass,,40.386383,Out,,,,,,,,,2,Regular Play,Antonio Rüdiger,3167.0,Left Center Back,181,AS Roma,229,['543d277a-ff8e-4b68-aa1b-83415aa062a9'],46,,,,,,,,,,,,,,,,,AS Roma,229,00:40:46.982,Pass,True
,,,,,,,,,,,,,,,,1.298151,,,,,,,,,,,,19e6a1df-ce1b-470c-b077-7d5408a2a913,2911,,"[65.8, 80.0]",3879610,85,,,,-1.4587674,,,,,"[66.7, 72.0]",,Low Pass,,8.050466,,,Lucas Rodrigo Biglia,5510.0,,,,,Throw-in,2,From Throw In,Dušan Basta,8443.0,Right Back,182,Lazio,236,['0554bb77-5ee4-45f3-a300-b1effb258317'],54,,,,,,,,,,,,,,,,,Lazio,236,00:40:54.098,Pass,
,,,,,,,,,,,,,,,,1.100606,,,,,,,,,,,,d6457764-3f3e-4a4e-bdb4-5f0b46f148ea,2914,,"[71.4, 69.4]",3879610,85,,,,-0.7990959,,Right Foot,,,"[85.8, 54.6]",,Ground Pass,,20.649456,Incomplete,,Miroslav Klose,19286.0,,,,,,2,From Throw In,Lucas Rodrigo Biglia,5510.0,Left Defensive Midfield,182,Lazio,236,"['045390c1-4ef5-4897-b13e-e4bcfe500048', '4290a226-f79d-4237-a0c9-06b13084d245']",57,,,,,,,,,,,,,,,,,Lazio,236,00:40:57.524,Pass,
,,,,,,,,,,,,,,,,5.365048,,,,,,,,,,,,6589910b-7f59-4750-9559-e6e7b696333e,2918,,"[57.4, 3.3]",3879610,86,,,,0.25594315,,Right Foot,,,"[110.9, 17.3]",,High Pass,,55.301445,Incomplete,,Juan Manuel Iturbe Arévalo,27949.0,,,,,,2,From Throw In,Radja Nainggolan,6962.0,Right Defensive Midfield,182,Lazio,236,"['031fa088-a181-4d56-a44e-01da747070eb', '57dbe448-55c2-49b2-9f24-1bbc206ba827']",4,,,,,,,,,,,,,,,,,AS Roma,229,00:41:04.434,Pass,
