bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eec99c88-07f0-41ca-ad4b-49fb38a7ec71,3172,,,"[88.8, 72.7]",3879681,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yuto Nagatomo,5690.0,Right Back,190,Inter Milan,238,"['2c0022cb-d4f0-4007-be06-e44fd4d1910c', '4927df19-0793-47a6-ad25-3ee95d8bee13']",2,,,,,,,,,,,,,,,,,Inter Milan,238,00:41:02.779,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e77538af-93af-4767-a2ed-58e7c982e108,3179,,,"[51.0, 4.3]",3879681,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gregoire Defrel,7457.0,Left Wing,191,Sassuolo,232,['5c096d6f-84e2-48a4-924c-d218e1083989'],5,,,,,,,,,,,,,,,,,Sassuolo,232,00:41:05.311,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e34e176-b56b-415c-9aaf-c9736a0baa7f,3182,,,"[44.5, 15.5]",3879681,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Davide Biondini,10030.0,Left Center Midfield,191,Sassuolo,232,['26acb73f-5ac5-4468-84d9-e86b87703788'],6,,,,,,,,,,,,,,,,,Sassuolo,232,00:41:06.877,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8daae1dc-5206-42c4-ab1a-193587b4e538,3188,,,"[96.8, 52.5]",3879681,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Francesco Magnanelli,7127.0,Center Defensive Midfield,192,Sassuolo,232,['eb7395e6-97af-4238-b3dd-8dcec22fb526'],34,,,,,,,,,,,,,,,,,Sassuolo,232,00:41:34.892,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410f672c-a1a9-497f-a8b8-ae4432d3fd13,3192,,,"[83.6, 33.8]",3879681,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Biondini,10030.0,Left Center Midfield,192,Sassuolo,232,"['ba500f6a-8ff6-46e2-9032-2dc333fbbac5', 'e97daccf-cab7-4171-9432-c097ad9f5de7']",38,,,,,,,,,,,,,,,,,Sassuolo,232,00:41:38.233,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5afc2f65-c2cd-48ab-975c-365a6886eaef,3196,,,"[43.8, 23.4]",3879681,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Adem Ljajić,5587.0,Left Midfield,192,Sassuolo,232,['b23ebc4f-ca41-47c3-ad31-5ce05d03bcfe'],40,,,,,,,,,,,,,,,,,Inter Milan,238,00:41:40.663,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d6c17c2-b85a-4755-83b0-b8e2104513fa,3198,,,"[84.7, 29.3]",3879681,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gregoire Defrel,7457.0,Left Wing,192,Sassuolo,232,['2453ceb8-ffaf-45d6-ae2a-f0d5a0eddd04'],42,,,,,,,,,,,,,,,,,Sassuolo,232,00:41:42.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323ec5c9-ac64-45f0-a849-fe420b80a654,3203,,,"[86.0, 14.4]",3879681,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Biondini,10030.0,Left Center Midfield,192,Sassuolo,232,['0c2c96a1-5148-49c3-b2b6-4853863930b4'],45,,,,,,,,,,,,,,,,,Sassuolo,232,00:41:45.371,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9dbaea90-024e-4f59-89b1-e893b8ba7a44,3206,,,"[109.8, 17.7]",3879681,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gregoire Defrel,7457.0,Left Wing,192,Sassuolo,232,['cc824e75-7b28-4bb0-8565-fbbbbe5828fd'],48,,,,,,,,,,,,,,,,,Sassuolo,232,00:41:48.474,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467d0cb9-85bf-407e-8e74-d5a10124fff6,3213,,,"[115.6, 11.5]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Floro Flores,27110.0,Center Forward,193,Sassuolo,232,['27762f60-448e-448b-b687-7e3a5242f64c'],5,,,,,,,,,,,,,,,,,Sassuolo,232,00:42:05.298,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5778ac1-e59c-4008-83b8-28b0a760f286,3222,,,"[32.4, 71.4]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stevan Jovetić,3434.0,Right Center Forward,193,Sassuolo,232,['c3f5e27f-3c4e-4c4f-9e10-59ead78b88c8'],12,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:12.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a633ed64-d113-427c-9a4a-d18c37cac1a0,3226,,,"[99.3, 43.7]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Domenico Berardi,7131.0,Right Wing,193,Sassuolo,232,['c38597f7-ace2-4ea7-9b3d-25b01693a3f1'],17,,,,,,,,,,,,,,,,,Sassuolo,232,00:42:17.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d49d4d6c-a417-454c-b4e6-e6e8cee7023b,3230,,,"[110.9, 33.2]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gregoire Defrel,7457.0,Left Wing,193,Sassuolo,232,"['7a7da0d7-41d6-4110-8eef-03a177acea65', 'e5e723f0-9a77-4ce8-9264-b4bbdc416199']",19,,,,,,,,,,,,,,,,,Sassuolo,232,00:42:19.333,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfb20898-a534-4e91-83fc-3151a528c42c,3234,,,"[21.2, 28.0]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gary Alexis Medel Soto,16453.0,Left Defensive Midfield,194,Inter Milan,238,['e5c6dd39-923e-4fb6-9239-8c835d154701'],28,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:28.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05df5112-3dda-406b-bc20-c5048263c765,3236,,,"[31.3, 12.6]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,194,Inter Milan,238,['5f8cd50a-892f-48f8-bddb-6ee1c3f82a1c'],31,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:31.175,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a614705-a667-4c80-8261-eeb50fdb766f,3242,,,"[43.8, 3.3]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adem Ljajić,5587.0,Left Midfield,194,Inter Milan,238,['291e70ea-5798-4e77-9452-c36fc989a125'],35,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:35.536,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635ad425-ba48-4f22-9dc5-0799506c1dfb,3245,,,"[73.4, 2.9]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danilo D''Ambrosio,6984.0,Left Back,194,Inter Milan,238,['c45ce083-f080-4687-8f04-d871cab795c9'],40,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:40.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b86cbea8-13f3-4d21-bef8-905230636f96,3248,,,"[74.3, 11.9]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stevan Jovetić,3434.0,Right Center Forward,194,Inter Milan,238,"['9e4a8ff7-1c58-4c1d-8c2e-ad7a7e20cfca', 'b4e27bc1-c752-4358-bac3-8de5d50d0dbe']",42,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:42.334,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96213b43-a28d-4cde-abcc-8ac68a3dd159,3251,,,"[71.2, 30.4]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Brozović,5469.0,Right Defensive Midfield,194,Inter Milan,238,['68ad320f-e565-4208-8930-ac772320542d'],44,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:44.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e61c90fa-003b-4c87-baf7-7496fd5bd6ee,3254,,,"[76.0, 37.0]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stevan Jovetić,3434.0,Right Center Forward,194,Inter Milan,238,['ea03d4f2-2772-4800-b8c4-a7dc6912ccdb'],50,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:50.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510d7790-d0ac-40c0-b9ee-b756622cdb61,3258,,,"[73.9, 69.4]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yuto Nagatomo,5690.0,Right Back,194,Inter Milan,238,['0de728f2-3887-4e80-b128-9861e1d5653b'],52,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:52.574,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbde7c04-fb36-4552-a522-cefb5224cab8,3262,,,"[82.8, 58.1]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Brozović,5469.0,Right Defensive Midfield,194,Inter Milan,238,"['7b10427e-a5c3-4c98-b35b-c58bbd01b4b6', '9ee2c0d6-3fec-4877-a999-beb246e61d0a']",56,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:56.753,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad09ef7f-7015-4eb6-b145-029383cfc6b6,3264,,,"[81.0, 72.5]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Yuto Nagatomo,5690.0,Right Back,194,Inter Milan,238,['24efa527-c22a-48be-b073-697cf687417d'],57,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:57.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159dde03-9d58-4e66-9b7a-cce6d92bc3d9,3267,,,"[64.2, 54.9]",3879681,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,João Miranda de Souza Filho,5551.0,Right Center Back,194,Inter Milan,238,['f0e011cb-25fa-4cc1-b9d8-d79bade389a8'],59,,,,,,,,,,,,,,,,,Inter Milan,238,00:42:59.761,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c789533-e05f-4eca-bead-612077241440,3271,,,"[70.2, 42.8]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Gary Alexis Medel Soto,16453.0,Left Defensive Midfield,194,Inter Milan,238,['25209ad8-9377-4c6c-8fab-da7ec0c777e4'],2,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:02.805,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8ca2ab7-8946-4fcb-8adf-9282023b60a1,3273,,,"[89.5, 30.6]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mauro Emanuel Icardi Rivero,6987.0,Left Center Forward,194,Inter Milan,238,['ca03fb49-6985-49d9-b984-be2625d09680'],3,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:03.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b515cb2e-3a28-4e37-bb6c-90dac8cadce2,3287,,,"[87.0, 69.0]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Rodrigo Sebastián Palacio,7165.0,Right Midfield,194,Inter Milan,238,['912b169a-9f8c-4f4d-a920-8bc3069654b7'],13,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:13.305,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc3263fd-4794-48f8-b5a8-ba352960896a,3291,,,"[75.4, 72.5]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Marcelo Brozović,5469.0,Right Defensive Midfield,194,Inter Milan,238,['bb1c69da-aec7-4038-a800-ab913926f2ee'],15,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:15.225,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44811d2a-f6ac-42a8-9c57-57cf145bee66,3295,,,"[75.6, 37.9]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stevan Jovetić,3434.0,Right Center Forward,194,Inter Milan,238,['1a123454-4495-47b5-9436-6370eed5b329'],18,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:18.896,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181085f6-993d-4e52-9741-f641430193bd,3298,,,"[82.7, 11.1]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adem Ljajić,5587.0,Left Midfield,194,Inter Milan,238,['e5a3614c-4f94-4bc0-980f-595df196c522'],23,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:23.428,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76add98f-e371-4ea0-844a-a8268d147cb4,3301,,,"[74.3, 10.6]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Danilo D''Ambrosio,6984.0,Left Back,194,Inter Milan,238,['74f95b06-ee8f-4264-b2b9-6b6d16318b5f'],26,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:26.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed8d9553-517f-471e-99bc-824a6369fe12,3304,,,"[85.9, 3.8]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adem Ljajić,5587.0,Left Midfield,194,Inter Milan,238,['fcdb3335-968e-474e-8eb3-b29b2b4aa0ce'],29,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:29.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efe21b01-8658-432c-beaf-64c1fcaa7f8f,3308,,,"[90.0, 19.9]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stevan Jovetić,3434.0,Right Center Forward,194,Inter Milan,238,"['98188968-650e-4f75-83f1-8282ec3b2c75', 'c246bc33-0d4c-49d8-99d2-7af222b11a67']",31,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:31.797,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b6bba8f-46d6-4a26-bf0c-369038d069b7,3312,,,"[106.4, 24.4]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Adem Ljajić,5587.0,Left Midfield,194,Inter Milan,238,"['494f5c33-72c6-45fb-bcf8-6b803aef89a3', '873054a7-81e2-4f8f-8ee5-3ba4228a7321']",32,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:32.623,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300928b4-110f-4365-b691-ab1f5426764a,3315,,,"[100.0, 28.0]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stevan Jovetić,3434.0,Right Center Forward,194,Inter Milan,238,['fdff51ef-b957-4c91-8aca-442f8476d061'],34,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:34.461,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914d8b36-86cf-4152-807b-f6f3ae7c3f25,3319,,,"[111.6, 73.7]",3879681,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Adem Ljajić,5587.0,Left Midfield,195,Inter Milan,238,['5995a48a-62ae-4648-926d-a181e7248287'],47,,,,,,,,,,,,,,,,,Inter Milan,238,00:43:47.291,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4040358-6f2d-4ebd-bb6c-52a921622c08,3325,,,"[114.4, 32.7]",3879681,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,196,Inter Milan,238,['05310fee-e4ec-4d68-86ff-edd7ea2e0557'],34,,,,,,,,,,,,,,,,,Inter Milan,238,00:44:34.846,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5dba3aa-3675-4d14-a7a0-82346e102067,3331,,,"[111.6, 30.6]",3879681,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jeison Fabián Murillo Cerón,6585.0,Left Center Back,197,Inter Milan,238,['0855fd08-bc80-4a45-9b5a-fa8c943edb46'],52,,,,,,,,,,,,,,,,,Inter Milan,238,00:44:52.640,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1dde3c35-2979-4ab8-be6f-3063359194f5,3342,,,"[67.5, 10.7]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Domenico Berardi,7131.0,Right Wing,199,Sassuolo,232,['c2b624f8-dae5-4788-a57b-873d49831f9f'],6,,,,,,,,,,,,,,,,,Sassuolo,232,00:45:06.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd7dee3f-6405-4bff-b464-f829b5406024,3351,,,"[64.0, 59.1]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Midfield,200,Inter Milan,238,['37d1042d-cd61-4c09-ab8f-517c1acd7feb'],13,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:13.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9c9c267-2d62-4458-a550-dd9f2a4ae59d,3356,,,"[84.8, 51.5]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Right Defensive Midfield,200,Inter Milan,238,['730c1893-e254-4925-a6f7-bd97daa3a9d9'],23,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:23.403,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e733acfd-2b91-4a59-95b7-41d7ead32393,3359,,,"[91.1, 17.8]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stevan Jovetić,3434.0,Right Center Forward,200,Inter Milan,238,['6c505a68-b146-4d11-b8df-1fe390febae8'],26,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:26.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78a23916-a6a1-4f04-9f20-49e4bba4f0bd,3363,,,"[89.9, 40.9]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Right Defensive Midfield,200,Inter Milan,238,['a294a206-1f82-472a-9d3a-573f2337803b'],30,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:30.253,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc0dfdaa-fcf9-44f7-8164-f05adc9c92a1,3366,,,"[107.3, 67.3]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adem Ljajić,5587.0,Left Midfield,200,Inter Milan,238,['b556774f-abe1-4bfe-a347-be6bfadf1b62'],35,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:35.637,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69b6a686-927e-4655-b572-ff63d7f8db92,3369,,,"[73.4, 66.4]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Brozović,5469.0,Right Defensive Midfield,201,Inter Milan,238,['e535978e-7362-4267-b601-291e3e3871ff'],46,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:46.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d41f9e38-5668-48c8-9f01-9929811684fe,3372,,,"[71.9, 75.7]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fredy Alejandro Guarín Vásquez,32807.0,Left Defensive Midfield,201,Inter Milan,238,['3044e321-6dce-44e4-ae8e-4097b9a84c09'],47,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:47.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a90782d3-f09a-4c6d-818f-ac49512c7ee9,3375,,,"[51.0, 56.0]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,João Miranda de Souza Filho,5551.0,Right Center Back,201,Inter Milan,238,['eff271f7-8d66-47bf-ad65-a087ef6e0d3a'],49,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:49.098,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99353d95-03e6-4d32-be2a-8d4970a29dad,3378,,,"[69.1, 52.9]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Brozović,5469.0,Right Defensive Midfield,201,Inter Milan,238,['4dfe9b9f-03fa-4aa8-bcf9-df570c959f5d'],51,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:51.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a0535f4-8270-4da6-9354-b977d0a30ea1,3381,,,"[95.1, 10.6]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Danilo D''Ambrosio,6984.0,Left Back,201,Inter Milan,238,['a578caed-6e2e-44cb-9bc8-10884dc62280'],55,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:55.563,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b439f638-aea5-4e2c-92f0-9ec304d98336,3384,,,"[107.6, 29.5]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Sebastián Palacio,7165.0,Right Midfield,201,Inter Milan,238,['773dc19d-bfb2-4c90-9ab2-7cc4701ba78a'],58,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:58.054,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a827e9-bcb6-4022-b59b-12dfcbf1fd0a,3386,,,"[107.3, 40.0]",3879681,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mauro Emanuel Icardi Rivero,6987.0,Left Center Forward,201,Inter Milan,238,['023eab21-8ef1-4bdf-9abe-54751bc85666'],58,,,,,,,,,,,,,,,,,Inter Milan,238,00:45:58.548,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c4b6009-8b75-424a-87df-2272aefb964c,3389,,,"[109.5, 40.9]",3879681,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Adem Ljajić,5587.0,Left Midfield,201,Inter Milan,238,['4afed04f-2483-40b1-85c2-ded41704a760'],0,,,,,,,,,,,,,,,,,Inter Milan,238,00:46:00.481,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a627ac55-c9e4-4681-aaa4-d00898f910e7,3393,,,"[44.5, 9.2]",3879681,91,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Francesco Acerbi,7119.0,Left Center Back,202,Sassuolo,232,['65b26de7-5fcd-4be2-9d62-f03188b989a7'],5,,,,,,,,,,,,,,,,,Sassuolo,232,00:46:05.115,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1c499826-620e-4bee-9ed4-570ca31014aa,3399,,,"[55.1, 7.6]",3879681,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antonio Floro Flores,27110.0,Center Forward,203,Sassuolo,232,['e8bd3870-a562-4da4-b3c6-005ef4c1e1a9'],27,,,,,,,,,,,,,,,,,Sassuolo,232,00:46:27.026,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,060da2c7-1e35-4158-a927-3eb4dd637519,3402,,,"[70.2, 9.1]",3879681,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gregoire Defrel,7457.0,Left Wing,203,Sassuolo,232,['96463283-ed56-4644-a249-d7305b0621a9'],28,,,,,,,,,,,,,,,,,Sassuolo,232,00:46:28.212,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c26d790-3d90-4d2a-925b-7701f8f76e33,3409,,,"[89.2, 12.4]",3879681,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paolo Cannavaro,8848.0,Right Center Back,204,Sassuolo,232,['4f404db2-7c87-41ad-a130-a078045fc172'],41,,,,,,,,,,,,,,,,,Sassuolo,232,00:46:41.220,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a13ff6c-cc53-4395-9128-06c71750976e,3414,,,"[110.4, 36.1]",3879681,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Francesco Acerbi,7119.0,Left Center Back,204,Sassuolo,232,['5693bee3-5f43-4550-8d51-e874fe53ffd5'],46,,,,,,,,,,,,,,,,,Sassuolo,232,00:46:46.161,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998970fc-bc9f-4408-9a09-714e3319bbb6,3419,,,"[80.6, 50.8]",3879681,91,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rodrigo Sebastián Palacio,7165.0,Right Midfield,204,Sassuolo,232,['d637b9d5-9399-45f0-8c15-9d85c60cd64f'],58,,,,,,,,,,,,,,,,,Inter Milan,238,00:46:58.514,Ball Receipt*,
