50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,0.760423,,,,,,,,,,,,,8bf5a647-0747-409c-904e-688c806bbed4,819,,"[117.8, 60.6]",3879702,19,,,,,-1.8112158,56cbc4cb-51e3-4689-b84f-5ee04ec6a26a,Right Foot,True,,"[114.0, 45.1]",,Low Pass,,15.95901,,,,Artur Ioniţă,7949.0,True,,,,,,1,From Kick Off,Paweł Wszołek,11339.0,Right Wing,40,Hellas Verona,226,['be86196f-d44f-4f5a-b4b4-1f36126b2a16'],25,,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:25.817,Pass,
,,,,,,,,,,,,,,,,,,0.989911,,,,,,,,,,,,,7976cbbc-109f-46fb-bafb-95736ec2afbe,824,,"[7.0, 36.1]",3879702,19,,True,,,-0.35818452,,Right Foot,,,"[44.4, 22.1]",,High Pass,,39.934444,,,,Diego Perotti,7456.0,,,,,,Goal Kick,1,From Goal Kick,Mattia Perin,7148.0,Goalkeeper,41,Genoa,233,['d2f5dd55-7ee1-47d6-93e7-421f7cc402a6'],42,,,,,,,,,,,,,,,,,Genoa,233,00:19:42.868,Pass,
,,,,,,,,,,,,,,,,,,0.841386,,,,,,,,,,,,,da9bf5e6-d197-4a51-b1ee-022cb1719f6c,830,,"[69.2, 54.9]",3879702,19,,,,,2.9996955,,Right Foot,,,"[62.9, 55.8]",,Ground Pass,,6.363961,,,,Leandro Greco,32119.0,,,,,,,1,Regular Play,Jacopo Sala,7020.0,Right Back,42,Hellas Verona,226,"['14b35745-f405-41ca-89c0-762ae18ac7a0', '29dc8ae7-5b55-4fb9-beee-7c62d7001bc1']",49,,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:49.477,Pass,True
,,,,,,,,,,,,,,,,,,1.684564,,,,,,,,,,,,,027b6a1b-5077-4d04-87e2-9dde33b5173d,833,,"[57.6, 52.8]",3879702,19,,,,,-1.8710778,,Left Foot,,,"[51.5, 33.1]",,Ground Pass,,20.622803,,,,Filip Helander,7966.0,,,,,,,1,Regular Play,Leandro Greco,32119.0,Right Defensive Midfield,42,Hellas Verona,226,['cd2ed88d-a914-4e78-b92e-2c6cd8a2a616'],51,,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:51.980,Pass,
,,,,,,,,,,,,,,,,,,1.940136,,,,,,,,,,,,,17273468-d064-4372-afc1-b65d25236363,836,,"[51.5, 33.1]",3879702,19,,,,,1.7238454,,Left Foot,,,"[48.6, 51.9]",,Ground Pass,,19.022356,,,,Vangelis Moras,31488.0,,,,,,,1,Regular Play,Filip Helander,7966.0,Left Center Back,42,Hellas Verona,226,['d7a95bde-911d-4164-97c2-359fd796408b'],54,,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:54.958,Pass,
,,,,,,,,,,,,,,,,,,4.120929,,,,,,,,,,,,,88f28cdc-8c24-47d5-9faa-9041d45c3948,839,,"[52.9, 52.7]",3879702,19,,,,,0.2700418,,Right Foot,,,"[104.2, 66.9]",,High Pass,,53.229034,,Incomplete,,Paweł Wszołek,11339.0,,,,,,,1,Regular Play,Vangelis Moras,31488.0,Right Center Back,42,Hellas Verona,226,"['1fabd4f0-22e3-46ea-afc5-b68c99e87412', '66991c3c-c35f-414f-b18d-6ed47136b4cd']",58,,,,,,,,,,,,,,,,,Hellas Verona,226,00:19:58.539,Pass,
,,,,,,,,,,,,,,,,,,2.087473,,,,,,,,,,,,,66991c3c-c35f-414f-b18d-6ed47136b4cd,842,,"[15.9, 13.2]",3879702,20,,,,,0.26448837,,Left Foot,,,"[35.1, 18.4]",,High Pass,,19.891706,,Incomplete,,Blerim Džemaili,5554.0,,,,,,Recovery,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,42,Hellas Verona,226,"['4b7fe2b4-a7af-4b8b-8ba1-9527d939d701', '88618b69-c81e-435f-bc25-97a0e2144a2e', '88f28cdc-8c24-47d5-9faa-9041d45c3948']",2,,,,,,,,,,,,,,,,,Genoa,233,00:20:02.660,Pass,
,,,,,,,,,,,,,,,,,,0.478358,,,,,,,,,,,,,88618b69-c81e-435f-bc25-97a0e2144a2e,844,,"[85.0, 61.7]",3879702,20,,,,,1.3815973,,Left Foot,,,"[85.9, 66.4]",,Ground Pass,,4.7853947,,,,Jacopo Sala,7020.0,,,,,,Recovery,1,Regular Play,Leandro Greco,32119.0,Right Defensive Midfield,42,Hellas Verona,226,"['66991c3c-c35f-414f-b18d-6ed47136b4cd', 'a3bc7c59-1e77-4ecd-96d3-d2d04db03214']",4,,,,,,,,,,,,,,,,,Hellas Verona,226,00:20:04.748,Pass,
,,,,,,,,,,,,,,,,,,1.293177,,,,,,,,,,,,,be9c0cc9-413c-43f4-b23a-2fc90aa84e65,847,,"[78.1, 65.6]",3879702,20,,,,,-1.9081358,,Right Foot,,,"[73.4, 52.2]",,Ground Pass,,14.200352,,,,Emil Hallfreðsson,5512.0,,,,,,,1,Regular Play,Jacopo Sala,7020.0,Right Back,42,Hellas Verona,226,['dca04e9f-7ec2-442b-881b-03d5a8e87b21'],6,,,,,,,,,,,,,,,,,Hellas Verona,226,00:20:06.574,Pass,
,,,,,,,,,,,,,,,,,,0.973337,,,,,,,,,,,,,36adc758-253b-494c-a82d-410c27cdbe4d,850,,"[73.2, 53.5]",3879702,20,,,,,0.06355067,,Right Foot,,,"[84.2, 54.2]",,Ground Pass,,11.02225,,,,Leandro Greco,32119.0,,,,,,,1,Regular Play,Emil Hallfreðsson,5512.0,Left Defensive Midfield,42,Hellas Verona,226,"['316b13ef-f1f7-4973-b0ee-598fc4a822a0', 'a1b9fecf-ca2a-4ff7-8d43-d30690d2a102']",7,,,,,,,,,,,,,,,,,Hellas Verona,226,00:20:07.868,Pass,True
,,,,,,,,,,,,,,,,,,1.142857,,,,,,,,,,,,,d7369393-83ea-4142-89ef-c8316976db73,854,,"[88.1, 43.5]",3879702,20,,,,,-1.6762856,,Left Foot,,,"[87.2, 35.0]",,Ground Pass,,8.547514,,Incomplete,,Emil Hallfreðsson,5512.0,,,,,,,1,Regular Play,Leandro Greco,32119.0,Right Defensive Midfield,42,Hellas Verona,226,"['a0f5cec6-559f-45e5-b6df-cece1f95d7a5', 'b1b9276b-8b03-420d-86be-12c2917981d4']",11,,,,,,,,,,,,,,,,,Hellas Verona,226,00:20:11.345,Pass,
,,,,,,,,,,,,True,,,,,,0.333712,,,,,,,,,,,,,a0f5cec6-559f-45e5-b6df-cece1f95d7a5,857,,"[32.9, 45.1]",3879702,20,,,,,-2.0152156,,Right Foot,,,"[30.9, 40.9]",,Ground Pass,,4.651881,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,Interception,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,43,Genoa,233,"['b506d71a-e25b-4159-97cb-fc61eb71e7a0', 'd7369393-83ea-4142-89ef-c8316976db73', 'fe1ea74c-de50-4b4d-8f0a-9a3d7eca2d68']",12,,,,,,,,,,,,,,,,,Genoa,233,00:20:12.488,Pass,True
,,,,,,,,,,,,,,,,,,1.553173,,,,,,,,,,,,,1bfc2e2f-1754-4927-a536-1595c487b761,861,,"[30.0, 39.3]",3879702,20,,,,,-2.2678177,,Right Foot,,,"[22.8, 30.7]",,Ground Pass,,11.21606,,,,Armando Izzo,9940.0,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,43,Genoa,233,"['40267b3f-77d8-4f94-acb4-5a11ee304ada', 'ebe5384a-35ce-44d9-9f01-f196c382ebab']",13,,,,,,,,,,,,,,,,,Genoa,233,00:20:13.407,Pass,True
,,,,,,,,,,,,,,,,,,1.256969,,,,,,,,,,,,,87cdae7e-2a86-4c71-8ce6-e70b1ca4f697,863,,"[22.8, 30.7]",3879702,20,,,,,0.20723777,,Right Foot,,,"[42.3, 34.8]",,Ground Pass,,19.926365,,,,Blerim Džemaili,5554.0,,,,,,,1,Regular Play,Armando Izzo,9940.0,Left Center Back,43,Genoa,233,['42d2b8ae-5511-42c6-90ee-18f69de09675'],14,,,,,,,,,,,,,,,,,Genoa,233,00:20:14.961,Pass,
,,,,,,,,,,,,,,,,,,1.09381,,,,,,,,,,,,,d026513d-5d4d-4f70-8931-7940171856cb,866,,"[42.3, 34.8]",3879702,20,,,,,0.7123576,,Right Foot,,,"[53.3, 44.3]",,Ground Pass,,14.534442,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,1,Regular Play,Blerim Džemaili,5554.0,Left Defensive Midfield,43,Genoa,233,['ad788398-dc31-4c13-b572-7b304ec6efef'],17,,,,,,,,,,,,,,,,,Genoa,233,00:20:17.306,Pass,
,,,,,,,,,,,,,,,,,,1.130565,,,,,,,,,,,,,9af9aa47-cd65-4b2b-99d9-0be1744504fd,869,,"[54.2, 44.9]",3879702,20,,,,,-1.9648842,,Left Foot,,,"[50.0, 34.8]",,Ground Pass,,10.938464,,,,Blerim Džemaili,5554.0,,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,43,Genoa,233,['020b6ad6-bdfa-4fa5-b580-78e618ff7704'],18,,,,,,,,,,,,,,,,,Genoa,233,00:20:18.984,Pass,
,,,,,,,,,,,,,,,,,,1.662351,,,,,,,,,,,,,ac9f1f11-cf5a-4e71-85ee-33f775610922,872,,"[57.5, 28.7]",3879702,20,,,,,-0.8925135,,Right Foot,,,"[65.8, 18.4]",,Ground Pass,,13.228001,,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,,1,Regular Play,Blerim Džemaili,5554.0,Left Defensive Midfield,43,Genoa,233,['f4ef55e5-ca2f-46dc-819a-1d7e14a2350d'],21,,,,,,,,,,,,,,,,,Genoa,233,00:20:21.302,Pass,
,,,,,,,,,,,,,,,,,,1.115568,,,,,,,,,,,,,e94f7058-7ec7-41a9-ba10-df4c3653bf8e,875,,"[68.3, 17.1]",3879702,20,,,,,2.224879,,Left Foot,,,"[63.7, 23.1]",,Ground Pass,,7.5604234,,,,Blerim Džemaili,5554.0,,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,43,Genoa,233,['45eb2c3d-a4ab-40e3-aa1a-a10e88145889'],24,,,,,,,,,,,,,,,,,Genoa,233,00:20:24.279,Pass,
,,,,,,,,,,,,,,,,,,1.548588,,,,,,,,,,,,,bc03ab80-15b0-44e6-80cb-d7322f624652,878,,"[63.7, 23.1]",3879702,20,,,,,3.070285,,Left Foot,,,"[46.9, 24.3]",,Ground Pass,,16.842802,,,,Armando Izzo,9940.0,,,,,,,1,Regular Play,Blerim Džemaili,5554.0,Left Defensive Midfield,43,Genoa,233,['501b1c85-a13e-4115-9882-08f859286bbb'],26,,,,,,,,,,,,,,,,,Genoa,233,00:20:26.204,Pass,
,,,,,,,,,,,,,,,,,,2.631866,,,,,,,,,,,,,96fb25a2-f4b8-45e2-a257-b0918e92fcce,881,,"[45.9, 27.3]",3879702,20,,,,,1.5599742,,Right Foot,,,"[46.4, 73.5]",,High Pass,,46.202705,,,,Ezequiel Muñoz,6894.0,,,True,,,,1,Regular Play,Armando Izzo,9940.0,Left Center Back,43,Genoa,233,['4cf438dd-ae2a-407f-9b62-53d42e040a94'],28,,,,,,,,,,,,,,,,,Genoa,233,00:20:28.871,Pass,
,,,,,,,,,,,,,,,,,,0.919651,,,,,,,,,,,,,b17ad215-8fa7-4320-bfee-cdf48ad6ff3b,884,,"[49.4, 75.6]",3879702,20,,,,,-1.5291537,,Right Foot,,,"[49.8, 66.0]",,Ground Pass,,9.60833,,,,Tomás Eduardo Rincón Hernández,7475.0,,,,,,,1,Regular Play,Ezequiel Muñoz,6894.0,Right Center Back,43,Genoa,233,['f0144803-e492-41ba-9ce8-df06be81ea8c'],34,,,,,,,,,,,,,,,,,Genoa,233,00:20:34.793,Pass,
,,,,,,,,,,,,,,,,,,0.988032,,,,,,,,,,,,,9e84a4ff-0d39-4f86-b22f-d0c36bd514ee,887,,"[51.9, 66.0]",3879702,20,,,,,0.18092646,,Right Foot,,,"[68.3, 69.0]",,Ground Pass,,16.672132,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,43,Genoa,233,['9357fc4b-b4ee-4448-941b-2652933afac0'],36,,,,,,,,,,,,,,,,,Genoa,233,00:20:36.652,Pass,
,,,,,,,,,,,,,,,,,,0.739277,,,,,,,,,,,,,8cca5131-b454-46b8-99bc-8d6e1c9944dc,892,,"[68.6, 68.4]",3879702,20,,,,,1.6885289,,Left Foot,,,"[67.5, 77.7]",,Ground Pass,,9.364828,,,,Cristian Daniel Ansaldi,7464.0,,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,43,Genoa,233,"['12f505be-9b2a-4873-86f8-d94d82c4a5c5', '23c55d2e-167d-4d82-9fe8-03b240b968ad', 'e1eddd94-84ab-4960-abb2-1b0864fc057b']",38,,,,,,,,,,,,,,,,,Genoa,233,00:20:38.271,Pass,True
,,,,,,,,,,,,,,,,,,0.951787,,,,,,,,,,,,,af2f6020-2004-42e3-926b-81ee560a88c5,895,,"[68.3, 78.5]",3879702,20,,,,,-1.8978944,,Left Foot,,,"[66.4, 72.9]",,Ground Pass,,5.9135437,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,1,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,43,Genoa,233,['54f3e6f8-d2e7-4798-951b-8204c3cdaeed'],40,,,,,,,,,,,,,,,,,Genoa,233,00:20:40.290,Pass,
,,,,,,,,,,,,,,,,,,1.398277,,,,,,,,,,,,,71c85983-5826-4264-85b7-ce34fdd7c50f,898,,"[64.5, 76.8]",3879702,20,,,,,3.1200132,,Left Foot,,,"[50.6, 77.1]",,Ground Pass,,13.903237,,,,Ezequiel Muñoz,6894.0,,,,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,43,Genoa,233,['f8c1fa8f-9bb5-4b31-a1ee-3971c94190a5'],41,,,,,,,,,,,,,,,,,Genoa,233,00:20:41.686,Pass,
,,,,,,,,,,,,,,,,,,1.722982,,,,,,,,,,,,,25f3ec21-4a67-4fc2-823a-ce082a238ea6,901,,"[50.8, 76.8]",3879702,20,,,,,-2.353296,,Right Foot,,,"[33.6, 59.5]",,Ground Pass,,24.395287,,,,Sebastian De Maio,7176.0,,,,,,,1,Regular Play,Ezequiel Muñoz,6894.0,Right Center Back,43,Genoa,233,['22b85749-2954-45f0-8a60-2e639eb3b778'],44,,,,,,,,,,,,,,,,,Genoa,233,00:20:44.273,Pass,
,,,,,,,,,,,,,,,,,,1.792379,,,,,,,,,,,,,f4c38a8a-774e-4879-b612-10dc21daf767,904,,"[31.1, 56.0]",3879702,20,,,,,-1.5468965,,Left Foot,,,"[31.7, 30.9]",,Ground Pass,,25.10717,,,,Armando Izzo,9940.0,,,,,,,1,Regular Play,Sebastian De Maio,7176.0,Center Back,43,Genoa,233,['5acb2165-aa01-4f75-ab69-e37b1661667a'],48,,,,,,,,,,,,,,,,,Genoa,233,00:20:48.144,Pass,
,,,,,,,,,,,,,,,,,,0.850659,,,,,,,,,,,,,d988f163-1b60-4bc4-a84d-4c630a69e769,907,,"[48.7, 16.2]",3879702,20,,,,,-0.039978687,,Left Foot,,,"[61.2, 15.7]",,Ground Pass,,12.509996,,,,Diego Perotti,7456.0,,,,,,,1,Regular Play,Armando Izzo,9940.0,Left Center Back,43,Genoa,233,['df320574-cb1e-4f76-9e9c-c888ded64ce6'],53,,,,,,,,,,,,,,,,,Genoa,233,00:20:53.647,Pass,
,,,,,,,,,,,,,,,,,,0.202118,,,,,,,,,,,,,c7fd9305-6708-4cbd-95aa-e2da9f2fc49b,911,,"[58.7, 14.8]",3879702,20,,,,,-2.4668517,,Right Foot,,,"[56.7, 13.2]",,Ground Pass,,2.5612497,,Incomplete,,Armando Izzo,9940.0,,,,,,,1,Regular Play,Diego Perotti,7456.0,Left Wing,43,Genoa,233,"['155cec5c-0eab-4ee2-ba7b-469c9f53d645', 'a9a1b8a4-e236-40a3-8b22-3f20afdc3f68', 'cf8d375f-deb4-4abe-90db-b67936af2ec3']",55,,,,,,,,,,,,,,,,,Genoa,233,00:20:55.174,Pass,True
,,,,,,,,,,,,,,,,,,0.719068,,,,,,,,,,,,,3be9b204-1f7e-4fca-8450-1ab8652c95ba,914,,"[56.5, 69.1]",3879702,20,,,,,-2.5817957,,Right Foot,,,"[49.0, 64.4]",,Ground Pass,,8.850988,,,,Jacopo Sala,7020.0,,,,,,Recovery,1,Regular Play,Paweł Wszołek,11339.0,Right Wing,44,Hellas Verona,226,['88660171-d7fa-4827-a328-388bbe2344ab'],56,,,,,,,,,,,,,,,,,Hellas Verona,226,00:20:56.904,Pass,
,,,,,,,,,,,,,,,,,,1.166873,,,,,,,,,,,,,49b5916a-21b4-4c25-a97a-5916e2efb136,918,,"[48.4, 59.4]",3879702,20,,,,,-1.181937,,Right Foot,,,"[54.3, 45.0]",,Ground Pass,,15.561812,,,,Leandro Greco,32119.0,,,,,,,1,Regular Play,Jacopo Sala,7020.0,Right Back,44,Hellas Verona,226,"['0bb89209-b112-4694-b58b-247e3d6a0f3e', '9d2d227b-c5aa-400b-9a85-d79070ec358d']",59,,,,,,,,,,,,,,,,,Hellas Verona,226,00:20:59.175,Pass,True
,,,,,,,,,,,,,,,,,,1.111123,,,,,,,,,,,,,c78835a3-60f7-40f9-8a41-051cf59de0df,920,,"[54.3, 45.0]",3879702,21,,,,,-2.2799308,,Left Foot,,,"[40.4, 28.8]",,Ground Pass,,21.34596,,,,Filip Helander,7966.0,,,,,,,1,Regular Play,Leandro Greco,32119.0,Right Defensive Midfield,44,Hellas Verona,226,['51f14866-4991-4669-91e2-8ae805cce4f6'],0,,,,,,,,,,,,,,,,,Hellas Verona,226,00:21:00.342,Pass,
,,,,,,,,,,,,,,,,,,1.279676,,,,,,,,,,,,,3e7b109a-34fd-4c38-840e-a6af8459fc3a,923,,"[40.4, 28.8]",3879702,21,,,,,1.4306946,,Left Foot,,,"[43.7, 52.2]",,Ground Pass,,23.631546,,,,Vangelis Moras,31488.0,,,,,,,1,Regular Play,Filip Helander,7966.0,Left Center Back,44,Hellas Verona,226,['bb8080d5-1505-41a9-bc1d-06d02301fa10'],2,,,,,,,,,,,,,,,,,Hellas Verona,226,00:21:02.709,Pass,
,,,,,,,,,,,,,,,,,,1.491933,,,,,,,,,,,,,83ae1403-60ec-4d2f-8d11-8a8aa4cdef65,926,,"[46.4, 53.9]",3879702,21,,,,,-1.5959709,,Right Foot,,,"[45.7, 26.1]",,Ground Pass,,27.808811,,,,Filip Helander,7966.0,,,,,,,1,Regular Play,Vangelis Moras,31488.0,Right Center Back,44,Hellas Verona,226,['b13b431f-d160-412f-92cc-70c38707199d'],5,,,,,,,,,,,,,,,,,Hellas Verona,226,00:21:05.060,Pass,
,,,,,,,,,,,,,,,,,,1.315494,,,,,,,,,,,,,3cd7ab9e-6dbf-46a1-808c-91e86889b133,929,,"[54.2, 16.3]",3879702,21,,,,,-0.6857295,,Left Foot,,,"[70.7, 2.8]",,Ground Pass,,21.319006,,,,Eros Pisano,11342.0,,,,,,,1,Regular Play,Filip Helander,7966.0,Left Center Back,44,Hellas Verona,226,['acbb833f-6d38-4c31-84c8-d8d4c77858f4'],8,,,,,,,,,,,,,,,,,Hellas Verona,226,00:21:08.362,Pass,
,,,,,,,,,,,,,,,,,,0.717373,,,,,,,,,,,,,e700a06a-fe1f-44f0-8f84-a49acb5c870b,932,,"[70.7, 2.8]",3879702,21,,,,,1.5707964,,Right Foot,,,"[70.7, 10.5]",,Ground Pass,,7.7,,,,Ante Rebić,5465.0,,,,,,,1,Regular Play,Eros Pisano,11342.0,Left Back,44,Hellas Verona,226,['fcd46206-7ffe-4ce1-a298-ca466cff6289'],11,,,,,,,,,,,,,,,,,Hellas Verona,226,00:21:11.325,Pass,
,,,,,,,,,,,,,,,,,,1.69832,,,,,,,,,,,,,837f4584-303d-422e-ba82-73eb1d9fa002,935,,"[69.2, 12.7]",3879702,21,,,,,2.1674566,,Right Foot,,,"[54.8, 33.9]",,Ground Pass,,25.628109,,,,Vangelis Moras,31488.0,,,,,,,1,Regular Play,Ante Rebić,5465.0,Left Wing,44,Hellas Verona,226,['f24d0bd7-eeaf-441c-bcd8-dcc5b7674082'],13,,,,,,,,,,,,,,,,,Hellas Verona,226,00:21:13.428,Pass,
,,,,,,,,,,,,,,,,,,1.033562,,,,,,,,,,,,,c7d0fcae-5e05-488a-9701-758041be5674,938,,"[58.9, 46.3]",3879702,21,,,,,-0.54764193,,Right Foot,,,"[81.2, 32.7]",,Ground Pass,,26.119915,,,,Ante Rebić,5465.0,,,,,,,1,Regular Play,Vangelis Moras,31488.0,Right Center Back,44,Hellas Verona,226,['c98e9b45-cd2d-4fab-b916-02ac97c583f9'],19,,,,,,,,,,,,,,,,,Hellas Verona,226,00:21:19.054,Pass,
,,,,,,,,,,,,,,,,,,0.496941,,,,,,,,,,,,,75ee5fca-a66b-4837-bff0-c9c22ba54e86,942,,"[81.8, 31.9]",3879702,21,,,,,-0.5543075,,No Touch,,,"[88.1, 28.0]",,Ground Pass,,7.4094534,True,,,Giampaolo Pazzini,6686.0,,,,,,,1,Regular Play,Ante Rebić,5465.0,Left Wing,44,Hellas Verona,226,"['697a7ea6-65f4-492b-9ae5-f5b16d47d9e6', '866c1c59-c928-4215-a17d-e1362d2770ea']",20,,,,,,,,,,,,,,,,,Hellas Verona,226,00:21:20.257,Pass,True
,,,,,,,,,,,,,,,,,,2.170394,,,,,,,,,,,,,97d1801b-2f81-4a1c-a941-88686a0722e3,944,,"[88.1, 28.0]",3879702,21,,,,,1.2176242,,Right Foot,,,"[97.5, 53.5]",,Ground Pass,,27.17738,,Incomplete,,Artur Ioniţă,7949.0,,,,,,,1,Regular Play,Giampaolo Pazzini,6686.0,Center Forward,44,Hellas Verona,226,"['49c93569-d463-49f8-8f59-b572daacf089', 'e36dba13-bc05-4684-bca7-d984537cd31d']",20,,,,,,,,,,,,,,,,,Hellas Verona,226,00:21:20.754,Pass,
,,,,,,,,,,,,,,,,,,2.264569,,,,,,,,,,,,,53ab367f-e4e9-4dce-aefd-71a1546763a6,951,,"[33.7, 44.3]",3879702,21,,,,,1.3982859,,Right Foot,,,"[38.3, 70.7]",,Ground Pass,,26.797762,,,,Cristian Daniel Ansaldi,7464.0,,,,,,,1,Regular Play,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,45,Genoa,233,['0185d5af-fa88-4ef9-bfc7-6a908a78795f'],27,,,,,,,,,,,,,,,,,Genoa,233,00:21:27.745,Pass,
,,,,,,,,,,,,,,,,,,1.581937,,,,,,,,,,,,,fd7aaa40-33cb-4653-9251-9faf8786f8f6,954,,"[72.2, 71.6]",3879702,21,,,,,0.2928054,,Right Foot,,,"[85.8, 75.7]",,Ground Pass,,14.2045765,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,1,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,45,Genoa,233,['d3730ff2-8daa-457c-b8e8-72f28712c4fe'],34,,,,,,,,,,,,,,,,,Genoa,233,00:21:34.123,Pass,
,,,,,,,,,,,,,,,,,,2.668833,,,,,,,,,,,,,d4d50447-af47-4c42-860f-ff5226861702,957,,"[92.3, 62.9]",3879702,21,,,,,-1.2611793,,Left Foot,True,,"[105.8, 20.7]",,High Pass,,44.30677,,,,Diego Perotti,7456.0,,,True,,,,1,Regular Play,Jesús Joaquín Fernández Sáez de la Torre,7022.0,Right Wing,45,Genoa,233,['02d9acb2-4692-4ca5-b268-8cf5f6288c03'],38,,,,,,,,,,,,,,,,,Genoa,233,00:21:38.665,Pass,
,,,,,,,,,,,,,,,,,,3.404789,,,,,,,,,,,,,affd3d4b-aafd-414d-9738-cc9c9f9b48e1,963,,"[104.7, 15.2]",3879702,21,,,,,-2.963639,,Right Foot,,,"[76.9, 10.2]",,Ground Pass,,28.246061,,,,Diego Sebastián Laxalt Suárez,5717.0,,,,,,Recovery,1,Regular Play,Diego Perotti,7456.0,Left Wing,45,Genoa,233,"['62996def-0d30-40c6-8932-2fc0b28c9dca', 'bf6849f5-7b20-4cbc-bb77-de7451f93301']",45,,,,,,,,,,,,,,,,,Genoa,233,00:21:45.610,Pass,True
,,,,,,,,,,,,,,,,,,2.129654,,,,,,,,,,,,,4b4a6814-eb8e-424b-85af-78a90e5f40b4,968,,"[69.2, 13.2]",3879702,21,,,,,1.9900627,,Right Foot,,,"[57.3, 39.9]",,Ground Pass,,29.231833,,,,Sebastian De Maio,7176.0,,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,45,Genoa,233,['1e019e7c-03ec-4eb0-ab45-74fa573a1732'],50,,,,,,,,,,,,,,,,,Genoa,233,00:21:50.196,Pass,
,,,,,,,,,,,,,,,,,,1.558096,,,,,,,,,,,,,b1397e13-5364-425c-8ca2-c2c972290989,971,,"[57.9, 47.6]",3879702,21,,,,,1.1702074,,Right Foot,,,"[69.8, 75.7]",,Ground Pass,,30.515898,,,,Cristian Daniel Ansaldi,7464.0,,,,,,,1,Regular Play,Sebastian De Maio,7176.0,Center Back,45,Genoa,233,['39370a55-62f8-4797-a9b7-d6bec20bb2bb'],54,,,,,,,,,,,,,,,,,Genoa,233,00:21:54.136,Pass,
,,,,,,,,,,,,,,,,,,0.636903,,,,,,,,,,,,,8519760d-3c63-447f-924b-04fd83220f6d,974,,"[69.8, 75.7]",3879702,21,,,,,0.24192058,,Right Foot,,,"[77.5, 77.6]",,Ground Pass,,7.930952,,,,Jesús Joaquín Fernández Sáez de la Torre,7022.0,,,,,,,1,Regular Play,Cristian Daniel Ansaldi,7464.0,Right Wing Back,45,Genoa,233,['95bb0672-b463-4ec1-b8f7-b7d7db249f8c'],57,,,,,,,,,,,,,,,,,Genoa,233,00:21:57.656,Pass,
