ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.838413,,,,,,,,,,,,0b84ba1b-6521-4b94-8981-ba25e2fc3306,35,,"[77.1, 3.4]",3879832,0,,,,,0.79615045,,Left Foot,,,,"[86.3, 12.8]",,Ground Pass,,13.152946,,,,Franco Damián Vázquez,6719.0,,,,,,1,From Kick Off,Ivaylo Chochev,40349.0,Left Center Midfield,2,Palermo,2256,['f525bf07-4e37-4f96-bc1e-7b5f609c5399'],33,,,,,,,,,,,,,,,,,Palermo,2256,00:00:33.769,Pass,
,,,,,,,,,,,,,,,2.009427,,,,,,,,,,,,19856ee6-4ce6-4e2e-a5e4-4baa9fa0601e,37,,"[86.9, 12.8]",3879832,0,,,,,-0.45093644,,Left Foot,,,,"[105.9, 3.6]",,Ground Pass,,21.110188,,,,Ivaylo Chochev,40349.0,,,,,,1,From Kick Off,Franco Damián Vázquez,6719.0,Right Wing,2,Palermo,2256,['877265d2-eb91-472e-8cdc-1ca88c460a51'],35,,,,,,,,,,,,,,,,,Palermo,2256,00:00:35.608,Pass,
,,,,,,,,,,,,,,,1.906297,,,,,,,,,,,,19f81e10-0c63-4703-a3b9-6e379dad2a27,39,,"[105.9, 3.6]",3879832,0,,,,,1.3898698,,Left Foot,True,,,"[113.4, 44.6]",,High Pass,,41.680332,,,,Aleksandar Trajkovski,30512.0,,True,,,,1,From Kick Off,Ivaylo Chochev,40349.0,Left Center Midfield,2,Palermo,2256,['0f27547e-45c6-4dd7-8972-de980cedf0d7'],37,,,,,,,,,,,,,,,,,Palermo,2256,00:00:37.617,Pass,
,,,,,,,,,,,,,,,1.296649,,,,,,,,,,,,f6886509-2b50-4eaf-8cd7-2a662fcce76b,43,,"[103.4, 54.9]",3879832,0,,,,,1.3530645,,Right Foot,,,,"[105.9, 66.2]",,Ground Pass,,11.573245,,,,Aljaž Struna,24061.0,,,,,,1,From Kick Off,Aleksandar Trajkovski,30512.0,Left Wing,2,Palermo,2256,['86ce1729-0742-4b39-9a66-23a64f34938b'],43,,,,,,,,,,,,,,,,,Palermo,2256,00:00:43.270,Pass,
,,,,,,,,,,,,,,,1.987028,,,,,,,,,,,,b1367275-7ecd-4771-8633-3f8398f4e8bd,45,,"[105.9, 66.5]",3879832,0,,,,,-1.2987785,5915cfe4-45df-46e8-a206-6b0510356475,Right Foot,True,,,"[115.3, 32.8]",,High Pass,,34.986427,,,,Ivaylo Chochev,40349.0,True,,,,,1,From Kick Off,Aljaž Struna,24061.0,Right Back,2,Palermo,2256,['2c681a72-e610-464b-a1d9-e18624ef51a4'],44,,,,,,,,,,,,,,,,,Palermo,2256,00:00:44.567,Pass,
,,,,,,,,,,,,,,,2.161958,,,,,,,,,,,,04082636-72ad-4d72-8401-74f16bf1737e,53,,"[61.0, 40.1]",3879832,1,,True,,,-3.0896912,,Right Foot,,,,"[45.6, 39.3]",,Ground Pass,,15.420765,,,,Marten de Roon,6994.0,,,,,Kick Off,1,From Kick Off,Marco Borriello,8871.0,Center Forward,4,Atalanta,228,['c00c1ace-56f7-46e4-8206-2f1ef00b1f3e'],58,,,,,,,,,,,,,,,,,Atalanta,228,00:01:58.956,Pass,
,,,,,,,,,,,,,,,2.533772,,,,,,,,,,,,74324803-3a93-4edd-830d-7104d8e7a3ef,55,,"[45.6, 39.3]",3879832,2,,True,,,-2.7602115,,Right Foot,,,,"[25.9, 31.4]",,Ground Pass,,21.224985,,,,Gabriel Alejandro Paletta,38237.0,,,,,,1,From Kick Off,Marten de Roon,6994.0,Center Defensive Midfield,4,Atalanta,228,['09a651ad-bd36-4cf8-8aa7-ae5809a7a858'],2,,,,,,,,,,,,,,,,,Atalanta,228,00:02:02.072,Pass,
,,,,,,,,,,,,,,,1.736658,,,,,,,,,,,,1af239f5-8439-46f4-86d6-d6422384e16b,57,,"[26.4, 30.8]",3879832,2,,,,,-1.2442914,,Right Foot,,,,"[32.8, 11.9]",,Ground Pass,,19.954197,,,,Boukary Dramé,11722.0,,,,,,1,From Kick Off,Gabriel Alejandro Paletta,38237.0,Left Center Back,4,Atalanta,228,['878b02bf-1793-4df2-bd02-7fa2ff84ae9d'],5,,,,,,,,,,,,,,,,,Atalanta,228,00:02:05.719,Pass,
,,,,,,,,,,,,,,,1.144691,,,,,,,,,,,,569625fe-cd3e-40ba-8224-315a677459bd,61,,"[32.3, 10.4]",3879832,2,,,,,-0.2234766,,Left Foot,,,,"[49.9, 6.4]",,Ground Pass,,18.048822,,,,Alejandro Darío Gómez,7006.0,,,,,,1,From Kick Off,Boukary Dramé,11722.0,Left Back,4,Atalanta,228,['b4c45804-37ce-45f8-aa14-14740668665d'],8,,,,,,,,,,,,,,,,,Atalanta,228,00:02:08.266,Pass,
,,,,,,,,,,,,,,,1.354982,,,,,,,,,,,,e2194825-a4ed-4fde-97de-d30442128bfd,64,,"[49.9, 6.4]",3879832,2,,,,,0.6407837,,Right Foot,,,,"[67.6, 19.6]",,High Pass,,22.080082,,,,Marco Borriello,8871.0,,,,,,1,From Kick Off,Alejandro Darío Gómez,7006.0,Left Wing,4,Atalanta,228,['39e735eb-bca2-41d0-8d7d-4a265b295aa4'],9,,,,,,,,,,,,,,,,,Atalanta,228,00:02:09.491,Pass,
,,,,,,,,,,,,,,,1.409271,,,,,,,,,,,,b8191f20-2038-4f84-99eb-f68b6d4a3212,69,,"[59.1, 15.8]",3879832,2,,,,,-2.8739762,,Left Foot,,,,"[46.7, 12.4]",,High Pass,,12.857682,,,,Boukary Dramé,11722.0,,,,,,1,From Kick Off,Marco Borriello,8871.0,Center Forward,4,Atalanta,228,['f786e6b6-ac7f-4ff9-a6bd-e7788af1518d'],12,,,,,,,,,,,,,,,,,Atalanta,228,00:02:12.712,Pass,
,,,,,,,,,,,,,,,0.697497,,,,,,,,,,,,684f0abf-8813-4839-8d08-9d08fc562a71,73,,"[46.7, 11.9]",3879832,2,,,,,1.3090829,,Left Foot,,,,"[49.7, 23.1]",,Ground Pass,,11.594827,,,,Marten de Roon,6994.0,,,,,,1,From Kick Off,Boukary Dramé,11722.0,Left Back,4,Atalanta,228,"['5be82fa8-0067-491a-ba03-fa9c9a347914', 'f4162fcd-a8cb-4a45-a837-c2727d40d7d1']",15,,,,,,,,,,,,,,,,,Atalanta,228,00:02:15.013,Pass,True
,,,,,,,,,,,,,,,1.639314,,,,,,,,,,,,817f8edf-9758-483f-96be-fafdadd9e49c,76,,"[49.7, 23.5]",3879832,2,,,,,3.0750246,,Left Foot,,,,"[27.2, 25.0]",,Ground Pass,,22.549944,,,,Gabriel Alejandro Paletta,38237.0,,,,,,1,From Kick Off,Marten de Roon,6994.0,Center Defensive Midfield,4,Atalanta,228,['4e2bc789-c393-4422-839e-5768db11646a'],15,,,,,,,,,,,,,,,,,Atalanta,228,00:02:15.790,Pass,
,,,,,,,,,,,,,,,1.379252,,,,,,,,,,,,16255e0d-b648-468c-a110-01d795f87126,79,,"[29.1, 26.3]",3879832,2,,,,,1.6298186,,Right Foot,,,,"[27.8, 48.3]",,Ground Pass,,22.038376,,,,Rafael Tolói,7002.0,,,,,,1,From Kick Off,Gabriel Alejandro Paletta,38237.0,Left Center Back,4,Atalanta,228,['8e546975-e54a-46b6-ae47-5deebb91694a'],17,,,,,,,,,,,,,,,,,Atalanta,228,00:02:17.454,Pass,
,,,,,,,,,,,,,,,2.094761,,,,,,,,,,,,48370541-8b44-408d-88cb-1e26a96b1a55,82,,"[29.6, 52.6]",3879832,2,,,,,1.0758001,,Right Foot,,,,"[41.8, 75.2]",,Ground Pass,,25.682678,,,,Gianpaolo Bellini,386607.0,,,,,,1,From Kick Off,Rafael Tolói,7002.0,Right Center Back,4,Atalanta,228,['a3d0de06-8c04-4aff-92c5-c80cae4596d5'],20,,,,,,,,,,,,,,,,,Atalanta,228,00:02:20.168,Pass,
,,,,,,,,,,,,,,,0.780167,,,,,,,,,,,,dd6367dc-27b4-4835-af47-2f5a1dbb76e2,85,,"[48.6, 76.7]",3879832,2,,,,,0.020686705,,Right Foot,,,,"[63.1, 77.0]",,Ground Pass,,14.503103,,Incomplete,,Luca Cigarini,8420.0,,,,,,1,From Kick Off,Gianpaolo Bellini,386607.0,Right Back,4,Atalanta,228,"['00fd769d-b8d3-40b2-a9b6-88532faa4b8c', '8d61e978-f350-427d-8462-8df21368d995']",23,,,,,,,,,,,,,,,,,Atalanta,228,00:02:23.678,Pass,
,,,,,,,,,,,,,,,0.232895,,,,,,,,,,,,785d6d69-8e6c-445e-911e-d125b8d722b8,88,,"[55.0, 80.0]",3879832,2,,True,,,-2.6299338,,,,,,"[42.0, 72.7]",,Low Pass,,14.909393,,,,Rafael Tolói,7002.0,,,,,Throw-in,1,From Throw In,Gianpaolo Bellini,386607.0,Right Back,5,Atalanta,228,['7594bad0-1d15-4d29-966d-a93da46e3520'],30,,,,,,,,,,,,,,,,,Atalanta,228,00:02:30.795,Pass,
,,,,,,,,,,,,,,,1.468606,,,,,,,,,,,,234f8c07-0cb7-4174-ae28-61480e8bd24b,90,,"[42.2, 72.7]",3879832,2,,,,,-1.8376338,,Right Foot,,,,"[34.3, 43.8]",,Ground Pass,,29.960306,,,,Gabriel Alejandro Paletta,38237.0,,,,,,1,From Throw In,Rafael Tolói,7002.0,Right Center Back,5,Atalanta,228,['301a3bbd-7c9b-4e1b-ad28-eebbfac1545d'],31,,,,,,,,,,,,,,,,,Atalanta,228,00:02:31.868,Pass,
,,,,,,,,,,,,,,,2.061248,,,,,,,,,,,,467b7768-41fa-4903-ab82-8e548a9392b9,93,,"[37.7, 41.7]",3879832,2,,,,,-1.1926869,,Right Foot,,,,"[52.0, 5.7]",,Low Pass,,38.73616,,,,Boukary Dramé,11722.0,,,,,,1,From Throw In,Gabriel Alejandro Paletta,38237.0,Left Center Back,5,Atalanta,228,['03ec5ce6-c57e-4389-a144-1654330bf56d'],35,,,,,,,,,,,,,,,,,Atalanta,228,00:02:35.119,Pass,
,,,,,,,,,,,,,,,2.975955,,,,,,,,,,,,f2fcb7a6-ec27-4c72-8577-875fb24dfc84,97,,"[51.6, 5.5]",3879832,2,,,,,2.3909762,,Left Foot,,,,"[17.4, 37.4]",,Low Pass,,46.768044,,,,Marco Sportiello,7157.0,,,,,,1,From Throw In,Boukary Dramé,11722.0,Left Back,5,Atalanta,228,['cb9e5e7f-fd40-4eb6-a086-559840354a47'],37,,,,,,,,,,,,,,,,,Atalanta,228,00:02:37.858,Pass,
,,,,,,,,,,,,,,,1.115756,,,,,,,,,,,,47f590c3-5503-441c-9bac-4fdebb9c4c4d,100,,"[15.4, 41.0]",3879832,2,,,,,0.8077825,,Right Foot,,,,"[28.5, 54.7]",,Ground Pass,,18.95521,,,,Rafael Tolói,7002.0,,,,,,1,From Throw In,Marco Sportiello,7157.0,Goalkeeper,5,Atalanta,228,['5651b90a-8b42-4807-9ad4-601277fc24a4'],41,,,,,,,,,,,,,,,,,Atalanta,228,00:02:41.972,Pass,
,,,,,,,,,,,,,,,1.894184,,,,,,,,,,,,66f8b979-d574-4394-9ef9-fe12fef823b0,103,,"[37.0, 59.6]",3879832,2,,,,,1.0172628,,Right Foot,,,,"[48.0, 77.4]",,Ground Pass,,20.924627,,,,Gianpaolo Bellini,386607.0,,,,,,1,From Throw In,Rafael Tolói,7002.0,Right Center Back,5,Atalanta,228,['ee80db52-4118-422a-befe-dc354c71d957'],45,,,,,,,,,,,,,,,,,Atalanta,228,00:02:45.814,Pass,
,,,,,,,,,,,,,,,1.26974,,,,,,,,,,,,c41bdd2d-b4f9-4063-a7bb-c1ff1fe9898e,106,,"[48.0, 77.0]",3879832,2,,,,,0.011049274,,Right Foot,,,,"[66.1, 77.2]",,Ground Pass,,18.101105,,,,Cristian Raimondi,40333.0,,,,,,1,From Throw In,Gianpaolo Bellini,386607.0,Right Back,5,Atalanta,228,['615ed954-79a0-42a6-b55a-9d59f1e03f3a'],47,,,,,,,,,,,,,,,,,Atalanta,228,00:02:47.748,Pass,
,,,,,,,,,,,,,,,0.131294,,,,,,,,,,,,8d1873a1-f093-452b-9e01-c691e3d411f3,112,,"[66.6, 77.2]",3879832,2,,True,,,-2.0709574,,Right Foot,,,,"[61.9, 68.6]",,Ground Pass,,9.80051,,,,Luca Cigarini,8420.0,,,,,Free Kick,1,From Free Kick,Gianpaolo Bellini,386607.0,Right Back,6,Atalanta,228,['dfc5dc2d-da19-4440-885a-ef906ee3b770'],59,,,,,,,,,,,,,,,,,Atalanta,228,00:02:59.287,Pass,
,,,,,,,,,,,,,,,1.079352,,,,,,,,,,,,4c0b64e1-9b9f-47c2-b836-a484d3137c61,114,,"[62.1, 68.4]",3879832,3,,,,,-2.1657073,,Right Foot,,,,"[53.1, 55.1]",,Ground Pass,,16.058954,,,,Marten de Roon,6994.0,,,,,,1,From Free Kick,Luca Cigarini,8420.0,Right Center Midfield,6,Atalanta,228,['d10a588c-86ea-4be4-8fbc-9031830e7952'],0,,,,,,,,,,,,,,,,,Atalanta,228,00:03:00.054,Pass,
,,,,,,,,,,,,,,,1.943787,,,,,,,,,,,,b57ff571-8e0a-49bd-acc8-bc0118efb764,117,,"[53.3, 55.1]",3879832,3,,,,,-2.058962,,No Touch,,,,"[45.6, 40.6]",,Ground Pass,,16.417673,True,,,Gabriel Alejandro Paletta,38237.0,,,,,,1,From Free Kick,Marten de Roon,6994.0,Center Defensive Midfield,6,Atalanta,228,['c038fcbf-1fd9-4c5f-bb56-6e19afc97202'],1,,,,,,,,,,,,,,,,,Atalanta,228,00:03:01.213,Pass,
,,,,,,,,,,,,,,,1.690769,,,,,,,,,,,,893a2af0-e935-4a1d-b773-26c1e640e253,120,,"[45.6, 40.6]",3879832,3,,,,,-1.3445772,,Right Foot,,,,"[51.4, 15.4]",,Ground Pass,,25.858847,,,,Boukary Dramé,11722.0,,,,,,1,From Free Kick,Gabriel Alejandro Paletta,38237.0,Left Center Back,6,Atalanta,228,['43ab90cd-fa55-496e-a095-b5af1d261529'],3,,,,,,,,,,,,,,,,,Atalanta,228,00:03:03.197,Pass,
