ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34aaa816-bf8c-4554-9393-86fda285fe2b,2998,,"[86.7, 43.8]",3879860,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Gilardino,38389.0,Center Forward,158,Palermo,2256,['d049144e-c0c2-4532-a7b0-0eea9063572d'],42,,,,,,,,,,,,,,,,Palermo,2256,00:35:42.407,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548d8611-b338-4ef5-be7c-deca9dd35440,3004,,"[55.9, 35.5]",3879860,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matías Ariel Fernández Fernández,26192.0,Center Attacking Midfield,158,Palermo,2256,['982d06a4-c241-43ca-9e0a-023fb36bd938'],44,,,,,,,,,,,,,,,,Fiorentina,239,00:35:44.816,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08b8034f-00fb-4008-ac6f-5d058782597b,3010,,"[75.2, 46.1]",3879860,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Franco Damián Vázquez,6719.0,Right Wing,158,Palermo,2256,"['00d67375-bf85-4d23-bb75-51c1885dd27a', '456751fd-8b21-4402-a6b1-e26dae32787c']",46,,,,,,,,,,,,,,,,Palermo,2256,00:35:46.226,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a8c9685-cf1a-4e4f-a212-5842c832fe53,3015,,"[75.9, 24.4]",3879860,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robin Quaison,8552.0,Left Wing,158,Palermo,2256,['f109be34-a324-4210-8c02-d495d838597f'],49,,,,,,,,,,,,,,,,Palermo,2256,00:35:49.650,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890a71a-fe46-4ed0-be62-f6dde633be44,3017,,"[81.8, 9.8]",3879860,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michel Morganella,31268.0,Left Wing Back,158,Palermo,2256,['b0649b96-dfda-43d9-811a-64ab8376962c'],50,,,,,,,,,,,,,,,,Palermo,2256,00:35:50.617,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70cb9f1e-3bfc-4959-b5ba-e7cd4075499e,3020,,"[72.6, 11.6]",3879860,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Enzo Maresca,25954.0,Left Defensive Midfield,158,Palermo,2256,['8d64cc0d-1534-4b8b-97ab-b61ce04f79fa'],55,,,,,,,,,,,,,,,,Palermo,2256,00:35:55.011,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a691659d-8e5e-405f-96e8-40e1b5f4f73c,3023,,"[94.6, 73.2]",3879860,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,158,Palermo,2256,['3956db2b-1ca6-4a4a-b424-7a0b8bb0c0f5'],59,,,,,,,,,,,,,,,,Palermo,2256,00:35:59.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5e1fadd-e320-473a-977b-f54857e1795c,3028,,"[40.6, 56.3]",3879860,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Giancarlo González Castro,5584.0,Center Back,158,Palermo,2256,['74c8b125-71c6-4bb2-a568-289f1ccbc068'],5,,,,,,,,,,,,,,,,Palermo,2256,00:36:05.197,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37cbd121-4667-40d4-a2e8-01a24239f2c5,3031,,"[92.3, 75.3]",3879860,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrea Rispoli,30769.0,Right Wing Back,158,Palermo,2256,['ba6f1c4b-ba9a-42ef-810e-75b79798c05c'],10,,,,,,,,,,,,,,,,Palermo,2256,00:36:10.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45cdeb9a-a280-46c6-8d69-f9774aeeb360,3035,,"[105.1, 74.0]",3879860,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Gilardino,38389.0,Center Forward,159,Palermo,2256,['10e4471f-ff89-4f48-894e-7d5fa106297a'],29,,,,,,,,,,,,,,,,Palermo,2256,00:36:29.966,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b463a0bc-d4c7-4f07-8233-75659f027439,3038,,"[90.0, 78.3]",3879860,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Franco Damián Vázquez,6719.0,Right Wing,159,Palermo,2256,['1e0325e6-6084-4eab-afe1-942743517652'],32,,,,,,,,,,,,,,,,Palermo,2256,00:36:32.103,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923a1cb9-d567-4085-8f98-70e66138df58,3041,,"[105.6, 64.3]",3879860,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alberto Gilardino,38389.0,Center Forward,160,Palermo,2256,['e49c1524-17cf-4555-8b85-56de44f31e53'],46,,,,,,,,,,,,,,,,Palermo,2256,00:36:46.770,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145674cb-1fff-492e-ad32-12be094a257f,3048,,"[16.9, 54.8]",3879860,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stefano Sorrentino,7055.0,Goalkeeper,160,Palermo,2256,['7da397be-8029-41a5-bc00-22c9aebc2050'],57,,,,,,,,,,,,,,,,Palermo,2256,00:36:57.731,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828bd829-ace9-4182-9c1c-d421a695097e,3052,,"[92.5, 21.8]",3879860,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robin Quaison,8552.0,Left Wing,160,Palermo,2256,['3551261c-8aa7-4a4a-9030-e78e303110ad'],3,,,,,,,,,,,,,,,,Palermo,2256,00:37:03.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2ec585b-5cf2-4d43-98c2-810d0ba9dadd,3054,,"[1.7, 55.7]",3879860,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Anton Ciprian Tătărușanu,3112.0,Goalkeeper,161,Fiorentina,239,['d894f515-5090-44ff-aeb4-a5c085103501'],5,,,,,,,,,,,,,,,,Fiorentina,239,00:37:05.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae360d03-5fbe-42f3-8a1c-b25ebed106e1,3056,,"[53.1, 64.2]",3879860,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Matías Ariel Fernández Fernández,26192.0,Center Attacking Midfield,161,Fiorentina,239,['fac555ac-ee35-4c20-bba9-a51574cef5a7'],15,,,,,,,,,,,,,,,,Fiorentina,239,00:37:15.274,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320fd01d-117b-413d-b7b9-551fd3d4c178,3058,,"[100.4, 76.7]",3879860,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing,161,Fiorentina,239,['a59dd54f-f0a1-4826-8690-83fff9c8b025'],23,,,,,,,,,,,,,,,,Fiorentina,239,00:37:23.033,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18540996-caac-4fec-aa61-c8bc76ba512a,3061,,"[109.6, 40.6]",3879860,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nikola Kalinić,7033.0,Center Forward,161,Fiorentina,239,['78fe679c-781d-477c-82e9-45b59069bf6c'],25,,,,,,,,,,,,,,,,Fiorentina,239,00:37:25.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14bd97ab-75f9-47d5-a1d0-b9677d073b50,3064,,"[115.8, 28.9]",3879860,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Davide Astori,8275.0,Left Center Back,162,Fiorentina,239,['5d252d12-4a63-4e80-b7dc-bd11a1d28b64'],51,,,,,,,,,,,,,,,,Fiorentina,239,00:37:51.220,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93ff5d02-df9d-4702-bb23-c392a6d2d184,3069,,"[114.0, 43.2]",3879860,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nikola Kalinić,7033.0,Center Forward,162,Fiorentina,239,['f86296d1-40d4-4580-93c6-53b97190e06a'],57,,,,,,,,,,,,,,,,Fiorentina,239,00:37:57.631,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,afce6c2c-0bd3-4a78-8966-2f8cdb237873,3072,,"[58.0, 55.1]",3879860,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mato Jajalo,30735.0,Right Defensive Midfield,163,Palermo,2256,['227e478e-ceca-4772-8fd6-82bd78106b5c'],20,,,,,,,,,,,,,,,,Palermo,2256,00:38:20.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176ed131-0ed6-4189-a2f6-349136c98d48,3078,,"[67.2, 59.4]",3879860,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franco Damián Vázquez,6719.0,Right Wing,163,Palermo,2256,['d1ac630c-e565-498a-a7f9-d884f98a8fc8'],23,,,,,,,,,,,,,,,,Palermo,2256,00:38:23.325,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700c1eef-6635-414e-bb7e-03c8bd6f3c2a,3091,,"[58.8, 21.5]",3879860,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,165,Fiorentina,239,['a5c8c591-4e59-4c1a-b825-2716d87d034f'],37,,,,,,,,,,,,,,,,Fiorentina,239,00:38:37.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7849eae2-4c3d-4a83-b68a-7a26adc2f6bc,3093,,"[56.2, 20.7]",3879860,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,165,Fiorentina,239,['b0cb5b8a-2539-4fba-a0f2-c0e12b68551b'],40,,,,,,,,,,,,,,,,Fiorentina,239,00:38:40.150,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5fadfa0-0b5c-4cf5-855a-4454387fd8c9,3096,,"[51.8, 38.8]",3879860,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,165,Fiorentina,239,['7fe42e77-99e8-4605-b5ea-996ff83baf8e'],42,,,,,,,,,,,,,,,,Fiorentina,239,00:38:42.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9acc7a6-b811-42ec-ba3f-078aed192bc3,3099,,"[57.5, 22.7]",3879860,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,165,Fiorentina,239,['75028893-bc3e-413c-b447-eb28be670364'],45,,,,,,,,,,,,,,,,Fiorentina,239,00:38:45.250,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a040b1f-7ba4-4de6-b216-b6b8f5f1ef5d,3102,,"[65.1, 5.6]",3879860,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,165,Fiorentina,239,['d9bc4f92-5d65-4911-87d0-b576209ca56e'],47,,,,,,,,,,,,,,,,Fiorentina,239,00:38:47.240,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbba344a-effe-4a03-9e48-0e3fea90e8d4,3105,,"[59.5, 20.7]",3879860,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,165,Fiorentina,239,['e0a4db3a-f3bf-423e-9b6c-e33ce34b4c3f'],50,,,,,,,,,,,,,,,,Fiorentina,239,00:38:50.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92855b27-075d-44d4-8eb5-e957b53bae85,3109,,"[48.3, 39.6]",3879860,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,165,Fiorentina,239,['a1361c52-ddf3-4ce0-8fdb-871a34e6c36b'],53,,,,,,,,,,,,,,,,Fiorentina,239,00:38:53.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3bdff48-9543-4987-9bcb-287ea1efeb47,3112,,"[56.7, 60.8]",3879860,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borja Valero Iglesias,6997.0,Left Defensive Midfield,165,Fiorentina,239,['10617ab2-fd9e-4c21-bec9-b19a6f63e647'],55,,,,,,,,,,,,,,,,Fiorentina,239,00:38:55.685,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc3a9f25-976e-408e-8260-7e1e1f919a0f,3115,,"[88.1, 78.5]",3879860,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Bernardeschi,7777.0,Right Wing,165,Fiorentina,239,['fe339457-c839-4ac8-aca9-8d1a86b890d6'],59,,,,,,,,,,,,,,,,Fiorentina,239,00:38:59.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c924420-5c48-43ce-8ec7-0fcac57934bd,3118,,"[82.3, 61.9]",3879860,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauro Matías Zárate,27853.0,Left Wing,165,Fiorentina,239,['f3c34544-57cd-4191-b14e-5938b1195acc'],2,,,,,,,,,,,,,,,,Fiorentina,239,00:39:02.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a3608d9-7b3a-405c-9ab3-f6d56d1c4cd9,3122,,"[82.3, 32.5]",3879860,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,165,Fiorentina,239,['0a0c57ad-019a-428a-8ea8-7b12a939a197'],8,,,,,,,,,,,,,,,,Fiorentina,239,00:39:08.566,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf16c61a-8057-47ba-88db-7912f19b17e4,3125,,"[98.6, 72.1]",3879860,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Back,165,Fiorentina,239,['7a4d033d-f365-4e12-9c12-d00c82973dcf'],10,,,,,,,,,,,,,,,,Fiorentina,239,00:39:10.638,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4db6c2eb-2f34-4ef3-924d-d75aabe073b8,3129,,"[85.3, 44.7]",3879860,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,165,Fiorentina,239,['bb117831-e5b2-40b6-8286-e4c6129f40ed'],15,,,,,,,,,,,,,,,,Fiorentina,239,00:39:15.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7bc300a-34a4-43da-8c69-1de4ac372109,3132,,"[82.0, 25.3]",3879860,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Matías Ariel Fernández Fernández,26192.0,Center Attacking Midfield,165,Fiorentina,239,['6a8f8540-de6a-4de5-b8a9-465e53a1488b'],18,,,,,,,,,,,,,,,,Fiorentina,239,00:39:18.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2700250-c32d-44ba-b26e-bd6b82aca486,3138,,"[105.3, 9.4]",3879860,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcos Alonso Mendoza,3964.0,Left Back,166,Fiorentina,239,['2d7d54bd-4ca8-424d-b20a-6160503e43a1'],34,,,,,,,,,,,,,,,,Fiorentina,239,00:39:34.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a26489f-3d28-4608-b6c0-4af443c3058d,3140,,"[109.1, 2.0]",3879860,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Matías Ariel Fernández Fernández,26192.0,Center Attacking Midfield,166,Fiorentina,239,['4eae04f4-8d36-48f2-b3bf-ca3b635b933e'],35,,,,,,,,,,,,,,,,Fiorentina,239,00:39:35.212,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ea8484c-95d8-4814-91d8-345e3824b66f,3143,,"[90.5, 4.8]",3879860,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Milan Badelj,6305.0,Right Defensive Midfield,166,Fiorentina,239,['4ce4828b-7b36-4dec-b80b-c9e8d157a8ff'],37,,,,,,,,,,,,,,,,Fiorentina,239,00:39:37.252,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21def15f-96b3-400a-9184-ac80da516d70,3146,,"[109.6, 48.8]",3879860,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Federico Bernardeschi,7777.0,Right Wing,166,Fiorentina,239,['f8162019-6d95-4e8c-b010-35090f9d21e8'],42,,,,,,,,,,,,,,,,Fiorentina,239,00:39:42.678,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,be359551-203b-473d-a8ba-407667767da9,3148,,"[64.2, 14.2]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Alberto Gilardino,38389.0,Center Forward,167,Palermo,2256,['a5c5e89e-0a86-4d0e-a5e6-5783511e9e1c'],18,,,,,,,,,,,,,,,,Palermo,2256,00:40:18.632,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f97f6797-dec0-4a52-8de5-bcfc1e6fedc6,3151,,"[55.9, 65.9]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,168,Fiorentina,239,['5615f8b4-02a7-4dbb-89a2-355776a12462'],18,,,,,,,,,,,,,,,,Fiorentina,239,00:40:18.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183d92d7-63c0-4479-9af6-e6c54c732678,3154,,"[63.9, 64.9]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing,168,Fiorentina,239,['5d4c9440-ff25-4bff-8773-096c98c3ef6d'],19,,,,,,,,,,,,,,,,Fiorentina,239,00:40:19.897,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10dfb542-64bb-4a17-9218-83b1f54a5303,3157,,"[56.7, 59.6]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,168,Fiorentina,239,"['26291c51-4eaa-4542-8738-247feb901230', '4a10744f-2b43-44b2-8e99-1092002d24ff']",20,,,,,,,,,,,,,,,,Fiorentina,239,00:40:20.541,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aebb74bc-cb0a-4b08-b588-2d4e33db9097,3160,,"[63.6, 61.3]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing,168,Fiorentina,239,['7787bc72-bd6a-4713-a7e3-03bb56e4db8e'],21,,,,,,,,,,,,,,,,Fiorentina,239,00:40:21.496,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a08d917-832e-4370-96d0-8a46814a4db1,3164,,"[54.4, 62.9]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Borja Valero Iglesias,6997.0,Left Defensive Midfield,168,Fiorentina,239,['d61f31d5-63fc-4985-bf16-ce7d16d3927d'],23,,,,,,,,,,,,,,,,Fiorentina,239,00:40:23.241,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424cb295-8087-4fbd-a50d-6087904545cf,3167,,"[54.1, 47.8]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milan Badelj,6305.0,Right Defensive Midfield,168,Fiorentina,239,['e7575a20-afeb-4966-b6ce-53489ba9f256'],25,,,,,,,,,,,,,,,,Fiorentina,239,00:40:25.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b360019-dbdb-4430-b20a-fafa1626de1a,3170,,"[65.4, 39.1]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Federico Bernardeschi,7777.0,Right Wing,168,Fiorentina,239,['4c83bce4-14ec-4c88-b57e-1e9167cb493e'],28,,,,,,,,,,,,,,,,Fiorentina,239,00:40:28.231,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e716a54c-2070-476b-afdb-4547a19ba283,3176,,"[68.0, 43.4]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borja Valero Iglesias,6997.0,Left Defensive Midfield,169,Fiorentina,239,['c659b538-1056-4ef2-9598-32ca6b3b8240'],39,,,,,,,,,,,,,,,,Fiorentina,239,00:40:39.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3bea5cd9-7494-4ffe-bd5e-e0b00909ccbf,3178,,"[91.7, 78.0]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Facundo Sebastián Roncaglia,6830.0,Right Back,169,Fiorentina,239,['d49a3593-5a3e-4629-8c09-f62c08383520'],43,,,,,,,,,,,,,,,,Fiorentina,239,00:40:43.149,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a35e659-2b9c-4531-9b9d-e2fe350363e9,3181,,"[92.5, 68.8]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Bernardeschi,7777.0,Right Wing,169,Fiorentina,239,['fff7b64e-7c73-428d-99b1-79bd98bc37b9'],46,,,,,,,,,,,,,,,,Fiorentina,239,00:40:46.392,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7af36f1-0703-435e-84e8-23a02d0aa8e0,3185,,"[112.2, 40.1]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nikola Kalinić,7033.0,Center Forward,169,Fiorentina,239,['8bf47e13-505c-4d52-b286-ff50a938cb18'],49,,,,,,,,,,,,,,,,Fiorentina,239,00:40:49.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4af212c-11ec-4745-81c2-a6ce18407749,3189,,"[14.6, 17.7]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Michel Morganella,31268.0,Left Wing Back,169,Fiorentina,239,['365983be-f331-4227-a5a0-88edd7ce9b22'],53,,,,,,,,,,,,,,,,Palermo,2256,00:40:53.381,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2faa36af-6baa-4c3c-b86b-278fd6d83730,3192,,"[38.9, 19.8]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alberto Gilardino,38389.0,Center Forward,169,Fiorentina,239,['3694fc53-4107-46fd-b291-f1c4935fb3a3'],55,,,,,,,,,,,,,,,,Palermo,2256,00:40:55.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e5c6a1d-f10f-45f3-831a-dfdf38ed70fa,3195,,"[78.2, 46.8]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Milan Badelj,6305.0,Right Defensive Midfield,169,Fiorentina,239,"['24cde72b-5ec5-4329-8f4b-46c45d99b36a', 'c29819ca-3d12-4505-a892-dc876c929ab6']",56,,,,,,,,,,,,,,,,Fiorentina,239,00:40:56.813,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab1583ab-56e9-4f61-af2c-27c4cd658836,3198,,"[64.9, 38.8]",3879860,85,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Davide Astori,8275.0,Left Center Back,169,Fiorentina,239,['bd7fbbf9-eff7-4c28-b3ce-544efc9c5c1c'],58,,,,,,,,,,,,,,,,Fiorentina,239,00:40:58.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324a387b-c7d7-4819-82d0-e9f8a95f2350,3200,,"[55.7, 52.7]",3879860,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Gonzalo Javier Rodríguez,25931.0,Right Center Back,169,Fiorentina,239,['6c2417b1-13f6-47b5-a93e-89cc69e932fc'],0,,,,,,,,,,,,,,,,Fiorentina,239,00:41:00.330,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7f28d73-d497-4836-adaa-64173c18a9ae,3203,,"[64.1, 64.2]",3879860,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Borja Valero Iglesias,6997.0,Left Defensive Midfield,169,Fiorentina,239,['5626ab61-deff-41b8-9a71-0400b6684235'],2,,,,,,,,,,,,,,,,Fiorentina,239,00:41:02.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e896de2-9db9-423e-b1c0-0fdcf5947e45,3206,,"[91.2, 78.2]",3879860,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Federico Bernardeschi,7777.0,Right Wing,169,Fiorentina,239,['a62c7015-3dd5-4a6c-885b-3d09838257d7'],5,,,,,,,,,,,,,,,,Fiorentina,239,00:41:05.486,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513170a9-afd0-4cfc-857c-14f7cecf782c,3209,,"[91.2, 61.6]",3879860,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mauro Matías Zárate,27853.0,Left Wing,169,Fiorentina,239,['1fba7aed-29ac-4d9a-9262-8fc221518ece'],9,,,,,,,,,,,,,,,,Fiorentina,239,00:41:09.403,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5cb44dd-14bf-4276-9979-5412d9229639,3219,,"[113.5, 38.1]",3879860,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nikola Kalinić,7033.0,Center Forward,170,Fiorentina,239,['72dfa93e-b446-400b-8e6f-069d3b8c3eb3'],58,,,,,,,,,,,,,,,,Fiorentina,239,00:41:58.390,Ball Receipt*,
