50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ad3b608-3367-421a-a650-bce49ea5c398,213,,,"[71.1, 9.4]",3879619,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Perotti,7456.0,Left Wing,14,Sassuolo,232,['9891edf2-6da3-4a35-b060-62a97efcb194'],7,,,,,,,,,,,,,,,,,,Genoa,233,00:05:07.607,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ed2d5b7-2477-4aa7-b6aa-6b69f8d33549,215,,,"[56.9, 66.1]",3879619,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simone Missiroli,7113.0,Right Center Midfield,14,Sassuolo,232,['6c39d3b6-c976-45c8-858e-64e22ca5cefb'],8,,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:08.768,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fceeb120-9eb2-47f0-9a30-d51a3fab5a5c,218,,,"[64.6, 61.9]",3879619,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,14,Sassuolo,232,['a975bb4f-b1ea-4bb2-be1c-8fb84ab3a4cb'],9,,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:09.978,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f52dc3d5-ff97-4d77-9c46-b43ee4d7ff95,222,,,"[45.1, 67.3]",3879619,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,15,Sassuolo,232,['69bb49c3-91d6-4d85-a898-2c8ee2ecd43d'],16,,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:16.811,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25c24d7e-5fbf-4aec-8d29-11ab4b40c9f7,225,,,"[94.3, 55.5]",3879619,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,15,Sassuolo,232,['395090ee-7385-46ed-b160-3fe7917ca6a4'],20,,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:20.472,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53789b33-5949-47a8-9080-4d0d2d951ca5,230,,,"[50.5, 17.2]",3879619,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Pavoletti,8180.0,Center Forward,15,Sassuolo,232,['b33f04b6-46a5-4915-8822-7f57374b2669'],26,,,,,,,,,,,,,,,,,,Genoa,233,00:05:26.335,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4aa313d-4280-49db-ab69-aebf8b56ba10,236,,,"[106.2, 70.5]",3879619,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Domenico Berardi,7131.0,Left Wing,15,Sassuolo,232,['71fcedcd-9e45-4745-ad08-0211a2103429'],33,,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:33.983,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39fa2110-d5b9-4a1f-9742-af0e66b2a86c,241,,,"[103.4, 74.7]",3879619,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,15,Sassuolo,232,['0614192a-e94a-4d99-93d9-1ad49f3c481d'],39,,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:39.532,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ff533aa-e134-433c-a9ea-b4e685e1ff49,244,,,"[85.7, 63.6]",3879619,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,15,Sassuolo,232,['7de2dec5-6ba6-4e5d-aa28-749d7842cd36'],42,,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:42.027,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c08f0ebf-ca08-4938-a48b-8dda9c6e8e4e,247,,,"[105.9, 42.8]",3879619,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,15,Sassuolo,232,['16b71b5a-03e0-42e4-81ac-00e91e320ab5'],43,,,,,,,,,,,,,,,,,,Sassuolo,232,00:05:43.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f54ae8fb-a794-40e3-ac55-0e63d39a289d,255,,,"[46.8, 16.5]",3879619,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Cristian Daniel Ansaldi,7464.0,Left Center Back,17,Genoa,233,['c3f6df58-9f7d-472a-b410-f9aba3d46829'],1,,,,,,,,,,,,,,,,,,Genoa,233,00:06:01.259,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27862f22-34ce-454f-92cc-bfa824c89a61,258,,,"[88.1, 4.1]",3879619,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,17,Genoa,233,"['7f3af6d1-80c8-444b-9505-3b8869b45b10', 'a68c7038-a06c-4b0d-ace3-0d7d138ed15d']",5,,,,,,,,,,,,,,,,,,Genoa,233,00:06:05.645,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93ae1a0f-2ba8-4cf6-b7f0-a20ac458d683,260,,,"[42.1, 73.0]",3879619,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Domenico Berardi,7131.0,Left Wing,18,Sassuolo,232,['c00fdca1-5dbe-4c07-843d-0d2b39c6094e'],28,,,,,,,,,,,,,,,,,,Sassuolo,232,00:06:28.835,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c566c1d5-28d0-46d0-859f-fe18fab41a49,263,,,"[49.5, 71.7]",3879619,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Simone Missiroli,7113.0,Right Center Midfield,18,Sassuolo,232,['28e3edd4-0e8d-495f-b6a5-50b17c230777'],28,,,,,,,,,,,,,,,,,,Sassuolo,232,00:06:28.966,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f508685-2d23-443a-bf3b-9f77e03f50c7,271,,,"[64.6, 35.7]",3879619,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicola Sansone,6859.0,Right Wing,18,Sassuolo,232,"['2837e08f-59f4-423c-b51a-8b98239b2124', 'c48f95db-5fc4-4ce8-9267-c616a7d82b05']",32,,,,,,,,,,,,,,,,,,Sassuolo,232,00:06:32.791,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56792671-3cef-48d1-be68-d0d462fed764,278,,,"[45.6, 34.1]",3879619,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Francesco Magnanelli,7127.0,Center Defensive Midfield,18,Sassuolo,232,['3e7a6f8a-960d-4175-a148-ad60b79afe67'],36,,,,,,,,,,,,,,,,,,Sassuolo,232,00:06:36.902,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197118d2-7459-4e6b-839c-a422cd09002a,280,,,"[69.3, 54.1]",3879619,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Perotti,7456.0,Left Wing,19,Genoa,233,['48b45295-a61c-4a29-8528-09251b0955da'],38,,,,,,,,,,,,,,,,,,Genoa,233,00:06:38.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3862a72-47f5-4c2a-a829-5c501d6a7983,282,,,"[82.5, 64.5]",3879619,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Darko Lazović,7145.0,Right Wing,19,Genoa,233,['398ab72b-c664-4b5f-9fac-3104924e76c4'],39,,,,,,,,,,,,,,,,,,Genoa,233,00:06:39.762,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59e0c3c4-c2eb-4b19-b70b-44da835b71ef,286,,,"[114.6, 41.2]",3879619,6,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leonardo Pavoletti,8180.0,Center Forward,19,Genoa,233,['490f7ea8-fbcb-4d49-ab83-ee04bfcdb1b9'],44,,,,,,,,,,,,,,,,,,Genoa,233,00:06:44.743,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433f39e0-7792-4e4a-a122-2c9e06a1bf86,292,,,"[24.1, 14.8]",3879619,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Francesco Acerbi,7119.0,Left Center Back,21,Sassuolo,232,['531e69d8-b6e9-48ae-b41d-c0712eb15d9f'],28,,,,,,,,,,,,,,,,,,Sassuolo,232,00:07:28.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185e69fb-b09c-4a68-a611-52ac987584d2,294,,,"[6.9, 35.2]",3879619,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Andrea Consigli,7132.0,Goalkeeper,21,Sassuolo,232,['8c7421cc-61b2-4a41-9cdf-ec4a7eca65c7'],31,,,,,,,,,,,,,,,,,,Sassuolo,232,00:07:31.533,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d4d9e8e-cac5-4ffa-bee1-ff578973f5e9,297,,,"[17.4, 56.9]",3879619,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Paolo Cannavaro,8848.0,Right Center Back,21,Sassuolo,232,['41f31385-866c-47d5-a5ec-68c6cf87d9af'],34,,,,,,,,,,,,,,,,,,Sassuolo,232,00:07:34.412,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f08bb75-0188-457c-b501-061c22c82ccb,300,,,"[30.4, 68.0]",3879619,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Šime Vrsaljko,5461.0,Right Back,21,Sassuolo,232,['0ecd9ebf-679d-4742-9a45-0444b3b9ef72'],37,,,,,,,,,,,,,,,,,,Sassuolo,232,00:07:37.679,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd397716-10e1-4d31-9e4a-1d64beab8854,304,,,"[48.3, 72.1]",3879619,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Simone Missiroli,7113.0,Right Center Midfield,21,Sassuolo,232,"['3a5d821d-6bb8-4704-b1ef-be13d05b95d0', 'bc608eb1-b1cf-4f6d-988a-df8d13d37920']",39,,,,,,,,,,,,,,,,,,Sassuolo,232,00:07:39.515,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e01042c8-b936-4875-ba92-a9fcce0bf362,307,,,"[58.3, 73.5]",3879619,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Domenico Berardi,7131.0,Left Wing,21,Sassuolo,232,"['1313cb7b-e991-4844-a690-7da24053a188', '89238bcc-65af-41a2-b723-6a5187eaeca0']",40,,,,,,,,,,,,,,,,,,Sassuolo,232,00:07:40.710,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7e03560-e7b3-43b3-8e65-3286ea1dfd8f,312,,,"[90.7, 73.2]",3879619,7,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Domenico Berardi,7131.0,Left Wing,22,Sassuolo,232,['7f677839-edb0-4da7-9a68-267422b8706c'],54,,,,,,,,,,,,,,,,,,Sassuolo,232,00:07:54.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0468a999-5811-46f3-b044-a758f58a21c5,317,,,"[88.6, 65.1]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Domenico Berardi,7131.0,Left Wing,23,Sassuolo,232,"['526bab88-00e0-4aab-83e3-a8d371480e25', 'dc436bbe-6f26-4b4f-ad59-b7aa914e3bea']",1,,,,,,,,,,,,,,,,,,Sassuolo,232,00:08:01.625,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8643727e-e62d-4274-88d0-de0f3c35a98c,322,,,"[25.6, 8.4]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Perotti,7456.0,Left Wing,23,Sassuolo,232,['711261cc-80fe-4a32-bdc9-0a1dda91ad92'],5,,,,,,,,,,,,,,,,,,Genoa,233,00:08:05.268,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112a0483-e7fc-47d6-a3cb-9f4f187a6c42,331,,,"[85.5, 62.5]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Šime Vrsaljko,5461.0,Right Back,23,Sassuolo,232,"['0e2ee027-92bd-4f9b-bd39-6f2f665695e3', 'b371b59a-3a1e-4f5c-ad71-8bba749d1058']",9,,,,,,,,,,,,,,,,,,Sassuolo,232,00:08:09.118,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de2280d9-7a12-4e63-8947-8299a09433b8,337,,,"[48.3, 7.2]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diego Perotti,7456.0,Left Wing,24,Genoa,233,"['9c9308cb-80f0-4bf5-a8fe-b026437c7c0a', 'dcf9e296-7361-4431-9c0a-d5fe58764af3']",22,,,,,,,,,,,,,,,,,,Genoa,233,00:08:22.180,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9c55618-9ce6-4c9e-a47b-8a5a4d4bd89d,341,,,"[65.9, 46.3]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Darko Lazović,7145.0,Right Wing,24,Genoa,233,['2bf88c49-87ed-4301-9fe1-91690c4baa18'],26,,,,,,,,,,,,,,,,,,Genoa,233,00:08:26.385,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa0527fc-0ca1-4298-b203-3774cf16584b,343,,,"[12.7, 52.0]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrea Consigli,7132.0,Goalkeeper,25,Sassuolo,232,['f3e60c9c-7f1e-402a-94d6-a365265f9931'],30,,,,,,,,,,,,,,,,,,Sassuolo,232,00:08:30.100,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0b30061-5808-4ad5-b39f-53899dc89ef8,346,,,"[23.1, 56.4]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,25,Sassuolo,232,['ee3a0817-460f-4abf-ad55-b7b18a50da3b'],31,,,,,,,,,,,,,,,,,,Sassuolo,232,00:08:31.105,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5bed722-8c74-492d-ad51-92857ffc5dff,349,,,"[28.1, 69.5]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Paolo Cannavaro,8848.0,Right Center Back,25,Sassuolo,232,['86b4fd3a-54d7-4bce-a51a-8311bf1b8208'],36,,,,,,,,,,,,,,,,,,Sassuolo,232,00:08:36.345,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dcd51e5-6163-409c-85d4-0d97c54006f3,353,,,"[47.5, 76.7]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,25,Sassuolo,232,['b8ebaac9-660b-4d5f-a00c-6f5f8f83c78a'],40,,,,,,,,,,,,,,,,,,Sassuolo,232,00:08:40.579,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676a194f-7a7e-4d7e-95fb-63abf49a6b87,357,,,"[79.1, 54.7]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,26,Sassuolo,232,"['029116f6-2a1c-4bb5-92c4-34854b5b9240', '74afa178-8a78-41c5-b4fb-83477b972eeb']",53,,,,,,,,,,,,,,,,,,Sassuolo,232,00:08:53.054,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5bdae5b8-0234-4eb5-a06f-46087fab598d,361,,,"[33.2, 21.1]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristian Daniel Ansaldi,7464.0,Left Center Back,27,Genoa,233,['41158e4f-c8b4-4d25-8a01-1f5ac0f4bcc7'],55,,,,,,,,,,,,,,,,,,Genoa,233,00:08:55.557,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6417c8e-fc49-47cf-aef8-ed4f9a530744,363,,,"[10.0, 30.7]",3879619,8,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mattia Perin,7148.0,Goalkeeper,27,Genoa,233,['8928cd6f-87c1-48aa-93b9-bfdbe6bdd584'],57,,,,,,,,,,,,,,,,,,Genoa,233,00:08:57.804,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c319ff36-21e8-4a33-b451-c880f2559248,367,,,"[42.7, 7.2]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Diego Sebastián Laxalt Suárez,5717.0,Left Wing Back,27,Genoa,233,['271a8ec0-d907-4b5b-b3b7-a89ce1e1bea9'],2,,,,,,,,,,,,,,,,,,Genoa,233,00:09:02.287,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875fdf78-a2c3-4a62-ae01-da3c7185af13,370,,,"[88.9, 71.4]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gregoire Defrel,7457.0,Center Forward,27,Genoa,233,['ce2c3308-97a8-42b8-93e0-2b983972b036'],3,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:03.467,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c59b189-1e0d-4563-a1b5-d2cf9176bd5d,372,,,"[67.0, 13.3]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leonardo Pavoletti,8180.0,Center Forward,28,Genoa,233,['d6909c5d-9328-4a3a-95b8-1f72f5baee05'],16,,,,,,,,,,,,,,,,,,Genoa,233,00:09:16.823,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e46f4599-461e-47b8-9426-0fca318b429e,374,,,"[66.3, 62.5]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gregoire Defrel,7457.0,Center Forward,28,Genoa,233,['bc394038-8609-446d-9608-47c7b194e79c'],18,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:18.028,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce743547-7392-4c18-9946-50d2a1c878af,380,,,"[71.3, 65.1]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Domenico Berardi,7131.0,Left Wing,29,Sassuolo,232,['5fecdc07-6fca-4524-88d2-f8f87c6335be'],21,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:21.843,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edfcbc45-4d84-4f3b-9a5b-53df7673e980,384,,,"[63.5, 62.3]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,29,Sassuolo,232,['077fa0ed-9832-42fb-8ff1-0e6c8959e5d0'],23,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:23.468,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d4a244e-175d-4d6c-b98b-7ae140a2c896,386,,,"[56.2, 70.6]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Šime Vrsaljko,5461.0,Right Back,29,Sassuolo,232,['39db79c6-3a82-4057-a944-da4f26504f1b'],24,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:24.999,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464797d7-4f98-4b41-8546-512893b1e95f,388,,,"[42.8, 35.6]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Acerbi,7119.0,Left Center Back,29,Sassuolo,232,['4a1f57ff-9e6e-4e13-91ed-d50c426d7e59'],27,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:27.246,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54bea7e3-83b2-4218-b40a-0148ca2a46bd,391,,,"[55.9, 20.4]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Francesco Magnanelli,7127.0,Center Defensive Midfield,29,Sassuolo,232,['468268ea-6d2a-4416-ba07-a508c10b5702'],31,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:31.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2dc9e6c-6bad-4651-b260-42830546e70e,396,,,"[71.0, 21.0]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gregoire Defrel,7457.0,Center Forward,29,Sassuolo,232,"['0964a0cb-547c-4215-a5f9-f5c83770bb43', '478f16d9-3d5c-4d23-927a-420f38a7c7ef']",34,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:34.804,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f08dd87-c03e-42e7-b1f3-8f10c485a353,399,,,"[110.9, 7.4]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Peluso,7118.0,Left Back,29,Sassuolo,232,['621c5e1f-f3f6-47fe-9b41-43cc4f7986fa'],40,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:40.140,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267fe8e-4874-451c-ac17-5e03d3f5c052,401,,,"[114.2, 42.7]",3879619,9,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Domenico Berardi,7131.0,Left Wing,29,Sassuolo,232,['20831b4a-3e64-4851-a42d-df27d75a34b5'],40,,,,,,,,,,,,,,,,,,Sassuolo,232,00:09:40.714,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da01fea5-1193-4ef3-86d1-b6e4593aaf39,404,,,"[114.8, 3.9]",3879619,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Gregoire Defrel,7457.0,Center Forward,30,Sassuolo,232,['acd3790a-5563-4f5c-9c3a-3224115479be'],17,,,,,,,,,,,,,,,,,,Sassuolo,232,00:10:17.584,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eefb3d7-b43c-44df-8b32-10e086e7325c,406,,,"[103.2, 32.4]",3879619,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Domenico Berardi,7131.0,Left Wing,30,Sassuolo,232,['631a4f3a-0d5e-4fe0-8db7-867396eb264e'],19,,,,,,,,,,,,,,,,,,Sassuolo,232,00:10:19.245,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5032a6b4-c5dd-4172-bdfe-4bd9c492d218,410,,,"[26.8, 24.6]",3879619,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Cristian Daniel Ansaldi,7464.0,Left Center Back,31,Genoa,233,['44f36226-3327-4bc8-aae9-554f693e65f6'],30,,,,,,,,,,,,,,,,,,Genoa,233,00:10:30.995,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c834d197-1795-4d6d-b4e9-fe5afe7fb912,418,,,"[94.1, 41.6]",3879619,10,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Sansone,6859.0,Right Wing,32,Sassuolo,232,"['6bcf7a24-17bb-4d57-905e-0a860011a917', '8e96eb7e-4381-45a2-a5d6-5165af4e7265']",39,,,,,,,,,,,,,,,,,,Sassuolo,232,00:10:39.282,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754f02fe-2592-4f1c-b9ab-b2965e84ea9a,432,,,"[76.3, 73.5]",3879619,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomás Eduardo Rincón Hernández,7475.0,Right Defensive Midfield,35,Genoa,233,"['adfc9c9e-c8df-4b5e-9cf5-1f73aad3d382', 'db4133a6-cad9-4f06-a6e7-15c90cb1f10e']",53,,,,,,,,,,,,,,,,,,Genoa,233,00:11:53.363,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc506219-275d-4c73-938e-6809e96040d1,435,,,"[65.9, 76.8]",3879619,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Diogo José Rosário Gomes Figueiras,10881.0,Right Wing Back,35,Genoa,233,['eed53cbc-a558-46e3-aba2-9945b7588f34'],54,,,,,,,,,,,,,,,,,,Genoa,233,00:11:54.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749375a8-1bce-4c2c-a9df-34e2af876945,438,,,"[55.8, 66.7]",3879619,11,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Armando Izzo,9940.0,Right Center Back,35,Genoa,233,['0ccb9d7f-5145-4837-bc5b-a371259d62e1'],56,,,,,,,,,,,,,,,,,,Genoa,233,00:11:56.494,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1e3cb56-ea77-4620-88fc-7a4aca343372,441,,,"[47.7, 52.4]",3879619,12,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolás Andrés Burdisso,7467.0,Center Back,35,Genoa,233,['32a45ef5-6cf6-4cb8-985d-b8a262fef4a7'],0,,,,,,,,,,,,,,,,,,Genoa,233,00:12:00.264,Ball Receipt*,
