50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,half_start_late_video_start,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,3.221203,,,,,,,,,,,,,0d63ae28-40e0-4d3c-9a78-055a7c30e304,38,,"[8.4, 47.6]",3749346,0,,,,,-0.45310086,,Right Foot,,,,"[69.4, 17.9]",,High Pass,,67.84608,,,,Thierry Henry,15516.0,,,,,,,1,Regular Play,Jens Lehmann,20015.0,Goalkeeper,3,Arsenal,1,['2973a5de-e1a9-42ef-b6b9-d232eeca2a23'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:25.871,Pass,
,,,,,,,,,,,,,,,,,,1.767188,,,,,,,,,,,,,b4a6f3bf-a8b2-43d1-9816-e83be385401d,41,,"[69.4, 17.9]",3749346,0,,,,True,-1.048962,,,,,,"[78.6, 1.9]",,High Pass,,18.456434,,,,Robert Pirès,19312.0,,,,,,,1,Regular Play,Thierry Henry,15516.0,Right Center Forward,3,Arsenal,1,"['39fafd4c-1882-45ac-9ed3-d63995b735b2', '4969b84c-fd14-459d-8162-7c1a8f1fc0cd']",29,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:29.250,Pass,True
,,,,,,,,,,,,,,,,,,0.167077,,,,,,,,,,,,,294dde9b-bb58-4741-b2cf-d7c850a4c3d9,45,,"[74.1, 1.9]",3749346,0,,,,,2.70175,,Right Foot,,,,"[72.4, 2.7]",,Ground Pass,,1.8788295,,,Incomplete,,,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,3,Arsenal,1,['5a3d52dc-a5d5-4757-859f-0d3e57accc97'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:33.313,Pass,
,,,,,,,,,,,,,,,,,,0.696779,,,,,,,,,,,,,981d26b0-17e8-4f34-9ae5-21498e652a7b,47,,"[55.5, 0.1]",3749346,0,,True,,,1.1129626,,,,,,"[58.9, 7.0]",,High Pass,,7.692204,,,,Robert Pirès,19312.0,,,,,,Throw-in,1,From Throw In,Ashley Cole,12529.0,Left Back,4,Arsenal,1,['6eb480fb-4819-41ea-9a3b-7f9f55871a4f'],48,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:48.294,Pass,
,,,,,,,,,,,,,,,,,,0.610251,,,,,,,,,,,,,6a8a885c-1cea-485e-a168-ef1e82e9bb56,49,,"[59.1, 7.0]",3749346,0,,,,,-2.158799,,Right Foot,,,,"[56.1, 2.5]",,Low Pass,,5.408327,,,,Ashley Cole,12529.0,,,,,,,1,From Throw In,Robert Pirès,19312.0,Left Midfield,4,Arsenal,1,['77774878-59c6-494d-8e9c-0ea5f6e04cfb'],49,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:49.111,Pass,
,,,,,,,,,,,,,,,,,,0.215001,,,,,,,,,,,,,af108262-0855-4b5a-83ca-c7bf0b6ed9a1,52,,"[52.0, 1.4]",3749346,0,,,,,0.9151007,,Left Foot,,,,"[54.0, 4.0]",,Low Pass,,3.2802439,,,Incomplete,,,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,4,Arsenal,1,['b821ae62-ceed-429d-8b94-0976c601bb00'],50,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:50.465,Pass,
,,,,,,,,,,,,,,,,,,2.282524,,,,,,,,,,,,,a980645a-c051-4c59-a824-36ced5b6ea81,55,,"[66.8, 80.0]",3749346,0,,,,,-0.14189705,,,,,,"[96.9, 75.7]",,High Pass,,30.405592,,,Incomplete,Alan Smith,40267.0,,,,,,Throw-in,1,From Throw In,Gary Oliver Kelly,40270.0,Right Back,5,Leeds United,101,"['54637c05-dad1-4df8-a982-5e3363308ce4', 'fdf54eca-0fd5-4a2e-ba9b-2fc06c9f22d8']",58,,,,,,,,,,,,,,,,,,Leeds United,101,00:00:58.015,Pass,
,,,,,,,,,,,,,,,,,,1.363514,,,,,,,,,,,,,e301080e-45d7-42ea-a648-bb52db0f48f5,59,,"[97.4, 80.0]",3749346,1,,,,,-1.3399625,,,,,,"[102.5, 58.3]",,High Pass,,22.291254,,,,Alan Smith,40267.0,,,,,,Throw-in,1,From Throw In,Gary Oliver Kelly,40270.0,Right Back,6,Leeds United,101,['49de5ac8-e1f5-42ee-8f0a-b028c89c3104'],10,,,,,,,,,,,,,,,,,,Leeds United,101,00:01:10.381,Pass,
,,,,,,,,,,,,,,,,,,0.219855,,,,,,,,,,,,,99127082-4c83-4fbb-8015-4c0793fa8e84,62,,"[102.5, 58.1]",3749346,1,,,,,-1.0612041,,No Touch,,,,"[104.4, 54.7]",,Low Pass,,3.8948684,,True,Incomplete,,,,,,,,,1,From Throw In,Alan Smith,40267.0,Right Center Forward,6,Leeds United,101,['8caca6b0-4aaa-44aa-a839-d51779a47958'],11,,,,,,,,,,,,,,,,,,Leeds United,101,00:01:11.782,Pass,
,,,,,,,,,,,,,,,,,,3.061644,,,,,,,,,,,,,4f671d60-5cec-4cd6-8f60-c0fd9f9b8500,66,,"[29.4, 26.9]",3749346,1,,,,,0.9968674,,Right Foot,,,,"[50.8, 60.0]",,High Pass,,39.41535,,,Incomplete,Fredrik Ljungberg,15754.0,,,,,,,1,From Throw In,Gilberto Aparecido da Silva,40221.0,Left Defensive Midfield,6,Leeds United,101,"['0faa8ff1-bb99-45b4-b659-7e63a282d4bf', '20d3f997-3439-47ac-aec4-3545e794bcbd']",14,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:14.227,Pass,
,,,,,,,,,,,,,,,,,,1.253654,,,,,,,,,,,,,20d3f997-3439-47ac-aec4-3545e794bcbd,68,,"[69.3, 20.1]",3749346,1,,,,,-0.24053425,,Left Foot,,,,"[85.2, 16.2]",,Ground Pass,,16.371317,,,,Lamine Sakho,40269.0,,,,,,Recovery,1,From Throw In,René Salomon Olembé-Olembé,40268.0,Left Back,6,Leeds United,101,"['4f671d60-5cec-4cd6-8f60-c0fd9f9b8500', 'a1ec27f2-9bf6-4ba2-9621-3698ed012be6']",17,,,,,,,,,,,,,,,,,,Leeds United,101,00:01:17.288,Pass,
,,,,,,,,,,,,,,,,,,4.651986,,,,,,,,,,,,,c0f17d4c-a672-4739-90a0-81c610be7802,71,,"[89.9, 17.9]",3749346,1,,,,,1.2210448,,Left Foot,True,,,"[110.8, 75.2]",,High Pass,,60.992622,,,Incomplete,,,,,True,,,,1,From Throw In,Lamine Sakho,40269.0,Left Midfield,6,Leeds United,101,['c942d500-13a1-4677-87c9-0fa2b98df91e'],20,,,,,,,,,,,,,,,,,,Leeds United,101,00:01:20.219,Pass,
,,,,,,,,,,,,,,,,,,1.100727,,,,,,,,,,,,,1d2cc45b-35ed-4a1c-a241-285581384d18,74,,"[98.2, 80.0]",3749346,1,,,,,-1.5295826,,,,,,"[98.6, 70.3]",,High Pass,,9.708244,,,,Michael Bridges,40264.0,,,,,,Throw-in,1,From Throw In,Gary Oliver Kelly,40270.0,Right Back,7,Leeds United,101,['98617ea0-f42f-438e-9294-2700a2024c65'],38,,,,,,,,,,,,,,,,,,Leeds United,101,00:01:38.487,Pass,
,,,,,,,,,,,,,,,,,,1.006199,,,,,,,,,,,,,05fd1fc3-7229-4d0b-9397-f926c602ca51,78,,"[99.1, 70.1]",3749346,1,,,,,1.4479611,,Right Foot,,,,"[100.1, 78.2]",,Ground Pass,,8.161495,,,,Gary Oliver Kelly,40270.0,,,,,,,1,From Throw In,Michael Bridges,40264.0,Left Center Forward,7,Leeds United,101,"['7b786c8a-d21f-4f2e-8ac3-b3f5219afad5', '7d415d6f-0918-40a8-b131-6d8cea15baaf']",40,,,,,,,,,,,,,,,,,,Leeds United,101,00:01:40.163,Pass,True
,,,,,,,,,,,,,,,,,,2.797048,,,,,,,,,,,,,9d7da4f5-a016-4009-bed3-0811709f43b9,81,,"[104.4, 77.2]",3749346,1,,,,,-1.5255597,45ec7ba8-858c-42fe-9ed3-8776c3b5aa08,Right Foot,True,,,"[106.6, 28.6]",,Low Pass,,48.64977,,,,Lamine Sakho,40269.0,True,,True,,,,1,From Throw In,Gary Oliver Kelly,40270.0,Right Back,7,Leeds United,101,['d2262c0f-bb50-47dc-be69-f6eda65f0c10'],42,,,,,,,,,,,,,,,,,,Leeds United,101,00:01:42.147,Pass,
,,,,,,,,,,,,,,,,,,6.194926,,,,,,,,,,,,,3ccedbc6-19bd-4e5c-9fe8-9fc0e1bf6927,85,,"[14.6, 46.3]",3749346,1,,True,,,0.11590233,,Drop Kick,,,,"[62.7, 51.9]",,High Pass,,48.42489,,,Incomplete,,,,,,,,,1,From Keeper,Jens Lehmann,20015.0,Goalkeeper,8,Arsenal,1,['83a40a0c-bf4a-4bd8-a4ee-d2ea4c808c32'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:57.460,Pass,
,,,,,,,,,,,,,,,,,,1.335593,,,,,,,,,,,,,83a40a0c-bf4a-4bd8-a4ee-d2ea4c808c32,87,,"[57.4, 28.2]",3749346,2,,,,,1.2822089,,Right Foot,,,,"[63.1, 47.4]",,Ground Pass,,20.02823,,,,Jermaine Pennant,26649.0,,,,,,Recovery,1,From Keeper,José Vitor Roque Júnior,40265.0,Left Center Back,9,Leeds United,101,"['3ccedbc6-19bd-4e5c-9fe8-9fc0e1bf6927', 'a06c6e39-a9e9-4321-95d8-c556edbcde67', 'f4c111ba-304d-4d5e-a700-217cc8083442']",3,,,,,,,,,,,,,,,,,,Leeds United,101,00:02:03.655,Pass,True
,,,,,,,,,,,,,,,,,,1.511329,,,,,,,,,,,,,69e6d04e-1d46-4fe9-9852-ddff2e5cf7e3,90,,"[63.1, 47.4]",3749346,2,,,,,2.0077014,,Right Foot,,,,"[53.9, 67.1]",,Ground Pass,,21.742355,,,,Gary Oliver Kelly,40270.0,,,,,,,1,From Keeper,Jermaine Pennant,26649.0,Right Midfield,9,Leeds United,101,['29e41456-0db9-46db-886a-8cfb3d79092b'],6,,,,,,,,,,,,,,,,,,Leeds United,101,00:02:06.525,Pass,
,,,,,,,,,,,,,,,,,,2.78073,,,,,,,,,,,,,4a084ec3-e8df-473a-a58a-81de9f5bb342,93,,"[57.6, 59.8]",3749346,2,,,,,-1.1057262,,Right Foot,,,,"[85.8, 3.6]",,High Pass,,62.878296,,,,Lamine Sakho,40269.0,,,True,,,,1,From Keeper,Gary Oliver Kelly,40270.0,Right Back,9,Leeds United,101,['8a6aca7b-85b9-483f-b66e-34b9480a94e6'],9,,,,,,,,,,,,,,,,,,Leeds United,101,00:02:09.473,Pass,
,,,,,,,,,,,,,,,,,,0.873824,,,,,,,,,,,,,09c27716-8085-4897-a181-9e59dfdeedaa,96,,"[83.7, 16.4]",3749346,2,,,,,2.8717434,,Left Foot,,,,"[74.3, 19.0]",,Ground Pass,,9.752948,,,,Seth Johnson,40266.0,,,,,,,1,From Keeper,Lamine Sakho,40269.0,Left Midfield,9,Leeds United,101,['bfb62f46-4c25-4d4a-9ca9-e86f3e299c0d'],15,,,,,,,,,,,,,,,,,,Leeds United,101,00:02:15.680,Pass,
,,,,,,,,,,,,,,,,,,1.037605,,,,,,,,,,,,,7b6fc1cb-6c59-4617-a2de-b76e7e480d04,99,,"[77.0, 16.0]",3749346,2,,,,,-0.95733625,,Left Foot,,,,"[83.9, 6.2]",,Ground Pass,,11.985408,,,,René Salomon Olembé-Olembé,40268.0,,,,,,,1,From Keeper,Seth Johnson,40266.0,Left Defensive Midfield,9,Leeds United,101,['de126cbb-1704-40fb-83bb-f0aa2f51b458'],17,,,,,,,,,,,,,,,,,,Leeds United,101,00:02:17.826,Pass,
,,,,,,,,,,,,,,,,,,0.535194,,,,,,,,,,,,,3b596024-7ab1-4990-9b07-0de8d68d6594,101,,"[83.9, 3.8]",3749346,2,,,,,0.71883,,Left Foot,,,,"[87.1, 6.6]",,High Pass,,4.2520585,,,Incomplete,,,,,,,,,1,From Keeper,René Salomon Olembé-Olembé,40268.0,Left Back,9,Leeds United,101,['1005d849-dadf-4a02-b6e8-8f8bf9337f9e'],18,,,,,,,,,,,,,,,,,,Leeds United,101,00:02:18.864,Pass,
,,,,,,,,,,,,,,,,,,1.52277,,,,,,,,,,,,,e0a0e269-f1d3-4fb3-9d83-bfbb3c35a74b,103,,"[83.9, 0.1]",3749346,2,,,,,1.2833623,,,,,,"[92.0, 27.5]",,High Pass,,28.57219,,,,Alan Smith,40267.0,,,,,,Throw-in,1,From Throw In,René Salomon Olembé-Olembé,40268.0,Left Back,10,Leeds United,101,['1012b146-488a-4eb1-ad23-a9d3db9df36a'],24,,,,,,,,,,,,,,,,,,Leeds United,101,00:02:24.824,Pass,
,,,,,,,,,,,,,,,,,,0.964143,,,,,,,,,,,,,ba68545f-b66d-4a71-8d4d-7582957335c8,105,,"[92.0, 27.5]",3749346,2,,,,,-3.1074178,,Head,,,,"[80.3, 27.1]",,Low Pass,,11.706836,,,,David Batty,38557.0,,,,,,,1,From Throw In,Alan Smith,40267.0,Right Center Forward,10,Leeds United,101,['f74b59eb-4be2-4bd1-aa7a-a947d453cb22'],26,,,,,,,,,,,,,,,,,,Leeds United,101,00:02:26.347,Pass,
,,,,,,,,,,,,,,,,,,0.895321,,,,,,,,,,,,,353cdb1f-6e2b-41fb-be61-acdba292fa71,109,,"[81.8, 27.1]",3749346,2,,,,,-1.8925469,,Right Foot,,,,"[77.9, 15.4]",,Low Pass,,12.332883,,,,Seth Johnson,40266.0,,,,,,,1,From Throw In,David Batty,38557.0,Right Defensive Midfield,10,Leeds United,101,"['8e550693-6850-454c-a454-fe03d390eb3e', 'd3cf0ae5-4269-467a-8a6b-e21fef643a42']",27,,,,,,,,,,,,,,,,,,Leeds United,101,00:02:27.748,Pass,True
,,,,,,,,,,,,,,,,,,1.094288,,,,,,,,,,,,,e213e395-d42f-43e5-a377-4b7b9d6ef5b1,112,,"[88.6, 24.6]",3749346,2,,,,,-0.7885527,,Left Foot,,,,"[104.4, 8.7]",,Ground Pass,,22.415396,,,,Lamine Sakho,40269.0,,,,,,,1,From Throw In,Seth Johnson,40266.0,Left Defensive Midfield,10,Leeds United,101,['25db3dc2-3641-4716-979e-a221f9a6cf9f'],31,,,,,,,,,,,,,,,,,,Leeds United,101,00:02:31.308,Pass,
