bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61860753-96ea-4a92-a8a6-7d07eb92eebf,1530,,"[87.0, 59.1]",3749454,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,116,Arsenal,1,['7625ea62-56cb-4f7f-bd28-3341d69889ac'],46,,,,,,,,,,,,,,,,,Arsenal,1,00:42:46.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c8141f3-4db2-48bb-a09f-9dd2dc87e512,1533,,"[86.1, 22.4]",3749454,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ashley Cole,12529.0,Left Back,116,Arsenal,1,['7fa8e4a4-7a9e-45fd-a120-c0ce6febe183'],49,,,,,,,,,,,,,,,,,Arsenal,1,00:42:49.766,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63fca445-659f-4a5d-ae1b-450fb0f3c79f,1537,,"[99.1, 19.2]",3749454,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Robert Pirès,19312.0,Left Midfield,116,Arsenal,1,"['38392b79-9d9a-4bb4-80b9-2e14095b5466', 'bb0502c0-c25f-4476-8a53-e1705db5c1a7']",51,,,,,,,,,,,,,,,,,Arsenal,1,00:42:51.938,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5e46724-d619-4d45-b82f-bb47fe254de4,1540,,"[95.5, 33.1]",3749454,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Fredrik Ljungberg,15754.0,Right Midfield,116,Arsenal,1,['9836cdfe-ed37-4b5b-82e8-373a8d4560ea'],55,,,,,,,,,,,,,,,,,Arsenal,1,00:42:55.410,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,40dae3e9-c0d1-44b1-bf57-95ec593bf1b8,1542,,"[105.5, 33.3]",3749454,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thierry Henry,15516.0,Left Center Forward,116,Arsenal,1,['ea69bdcf-2e4e-4470-b202-e31be5a7aecd'],57,,,,,,,,,,,,,,,,,Arsenal,1,00:42:57.768,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e71072cd-856f-4d1a-8fbd-02cb8abb2756,1546,,"[45.0, 20.3]",3749454,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Michael Tarnat,24758.0,Left Back,117,Manchester City,36,['b8c8c6d4-1efd-4014-9d18-a6b878c7f4ae'],31,,,,,,,,,,,,,,,,,Manchester City,36,00:43:31.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af865129-b03e-4d89-87d0-d8211c9c15b5,1548,,"[53.5, 28.4]",3749454,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Joey Barton,38552.0,Left Defensive Midfield,117,Manchester City,36,['5c3257eb-fe2a-4707-a583-ec5db8f73bca'],32,,,,,,,,,,,,,,,,,Manchester City,36,00:43:32.153,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,be2abacb-5c1b-4dee-afb3-f109e6339539,1550,,"[62.6, 9.9]",3749454,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Trevor Sinclair,40217.0,Left Midfield,117,Manchester City,36,['fb8262f4-5385-4e49-8dff-393d24c20da6'],32,,,,,,,,,,,,,,,,,Manchester City,36,00:43:32.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76e6a859-8fdf-443d-a254-ddb1d76aac9f,1554,,"[74.9, 74.2]",3749454,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,118,Arsenal,1,['22d51ac5-9f0a-44e6-82e6-5825ec162557'],37,,,,,,,,,,,,,,,,,Arsenal,1,00:43:37.326,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3eeec37d-fe2b-490d-8f0e-6232fbdb723f,1557,,"[83.4, 72.5]",3749454,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,118,Arsenal,1,"['048beed7-68cc-4a89-9390-93747b9792e0', 'bcaac812-28fe-483e-8d46-09655a63c61c']",38,,,,,,,,,,,,,,,,,Arsenal,1,00:43:38.280,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8eca0897-9c4e-4343-9b75-8913cb0503ca,1569,,"[21.7, 1.6]",3749454,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michael Tarnat,24758.0,Left Back,119,Manchester City,36,"['543483a3-493b-4689-9768-c79c611f87d0', '9a3cd8d0-94dc-4e6b-a0d2-e51255d98314']",43,,,,,,,,,,,,,,,,,Manchester City,36,00:43:43.395,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a603cd0b-8599-4ae3-9293-7db21e4d2f95,1574,,"[44.9, 2.1]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Trevor Sinclair,40217.0,Left Midfield,120,Manchester City,36,['dce1da49-76a6-4eb7-95b1-68458949d64e'],3,,,,,,,,,,,,,,,,,Manchester City,36,00:44:03.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fac20fa-a89a-4b03-8938-3e67d08d23b4,1576,,"[32.2, 1.9]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Tarnat,24758.0,Left Back,120,Manchester City,36,['767cc0ef-1815-49fc-9a35-2a5f420d6ec0'],4,,,,,,,,,,,,,,,,,Manchester City,36,00:44:04.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ada9650c-26a6-4a0a-9501-a3df5f1881d7,1578,,"[39.6, 14.5]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joey Barton,38552.0,Left Defensive Midfield,120,Manchester City,36,['ecbcf51a-e5d9-46ca-9469-a8ca439973d5'],5,,,,,,,,,,,,,,,,,Manchester City,36,00:44:05.782,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5691ae63-dd5a-40e6-b140-afe9ed7a409e,1582,,"[107.3, 11.8]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Anelka,15519.0,Left Center Forward,120,Manchester City,36,"['0f996ce7-76cf-482b-b500-da3439b2152d', '1cfbc6c1-a485-43fa-8b39-7fd8b3301cde']",11,,,,,,,,,,,,,,,,,Manchester City,36,00:44:11.373,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3f3b399-b7ac-470a-8b19-91630a335c4f,1585,,"[114.4, 55.6]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shaun Wright-Phillips,38551.0,Right Midfield,120,Manchester City,36,['65181d3f-9df1-47ea-a8ef-d4b8e995a269'],19,,,,,,,,,,,,,,,,,Manchester City,36,00:44:19.257,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ae3b310-1728-41ff-bc3e-5139bb4ffeb7,1588,,"[105.0, 50.4]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Sibierski,40223.0,Right Center Forward,120,Manchester City,36,['d6561aab-53e2-4887-b36d-8055ee322cf5'],19,,,,,,,,,,,,,,,,,Manchester City,36,00:44:19.774,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3923f838-2928-48f9-a9bb-b54c8ade8b4b,1591,,"[82.6, 69.7]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jihai Sun,40215.0,Right Back,120,Manchester City,36,['99b18dad-44e5-4cd0-ba48-9e686586126c'],24,,,,,,,,,,,,,,,,,Manchester City,36,00:44:24.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50fdf1c3-53ef-49df-8756-bcb73f91aa33,1594,,"[95.6, 74.7]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Shaun Wright-Phillips,38551.0,Right Midfield,120,Manchester City,36,['7d34fe95-8fdc-4795-b3d0-b356fafdcdf8'],26,,,,,,,,,,,,,,,,,Manchester City,36,00:44:26.657,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56ea3ecf-1e72-4e03-b462-dbd1825a5c13,1602,,"[43.9, 52.7]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,121,Arsenal,1,['3188695a-a612-482b-9405-b92a318dace8'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:44:34.726,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b63a0bb7-ae51-496b-99f8-b60bda81d07a,1606,,"[89.7, 71.8]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Wiltord,15512.0,Right Center Forward,121,Arsenal,1,"['721655bf-dfb6-493b-b616-a34bee29c146', '9526b997-033d-41e0-b989-366d89e36deb']",39,,,,,,,,,,,,,,,,,Arsenal,1,00:44:39.030,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19e1b0c2-1085-4195-8406-5411644cc826,1610,,"[28.5, 13.4]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Joey Barton,38552.0,Left Defensive Midfield,122,Manchester City,36,['2ad24f47-597f-419f-8ca9-f82d94d383f3'],54,,,,,,,,,,,,,,,,,Manchester City,36,00:44:54.445,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f100cd52-b020-4a62-914d-8ea56117e896,1612,,"[30.9, 1.0]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michael Tarnat,24758.0,Left Back,122,Manchester City,36,['b21b9032-7f05-412a-b3cf-1124ecf3107e'],57,,,,,,,,,,,,,,,,,Manchester City,36,00:44:57.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ade7f99-143b-4e21-b514-79bf0c859a80,1615,,"[44.1, 1.2]",3749454,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Trevor Sinclair,40217.0,Left Midfield,122,Manchester City,36,"['15f6b709-45dc-484c-8101-2b8164026590', '9d6e589e-3a06-4d3c-8bdc-fc6ed52f4444']",58,,,,,,,,,,,,,,,,,Manchester City,36,00:44:58.294,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b18e6a5-d990-45a8-99f4-5f80bcafe54a,1620,,"[75.1, 72.3]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,123,Arsenal,1,['a2d18482-3e09-4399-9299-649472781ba7'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:45:00.407,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cf0d526-f5c7-4cd9-8d4f-6acd5d929367,1623,,"[83.9, 55.6]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Wiltord,15512.0,Right Center Forward,123,Arsenal,1,['700205cc-5f4d-4a36-90cc-78a925829920'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:45:03.928,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f71a817c-cdb8-4c25-9e04-81c8ab2f56c6,1626,,"[75.5, 34.8]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,123,Arsenal,1,['f87f1fbb-e2c2-4797-836b-71a482be210f'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:45:05.870,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62144d33-dd8d-412c-a275-ebddf29f6df9,1629,,"[90.8, 54.3]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,123,Arsenal,1,['5074739e-1bde-4d22-a148-cee0cc82d18b'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:45:07.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9a50722-3ea1-43c8-97af-f0664f266d0a,1631,,"[83.9, 51.3]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,123,Arsenal,1,['8ed8058c-4e5d-461c-a357-804dde6cb0af'],8,,,,,,,,,,,,,,,,,Arsenal,1,00:45:08.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98861614-d86d-45ed-9de5-34e7855b5189,1634,,"[75.8, 27.5]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,123,Arsenal,1,['0e831b97-f96b-479c-86d4-b14088982dcf'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:45:11.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee01ce46-3ca0-49be-9b7d-813e6442d2cd,1637,,"[81.8, 46.4]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,123,Arsenal,1,['e3d94b3e-d086-4be6-a15f-0952c3023fbf'],13,,,,,,,,,,,,,,,,,Arsenal,1,00:45:13.911,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f52aa4f2-0236-41ef-8222-168ce1457480,1639,,"[77.0, 38.5]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,123,Arsenal,1,['81f2475e-7d02-4bea-a916-54ef153162e8'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:45:14.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa73e9f5-ee87-474a-a179-fc43597549ec,1642,,"[73.2, 64.1]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,123,Arsenal,1,['8fcb6142-d2ab-473f-b872-12415b397c5b'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:45:18.289,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366b3236-1bad-4d88-9a0d-abde2911654a,1645,,"[87.1, 73.7]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,123,Arsenal,1,['09c1af74-451b-4d34-b512-b0487093d2eb'],20,,,,,,,,,,,,,,,,,Arsenal,1,00:45:20.920,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b4634e7-3953-4882-b696-4e330743a150,1648,,"[95.3, 69.4]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,123,Arsenal,1,['abfe4b49-02d8-4205-8c48-14293e55bb0c'],22,,,,,,,,,,,,,,,,,Arsenal,1,00:45:22.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38000e11-d0c1-4253-9ffb-74b23d07b563,1651,,"[81.3, 72.5]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,123,Arsenal,1,['37428eab-af5c-4bb0-bb41-ffd4dec1e260'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:45:24.759,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74362c36-b346-4972-8d72-6e6e543b9b7c,1654,,"[94.4, 78.5]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,123,Arsenal,1,['8b073ad3-8832-4a44-a0b8-58efedb9da5c'],28,,,,,,,,,,,,,,,,,Arsenal,1,00:45:28.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b020dc27-107d-4a15-bcdb-8eed5e4b20be,1657,,"[86.7, 67.6]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,123,Arsenal,1,['8c4f9112-c897-44ad-a68c-f93be4a56e53'],29,,,,,,,,,,,,,,,,,Arsenal,1,00:45:29.571,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2aac047-aed5-4792-9df5-f3c64dc66ea9,1660,,"[104.2, 77.7]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,123,Arsenal,1,['6ea3f293-e8d9-4f1a-9430-399c6ac77911'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:45:33.184,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,af4b8597-cd0f-481f-b4f4-a3c9bc0ecbe0,1670,,"[55.9, 68.2]",3749454,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Antoine Sibierski,40223.0,Right Center Forward,124,Manchester City,36,['e19697ed-82c5-448f-902b-28be12d67bf5'],13,,,,,,,,,,,,,,,,,Manchester City,36,00:46:13.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64efab53-d89a-4039-9791-93e44f16f0f4,1673,,"[72.6, 12.8]",3749454,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Wiltord,15512.0,Right Center Forward,125,Arsenal,1,['09494706-7086-42e7-a76f-281ae898d7bb'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:46:14.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25ac4649-cbb6-4f96-90a0-00489b4be4a1,1680,,"[93.7, 7.0]",3749454,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,125,Arsenal,1,['4c58a8a5-1ba0-433b-9fef-b3d0b74ce835'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:46:18.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6e5a3b3-2f98-4522-801f-394198fb800f,1683,,"[94.4, 22.9]",3749454,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,125,Arsenal,1,['8cdbe9b8-48d0-4c74-8158-93abf85b4fc8'],21,,,,,,,,,,,,,,,,,Arsenal,1,00:46:21.079,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1125f9c4-66c8-4c47-b748-393ff081fac0,1687,,"[103.6, 26.2]",3749454,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,125,Arsenal,1,['09482be6-6b14-4338-baf7-865c67045211'],22,,,,,,,,,,,,,,,,,Arsenal,1,00:46:22.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7954e928-ce9b-4ed1-8e93-7b79104bc6c7,1690,,"[104.8, 20.7]",3749454,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Wiltord,15512.0,Right Center Forward,125,Arsenal,1,['d5197617-ca99-443a-a934-be2e56a1b1b4'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:46:24.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c2719b0-1be6-4ce5-82ed-306d6c141510,1702,,"[62.6, 43.5]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Nicolas Anelka,15519.0,Left Center Forward,127,Manchester City,36,['36a22944-4f9a-4ad6-85ce-dd5e98fdc40e'],0,,,,,,,,,,,,,,,,,Manchester City,36,00:00:00.919,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5675b2d7-b919-4548-a7e4-5eafe954e2d9,1705,,"[52.9, 36.1]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Joey Barton,38552.0,Left Defensive Midfield,127,Manchester City,36,['6befc3ca-0c0e-458d-965d-ce5d24930010'],2,,,,,,,,,,,,,,,,,Manchester City,36,00:00:02.595,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e8fdbd9-412a-4e3a-ad5b-0e1d19c593a4,1707,,"[48.0, 16.9]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Michael Tarnat,24758.0,Left Back,127,Manchester City,36,['736801d3-d84e-4bd4-b54b-6d2e44d692b1'],4,,,,,,,,,,,,,,,,,Manchester City,36,00:00:04.406,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfcad062-a6f4-47cd-a660-bb0a29e93d02,1710,,"[71.6, 22.9]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Antoine Sibierski,40223.0,Right Center Forward,127,Manchester City,36,['0eb0abf6-781a-4bf0-afda-5e36371330b8'],6,,,,,,,,,,,,,,,,,Manchester City,36,00:00:06.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7714b162-6808-4c60-9625-13146ede0ef3,1715,,"[47.1, 73.3]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,128,Arsenal,1,"['2dc1010b-b3b4-4c83-b9e2-4159d25c58ae', '677f8ce9-055a-4275-90f2-0cd1b55663d2']",8,,,,,,,,,,,,,,,,,Arsenal,1,00:00:08.668,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2504e7e3-2117-4ea5-8434-2e95de2702fc,1719,,"[35.5, 69.7]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,128,Arsenal,1,['8330ea7f-3149-4617-b35d-f6432a29563a'],9,,,,,,,,,,,,,,,,,Arsenal,1,00:00:09.846,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d08dc75-b6c5-4d7e-a9cb-67fd002c8f52,1722,,"[34.1, 53.9]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martin Keown,15654.0,Right Center Back,128,Arsenal,1,['0970c5d4-8ed6-45f0-a24d-d592d48d732e'],13,,,,,,,,,,,,,,,,,Arsenal,1,00:00:13.536,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,96cb8417-afa3-4825-8099-8c8e172d006f,1727,,"[100.5, 39.2]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolas Anelka,15519.0,Left Center Forward,128,Arsenal,1,['26d762f5-6bdf-47b5-85b4-bd46465d1bef'],19,,,,,,,,,,,,,,,,,Manchester City,36,00:00:19.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaa9f88f-f753-4ec2-b6cf-e1d95fed6473,1732,,"[30.0, 53.9]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,128,Arsenal,1,['3aa25c4b-2d4c-4bfe-ac27-dcf96a413a1e'],22,,,,,,,,,,,,,,,,,Arsenal,1,00:00:22.954,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7861e022-733e-4f60-992d-b663788f2055,1736,,"[26.3, 23.0]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,128,Arsenal,1,['a833e19d-107a-4811-9a33-4b67b1f26070'],25,,,,,,,,,,,,,,,,,Arsenal,1,00:00:25.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75e17b83-cea8-4f1f-b7ba-3f5faa228ffd,1739,,"[51.3, 23.4]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,128,Arsenal,1,['68520683-2a1d-42e1-ac12-2c07d6773e35'],30,,,,,,,,,,,,,,,,,Arsenal,1,00:00:30.555,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45c04fb7-51eb-4aad-8129-2c039a2b53ed,1742,,"[64.3, 5.2]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,128,Arsenal,1,['c360f743-382e-4321-8095-c9a94dc350e2'],38,,,,,,,,,,,,,,,,,Arsenal,1,00:00:38.750,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beed68bc-01bb-46c5-ab8b-49caa4682b63,1744,,"[78.0, 10.6]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,128,Arsenal,1,['e4e41330-11ce-4539-81b3-33b00ebb5274'],39,,,,,,,,,,,,,,,,,Arsenal,1,00:00:39.809,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a4746d6-a6d7-4b71-9e37-dfea29f6bddc,1749,,"[99.8, 2.1]",3749454,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,128,Arsenal,1,['fe62a538-0aa5-49d5-bdfd-80dad1256e5d'],45,,,,,,,,,,,,,,,,,Arsenal,1,00:00:45.096,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2cc1216e-1e82-40d1-a846-eb317ccd7dbb,1753,,"[38.8, 64.2]",3749454,46,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paul Bosvelt,19636.0,Right Defensive Midfield,129,Manchester City,36,['c3a01d4f-979e-4d67-80ec-300792806716'],7,,,,,,,,,,,,,,,,,Manchester City,36,00:01:07.215,Ball Receipt*,
