ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[31.8, 35.3]",,,,,,,,,,,,2.137058,,,,,,,,,,,,,d7fe928e-223b-4ef3-8450-3a7f606d689c,1949,,"[28.0, 33.1]",3749192,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,118,Arsenal,1,"['1da10da7-b3bd-4de6-8416-d506306abfa2', '2ba219f9-138f-4b62-8c41-ed5c764d9ae3']",20,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:20.546,Carry,
,,,,"[38.1, 69.1]",,,,,,,,,,,,1.234449,,,,,,,,,,,,,4942d3aa-a163-4a8c-8418-5bb63873e3f6,1952,,"[38.1, 69.1]",3749192,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Back,118,Arsenal,1,"['9c62b1a6-1463-47ca-90a1-3dcd5402ebeb', 'edc2ed77-1a97-469f-ae29-b78c6d9b8b4e']",24,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:24.092,Carry,
,,,,"[48.0, 57.2]",,,,,,,,,,,,2.344271,,,,,,,,,,,,,be208413-e20b-456b-a864-94666d5534ec,1955,,"[45.6, 53.4]",3749192,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,118,Arsenal,1,"['72dd6d26-5b41-420a-9aea-fccded217953', 'a007a2b9-c4d9-43b0-9f9e-42a1668b4d29', 'caf946b4-5f93-466c-8a94-72e45142da95']",26,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:26.270,Carry,True
,,,,"[101.3, 15.0]",,,,,,,,,,,,0.20072,,,,,,,,,,,,,213ef04a-8537-49ab-b48c-304d39ef8535,1959,,"[100.4, 17.7]",3749192,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,118,Arsenal,1,"['63836884-8806-43b6-9998-0f3957e7c9dc', 'f78f6cf7-96fc-4c17-ab2a-5f98b515dc05']",31,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:31.658,Carry,
,,,,"[88.5, 16.9]",,,,,,,,,,,,1.274991,,,,,,,,,,,,,0d7a6d6a-c35c-4ef1-bcd5-f361c3331bbc,1963,,"[92.6, 9.9]",3749192,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,119,Fulham,55,"['05158259-819b-4212-a7cd-697b65c8a907', '64c231da-66a9-49b7-be2d-02e9608af4b7', 'e9dc2579-06ff-45f2-9771-3aeb516a8968']",51,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:51.899,Carry,True
,,,,"[76.7, 25.1]",,,,,,,,,,,,0.252423,,,,,,,,,,,,,78082d37-44ba-4727-a6f8-bf82160999d5,1968,,"[77.2, 23.0]",3749192,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,119,Fulham,55,"['10123dad-f477-439d-bfea-1b6334d982af', 'cd1edeb9-3cca-4101-b4cf-d321d1a30075', 'dcc18299-661a-4693-af7d-fbb08c9a4375']",54,,,,,,,,,,,,,,,,,,Arsenal,1,00:05:54.479,Carry,True
,,,,"[41.2, 35.7]",,,,,,,,,,,,1.700727,,,,,,,,,,,,,a8137def-2ccc-49e2-8ea5-0a9a9525fcbc,1973,,"[38.8, 32.0]",3749192,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steed Malbranque,40407.0,Left Wing,119,Fulham,55,"['292560be-280b-45a0-bd1e-36b42e477418', 'eb936bdf-6c9c-439b-8ada-53c2aff686fb']",57,,,,,,,,,,,,,,,,,,Fulham,55,00:05:57.952,Carry,
,,,,"[41.5, 13.5]",,,,,,,,,,,,3.545229,,,,,,,,,,,,,5a932f39-509a-4388-bed6-0babed2b8faf,1976,,"[51.8, 8.6]",3749192,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Bonnissel,40414.0,Left Back,119,Fulham,55,"['2fefeb91-869d-424e-9d2e-309b5635ddc0', '331e4958-d1c4-4fd4-96f5-47af10c6cc98']",1,,,,,,,,,,,,,,,,,,Fulham,55,00:06:01.809,Carry,
,,,,"[57.4, 40.0]",,,,,,,,,,,,4.833417,,,,,,,,,,,,,3f930e82-d4b1-4062-9cf9-2b16aa5f7c32,1979,,"[49.9, 27.7]",3749192,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvain Legwinski,40411.0,Center Attacking Midfield,119,Fulham,55,"['bcb4b55c-1697-46f9-8f4b-6bb281ed54b9', 'ce16b57e-f213-4fc6-8cf7-c2363269afed']",6,,,,,,,,,,,,,,,,,,Fulham,55,00:06:06.475,Carry,
,,,,"[68.5, 49.4]",,,,,,,,,,,,0.08,,,,,,,,,,,,,7f21c363-85fe-4287-b6f3-e92e571ebb52,1982,,"[68.5, 49.4]",3749192,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junichi Inamoto,40409.0,Right Wing,119,Fulham,55,"['17d4ccca-1844-4982-82fa-b092f21442aa', '793e83ae-115d-4ede-8330-3d827bf66644']",11,,,,,,,,,,,,,,,,,,Fulham,55,00:06:11.841,Carry,
,,,,"[83.9, 69.0]",,,,,,,,,,,,3.464588,,,,,,,,,,,,,1325d03c-1cc9-422c-b06a-0b871039a652,1985,,"[60.8, 66.5]",3749192,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moritz Volz,40408.0,Right Back,119,Fulham,55,"['08a40771-cc3f-4844-96df-0c6e014d54ae', '90ffe77a-ba99-4ab1-8e3c-97d0fbbd4699']",13,,,,,,,,,,,,,,,,,,Fulham,55,00:06:13.591,Carry,
,,,,"[75.0, 61.5]",,,,,,,,,,,,1.251627,,,,,,,,,,,,,11f3739b-c7e1-4477-8ab8-7ae84840077b,1988,,"[74.8, 61.0]",3749192,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvain Legwinski,40411.0,Center Attacking Midfield,119,Fulham,55,"['4cc512c4-938c-445a-b512-0dc4d9579532', 'c4c06c49-ef07-42ae-999c-7c8c3b5a0819']",18,,,,,,,,,,,,,,,,,,Fulham,55,00:06:18.391,Carry,
,,,,"[92.1, 59.3]",,,,,,,,,,,,1.566581,,,,,,,,,,,,,c3f08263-efdc-4502-831e-a0c8899cf445,1991,,"[95.8, 57.9]",3749192,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Junichi Inamoto,40409.0,Right Wing,119,Fulham,55,"['575f92dd-6ea3-40be-b832-45f1f6c43176', 'd1cde20e-2c93-4889-ac16-bd176492e240']",20,,,,,,,,,,,,,,,,,,Fulham,55,00:06:20.259,Carry,
,,,,"[76.0, 71.1]",,,,,,,,,,,,1.386725,,,,,,,,,,,,,1884c0ef-39fd-4120-af24-fd8b14d9ed01,1994,,"[76.0, 71.1]",3749192,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moritz Volz,40408.0,Right Back,119,Fulham,55,"['084f3479-3633-4ebd-af03-57092a8715c0', 'a6b1a3c6-c76d-4b34-bf25-e16e046c7b34']",23,,,,,,,,,,,,,,,,,,Fulham,55,00:06:23.027,Carry,
,,,,"[107.8, 68.2]",,,,,,,,,,,,2.306817,,,,,,,,,,,,,9bdc2ed6-b86d-4ac3-9c0f-00af3eba2d86,1997,,"[105.9, 64.4]",3749192,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sean Davis,40412.0,Left Center Midfield,119,Fulham,55,"['10e36e52-8565-4179-aa2f-1aa0a50ada35', 'f7225b5d-9646-4101-805e-32fe46a56cfe']",26,,,,,,,,,,,,,,,,,,Fulham,55,00:06:26.521,Carry,
,,,,"[104.2, 66.1]",,,,,,,,,,,,3.370926,,,,,,,,,,,,,9e5fe22e-6a33-499e-8a0b-294752901b4b,2002,,"[110.2, 75.5]",3749192,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lee Clark,38566.0,Right Center Midfield,120,Fulham,55,"['c897a171-c786-493f-8515-fde0f2893795', 'fe869aca-abbb-4be5-a253-25b1c9925bbf']",38,,,,,,,,,,,,,,,,,,Fulham,55,00:06:38.381,Carry,
,,,,"[16.1, 76.8]",,,,,,,,,,,,2.97886,,,,,,,,,,,,,ef9e5044-b545-47fd-9b36-a573a8d2d5bb,2006,,"[11.8, 68.1]",3749192,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Back,121,Arsenal,1,"['2e2820b8-eeff-4fd8-b210-356e93d31e58', '812c74c9-26f2-4dce-9a1e-161e841b78d9', 'd6053b88-271d-4508-aa1c-21eec8beac59']",46,,,,,,,,,,,,,,,,,,Arsenal,1,00:06:46.465,Carry,True
,,,,"[5.5, 60.1]",,,,,,,,,,,,1.469846,,,,,,,,,,,,,cdeab6d0-674e-4f1b-8164-8b51f68f6996,2011,,"[3.6, 58.4]",3749192,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jens Lehmann,20015.0,Goalkeeper,122,Arsenal,1,"['65dad231-b65f-4f4d-8e77-d77a3ee0d8d7', 'b2c20101-8573-48ca-844e-683ec98cb17e', 'e61c68e3-fdc0-4018-a388-d0b857f00a4c']",57,,,,,,,,,,,,,,,,,,Arsenal,1,00:06:57.941,Carry,True
,,,,"[37.9, 76.1]",,,,,,,,,,,,1.392155,,,,,,,,,,,,,829cce51-cdfc-4769-8a9a-8074855deb3e,2017,,"[28.0, 76.8]",3749192,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Back,122,Arsenal,1,"['6507d047-c623-4610-b37d-f27b284224c4', 'a9eb6ffb-bb8a-461e-b6cb-4d25e8117308']",4,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:04.642,Carry,
,,,,"[68.8, 76.5]",,,,,,,,,,,,3.80208,,,,,,,,,,,,,2481a1c0-5811-45c2-8698-b866815d42f6,2020,,"[46.3, 78.2]",3749192,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fredrik Ljungberg,15754.0,Right Midfield,122,Arsenal,1,"['6ce15197-1ea6-4ce5-a41a-e0a31d794a28', 'ffd538a4-6709-433e-9d1f-f9bcb545b75d']",7,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:07.282,Carry,
,,,,"[64.4, 60.6]",,,,,,,,,,,,0.690251,,,,,,,,,,,,,96fcd4f8-24fd-40a6-be7b-a27b77c05478,2023,,"[65.6, 67.6]",3749192,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,122,Arsenal,1,"['048e40a3-24df-4b2b-ae67-808f65e22ce2', '53118480-a04a-4fa4-8013-f21aa8d76887', '8e104648-3446-46ec-9efa-8acb1aa73d5c']",12,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:12.361,Carry,True
,,,,"[76.5, 45.2]",,,,,,,,,,,,0.120026,,,,,,,,,,,,,0dcbda87-9a9d-4686-a391-e3be7bca2e83,2029,,"[76.5, 45.2]",3749192,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Pirès,19312.0,Left Midfield,122,Arsenal,1,"['8a228498-19ef-458b-8903-a287695a09a7', 'a79237bf-e198-4071-a2de-82058ec78b1e']",15,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:15.615,Carry,
,,,,"[113.9, 14.0]",,,,,,,,,,,,0.650132,,,,,,,,,,,,,010512c8-0600-4445-8d48-0e4436d415f9,2034,,"[114.1, 13.6]",3749192,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Center Forward,122,Arsenal,1,"['9f9cbbe6-194c-4560-8038-7af6c939f9bf', 'c155737d-2b8f-4cff-92be-86277d7f3b0b', 'f0b15334-5068-4888-b834-8b7e2a553b51']",19,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:19.545,Carry,True
,,,,"[99.9, 16.2]",,,,,,,,,,,,1.958709,,,,,,,,,,,,,653b4524-bf21-48c7-8ee0-f81a2e91f395,2040,,"[109.8, 12.1]",3749192,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,123,Arsenal,1,"['44d65703-768f-4637-a2d9-9bb43461cedc', 'f0d8259f-7df4-481a-a668-51150f577031']",34,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:34.706,Carry,
,,,,"[82.7, 11.1]",,,,,,,,,,,,0.083121,,,,,,,,,,,,,59849096-fc2b-41ba-a7c4-3cfa404461e5,2043,,"[82.7, 11.1]",3749192,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,123,Arsenal,1,"['5cd8a93e-fba0-4f58-8a25-e2730b7fdaf1', '7d90e7c3-7a36-448d-a353-8d2004bc096f']",38,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:38.280,Carry,
,,,,"[109.8, 6.8]",,,,,,,,,,,,2.045122,,,,,,,,,,,,,5c6ef32c-ec83-49cc-8435-8ad9cca93835,2046,,"[110.0, 7.0]",3749192,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Pirès,19312.0,Left Midfield,123,Arsenal,1,"['19892e68-33a2-41dc-bcad-e0fd3cde02c5', '1aa919f8-e197-41ae-b0c9-953bd782688a', 'fa0f876e-1dad-4f90-8810-4d25bd8830a0']",39,,,,,,,,,,,,,,,,,,Arsenal,1,00:07:39.423,Carry,True
,,,,"[19.5, 72.1]",,,,,,,,,,,,0.903679,,,,,,,,,,,,,6dcb442d-ac8a-4b4b-90de-49a128975892,2051,,"[17.6, 69.0]",3749192,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Moritz Volz,40408.0,Right Back,124,Fulham,55,"['15d5aaea-2087-4767-b222-442d87babbaf', '24079546-7bdc-46da-a59e-80dc4eb8003d', '46e8e917-c52b-4ea8-800c-d0a9eaa3c298']",43,,,,,,,,,,,,,,,,,,Fulham,55,00:07:43.331,Carry,True
,,,,"[27.5, 71.1]",,,,,,,,,,,,2.244988,,,,,,,,,,,,,2daa0cf0-3ae0-43ba-84dd-4e62374a8bb7,2055,,"[19.5, 72.1]",3749192,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Moritz Volz,40408.0,Right Back,124,Fulham,55,"['15d5aaea-2087-4767-b222-442d87babbaf', '24079546-7bdc-46da-a59e-80dc4eb8003d', '2693e671-4f75-4416-83d0-bcbbaff66781', '54ae50b1-24b3-43b2-ac0a-c308cf9280e8']",44,,,,,,,,,,,,,,,,,,Fulham,55,00:07:44.235,Carry,True
,,,,"[100.6, 44.6]",,,,,,,,,,,,6.395804,,,,,,,,,,,,,e3b2cabe-bb82-403f-b4ae-f10f9aeb6dc0,2058,,"[90.2, 48.9]",3749192,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Louis Saha,20505.0,Center Forward,124,Fulham,55,"['351d28a3-14c3-4794-a262-fd0372735837', '891293ef-8d1b-4f99-9364-af46c9bfb203', 'bd5864af-1a91-4f92-b20c-778b56dcd6dd']",49,,,,,,,,,,,,,,,,,,Fulham,55,00:07:49.426,Carry,True
,,,,"[72.6, 10.7]",,,,,,,,,,,,3.123129,,,,,,,,,,,,,28f8c4b1-6552-48eb-a72a-c1a1fa30a816,2066,,"[58.1, 6.1]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,125,Arsenal,1,"['1cad6e86-4c47-45ec-a9b5-a92ac6b31f07', 'c1dd3b4f-5e95-46c0-85ff-6264cae64c97']",6,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:06.936,Carry,
,,,,"[73.1, 24.2]",,,,,,,,,,,,7.980394,,,,,,,,,,,,,e04a3cc0-50d6-4d2d-be1d-852bad56eda0,2069,,"[70.2, 26.8]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,125,Arsenal,1,"['566cec78-e006-4582-8b1a-30201330c17b', '62d71246-b3ff-4cab-aca9-cd04d8f95ff8']",11,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:11.149,Carry,
,,,,"[65.1, 14.8]",,,,,,,,,,,,0.97333,,,,,,,,,,,,,a9df71b8-01bd-4a07-893b-a6f622287333,2072,,"[64.2, 9.9]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,125,Arsenal,1,"['21098997-3229-4183-9b55-5c283a7a844a', 'fdea13ee-3a10-4871-975e-c474bdee11d8']",20,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:20.647,Carry,
,,,,"[71.6, 29.0]",,,,,,,,,,,,1.264284,,,,,,,,,,,,,a4eb467d-edab-47c3-bca6-30a5fc19f9a9,2075,,"[64.4, 28.0]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,125,Arsenal,1,"['04364947-10d8-4379-b0b2-5f8fa6fd7971', '9a8d89a3-5a2f-4a2d-aeb7-0b0fb2f02dcf']",23,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:23.109,Carry,
,,,,"[63.7, 55.1]",,,,,,,,,,,,1.300769,,,,,,,,,,,,,3a9a51e9-694a-4704-946c-1a4d09d77404,2078,,"[66.1, 46.1]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,125,Arsenal,1,"['2aad7bf6-4c26-452d-9546-a8c6c3c9be39', 'ae07f338-1776-43b3-8921-5850f252e918']",26,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:26.393,Carry,
,,,,"[48.7, 8.9]",,,,,,,,,,,,2.648643,,,,,,,,,,,,,7f8bb133-d150-4cb0-bd38-295fb1caf5a5,2082,,"[42.4, 11.8]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steed Malbranque,40407.0,Left Wing,125,Arsenal,1,"['30bdb99b-f79c-48fe-b19d-5428656ffe77', '77d54197-b123-49de-9bd5-d2542e3e44f5', '7c40676a-055e-43f5-8763-552cecd33e35']",28,,,,,,,,,,,,,,,,,,Fulham,55,00:08:28.793,Carry,True
,,,,"[55.0, 55.3]",,,,,,,,,,,,4.280823,,,,,,,,,,,,,1b79f1c3-cc86-48ce-a9ab-7829fe9fa6c0,2086,,"[51.1, 53.9]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,125,Arsenal,1,"['bcdb61d4-e19c-4f7c-8a59-6299fc8579b5', 'c2b47e3f-3993-4ec1-9383-afafcb403e8a']",33,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:33.261,Carry,
,,,,"[59.1, 67.6]",,,,,,,,,,,,1.206557,,,,,,,,,,,,,efe3a374-a4a1-421a-a53d-b4a1e6f5678f,2089,,"[58.4, 67.4]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,125,Arsenal,1,"['1b46cc3a-880c-4083-950b-4a7232fe924a', 'afdc4014-435f-46fe-a355-d87fa3b0fa3c']",38,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:38.493,Carry,
,,,,"[66.3, 75.1]",,,,,,,,,,,,0.459504,,,,,,,,,,,,,b1053dd0-20b7-4e48-878f-4b877028834c,2092,,"[66.3, 75.1]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Back,125,Arsenal,1,"['4fb31bc0-18a0-47f5-a70d-38e1e51794b2', '9e11a2b1-95cd-4413-8e20-fc0dd51905f4', 'ded512e9-38ab-45cb-a679-c7c81a10a634']",41,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:41.169,Carry,True
,,,,"[73.1, 77.3]",,,,,,,,,,,,0.20572901,,,,,,,,,,,,,ad00d3de-abca-4503-9963-65193d1f580a,2096,,"[73.3, 75.3]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,125,Arsenal,1,"['3ec45c7d-3bea-48ce-a6c8-3a7731bb888d', '62f5f9a2-8349-4168-aa12-c93ba3b8a0d7']",42,,,,,,,,,,,,,,,,,,Arsenal,1,00:08:42.339,Carry,
,,,,"[46.5, 22.9]",,,,,,,,,,,,0.199998,,,,,,,,,,,,,431cbd34-0197-434b-92a4-fbe7bd3a3760,2101,,"[48.7, 22.9]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sylvain Legwinski,40411.0,Center Attacking Midfield,126,Fulham,55,"['19ec8bea-b69f-4c7a-ab74-e5249561884b', '9b25b988-8bf8-4eb8-8031-e780af3594da', 'c9bc60dd-b124-49a6-80d8-77390e5efd71']",55,,,,,,,,,,,,,,,,,,Fulham,55,00:08:55.996,Carry,True
,,,,"[66.1, 12.0]",,,,,,,,,,,,3.780702,,,,,,,,,,,,,83abab03-2941-45ab-82e6-11cbc2d81694,2104,,"[55.0, 33.2]",3749192,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lee Clark,38566.0,Right Center Midfield,126,Fulham,55,"['c7747f17-a2c7-4fac-8601-7d1586b13ad5', 'c80688e8-61e7-4de8-9786-133a8721d14e', 'dfe9d069-5fa2-4de1-8830-2785c81ade5d']",57,,,,,,,,,,,,,,,,,,Fulham,55,00:08:57.106,Carry,True
,,,,"[69.7, 3.8]",,,,,,,,,,,,1.610616,,,,,,,,,,,,,b6fc2178-9f88-43d3-b075-8fff8fb19ce8,2108,,"[68.5, 3.8]",3749192,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Steed Malbranque,40407.0,Left Wing,126,Fulham,55,"['dba7fd0f-0c64-42a3-b0b8-4cdbb1aa6575', 'fd8b9e1f-47b1-41e2-b755-64d4b9e9d79b']",1,,,,,,,,,,,,,,,,,,Fulham,55,00:09:01.765,Carry,
,,,,"[85.6, 5.7]",,,,,,,,,,,,1.423081,,,,,,,,,,,,,53bdaaba-83dc-430d-b323-337a75482438,2111,,"[80.8, 4.0]",3749192,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Bonnissel,40414.0,Left Back,126,Fulham,55,"['d21569c6-a536-4cad-aaec-7496883753e6', 'e5b508c2-cc68-41de-80c2-de956187bac4']",4,,,,,,,,,,,,,,,,,,Fulham,55,00:09:04.306,Carry,
,,,,"[29.9, 68.5]",,,,,,,,,,,,0.061289,,,,,,,,,,,,,815df84a-df96-4b27-8da3-f955ee1b3120,2118,,"[31.3, 69.2]",3749192,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lee Clark,38566.0,Right Center Midfield,128,Fulham,55,"['258669e3-be7e-4e0d-9a69-10ca2e4402c8', 'bee8759f-03bc-46f7-961b-348fce224561']",29,,,,,,,,,,,,,,,,,,Fulham,55,00:09:29.838,Carry,
,,,,"[20.2, 71.4]",,,,,,,,,,,,0.110659,,,,,,,,,,,,,4e2feea7-4a17-40b4-9f31-e0e90136f639,2121,,"[20.7, 70.9]",3749192,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Moritz Volz,40408.0,Right Back,128,Fulham,55,"['015e56b5-d662-4cb1-8658-2805b5b6b54d', 'fcdb81f8-0069-4235-8f95-29801e5504e2']",30,,,,,,,,,,,,,,,,,,Fulham,55,00:09:30.924,Carry,
,,,,"[64.4, 23.2]",,,,,,,,,,,,0.560044,,,,,,,,,,,,,4d4dc4ed-94f4-4add-a286-1f44dc648799,2125,,"[65.4, 28.8]",3749192,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,129,Arsenal,1,"['1ff74f78-659b-4437-9e62-45f3977d20ab', '72e3b3b0-8b19-4492-838a-06f79e6e483d']",34,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:34.549,Carry,
,,,,"[66.6, 13.1]",,,,,,,,,,,,1.120311,,,,,,,,,,,,,d41277f0-d282-4515-9e8c-c93ebdad0416,2128,,"[66.3, 11.9]",3749192,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,129,Arsenal,1,"['4c25d1e9-9b0b-4032-b07b-8d545ade2b8a', 'd7969aba-a6b1-403b-bd80-f4e4035086d1']",36,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:36.128,Carry,
,,,,"[65.6, 24.7]",,,,,,,,,,,,1.196837,,,,,,,,,,,,,2c8bf555-5496-4309-bbf1-4bcb84cbc12b,2131,,"[61.5, 22.7]",3749192,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,129,Arsenal,1,"['73c5402c-660b-4510-be8c-85319a63f2d1', 'b476ce67-98b2-48dc-a34b-b67fb3d7ee49']",38,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:38.599,Carry,
,,,,"[64.2, 45.2]",,,,,,,,,,,,0.572864,,,,,,,,,,,,,584a73d7-0e2d-4884-a5ce-f376793e0f77,2134,,"[64.2, 45.2]",3749192,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,129,Arsenal,1,"['526ce18f-2a18-4573-85b2-9cdbfed728d4', 'ad2dea73-94dd-4de0-9f3e-38ff070eb41c']",41,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:41.071,Carry,
,,,,"[84.2, 75.1]",,,,,,,,,,,,2.553253,,,,,,,,,,,,,bb097f03-22ac-4c9b-b34d-5bb9c95cfe53,2137,,"[74.8, 75.3]",3749192,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Back,129,Arsenal,1,"['274741ce-00fa-4e78-bc31-bdb115c64190', '4a76c159-4e2f-4e48-9943-0c5940554b57', '7dd5406f-a236-4cbb-affb-b3f9620f863a']",43,,,,,,,,,,,,,,,,,,Arsenal,1,00:09:43.263,Carry,True
