ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7153f5d-4eb4-40c0-aa3a-6a6b261f0d16,3048,,"[93.7, 5.6]",3749434,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Pirès,19312.0,Left Midfield,177,Arsenal,1,['0632e1c1-20e1-451a-b467-600634f78995'],24,,,,,,,,,,,,,,,,Arsenal,1,00:31:24.867,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c60744b3-3fdf-488c-b72c-321d5a9c6e08,3050,,"[97.5, 1.1]",3749434,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,177,Arsenal,1,['650298e7-774a-4c9b-98de-692ec7fb42fc'],25,,,,,,,,,,,,,,,,Arsenal,1,00:31:25.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93e869c6-bbd6-479c-94aa-dd8f55f44cf5,3053,,"[86.2, 2.5]",3749434,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Pirès,19312.0,Left Midfield,177,Arsenal,1,"['1ec66714-2a34-46d6-9e90-703ef2f918bf', 'feb1936a-8f87-4ef8-bf24-31a1809561b3']",27,,,,,,,,,,,,,,,,Arsenal,1,00:31:27.010,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76241ae5-b2dd-4065-bdcf-07690c2a5f40,3058,,"[70.0, 45.0]",3749434,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Back,177,Arsenal,1,['d6840157-520d-4a03-ad3a-bd33719269a8'],34,,,,,,,,,,,,,,,,Arsenal,1,00:31:34.043,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf689df7-fd4a-4404-bc5e-ee0ba9581759,3060,,"[79.3, 36.9]",3749434,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nwankwo Christian Kanu,24971.0,Right Defensive Midfield,177,Arsenal,1,['9b6f7667-1562-4c0d-8919-3509f780d782'],34,,,,,,,,,,,,,,,,Arsenal,1,00:31:34.926,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29f725c3-34da-495a-be94-fac02a5d70b6,3064,,"[79.2, 48.8]",3749434,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Back,177,Arsenal,1,['4da3f3d6-7fe5-46ff-87a6-fec4928d2f93'],38,,,,,,,,,,,,,,,,Arsenal,1,00:31:38.429,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726245b9-d515-4679-956b-ca0cbe001096,3066,,"[86.8, 39.9]",3749434,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nwankwo Christian Kanu,24971.0,Right Defensive Midfield,177,Arsenal,1,['849f57f1-3ecf-4ca4-b4f4-76589ed1e07f'],39,,,,,,,,,,,,,,,,Arsenal,1,00:31:39.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b287ba2-747d-4ff0-a8be-7cd6d0bc0b59,3069,,"[89.0, 32.0]",3749434,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Fredrik Ljungberg,15754.0,Right Midfield,177,Arsenal,1,['fc6c803e-ccbf-4c16-b82c-835cf4689442'],41,,,,,,,,,,,,,,,,Arsenal,1,00:31:41.627,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b961104-ff2e-4946-b775-dfde6ad64b36,3072,,"[104.8, 16.7]",3749434,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Center Forward,177,Arsenal,1,['8fb9b0c3-eb07-4cf1-ba0d-c6824f788727'],43,,,,,,,,,,,,,,,,Arsenal,1,00:31:43.043,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f047a27-44b2-4611-a441-73d5d60e517e,3078,,"[113.1, 39.9]",3749434,76,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,177,Arsenal,1,['29628be0-2590-4c0c-b9e8-b0fcf3bef8d6'],50,,,,,,,,,,,,,,,,Arsenal,1,00:31:50.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ac3a95f-a223-44bf-a59f-30c6eec83faf,3084,,"[28.6, 16.2]",3749434,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Stan Lazaridis,40295.0,Left Midfield,179,Birmingham City,54,['c8f35224-98f7-4584-b19c-fedb40fb7c9b'],26,,,,,,,,,,,,,,,,Birmingham City,54,00:32:26.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61ba147f-5b46-4c71-a3fe-14034056c39d,3089,,"[65.1, 15.2]",3749434,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mikael Forssell,40301.0,Right Center Forward,179,Birmingham City,54,"['1e107bef-8ece-42b4-9999-8172914964d2', 'adaaffe8-20f3-4048-9a55-b130f9f452d0']",30,,,,,,,,,,,,,,,,Birmingham City,54,00:32:30.347,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d27f393-28c8-44a2-9421-75bd96e3f255,3091,,"[63.1, 19.6]",3749434,77,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Stan Lazaridis,40295.0,Left Midfield,179,Birmingham City,54,['fc79b07f-b81c-4d25-a452-35d4b3be8098'],31,,,,,,,,,,,,,,,,Birmingham City,54,00:32:31.114,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b483bd0f-6d91-40cd-9ba7-1e5d918facf3,3099,,"[89.2, 76.2]",3749434,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Dunn,40302.0,Left Center Midfield,181,Birmingham City,54,['a437310b-6c01-4320-a553-1250d92c609d'],16,,,,,,,,,,,,,,,,Birmingham City,54,00:33:16.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff204ab3-a3d2-4c10-b64f-d97e6ca4cf74,3101,,"[74.7, 77.7]",3749434,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damien Johnson,40293.0,Right Back,181,Birmingham City,54,['e260101c-de03-4367-9080-cdda5d147f4d'],17,,,,,,,,,,,,,,,,Birmingham City,54,00:33:17.607,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80f2f544-060d-471d-8276-552b0ac05369,3104,,"[89.4, 45.9]",3749434,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stern John,40299.0,Left Center Forward,181,Birmingham City,54,['47371cb8-b106-45af-a5f8-8e5fb7928fea'],21,,,,,,,,,,,,,,,,Birmingham City,54,00:33:21.817,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c0edf0c-651c-4f5c-9953-24f179ca5daf,3110,,"[81.9, 59.6]",3749434,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stern John,40299.0,Left Center Forward,181,Birmingham City,54,['b5db635b-4525-4813-a96f-6710c0673024'],33,,,,,,,,,,,,,,,,Birmingham City,54,00:33:33.190,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33a3a9db-2775-4e46-989b-266ab6226b3d,3112,,"[76.7, 76.5]",3749434,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephen Clemence,40297.0,Right Midfield,181,Birmingham City,54,['82e9175f-93db-47ad-bf04-4b3189ba72d7'],34,,,,,,,,,,,,,,,,Birmingham City,54,00:33:34.941,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72f3505d-1b74-45aa-b15c-ca919b2bb133,3114,,"[68.6, 68.7]",3749434,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damien Johnson,40293.0,Right Back,181,Birmingham City,54,['210dadbf-158d-4e83-a771-b39dde5b8926'],36,,,,,,,,,,,,,,,,Birmingham City,54,00:33:36.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e81c6317-4504-49f1-b6c4-f16d6e4d0c04,3117,,"[65.0, 62.7]",3749434,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Dunn,40302.0,Left Center Midfield,181,Birmingham City,54,['9b8b6bd9-0a2b-42f3-b0fd-bc79d5cc4730'],41,,,,,,,,,,,,,,,,Birmingham City,54,00:33:41.117,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19cf6221-6719-4eba-a694-7f1b15277b80,3120,,"[89.7, 78.4]",3749434,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Stephen Clemence,40297.0,Right Midfield,181,Birmingham City,54,['8cbd73fa-81d5-4128-9e02-2dc838f6a532'],44,,,,,,,,,,,,,,,,Birmingham City,54,00:33:44.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dc53caf-aaa6-4eb1-b0b6-50ff81aab89c,3127,,"[106.9, 59.3]",3749434,78,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Damien Johnson,40293.0,Right Back,181,Birmingham City,54,['98f6e7c9-ad1b-4981-89ac-01faecb5b65d'],49,,,,,,,,,,,,,,,,Birmingham City,54,00:33:49.472,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d170294-b251-4fbd-976f-7acd70f9539a,3140,,"[32.3, 54.5]",3749434,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Dennis Bergkamp,15042.0,Right Center Forward,183,Arsenal,1,['50061ac0-1d89-4465-9e6f-5856fc452ca4'],26,,,,,,,,,,,,,,,,Arsenal,1,00:34:26.733,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd0f21c0-393c-45eb-97ef-fc27c3b85b2c,3143,,"[86.2, 47.4]",3749434,79,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Dennis Bergkamp,15042.0,Right Center Forward,183,Arsenal,1,['82fdcede-4791-41a9-9cd7-bfa2191a8538'],33,,,,,,,,,,,,,,,,Arsenal,1,00:34:33.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bb9b8d26-350f-4f18-8b3f-63e32904eb91,3148,,"[60.6, 42.9]",3749434,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Robbie Savage,40290.0,Right Center Midfield,184,Birmingham City,54,['00f7e5ff-23e0-4004-b1ff-8cbf1f36f598'],31,,,,,,,,,,,,,,,,Birmingham City,54,00:35:31.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ab3c178-9eee-4e83-9800-4c4869819d13,3150,,"[38.9, 3.8]",3749434,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Jamie Clapham,40298.0,Left Back,184,Birmingham City,54,['1d0f1a92-03a9-4178-8ea1-ff12bc317861'],33,,,,,,,,,,,,,,,,Birmingham City,54,00:35:33.203,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e55038d6-298b-476b-b68a-466cd9fe8840,3155,,"[48.6, 42.6]",3749434,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Damien Johnson,40293.0,Right Back,185,Birmingham City,54,['6bb4b699-3bee-4669-bf5f-2c7a8829d264'],47,,,,,,,,,,,,,,,,Birmingham City,54,00:35:47.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59fb9e4f-744e-4fe6-a135-9f625f03ef7a,3157,,"[59.4, 75.6]",3749434,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stephen Clemence,40297.0,Right Midfield,185,Birmingham City,54,['89475e3f-ded0-42e6-bcc7-cca44293eaaa'],49,,,,,,,,,,,,,,,,Birmingham City,54,00:35:49.838,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ae899eb-ab57-403a-946a-894dbc73735c,3159,,"[42.8, 57.0]",3749434,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kenny Cunningham,40296.0,Right Center Back,185,Birmingham City,54,['7568be67-3549-4810-bb78-9b5ab0d2c000'],53,,,,,,,,,,,,,,,,Birmingham City,54,00:35:53.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03f52ecb-3ffb-4e6d-8cf0-35b632ff1b46,3162,,"[70.9, 46.3]",3749434,80,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mikael Forssell,40301.0,Right Center Forward,185,Birmingham City,54,['c3b1f696-46ae-4848-ba3f-041bed8d2a28'],57,,,,,,,,,,,,,,,,Birmingham City,54,00:35:57.326,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8090691c-b7cd-4404-9c60-65bf25a71d9e,3165,,"[100.8, 57.3]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stern John,40299.0,Left Center Forward,185,Birmingham City,54,['6093fed8-ff1e-49d1-98f2-c5f893d76c33'],1,,,,,,,,,,,,,,,,Birmingham City,54,00:36:01.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a39c9ff2-f351-4c75-96c6-2d4bb55a206d,3172,,"[68.6, 3.8]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,186,Arsenal,1,"['5d35c232-0996-458b-bacb-0629bb6e6e52', 'fd46e3f9-0ba2-4aba-974a-c1ac51cdc77d']",6,,,,,,,,,,,,,,,,Arsenal,1,00:36:06.425,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24f68c5d-2e5e-4f85-aafa-b7ce43b9b04d,3176,,"[66.1, 18.8]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,186,Arsenal,1,"['1bbdabec-48f0-457a-87ba-176afc3695a3', '677279b1-eb06-4c05-a3e1-1ff3245c78a5']",9,,,,,,,,,,,,,,,,Arsenal,1,00:36:09.421,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f6dcc74-9c69-4672-9631-eb6518f4f5e1,3178,,"[63.6, 31.6]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,186,Arsenal,1,['21197f2a-1182-448f-b9db-1c745f02cd85'],10,,,,,,,,,,,,,,,,Arsenal,1,00:36:10.320,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a38bff8-d715-46fa-8cb0-8a522a0d1ea1,3181,,"[71.2, 52.8]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,186,Arsenal,1,['1ccdde26-36bf-45a5-8001-f3f327fc15e0'],13,,,,,,,,,,,,,,,,Arsenal,1,00:36:13.097,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c76ea00-853e-478d-b929-69fb80238221,3184,,"[68.7, 58.8]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nwankwo Christian Kanu,24971.0,Right Defensive Midfield,186,Arsenal,1,['9271c1a9-fd87-45e4-8bb6-0cf0996cc5b1'],16,,,,,,,,,,,,,,,,Arsenal,1,00:36:16.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8f4e2914-8dc1-4677-8a8f-b13a1007ba2c,3187,,"[59.7, 50.2]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,186,Arsenal,1,['86924a7d-714c-40f8-a291-bded6dfbcdc8'],17,,,,,,,,,,,,,,,,Arsenal,1,00:36:17.832,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5ac9fb5-bbfa-40a4-b63b-163ebac93a70,3190,,"[52.0, 56.1]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Back,186,Arsenal,1,['e061bd0e-066e-47d6-bb99-f19680daf85e'],19,,,,,,,,,,,,,,,,Arsenal,1,00:36:19.112,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30e7561c-f2d5-4733-b910-af6ce2e69957,3194,,"[9.3, 50.3]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Lehmann,20015.0,Goalkeeper,186,Arsenal,1,['adb36164-7cbd-4e1c-83cf-3e2f301dc89a'],24,,,,,,,,,,,,,,,,Arsenal,1,00:36:24.338,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7f9c7b0-3f22-4aab-98d2-24cce141f810,3197,,"[34.8, 75.5]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Back,186,Arsenal,1,['e05b7b08-659c-40ed-8525-a545c91abcbf'],28,,,,,,,,,,,,,,,,Arsenal,1,00:36:28.292,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dc78bc9-25a3-481e-af83-e6927b8b6a26,3204,,"[74.5, 42.2]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,186,Arsenal,1,['f7628d3e-0c74-4dad-a378-a0fbf93e849e'],35,,,,,,,,,,,,,,,,Arsenal,1,00:36:35.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ce1325b-cf11-4509-acea-ab9cbe638166,3209,,"[66.2, 31.6]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,186,Arsenal,1,['c22ca462-8950-434a-b692-91133663b65f'],40,,,,,,,,,,,,,,,,Arsenal,1,00:36:40.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359c097b-00cc-4fff-a38e-10041e7f5f7a,3211,,"[72.6, 36.9]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,186,Arsenal,1,['88b2d6c3-0e3a-4b3d-a88d-a3ef150671d6'],41,,,,,,,,,,,,,,,,Arsenal,1,00:36:41.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144194e1-9f91-430e-b01a-742c3de1dc8c,3214,,"[81.8, 3.9]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,186,Arsenal,1,['834d8941-7cea-4d10-b7ca-f0338df86c17'],45,,,,,,,,,,,,,,,,Arsenal,1,00:36:45.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f21eee6-c4d1-4377-9c3e-c0688b5d1985,3218,,"[68.9, 16.0]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,186,Arsenal,1,['70cab166-099c-47db-afe6-db2b55f5a49d'],48,,,,,,,,,,,,,,,,Arsenal,1,00:36:48.424,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8d7731b5-ba78-4a6d-b8be-98188577dc1f,3222,,"[114.0, 76.7]",3749434,81,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,186,Arsenal,1,"['d0a2c84c-20e2-4443-a61f-86bfc16fef97', 'fe155201-7766-4b4a-b812-1c80f94aebed']",56,,,,,,,,,,,,,,,,Arsenal,1,00:36:56.979,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5261dd5d-9655-4de8-bd96-5ed44ea7b09b,3226,,"[69.8, 26.8]",3749434,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stern John,40299.0,Left Center Forward,187,Birmingham City,54,['167726d2-e8a1-4853-8f94-dac038042060'],20,,,,,,,,,,,,,,,,Birmingham City,54,00:37:20.702,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca168a02-9e61-4547-a77b-e1fab47f431d,3230,,"[88.6, 33.5]",3749434,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mikael Forssell,40301.0,Right Center Forward,187,Birmingham City,54,['905e4371-e52d-4506-8f69-abd3e5a686ff'],23,,,,,,,,,,,,,,,,Birmingham City,54,00:37:23.881,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2072788-9180-4db5-8e83-0e5525e24eb9,3239,,"[102.3, 9.3]",3749434,82,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,David Dunn,40302.0,Left Center Midfield,188,Birmingham City,54,['4fe82209-be0b-4171-9372-281ad3aeaaaf'],44,,,,,,,,,,,,,,,,Birmingham City,54,00:37:44.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13e4d370-a5f8-4b3a-b62b-120ba3ff3a95,3249,,"[30.7, 8.5]",3749434,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,190,Arsenal,1,['701f883f-3783-4ce8-927d-1128e78cd1fd'],18,,,,,,,,,,,,,,,,Arsenal,1,00:38:18.716,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efd07385-54b1-4e33-9b3d-04249706158c,3254,,"[57.5, 10.0]",3749434,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,190,Arsenal,1,['f057831c-7048-42e3-9d58-52d00876d444'],22,,,,,,,,,,,,,,,,Arsenal,1,00:38:22.809,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71f7b29f-39aa-43f1-a157-a20add1f6ad4,3259,,"[64.4, 60.6]",3749434,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Dunn,40302.0,Left Center Midfield,191,Birmingham City,54,['27db1755-ff6d-46bb-90ab-aedb47f38682'],25,,,,,,,,,,,,,,,,Birmingham City,54,00:38:25.394,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cc2e99b-22c5-4df0-91a1-c337d494d14e,3262,,"[98.3, 37.9]",3749434,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stern John,40299.0,Left Center Forward,191,Birmingham City,54,['fa9b1ff2-77ea-4139-811c-e25826fff925'],28,,,,,,,,,,,,,,,,Birmingham City,54,00:38:28.973,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c359710b-609c-4c5c-9ee6-4bc467103228,3267,,"[115.9, 46.8]",3749434,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mikael Forssell,40301.0,Right Center Forward,191,Birmingham City,54,['2635cdd2-95be-44d5-bc4a-b6dedc144b9c'],34,,,,,,,,,,,,,,,,Birmingham City,54,00:38:34.348,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828c019-bad7-46ba-990e-72b07eb41d0e,3271,,"[116.1, 35.2]",3749434,83,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Matthew Upson,40300.0,Left Center Back,192,Birmingham City,54,['9d64244c-c94f-43f7-9181-ffc850d4a139'],59,,,,,,,,,,,,,,,,Birmingham City,54,00:38:59.525,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c50980d8-fca7-493f-878c-8f282369fc03,3276,,"[69.5, 7.7]",3749434,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Thierry Henry,15516.0,Left Center Forward,193,Arsenal,1,['f25e1ee8-b4bb-470e-bd55-4ad0bf102400'],21,,,,,,,,,,,,,,,,Arsenal,1,00:40:21.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92d23203-b40c-4065-adec-6deb1df6dc00,3280,,"[54.7, 63.4]",3749434,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robbie Savage,40290.0,Right Center Midfield,194,Birmingham City,54,"['21b30aa1-a781-426f-9509-69fa6a3bddc4', '751f28c8-fa97-4a64-b50a-e79e3e05fd2a']",22,,,,,,,,,,,,,,,,Birmingham City,54,00:40:22.970,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd54a5d3-0612-4e00-95fb-6b68ff6de6e3,3282,,"[49.8, 65.2]",3749434,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenny Cunningham,40296.0,Right Center Back,194,Birmingham City,54,"['58449177-7ac8-4df3-849b-c40d8952d139', '751f28c8-fa97-4a64-b50a-e79e3e05fd2a']",23,,,,,,,,,,,,,,,,Birmingham City,54,00:40:23.571,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66d3d350-efe0-4dc0-9d31-4226830a269e,3285,,"[91.4, 63.4]",3749434,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stern John,40299.0,Left Center Forward,194,Birmingham City,54,['a4b839ab-ab47-47ea-a4c0-f86f22073340'],26,,,,,,,,,,,,,,,,Birmingham City,54,00:40:26.521,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8408f88-d4d6-4db8-a9f5-b48538aa5f47,3295,,"[99.7, 9.7]",3749434,85,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,194,Birmingham City,54,['0d3835e6-c361-45b2-a79c-7911777583b6'],35,,,,,,,,,,,,,,,,Arsenal,1,00:40:35.228,Ball Receipt*,
