ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.05696,,,,,,,,,,,,,,89aee8b9-6819-46bd-a0c8-791b4ca6de60,3322,,"[68.3, 60.9]",3749358,81,,,,,-1.0488647,,Right Foot,,,"[79.4, 41.6]",,Ground Pass,,22.26432,,,,,Eduardo César Daude Gaspar,26014.0,,,,,,Free Kick,2,From Free Kick,Patrick Vieira,15515.0,Left Defensive Midfield,199,Arsenal,1,['947accaa-7160-4ad4-80a0-2475ffce1595'],1,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:01.948,Pass,
,,,,,,,,,,,,,,,0.928763,,,,,,,,,,,,,,72867388-88e3-4d99-a325-b4a65fab2e01,3325,,"[79.4, 41.6]",3749358,81,,,,,2.0140386,,Left Foot,,,"[74.7, 51.5]",,Low Pass,,10.959015,,,,,Patrick Vieira,15515.0,,,,,,,2,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Midfield,199,Arsenal,1,['52443f1e-4bb4-4f60-be29-b632b22881c4'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:03.045,Pass,
,,,,,,,,,,,,,,,1.44982,,,,,,,,,,,,,,ec2e64d2-b7d9-4b71-96c7-d34176ca9ea3,3329,,"[76.4, 58.5]",3749358,81,,,,,2.2467434,,Right Foot,,,"[68.3, 68.6]",,Ground Pass,,12.946815,,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,From Free Kick,Patrick Vieira,15515.0,Left Defensive Midfield,199,Arsenal,1,['a16f55e9-3720-4561-acc8-b144e6d5215a'],6,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:06.240,Pass,
,,,,,,,,,,,,,,,1.617939,,,,,,,,,,,,,,28158074-5991-40d0-886f-65013e202b43,3333,,"[67.7, 69.7]",3749358,81,,,,,-2.2054043,,Right Foot,,,"[55.7, 53.4]",,Ground Pass,,20.2408,,,,,Kolo Habib Touré,38412.0,,,,,,,2,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,199,Arsenal,1,"['34104eb6-9f47-4ebb-9007-3fce93d3f4df', '5b9b811f-b647-4abd-b142-2e1a183896b9']",9,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:09.621,Pass,True
,,,,,,,,,,,,,,,1.492208,,,,,,,,,,,,,,09e0b303-a997-4a56-a553-062512868f89,3335,,"[55.7, 53.4]",3749358,81,,,,,-1.7271452,,Right Foot,,,"[52.5, 33.1]",,Ground Pass,,20.550669,,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,2,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,199,Arsenal,1,['6c99cd7f-ff4b-44b2-b741-2815ed9b02d3'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:11.239,Pass,
,,,,,,,,,,,,,,,1.220237,,,,,,,,,,,,,,6656fc5b-541b-4b5c-9b04-5533ece86eaa,3338,,"[50.8, 31.4]",3749358,81,,,,,-1.1432775,,Right Foot,,,"[58.5, 14.5]",,Ground Pass,,18.571484,,,,,Ashley Cole,12529.0,,,,,,,2,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,199,Arsenal,1,['c5b8cc6c-42f9-4089-a416-3419845770ce'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:13.653,Pass,
,,,,,,,,,,,,,,,1.050249,,,,,,,,,,,,,,563666f6-875f-4a4f-a1c6-2db76f3c60e8,3340,,"[58.5, 14.5]",3749358,81,,,,,1.199478,,Left Foot,,,"[62.9, 25.8]",,Ground Pass,,12.126417,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,From Free Kick,Ashley Cole,12529.0,Left Back,199,Arsenal,1,['674e7604-0da1-4b3d-934a-8d4b3137ddd6'],14,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:14.874,Pass,
,,,,,,,,,,,,,,,0.932921,,,,,,,,,,,,,,d0d79278-2f0f-43e8-9487-c10c171a26aa,3349,,"[55.9, 49.2]",3749358,81,,,,,-1.3997567,,Left Foot,,,"[57.8, 38.2]",,Ground Pass,,11.162885,,,,,Dorival Guidoni Júnior,40329.0,,,,,,,2,Regular Play,George Boateng,40324.0,Right Defensive Midfield,200,Middlesbrough,47,['d48b14c7-301e-4e57-8379-ec74f6946ddc'],22,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:36:22.857,Pass,
,,,,,,,,,,,,,,,0.947646,,,,,,,,,,,,,,07decd41-d917-4a00-9f52-6f200bde6ec8,3352,,"[57.8, 38.2]",3749358,81,,,,,-2.8501358,,Right Foot,,,"[48.8, 35.5]",,Ground Pass,,9.3962755,,,,,Gareth Southgate,15403.0,,,,,,,2,Regular Play,Dorival Guidoni Júnior,40329.0,Left Midfield,200,Middlesbrough,47,['279c24f8-1a29-4076-b23b-adb6049cd938'],24,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:36:24.290,Pass,
,,,,,,,,,,,,,,,1.579119,,,,,,,,,,,,,,f3bd6a69-f8ad-4117-bd0d-08f6bb1c1e22,3354,,"[48.8, 35.5]",3749358,81,,,,,0.8519663,,Left Foot,,,"[54.4, 41.9]",,Ground Pass,,8.504117,,,,,George Boateng,40324.0,,,,,,,2,Regular Play,Gareth Southgate,15403.0,Left Center Back,200,Middlesbrough,47,['0c0ba8a2-7bf6-40fb-b969-36e9a3803ed9'],25,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:36:25.238,Pass,
,,,,,,,,,,,,,,,0.862591,,,,,,,,,,,,,,7e511823-fe84-45ac-83b8-c6e258bbb809,3357,,"[54.4, 41.9]",3749358,81,,,,,2.232452,,Right Foot,,,"[45.6, 53.2]",,Low Pass,,14.32236,,,,,Andrew Davies,40406.0,,,,,,,2,Regular Play,George Boateng,40324.0,Right Defensive Midfield,200,Middlesbrough,47,['7e4c9bee-732a-4328-89e0-8fefdf918f14'],26,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:36:26.910,Pass,
,,,,,,,,,,,,,,,1.187545,,,,,,,,,,,,,,0391fe70-9ad8-4be5-b0a9-9e89579eb308,3360,,"[50.1, 55.6]",3749358,81,,,,,1.2559422,,Right Foot,,,"[57.2, 77.4]",,Ground Pass,,22.92706,,,,,Stuart Parnaby,40402.0,,,,,,,2,Regular Play,Andrew Davies,40406.0,Right Center Back,200,Middlesbrough,47,['a2f45017-2ced-48e1-b8fd-9d8e89ba1c49'],29,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:36:29.562,Pass,
,,,,,,,,,,,,,,,1.136319,,,,,,,,,,,,,,9094d87e-89ba-49ba-8ecc-64a2fdd909b2,3363,,"[57.2, 77.4]",3749358,81,,,,,-1.103519,,Right Foot,,,"[68.3, 55.4]",,Ground Pass,,24.641632,,,,,Colin Cooper,40405.0,,,,,,,2,Regular Play,Stuart Parnaby,40402.0,Right Back,200,Middlesbrough,47,['537045e6-7ec2-4e2b-a2aa-718b213cd1cc'],31,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:36:31.813,Pass,
,,,,,,,,,,,,,,,1.741999,,,,,,,,,,,,,,7188c2c5-9ef3-44ab-990a-c41f3ce59ceb,3366,,"[68.3, 56.2]",3749358,81,,,,,-2.1219938,,Right Foot,,,"[60.8, 44.0]",,Ground Pass,,14.320964,,,,,George Boateng,40324.0,,,,,,,2,Regular Play,Colin Cooper,40405.0,Left Defensive Midfield,200,Middlesbrough,47,['50292655-25f4-4ea9-a448-89fe4d110dd6'],33,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:36:33.022,Pass,
,,,,,,,,,,,,,,,0.697624,,,,,,,,,,,,,,18383bb7-504a-4910-a564-c6382f44200f,3369,,"[65.7, 38.2]",3749358,81,,,,,0.0,,Left Foot,,,"[79.0, 38.2]",,Ground Pass,,13.3,,,,,Oswaldo Giroldo Júnior,40331.0,,,,,,,2,Regular Play,George Boateng,40324.0,Right Defensive Midfield,200,Middlesbrough,47,['b327b28d-87c0-4457-ba40-32690e46e320'],37,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:36:37.046,Pass,
,,,,,,,,,,,,,,,1.35853,,,,,,,,,,,,,,a5b1d305-d8bb-458f-894b-7a5a51cf571a,3371,,"[79.0, 38.2]",3749358,81,,,,,2.1879878,,Right Foot,,,"[70.2, 50.6]",,Ground Pass,,15.205262,,,,,Colin Cooper,40405.0,,,,,,,2,Regular Play,Oswaldo Giroldo Júnior,40331.0,Right Midfield,200,Middlesbrough,47,['14eea895-b570-4f96-82dd-36a701a25e21'],37,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:36:37.743,Pass,
,,,,,,,,,,,,,,,1.122673,,,,,,,,,,,,,,873ca7eb-e675-408e-97ca-77ac2358c3b7,3374,,"[70.2, 50.6]",3749358,81,,,,,3.009041,,Left Foot,,,"[53.7, 52.8]",,Ground Pass,,16.64602,,,,,Andrew Davies,40406.0,,,,,,,2,Regular Play,Colin Cooper,40405.0,Left Defensive Midfield,200,Middlesbrough,47,['b51a5b20-e1ca-433d-acdf-d3a672f0ba12'],39,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:36:39.217,Pass,
,,,,,,,,,,,,,,,1.411189,,,,,,,,,,,,,,1b5428f3-1a47-4869-8a3a-7224bf63bfdc,3377,,"[53.7, 52.8]",3749358,81,,,,,1.3397057,,Right Foot,,,"[60.1, 80.0]",,Ground Pass,,27.942799,,,Out,,Stuart Parnaby,40402.0,,,,,,,2,Regular Play,Andrew Davies,40406.0,Right Center Back,200,Middlesbrough,47,['7b61fb04-9065-44d2-9c3d-b2329b3dccd3'],41,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:36:41.529,Pass,
,,,,,,,,,,,,,,,0.694758,,,,,,,,,,,,,,fda25167-7a77-46ba-ac0e-e0db30c127d6,3379,,"[59.7, 0.1]",3749358,81,,True,,,1.7337228,,,,,"[58.5, 7.4]",,Low Pass,,7.3979726,,,,,Dennis Bergkamp,15042.0,,,,,,Throw-in,2,From Throw In,Ashley Cole,12529.0,Left Back,201,Arsenal,1,['1a1773b6-bfae-4cca-8e40-175505e51554'],58,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:58.398,Pass,
,,,,,,,,,,,,,,,0.728867,,,,,,,,,,,,,,772ae1f1-c901-4f22-9d74-6494e74d33eb,3381,,"[59.1, 0.6]",3749358,81,,True,,,2.6395025,,Right Foot,,,"[54.0, 3.4]",,Ground Pass,,5.818075,,,,,Ashley Cole,12529.0,,,,,,,2,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,201,Arsenal,1,['9445c043-57cf-4394-b78a-d7a6c61cedd0'],59,,,,,,,,,,,,,,,,,,Arsenal,1,00:36:59.792,Pass,
,,,,,,,,,,,,,,,0.663475,,,,,,,,,,,,,,1ef2868a-c3e7-435e-aa1c-ae95fee11f8f,3383,,"[54.0, 3.4]",3749358,82,,,,,-0.3142319,,Left Foot,,,"[58.0, 2.1]",,Ground Pass,,4.2059484,,,,,Dennis Bergkamp,15042.0,,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,201,Arsenal,1,['a2f54d9e-6b17-45b6-a958-1ee6fafd33bc'],1,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:01.064,Pass,
,,,,,,,,,,,,,,,0.809916,,,,,,,,,,,,,,f5123a72-1380-42e4-9f47-0f0eb9437617,3387,,"[56.5, 3.1]",3749358,82,,,,,-3.09225,,Right Foot,,,"[48.4, 2.7]",,Ground Pass,,8.109871,,,,,Ashley Cole,12529.0,,,,,,,2,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,201,Arsenal,1,"['28f5f190-d8b3-4630-aa6f-9e0f17b0fd5b', '692a5021-efb8-4d86-ae6b-444146c32c88']",3,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:03.583,Pass,True
,,,,,,,,,,,,,,,2.167457,,,,,,,,,,,,,,82d80926-2225-49ff-be18-e91e384810ac,3390,,"[48.2, 2.7]",3749358,82,,,,,2.2603354,,Left Foot,,,"[34.1, 19.8]",,Ground Pass,,22.163483,,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,201,Arsenal,1,['25e7e702-2c98-4d35-9857-0d22a069118a'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:05.333,Pass,
,,,,,,,,,,,,,,,1.244297,,,,,,,,,,,,,,d635c30b-79aa-4e23-819f-b7ef1639a18f,3393,,"[29.4, 23.7]",3749358,82,,,,,1.6528898,,Right Foot,,,"[28.1, 39.5]",,Ground Pass,,15.853391,,,,,Kolo Habib Touré,38412.0,,,,,,,2,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,201,Arsenal,1,['8ea5549c-48e9-4a3d-953e-d89b13399090'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:08.158,Pass,
,,,,,,,,,,,,,,,1.360466,,,,,,,,,,,,,,8dc210a5-d92a-4937-8f94-cbab4cf129ba,3396,,"[26.8, 41.6]",3749358,82,,,,,1.3740852,,Right Foot,,,"[32.4, 69.7]",,Ground Pass,,28.652575,,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,201,Arsenal,1,['af3bca84-d901-4817-ad43-7c6ed36de951'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:10.497,Pass,
,,,,,,,,,,,,,,,1.102438,,,,,,,,,,,,,,e30941fb-63cb-4582-9a3a-534bb42f00a3,3399,,"[32.4, 69.7]",3749358,82,,,,,-0.17722538,,Right Foot,,,"[45.8, 67.3]",,Ground Pass,,13.613229,,,,,Ray Parlour,24972.0,,,,,,,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,201,Arsenal,1,['a0c771b2-e19e-4a7e-80f2-4826520cfd98'],12,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:12.877,Pass,
,,,,,,,,,,,,,,,1.392942,,,,,,,,,,,,,,9cc80700-8509-40f4-8b45-dfeb5fafab9b,3402,,"[45.8, 67.3]",3749358,82,,,,,-0.70931214,,Right Foot,,,"[57.8, 57.0]",,Ground Pass,,15.814234,,,,,Patrick Vieira,15515.0,,,,,,,2,From Throw In,Ray Parlour,24972.0,Right Midfield,201,Arsenal,1,['528c96d1-0cc6-425a-a620-d1f843848dbf'],14,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:14.961,Pass,
,,,,,,,,,,,,,,,0.758825,,,,,,,,,,,,,,5dd34d93-4505-419e-b7dc-0c1377b15582,3405,,"[57.8, 57.0]",3749358,82,,,,,0.1466665,,Right Foot,,,"[66.6, 58.3]",,Ground Pass,,8.895505,,,,,Thierry Henry,15516.0,,,,,,,2,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,201,Arsenal,1,['66c81d44-dec7-4550-a14a-b44aab65c959'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:16.712,Pass,
,,,,,,,,,,,,,,,1.205867,,,,,,,,,,,,,,9cf42e71-7c9f-446e-8f24-12639bce4592,3408,,"[66.6, 58.3]",3749358,82,,,,,1.901679,,Left Foot,,,"[62.1, 71.4]",,Low Pass,,13.851354,,,,,Ray Parlour,24972.0,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Center Forward,201,Arsenal,1,['f47d17dd-e627-4371-87f6-8f37408b8960'],17,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:17.511,Pass,
,,,,,,,,,,,,,,,1.249666,,,,,,,,,,,,,,b893e466-210d-4775-9637-5b48622b5795,3411,,"[62.1, 71.4]",3749358,82,,,,,-1.9152702,,Right Foot,,,"[57.4, 58.3]",,Ground Pass,,13.917615,,,,,Patrick Vieira,15515.0,,,,,,,2,From Throw In,Ray Parlour,24972.0,Right Midfield,201,Arsenal,1,['b044ebb9-29f1-4296-9091-b5f8de98dc9a'],19,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:19.471,Pass,
,,,,,,,,,,,,,,,1.081171,,,,,,,,,,,,,,3a32bc7e-3fa2-4546-8d71-662877e081d9,3415,,"[57.2, 58.3]",3749358,82,,,,,-1.6484178,,Right Foot,,,"[56.5, 49.3]",,Ground Pass,,9.027182,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,201,Arsenal,1,"['1bfebc21-bb44-4f67-a3a3-e01424dd51f7', 'ad95df23-93a4-4f3a-b976-b8f3f299ab7b']",21,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:21.116,Pass,True
,,,,,,,,,,,,,,,1.906235,,,,,,,,,,,,,,6a9699f2-92cc-4695-b237-a2c1a702f5b2,3418,,"[56.5, 49.3]",3749358,82,,,,,2.4937813,,Right Foot,,,"[45.4, 57.7]",,Ground Pass,,13.92013,,,,,Patrick Vieira,15515.0,,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,201,Arsenal,1,['37e7ec73-eaf3-4d82-970c-958bac5fae4a'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:22.238,Pass,
,,,,,,,,,,,,,,,0.840039,,,,,,,,,,,,,,ebe8e59f-71e2-42ad-8d23-b108056ad79d,3421,,"[45.4, 57.7]",3749358,82,,,,,-0.4808873,,Right Foot,,,"[52.3, 54.1]",,Ground Pass,,7.782673,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,201,Arsenal,1,['fdce6622-ac78-424b-946e-7f75e8733fda'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:26.759,Pass,
,,,,,,,,,,,,,,,1.799305,,,,,,,,,,,,,,8b1ee535-c79d-4591-ac5c-1cd31cdcafe0,3423,,"[52.3, 54.1]",3749358,82,,,,,1.6284248,,Right Foot,,,"[51.4, 69.7]",,Ground Pass,,15.62594,,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,201,Arsenal,1,['0b4d3fb5-fa46-43cf-975c-a7e411e07ac6'],27,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:27.599,Pass,
,,,,,,,,,,,,,,,1.227615,,,,,,,,,,,,,,f2f45cc1-b24e-4089-bccd-e2bb92ba44b6,3426,,"[51.4, 69.7]",3749358,82,,,,,0.032775145,,Right Foot,,,"[63.6, 70.1]",,Ground Pass,,12.206555,,,,,Thierry Henry,15516.0,,,,,,,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,201,Arsenal,1,['40684809-2daa-47f8-ad30-723536f361c9'],30,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:30.298,Pass,
,,,,,,,,,,,,,,,0.838669,,,,,,,,,,,,,,ddfb23f1-a8ba-41e2-a485-ed4fc2f62254,3430,,"[64.4, 72.4]",3749358,82,,,,,-3.1203194,,Right Foot,,,"[55.0, 72.2]",,Ground Pass,,9.402127,,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Center Forward,201,Arsenal,1,"['0a462773-82cd-47f0-89fd-5aaabeb1a83d', '6a933750-1bfc-41f4-ba71-5978174fcda1']",31,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:31.983,Pass,True
,,,,,,,,,,,,,,,1.094276,,,,,,,,,,,,,,925796b0-37a4-4652-a719-5594482ec833,3432,,"[55.0, 72.2]",3749358,82,,,,,-0.97658265,,Right Foot,,,"[62.5, 61.1]",,Ground Pass,,13.396268,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,201,Arsenal,1,['03fd1543-913d-4eb6-bd9b-6b3fa69680d6'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:32.821,Pass,
,,,,,,,,,,,,,,,0.912687,,,,,,,,,,,,,,7800deb3-bf79-47f6-a400-ac20392ccf4c,3437,,"[61.2, 63.7]",3749358,82,,,,,-1.9655875,,Left Foot,,,"[57.2, 54.1]",,Ground Pass,,10.4,,,,,Patrick Vieira,15515.0,,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,201,Arsenal,1,"['009835ce-f472-4c19-9d2a-451491b1642d', '57775e32-9469-40af-8298-cbbc8dee65f7']",35,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:35.032,Pass,True
,,,,,,,,,,,,,,,1.65284,,,,,,,,,,,,,,1d927736-34a8-4cd0-b654-bbdbe53b7a2c,3439,,"[57.2, 54.1]",3749358,82,,,,,2.3901436,,Right Foot,,,"[43.5, 66.9]",,Ground Pass,,18.749134,,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,201,Arsenal,1,['d17df9ba-656b-46e1-8eef-ab1b23cd8901'],35,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:35.945,Pass,
,,,,,,,,,,,,,,,1.45271,,,,,,,,,,,,,,f3c4c050-e5ac-4b01-96ff-3a6970621761,3441,,"[43.5, 66.9]",3749358,82,,,,,-2.064389,,Left Foot,,,"[34.3, 49.8]",,Ground Pass,,19.417776,,,,,Kolo Habib Touré,38412.0,,,,,,,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,201,Arsenal,1,['57125649-1d45-418a-9da2-07d4e9c8381a'],37,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:37.598,Pass,
,,,,,,,,,,,,,,,2.884472,,,,,,,,,,,,,,005db1d2-39bc-4473-a2dc-7b7d03ace071,3445,,"[35.1, 43.4]",3749358,82,,,,,-1.1689746,,Right Foot,,,"[53.5, 0.1]",,High Pass,,47.047318,,,,,Ashley Cole,12529.0,,,True,,,,2,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,201,Arsenal,1,"['4b537e38-d3b3-4228-a578-a972c64de77d', 'aa0e1cee-5ce0-49c4-8625-236a39ea4c1a']",40,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:40.322,Pass,True
,,,,,,,,,,,,,,,1.460727,,,,,,,,,,,,,,cf0f1a34-17a5-4e6a-b00d-880bfd2df390,3448,,"[56.1, 1.0]",3749358,82,,,,,1.3909428,,Left Foot,,,"[58.9, 16.4]",,Ground Pass,,15.652476,,,,,Eduardo César Daude Gaspar,26014.0,,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,201,Arsenal,1,['2c2a88f4-2816-4c5c-b46c-cb1f683fe87b'],44,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:44.249,Pass,
,,,,,,,,,,,,,,,1.139025,,,,,,,,,,,,,,a2edf28c-ce32-4651-bb70-5589738595a2,3451,,"[64.9, 17.5]",3749358,82,,,,,0.6860949,,Left Foot,,,"[79.8, 29.7]",,Ground Pass,,19.257465,,,,,Dennis Bergkamp,15042.0,,,,,,,2,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Midfield,201,Arsenal,1,['1f08b680-00e8-4c47-935e-9e69ea032b98'],47,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:47.084,Pass,
,,,,,,,,,,,,,,,0.799874,,,,,,,,,,,,,,007cc0f4-0add-4d83-8987-d8678095ba0a,3455,,"[80.9, 28.6]",3749358,82,,,,,2.8753407,,Right Foot,,,"[75.4, 30.1]",,Ground Pass,,5.700877,,,,,Eduardo César Daude Gaspar,26014.0,,,,,,,2,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,201,Arsenal,1,"['9235536d-6fec-4738-a54b-54cba094161a', 'd2cf2c09-46ee-4c38-a8c6-4d1ed563e3ee']",49,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:49.135,Pass,True
,,,,,,,,,,,,,,,0.98482,,,,,,,,,,,,,,0ac56760-eebc-4c37-b708-aa2a8b334d50,3457,,"[75.4, 30.1]",3749358,82,,,,,0.23494136,,Left Foot,,,"[94.2, 34.6]",,Ground Pass,,19.331062,,,Incomplete,,Ashley Cole,12529.0,,,,,,,2,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Midfield,201,Arsenal,1,"['7475b847-a7ca-4e5c-9b00-fae956c04418', 'a53c5302-e599-469b-93c8-eb5ddf377cbf']",49,,,,,,,,,,,,,,,,,,Arsenal,1,00:37:49.935,Pass,
,,,,,,,,,,,,,,,0.88547,,,,,,,,,,,,,,ea09394b-13d3-4345-a0e1-5739241c53d8,3462,,"[30.0, 46.4]",3749358,82,,,,,-0.60945857,,Right Foot,,,"[35.3, 42.7]",,Ground Pass,,6.463745,,,,,Dorival Guidoni Júnior,40329.0,,,,,,,2,Regular Play,Andrew Davies,40406.0,Right Center Back,202,Middlesbrough,47,"['7b807e9f-6742-4796-9ea6-26876b919d54', '916e7eec-3210-4c59-b010-4d2d47869198']",52,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:37:52.198,Pass,True
,,,,,,,,,,,,,,,2.093277,,,,,,,,,,,,,,78861f26-0994-4e45-b3e9-6be6c92e12dd,3465,,"[27.2, 6.4]",3749358,83,,,,,2.2053492,,Right Foot,,,"[6.0, 35.2]",,High Pass,,35.761433,,,,,Mark Schwarzer,40322.0,,,,,,,2,Regular Play,Dorival Guidoni Júnior,40329.0,Left Midfield,202,Middlesbrough,47,['d9ef22c9-0747-4073-bbf2-77b626db55e0'],1,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:38:01.304,Pass,
,,,,,,,,,,,,,,,0.718115,,,,,,,,,,,,,,5d0938a0-6e9f-4a31-80b6-f2e521319206,3469,,"[3.9, 25.2]",3749358,83,,,,,-1.191587,,Left Foot,,,"[9.2, 11.9]",,Low Pass,,14.317122,,,,,Alan Wright,40404.0,,,,,,,2,Regular Play,Mark Schwarzer,40322.0,Goalkeeper,202,Middlesbrough,47,"['3fd144eb-731f-4578-843c-b5205737aa01', 'd5df6752-5501-45b7-92c9-c34bcdf4dab7']",5,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:38:05.178,Pass,True
,,,,,,,,,,,,,,,2.893349,,,,,,,,,,,,,,dd16bb63-5989-4e43-87f1-dc5a4980bce7,3472,,"[12.7, 4.4]",3749358,83,,,,,0.07091912,,Left Foot,,,"[67.6, 8.3]",,High Pass,,55.03835,,,Incomplete,,,,,,,,,,2,Regular Play,Alan Wright,40404.0,Left Back,202,Middlesbrough,47,['79213d4e-6ca4-4d80-a6ac-9a316e51f9f4'],7,,,,,,,,,,,,,,,,,,Middlesbrough,47,00:38:07.505,Pass,
