bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8744caed-54a1-496d-9bb0-2cfd63261b07,84,,,"[28.5, 3.1]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,7,Arsenal,1,['35033e34-e04d-4391-80c9-3a30485c8234'],26,,,,,,,,,,,,,,,,,Arsenal,1,00:01:26.031,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9147aec2-714b-434a-9da1-29867d969274,87,,,"[23.6, 19.4]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,7,Arsenal,1,['57fe804f-a113-4ff6-a1fd-0811f39b4689'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:01:27.271,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206d6758-612d-45bc-8e28-2f48425a6d7a,90,,,"[26.7, 55.2]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Keown,15654.0,Right Center Back,7,Arsenal,1,['7119561a-988d-4123-9a73-1f43d9b02313'],31,,,,,,,,,,,,,,,,,Arsenal,1,00:01:31.177,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6cf53d3f-fdd5-4d73-b1c9-9794873e11de,93,,,"[36.8, 74.3]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,7,Arsenal,1,['4df4ea62-7f2e-458f-8738-b7dc0e6b09f8'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:01:33.312,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26e0479a-3acb-49e0-a02f-5a678ca1b4f1,96,,,"[33.4, 54.8]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Keown,15654.0,Right Center Back,7,Arsenal,1,['07cf365e-82d5-4cd7-937b-06a0e11e9df7'],37,,,,,,,,,,,,,,,,,Arsenal,1,00:01:37.292,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0a11a28-1c80-44a8-ad14-4e983a481e46,99,,,"[44.8, 56.7]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,7,Arsenal,1,['81409168-137b-4a64-85b2-d517f70c6e45'],39,,,,,,,,,,,,,,,,,Arsenal,1,00:01:39.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1fa3b13-9f7a-4593-b774-12059a98f454,102,,,"[57.4, 76.6]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Midfield,7,Arsenal,1,['19066c3e-a804-4f69-93c1-1aaf956c7920'],42,,,,,,,,,,,,,,,,,Arsenal,1,00:01:42.393,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cda0af04-dbe7-484b-9d13-cda0b13edb5a,105,,,"[42.6, 77.6]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,7,Arsenal,1,['a637983c-5970-43a7-9d1e-4e23a627c65d'],45,,,,,,,,,,,,,,,,,Arsenal,1,00:01:45.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd9d66e9-46d6-4156-9b67-486530f4eeac,108,,,"[31.7, 54.4]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martin Keown,15654.0,Right Center Back,7,Arsenal,1,['44fdec22-07b5-424b-829f-fa138346bc38'],48,,,,,,,,,,,,,,,,,Arsenal,1,00:01:48.893,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198497c1-6ad9-4938-befb-56132bc72ef9,111,,,"[33.6, 29.3]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,7,Arsenal,1,['17a5fa21-6580-4685-bb37-bc4d9779c3b6'],50,,,,,,,,,,,,,,,,,Arsenal,1,00:01:50.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305ef499-6fdc-4e60-9e53-e985c405037b,114,,,"[63.3, 1.8]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Left Midfield,7,Arsenal,1,['d900cad0-822d-42ee-a635-0028f8a21097'],56,,,,,,,,,,,,,,,,,Arsenal,1,00:01:56.443,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e1c1243-5609-4743-a75a-b1089759fcb2,117,,,"[52.1, 3.2]",3749552,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,7,Arsenal,1,['27b5ba6e-b701-4507-bfae-dbfdebc604ce'],58,,,,,,,,,,,,,,,,,Arsenal,1,00:01:58.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ea074e1-4460-4841-bc82-635b3684e2e7,120,,,"[46.8, 15.9]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Left Center Back,7,Arsenal,1,['d9d86eeb-3e85-41ac-afbb-4c932ab59a9c'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:02:00.113,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91f09b87-32fe-4743-8d1c-61e4020b7377,123,,,"[91.1, 60.1]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,7,Arsenal,1,['b724f502-93d4-467e-924f-89ec45588d12'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:02:05.621,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eca533cf-1930-42cc-839f-ab07c9be858f,125,,,"[37.8, 27.1]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roy Keane,24805.0,Center Defensive Midfield,8,Manchester United,39,['d6e0786f-1d26-42b3-943c-ea334017fc6e'],7,,,,,,,,,,,,,,,,,Manchester United,39,00:02:07.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1d8373d-542a-4800-b8cc-3988a30c6587,128,,,"[22.9, 50.1]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rio Ferdinand,20171.0,Right Center Back,8,Manchester United,39,['39d9941d-017e-4433-ad66-50e02b8cb08c'],9,,,,,,,,,,,,,,,,,Manchester United,39,00:02:09.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b392698-df89-4623-8518-e085aed6b882,131,,,"[23.7, 64.4]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Neville,15402.0,Right Back,8,Manchester United,39,['26ec68aa-35d7-458b-bab9-89d65300772a'],12,,,,,,,,,,,,,,,,,Manchester United,39,00:02:12.155,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d0175ea-9ff8-4142-9ffa-112dc2e2e013,134,,,"[60.4, 78.9]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Attacking Midfield,8,Manchester United,39,['0ac4b679-e8a6-4e56-b839-32803355e4d8'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:02:15.187,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c15ed0bf-b3b4-4464-9dc9-f8d8da00f3fe,136,,,"[56.6, 13.2]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,9,Arsenal,1,['16521cc9-7b7f-498b-aaff-b64ce6c21cba'],23,,,,,,,,,,,,,,,,,Arsenal,1,00:02:23.465,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deeff23f-fdd1-4668-94cb-34b961a9c495,138,,,"[42.4, 65.0]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,9,Arsenal,1,['e918e2ba-5c84-4a3d-86eb-c32db2bdbf0c'],28,,,,,,,,,,,,,,,,,Arsenal,1,00:02:28.426,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6ae2944-0720-47b1-8e59-f18f8df06b40,141,,,"[86.4, 66.4]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,9,Arsenal,1,['3cadbe8e-188a-49f0-bee9-7dedb15d1916'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:02:33.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,004730a9-38b9-4535-b7d8-a2bea079ea61,145,,,"[11.1, 15.7]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikaël Silvestre,20341.0,Left Center Back,9,Arsenal,1,['e3aae621-1459-4831-9dd0-c47fe771a358'],35,,,,,,,,,,,,,,,,,Manchester United,39,00:02:35.919,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4686d9dd-7e26-4823-beea-98d8b1c3771c,149,,,"[2.1, 5.8]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,John O''Shea,16890.0,Left Back,9,Arsenal,1,"['09dbb76c-1811-4403-be8e-42cc88cdb218', '2214d477-fb6c-4e77-884c-a73a1c884d62']",38,,,,,,,,,,,,,,,,,Manchester United,39,00:02:38.984,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d667c003-6c36-4fc8-a163-cab3df98d30f,158,,,"[93.1, 70.5]",3749552,2,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Parlour,24972.0,Right Midfield,10,Arsenal,1,['c041747d-9263-4ed9-bc19-7cd0eec9174c'],58,,,,,,,,,,,,,,,,,Arsenal,1,00:02:58.854,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a55ea00a-5c8d-49dc-81cb-5d59fd2289a8,162,,,"[104.8, 48.5]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fredrik Ljungberg,15754.0,Left Midfield,10,Arsenal,1,['162be89e-1ca6-4a72-8764-d6cc7c42eedb'],1,,,,,,,,,,,,,,,,,Arsenal,1,00:03:01.048,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faf4dcb1-a11b-4a12-a322-0599dc5df0a7,166,,,"[27.6, 44.2]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Roy Keane,24805.0,Center Defensive Midfield,12,Manchester United,39,['0bb7ee80-0654-48c8-8b72-08eec02822f8'],6,,,,,,,,,,,,,,,,,Manchester United,39,00:03:06.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad36fa6a-abf5-4725-94bc-869a8cd0153d,169,,,"[56.8, 47.5]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Giggs,20175.0,Left Attacking Midfield,13,Manchester United,39,['b633d00e-4b3e-4baf-8780-57820f7d0c2c'],9,,,,,,,,,,,,,,,,,Manchester United,39,00:03:09.877,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fee81209-1bd3-4704-bf66-9bcc7638091e,171,,,"[52.6, 38.2]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Quinton Fortune Kolobea,40246.0,Left Center Midfield,14,Manchester United,39,['91b59f12-6da3-41ad-8d28-e89e003537f9'],11,,,,,,,,,,,,,,,,,Manchester United,39,00:03:11.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab83ff8a-5175-41c9-a8c8-aa3adb958811,174,,,"[61.7, 47.3]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Giggs,20175.0,Left Attacking Midfield,15,Manchester United,39,['af4dc09d-5d89-41c3-8842-c06f366f4ffc'],12,,,,,,,,,,,,,,,,,Manchester United,39,00:03:12.141,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1b2147f-3735-48dc-86a7-b3d647940cbc,177,,,"[72.7, 40.8]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruud van Nistelrooy,19729.0,Center Forward,16,Manchester United,39,['95a1e7b9-c9f7-4443-ab1f-acfce4cdc30a'],13,,,,,,,,,,,,,,,,,Manchester United,39,00:03:13.274,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ab5431f-0bb2-483a-9c54-3c089d4c28e0,181,,,"[84.8, 50.1]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Giggs,20175.0,Left Attacking Midfield,17,Manchester United,39,['b5c39926-c9e4-4eea-b53c-7fc85d788131'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:03:15.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11313091-643c-4015-bb8c-c5f9307214ff,186,,,"[57.8, 44.6]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,18,Arsenal,1,"['24892229-e2ab-4a5d-bc67-3d0e666ad4c4', 'c360f33a-f96c-4d0d-a9ca-9251569bee0e']",21,,,,,,,,,,,,,,,,,Arsenal,1,00:03:21.400,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b5cf09e-34c9-49c1-bb03-a13aee33f095,190,,,"[15.8, 26.9]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tim Howard,13042.0,Goalkeeper,19,Manchester United,39,['39c59a5a-3fb0-4ea7-aff5-380ff5b76e60'],27,,,,,,,,,,,,,,,,,Manchester United,39,00:03:27.628,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2879ec23-f837-4b55-a2e6-dc3392406520,192,,,"[24.6, 14.1]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John O''Shea,16890.0,Left Back,19,Manchester United,39,['cee7184c-fc65-425c-8b08-0a62ddde2654'],29,,,,,,,,,,,,,,,,,Manchester United,39,00:03:29.022,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4df24c6-dced-41a5-92b6-47709a09b4c8,195,,,"[41.8, 2.9]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Quinton Fortune Kolobea,40246.0,Left Center Midfield,19,Manchester United,39,['aed860bb-eeec-48e7-b1c8-d1f20b698792'],31,,,,,,,,,,,,,,,,,Manchester United,39,00:03:31.614,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0f063f5-3371-4a65-9743-659eeb668875,198,,,"[70.7, 38.0]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ryan Giggs,20175.0,Left Attacking Midfield,19,Manchester United,39,['140e5410-9351-466b-af5c-97f2cb6e01b9'],36,,,,,,,,,,,,,,,,,Manchester United,39,00:03:36.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28fe2acc-808a-4e0e-823c-b0e56f188df6,201,,,"[52.9, 57.7]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,20,Arsenal,1,['0ee5d443-1203-4235-990e-01c94f96a33a'],40,,,,,,,,,,,,,,,,,Arsenal,1,00:03:40.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60902d4a-3bd3-4d32-ac98-58e8b9158b9b,204,,,"[64.8, 65.4]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,20,Arsenal,1,['19da59d3-4732-45dc-b0b0-61323ba0e413'],41,,,,,,,,,,,,,,,,,Arsenal,1,00:03:41.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd5fdf87-92d2-48ac-a8e5-29fc7b0c4b0d,210,,,"[71.1, 77.9]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Midfield,20,Arsenal,1,['380fab44-1100-465f-a9be-aca8c465ab23'],45,,,,,,,,,,,,,,,,,Arsenal,1,00:03:45.905,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49502ed2-5005-46b3-b807-80f5a9939ded,214,,,"[94.0, 74.1]",3749552,3,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Left Midfield,20,Arsenal,1,"['3e857191-7199-403f-a107-aa92f6a8ebd2', 'a29ac0d2-b59c-472c-bad1-a9c225c87a5f']",47,,,,,,,,,,,,,,,,,Arsenal,1,00:03:47.490,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4dc26382-4125-4ca9-8332-e4820a38d218,219,,,"[90.5, 73.6]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Parlour,24972.0,Right Midfield,21,Arsenal,1,['81f9d3ab-6b69-41b0-b1e3-50065ae2fd88'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:04:03.072,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd7bd229-cc3f-45ec-8a73-4b6124aacffd,223,,,"[86.4, 50.7]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,21,Arsenal,1,['e8185790-846e-46c1-8574-e34bf31ccdd0'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:04:07.471,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73a92d4d-0c8e-419c-94ca-ecbe88a0827c,226,,,"[99.9, 53.8]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,21,Arsenal,1,['d624fb93-6f6f-4569-9eb3-c8b09008e232'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:04:07.709,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1086ee75-69d9-4b09-834b-d657a9ff6c4a,231,,,"[18.2, 56.5]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Neville,15402.0,Right Back,22,Manchester United,39,['b5a489bf-07a0-45eb-88c6-6799f5ba19e2'],12,,,,,,,,,,,,,,,,,Manchester United,39,00:04:12.812,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0361c9d-1eb5-44c6-b76f-bb03392fe940,234,,,"[39.0, 75.0]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Attacking Midfield,22,Manchester United,39,['11852b5b-6e7c-4849-9aca-7aa08ae428e8'],15,,,,,,,,,,,,,,,,,Manchester United,39,00:04:15.182,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adffb911-acd3-4554-9676-af91e037f757,240,,,"[82.2, 45.9]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruud van Nistelrooy,19729.0,Center Forward,22,Manchester United,39,['8239fc82-6b01-41c7-8076-537586948e72'],22,,,,,,,,,,,,,,,,,Manchester United,39,00:04:22.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841daff9-5e2d-4e3f-8e51-8c6e92ae04fc,245,,,"[63.8, 61.9]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Midfield,23,Arsenal,1,['29310f76-457a-4e6e-8860-590e655d090e'],26,,,,,,,,,,,,,,,,,Arsenal,1,00:04:26.758,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6dc46aa-b632-4b25-9e16-32291e8aec5c,249,,,"[102.5, 58.9]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,23,Arsenal,1,['c2bb67e3-71f1-4380-9f37-335c9285601c'],30,,,,,,,,,,,,,,,,,Arsenal,1,00:04:30.988,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4985f939-209d-42ee-9a02-8a6751d1e056,256,,,"[26.1, 14.3]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roy Keane,24805.0,Center Defensive Midfield,24,Manchester United,39,['69e5f059-54c8-4add-a5ad-ba2baca87281'],44,,,,,,,,,,,,,,,,,Manchester United,39,00:04:44.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a163d885-109a-4e07-a3e4-b6d0bf5b83ca,260,,,"[88.9, 45.9]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Left Midfield,25,Arsenal,1,['b148fb86-c142-4389-a3ec-bb2101eb1a4a'],48,,,,,,,,,,,,,,,,,Arsenal,1,00:04:48.342,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71bb52a0-2584-4857-99fa-0ca6ca826895,263,,,"[97.0, 32.8]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,25,Arsenal,1,['701ff190-9d87-47d9-8599-8d84b4f7508b'],49,,,,,,,,,,,,,,,,,Arsenal,1,00:04:49.501,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f90c9f1-f70d-4cc5-b294-08441994fe2f,265,,,"[19.5, 38.7]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rio Ferdinand,20171.0,Right Center Back,26,Manchester United,39,['94f3339d-9a95-4d55-84cd-26891d5363ef'],50,,,,,,,,,,,,,,,,,Manchester United,39,00:04:50.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51a26b34-9dd8-4394-ada5-a0070abccfd2,267,,,"[7.6, 39.6]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tim Howard,13042.0,Goalkeeper,26,Manchester United,39,['ea678238-c672-4905-95a0-857c3228fc25'],51,,,,,,,,,,,,,,,,,Manchester United,39,00:04:51.783,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab5da7d3-01e0-4f65-b326-c8af41ca3504,270,,,"[26.6, 32.0]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roy Keane,24805.0,Center Defensive Midfield,26,Manchester United,39,['8db42e47-2e39-4634-8120-c3c4059ab779'],55,,,,,,,,,,,,,,,,,Manchester United,39,00:04:55.015,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,007c51b1-8b65-4a3a-9104-4f777d98f3dc,273,,,"[28.8, 52.6]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Phil Neville,15660.0,Right Center Midfield,26,Manchester United,39,['f82eaebd-1802-4c25-9292-cb5ddb1aee57'],57,,,,,,,,,,,,,,,,,Manchester United,39,00:04:57.029,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b320355-5369-4d53-8a50-3565b8e22e7b,276,,,"[51.7, 73.4]",3749552,4,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Attacking Midfield,26,Manchester United,39,['166670af-6d67-4747-b392-f8beed9394e2'],59,,,,,,,,,,,,,,,,,Manchester United,39,00:04:59.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47dde488-ac47-473e-b417-6c979707bb2b,284,,,"[51.1, 2.6]",3749552,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,27,Arsenal,1,['70bc236e-596c-4592-8097-d7ee69632a09'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:05:27.899,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa80cbf6-f689-4770-be25-bd5716173353,287,,,"[56.4, 6.3]",3749552,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fredrik Ljungberg,15754.0,Left Midfield,27,Arsenal,1,['5997ce8a-36fb-4773-89ee-bcff05b3e66c'],29,,,,,,,,,,,,,,,,,Arsenal,1,00:05:29.218,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5e4901f-3f5b-4e4e-9122-6270a93f3ee0,292,,,"[42.0, 60.3]",3749552,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roy Keane,24805.0,Center Defensive Midfield,28,Manchester United,39,['576c7d2e-e69f-4d39-b3ac-68ff8f387fa7'],33,,,,,,,,,,,,,,,,,Manchester United,39,00:05:33.925,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741faf8-4abc-4362-9bea-70c691e09351,295,,,"[51.0, 28.3]",3749552,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,John O''Shea,16890.0,Left Back,28,Manchester United,39,['48edac11-6d02-4b33-bd4a-5bce91fa7284'],38,,,,,,,,,,,,,,,,,Manchester United,39,00:05:38.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9caf3b05-4889-41d0-9ef5-7a9564a794c6,298,,,"[63.4, 4.0]",3749552,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Quinton Fortune Kolobea,40246.0,Left Center Midfield,28,Manchester United,39,['f54bae2f-d64a-49ea-9241-8f418454a5f3'],41,,,,,,,,,,,,,,,,,Manchester United,39,00:05:41.555,Ball Receipt*,
