ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[69.5, 53.2]",,,,,,,,,,,1.248724,,,,,,,,,,,,,,c2cddea4-dd09-4c02-b185-6f8f5bc618c4,1112,,"[69.5, 53.2]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,65,Arsenal,1,"['5d29a0ac-62b2-4a17-affe-7c87ad43f38b', '73398053-df44-4139-8822-b1c70c7a84ae']",7,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:07.792,Carry,
,,,,"[62.8, 28.8]",,,,,,,,,,,0.699467,,,,,,,,,,,,,,9766b2cf-123c-4051-824d-71d72bdd8b6d,1115,,"[63.2, 29.0]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,65,Arsenal,1,"['8aa9f3af-9a34-4c92-a822-009f4022ae06', 'fa5b7ad2-4086-4f5a-a9d0-f191c10194a1']",10,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:10.167,Carry,
,,,,"[83.5, 14.0]",,,,,,,,,,,1.656811,,,,,,,,,,,,,,715e6c34-0ea7-47c7-b4c5-8015c9353f6b,1118,,"[77.0, 15.1]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Left Midfield,65,Arsenal,1,"['357097be-c6a5-43d0-b094-bfc1fe98fb3e', '4267cd94-60f5-43f3-b9b3-b5b80486a5b4']",11,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:11.925,Carry,
,,,,"[96.2, 5.5]",,,,,,,,,,,0.829047,,,,,,,,,,,,,,4518e02e-94a4-4170-9712-e4621672e0e5,1121,,"[96.2, 4.4]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ashley Cole,12529.0,Left Back,65,Arsenal,1,"['e5470e60-1251-4723-9e51-6f5f7a8b1e1d', 'e749dd8e-bd5b-4e9c-bb79-4ac223d75e14']",14,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:14.543,Carry,
,,,,"[93.3, 9.8]",,,,,,,,,,,0.08,,,,,,,,,,,,,,fa10024b-4513-4743-80f8-9c167f81c316,1124,,"[92.2, 11.1]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Left Midfield,65,Arsenal,1,"['92acd9ab-b6d6-472a-ac9b-90d80dfc35df', 'bef0a34b-333d-4e0e-9e6a-75d2351afea1']",15,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:15.992,Carry,
,,,,"[90.3, 11.3]",,,,,,,,,,,0.913729,,,,,,,,,,,,,,414ec375-c35c-4707-8039-1b8f47a8c3f1,1129,,"[90.9, 9.8]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,65,Arsenal,1,"['ab661005-c69d-4c9b-87d1-6a230507be5c', 'd1797ab2-6736-4408-a651-52aa54c03aaa', 'f48ea916-2114-4fa7-998a-79b3e314890d']",16,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:16.953,Carry,True
,,,,"[73.3, 32.3]",,,,,,,,,,,0.804819,,,,,,,,,,,,,,66f5fa08-5ac5-454f-8384-6122b9763be3,1133,,"[77.4, 25.5]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,65,Arsenal,1,"['46edb6c7-4545-4afb-a3be-158987c2e10d', 'f2d48970-3611-400b-9980-a23907aef4ad']",19,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:19.080,Carry,
,,,,"[84.4, 46.0]",,,,,,,,,,,1.805881,,,,,,,,,,,,,,85e1e541-701f-408c-9697-4705cce3c4d4,1136,,"[78.5, 47.1]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,65,Arsenal,1,"['2273e9d9-ad0e-4e82-815a-b5cbc3a12e66', '37d52b45-6bb2-4df9-a898-25c657b77f4e']",20,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:20.592,Carry,
,,,,"[41.8, 41.7]",,,,,,,,,,,2.175547,,,,,,,,,,,,,,ae4379c3-35f3-4e00-a796-a7faba31fc37,1141,,"[36.4, 41.9]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,"Augustine Azuka ""Jay-Jay"" Okocha",40384.0,Left Center Midfield,66,Bolton Wanderers,328,"['b5384f40-7c3a-4d0c-81f3-453d6b4efe34', 'ce802156-cbab-4f32-babd-37885a73604e']",24,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:27:24.353,Carry,
,,,,"[92.7, 5.9]",,,,,,,,,,,0.168544,,,,,,,,,,,,,,52bcacfd-ab7f-434f-9937-d776d42950b3,1144,,"[91.6, 5.3]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Cyril Davies,40388.0,Center Forward,66,Bolton Wanderers,328,"['3c1e85e1-ef40-4adb-b56f-889c127e389d', 'ae5e1bfc-4649-4340-8f75-5ae9cf266d58']",30,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:27:30.948,Carry,
,,,,"[34.0, 63.5]",,,,,,,,,,,0.08,,,,,,,,,,,,,,99fa6f31-4cf3-433d-b3dc-46f35861f553,1149,,"[32.5, 64.1]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Right Defensive Midfield,67,Arsenal,1,"['6152ec7a-abbf-475f-a97c-d21d17292f59', '73210bd0-6d35-4ba1-b4d6-dbf13574683e', '7fcb6844-46f5-488c-9aa4-d0f9ebdc7f4d']",48,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:48.014,Carry,True
,,,,"[16.7, 67.6]",,,,,,,,,,,0.967387,,,,,,,,,,,,,,295b13a3-3349-42eb-9cc4-e633d6f72645,1152,,"[21.1, 72.2]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,67,Arsenal,1,"['6152ec7a-abbf-475f-a97c-d21d17292f59', '9b6e03b8-77e5-4f57-978a-a9b9f2845b30', 'a71cecef-faa2-4464-8a58-8ab124f644a0', 'ae91ebae-8342-42fd-aa06-73d10ed6183e']",49,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:49.088,Carry,True
,,,,"[13.5, 67.4]",,,,,,,,,,,0.88177,,,,,,,,,,,,,,c8944d5b-e95b-4fd3-81de-a1be0c9888d4,1155,,"[16.7, 67.6]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,67,Arsenal,1,"['4719a633-7cdb-4efd-98e2-9abf296a2c9f', '9b6e03b8-77e5-4f57-978a-a9b9f2845b30', 'ae91ebae-8342-42fd-aa06-73d10ed6183e']",50,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:50.056,Carry,True
,,,,"[28.5, 64.6]",,,,,,,,,,,1.242159,,,,,,,,,,,,,,e933891f-9b5e-432d-a5e9-f9970561eb59,1159,,"[25.5, 66.8]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Right Defensive Midfield,67,Arsenal,1,"['0de4131d-18d9-40eb-8211-c51fe728fef3', '7768cc7c-798c-4082-a804-bd14096900c2', '9fa095b3-055a-4483-bc33-2a1e3a1ce70b', 'eeb3eaea-6238-47b7-a6b7-cc50e4e5940e']",51,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:51.541,Carry,True
,,,,"[18.3, 67.2]",,,,,,,,,,,1.303116,,,,,,,,,,,,,,b6134307-5ff9-4ffa-bf43-964fe5025633,1162,,"[28.5, 64.6]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Right Defensive Midfield,67,Arsenal,1,"['0de4131d-18d9-40eb-8211-c51fe728fef3', '0fc789be-1e26-48b7-873b-b5883b13dac6', '7768cc7c-798c-4082-a804-bd14096900c2', '9fa095b3-055a-4483-bc33-2a1e3a1ce70b']",52,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:52.783,Carry,True
,,,,"[20.2, 55.4]",,,,,,,,,,,1.84512,,,,,,,,,,,,,,327dda4e-6eda-4d36-85c2-24d04dd84512,1167,,"[18.1, 64.8]",3749403,27,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Right Defensive Midfield,67,Arsenal,1,"['a624c435-f45b-4259-9e06-5b823ca3b82c', 'bd58f5ed-cdb0-4927-8998-f2df086ffa9d', 'cb7491de-d071-4937-8ccc-6b1d9a3ba9f1', 'fd409de6-f659-41cd-bec0-975501197736']",55,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:55.360,Carry,True
,,,,"[63.4, 15.3]",,,,,,,,,,,1.061416,,,,,,,,,,,,,,52008591-974d-4b0a-bc2d-3d4f47ebaec0,1174,,"[70.4, 9.8]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Left Midfield,68,Arsenal,1,"['02d6a7b4-e6d8-44e1-8175-11907eaebfb4', 'ebf9e418-8d4d-4d8f-8b7d-55502da23bbf']",17,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:17.463,Carry,
,,,,"[49.7, 48.0]",,,,,,,,,,,0.585758,,,,,,,,,,,,,,7188ee1d-700b-452d-a237-fd3ec1e014da,1182,,"[47.5, 46.9]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Iván Campo Ramos,40386.0,Center Defensive Midfield,68,Arsenal,1,"['160cf3af-bbc4-4741-8522-677583c2835e', '2d5740c3-1703-49ab-b7c9-5a3223d20fb6', 'e6b87460-497d-4795-ae46-d954295e4893']",21,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:28:21.752,Carry,True
,,,,"[83.9, 48.6]",,,,,,,,,,,6.615569,,,,,,,,,,,,,,3e1201d8-029d-481e-b1ef-50dcae6d6321,1186,,"[77.0, 34.2]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Center Forward,68,Arsenal,1,"['9154fdd9-f146-48a7-8a98-25810af9f129', 'ca97d797-aad3-4060-95bc-f751dac294fe']",23,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:23.423,Carry,
,,,,"[66.9, 38.4]",,,,,,,,,,,3.257061,,,,,,,,,,,,,,a4732e5f-1ce3-4d6a-8a34-f2fe3c462001,1189,,"[66.9, 38.4]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,68,Arsenal,1,"['7b5145f1-43c8-443b-a705-9ffccacf3283', 'a1212833-3c48-4fd3-8fd4-6683d3f35929']",31,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:31.490,Carry,
,,,,"[68.5, 65.0]",,,,,,,,,,,1.023631,,,,,,,,,,,,,,3ad8fa6f-6741-4c0e-8312-75502c04ba86,1192,,"[71.9, 65.4]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,68,Arsenal,1,"['427fbd81-37a1-47f6-a88f-df17f6e2115f', '7b6b4685-b1b0-48cf-a713-865e32489c5d', 'd7543284-a771-42e5-a10c-1507bd0dfc8b']",35,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:35.924,Carry,True
,,,,"[78.5, 72.6]",,,,,,,,,,,5.113039,,,,,,,,,,,,,,be759bdf-d5a0-47dc-acc3-fe630fc2faf8,1196,,"[78.3, 73.3]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilberto Aparecido da Silva,40221.0,Right Midfield,68,Arsenal,1,"['18cfda8e-1d04-4d0d-9eba-82feedaf7923', 'dbe0926d-0f3a-4c5e-b260-6aec9bd8a826']",37,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:37.926,Carry,
,,,,"[64.1, 51.0]",,,,,,,,,,,2.190286,,,,,,,,,,,,,,e4d25c5a-c4db-4524-815a-e00e0e658a3a,1199,,"[64.1, 51.0]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,68,Arsenal,1,"['02292848-e30d-4cb6-b7da-721788129a1c', 'a3e8e4b5-a086-4546-ba7f-32ebd23d9b40']",44,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:44.789,Carry,
,,,,"[62.6, 41.0]",,,,,,,,,,,0.917925,,,,,,,,,,,,,,47b26201-ffe1-44c0-b683-dbe3efb8ae87,1202,,"[62.6, 41.0]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,68,Arsenal,1,"['4bc14db8-903a-4743-ad1f-b9ae85e934ff', 'ee44f14b-8048-4565-b18c-d3154fec1c3f']",47,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:47.907,Carry,
,,,,"[55.1, 12.7]",,,,,,,,,,,0.039128,,,,,,,,,,,,,,45be68b5-0299-48f2-b8e7-dddb54f46dae,1205,,"[55.1, 12.7]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,68,Arsenal,1,"['1c5362a3-5a29-4af2-9e9c-32cd684970e2', 'f8f4c045-c018-41a1-9cde-8858c706964e']",50,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:50.647,Carry,
,,,,"[64.1, 5.2]",,,,,,,,,,,0.570479,,,,,,,,,,,,,,da35c36d-14d5-41f8-81ea-d24a09854971,1208,,"[64.1, 5.2]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,68,Arsenal,1,"['53abfa5e-6216-4fe0-af4d-de3a7ba82c35', '7af9f702-11b0-448d-bb16-884b63d9fa33']",52,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:52.667,Carry,
,,,,"[63.4, 28.1]",,,,,,,,,,,2.202286,,,,,,,,,,,,,,20285b5c-ea5d-4cd7-96d2-cce4c1eaccd8,1211,,"[53.6, 13.3]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,68,Arsenal,1,"['57c8c854-493d-478c-a519-624e5b88a008', '8ef614a1-2c61-4a7f-a2af-5b3d48b2c44b']",54,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:54.763,Carry,
,,,,"[63.2, 43.2]",,,,,,,,,,,1.523452,,,,,,,,,,,,,,07890521-ea79-4cd5-a283-2dbbe06e9d64,1214,,"[63.2, 43.2]",3749403,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,68,Arsenal,1,"['24094c90-1c0b-4d35-8f85-9f376529eea2', 'd1a5cf6c-f3c5-46d0-ae32-a27e6d2d4a17']",58,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:58.147,Carry,
,,,,"[70.6, 70.0]",,,,,,,,,,,1.379919,,,,,,,,,,,,,,b4457251-2f6b-4f03-aa00-fb6687598961,1217,,"[70.4, 68.9]",3749403,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilberto Aparecido da Silva,40221.0,Right Midfield,68,Arsenal,1,"['c9ed6699-9a83-4741-a4fb-471cb9c44a84', 'e713824d-8c02-4b31-8fe1-44a2981257c6']",1,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:01.072,Carry,
,,,,"[86.3, 71.6]",,,,,,,,,,,2.222319,,,,,,,,,,,,,,b7e5b0ce-ef43-46f2-ab16-356e55fd8043,1220,,"[84.8, 72.6]",3749403,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,68,Arsenal,1,"['60ba78ca-6ad0-4b04-ba40-37a7dd5e3189', 'ccf66937-e7cc-40bc-9b55-d05ec0f52844']",3,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:03.313,Carry,
,,,,"[75.7, 58.0]",,,,,,,,,,,0.960918,,,,,,,,,,,,,,a1aac7f0-7ad0-4020-9adf-28dcd5340365,1223,,"[82.6, 55.4]",3749403,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,68,Arsenal,1,"['667af0ed-3234-42d0-98cf-77f5d3f06442', 'a1fa1dbb-6035-426c-9994-8f3db1a3d2e2', 'f6276201-e1c7-4504-8166-99df109e8f97']",6,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:06.764,Carry,True
,,,,"[72.2, 24.0]",,,,,,,,,,,1.212066,,,,,,,,,,,,,,0ae712cb-958c-4b56-a23e-c0efd33bfecc,1229,,"[72.2, 24.0]",3749403,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,69,Arsenal,1,"['53145e2d-01fe-4306-94a8-3a353a3738d4', 'fae7436f-5b40-4fc8-aec8-68fe43332886']",40,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:40.012,Carry,
,,,,"[78.7, 5.7]",,,,,,,,,,,1.815792,,,,,,,,,,,,,,4bd53927-8226-44e5-ada9-b7b46889eea9,1232,,"[77.8, 4.8]",3749403,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ashley Cole,12529.0,Left Back,69,Arsenal,1,"['560376dd-0e6f-4b70-bac7-41f0fd72b8ef', '943a1403-638f-4ebf-af55-d4d5628bd670', 'aaf70d9e-4452-4f3a-b312-a6e432f7d609']",42,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:42.356,Carry,True
,,,,"[86.1, 11.1]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,,53b0ee57-4099-49e5-9e27-2afd7cb76270,1237,,"[86.1, 11.1]",3749403,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Pirès,19312.0,Left Midfield,69,Arsenal,1,"['0eeb1bc9-ed6c-4d71-81c5-0dc6f7f2e497', '5d3fa3e2-6e10-4819-aeaa-c224a6b538d7', 'd631ea2f-b445-401c-a1fa-d04efcb06661']",45,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:45.090,Carry,True
,,,,"[63.9, 10.9]",,,,,,,,,,,1.817047,,,,,,,,,,,,,,4098a6a6-3539-4828-8066-9ecab953c3e2,1240,,"[70.9, 9.8]",3749403,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,69,Arsenal,1,"['8952ebf0-5f09-434e-80ff-e69b5a79a4ac', '8ddd4dc6-dd9e-4e5f-a276-f8ec50e7bac1']",45,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:45.979,Carry,
,,,,"[56.2, 35.3]",,,,,,,,,,,1.274739,,,,,,,,,,,,,,5a78d460-0281-4706-bfa3-51fd323cd342,1243,,"[63.2, 34.2]",3749403,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,69,Arsenal,1,"['cea3eff2-468b-4096-a1bb-65824251a8c0', 'd795ce49-7867-419f-8a61-97e5349abf8d']",48,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:48.653,Carry,
,,,,"[51.4, 51.7]",,,,,,,,,,,2.862166,,,,,,,,,,,,,,af33298e-8542-4e4c-b6b9-27068a00ad40,1246,,"[50.3, 51.5]",3749403,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kolo Habib Touré,38412.0,Right Center Back,69,Arsenal,1,"['00a1d22a-1335-4cdb-baee-6cef2a46b0ac', '807d84b5-683d-4e94-b902-7864c362fed0']",50,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:50.863,Carry,
,,,,"[56.7, 34.7]",,,,,,,,,,,5.25281,,,,,,,,,,,,,,3b2512fc-f03a-4961-bb12-aa97b62cda57,1249,,"[65.2, 53.7]",3749403,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilberto Aparecido da Silva,40221.0,Right Midfield,69,Arsenal,1,"['36d718ec-8a1b-4e84-befd-000d8124a08a', 'c25adced-2bde-4c83-b656-816722c23291']",54,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:54.447,Carry,
,,,,"[80.9, 5.2]",,,,,,,,,,,0.627942,,,,,,,,,,,,,,196ebb08-0bf9-42c2-912f-f00c8ce81877,1252,,"[80.9, 3.9]",3749403,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ashley Cole,12529.0,Left Back,69,Arsenal,1,"['507e6ea4-55d8-4cc3-9233-0179a5dbf4a9', '78b52d10-d0fd-40dc-bed6-d53345e71b21']",1,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:01.590,Carry,
,,,,"[54.3, 18.8]",,,,,,,,,,,1.07907,,,,,,,,,,,,,,605cd876-4d90-4511-848e-54f1b3c1b904,1260,,"[52.5, 17.0]",3749403,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,71,Arsenal,1,"['38f4b603-b3f1-4786-882e-58837d1c24ea', '7d81e404-5640-4b04-8dba-6a7b1e086093', 'a73c3a65-f91b-472f-96eb-5cfb2ba720ab']",57,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:57.378,Carry,True
,,,,"[69.3, 67.7]",,,,,,,,,,,0.869964,,,,,,,,,,,,,,a6db56ff-66b5-47ab-b708-a595364cfd6e,1266,,"[65.0, 64.8]",3749403,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stylianos Giannakopoulos,19772.0,Right Wing,71,Arsenal,1,"['75acd00a-2810-4fa8-be83-e70c92f30af1', '9c0366d3-4c9e-48ff-96d4-415b286ac42c', 'e957b429-7b44-4df2-813f-1e8019d5cfeb']",59,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:30:59.168,Carry,True
,,,,"[29.4, 15.9]",,,,,,,,,,,1.592702,,,,,,,,,,,,,,3f473555-c0fb-49d0-8926-187b45f746ad,1272,,"[18.1, 18.3]",3749403,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Pirès,19312.0,Left Midfield,72,Bolton Wanderers,328,"['1b53aed4-c021-4b7f-8d8d-c25cb28dd02c', '90765c69-eeeb-421c-a483-dc9fce3ffc01', 'ea046583-d3db-419a-aeea-fed71afa2796']",25,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:25.115,Carry,True
,,,,"[42.1, 3.1]",,,,,,,,,,,3.494939,,,,,,,,,,,,,,f83af589-88e3-4219-b775-a48b91e618d6,1276,,"[29.4, 15.9]",3749403,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Pirès,19312.0,Left Midfield,72,Bolton Wanderers,328,"['534f514a-f52b-40f5-80a1-89c53a3a46d5', '90765c69-eeeb-421c-a483-dc9fce3ffc01', 'd6c4445b-da7f-442e-968d-901e269aedef', 'eab1d31a-369c-4991-a4b3-49e69b7e0506']",26,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:26.708,Carry,True
,,,,"[61.9, 6.1]",,,,,,,,,,,2.881056,,,,,,,,,,,,,,922cece5-7729-4696-a266-dbc363648ebf,1280,,"[53.6, 4.4]",3749403,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,72,Bolton Wanderers,328,"['b2a144c1-8b7e-4b7c-a8a2-84bffd9bc9f8', 'e50aefd3-29da-47c3-af33-9f8266c8b351', 'ed32b4a1-c736-4e65-a551-23068db0f7da']",30,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:30.897,Carry,True
,,,,"[56.7, 74.6]",,,,,,,,,,,0.52103,,,,,,,,,,,,,,f8a9759f-7295-429f-b02d-012eb909f289,1287,,"[56.7, 73.6]",3749403,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicky Hunt,9353.0,Right Back,72,Bolton Wanderers,328,"['47c99d69-e3a9-481d-afd4-27d0eb741556', '97825bcc-01e4-4105-be06-86dcad00f794', '97fbb512-9ca7-49be-be50-3245c77fe412']",34,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:31:34.996,Carry,True
,,,,"[68.9, 68.8]",,,,,,,,,,,1.029858,,,,,,,,,,,,,,67e370b1-a8c7-4f6e-815b-6ac3b2651568,1291,,"[65.4, 68.8]",3749403,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stylianos Giannakopoulos,19772.0,Right Wing,72,Bolton Wanderers,328,"['433993ff-8c44-41d1-9b6c-28a96c329128', '47c99d69-e3a9-481d-afd4-27d0eb741556', 'baaf8652-283a-404e-bb5f-72c71a23b297']",36,,,,,,,,,,,,,,,,,,Bolton Wanderers,328,00:31:36.314,Carry,True
,,,,"[36.6, 23.1]",,,,,,,,,,,4.019854,,,,,,,,,,,,,,841974f2-1055-475a-80d7-14d22f13e50d,1294,,"[47.7, 12.7]",3749403,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,73,Arsenal,1,"['614dcc28-432a-4e33-b714-074198a91840', '8d679a33-bde7-4d6b-b92e-caad9e8e1feb', 'b13d7f2e-2c45-4bc4-a29e-65883ca91293']",38,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:38.016,Carry,True
,,,,"[43.4, 37.3]",,,,,,,,,,,0.12,,,,,,,,,,,,,,1b61b89c-f352-41eb-ba7c-0e15613fee38,1298,,"[44.2, 37.3]",3749403,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,73,Arsenal,1,"['77fe1b9e-6a9a-4583-bd1e-b0c7f0d978f7', 'c1ad5608-771b-43b2-bd9b-6df192c87379']",43,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:43.011,Carry,
