ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,3.519483,,,,,,,,,,,,,d362d0d7-0379-4a5d-93f0-036f65554eb8,916,,"[63.7, 57.6]",3749453,22,,,,,-0.083636776,,Right Foot,,,"[113.8, 53.4]",,High Pass,,50.27574,,Incomplete,,Thierry Henry,15516.0,,,,,,,1,From Corner,Dennis Bergkamp,15042.0,Right Center Forward,49,Leeds United,101,"['2c535746-add3-422c-947f-aa465c831d90', 'b14ec9e9-fdc0-4428-ad7c-29f174fd451c']",9,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:09.682,Pass,
,,,,,,,,,,,,,,,2.482759,,,,,,,,,,,,,13624224-bda9-4d64-8968-e7e40cb01c7d,920,,"[12.5, 48.7]",3749453,22,,,,,0.38247046,,Drop Kick,,,"[73.9, 73.4]",,High Pass,,66.181946,,,,Alan Smith,40267.0,,,,,,,1,From Corner,Paul Robinson,40132.0,Goalkeeper,49,Leeds United,101,['e1836313-7c26-436b-bd69-f4291fad69af'],17,,,,,,,,,,,,,,,,,,Leeds United,101,00:22:17.493,Pass,
,,,,,,,,,,,,,,,0.619283,,,,,,,,,,,,,04ee0585-b7c6-4a77-84a0-c54f628908e6,923,,"[70.0, 74.0]",3749453,22,,,,,0.57852423,,Right Foot,,,"[74.9, 77.2]",,Ground Pass,,5.8523498,,,,Jermaine Pennant,26649.0,,,,,,,1,From Corner,Alan Smith,40267.0,Left Center Forward,49,Leeds United,101,['7f95d668-db08-4c35-b754-fa7340227fea'],25,,,,,,,,,,,,,,,,,,Leeds United,101,00:22:25.472,Pass,
,,,,,,,,,,,,,,,0.655749,,,,,,,,,,,,,16dbd6b1-d88b-4114-b033-19ae85d8c7ac,926,,"[69.6, 76.6]",3749453,22,,,,,0.1798535,,Right Foot,,,"[75.1, 77.6]",,Ground Pass,,5.59017,,,,Alan Smith,40267.0,,,,,,,1,From Corner,Jermaine Pennant,26649.0,Right Midfield,49,Leeds United,101,['901e9c46-2abb-4b05-923e-ca0abc16703f'],26,,,,,,,,,,,,,,,,,,Leeds United,101,00:22:26.748,Pass,
,,,,,,,,,,,,,,,1.399986,,,,,,,,,,,,,3e369205-a570-4a63-83f7-b559e662836f,931,,"[83.6, 80.0]",3749453,22,,,,,-0.9928944,,,,,"[91.1, 68.5]",,Low Pass,,13.72953,,,,Mark Viduka,40373.0,,,,,,Throw-in,1,From Throw In,Alan Smith,40267.0,Left Center Forward,50,Leeds United,101,['515a8f95-e91d-4e09-8a15-0e6de0d3601a'],31,,,,,,,,,,,,,,,,,,Leeds United,101,00:22:31.099,Pass,
,,,,,,,,,,,,,,,1.318346,,,,,,,,,,,,,485cb7df-d1f0-4114-bb30-986c3e88a240,935,,"[90.5, 66.4]",3749453,22,,,,,0.9190987,,Right Foot,,,"[97.9, 76.1]",,Low Pass,,12.20041,,,,Alan Smith,40267.0,,,,,,,1,From Throw In,Mark Viduka,40373.0,Right Center Forward,50,Leeds United,101,"['dde15b75-92b6-4655-b3af-03b97d67887c', 'eae4c4da-43a0-41f0-83e8-4c997e2cb2a5']",33,,,,,,,,,,,,,,,,,,Leeds United,101,00:22:33.455,Pass,True
,,,,,,,,,,,,,,,1.649945,,,,,,,,,,,,,23669152-c6a1-4877-a441-30ce198c4f5a,939,,"[97.5, 73.2]",3749453,22,,,,,-1.1323006,,Left Foot,True,,"[112.6, 41.0]",,High Pass,,35.56473,,Incomplete,,James Philip Milner,3473.0,,,,,,,1,From Throw In,Alan Smith,40267.0,Left Center Forward,50,Leeds United,101,"['6608c560-8d12-4c11-81c3-37a76f6abb15', 'd9278b79-807b-4186-97d9-8403b3b4a513', 'f500c362-a37d-4162-9e53-ea2a1b4a9551']",37,,,,,,,,,,,,,,,,,,Leeds United,101,00:22:37.188,Pass,True
,,,,,,,,,,,,,,,1.238479,,,,,,,,,,,,,f2ac4454-8c9a-4e1a-9a5f-22251e7cabab,946,,"[95.4, 45.9]",3749453,22,,,,,2.3519752,,Right Foot,,,"[83.6, 57.8]",,Ground Pass,,16.75858,,,,Lucas Radebe,40370.0,,,,,,,1,From Throw In,Dominic Matteo,39847.0,Left Center Midfield,50,Leeds United,101,"['24423e4f-78cc-4f58-ba6a-7d5a40af528b', '97ba5b44-2f4e-4f1a-8df9-47b13ff11026']",43,,,,,,,,,,,,,,,,,,Leeds United,101,00:22:43.023,Pass,True
,,,,,,,,,,,,,,,2.068338,,,,,,,,,,,,,30f2bb1d-3cc2-4a49-966c-6172711eb335,948,,"[83.0, 57.8]",3749453,22,,,,,-1.3225372,,Right Foot,,,"[93.9, 14.8]",,High Pass,,44.360004,,,,James Philip Milner,3473.0,,,True,,,,1,From Throw In,Lucas Radebe,40370.0,Right Center Back,50,Leeds United,101,['1f38e1e6-f8b2-4b97-8825-4310ec9b8bd2'],44,,,,,,,,,,,,,,,,,,Leeds United,101,00:22:44.261,Pass,
,,,,,,,,,,,,,,,1.376468,,,,,,,,,,,,,e7d2b7e5-b6b9-42c0-b349-91cd71caabb7,951,,"[98.1, 21.2]",3749453,22,,,,,1.1498058,,Right Foot,,,"[110.1, 48.0]",,High Pass,,29.363924,,Incomplete,,,,,,,,,,1,From Throw In,James Philip Milner,3473.0,Left Midfield,50,Leeds United,101,['690b59fc-a0d0-4a5e-8cb2-48f58d4efd78'],49,,,,,,,,,,,,,,,,,,Leeds United,101,00:22:49.820,Pass,
,,,,,,,,,,,,,,,0.920173,,,,,,,,,,,,,c0ff53e8-ddf3-4b11-acef-a2f9ae5e45ad,962,,"[56.0, 0.1]",3749453,23,,,,,0.52516407,,,,,"[66.7, 6.3]",,Low Pass,,12.366487,,,,Thierry Henry,15516.0,,,,,,Throw-in,1,From Throw In,Gaël Clichy,20302.0,Left Back,52,Arsenal,1,['25c16030-385e-4032-b46b-11edced26af7'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:16.312,Pass,
,,,,,,,,,,,,,,,2.550314,,,,,,,,,,,,,012540d0-d87d-4fbf-848c-cc64899b01db,965,,"[66.5, 9.1]",3749453,23,,,,,2.228685,,Right Foot,,,"[56.3, 22.3]",,Low Pass,,16.681726,,,,Patrick Vieira,15515.0,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,52,Arsenal,1,['a17b5772-efc5-4fa0-9e15-31dfd58aa108'],17,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:17.312,Pass,
,,,,,,,,,,,,,,,1.201484,,,,,,,,,,,,,0827daac-1bd9-45a6-a95d-d788b7804eff,977,,"[74.5, 50.2]",3749453,23,,,,,-2.203545,,Right Foot,,,"[66.8, 39.7]",,Ground Pass,,13.020753,,,,Dominic Matteo,39847.0,,,,,,Recovery,1,Regular Play,Mark Viduka,40373.0,Right Center Forward,53,Leeds United,101,"['d692f985-1590-4081-a43d-cc0adbe4bbf9', 'fd21495e-01e9-4fbd-81b3-807729056352']",24,,,,,,,,,,,,,,,,,,Leeds United,101,00:23:24.742,Pass,True
,,,,,,,,,,,,,,,3.410888,,,,,,,,,,,,,b7258273-3265-46c4-aa0d-9aa98ea6d458,980,,"[78.8, 41.0]",3749453,23,,,,,1.0669694,,Left Foot,,,"[100.3, 80.0]",,High Pass,,44.533695,,Out,,Alan Smith,40267.0,,,,,,,1,Regular Play,Dominic Matteo,39847.0,Left Center Midfield,53,Leeds United,101,['9815e8f4-283e-46f6-b631-cc3b4cc7e4bf'],28,,,,,,,,,,,,,,,,,,Leeds United,101,00:23:28.138,Pass,
,,,,,,,,,,,,,,,1.470706,,,,,,,,,,,,,9e1c03e2-4756-45ee-8b07-243d275abe9b,982,,"[23.2, 0.1]",3749453,23,,,,,0.23021959,,,,,"[42.4, 4.6]",,High Pass,,19.720295,,Incomplete,,Thierry Henry,15516.0,,,,,,Throw-in,1,From Throw In,Gaël Clichy,20302.0,Left Back,54,Arsenal,1,"['5132d7fc-4eaf-491a-b9d2-9a17a73ee611', '86104340-a031-45f5-90b5-f97101d723f1']",42,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:42.969,Pass,
,,,,,,,,,,,,,,,1.236441,,,,,,,,,,,,,5132d7fc-4eaf-491a-b9d2-9a17a73ee611,984,,"[77.7, 75.5]",3749453,23,,,,,-2.938934,,Head,,,"[70.4, 74.0]",,High Pass,,7.4525166,,,,Lucas Radebe,40370.0,,,,,,Recovery,1,From Throw In,Gary Oliver Kelly,40270.0,Right Back,54,Arsenal,1,"['8beb6493-a3d0-41d0-829b-fb7d86d13200', '9e1c03e2-4756-45ee-8b07-243d275abe9b']",44,,,,,,,,,,,,,,,,,,Leeds United,101,00:23:44.440,Pass,
,,,,,,,,,,,,,,,1.888821,,,,,,,,,,,,,55aa8120-e118-49b2-b757-8fe68c495c9a,986,,"[70.0, 72.3]",3749453,23,,,,,-0.32036743,,Head,,,"[91.7, 65.1]",,High Pass,,22.863289,,Incomplete,,,,,,,,,,1,From Throw In,Lucas Radebe,40370.0,Right Center Back,54,Arsenal,1,['91a741c2-8bb6-4dd9-8522-f332396520d4'],45,,,,,,,,,,,,,,,,,,Leeds United,101,00:23:45.676,Pass,
,,,,,,,,,,,,,,,2.77157,,,,,,,,,,,,,2b7832dc-a711-4303-ad4c-d5ca3244ba60,990,,"[29.0, 18.2]",3749453,23,,,,,0.13948935,,Right Foot,,,"[63.9, 23.1]",,High Pass,,35.242306,,Incomplete,,Sylvain Wiltord,15512.0,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Right Defensive Midfield,54,Arsenal,1,"['37df8140-fb9d-4d49-b067-a8631f5c66be', 'bda454eb-6018-4af7-b06c-afab9a2a0810', 'c364bf66-d50e-4648-9335-a6ac7004a4c0']",48,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:48.298,Pass,True
,,,,,,,,,,,,,,,2.912911,,,,,,,,,,,,,4c996b8b-0558-40c3-916c-a9a121140c7b,994,,"[56.8, 53.8]",3749453,23,,,,,-2.8478723,,Right Foot,,,"[24.4, 44.0]",,Ground Pass,,33.849667,,,,Paul Robinson,40132.0,,,,,,,1,Regular Play,Steven Caldwell,40369.0,Left Center Back,55,Leeds United,101,['fabf4df7-e2eb-41a5-9ce9-67135e1e120b'],52,,,,,,,,,,,,,,,,,,Leeds United,101,00:23:52.046,Pass,
,,,,,,,,,,,,,,,3.361379,,,,,,,,,,,,,1cd1c15f-ebee-4c68-8a79-cbed0d2d1125,997,,"[29.8, 44.6]",3749453,23,,,,,0.44678798,,Right Foot,,,"[92.0, 74.4]",,High Pass,,68.97014,,,,Alan Smith,40267.0,,,,,,,1,Regular Play,Paul Robinson,40132.0,Goalkeeper,55,Leeds United,101,['f255cacc-2a15-4386-9118-639ff91fd387'],56,,,,,,,,,,,,,,,,,,Leeds United,101,00:23:56.980,Pass,
,,,,,,,,,,,,,,,2.180957,,,,,,,,,,,,,1f79f37c-b677-4474-84ad-46a27aa49d82,1001,,"[6.0, 36.0]",3749453,24,,,,,0.6166481,,Right Foot,,,"[21.8, 47.2]",,Ground Pass,,19.366982,,,,Kolo Habib Touré,38412.0,,,,,,Goal Kick,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,56,Arsenal,1,['9aaca20f-ffda-43ba-ae0d-ade3eac810d8'],13,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:13.863,Pass,
,,,,,,,,,,,,,,,2.686761,,,,,,,,,,,,,9c14b9a3-ca4e-4d0b-a6fc-7d6272f8f669,1004,,"[21.8, 47.2]",3749453,24,,,,,-2.619871,,Right Foot,,,"[5.1, 37.6]",,Ground Pass,,19.26266,,,,Jens Lehmann,20015.0,,,,,,,1,From Goal Kick,Kolo Habib Touré,38412.0,Right Center Back,56,Arsenal,1,['2fd85878-7a9f-4cad-87de-5d15980bb148'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:16.314,Pass,
,,,,,,,,,,,,,,,3.272105,,,,,,,,,,,,,262cbce4-4ac4-4462-a163-403677393ceb,1007,,"[7.9, 37.6]",3749453,24,,,,,-0.43723866,,Right Foot,,,"[61.6, 12.5]",,High Pass,,59.27647,,,,Thierry Henry,15516.0,,,,,,,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,56,Arsenal,1,['78b2ac38-5921-4ba3-af56-aebefff7349d'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:20.408,Pass,
,,,,,,,,,,,,,,,1.847681,,,,,,,,,,,,,e6bc820d-c6fb-4dd2-b7f2-871d2c240f79,1009,,"[61.6, 12.5]",3749453,24,,,,True,1.8021549,,,,,"[56.7, 33.3]",,High Pass,,21.369371,,Incomplete,,,,,,,,,,1,From Goal Kick,Thierry Henry,15516.0,Left Center Forward,56,Arsenal,1,"['395e2d9c-b3f6-470e-a2bd-6ef5386df912', 'a5b40d28-6b47-4b8a-9131-61246beaa843']",23,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:23.680,Pass,True
,,,,,,,,,,,,,,,2.275521,,,,,,,,,,,,,395e2d9c-b3f6-470e-a2bd-6ef5386df912,1011,,"[63.4, 46.8]",3749453,24,,,,,0.5038943,,Head,,,"[92.6, 62.9]",,High Pass,,33.344414,,Incomplete,,Alan Smith,40267.0,,,,,,Recovery,1,From Goal Kick,Dominic Matteo,39847.0,Left Center Midfield,56,Arsenal,1,"['4e64f1b7-41b7-49cb-a13f-f9ef09e556a9', '986176e8-4ebb-446d-b28f-6323e17942e1', 'e6bc820d-c6fb-4dd2-b7f2-871d2c240f79']",25,,,,,,,,,,,,,,,,,,Leeds United,101,00:24:25.527,Pass,
,,,,,,,,,,,,,,,1.544674,,,,,,,,,,,,,986176e8-4ebb-446d-b28f-6323e17942e1,1014,,"[27.5, 17.2]",3749453,24,,,,True,0.8844111,,,,,"[34.3, 25.5]",,Low Pass,,10.729865,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,Recovery,1,From Goal Kick,Gaël Clichy,20302.0,Left Back,56,Arsenal,1,"['2363ed91-fd1f-4724-bf1d-90ddb99cc8f5', '395e2d9c-b3f6-470e-a2bd-6ef5386df912', '566b96f3-c416-45c1-843d-dfc47166b91e']",27,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:27.803,Pass,True
,,,,,,,,,,,,,,,0.778303,,,,,,,,,,,,,42981e7f-0ed1-4f74-82f3-ff9a561cb43b,1018,,"[34.7, 21.6]",3749453,24,,,,,-0.066568166,,Right Foot,,,"[43.7, 21.0]",,Ground Pass,,9.019978,,,,Patrick Vieira,15515.0,,,,,,,1,From Goal Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,56,Arsenal,1,"['48cbce20-f33a-4a1a-9d38-e1d8592fc403', '81dee519-29cf-4403-93af-366b296d8b0f']",30,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:30.093,Pass,True
,,,,,,,,,,,,,,,2.108756,,,,,,,,,,,,,1d99d948-714e-4f27-9c9b-86bf4be47798,1021,,"[43.1, 21.0]",3749453,24,,,,,1.7196863,,Right Foot,,,"[40.1, 41.0]",,Low Pass,,20.22375,,Incomplete,,Gilberto Aparecido da Silva,40221.0,,,,,,,1,From Goal Kick,Patrick Vieira,15515.0,Right Defensive Midfield,56,Arsenal,1,"['3ea8c4a0-4623-45d2-9d29-dec2479f1d85', '4b557818-6c09-4e90-9335-af9a34e3f4c9']",30,,,,,,,,,,,,,,,,,,Arsenal,1,00:24:30.943,Pass,
,,,,,,,,,,,,,,,1.578898,,,,,,,,,,,,,65db971c-6980-4815-b245-dcd37ae7b49b,1031,,"[70.4, 19.7]",3749453,24,,,,,-2.9127939,,Right Foot,,,"[55.8, 16.3]",,Ground Pass,,14.990664,,,,Ian Harte,40368.0,,,,,,,1,Regular Play,Mark Viduka,40373.0,Right Center Forward,57,Leeds United,101,"['73f62e02-f202-40cf-b0de-991f64800c52', 'ae213708-385f-4c14-ace9-f7ad229dd4a0']",39,,,,,,,,,,,,,,,,,,Leeds United,101,00:24:39.560,Pass,True
,,,,,,,,,,,,,,,1.273816,,,,,,,,,,,,,ed92215d-17c1-47e0-b3b9-1162f56a301e,1034,,"[57.5, 16.3]",3749453,24,,,,,-0.39060703,,Right Foot,,,"[74.5, 9.3]",,Ground Pass,,18.384777,,,,James Philip Milner,3473.0,,,,,,,1,Regular Play,Ian Harte,40368.0,Left Back,57,Leeds United,101,['414f89b4-6be0-4c36-992f-bec362f9500f'],42,,,,,,,,,,,,,,,,,,Leeds United,101,00:24:42.895,Pass,
,,,,,,,,,,,,,,,0.947262,,,,,,,,,,,,,402e54c4-fba0-42cc-b69c-ff3929790c3c,1038,,"[69.6, 6.3]",3749453,24,,,,,1.8996726,,Right Foot,,,"[65.3, 18.9]",,Ground Pass,,13.313527,,,,Dominic Matteo,39847.0,,,,,,,1,Regular Play,James Philip Milner,3473.0,Left Midfield,57,Leeds United,101,['74b6552d-3104-4b93-bdf6-3bf2a4790c9c'],46,,,,,,,,,,,,,,,,,,Leeds United,101,00:24:46.061,Pass,
,,,,,,,,,,,,,,,0.761686,,,,,,,,,,,,,bc45fd39-e043-4fae-953f-8d800d8ff9ac,1042,,"[69.6, 18.2]",3749453,24,,,,,-0.76071185,,Left Foot,,,"[77.9, 10.3]",,Ground Pass,,11.458621,,,,Mark Viduka,40373.0,,,,,,,1,Regular Play,Dominic Matteo,39847.0,Left Center Midfield,57,Leeds United,101,"['24792045-3733-4b7f-b03b-c703a3e10c6f', '4051a9d4-aef6-48c4-89d9-3e318913b6ad']",48,,,,,,,,,,,,,,,,,,Leeds United,101,00:24:48.118,Pass,True
,,,,,,,,,,,,,,,2.266486,,,,,,,,,,,,,bcd418d7-b085-4bb5-bcab-31ee9c69332c,1045,,"[78.5, 8.6]",3749453,24,,,,,2.3791263,,Right Foot,,,"[56.2, 29.9]",,High Pass,,30.837963,,,,Steven Caldwell,40369.0,,,,,,,1,Regular Play,Mark Viduka,40373.0,Right Center Forward,57,Leeds United,101,"['9e07338c-f2d1-42d6-95ee-54d4b95afd67', 'af851e42-ba69-46b0-b340-22042ca1e693']",48,,,,,,,,,,,,,,,,,,Leeds United,101,00:24:48.879,Pass,True
,,,,,,,,,,,,,,,2.790588,,,,,,,,,,,,,a091f45d-a9c3-4c90-a7cb-66da17f9b5bf,1049,,"[56.8, 29.3]",3749453,24,,,,,2.05246,,Right Foot,,,"[43.0, 55.7]",,High Pass,,29.789259,,,,Michael Duberry,40371.0,,,,,,,1,Regular Play,Steven Caldwell,40369.0,Left Center Back,57,Leeds United,101,"['15c83a42-5ef3-41d1-862b-22b78672dfc2', '3680da02-41c7-486f-934f-0d94c7f79831']",51,,,,,,,,,,,,,,,,,,Leeds United,101,00:24:51.186,Pass,True
,,,,,,,,,,,,,,,4.392057,,,,,,,,,,,,,065aca71-371b-49a8-9254-7f55c9653a32,1052,,"[56.2, 62.3]",3749453,24,,,,,-0.81064534,,Right Foot,,,"[114.1, 1.4]",,High Pass,,84.03107,,Out,,Mark Viduka,40373.0,,,True,,,,1,Regular Play,Michael Duberry,40371.0,Right Center Midfield,57,Leeds United,101,['43ea1f9b-5d90-4ad7-a308-ba0d9b0d907a'],58,,,,,,,,,,,,,,,,,,Leeds United,101,00:24:58.163,Pass,
,,,,,,,,,,,,,,,1.598558,,,,,,,,,,,,,87f3826d-3642-4e8e-a827-21fc9b636b2e,1054,,"[10.9, 80.0]",3749453,25,,,,,-0.49934673,,,,,"[29.6, 69.8]",,High Pass,,21.30094,,Incomplete,,Dennis Bergkamp,15042.0,,,,,,Throw-in,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,58,Arsenal,1,"['4df2f437-919b-467c-8483-52eb37abd202', '7bf35d75-7412-4f84-97cf-975914a2c645']",19,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:19.859,Pass,
,,,,,,,,,,,,,,,2.004228,,,,,,,,,,,,,7bf35d75-7412-4f84-97cf-975914a2c645,1056,,"[90.5, 10.3]",3749453,25,,,,,0.23727466,,Head,,,"[105.8, 14.0]",,High Pass,,15.741029,,Pass Offside,,Mark Viduka,40373.0,,,,,,Recovery,1,From Throw In,Ian Harte,40368.0,Left Back,58,Arsenal,1,"['6c4d7339-9fe8-4dcd-b5c9-7b6cba2c352c', '87f3826d-3642-4e8e-a827-21fc9b636b2e']",21,,,,,,,,,,,,,,,,,,Leeds United,101,00:25:21.457,Pass,
,,,,,,,,,,,,,,,3.5672,,,,,,,,,,,,,4a3b45dd-c722-4f80-882e-0b85ab7b2c40,1058,,"[14.5, 65.5]",3749453,25,,,,,-0.2849122,,Right Foot,,,"[76.3, 47.4]",,High Pass,,64.39604,,Incomplete,,Thierry Henry,15516.0,,,,,,Free Kick,1,From Free Kick,Jens Lehmann,20015.0,Goalkeeper,59,Arsenal,1,"['21b196de-5198-46e2-92af-bc5dc6e9e6d6', '2b8d6252-faad-4505-bb54-94de38df7231']",46,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:46.074,Pass,
,,,,,,,,,,,,,,,1.440029,,,,,,,,,,,,,21b196de-5198-46e2-92af-bc5dc6e9e6d6,1061,,"[43.8, 32.7]",3749453,25,,,,True,0.5952699,,,,,"[59.6, 43.4]",,High Pass,,19.082191,,Incomplete,,,,,,,,,Recovery,1,From Free Kick,Steven Caldwell,40369.0,Left Center Back,59,Arsenal,1,"['4622099b-a83f-414f-9baa-ae37023f88f9', '4a3b45dd-c722-4f80-882e-0b85ab7b2c40', '55a0b607-fc47-47b9-aa9f-486f1383c160']",49,,,,,,,,,,,,,,,,,,Leeds United,101,00:25:49.641,Pass,True
,,,,,,,,,,,,,,,0.833047,,,,,,,,,,,,,252f3e8c-4c32-4049-810c-2eb96d427bcd,1065,,"[61.8, 35.5]",3749453,25,,,,,-0.5087298,,Right Foot,,,"[72.2, 29.7]",,High Pass,,11.907981,,,,Robert Pirès,19312.0,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,59,Arsenal,1,['9035e4c6-3699-4e48-a3ac-563dfae706ee'],52,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:52.063,Pass,
,,,,,,,,,,,,,,,4.093207,,,,,,,,,,,,,c06b6fae-0ba7-4f34-92d0-a6fcf99e276e,1071,,"[44.3, 76.1]",3749453,25,,,,,0.0,,Right Foot,,,"[106.0, 76.1]",,High Pass,,61.7,,Incomplete,,Alan Smith,40267.0,,,,,,,1,From Free Kick,Gary Oliver Kelly,40270.0,Right Back,59,Arsenal,1,"['132a92c5-6757-4ec7-a90e-29b783188689', '3e98e1e9-0660-47d3-91ee-8515a513532b']",57,,,,,,,,,,,,,,,,,,Leeds United,101,00:25:57.349,Pass,
,,,,,,,,,,,,,,,1.314386,,,,,,,,,,,,,d9905846-da7b-4f4c-895b-74644af8cc9a,1076,,"[8.8, 3.5]",3749453,26,,,,,1.7126933,,Right Foot,,,"[7.3, 14.0]",,Low Pass,,10.606602,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,From Free Kick,Gaël Clichy,20302.0,Left Back,59,Arsenal,1,"['00bf4729-064a-46df-973d-7624cbdd31e8', '98e6118f-85cc-4fdb-b70d-7f31d4075b81']",2,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:02.498,Pass,True
,,,,,,,,,,,,,,,1.319125,,,,,,,,,,,,,01662abb-601d-497f-8e5e-a25a4e83bc6c,1079,,"[22.0, 16.1]",3749453,26,,,,,-0.6638627,,Right Foot,,,"[36.7, 4.6]",,Ground Pass,,18.663868,,,,Gaël Clichy,20302.0,,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,59,Arsenal,1,['8eb2d840-8667-4363-a345-d59de113a716'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:08.043,Pass,
,,,,,,,,,,,,,,,1.175798,,,,,,,,,,,,,89331f15-873b-4104-844f-b2036c5fbad2,1082,,"[37.5, 3.3]",3749453,26,,,,,1.6563016,,Left Foot,,,"[36.0, 20.8]",,Low Pass,,17.564169,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,From Free Kick,Gaël Clichy,20302.0,Left Back,59,Arsenal,1,['59d21761-d0d8-4dc4-b90e-c36ead54ba96'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:10.912,Pass,
,,,,,,,,,,,,,,,1.084075,,,,,,,,,,,,,efaaa44e-6c80-4978-9132-1d0830842699,1085,,"[55.4, 23.8]",3749453,26,,,,,-0.019352423,,Right Foot,,,"[70.9, 23.5]",,Ground Pass,,15.502903,,,,Sylvain Wiltord,15512.0,,,,,,,1,From Free Kick,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,59,Arsenal,1,['df3bcb5e-9263-4328-8308-069bbb37fb29'],16,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:16.274,Pass,
,,,,,,,,,,,,,,,2.019405,,,,,,,,,,,,,15eb10d2-99d3-42a9-8d25-61157abe2dd0,1093,,"[49.4, 52.5]",3749453,26,,,,,-2.045007,,Right Foot,,,"[43.6, 41.2]",,Ground Pass,,12.701574,,,,Steven Caldwell,40369.0,,,,,,,1,From Free Kick,Lucas Radebe,40370.0,Right Center Back,59,Arsenal,1,"['72a57ed9-37a2-46a6-b733-409f3abadc96', 'd56064a0-362d-4d51-be02-7678aac66045']",19,,,,,,,,,,,,,,,,,,Leeds United,101,00:26:19.460,Pass,True
,,,,,,,,,,,,,,,3.550311,,,,,,,,,,,,,8c972ae3-46e3-4a7f-aaec-d5822a48290f,1097,,"[47.4, 41.9]",3749453,26,,,,,-0.85456866,,Right Foot,,,"[83.0, 1.0]",,High Pass,,54.223335,,Out,,Mark Viduka,40373.0,,,True,,,,1,From Free Kick,Steven Caldwell,40369.0,Left Center Back,59,Arsenal,1,"['5de84ce3-73da-45b8-a231-5f50ef33248a', 'a5afb7a2-41be-471d-8e54-44f285051a2f']",22,,,,,,,,,,,,,,,,,,Leeds United,101,00:26:22.782,Pass,True
,,,,,,,,,,,,,,,0.208,,,,,,,,,,,,,f4439875-91e6-4bba-a53b-ba1c2bc42345,1099,,"[33.9, 80.0]",3749453,26,,True,,,-1.5707964,,,,,"[33.9, 63.2]",,Low Pass,,16.8,,,,Gilberto Aparecido da Silva,40221.0,,,,,,Throw-in,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,60,Arsenal,1,['0642fc3b-23c4-46de-88d5-be5c943ca86f'],35,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:35.380,Pass,
