50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[105.0, 6.7]",,,,,,,,,,,,,1.563159,,,,,,,,,,,,,,cb6be1fc-514d-45f5-8b99-e3e69ce252f0,1023,,,"[108.3, 7.6]",3749274,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,61,Arsenal,1,"['320f7bf5-e8d6-4c98-9512-8156b148ec53', 'cf55efdb-dc62-4f0a-a6e7-8351f2bdd08b']",40,,,,,,,,,,,,,,,,,,Arsenal,1,00:21:40.508,Carry,
,,,,,"[41.6, 5.5]",,,,,,,,,,,,,1.215254,,,,,,,,,,,,,,5e7b2fdd-519c-4ed1-8a23-a720870a5609,1032,,,"[40.6, 11.8]",3749274,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ashley Cole,12529.0,Left Back,62,Portsmouth,105,"['25728bbc-50fc-4936-95f9-ebdc08f9f7c2', '3d4a2535-586b-4042-94a8-d4ce562880c1', 'db44b4ea-b998-41e4-bc8b-bf3357c1c2f5']",16,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:16.959,Carry,True
,,,,,"[88.4, 76.4]",,,,,,,,,,,,,4.477061,,,,,,,,,,,,,,5198630b-1190-4b01-be5b-4ab2a84893e5,1037,,,"[68.7, 77.4]",3749274,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Steve Stone,15505.0,Right Midfield,62,Portsmouth,105,"['1ebca535-3e47-42c4-80d8-596ab9810d3a', '7e1d3020-84ce-4fff-8e5b-91f0bf0a0d90']",18,,,,,,,,,,,,,,,,,,Portsmouth,105,00:22:18.676,Carry,
,,,,,"[116.5, 73.6]",,,,,,,,,,,,,5.852167,,,,,,,,,,,,,,10c6c8d2-38a3-49c9-b165-5f7d905ee698,1042,,,"[114.5, 75.6]",3749274,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Trésor Lomana LuaLua,376518.0,Left Center Forward,63,Portsmouth,105,"['04876074-faf0-4b5d-a420-87f167fd00e7', 'c547585c-eade-49e9-ba26-c3d4845ba77e']",31,,,,,,,,,,,,,,,,,,Portsmouth,105,00:22:31.332,Carry,
,,,,,"[14.4, 44.3]",,,,,,,,,,,,,3.889847,,,,,,,,,,,,,,4baaf13e-fd3d-4d3f-9c5d-00f01edb94ec,1045,,,"[4.8, 38.9]",3749274,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jens Lehmann,20015.0,Goalkeeper,64,Arsenal,1,"['07be2cfc-108d-45ba-8e37-bab46304423e', '739a72c6-64f2-4b8b-b6b6-94535a0f36d0']",38,,,,,,,,,,,,,,,,,,Arsenal,1,00:22:38.703,Carry,
,,,,,"[79.1, 4.5]",,,,,,,,,,,,,0.920896,,,,,,,,,,,,,,76130442-7fb2-4a97-abc6-2e079536c88d,1050,,,"[77.7, 3.9]",3749274,22,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Yakubu Aiyegbeni,40337.0,Right Center Forward,65,Portsmouth,105,"['054f74c1-b906-493a-b5d5-fd78e4a03474', '1c5096be-56c6-49cd-849c-91ebdf62390d', 'aa88dbec-a1c4-4810-86c1-68131cad5397']",56,,,,,,,,,,,,,,,,,,Portsmouth,105,00:22:56.027,Carry,True
,,,,,"[20.5, 76.2]",,,,,,,,,,,,,0.223737,,,,,,,,,,,,,,0600e4b9-fef3-42b4-bb89-53eca09585ba,1059,,,"[18.7, 76.2]",3749274,23,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,67,Arsenal,1,"['85d998f7-6d91-4168-8269-a47a33b2a178', 'e04d68a4-ac2d-447a-af0b-48569bdaf36f']",17,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:17.302,Carry,
,,,,,"[65.5, 76.0]",,,,,,,,,,,,,0.691253,,,,,,,,,,,,,,2b7a9546-5c36-4ab4-a102-a04da5fec34b,1066,,,"[65.5, 76.0]",3749274,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,68,Arsenal,1,"['67f2ff83-fa37-4d87-8fc0-bd2532c388d1', 'c7b9ba61-b152-461a-9bd6-657cb70f5aa1']",36,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:36.029,Carry,
,,,,,"[72.7, 63.4]",,,,,,,,,,,,,0.568218,,,,,,,,,,,,,,2c09f30e-eb70-4308-8626-e7bf50a6ac0f,1069,,,"[72.7, 63.4]",3749274,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Parlour,24972.0,Right Defensive Midfield,68,Arsenal,1,"['33d91c04-866d-49c2-a57d-f2831ec53a36', 'c5a7245e-c4d0-4d81-bacc-7f24d25e664f']",38,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:38.093,Carry,
,,,,,"[83.1, 54.8]",,,,,,,,,,,,,2.97228,,,,,,,,,,,,,,a7ce7756-d545-4eee-a5cb-7e53843e33a2,1073,,,"[86.6, 56.0]",3749274,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,68,Arsenal,1,"['6baddbc4-41d4-4afc-a9a2-7465c448becc', '77847d40-9329-476e-97bb-b25a1a9f00e1', 'c5a1c54f-e77c-457e-8749-b8d7736c308b', 'f1076f1a-fd6d-4498-8464-bd3676e17d92']",39,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:39.763,Carry,True
,,,,,"[84.1, 36.3]",,,,,,,,,,,,,0.538335,,,,,,,,,,,,,,8ef14732-5b2a-4e06-84f5-019a47104c33,1078,,,"[84.1, 39.5]",3749274,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,68,Arsenal,1,"['4608c456-bbaf-4747-aa03-a07edf02f4b2', 'd9b06f2e-f2f5-4aa9-8806-4cb6d993e12d', 'f5ebf6ee-3200-45ec-a21f-36ca56694eb8']",44,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:44.538,Carry,True
,,,,,"[82.5, 32.9]",,,,,,,,,,,,,0.150133,,,,,,,,,,,,,,89aa9d72-e932-4444-a652-a2c4c01c08d6,1081,,,"[82.5, 32.9]",3749274,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,68,Arsenal,1,"['5ae72a99-5b5b-428b-8317-40407478f008', 'ba08926d-6a01-4ae0-a700-48839fc3565a', 'e7257c09-ea6e-405f-9f83-f0f5888e86e1']",45,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:45.543,Carry,True
,,,,,"[97.5, 25.4]",,,,,,,,,,,,,3.193181,,,,,,,,,,,,,,f4255d0c-3f8c-4d68-b55c-52c5193fdb68,1084,,,"[82.5, 32.9]",3749274,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,68,Arsenal,1,"['78aaa9a2-a577-47c4-b57b-666fd4f0a2a9', 'ba08926d-6a01-4ae0-a700-48839fc3565a', 'e7257c09-ea6e-405f-9f83-f0f5888e86e1']",45,,,,,,,,,,,,,,,,,,Arsenal,1,00:23:45.693,Carry,True
,,,,,"[73.9, 68.3]",,,,,,,,,,,,,0.642168,,,,,,,,,,,,,,28b35a74-9977-48bc-b974-d3ff744c9134,1105,,,"[73.1, 69.5]",3749274,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Yakubu Aiyegbeni,40337.0,Right Center Forward,72,Portsmouth,105,"['5e127c72-0660-4a6e-9254-bbdba2892d07', '8298a1b9-5bed-41a2-a9a7-35d6f6a87f78']",54,,,,,,,,,,,,,,,,,,Portsmouth,105,00:25:54.700,Carry,
,,,,,"[25.9, 33.3]",,,,,,,,,,,,,7.967582,,,,,,,,,,,,,,cd69d290-ec1d-4b71-b915-11db7a35c754,1108,,,"[8.6, 24.2]",3749274,25,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Jens Lehmann,20015.0,Goalkeeper,72,Portsmouth,105,"['7e7bbc4e-5420-48ca-9c8f-60442e68afdb', 'c013a5b2-41ad-488d-b560-2f396d453ab4']",58,,,,,,,,,,,,,,,,,,Arsenal,1,00:25:58.635,Carry,
,,,,,"[52.4, 41.4]",,,,,,,,,,,,,0.08,,,,,,,,,,,,,,f543b45e-4de9-4978-8b90-e6400ecbf484,1115,,,"[52.4, 41.4]",3749274,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Other,Nigel Quashie,40338.0,Left Defensive Midfield,72,Portsmouth,105,"['7f9fbe3a-746b-404a-abd5-8141713e7a59', 'd836de16-5793-44e7-b5ff-451766c82305']",11,,,,,,,,,,,,,,,,,,Portsmouth,105,00:26:11.259,Carry,
,,,,,"[51.8, 40.3]",,,,,,,,,,,,,1.212877,,,,,,,,,,,,,,2d713b10-ff18-485e-aa6d-aa414e866ea8,1120,,,"[51.2, 38.9]",3749274,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Left Defensive Midfield,73,Arsenal,1,"['042d4a40-cc9a-418d-9a60-5d982831360d', '0c2b683e-2a3c-4ad0-8207-27e508f428fa', '18eb8b6e-8261-46e2-a41d-29e1ce9d1acf']",25,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:25.725,Carry,True
,,,,,"[48.2, 61.0]",,,,,,,,,,,,,0.680507,,,,,,,,,,,,,,83a8efff-e2d3-4cc7-b3d3-bc953207453f,1124,,,"[48.2, 61.0]",3749274,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ray Parlour,24972.0,Right Defensive Midfield,73,Arsenal,1,"['2e9120cb-9ec4-454e-98e7-e96ad291d48b', 'd9076354-06b9-456c-a9a6-467f660914d3']",28,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:28.054,Carry,
,,,,,"[64.9, 61.3]",,,,,,,,,,,,,0.716464,,,,,,,,,,,,,,b7ae63f2-bbd1-4889-8d11-e8773ac3b4d6,1128,,,"[63.3, 61.0]",3749274,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Bentley,376521.0,Right Midfield,73,Arsenal,1,"['62555338-8ac3-411c-84c0-63519a819628', '8fce5df7-2d12-4f75-9c76-3240697da257', 'd796ab3a-6508-45ba-98d8-1c14e6cbafce']",29,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:29.518,Carry,True
,,,,,"[55.2, 18.8]",,,,,,,,,,,,,0.182841,,,,,,,,,,,,,,449c903a-1d65-4434-9ee6-6f97db8628f6,1131,,,"[55.2, 18.8]",3749274,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Richard Hughes,376516.0,Left Midfield,73,Arsenal,1,"['99a7a517-eac0-4d0a-8c4c-ee111dba2303', 'a80dea54-e468-4355-9ef0-dcc71d620a56']",30,,,,,,,,,,,,,,,,,,Portsmouth,105,00:26:30.234,Carry,
,,,,,"[48.8, 63.4]",,,,,,,,,,,,,1.567369,,,,,,,,,,,,,,a02fd429-0441-49d2-b973-1a26e0dd4f74,1141,,,"[48.8, 61.6]",3749274,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Left Defensive Midfield,73,Arsenal,1,"['0049ca7a-cbdc-4b24-a5be-5d9b93054d7a', '6e8812a1-b7fc-4b1b-9799-54ce70a21eed', 'ea3e0725-0746-4040-a390-3c95588e0433']",38,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:38.599,Carry,True
,,,,,"[53.6, 74.6]",,,,,,,,,,,,,1.042076,,,,,,,,,,,,,,7234f641-d93e-4e9f-bc6e-d17061e9e7f3,1144,,,"[50.8, 74.6]",3749274,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Bentley,376521.0,Right Midfield,73,Arsenal,1,"['4a21add0-f6a5-47cd-bff1-669cb9cfa395', '8effdbce-96a3-45fc-9fd0-2db02bb9e009']",41,,,,,,,,,,,,,,,,,,Arsenal,1,00:26:41.111,Carry,
,,,,,"[64.1, 20.7]",,,,,,,,,,,,,1.063776,,,,,,,,,,,,,,50c09e16-63f8-4654-95fc-7817775a1652,1148,,,"[67.3, 20.5]",3749274,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Amdy Moustapha Faye,40343.0,Right Defensive Midfield,73,Arsenal,1,"['271141ca-4ab1-41e8-bd7d-60f835c5889c', 'fe842756-7397-4171-880d-92df7e6fd32a']",43,,,,,,,,,,,,,,,,,,Portsmouth,105,00:26:43.663,Carry,
,,,,,"[63.3, 39.6]",,,,,,,,,,,,,1.133735,,,,,,,,,,,,,,0bf5d4eb-07b9-4f50-8881-439d6681ff3b,1151,,,"[63.3, 39.6]",3749274,26,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Steve Stone,15505.0,Right Midfield,73,Arsenal,1,"['192987aa-779a-4927-a613-104e46b428f3', 'ec1e15d5-ac34-445b-892d-2a9ec400c88a']",45,,,,,,,,,,,,,,,,,,Portsmouth,105,00:26:45.709,Carry,
,,,,,"[29.5, 6.1]",,,,,,,,,,,,,0.053697,,,,,,,,,,,,,,d2ff10cd-0562-495f-bf6f-6ca7692a5758,1156,,,"[29.5, 6.1]",3749274,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,74,Arsenal,1,"['32b69455-27f2-476f-a991-c5ef8e82e9ac', '399d2ea8-f49d-4d02-9398-8c143cc132ef']",1,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:01.271,Carry,
,,,,,"[36.9, 2.9]",,,,,,,,,,,,,0.058239,,,,,,,,,,,,,,49ba0701-ec15-4c97-9a81-b29bb10b8f0e,1160,,,"[36.3, 4.5]",3749274,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,74,Arsenal,1,"['06c3ebe0-3e6b-4e9a-94cb-0a9b8c7e15e9', '4e8084ad-6d58-42cd-85fe-6af8c3b01eae', 'f3c7969d-140c-4d20-ba1b-318c43beaea7']",2,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:02.520,Carry,True
,,,,,"[35.1, 22.2]",,,,,,,,,,,,,3.772924,,,,,,,,,,,,,,1385ddc4-9a05-480d-9b20-1f845674dfad,1163,,,"[26.1, 11.0]",3749274,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,74,Arsenal,1,"['385b8a43-b42a-4e56-ba28-ecd4b82f4d1e', '728328a8-d315-497b-899c-385f75d9295a']",3,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:03.276,Carry,
,,,,,"[55.6, 27.6]",,,,,,,,,,,,,3.933385,,,,,,,,,,,,,,bdca8055-378b-41d7-9c5c-257ac5003a42,1166,,,"[48.8, 33.1]",3749274,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ray Parlour,24972.0,Right Defensive Midfield,74,Arsenal,1,"['24119b0b-b760-46ac-9047-2f5e39e96bef', '63c49091-3f9b-4e0a-b162-62943eab41c7']",8,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:08.216,Carry,
,,,,,"[53.6, 59.8]",,,,,,,,,,,,,0.779779,,,,,,,,,,,,,,6ec60ac2-aff5-4fc3-bfdf-fc4cadad8817,1169,,,"[53.6, 59.8]",3749274,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,74,Arsenal,1,"['04c9c72b-7b3e-4060-a7ed-3e1d43af87e5', 'c2974608-cff0-4058-852d-eb7cc4fb19f3']",13,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:13.993,Carry,
,,,,,"[67.5, 74.8]",,,,,,,,,,,,,0.733881,,,,,,,,,,,,,,749566a9-d00c-43e1-8336-0f76d4c81b09,1172,,,"[67.3, 74.8]",3749274,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Bentley,376521.0,Right Midfield,74,Arsenal,1,"['7340788c-9f21-4081-a12d-a91d7b6fd317', 'd15c331c-e0e1-4251-852b-435c68d01176', 'f7005071-c2d3-4b7a-a9a2-7ebec67d9fa0']",16,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:16.452,Carry,True
,,,,,"[80.9, 70.8]",,,,,,,,,,,,,4.211609,,,,,,,,,,,,,,117cffda-5b3f-4000-a42c-90a377f75bd8,1176,,,"[67.5, 74.8]",3749274,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Bentley,376521.0,Right Midfield,74,Arsenal,1,"['07d0a806-51b8-4e17-8e8a-2af6d20785f4', '4764e92b-ddc4-46ea-9296-bd1afa93c91b', '7340788c-9f21-4081-a12d-a91d7b6fd317', 'f7b6efc3-d768-498d-97c1-059a7ea5866b']",17,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:17.186,Carry,True
,,,,,"[95.6, 75.6]",,,,,,,,,,,,,1.204469,,,,,,,,,,,,,,f6ff7bcd-2880-445b-84d3-74f0b087acf3,1180,,,"[87.8, 76.9]",3749274,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,74,Arsenal,1,"['53e589b9-ac17-40ce-a75b-f42cae1ccb9e', 'd8d61643-f815-453f-8d63-8ae299b364c6']",22,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:22.614,Carry,
,,,,,"[105.4, 19.0]",,,,,,,,,,,,,2.343808,,,,,,,,,,,,,,03095213-1aaa-48a6-9696-c9964fb5381a,1185,,,"[107.4, 19.2]",3749274,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fredrik Ljungberg,15754.0,Left Midfield,74,Arsenal,1,"['2d276463-8d6c-4123-a873-cea68b473425', 'e50343dc-e7da-42da-af23-c19200f15432']",28,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:28.857,Carry,
,,,,,"[114.5, 30.2]",,,,,,,,,,,,,1.387029,,,,,,,,,,,,,,163e7567-f733-409a-ba81-86efd9a3ce22,1189,,,"[110.5, 28.2]",3749274,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio Reyes Calderón,23816.0,Right Center Forward,74,Arsenal,1,"['53f6d2f6-0a5c-4220-bfe4-93e33e6ddcd7', 'b5b7147c-3ef6-431b-8dc6-9c953e7ba501', 'cc565dfb-8466-4f64-93e5-84f1e394e023']",32,,,,,,,,,,,,,,,,,,Arsenal,1,00:27:32.466,Carry,True
,,,,,"[99.4, 15.4]",,,,,,,,,,,,,3.094295,,,,,,,,,,,,,,0449ddd7-efb9-40b0-b316-e47f14f476c7,1200,,,"[104.0, 13.0]",3749274,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thierry Henry,15516.0,Left Center Forward,76,Arsenal,1,"['75e27a5a-172a-4ccc-98ab-c21fb419e938', 'a5ba90db-45a4-44d2-9a33-5913a41da528']",9,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:09.106,Carry,
,,,,,"[104.8, 7.1]",,,,,,,,,,,,,0.876984,,,,,,,,,,,,,,739f0c62-e466-4d48-b669-7d789b09ae40,1203,,,"[105.2, 7.1]",3749274,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,David Bentley,376521.0,Right Midfield,76,Arsenal,1,"['44ba5d74-9216-438d-aa15-1b1cc51e249c', '7cacc2b6-f57b-44e7-a052-c3543bfc578d']",13,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:13.245,Carry,
,,,,,"[96.0, 19.4]",,,,,,,,,,,,,1.920574,,,,,,,,,,,,,,6fbfec25-a032-4d2f-b145-98642ae530e7,1206,,,"[95.8, 14.8]",3749274,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Thierry Henry,15516.0,Left Center Forward,76,Arsenal,1,"['4e99a49d-c34f-4d15-b4b9-85f35405f16c', 'cb2af539-a21f-4e83-999d-716144198fe6']",15,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:15.008,Carry,
,,,,,"[93.2, 37.3]",,,,,,,,,,,,,0.971652,,,,,,,,,,,,,,07c80da0-daa7-4720-9766-4d784295dbba,1209,,,"[95.6, 42.7]",3749274,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,José Antonio Reyes Calderón,23816.0,Right Center Forward,76,Arsenal,1,"['bd58c509-b082-4ffb-a99e-aca66b695778', 'f1d922a1-4ba0-484b-a83f-dce092a82be2']",17,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:17.934,Carry,
,,,,,"[23.5, 76.6]",,,,,,,,,,,,,4.878246,,,,,,,,,,,,,,3d94d10b-cf40-4ce6-b2f6-da2b05103f80,1217,,,"[10.2, 57.1]",3749274,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Trésor Lomana LuaLua,376518.0,Left Center Forward,78,Portsmouth,105,"['8b5c7a1e-05cd-4c17-9b74-21d8fc29e778', '95942c01-9344-41c0-8b76-1f56ff246a93', 'b21c1769-2364-4484-b940-c9809ccbff69']",54,,,,,,,,,,,,,,,,,,Portsmouth,105,00:28:54.182,Carry,True
,,,,,"[49.8, 24.6]",,,,,,,,,,,,,0.078363,,,,,,,,,,,,,,dd599017-3707-40b4-a778-cda4988f13f6,1229,,,"[48.6, 22.8]",3749274,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,80,Arsenal,1,"['bc9acc5e-fff7-4109-bef9-7688c882d86b', 'fa198e72-5e60-4d39-9426-397c2e36f32b']",27,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:27.847,Carry,
,,,,,"[65.3, 22.4]",,,,,,,,,,,,,0.876639,,,,,,,,,,,,,,042a2776-d12b-45dc-885a-a25ea1d88d0e,1232,,,"[63.7, 27.2]",3749274,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Center Forward,80,Arsenal,1,"['7bb55aa8-3134-497c-830b-c86cea4ef1fe', '80caa522-8d3f-40bd-b072-93ce83cffaf9', '949a2055-75ac-47df-8373-fbec7e255115']",28,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:28.868,Carry,True
,,,,,"[70.3, 6.5]",,,,,,,,,,,,,1.53624,,,,,,,,,,,,,,84c8d168-955d-44ac-ba6a-8aedd78ad41d,1236,,,"[69.7, 11.0]",3749274,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,80,Arsenal,1,"['a0d24ad6-940b-497e-a8d4-ee6d8da71ded', 'd12acc2e-4ddc-40ab-9fd3-e1768aa279c0']",30,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:30.685,Carry,
,,,,,"[82.3, 20.6]",,,,,,,,,,,,,0.543314,,,,,,,,,,,,,,7b334fa6-e1b7-4f87-aa65-dfbd223cda13,1240,,,"[81.1, 18.4]",3749274,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Right Center Forward,80,Arsenal,1,"['059bd092-2d70-4308-9b63-30cd9c753efa', '3cc3147f-eab5-49b8-9798-efdd85757bcd', 'a4d393ef-32be-4f9f-8542-1ac739d05339']",33,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:33.228,Carry,True
,,,,,"[37.2, 41.6]",,,,,,,,,,,,,1.56499,,,,,,,,,,,,,,c5d48145-0aa2-403f-bb7d-7ab6ba36fbb3,1245,,,"[31.7, 47.0]",3749274,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Hughes,376516.0,Left Midfield,81,Portsmouth,105,"['36939445-0cee-45ae-bedf-d6dd551bdbd2', 'ac3da1c1-f4b0-4028-9c58-c1f918dde035']",36,,,,,,,,,,,,,,,,,,Portsmouth,105,00:29:36.676,Carry,
,,,,,"[44.4, 23.5]",,,,,,,,,,,,,6.089592,,,,,,,,,,,,,,38cac627-ba18-4e3a-97d6-6227d3bbf097,1248,,,"[32.7, 23.5]",3749274,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthew Taylor,4357.0,Left Back,81,Portsmouth,105,"['cbd7f05a-777c-45ad-9998-2ec4be68246b', 'e174d0cc-2652-42e5-a515-c096d4274fd5']",39,,,,,,,,,,,,,,,,,,Portsmouth,105,00:29:39.841,Carry,
,,,,,"[58.9, 6.9]",,,,,,,,,,,,,1.168241,,,,,,,,,,,,,,64a00be0-88ce-45d2-bfa7-37fb924a0310,1251,,,"[64.9, 6.1]",3749274,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Richard Hughes,376516.0,Left Midfield,81,Portsmouth,105,"['60b9fc6b-f15f-4f48-b36f-40d9d00d7176', '6dfc7bdc-2644-4d1c-af20-76848a9964f3', 'd548296e-be97-4aff-8520-1dc6e1ab9689']",47,,,,,,,,,,,,,,,,,,Portsmouth,105,00:29:47.300,Carry,True
,,,,,"[48.0, 15.9]",,,,,,,,,,,,,0.345984,,,,,,,,,,,,,,8d4e6865-12a7-43b9-9365-8dabbc4d6324,1255,,,"[48.0, 15.9]",3749274,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matthew Taylor,4357.0,Left Back,81,Portsmouth,105,"['91634638-0b01-4d76-8d6d-2645c2deafaf', 'af1359f4-27a7-4891-9666-c450f62177e3']",49,,,,,,,,,,,,,,,,,,Portsmouth,105,00:29:49.439,Carry,
,,,,,"[114.7, 29.7]",,,,,,,,,,,,,1.662546,,,,,,,,,,,,,,4d8a4512-7fe1-433d-bb12-d0f44a14ae4c,1260,,,"[104.9, 27.8]",3749274,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yakubu Aiyegbeni,40337.0,Right Center Forward,81,Portsmouth,105,"['796d12ea-961c-48b9-a05a-069fc0713685', 'd5ef5662-adc3-431a-883c-34617db65764']",52,,,,,,,,,,,,,,,,,,Portsmouth,105,00:29:52.867,Carry,
