ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,647516b1-1adb-4456-8e18-3b077aa7a2b3,1192,,,"[71.9, 77.2]",3749431,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,80,Arsenal,1,['29c4cc0f-40d3-442e-aa37-42b1cb40cdca'],57,,,,,,,,,,,,,,,,,Arsenal,1,00:32:57.051,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3dee368b-14d2-49a9-a3a7-23776b3553ff,1195,,,"[72.5, 69.2]",3749431,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,80,Arsenal,1,['0ae5780b-8dd5-4cad-a4c8-c84d23a99629'],58,,,,,,,,,,,,,,,,,Arsenal,1,00:32:58.275,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c0e71c4-90c4-4047-b8fd-e461d42ac1cd,1198,,,"[77.3, 55.0]",3749431,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sylvain Wiltord,15512.0,Right Midfield,80,Arsenal,1,['c0ab6cdf-2c60-49d7-afac-cca1bc2e2221'],1,,,,,,,,,,,,,,,,,Arsenal,1,00:33:01.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16999c5f-96fc-4573-8a9a-6f5a34604d5f,1201,,,"[88.6, 39.2]",3749431,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio Reyes Calderón,23816.0,Left Center Forward,80,Arsenal,1,['e097c0de-2166-4b42-aa46-e95fb93f29c0'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:33:03.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9808a7a-1c28-487c-8c55-2f0228c6c07a,1210,,,"[84.3, 9.8]",3749431,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ashley Cole,12529.0,Left Back,80,Arsenal,1,['25837b33-0615-4559-898b-aa3f00d01b15'],9,,,,,,,,,,,,,,,,,Arsenal,1,00:33:09.032,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,16b9877f-2028-48e1-bbe4-e629f3ecaa76,1213,,,"[92.4, 8.1]",3749431,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Right Center Forward,80,Arsenal,1,['20ede271-47a4-478c-93d8-f0fd71c86715'],12,,,,,,,,,,,,,,,,,Arsenal,1,00:33:12.024,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6632395e-fac4-4ea4-8a3f-c62296756ae4,1218,,,"[71.0, 17.3]",3749431,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alan Shearer,40231.0,Left Center Forward,81,Newcastle United,37,['0c8c12e4-06f1-4f00-9518-c7efc804c8b4'],47,,,,,,,,,,,,,,,,,Newcastle United,37,00:33:47.843,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,18d1e01b-bfa1-4637-849e-307d29c98d93,1224,,,"[89.2, 28.3]",3749431,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Craig Bellamy,40226.0,Right Center Forward,81,Newcastle United,37,['13739820-8161-448b-807d-8ba7fd8a2f22'],53,,,,,,,,,,,,,,,,,Newcastle United,37,00:33:53.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d5901b6-46c8-4271-9654-ae5f1bb9cf78,1226,,,"[91.7, 17.8]",3749431,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Right Center Forward,82,Arsenal,1,['84692208-1097-42c7-8efd-e96607fe88a1'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:34:18.409,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,eefbd6aa-0c15-43cc-9f30-8eb10febef4b,1229,,,"[103.9, 25.6]",3749431,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,José Antonio Reyes Calderón,23816.0,Left Center Forward,82,Arsenal,1,['2553955f-3bc8-49de-adb5-8eda4c9f26af'],19,,,,,,,,,,,,,,,,,Arsenal,1,00:34:19.848,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcfc5358-b4c0-4c8f-96f0-3a0fbb83ff5d,1236,,,"[112.8, 43.5]",3749431,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Midfield,82,Arsenal,1,['3d0d3cc3-a157-4ca7-8d44-d9b70478f766'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:34:24.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,752a99b9-eacc-4193-8c55-5e379b4ffb31,1246,,,"[91.5, 45.0]",3749431,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,82,Arsenal,1,['44e237db-4b37-4427-bf5f-826ee788eea0'],29,,,,,,,,,,,,,,,,,Arsenal,1,00:34:29.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,251769d5-3617-4fad-a5db-5cbabac63942,1255,,,"[79.4, 42.3]",3749431,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,82,Arsenal,1,['5ff5b46c-f38d-400d-a055-3f1feb120b5b'],36,,,,,,,,,,,,,,,,,Arsenal,1,00:34:36.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5095453f-88c0-437c-b1a9-8021cb73f3a5,1258,,,"[83.7, 22.1]",3749431,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Patrick Vieira,15515.0,Left Defensive Midfield,82,Arsenal,1,['509cc768-f8b1-4089-a790-d5ac13ce16e2'],37,,,,,,,,,,,,,,,,,Arsenal,1,00:34:37.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c559aba0-000b-4c2f-9149-1a67dc96a675,1262,,,"[91.7, 31.6]",3749431,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Right Center Forward,82,Arsenal,1,['b3a17c33-08fa-493b-b701-60d8fb23b304'],40,,,,,,,,,,,,,,,,,Arsenal,1,00:34:40.050,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,88a01b85-c649-40f4-9e20-377897e15855,1265,,,"[93.2, 26.2]",3749431,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Eduardo César Daude Gaspar,26014.0,Left Midfield,82,Arsenal,1,['bce1535e-5b9e-4d5a-8549-ece85207e40e'],41,,,,,,,,,,,,,,,,,Arsenal,1,00:34:41.206,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff541d4c-5942-4ecd-8720-bd2a59841aa9,1279,,,"[99.0, 14.4]",3749431,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,83,Arsenal,1,['3287208f-7901-435c-a3dc-86c9db3b7aa1'],59,,,,,,,,,,,,,,,,,Arsenal,1,00:34:59.612,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7fc0c408-edd9-40a8-969a-a774ba043fdd,1282,,,"[88.0, 7.4]",3749431,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Midfield,83,Arsenal,1,['9ff66ecb-5b37-4d40-b706-5fc381170bd8'],1,,,,,,,,,,,,,,,,,Arsenal,1,00:35:01.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b0c9783-bf1b-4cbd-a613-2686ad584b1d,1285,,,"[67.8, 21.3]",3749431,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,83,Arsenal,1,['b5cb1f0d-3b5c-49bd-a00c-558aae35bae9'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:35:03.744,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c35fa922-857e-493e-8613-b743a03bc32f,1289,,,"[107.6, 15.8]",3749431,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,83,Arsenal,1,"['4767f30d-f75c-42bb-aa15-1bfe2699a78d', '64a207db-cd2e-4dbd-be80-7e7b32f24431']",9,,,,,,,,,,,,,,,,,Arsenal,1,00:35:09.534,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae29fdad-0ad7-4f63-a9df-5b6721e8d7fb,1296,,,"[24.6, 32.9]",3749431,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Speed,24799.0,Left Defensive Midfield,84,Newcastle United,37,['7dbe2869-bc5d-43e0-87b6-e266f466ba7c'],14,,,,,,,,,,,,,,,,,Newcastle United,37,00:35:14.317,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7abe016-b9b2-440f-8ad6-a35d9fa99ff2,1299,,,"[56.6, 25.4]",3749431,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Craig Bellamy,40226.0,Right Center Forward,84,Newcastle United,37,['f66e8f1a-25b9-441a-a9ab-3b72155ea0e0'],17,,,,,,,,,,,,,,,,,Newcastle United,37,00:35:17.534,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bee6335-e27c-4322-b09a-5b032de6d1a2,1305,,,"[77.7, 74.9]",3749431,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Wiltord,15512.0,Right Midfield,84,Newcastle United,37,['44fc40bc-f725-4881-8884-53bbcb68452a'],22,,,,,,,,,,,,,,,,,Arsenal,1,00:35:22.341,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8db9af15-9a10-4514-bb80-508c89c11163,1308,,,"[102.2, 44.0]",3749431,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Right Center Forward,84,Newcastle United,37,['8cbad5ee-0df4-4f64-bac6-711220600c8a'],25,,,,,,,,,,,,,,,,,Arsenal,1,00:35:25.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcf72e25-32b5-495a-8a5c-f8a1f2255bd6,1317,,,"[84.3, 23.3]",3749431,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,85,Arsenal,1,['ff3e3eaa-57be-4287-a774-b4b9441ab545'],33,,,,,,,,,,,,,,,,,Arsenal,1,00:35:33.640,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,77eca35b-0c18-497d-ba6a-5f190d2d6940,1321,,,"[96.1, 6.3]",3749431,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Left Center Forward,85,Arsenal,1,['94947d92-c886-4932-91f9-9e7d5010ddf9'],36,,,,,,,,,,,,,,,,,Arsenal,1,00:35:36.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,afbd10ce-49e2-4ba1-9915-56451f54d013,1325,,,"[96.4, 20.8]",3749431,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,85,Arsenal,1,['817dfe06-1133-4966-950a-55e6059333ba'],38,,,,,,,,,,,,,,,,,Arsenal,1,00:35:38.763,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e90edb9b-8422-4159-b820-9c93160c1a0d,1330,,,"[111.9, 23.6]",3749431,35,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Left Center Forward,85,Arsenal,1,"['5470c554-4a9a-4e43-bca9-15e0f4d444f3', 'a71f5472-96ea-41bd-9c52-5338a12af214']",41,,,,,,,,,,,,,,,,,Arsenal,1,00:35:41.940,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,34c18288-e54b-4879-a46b-f6d72adc2d7e,1335,,,"[79.0, 63.4]",3749431,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thierry Henry,15516.0,Right Center Forward,86,Newcastle United,37,['5c94ad69-ef77-4afd-a386-4652b4f7ce85'],20,,,,,,,,,,,,,,,,,Arsenal,1,00:36:20.880,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f437663c-9cf2-4b0d-a9fd-201a6de54bdc,1339,,,"[62.7, 73.7]",3749431,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,86,Newcastle United,37,['986e15a7-76bc-4fa2-98bc-45693a6fd8b5'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:36:24.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,efa28d61-11c4-4a05-a8d5-daa1211c12bc,1343,,,"[66.1, 2.6]",3749431,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alan Shearer,40231.0,Left Center Forward,86,Newcastle United,37,"['4413021f-0c1a-4669-ac47-dcc48398ee36', 'c9194131-780f-44e1-bf7f-c18b639343ca']",25,,,,,,,,,,,,,,,,,Newcastle United,37,00:36:25.681,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8baca815-1bda-449d-82a6-912cdd115c3f,1346,,,"[33.6, 65.7]",3749431,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,87,Arsenal,1,['ffbfb9c1-aba0-4b8b-bc8b-5752bb20f59e'],43,,,,,,,,,,,,,,,,,Arsenal,1,00:36:43.439,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,302d9ffb-6369-41cf-be99-cdba784ffa5e,1348,,,"[32.1, 36.5]",3749431,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,87,Arsenal,1,['e2233ca6-577d-4176-baa0-71461e45b274'],46,,,,,,,,,,,,,,,,,Arsenal,1,00:36:46.063,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0e4ccb1-5e6e-451c-b208-ad025716f5f2,1352,,,"[78.8, 5.4]",3749431,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Midfield,87,Arsenal,1,['4a87236c-a38c-4c9f-9d03-085bb88b4326'],53,,,,,,,,,,,,,,,,,Arsenal,1,00:36:53.906,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0382c9a5-6d87-45fa-add5-25c999659607,1355,,,"[69.5, 24.1]",3749431,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,87,Arsenal,1,['1d6c84f7-79c3-4361-9cf8-46896171d8a6'],55,,,,,,,,,,,,,,,,,Arsenal,1,00:36:55.401,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e78b7123-5272-4586-90f3-67cf97c521b7,1358,,,"[74.8, 40.6]",3749431,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Right Center Forward,87,Arsenal,1,['b796bd38-f1d6-4d87-b4d0-6382416d6ff8'],57,,,,,,,,,,,,,,,,,Arsenal,1,00:36:57.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b378518-446e-49ad-921b-75704a0a169e,1370,,,"[28.6, 69.2]",3749431,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,89,Arsenal,1,['d0220e50-73e1-4805-903c-8e8b40c2f531'],42,,,,,,,,,,,,,,,,,Arsenal,1,00:37:42.506,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c54907c-fe4d-418f-bb2c-eb424dd0a0c4,1374,,,"[40.8, 49.2]",3749431,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,89,Arsenal,1,"['23640e02-54ed-40b6-b3b0-4e7ed6f4deae', 'a706d9cc-f997-4a6a-8590-cedfb77c6ba1']",44,,,,,,,,,,,,,,,,,Arsenal,1,00:37:44.764,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,3134f021-395e-457b-a36c-e4467a4a2414,1377,,,"[12.9, 30.8]",3749431,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jens Lehmann,20015.0,Goalkeeper,89,Arsenal,1,['3e076b74-856e-4600-9810-1888ac5026b0'],49,,,,,,,,,,,,,,,,,Arsenal,1,00:37:49.027,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,89484013-ef6c-438e-899b-c76d38e3d969,1379,,,"[21.8, 30.8]",3749431,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,89,Arsenal,1,['934b8c45-5522-40c7-ae96-68fe8e69d8ed'],50,,,,,,,,,,,,,,,,,Arsenal,1,00:37:50.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2aea38cf-e9f4-4cdf-8d84-c24117525e38,1381,,,"[29.3, 35.1]",3749431,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,89,Arsenal,1,['5c5d66b8-799d-43f2-b595-e868b0829f26'],52,,,,,,,,,,,,,,,,,Arsenal,1,00:37:52.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0b0713d7-0ff4-4994-abca-7808737cf2b9,1384,,,"[76.2, 42.6]",3749431,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Wiltord,15512.0,Right Midfield,89,Arsenal,1,['ad549882-aa32-4501-afae-0a1de59d74ca'],58,,,,,,,,,,,,,,,,,Arsenal,1,00:37:58.222,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,195f5c98-fdb9-4179-8c20-14b32c35b0b6,1388,,,"[76.5, 35.5]",3749431,37,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,89,Arsenal,1,['c024b710-6f7e-4d09-8e06-9b3f4f9be620'],59,,,,,,,,,,,,,,,,,Arsenal,1,00:37:59.560,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a749332-8e8c-4759-a7e9-a823a04982e1,1393,,,"[82.8, 74.9]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Wiltord,15512.0,Right Midfield,89,Arsenal,1,['dfe3af6f-3c57-484f-ae21-64a9d1c40d40'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:38:05.315,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,38d20b79-14ff-448f-8fc4-ec8f2b7ae5fa,1396,,,"[63.8, 69.2]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,89,Arsenal,1,['e7aa99c2-dcec-4f2a-99e9-f4639494989d'],10,,,,,,,,,,,,,,,,,Arsenal,1,00:38:10.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed23c607-a0ef-404a-a2e0-0d6edcee539f,1399,,,"[76.2, 60.7]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,89,Arsenal,1,['19611867-70d8-44f0-91c0-fe34d6f24d75'],12,,,,,,,,,,,,,,,,,Arsenal,1,00:38:12.248,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0127f838-aa81-4c8c-821b-fe2bbad1efff,1402,,,"[110.5, 77.5]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sylvain Wiltord,15512.0,Right Midfield,89,Arsenal,1,['431dc3ec-5481-4a41-8423-8d32e03f62ec'],16,,,,,,,,,,,,,,,,,Arsenal,1,00:38:16.788,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,44ead4b9-afd5-413e-9093-e32bb8da2a4b,1410,,,"[15.9, 19.4]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Olivier Bernard,40233.0,Left Back,89,Arsenal,1,['08652408-a74d-4de5-91e5-e0bec3623d94'],21,,,,,,,,,,,,,,,,,Newcastle United,37,00:38:21.722,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c58534ce-c7f5-4cb8-94f7-9f600ec29517,1415,,,"[94.9, 37.1]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Antonio Reyes Calderón,23816.0,Left Center Forward,89,Arsenal,1,['31f4992a-3a6f-4582-8c1e-a9ff9eeff6b1'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:38:24.931,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1f817ae-e0ca-4ce5-897c-c6b57635d37e,1417,,,"[94.0, 46.3]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,89,Arsenal,1,['4b47b7c3-2d27-404f-a0d1-4e5863c6a1d8'],26,,,,,,,,,,,,,,,,,Arsenal,1,00:38:26.337,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb06ca2a-0e09-46e1-8fd0-d4de4edadf7a,1420,,,"[56.0, 76.9]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,89,Arsenal,1,['693fe49e-9f0a-4b7e-8d2b-877704b7a35a'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:38:34.308,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,21d1d47f-2cc1-44b7-91f6-cea6204d8280,1423,,,"[98.7, 6.1]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alan Shearer,40231.0,Left Center Forward,90,Newcastle United,37,"['5eadca34-56a6-457a-9cce-cbaed4d3f470', '7094af79-5b2a-4fa1-9f0a-e9dc59bdca91']",40,,,,,,,,,,,,,,,,,Newcastle United,37,00:38:40.736,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,800922c3-0ca0-41bc-b559-d86df7daa9f1,1428,,,"[83.7, 10.9]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gary Speed,24799.0,Left Defensive Midfield,91,Newcastle United,37,['e33ad8b0-0ee3-4f79-a0e7-bc9c547acfba'],47,,,,,,,,,,,,,,,,,Newcastle United,37,00:38:47.982,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5ee9519-f8cc-4625-8ca8-740078799995,1430,,,"[88.5, 3.5]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laurent Robert,40227.0,Left Midfield,91,Newcastle United,37,['47c9dc26-981f-4390-a929-9f010e9e3c2f'],50,,,,,,,,,,,,,,,,,Newcastle United,37,00:38:50.673,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,aea3c4cc-395d-40e8-acfe-568b54974ecd,1434,,,"[107.5, 15.3]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alan Shearer,40231.0,Left Center Forward,91,Newcastle United,37,"['7f0652c0-087e-49d0-b0d3-c4c220f99458', '8e1f6fd5-41f6-4086-acef-47496676b489']",53,,,,,,,,,,,,,,,,,Newcastle United,37,00:38:53.266,Ball Receipt*,True
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,9e7ab46b-542b-4df7-b29a-de7772adf2b6,1438,,,"[105.0, 33.8]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Craig Bellamy,40226.0,Right Center Forward,91,Newcastle United,37,['828e2df2-03bf-4d6d-9665-0f75e4ce0e16'],54,,,,,,,,,,,,,,,,,Newcastle United,37,00:38:54.485,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9a575d0-c8a3-4865-a69d-374eb98b16db,1447,,,"[59.2, 37.7]",3749431,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,José Antonio Reyes Calderón,23816.0,Left Center Forward,91,Newcastle United,37,['7d8d40bc-5ef3-4ec9-9b7b-17629270120c'],59,,,,,,,,,,,,,,,,,Arsenal,1,00:38:59.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5077a78d-0e62-4fb0-83f1-01e577e2e87f,1449,,,"[53.6, 32.0]",3749431,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jonathan Woodgate,38418.0,Left Center Back,91,Newcastle United,37,['3d70b539-5946-4d5a-80ef-153f5865595a'],0,,,,,,,,,,,,,,,,,Newcastle United,37,00:39:00.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5dd777a-d062-4897-bf7a-943b2d3486ab,1451,,,"[63.8, 32.6]",3749431,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gary Speed,24799.0,Left Defensive Midfield,91,Newcastle United,37,['af1bef05-2a1c-4b2b-a363-4f6d62ce207d'],2,,,,,,,,,,,,,,,,,Newcastle United,37,00:39:02.168,Ball Receipt*,
