bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,4.202805,,,,,,,,,,,,,79e9960a-a541-4967-9376-3709cc8b5090,17,,"[33.3, 29.2]",3749052,0,,,,,0.5139846,,Right Foot,,,,"[89.8, 61.1]",,High Pass,,64.88343,,,Incomplete,,Dennis Bergkamp,15042.0,,,,,,,1,From Kick Off,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,2,Arsenal,1,"['2634d5bc-1a7f-44cb-ab74-78bbca278480', 'aaa6beff-23ec-40e5-a4df-c9a227900ebc']",12,,,,,,,,,,,,,,,,,Arsenal,1,00:00:12.098,Pass,
,,,,,,,,,,,,,,,,,2.527436,,,,,,,,,,,,,2634d5bc-1a7f-44cb-ab74-78bbca278480,19,,"[30.3, 19.0]",3749052,0,,,,,2.9607337,,Head,,,,"[12.8, 22.2]",,High Pass,,17.790165,,,,,Paul Jones,40319.0,,,,,,Recovery,1,Regular Play,Lee Naylor,40304.0,Left Back,3,Wolverhampton Wanderers,46,"['48fdfb47-4cda-4268-a62d-9caf0006c3d7', '79e9960a-a541-4967-9376-3709cc8b5090']",16,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:00:16.301,Pass,
,,,,,,,,,,,,,,,,,2.162299,,,,,,,,,,,,,9c0c3818-0985-438d-9023-9183910e4f1c,21,,"[14.9, 43.5]",3749052,0,,True,,,0.18370576,,Drop Kick,,,,"[81.1, 55.8]",,High Pass,,67.33298,,,Incomplete,,Ioan Viorel Ganea,17727.0,,,,,,,1,Regular Play,Paul Jones,40319.0,Goalkeeper,3,Wolverhampton Wanderers,46,"['6e8cc8fd-bb82-4f65-ad7a-1cfb9000cc0b', 'e7c2b3b4-15a3-4411-9557-b39b2ce7f48e']",26,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:00:26.302,Pass,
,,,,,,,,,,,,,,,,,1.353245,,,,,,,,,,,,,74f56e12-67f8-4123-a34b-72eda9dacde9,24,,"[55.4, 43.9]",3749052,0,,,,,1.5843549,,Right Foot,,,,"[55.0, 73.4]",,Low Pass,,29.502712,,,,,Denis Irwin,24765.0,,,,,,Recovery,1,Regular Play,Alex Rae,40311.0,Right Defensive Midfield,3,Wolverhampton Wanderers,46,['1f2953ae-2860-423e-a569-982237c1e74d'],30,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:00:30.516,Pass,
,,,,,,,,,,,,,,,,,2.642459,,,,,,,,,,,,,f7fd3549-cf79-4524-b9ed-cd8694dc4aeb,27,,"[54.9, 74.3]",3749052,0,,,,,-0.044325788,,Right Foot,,,,"[104.5, 72.1]",,High Pass,,49.648766,,,Incomplete,,Ioan Viorel Ganea,17727.0,,,,,,,1,Regular Play,Denis Irwin,24765.0,Right Back,3,Wolverhampton Wanderers,46,"['14c35365-53e8-4720-9404-b667546d26ff', '20b3800a-5866-46a0-8eeb-41e29d6214a7']",33,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:00:33.679,Pass,
,,,,,,,,,,,,,,,,,1.149739,,,,,,,,,,,,,9994e5c1-9fc9-444a-a52a-6423fefbf475,32,,"[11.1, 9.7]",3749052,0,,,,,1.8513331,,Left Foot,,,,"[7.7, 21.5]",,Low Pass,,12.280066,,,,,Sulzeer Jeremiah ''Sol' Campbell,15637.0,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,3,Wolverhampton Wanderers,46,['f1bbe40a-4891-4948-a6ae-74134faa4c96'],37,,,,,,,,,,,,,,,,,Arsenal,1,00:00:37.360,Pass,
,,,,,,,,,,,,,,,,,1.722005,,,,,,,,,,,,,8d9c031e-61da-4e90-9697-59674eb3a82b,35,,"[7.7, 21.7]",3749052,0,,,,,-0.33741292,,Left Foot,,,,"[43.9, 9.0]",,High Pass,,38.363132,,,Incomplete,,Robert Pirès,19312.0,,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,3,Wolverhampton Wanderers,46,"['68fdac51-8c7e-41bf-873a-ad17b074c666', 'ad88cbd9-34e3-47a0-88ce-e4810858e316']",38,,,,,,,,,,,,,,,,,Arsenal,1,00:00:38.519,Pass,
,,,,,,,,,,,,,,,,,1.572178,,,,,,,,,,,,,ad88cbd9-34e3-47a0-88ce-e4810858e316,37,,"[76.2, 71.1]",3749052,0,,,,,-1.7583108,,Head,,,,"[72.5, 51.6]",,High Pass,,19.847921,,,,,Colin Cameron,40313.0,,,,,,Recovery,1,Regular Play,Denis Irwin,24765.0,Right Back,3,Wolverhampton Wanderers,46,"['8d9c031e-61da-4e90-9697-59674eb3a82b', 'b6a66c0e-97d2-44be-9369-3efad9549703']",40,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:00:40.241,Pass,
,,,,,,,,,,,,,,,,,1.869876,,,,,,,,,,,,,d45395a3-0a39-4a27-8965-da25e0767e00,41,,"[71.4, 51.4]",3749052,0,,,,,3.048116,,Right Foot,,,,"[52.2, 53.2]",,Low Pass,,19.284191,,,,,Paul Butler,40312.0,,,,,,,1,Regular Play,Colin Cameron,40313.0,Left Defensive Midfield,3,Wolverhampton Wanderers,46,"['1113e637-74ec-4c6c-bcee-ff2d1f6ca384', 'b1f4d4b4-e1c6-4077-8809-bfe951fb6bd6']",41,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:00:41.933,Pass,True
,,,,,,,,,,,,,,,,,2.193448,,,,,,,,,,,,,ef144075-6a39-408f-88fc-f973afc01927,44,,"[46.0, 50.4]",3749052,0,,,,,-1.6146278,,Right Foot,,,,"[45.0, 27.6]",,Ground Pass,,22.821918,,,,,Lee Naylor,40304.0,,,,,,,1,Regular Play,Paul Butler,40312.0,Left Center Back,3,Wolverhampton Wanderers,46,['f99be3f9-41bf-4748-b625-139c54a3aca4'],45,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:00:45.744,Pass,
,,,,,,,,,,,,,,,,,1.858612,,,,,,,,,,,,,54846fd0-d415-4d78-991a-bcb82779d865,48,,"[45.0, 26.1]",3749052,0,,,,,0.114254326,,Left Foot,,,,"[81.6, 30.3]",,Low Pass,,36.840195,,,Incomplete,,,,,,,,,,1,Regular Play,Lee Naylor,40304.0,Left Back,3,Wolverhampton Wanderers,46,"['1bbf4f4d-8dd7-47cf-9731-00a61d24bdb8', '2affe447-3266-46b1-9981-08d7b29bd0a7']",48,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:00:48.581,Pass,True
,,,,,,,,,,,,,,,,,3.284313,,,,,,,,,,,,,45fa0749-b99c-46a3-906b-636f7ce01fdf,57,,"[78.3, 37.1]",3749052,0,,,,,1.6528399,,Right Foot,,,,"[75.2, 74.8]",,Ground Pass,,37.82724,,,,,Denis Irwin,24765.0,,,,,,,1,Regular Play,Carl Cort,40320.0,Left Center Forward,3,Wolverhampton Wanderers,46,"['2ecfd486-6afd-4707-9615-59be24d35384', '77cfbfc9-4b62-461e-bd58-2e092fdf8792']",55,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:00:55.480,Pass,True
,,,,,,,,,,,,,,,,,1.450492,,,,,,,,,,,,,aea9dd50-56f4-48d6-b6ae-46d1f658de8e,60,,"[80.0, 70.3]",3749052,0,,,,,0.4255429,,Left Foot,,,,"[93.9, 76.6]",,Ground Pass,,15.261062,,,,,Kenny Miller,10525.0,,,,,,,1,Regular Play,Denis Irwin,24765.0,Right Back,3,Wolverhampton Wanderers,46,['8527454d-d7ad-4d2f-9870-abeaa007f0b8'],59,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:00:59.376,Pass,
,,,,,,,,,,,,,,,,,0.132157,,,,,,,,,,,,,3c2913fc-c78d-4ac4-b0de-38fbd4529ba9,63,,"[93.4, 76.3]",3749052,1,,,,,-1.3703978,,Right Foot,,,,"[94.7, 69.9]",,High Pass,,6.530697,,,Incomplete,,Ioan Viorel Ganea,17727.0,,,,,,,1,Regular Play,Kenny Miller,10525.0,Right Midfield,3,Wolverhampton Wanderers,46,"['936c65c5-0d76-422f-aaf4-21187f27af0a', 'f3b5a626-48ee-475c-96be-17d9f4986e50']",2,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:01:02.006,Pass,
,,,,,,,,,,,,,,,,,0.639996,,,,,,,,,,,,,712d8f76-c124-419d-aaed-4619f221f812,66,,"[104.1, 80.0]",3749052,1,,True,,,-1.703765,,,,,,"[102.0, 64.3]",,High Pass,,15.839823,,,,,Kenny Miller,10525.0,,,,,,Throw-in,1,From Throw In,Denis Irwin,24765.0,Right Back,4,Wolverhampton Wanderers,46,['e358382d-540f-46c8-bea8-d1eb7be86ea3'],11,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:01:11.833,Pass,
,,,,,,,,,,,,,,,,,1.279999,,,,,,,,,,,,,6a67900d-1b42-4965-84f2-40bc8267cedf,68,,"[102.1, 64.3]",3749052,1,,True,,,1.9539729,,Head,,,,"[96.9, 77.2]",,High Pass,,13.90863,,,,,Denis Irwin,24765.0,,,,,,,1,From Throw In,Kenny Miller,10525.0,Right Midfield,4,Wolverhampton Wanderers,46,['4363d94c-475d-4444-854d-f1a806999760'],12,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:01:12.504,Pass,
,,,,,,,,,,,,,,,,,1.199999,,,,,,,,,,,,,1011e56f-a26c-450c-9737-20f969c63465,70,,"[95.9, 76.7]",3749052,1,,,,,-2.709185,,Other,,,,"[88.1, 73.1]",,Low Pass,,8.5906925,,,,,Alex Rae,40311.0,,,,,,,1,From Throw In,Denis Irwin,24765.0,Right Back,4,Wolverhampton Wanderers,46,['c9b029d2-42a4-4e20-ad02-dd821dab7ea9'],13,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:01:13.850,Pass,
,,,,,,,,,,,,,,,,,1.208775,,,,,,,,,,,,,0d4b0a9d-6308-4396-aa9d-9371792a0461,74,,"[85.7, 73.5]",3749052,1,,,,,-0.28540292,,Right Foot,,,,"[102.4, 68.6]",,High Pass,,17.404022,,,Incomplete,,Denis Irwin,24765.0,,,,,,,1,From Throw In,Alex Rae,40311.0,Right Defensive Midfield,4,Wolverhampton Wanderers,46,"['07aa756d-bced-4e4c-a3cd-e5bc6a29a6c5', '5f537bc4-e3e7-4c75-b13b-e9e6e4b170d7', '77c0a804-d89f-4d2c-b175-5f5e174fa857']",15,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:01:15.586,Pass,True
,,,,,,,,,,,,,,,,,1.350457,,,,,,,,,,,,,07aa756d-bced-4e4c-a3cd-e5bc6a29a6c5,76,,"[17.7, 11.5]",3749052,1,,,,,-0.38050637,,Left Foot,,,,"[26.2, 8.1]",,Low Pass,,9.15478,,,,,Robert Pirès,19312.0,,,,,,Recovery,1,Regular Play,Ashley Cole,12529.0,Left Back,5,Arsenal,1,"['0d4b0a9d-6308-4396-aa9d-9371792a0461', '594dabfa-e72b-45be-9c30-2c49e5f8d71f']",16,,,,,,,,,,,,,,,,,Arsenal,1,00:01:16.795,Pass,
,,,,,,,,,,,,,,,,,0.83362,,,,,,,,,,,,,f9803796-5d83-4e93-ada2-ee62d5233d65,87,,"[7.3, 0.1]",3749052,1,,,,,1.2557272,,,,,,"[11.7, 13.6]",,High Pass,,14.198944,,,,,Eduardo César Daude Gaspar,26014.0,,,,,,Throw-in,1,From Throw In,Ashley Cole,12529.0,Left Back,6,Arsenal,1,['61c76fd9-64d6-44ba-9adc-677b10b94f00'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:01:34.128,Pass,
,,,,,,,,,,,,,,,,,0.859209,,,,,,,,,,,,,3d9907c9-15d6-4126-863a-757a9c8d275a,89,,"[11.9, 13.9]",3749052,1,,,,,-1.9131929,,Left Foot,,,,"[8.3, 3.8]",,Low Pass,,10.722406,,,,,Ashley Cole,12529.0,,,,,,,1,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,6,Arsenal,1,['6fb083a2-7a04-4bbd-8b69-fce724b110a6'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:01:34.961,Pass,
,,,,,,,,,,,,,,,,,2.493692,,,,,,,,,,,,,a2f7a277-92a4-4cdf-b8bb-fa5b45ba0027,93,,"[8.7, 4.3]",3749052,1,,,,,0.40668282,,Left Foot,,,,"[49.1, 21.7]",,High Pass,,43.987724,,,Incomplete,,Thierry Henry,15516.0,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,6,Arsenal,1,"['045b85e3-0df6-44dc-b2bd-e160faea6e50', '8894275a-9c5f-41c7-ab3e-622b840867fb', 'b24720b3-5a21-48f1-9f08-b151b102fbee']",36,,,,,,,,,,,,,,,,,Arsenal,1,00:01:36.697,Pass,True
,,,,,,,,,,,,,,,,,2.014066,,,,,,,,,,,,,045b85e3-0df6-44dc-b2bd-e160faea6e50,95,,"[71.0, 58.4]",3749052,1,,,,,-0.309093,,Right Foot,,,,"[94.8, 50.8]",,High Pass,,24.983995,,,Incomplete,,Carl Cort,40320.0,,,,,,Recovery,1,From Throw In,Jody Craddock,40314.0,Right Center Back,6,Arsenal,1,"['706b373a-8219-41fe-9e51-5c3cd5fe6853', 'a2f7a277-92a4-4cdf-b8bb-fa5b45ba0027', 'a4201be1-0c39-4e10-9f2b-b0cf5d0d2fef']",39,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:01:39.190,Pass,
,,,,,,,,,,,,,,,,,1.36938,,,,,,,,,,,,,706b373a-8219-41fe-9e51-5c3cd5fe6853,98,,"[25.3, 29.3]",3749052,1,,,,True,1.337736,,,,,,"[30.0, 49.1]",,High Pass,,20.350183,,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,Recovery,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,6,Arsenal,1,"['045b85e3-0df6-44dc-b2bd-e160faea6e50', '04c3e57d-76de-44f9-b2f0-8f287ddf2b0e', 'dbfd8058-fff2-496f-831c-165642b42984']",41,,,,,,,,,,,,,,,,,Arsenal,1,00:01:41.205,Pass,True
,,,,,,,,,,,,,,,,,1.78482,,,,,,,,,,,,,1ef24c5f-1e6b-4afc-8ba3-b145884cec3d,101,,"[30.0, 49.1]",3749052,1,,,,,-0.35523087,,Right Foot,,,,"[61.0, 37.6]",,High Pass,,33.06433,,,Incomplete,,Dennis Bergkamp,15042.0,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,6,Arsenal,1,"['0ddb3886-ad4e-4665-9df1-551394206314', 'f81fd3c0-8e06-4f83-9099-981d92248358']",42,,,,,,,,,,,,,,,,,Arsenal,1,00:01:42.614,Pass,
,,,,,,,,,,,,,,,,,1.633131,,,,,,,,,,,,,9dd4d6d3-e71c-423e-83b9-5b994921557f,105,,"[64.7, 42.1]",3749052,1,,,,,0.87142384,,Left Foot,,,,"[89.6, 71.7]",,High Pass,,38.680355,,,,,Kenny Miller,10525.0,,,,,,,1,From Throw In,Paul Butler,40312.0,Left Center Back,6,Arsenal,1,['a6a7ab43-b334-41b6-af7f-727fc5edd8aa'],46,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:01:46.367,Pass,
,,,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,9f4c6aa7-865c-4227-98db-f53f7f7c84c0,108,,"[30.5, 8.0]",3749052,1,,True,,,1.2168931,,Left Foot,,,,"[38.0, 28.3]",,Ground Pass,,21.641165,,,,,Eduardo César Daude Gaspar,26014.0,,,,,,Free Kick,1,From Free Kick,Ashley Cole,12529.0,Left Back,7,Arsenal,1,['04f28747-1615-45c3-8bc5-7bd9e393b614'],52,,,,,,,,,,,,,,,,,Arsenal,1,00:01:52.753,Pass,
,,,,,,,,,,,,,,,,,1.262712,,,,,,,,,,,,,4f72f589-3413-4c93-8a93-cb4e430647fe,113,,"[40.7, 26.9]",3749052,1,,,,,-1.2212344,,Right Foot,,,,"[48.1, 6.6]",,Ground Pass,,21.606712,,,,,Dennis Bergkamp,15042.0,,,,,,Free Kick,1,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,8,Arsenal,1,['8279204e-ae4e-4729-a31e-f4886dcad76a'],59,,,,,,,,,,,,,,,,,Arsenal,1,00:01:59.740,Pass,
,,,,,,,,,,,,,,,,,2.415622,,,,,,,,,,,,,afd40df3-06ed-4793-96fb-e117f1895a24,121,,"[76.3, 74.5]",3749052,2,,,,,-0.22865708,,Right Foot,,,,"[103.8, 68.1]",,Low Pass,,28.234907,,,,,Carl Cort,40320.0,,,,,,,1,From Free Kick,Denis Irwin,24765.0,Right Back,8,Arsenal,1,"['417db93c-6a63-4406-99c8-0f912470ecb9', 'f9bfe112-5971-44d6-9f8d-9446aea96378']",4,,,,,,,,,,,,,,,,,Wolverhampton Wanderers,46,00:02:04.097,Pass,True
,,,,,,,,,,,,,,,,,3.003559,,,,,,,,,,,,,4130ede8-cb9f-4702-92cc-e96f5510d913,128,,"[7.0, 36.1]",3749052,2,,,,,-0.25081587,,Left Foot,,,,"[71.4, 19.6]",,High Pass,,66.48015,,,Incomplete,,Thierry Henry,15516.0,,,,,,Goal Kick,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,9,Arsenal,1,"['2969aad8-635a-4ec8-9b47-af7c0df64673', 'e7e0a5f9-f2ee-4a85-9c90-7925d55a73b2']",35,,,,,,,,,,,,,,,,,Arsenal,1,00:02:35.845,Pass,
