ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,1.91283,,,,,,,,,,,,f899ec4a-d568-4347-916c-e29d69eec8db,3598,,"[109.7, 23.2]",3749642,92,,,,,1.5023116,1e9789f3-ad1b-4b8f-a2b5-d51491045f6e,Left Foot,,,"[111.6, 50.9]",,High Pass,,27.765085,,,,,Gilberto Aparecido da Silva,40221.0,True,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,212,Arsenal,1,['7da8583a-b825-49d6-b946-0e6a87f12528'],1,,,,,,,,,,,,,,,,,Arsenal,1,00:47:01.323,Pass,
,,,,,,,,,,,,2.39339,,,,,,,,,,,,faa1d01d-c91f-41a8-8aec-cc1eae6cb1a4,3602,,"[6.0, 44.0]",3749642,92,,True,,,0.2245548,,Left Foot,,,"[58.1, 55.9]",,High Pass,,53.441746,,,Incomplete,,,,,,,,,Goal Kick,2,From Goal Kick,Dean Kiely,40378.0,Goalkeeper,213,Charlton Athletic,75,['d8d2665a-71cd-49fd-9a63-4c5cecea8f63'],24,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:47:24.562,Pass,
,,,,,,,,,,,,0.826102,,,,,,,,,,,,d8d2665a-71cd-49fd-9a63-4c5cecea8f63,3603,,"[62.0, 24.2]",3749642,92,,,,,-0.69094324,,Left Foot,,,"[67.2, 19.9]",,Ground Pass,,6.747592,,,,,Patrick Vieira,15515.0,,,,,,Recovery,2,Regular Play,Ashley Cole,12529.0,Left Back,214,Arsenal,1,"['f8b29eda-a558-4dc4-be68-cd692f88c381', 'faa1d01d-c91f-41a8-8aec-cc1eae6cb1a4']",26,,,,,,,,,,,,,,,,,Arsenal,1,00:47:26.956,Pass,
,,,,,,,,,,,,1.363995,,,,,,,,,,,,3cfc2536-348a-4b0d-9fdb-cf1aad1ac810,3606,,"[65.4, 12.6]",3749642,92,,,,,-0.9038881,,Right Foot,,,"[72.8, 3.2]",,Ground Pass,,11.963277,,,,,Thierry Henry,15516.0,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,214,Arsenal,1,['dc1446c7-409b-4e4e-82c3-cbca873288a8'],29,,,,,,,,,,,,,,,,,Arsenal,1,00:47:29.481,Pass,
,,,,,,,,,,,,0.729151,,,,,,,,,,,,198b94c1-8d7b-4ceb-bfce-680a43c9d2d9,3614,,"[116.7, 0.1]",3749642,93,,,,,1.584309,,,,,"[116.6, 7.5]",,Low Pass,,7.400676,,,,,Thierry Henry,15516.0,,,,,,Throw-in,2,From Throw In,José Antonio Reyes Calderón,23816.0,Right Center Forward,215,Arsenal,1,['b55d459e-cd69-47d9-9b40-262c0b6bf3e6'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:48:05.770,Pass,
,,,,,,,,,,,,1.879082,,,,,,,,,,,,d3805c96-9047-4e66-b3d8-3a6c07c9fb47,3619,,"[4.9, 80.0]",3749642,93,,,,,-1.3711125,,,,,"[10.0, 54.8]",,High Pass,,25.710892,,,,,Mark Fish,40380.0,,,,,,Throw-in,2,From Throw In,Matt Holland,40379.0,Right Center Midfield,216,Charlton Athletic,75,['dcc860ff-43dc-4881-8786-04e9099721fa'],11,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:48:11.926,Pass,
,,,,,,,,,,,,1.508103,,,,,,,,,,,,803fd13c-a2db-426b-810c-298d1f676330,3623,,"[10.0, 53.8]",3749642,93,,,,,-0.08673834,,Right Foot,,,"[16.9, 53.2]",,High Pass,,6.926038,,,Unknown,,,,,,,,,,2,From Throw In,Mark Fish,40380.0,Right Center Back,216,Charlton Athletic,75,,13,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:48:13.845,Pass,
,,,,,,,,,,,,,,,,,,,,,,,,7cdc996b-cd36-4541-b10e-b06c6cf31234,6,,"[60.2, 43.9]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matt Holland,40379.0,Right Center Midfield,2,Charlton Athletic,75,['64537807-9191-4b48-a017-ce58e421c3fd'],2,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:02.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,027a26af-b0c5-4a0c-b536-3db079017795,8,,"[40.5, 11.8]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hermann Hreidarsson,40377.0,Left Back,2,Charlton Athletic,75,['1f0cdd73-4a64-468d-b304-457e8e437c51'],5,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:05.796,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,283333eb-551a-4481-9e0e-35084daf9608,11,,"[87.4, 24.2]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlton Cole Okirie,40418.0,Right Center Forward,2,Charlton Athletic,75,['82b9eeed-6976-4f7d-a359-e9341b13ff14'],10,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:10.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,749500bd-106b-4d13-b7ec-b917e4a4a741,14,,"[101.0, 25.7]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Paolo Di Canio,40375.0,Left Center Forward,2,Charlton Athletic,75,['6c71a2a1-51a7-4082-a20e-cf4638322354'],11,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:11.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5b4a99ee-6cee-49db-80c6-129ecd3ef30e,17,,"[103.0, 8.7]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Graham Stuart,40376.0,Left Midfield,2,Charlton Athletic,75,['8f97193f-2010-4839-bb92-be83d0e3cf10'],13,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:13.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2ac781e3-e01b-406f-94cb-eeee1ba3ccac,20,,"[107.3, 16.5]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Paolo Di Canio,40375.0,Left Center Forward,2,Charlton Athletic,75,['bfdd9279-8d30-490b-901e-a1ea358c6008'],14,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:14.192,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,777b0fe3-b78e-4fc6-9aff-64a94f9e7f22,24,,"[99.5, 26.7]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlton Cole Okirie,40418.0,Right Center Forward,2,Charlton Athletic,75,['8ec1087b-d73b-4a1e-b157-ba03407611a3'],16,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:16.677,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9f914e96-9d52-4426-8f80-ef149a5b7ed3,29,,"[18.8, 62.9]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,3,Arsenal,1,['e8dda4ff-ce00-4056-b7b4-9b7302ef6ccd'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:00:18.507,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,181e4670-a6ff-451e-9f8d-98336f758ae7,31,,"[14.6, 71.0]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,3,Arsenal,1,['fac13206-2812-4776-a933-068d2dc3c82e'],19,,,,,,,,,,,,,,,,,Arsenal,1,00:00:19.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,840c4320-c8b0-4e6d-9b8b-5e07feafe30d,34,,"[35.0, 65.4]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,3,Arsenal,1,['5d63428d-0f78-4267-8565-519bae9b34c4'],22,,,,,,,,,,,,,,,,,Arsenal,1,00:00:22.945,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9e3a312f-f974-4941-84f0-721ffb66863a,41,,"[41.9, 17.5]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Fortune,40417.0,Left Center Back,4,Charlton Athletic,75,['84a9672a-d2d1-41b4-96fc-bdf8cfd670ef'],27,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:27.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,267b82a0-4be1-41cf-b809-e581340fec7f,44,,"[51.3, 9.7]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Graham Stuart,40376.0,Left Midfield,4,Charlton Athletic,75,['e7c5ff43-e59b-48b5-81e0-b20c52bc8014'],29,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:29.184,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,4a9c024b-452f-4e8a-ae86-dc9f27c0ccd8,47,,"[54.6, 28.6]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claus Jensen,20153.0,Left Center Midfield,4,Charlton Athletic,75,['2d2bd793-e129-45a1-9f6c-8fdcf2d3099e'],31,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:31.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0ab6a735-9af6-45e6-bd14-b2bae347fe48,50,,"[71.8, 29.8]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Carlton Cole Okirie,40418.0,Right Center Forward,4,Charlton Athletic,75,"['14788e81-48c0-4c89-866e-b4596f320509', '41798e6b-32a2-4dd0-bba5-bc3c1896b6a8']",33,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:33.282,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,c41bf9e1-62c6-4612-ae22-599c9ee7881e,53,,"[64.3, 32.3]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Claus Jensen,20153.0,Left Center Midfield,4,Charlton Athletic,75,['d003b3b1-b4e8-4d59-ba34-8cae01603968'],34,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:34.590,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,75f7724b-e7fb-45c9-9cf5-9e76fea4b022,56,,"[68.7, 5.8]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Holland,40379.0,Right Center Midfield,4,Charlton Athletic,75,['e1d05d62-45a3-43e2-9803-d10b6f35fe6f'],37,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:00:37.090,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,0e534c58-a7e3-4a05-a6fa-041e31a64a71,58,,"[57.7, 64.4]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,5,Arsenal,1,['5a56f41b-9d61-40db-8d4c-31b800180c1e'],43,,,,,,,,,,,,,,,,,Arsenal,1,00:00:43.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,07e6660c-e58e-46f5-a007-bc59dff086b3,60,,"[48.7, 73.4]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,5,Arsenal,1,['5b7f79f0-6f1d-4ca5-bb22-6e5642fcdbaf'],44,,,,,,,,,,,,,,,,,Arsenal,1,00:00:44.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,361e3c07-0741-42ce-8f05-a53d6c0ed36b,64,,"[22.7, 44.9]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,5,Arsenal,1,['5c6d16a2-4e3d-480c-8832-6cf8bec5f04c'],47,,,,,,,,,,,,,,,,,Arsenal,1,00:00:47.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,96ffaca8-b634-4e25-ac99-1727c8e6080b,67,,"[40.5, 22.3]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,5,Arsenal,1,['7dc79c94-aa8b-4476-a4e9-6fd4a6bceb75'],50,,,,,,,,,,,,,,,,,Arsenal,1,00:00:50.585,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,1e0153e1-8e34-4176-a34b-68cfede931dd,70,,"[70.4, 18.2]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,5,Arsenal,1,['4c6b59ab-81f2-4007-bef7-dce7603648c3'],55,,,,,,,,,,,,,,,,,Arsenal,1,00:00:55.127,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,028a555d-13bc-4a18-8b67-6eec6bd19ce4,72,,"[73.8, 3.1]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,5,Arsenal,1,['c79489b8-2cea-48eb-bac5-b48dc59106bb'],56,,,,,,,,,,,,,,,,,Arsenal,1,00:00:56.267,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,aa46cfc2-2d87-466e-a0f3-7a911808b119,76,,"[64.1, 11.4]",3749642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,5,Arsenal,1,['b7a8d379-91bb-47a1-aa34-b2269d78cb02'],58,,,,,,,,,,,,,,,,,Arsenal,1,00:00:58.324,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b8e91a32-586f-4b58-b2a9-682d331ad6f8,80,,"[82.3, 15.8]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,5,Arsenal,1,['2b520774-0f4d-4332-8c92-9db765e0c214'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:01:03.509,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,bffb2027-d5e3-49bd-b492-38237f1fdeb6,83,,"[77.7, 4.1]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Pirès,19312.0,Left Midfield,5,Arsenal,1,['b903d941-fe9c-4a1b-99fa-e48d839ecf8e'],4,,,,,,,,,,,,,,,,,Arsenal,1,00:01:04.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,dd5a53cc-f4e7-4438-8b6d-891d4571881d,87,,"[84.2, 19.4]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,5,Arsenal,1,"['69d6f55a-3eb8-4963-8486-76cc33981d1f', 'd74b3440-f363-4efd-8c8c-4d6f29ad02ce']",6,,,,,,,,,,,,,,,,,Arsenal,1,00:01:06.962,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,02d59055-c9e4-4a13-8aec-23d4fd5e691b,90,,"[91.8, 27.9]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Right Defensive Midfield,5,Arsenal,1,['f7f7504f-d2dc-4f73-ba21-f8443a514787'],8,,,,,,,,,,,,,,,,,Arsenal,1,00:01:08.497,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,70f38abd-0743-47e8-928c-dcf840984af4,92,,"[85.9, 27.7]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,5,Arsenal,1,['fa12921c-7c77-4d84-b253-ea62c444951b'],9,,,,,,,,,,,,,,,,,Arsenal,1,00:01:09.712,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,8bbd0287-e909-45f9-b6fe-02424a63ecf7,96,,"[85.4, 24.8]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Right Defensive Midfield,5,Arsenal,1,['42ff10f0-5dcc-4753-8d5d-d58cb9d96fb6'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:01:11.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,93a90163-2584-4805-a0af-364f230563e8,99,,"[62.6, 42.0]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,5,Arsenal,1,['2095338e-91a3-4ce9-9841-db86493298fc'],13,,,,,,,,,,,,,,,,,Arsenal,1,00:01:13.113,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b739706f-b853-49f8-aca2-2494fb9417ed,102,,"[55.1, 15.5]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Left Center Back,5,Arsenal,1,['15588f77-dd5a-4910-8c47-d9d14f822d01'],17,,,,,,,,,,,,,,,,,Arsenal,1,00:01:17.791,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,2137a641-ccf1-476c-9901-47bc02e5f5e0,105,,"[63.6, 2.6]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ashley Cole,12529.0,Left Back,5,Arsenal,1,['7b3e59aa-cac2-4214-a283-eb8123994fc6'],19,,,,,,,,,,,,,,,,,Arsenal,1,00:01:19.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,95134710-593d-46ba-822f-5c356daa687c,108,,"[63.3, 17.7]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Eduardo César Daude Gaspar,26014.0,Left Defensive Midfield,5,Arsenal,1,['a9eb1901-359c-4358-82d3-55123c6f2d17'],21,,,,,,,,,,,,,,,,,Arsenal,1,00:01:21.350,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,9c7947e6-a65d-4d91-8256-4e3c80a771d6,111,,"[77.2, 4.3]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Pirès,19312.0,Left Midfield,5,Arsenal,1,['eb991a1d-d5f0-437e-8534-1ddcaf2ed88a'],23,,,,,,,,,,,,,,,,,Arsenal,1,00:01:23.706,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,ff9b2f66-fa79-461a-b3a9-11be4cb09cf1,115,,"[99.1, 64.1]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fredrik Ljungberg,15754.0,Right Midfield,5,Arsenal,1,['7adfdc92-2eb5-4f5f-9d88-9ca884e96218'],29,,,,,,,,,,,,,,,,,Arsenal,1,00:01:29.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,79bd6544-a020-470d-9740-c5cb7791e141,118,,"[107.6, 46.4]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thierry Henry,15516.0,Left Center Forward,5,Arsenal,1,['eb400e15-6439-415d-a454-4e4d31495885'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:01:34.119,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,d59c58dc-c000-47df-8909-5620bf715c74,122,,"[112.4, 53.7]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fredrik Ljungberg,15754.0,Right Midfield,5,Arsenal,1,"['27b42910-a82c-4d02-b853-0afc32419a80', 'd530123c-f248-48ec-9781-23abe5596fc2']",35,,,,,,,,,,,,,,,,,Arsenal,1,00:01:35.348,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,06dd0c01-531e-479e-982c-1e76a929a77f,124,,"[115.9, 36.6]",3749642,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Pirès,19312.0,Left Midfield,5,Arsenal,1,['0e0bfd05-7021-4a3a-9357-48ee78dabe30'],36,,,,,,,,,,,,,,,,,Arsenal,1,00:01:36.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,dbc7c3f1-f29c-4e73-b8f8-6ce1df806277,128,,"[62.0, 46.8]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Matt Holland,40379.0,Right Center Midfield,6,Charlton Athletic,75,['8e99d43f-ad8f-40e0-bc3a-f151037cc4ab'],20,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:02:20.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e3cc7808-6cd1-443c-a35d-be3471641b1b,130,,"[38.0, 39.3]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Claus Jensen,20153.0,Left Center Midfield,6,Charlton Athletic,75,['17f6c7b8-66e0-4dbc-bfb3-74fa29f1f47d'],22,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:02:22.043,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,25457d9b-a916-4c45-b4a9-c40708c13b49,132,,"[90.3, 29.8]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Carlton Cole Okirie,40418.0,Right Center Forward,6,Charlton Athletic,75,['970b3c00-d5f2-4471-a2a7-4e001af89ad4'],23,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:02:23.451,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,c6a05d5e-5471-4c71-aaf4-bd17b7045438,137,,"[67.0, 10.6]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Hermann Hreidarsson,40377.0,Left Back,6,Charlton Athletic,75,['f0d5ee37-a83d-49b4-ba7b-b3034b5a1e30'],29,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:02:29.934,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,40e9473c-d61c-42bb-bb19-f03af5d3ae29,140,,"[89.3, 7.0]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Paolo Di Canio,40375.0,Left Center Forward,6,Charlton Athletic,75,['2eb64387-9140-42e1-a706-12e6fbc668b2'],32,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:02:32.306,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,b35eab1a-6f1c-4ba7-81d2-45f26f2d57a8,143,,"[96.6, 28.4]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Claus Jensen,20153.0,Left Center Midfield,6,Charlton Athletic,75,['18669ef6-67f6-4b1b-b98a-2382bd486ae2'],36,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:02:36.586,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,afd6c044-a97c-4529-9bc3-9de39bca60e1,145,,"[109.0, 16.7]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Graham Stuart,40376.0,Left Midfield,6,Charlton Athletic,75,['d236d790-e88c-4789-bd9b-0edc3472ebd6'],37,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:02:37.633,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,863ab1b4-59f2-4f2a-a405-7e31a9d38562,148,,"[103.5, 29.5]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Claus Jensen,20153.0,Left Center Midfield,6,Charlton Athletic,75,['207dbb56-45f5-4160-8659-d7bbbed8cb90'],39,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:02:39.281,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,e42d7782-6a21-4453-87cd-cd3be2139689,158,,"[2.6, 56.3]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,7,Arsenal,1,['95600bc6-29a1-41b9-85a7-d7c679bda63b'],42,,,,,,,,,,,,,,,,,Arsenal,1,00:02:42.721,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,72410618-15c6-4561-a5e3-12860e501631,163,,"[91.2, 38.0]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matt Holland,40379.0,Right Center Midfield,7,Arsenal,1,['894e33b2-fd59-4f76-bdb9-da14a05f5c9a'],51,,,,,,,,,,,,,,,,,Charlton Athletic,75,00:02:51.064,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,f1e31cd2-6a88-4818-b686-bb7e20075ff6,167,,"[63.5, 67.5]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,7,Arsenal,1,['d5da4523-141c-4590-abb1-8f8102322897'],54,,,,,,,,,,,,,,,,,Arsenal,1,00:02:54.430,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,3c313a76-484f-4a67-ab64-748976a9e66a,170,,"[71.1, 12.0]",3749642,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,7,Arsenal,1,['e798cd19-901f-40c3-8d2b-f1335713a9a2'],58,,,,,,,,,,,,,,,,,Arsenal,1,00:02:58.414,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,6f195daa-c6f3-4d6f-9059-2a86a086fe0a,174,,"[91.5, 28.2]",3749642,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,7,Arsenal,1,['2031ab9f-b731-421d-a65f-19e293e9adee'],2,,,,,,,,,,,,,,,,,Arsenal,1,00:03:02.473,Ball Receipt*,
Incomplete,,,,,,,,,,,,,,,,,,,,,,,,99825a2c-c96b-461f-9c10-c398b4f437ea,177,,"[91.0, 30.6]",3749642,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,7,Arsenal,1,['af47cbfa-95b6-4c40-bfd2-efaf6074eade'],5,,,,,,,,,,,,,,,,,Arsenal,1,00:03:05.623,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,5d606e26-a6bd-4882-9ce5-accb4982d607,182,,"[104.4, 10.4]",3749642,3,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,8,Arsenal,1,['6e9c2426-21ed-409c-8b32-717946dcce8f'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:03:24.157,Ball Receipt*,
