50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63ecaae9-8288-4f2d-87c8-989ebbd9405e,1932,,"[52.7, 50.2]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,120,Arsenal,1,['bbb0aa95-b287-4ec7-9867-981b72914a17'],22,,,,,,,,,,,,,,,,,,Arsenal,1,00:45:22.964,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd33ceea-3c6c-4343-b427-4eeffb6107b3,1934,,"[47.4, 60.4]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kolo Habib Touré,38412.0,Right Back,120,Arsenal,1,['15e6a5f3-edf4-4712-ad5f-09721c908a9e'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:45:23.939,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf9d5a47-bdf5-4fda-9967-3ee1e61da3bb,1937,,"[34.7, 42.1]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,120,Arsenal,1,['5f840c1f-d7ce-4db8-84f6-6daba808700e'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:45:26.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ed1ce54-acbf-451d-825e-eec05fe57265,1940,,"[61.3, 2.9]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,120,Arsenal,1,['5ad8285e-25f8-46ae-a7a3-94eeb71b3feb'],30,,,,,,,,,,,,,,,,,,Arsenal,1,00:45:30.754,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38476df1-9930-4838-b642-b480b037e0c0,1943,,"[79.5, 3.9]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,120,Arsenal,1,['414e41e3-4671-41ec-bedc-14c663c0339e'],33,,,,,,,,,,,,,,,,,,Arsenal,1,00:45:33.815,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153fea6-abf2-46ab-8a14-e8c9bba0fe0f,1959,,"[60.7, 38.0]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thierry Henry,15516.0,Left Center Forward,122,Arsenal,1,['f6d8a633-12fb-4264-adf5-e5d5caef2c58'],0,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:00.955,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1143b42-4697-43f1-b4c4-08f0fcfffdc1,1962,,"[34.0, 18.2]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ashley Cole,12529.0,Left Back,122,Arsenal,1,['1789f456-4029-4422-9f2c-50b1972164fb'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:03.692,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,058927b4-d405-41ad-bef0-27be892cb550,1965,,"[32.6, 34.7]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Pascal Cygan,26194.0,Left Center Back,122,Arsenal,1,['a8b7ef28-c95a-4fa8-95b0-ad659ee96eed'],5,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:05.901,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc7b639d-2c3d-4088-9724-0d1807772bff,1968,,"[27.3, 60.0]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,122,Arsenal,1,['629f6a8d-059d-4e8b-8ecf-faab04083b9d'],7,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:07.244,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84bc537c-4b1f-4fed-a9bf-eb3aaefc2777,1971,,"[33.2, 76.5]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kolo Habib Touré,38412.0,Right Back,122,Arsenal,1,['e1884bbb-f180-43b5-8c6e-16946b29ab84'],9,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:09.458,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,093f05d3-bdcc-499c-9f3e-356a97586c4c,1974,,"[71.3, 69.0]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Dennis Bergkamp,15042.0,Right Center Forward,122,Arsenal,1,['a455548f-0dcd-4580-b448-1e3a7c9a6407'],14,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:14.094,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7bce64ae-a9a8-4ca5-a9b9-9725f08af5f9,1977,,"[54.6, 77.0]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kolo Habib Touré,38412.0,Right Back,122,Arsenal,1,['025e5417-1bb0-4916-8601-83eaa5c7b7f8'],17,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:17.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc6c7a07-bf36-4fbd-b9a9-d55ba5e249d1,1980,,"[57.7, 70.6]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,122,Arsenal,1,['168e634b-a1ab-49e0-b26f-501c9e4ab565'],18,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:18.133,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe44c6cc-f40e-4479-88d1-3bb4150c304d,1982,,"[54.4, 77.8]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kolo Habib Touré,38412.0,Right Back,122,Arsenal,1,['4c1b4a8e-1c8c-467b-acdb-74c660110064'],18,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:18.690,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0092006c-1317-4562-9a0c-1e709c1508e0,1986,,"[111.5, 23.9]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Thierry Henry,15516.0,Left Center Forward,122,Arsenal,1,['c5613b2c-569d-4912-9703-aa41f496aa77'],26,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:26.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9418857-580d-4e4f-99c6-53ea9a23b72e,1991,,"[104.0, 9.6]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Center Forward,123,Arsenal,1,['716db678-f34b-4b10-8e9e-42c67ce7c6d8'],46,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:46.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da19a8f8-916a-4b4d-8076-d8a3fbcc74a3,1993,,"[110.1, 5.3]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,123,Arsenal,1,['48a0f5e5-d790-47c9-b9d7-c32fa69ff079'],46,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:46.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859b730d-f315-4470-9156-e9dd39805f43,1997,,"[104.0, 7.6]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Center Forward,123,Arsenal,1,"['64856d85-2b4b-4b4c-94b0-5acff0daac25', '921cbfd9-c5e0-4654-834d-5deef277930d']",48,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:48.307,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ce40e13-4574-4131-8787-c3f21661a994,2005,,"[20.6, 58.0]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Barry Ferguson,40352.0,Left Center Midfield,124,Blackburn Rovers,98,['9d17ebd2-85c9-4c69-a939-a715b5f76f62'],51,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:00:51.661,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720c9f30-6b57-445b-ac2c-02ebde56127e,2008,,"[14.9, 46.4]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Craig Short,40356.0,Left Center Back,124,Blackburn Rovers,98,['546bb377-3670-416a-8906-67e57bff100c'],53,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:00:53.401,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3d59835-f9e0-496b-888f-fd6b1d1aba71,2011,,"[68.6, 46.4]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dwight Yorke,24766.0,Left Center Forward,124,Blackburn Rovers,98,['c1f5958a-8cdb-4bd2-815b-f605cf86182e'],56,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:00:56.302,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b176956-8a09-4a10-a150-1ba7c59e3ebd,2013,,"[57.7, 54.1]",3749360,45,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kolo Habib Touré,38412.0,Right Back,125,Arsenal,1,['c2f1a86c-e07e-42c1-929f-b76b7bb60e78'],57,,,,,,,,,,,,,,,,,,Arsenal,1,00:00:57.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbc149e3-4c69-4d05-adfd-88f0922aa0b3,2017,,"[56.2, 34.9]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Center Midfield,125,Arsenal,1,"['68d978cc-725b-484b-b71d-65ce1ce3c6db', '807dc91b-2da1-40fe-80af-52ce75a380b1']",0,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:00.250,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f950284-947e-4ef9-81af-c356f6e400b0,2020,,"[36.8, 57.6]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Sulzeer Jeremiah ''Sol' Campbell,15637.0,Right Center Back,125,Arsenal,1,['c2792d12-7b59-4ff6-b75b-95a23eeb9e24'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:04.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a59a3634-4596-4607-93f5-5267632d12d2,2024,,"[70.9, 49.4]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,125,Arsenal,1,['6e303145-eae4-4653-ae68-1cdfba841ea1'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:08.178,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94d97276-8fd6-4743-8d83-1658d5c40f65,2027,,"[95.4, 39.0]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,125,Arsenal,1,['598b61ee-e505-46e7-95d9-5f4adab52de1'],11,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:11.998,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37231236-3315-422f-83d5-e84988beb8a0,2029,,"[42.0, 54.6]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Brett Emerton,40357.0,Right Midfield,126,Blackburn Rovers,98,['7824c76c-2c5b-4435-82bd-e67f5dab6b9c'],14,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:01:14.646,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac984d17-f58e-4889-b097-ae181da795ac,2035,,"[68.6, 73.9]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brett Emerton,40357.0,Right Midfield,127,Blackburn Rovers,98,['dd1df353-ca34-4c98-9ffc-587913500086'],28,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:01:28.595,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3edec9a6-de30-4052-9ad5-e9e0b3dd266a,2040,,"[71.0, 41.3]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tugay Kerimoğlu,15095.0,Right Center Midfield,127,Blackburn Rovers,98,"['7880afbd-1dda-4604-a0d3-ddd719fb0cd6', '893b239d-d0dd-4164-9117-b3e1ed6d21af']",34,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:01:34.179,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f55bde37-6b73-471b-bd00-1546272fa9ed,2046,,"[100.5, 47.6]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Fredrik Ljungberg,15754.0,Right Midfield,128,Arsenal,1,['81d19d50-8b21-4b82-a098-b1a85a59ccf6'],40,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:40.373,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf7da223-f7d3-4361-b645-147a92f0290d,2050,,"[39.8, 2.3]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Steven Reid,40358.0,Left Midfield,130,Blackburn Rovers,98,['2718a263-8e54-4af5-8ec9-4d851f865bbf'],46,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:01:46.111,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184e0689-ab71-4ef0-be30-1d7be066de52,2052,,"[51.6, 3.4]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Neill,40354.0,Left Back,131,Blackburn Rovers,98,['4b18888d-69e9-4540-8605-baa455c08cd7'],52,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:01:52.454,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad59c966-1234-4163-9e8d-343370e2b689,2055,,"[68.6, 1.7]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Reid,40358.0,Left Midfield,132,Blackburn Rovers,98,['56835298-08a2-45b8-875a-38e96a811d66'],56,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:01:56.007,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb19336f-f4aa-4408-8244-e961282083a0,2059,,"[62.9, 16.0]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tugay Kerimoğlu,15095.0,Right Center Midfield,133,Blackburn Rovers,98,"['664c153f-1825-45d9-afdf-ade2049f3b96', 'f13c4703-60af-40f2-9297-8b34c3fc9e02']",57,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:01:57.615,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ae5a38c-43ad-453b-a2ce-79f71a54fd83,2062,,"[71.4, 2.7]",3749360,46,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Reid,40358.0,Left Midfield,134,Blackburn Rovers,98,['ae9a6fe4-a9a3-4fbf-9b52-c5546b8171af'],59,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:01:59.238,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5e1264f-1c67-40c0-be77-aed3086ddd76,2064,,"[65.5, 28.8]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Barry Ferguson,40352.0,Left Center Midfield,135,Blackburn Rovers,98,['6b3973a7-cdb5-44ad-ab12-00b94e56f7c6'],1,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:02:01.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6cce417-829e-45b5-875a-f130318e1543,2067,,"[80.2, 75.2]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Markus Babbel,15272.0,Right Back,136,Blackburn Rovers,98,['f33f8664-398f-4e03-b46a-f8c51c00bf9b'],7,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:02:07.098,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d1858be9-a0b9-41ae-b679-71236b62aaa1,2073,,"[73.8, 43.5]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,139,Arsenal,1,['bcda00dd-6593-43de-8777-13b8b0ec8a77'],27,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:27.604,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe065702-8816-4db9-8b54-2a6a6d6d2149,2075,,"[74.7, 31.7]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dwight Yorke,24766.0,Left Center Forward,139,Arsenal,1,['6a64cd7d-a65c-44a4-8497-7e0145fe7f68'],29,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:02:29.255,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4930f353-c605-4d4b-9dd3-bff05b382314,2077,,"[54.4, 46.8]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,140,Arsenal,1,['353ca85d-3787-4461-8ca8-27246daf16f6'],30,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:30.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01b508a1-441a-4a1a-b5ad-209cfc949bf8,2080,,"[70.1, 55.1]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,140,Arsenal,1,['c7e9e2ae-3dd0-442b-a9b0-fc5980ce507e'],31,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:31.651,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878501a6-5ee1-48d3-866f-12f993803347,2084,,"[84.4, 52.1]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,140,Arsenal,1,['b3811b87-336c-4744-bcdb-7a1252412580'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:32.824,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f580fe27-3471-4472-ad8a-9411bd2d17ec,2089,,"[48.0, 33.7]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tugay Kerimoğlu,15095.0,Right Center Midfield,141,Blackburn Rovers,98,['f71498f5-051e-4bc3-983a-20e62a96188f'],35,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:02:35.221,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108172d1-85d0-42ed-9f8e-4ce2014b4eae,2092,,"[56.7, 7.8]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Neill,40354.0,Left Back,141,Blackburn Rovers,98,['7b00e72b-151b-4b54-b0c5-200a50b62237'],37,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:02:37.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b178d77b-900f-426c-8208-8dff191d9c42,2095,,"[82.0, 2.7]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Gallagher,9003.0,Right Center Forward,141,Blackburn Rovers,98,['54436a13-bac9-4e40-9047-c04a213cca73'],40,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:02:40.779,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aef76970-d53d-4632-9a55-fdc59566b293,2104,,"[76.3, 17.0]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Neill,40354.0,Left Back,141,Blackburn Rovers,98,['7c4c9a3f-6067-47e5-99e4-0abc646e8f5c'],52,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:02:52.932,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39391544-0fc5-449a-949d-de7fdaef4245,2107,,"[85.3, 5.0]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Steven Reid,40358.0,Left Midfield,141,Blackburn Rovers,98,['270d6568-1dd9-4bfa-b227-c1e6924142e5'],53,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:02:53.944,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61e8e576-7ffa-42d7-b858-3e8ea2cefe05,2110,,"[70.4, 7.6]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lucas Neill,40354.0,Left Back,141,Blackburn Rovers,98,['32494c8a-cec4-4fa8-9a5e-47471cb881d1'],55,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:02:55.980,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d29597a-01dc-4e32-9850-557b32e6a659,2113,,"[96.9, 5.4]",3749360,47,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paul Gallagher,9003.0,Right Center Forward,141,Blackburn Rovers,98,['5343b04f-d84b-400f-b12c-b05910abf8b3'],57,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:02:57.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b43efb5-30c6-4a96-899a-80b99f97b9e9,2115,,"[84.2, 39.4]",3749360,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Center Forward,142,Arsenal,1,['b14cee85-98b6-42b6-bc83-a5e29ed9cfd2'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:24.384,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69be4c12-c79f-4c9b-aa81-22252bfb29ed,2117,,"[94.0, 45.5]",3749360,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dennis Bergkamp,15042.0,Right Center Forward,142,Arsenal,1,['99340715-4b53-49f5-9acf-9cb489892967'],24,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:24.785,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f06cf538-3442-4e92-ad45-f82507da193a,2120,,"[43.5, 33.7]",3749360,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tugay Kerimoğlu,15095.0,Right Center Midfield,142,Arsenal,1,"['e666e293-956c-42b3-aa85-94b0df4103d7', 'f97b46e6-103c-4aa3-ad63-54b560eeda5c']",26,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:03:26.142,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535f8dac-4363-4947-b14a-d318d1ceb06e,2123,,"[49.0, 50.5]",3749360,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Brett Emerton,40357.0,Right Midfield,142,Arsenal,1,['c64c8176-1cef-4856-aec5-dc0c0bac131a'],28,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:03:28.466,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34e878db-327a-4a2f-9c93-30a3dfab8315,2126,,"[79.3, 37.2]",3749360,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Thierry Henry,15516.0,Left Center Forward,142,Arsenal,1,"['6022985d-64c8-4a8b-b355-174461479803', 'c4c1c01d-8241-4d68-99e5-8c31e6d93ed9']",29,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:29.734,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49860291-e123-440e-938c-6291ca0b510f,2129,,"[98.7, 35.5]",3749360,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Dennis Bergkamp,15042.0,Right Center Forward,142,Arsenal,1,['93fc0791-6d06-4ddd-9485-d3b486f24fe0'],32,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:32.054,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2dadea9e-1108-4267-a235-ec1add41c27c,2131,,"[45.1, 71.1]",3749360,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Markus Babbel,15272.0,Right Back,143,Blackburn Rovers,98,['72631ec4-61ff-40c1-9f47-e1758730731e'],44,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:03:44.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed9b4894-cb5a-4f46-9edc-d5694184fccb,2134,,"[51.8, 50.3]",3749360,48,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tugay Kerimoğlu,15095.0,Right Center Midfield,143,Blackburn Rovers,98,['77c67cf8-e474-4ed5-8969-e79eb4ee8ac1'],46,,,,,,,,,,,,,,,,,,Blackburn Rovers,98,00:03:46.749,Ball Receipt*,
