50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a36ef03-1d7c-4c08-9c58-aee67ccbecc2,2919,,"[100.7, 26.5]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Boudewijn Zenden,17793.0,Right Center Forward,182,Middlesbrough,47,['524b2b8f-06af-42c2-a7b3-c214dd662389'],17,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:17.917,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a97201b-2e8c-4723-a808-7561902eb008,2923,,"[23.4, 64.5]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,183,Arsenal,1,['35f566a5-d1ab-4abf-8c3b-5f92854edba5'],19,,,,,,,,,,,,,,,,,Arsenal,1,00:30:19.484,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81c3f05a-7068-46f7-8901-56825bcdcbc5,2926,,"[43.3, 65.7]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ray Parlour,24972.0,Right Midfield,183,Arsenal,1,['5454db1e-93e6-4149-91dd-aa9d9b80fc6c'],21,,,,,,,,,,,,,,,,,Arsenal,1,00:30:21.354,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c13a42bb-1f72-4f20-bea5-13bba48c0954,2929,,"[42.3, 45.4]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,183,Arsenal,1,['523c9e36-7ffa-4f68-86a6-dbe174be2d65'],23,,,,,,,,,,,,,,,,,Arsenal,1,00:30:23.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9ec3bcb6-2fb3-4b1b-bb4b-ff9617acac8a,2932,,"[70.5, 14.4]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,183,Arsenal,1,['c52962c1-636e-472c-966f-ea87752f1d81'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:30:27.886,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dd45ff5-c963-436a-92a2-d870164f0850,2935,,"[74.4, 21.4]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,183,Arsenal,1,['621b30fe-133b-4312-b79e-779918c6f0e7'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:30:34.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74c89a60-fa7d-4938-af58-d35da4b6fb2e,2939,,"[89.9, 34.4]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ray Parlour,24972.0,Right Midfield,183,Arsenal,1,"['609b77e4-927e-455b-9381-5bc2532681f6', '9299bf27-15b4-4d2e-9f90-c7310b9785b6']",36,,,,,,,,,,,,,,,,,Arsenal,1,00:30:36.326,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68494daa-d9d3-4e68-a463-4284627aecd2,2948,,"[41.6, 53.9]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Szilárd Németh,40327.0,Right Midfield,184,Middlesbrough,47,['c959763c-a9b0-47ea-a869-6746509dcec2'],42,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:42.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4266f507-af0a-4dad-9ab6-c7e7895f8e23,2950,,"[41.9, 33.1]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boudewijn Zenden,17793.0,Right Center Forward,184,Middlesbrough,47,['d78c764e-4724-448a-9924-b113e7a4d668'],42,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:42.962,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e9db37b-adb6-46b4-820b-a9e8d14b7bd2,2954,,"[50.8, 23.9]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,George Boateng,40324.0,Right Center Midfield,184,Middlesbrough,47,['7084c077-3c47-408b-96b5-3aff7516acee'],44,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:44.992,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f714bfa9-d976-47f2-8faf-fcd6293dad19,2957,,"[66.4, 9.5]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stewart Downing,9585.0,Left Midfield,184,Middlesbrough,47,['726d4fe8-8f3a-463c-8b7d-df85140e27b3'],47,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:47.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d411e12a-f790-4c80-bd2a-4babf1e8fdbc,2961,,"[69.5, 3.1]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Franck Queudrue,40328.0,Left Back,184,Middlesbrough,47,['dcbaeb23-07b0-4da4-ab65-8a1a86bafbb5'],52,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:52.858,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82816a5c-6f4d-4ac8-80bb-94ecd87a63eb,2965,,"[83.9, 4.5]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stewart Downing,9585.0,Left Midfield,184,Middlesbrough,47,['cef5f122-163b-4e12-bec4-41f8563f8384'],54,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:54.161,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5465f1ea-3129-4853-b2d7-ac66d3bc61d3,2968,,"[99.8, 25.0]",3749153,75,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,184,Middlesbrough,47,['2b811261-addf-4ecb-ad80-657f0e8c6a08'],59,,,,,,,,,,,,,,,,,Middlesbrough,47,00:30:59.835,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ee0f217-6bcf-45dd-8158-4fbb4cf456b0,2972,,"[44.4, 32.1]",3749153,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,185,Arsenal,1,['ba59ac10-b67b-4c2a-a090-de2be969a63a'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:31:03.974,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfa83a15-217b-4da4-aa2b-f6f0608f20a1,2975,,"[75.7, 52.9]",3749153,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,185,Arsenal,1,['397a8f10-036b-412e-a92e-2ab2d2d89599'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:31:11.591,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75cc3597-f608-4e13-927b-04fafe9eb7f3,2977,,"[110.6, 77.7]",3749153,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ray Parlour,24972.0,Right Midfield,185,Arsenal,1,['30b7deb7-5dc0-4a0c-a9ad-cbcc2ebad137'],15,,,,,,,,,,,,,,,,,Arsenal,1,00:31:15.545,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a1d327d-f0b5-4290-b0de-fafaa0149922,2987,,"[23.2, 31.7]",3749153,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Boudewijn Zenden,17793.0,Right Center Forward,187,Middlesbrough,47,['a43af64f-8081-4ea3-98d5-b9ddf2a7e779'],24,,,,,,,,,,,,,,,,,Middlesbrough,47,00:31:24.655,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd7681a-cb6f-4b2d-8739-cd9753c5f9d7,2989,,"[38.8, 37.4]",3749153,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oswaldo Giroldo Júnior,40331.0,Left Center Midfield,188,Middlesbrough,47,['1785ea46-b838-4fd2-b74a-c7cd8fffb148'],26,,,,,,,,,,,,,,,,,Middlesbrough,47,00:31:26.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0cb3786-9618-4536-b8f5-dd9039f941f0,2993,,"[56.3, 65.5]",3749153,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Danny Mills,40326.0,Right Back,189,Middlesbrough,47,['442272e1-1248-492d-96bf-316ec8480fb8'],32,,,,,,,,,,,,,,,,,Middlesbrough,47,00:31:32.570,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70e4e2bb-b4e2-4e6e-ad9c-fc0f94ab168a,2996,,"[90.8, 58.4]",3749153,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Szilárd Németh,40327.0,Right Midfield,190,Middlesbrough,47,['a4f2c651-f151-4c02-b971-fc0679d39c20'],39,,,,,,,,,,,,,,,,,Middlesbrough,47,00:31:39.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c7e7ddf-e889-4c2a-b3d5-fbf2dd92531d,3004,,"[83.7, 5.9]",3749153,76,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nwankwo Christian Kanu,24971.0,Right Center Forward,191,Arsenal,1,['6de68da1-fa3c-4278-a066-785e07034471'],45,,,,,,,,,,,,,,,,,Arsenal,1,00:31:45.671,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ebdbaa56-e356-4526-8d14-a58b6d49cc7b,3009,,"[79.4, 7.2]",3749153,76,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,192,Arsenal,1,['e4176782-fdf9-4559-8e3c-34c47e46c082'],58,,,,,,,,,,,,,,,,,Arsenal,1,00:31:58.106,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c83fcf76-49c8-4be3-abfb-795952278c6d,3012,,"[71.4, 12.2]",3749153,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Patrick Vieira,15515.0,Right Defensive Midfield,192,Arsenal,1,['a869a077-7a8d-4dc5-975b-36819be05b58'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:32:00.552,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49f1045a-0b77-4d5d-b1f8-95c5533810c4,3015,,"[77.6, 3.3]",3749153,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,192,Arsenal,1,['fd0ba210-5a56-497f-a908-d8fed168e288'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:32:03.107,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1efe707d-016b-43f9-8348-4c8a9a698937,3019,,"[92.7, 5.1]",3749153,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nwankwo Christian Kanu,24971.0,Right Center Forward,192,Arsenal,1,"['6ce5e3f7-8f42-4876-8a3a-7796e253e219', 'fa8dbba4-d04f-4549-ba13-010bd98a2972']",5,,,,,,,,,,,,,,,,,Arsenal,1,00:32:05.002,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94ffb24f-9d0a-4ced-826a-85ad099c7fe7,3022,,"[67.2, 57.4]",3749153,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,192,Arsenal,1,['04b0127e-a591-4ca3-8284-cd5b1a44098a'],10,,,,,,,,,,,,,,,,,Arsenal,1,00:32:10.644,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41699de5-a8ca-4ccf-a9f7-b7c9aa7fb38a,3025,,"[71.2, 76.8]",3749153,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ray Parlour,24972.0,Right Midfield,192,Arsenal,1,['8204483d-87c5-463b-ae04-c52fad8266f0'],13,,,,,,,,,,,,,,,,,Arsenal,1,00:32:13.156,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc7865f2-1e9f-47d5-aea1-b53646cb4f5e,3028,,"[79.4, 66.2]",3749153,77,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,192,Arsenal,1,['0931204d-c5c4-434e-befa-f1dd0c09d258'],15,,,,,,,,,,,,,,,,,Arsenal,1,00:32:15.478,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6db4656-0511-4edf-b3c5-9da3fb086409,3036,,"[61.2, 3.6]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stewart Downing,9585.0,Left Midfield,194,Middlesbrough,47,['51c3bcc6-fc87-4f19-9803-98599270da4b'],32,,,,,,,,,,,,,,,,,Middlesbrough,47,00:33:32.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfbf35ef-01b6-4bc8-8e7e-fa40ae91f8ac,3038,,"[48.2, 6.4]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Franck Queudrue,40328.0,Left Back,194,Middlesbrough,47,['85ef48ed-854e-49ae-8dd6-0cb18bb0f3df'],33,,,,,,,,,,,,,,,,,Middlesbrough,47,00:33:33.890,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4222de4e-1251-47a0-8ad6-5218223b5ed3,3040,,"[63.6, 10.4]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Oswaldo Giroldo Júnior,40331.0,Left Center Midfield,194,Middlesbrough,47,['80516bcc-2033-4a5c-84dc-8da1d1ee244e'],35,,,,,,,,,,,,,,,,,Middlesbrough,47,00:33:35.413,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25e01fe1-f16e-40a8-844f-80101ec322e6,3047,,"[82.1, 13.0]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Massimo Maccarone,40252.0,Left Center Forward,194,Middlesbrough,47,['40ef1451-d47b-4b78-9b71-2d328e3d66bb'],39,,,,,,,,,,,,,,,,,Middlesbrough,47,00:33:39.156,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b1e3e5e-5baf-4b33-96a1-9f35755e0996,3050,,"[71.7, 3.0]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Stewart Downing,9585.0,Left Midfield,194,Middlesbrough,47,['a260b1dc-6e41-456e-8228-dd24cfe94989'],40,,,,,,,,,,,,,,,,,Middlesbrough,47,00:33:40.594,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bd2547b-db71-43f0-b161-71e7a469a172,3055,,"[19.6, 38.5]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jens Lehmann,20015.0,Goalkeeper,195,Arsenal,1,"['2cace6db-26e0-4dfd-9d48-5b304c0d35f2', 'eb8db230-ee39-44dc-ae33-c04d78986d0c']",44,,,,,,,,,,,,,,,,,Arsenal,1,00:33:44.645,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9fcef9-5b96-450f-9c9b-a93dc1066caa,3058,,"[33.8, 39.6]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Defensive Midfield,195,Arsenal,1,['94945c92-e2ba-4c2d-9d29-713542f1ebcf'],47,,,,,,,,,,,,,,,,,Arsenal,1,00:33:47.037,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7726e66a-7c1d-439c-ac8a-215d30baf52c,3061,,"[33.5, 22.1]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,195,Arsenal,1,['b6b7887f-8d66-4e5b-8cf0-5d153b7c7a8c'],49,,,,,,,,,,,,,,,,,Arsenal,1,00:33:49.334,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4c1a42a7-9fe6-4b24-9cd0-4931246f5f8f,3063,,"[60.7, 27.3]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nwankwo Christian Kanu,24971.0,Right Center Forward,195,Arsenal,1,['ef34da9b-b6f3-44f2-93a5-6ba224e343eb'],51,,,,,,,,,,,,,,,,,Arsenal,1,00:33:51.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8458dc41-e015-435a-98c2-a0ce9ae73b00,3066,,"[50.6, 29.0]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,195,Arsenal,1,['a9de7646-336c-4df5-90e7-59fb2c6ea872'],52,,,,,,,,,,,,,,,,,Arsenal,1,00:33:52.341,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39f01efb-4962-4f70-a500-0d95041db33d,3069,,"[57.4, 36.6]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nwankwo Christian Kanu,24971.0,Right Center Forward,195,Arsenal,1,"['c20f7364-4f3c-4065-b73f-0196b1ea81cb', 'f2bb779c-f3ca-4b62-9b39-213c2c13df6b']",53,,,,,,,,,,,,,,,,,Arsenal,1,00:33:53.646,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd0879e9-cc35-45e8-afc1-cbb6c247795a,3072,,"[56.3, 21.5]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,195,Arsenal,1,['3202c6e4-a567-47bc-a5d1-8a106f3bfb80'],54,,,,,,,,,,,,,,,,,Arsenal,1,00:33:54.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7ad9166f-0844-4d79-a63e-bc8570aa9859,3075,,"[71.1, 17.4]",3749153,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,195,Arsenal,1,['5a23a912-52fb-4620-80da-68f78aac2e21'],57,,,,,,,,,,,,,,,,,Arsenal,1,00:33:57.071,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db56ba55-3b33-4684-8676-7e59623158d1,3079,,"[40.2, 42.6]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Boudewijn Zenden,17793.0,Right Center Forward,196,Middlesbrough,47,['41eb282c-ab52-4a28-9246-f847bdec605c'],4,,,,,,,,,,,,,,,,,Middlesbrough,47,00:34:04.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d9adcd7-0c7b-4bde-ac43-b89f4ead92b5,3082,,"[55.3, 37.4]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oswaldo Giroldo Júnior,40331.0,Left Center Midfield,196,Middlesbrough,47,['a29a487c-4c05-4116-a0b3-9ad76a668326'],7,,,,,,,,,,,,,,,,,Middlesbrough,47,00:34:07.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c93a4843-9671-4675-b60f-b1276039906f,3086,,"[98.4, 8.8]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Massimo Maccarone,40252.0,Left Center Forward,196,Middlesbrough,47,['04676bc8-a3c4-459b-b5f7-5ae70eb9cf41'],13,,,,,,,,,,,,,,,,,Middlesbrough,47,00:34:13.707,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94630731-e26d-407b-8acc-ac704a2cf63c,3089,,"[103.1, 26.5]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oswaldo Giroldo Júnior,40331.0,Left Center Midfield,196,Middlesbrough,47,['1a943299-eb5b-45ff-b262-f32edc122dd9'],18,,,,,,,,,,,,,,,,,Middlesbrough,47,00:34:18.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938a050a-d3d4-444f-af30-115649344db9,3093,,"[21.5, 66.2]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Defensive Midfield,197,Arsenal,1,['92aa4914-e6ea-44f9-8def-108625b4018d'],21,,,,,,,,,,,,,,,,,Arsenal,1,00:34:21.356,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea5dd0dd-6fbe-44b5-8efb-2b2db335b565,3097,,"[28.6, 77.1]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ray Parlour,24972.0,Right Midfield,197,Arsenal,1,"['45b6ab4e-23ef-4a27-bea1-7a941b3133b0', 'f96e435e-1c48-419c-85ae-ccb0c82f6f42']",24,,,,,,,,,,,,,,,,,Arsenal,1,00:34:24.759,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d5b79fa-709e-4b2d-a276-f4fa9e7a9f8c,3100,,"[37.8, 70.4]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Defensive Midfield,197,Arsenal,1,['997f3834-b056-42ba-9eca-151b4df00776'],25,,,,,,,,,,,,,,,,,Arsenal,1,00:34:25.506,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f7e953d-f9a8-4070-8e23-f0dd010bc25a,3104,,"[37.1, 49.4]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Defensive Midfield,197,Arsenal,1,['8fd5868f-ed86-47f3-874b-1242f2db1114'],28,,,,,,,,,,,,,,,,,Arsenal,1,00:34:28.643,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2a1586ba-51df-4c9c-ad7c-57f18c361994,3106,,"[84.0, 25.3]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oswaldo Giroldo Júnior,40331.0,Left Center Midfield,197,Arsenal,1,['54fa97d8-eeda-4f34-b352-82eca467f105'],29,,,,,,,,,,,,,,,,,Middlesbrough,47,00:34:29.301,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,628f31d3-6856-4f0f-8363-9d15cbc1dd5e,3109,,"[98.1, 49.9]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Szilárd Németh,40327.0,Right Midfield,197,Arsenal,1,['67b607fd-c442-4fec-bb7b-75b9ebc85444'],31,,,,,,,,,,,,,,,,,Middlesbrough,47,00:34:31.936,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71884206-8005-4a74-a1dd-c15cb2446267,3113,,"[43.5, 24.8]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Eduardo César Daude Gaspar,26014.0,Left Midfield,197,Arsenal,1,['29097b46-fcc1-4739-9c69-faff5cc23dad'],34,,,,,,,,,,,,,,,,,Arsenal,1,00:34:34.056,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d1fd8f1-538c-4e4e-8e24-f4b3ffe334a1,3117,,"[24.8, 13.6]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,197,Arsenal,1,['eed2cf8e-f6ff-4de0-b7e1-cd633607318c'],37,,,,,,,,,,,,,,,,,Arsenal,1,00:34:37.138,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03eeddfc-2b0e-41f3-ade5-f750fce98b89,3121,,"[48.7, 8.0]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,197,Arsenal,1,"['4c26918f-41bc-4083-9393-1a77d9cffb92', 'dd2989a2-2548-4349-bc62-b4ead9e9666e']",41,,,,,,,,,,,,,,,,,Arsenal,1,00:34:41.953,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941aec2d-a690-4153-b61d-e324c87d35b3,3128,,"[63.1, 7.8]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ashley Cole,12529.0,Left Back,197,Arsenal,1,['e784f4d1-943b-4dcd-9dd4-80812d238f2e'],45,,,,,,,,,,,,,,,,,Arsenal,1,00:34:45.734,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0c563edd-8418-4f09-b725-6cb959741b39,3132,,"[87.9, 6.3]",3749153,79,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,197,Arsenal,1,"['734be216-8e82-4591-8146-a1b86f7e0491', 'bdfeda45-86ae-4de1-96f0-c36196f4c111']",49,,,,,,,,,,,,,,,,,Arsenal,1,00:34:49.539,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9b3f3131-705b-4559-8707-ee5357418005,3137,,"[90.6, 16.3]",3749153,80,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Patrick Vieira,15515.0,Right Defensive Midfield,198,Arsenal,1,['6e801b1a-67a2-4f67-862f-71572f80cdf2'],9,,,,,,,,,,,,,,,,,Arsenal,1,00:35:09.896,Ball Receipt*,
