ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.572469,,,,,,,,,,,,,,,1ead50e3-c273-404c-96e5-33afa015d3a1,874,,"[14.8, 40.0]",3749493,28,,,,-0.044654425,,Drop Kick,,,,"[79.7, 37.1]",,High Pass,,64.96476,,Incomplete,,Sylvain Wiltord,15512.0,,,,,,,1,From Corner,Jens Lehmann,20015.0,Goalkeeper,63,Everton,29,"['12ab2668-89ac-453b-b679-78ab27e173af', '2243155e-0554-4648-b333-0044cfbb70f7']",9,,,,,,,,,,,,,,,,,,Arsenal,1,00:28:09.184,Pass,
,,,,,,,,,,,,,,,,2.666308,,,,,,,,,,,,,,,12ab2668-89ac-453b-b679-78ab27e173af,876,,"[40.4, 43.0]",3749493,28,,,,0.47166884,,Head,,,,"[55.3, 50.6]",,High Pass,,16.726326,,,,Thomas Gravesen,15513.0,,,,,,Recovery,1,From Corner,Joseph Phillip Yobo,40288.0,Right Center Back,63,Everton,29,"['1ead50e3-c273-404c-96e5-33afa015d3a1', 'dbd65c7b-3bb4-4b5a-9e57-923cae3ff363']",11,,,,,,,,,,,,,,,,,,Everton,29,00:28:11.756,Pass,
,,,,,,,,,,,,,,,,4.340223,,,,,,,,,,,,,,,6356c65e-564e-4f92-a4d3-aac82bdd670c,879,,"[66.2, 46.5]",3749493,28,,,,0.64050376,,Right Foot,,,,"[109.0, 78.4]",,Low Pass,,53.38024,,,,Tomasz Radziński,40286.0,,,,,,,1,From Corner,Thomas Gravesen,15513.0,Left Center Midfield,63,Everton,29,['19507fe7-76b4-4739-bf88-9d38d7fe99be'],15,,,,,,,,,,,,,,,,,,Everton,29,00:28:15.873,Pass,
,,,,,,,,,,,,,,,,0.912146,,,,,,,,,,,,,,,5938edae-6298-4dba-91cc-b5b7b4b800b2,883,,"[116.0, 72.1]",3749493,28,,,,-1.7254828,,Right Foot,True,,,"[111.4, 42.6]",,High Pass,,29.85649,,Incomplete,,Steve Watson,38558.0,,,,,,,1,From Corner,Tomasz Radziński,40286.0,Right Center Forward,63,Everton,29,"['0d19cf05-572b-4834-8cac-9728ee2973e9', '14410549-4d07-47eb-ba22-c2fc3b005699', '24b523ae-020f-448b-abe0-76414ab646ce']",21,,,,,,,,,,,,,,,,,,Everton,29,00:28:21.573,Pass,True
,,,,,,,,,,,,,,,,0.692969,,,,,,,,,,,,,,,35b1d103-b694-482b-93fe-098e8212edc7,886,,"[68.5, 80.0]",3749493,28,True,,,-2.3435369,,,,,,"[64.6, 76.0]",,Low Pass,,5.5865912,,,,Tobias Linderoth,20189.0,,,,,,Throw-in,1,From Throw In,Alessandro Pistone,40284.0,Right Back,64,Everton,29,['aa88db6e-b150-4d90-9ef9-1320d9721194'],42,,,,,,,,,,,,,,,,,,Everton,29,00:28:42.844,Pass,
,,,,,,,,,,,,,,,,1.578981,,,,,,,,,,,,,,,6c17ca4c-0a64-4e12-a9ce-bcd16ffec689,888,,"[64.6, 75.5]",3749493,28,,,,-2.0428295,,Right Foot,,,,"[54.9, 56.5]",,Low Pass,,21.332838,,,,Joseph Phillip Yobo,40288.0,,,,,,,1,From Throw In,Tobias Linderoth,20189.0,Right Center Midfield,64,Everton,29,['5d16c0c6-4af4-496a-a409-b2c721870405'],43,,,,,,,,,,,,,,,,,,Everton,29,00:28:43.537,Pass,
,,,,,,,,,,,,,,,,4.330413,,,,,,,,,,,,,,,8dc456e6-feda-4385-bcd0-17308bf6010d,892,,"[54.7, 51.0]",3749493,28,,,,-1.6236317,,Left Foot,,,,"[52.5, 9.4]",,Ground Pass,,41.65813,,,,David Unsworth,40281.0,,,True,,,,1,From Throw In,Joseph Phillip Yobo,40288.0,Right Center Back,64,Everton,29,"['141db6e1-9e59-401d-b5e0-1bcf30e2a72c', '60e9aa69-a45f-428c-b366-a41d7b48b897']",46,,,,,,,,,,,,,,,,,,Everton,29,00:28:46.135,Pass,True
,,,,,,,,,,,,,,,,3.433308,,,,,,,,,,,,,,,d7c7a3b1-8c95-41a0-a85c-155f9afe3645,895,,"[52.7, 8.6]",3749493,28,,,,-0.13522413,,Left Foot,,,,"[111.5, 0.6]",,High Pass,,59.34172,,Out,,,,,,,,,,1,From Throw In,David Unsworth,40281.0,Left Back,64,Everton,29,,50,,,,,,,,,,,,,,,,,,Everton,29,00:28:50.648,Pass,
,,,,,,,,,,,,,,,,0.828442,,,,,,,,,,,,,,,00536be5-9438-4b69-b13c-e805821a777c,896,,"[9.5, 80.0]",3749493,29,True,,,-0.70654297,,,,,,"[29.3, 63.1]",,Low Pass,,26.031712,,,,Patrick Vieira,15515.0,,,,,,Throw-in,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,65,Arsenal,1,['92bb4f48-fa99-4347-afa7-d7da3a519806'],4,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:04.467,Pass,
,,,,,,,,,,,,,,,,1.451802,,,,,,,,,,,,,,,6069e32a-46f4-4255-90be-bff3b35d8e9c,899,,"[31.2, 63.3]",3749493,29,,,,-2.910502,,Right Foot,,,,"[19.3, 60.5]",,Ground Pass,,12.224975,,,,Kolo Habib Touré,38412.0,,,,,,,1,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,65,Arsenal,1,"['0320a97f-c260-425f-9a39-4e81313d276c', 'f3169207-5c91-445c-a437-2fcdd6c6636d']",5,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:05.479,Pass,True
,,,,,,,,,,,,,,,,2.535623,,,,,,,,,,,,,,,6740b02e-92b5-47ba-be00-6cf82727ad5a,902,,"[20.7, 59.8]",3749493,29,,,,-1.6483107,,Right Foot,,,,"[18.3, 28.9]",,Ground Pass,,30.993063,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,65,Arsenal,1,['aa998a23-e573-4e98-bd86-5a7e8141ffc0'],8,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:08.237,Pass,
,,,,,,,,,,,,,,,,1.237761,,,,,,,,,,,,,,,c7c0757d-1789-43e3-8c36-f5721d16a284,905,,"[22.4, 26.1]",3749493,29,,,,-0.06907233,,Right Foot,,,,"[38.3, 25.0]",,Ground Pass,,15.9380045,,,,Robert Pirès,19312.0,,,,,,,1,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,65,Arsenal,1,['b5eff8b1-082b-4bef-9f83-30926af02fb6'],12,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:12.497,Pass,
,,,,,,,,,,,,,,,,1.919054,,,,,,,,,,,,,,,36067ec4-e9b9-44a9-bf2a-07540c5bacd2,908,,"[38.5, 26.3]",3749493,29,,,,-2.680496,,Left Foot,,,,"[22.8, 18.5]",,Ground Pass,,17.53083,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,1,From Throw In,Robert Pirès,19312.0,Left Midfield,65,Arsenal,1,"['4ed78c57-001b-4102-9d5e-91c38689659b', 'cbf3896c-31aa-4861-b2b8-81e5cde3d6c9']",13,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:13.735,Pass,True
,,,,,,,,,,,,,,,,2.807043,,,,,,,,,,,,,,,417eb4cd-eedf-47ad-9c13-e40f27d4fde0,910,,"[23.6, 19.1]",3749493,29,,,,0.13051465,,Right Foot,,,,"[81.5, 26.7]",,High Pass,,58.39666,,Incomplete,,,,,,,,,,1,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,65,Arsenal,1,['9647915e-1b4e-4dfa-8253-ca57ad808f99'],15,,,,,,,,,,,,,,,,,,Arsenal,1,00:29:15.654,Pass,
,,,,,,,,,,,,,,,,1.536456,,,,,,,,,,,,,,,9647915e-1b4e-4dfa-8253-ca57ad808f99,911,,"[38.6, 53.4]",3749493,29,,,,0.19037461,,Head,,,,"[57.8, 57.1]",,High Pass,,19.55326,,,,Thomas Gravesen,15513.0,,,,,,Recovery,1,Regular Play,Joseph Phillip Yobo,40288.0,Right Center Back,66,Everton,29,"['1ec3fcdd-3919-41f6-baa1-cdee3cf21b81', '417eb4cd-eedf-47ad-9c13-e40f27d4fde0']",18,,,,,,,,,,,,,,,,,,Everton,29,00:29:18.461,Pass,
,,,,,,,,,,,,,,,,2.272647,,,,,,,,,,,,,,,2ae0a5e8-f6a9-4b0b-b316-d17682744d75,913,,"[57.8, 57.1]",3749493,29,,,,2.7208292,,Head,,,,"[35.9, 66.9]",,Low Pass,,23.992706,,,,Alessandro Pistone,40284.0,,,,,,,1,Regular Play,Thomas Gravesen,15513.0,Left Center Midfield,66,Everton,29,['5ea50ba2-f771-4bb7-b203-9848227e3de4'],20,,,,,,,,,,,,,,,,,,Everton,29,00:29:20.077,Pass,
,,,,,,,,,,,,,,,,1.189307,,,,,,,,,,,,,,,7cc0fc62-df40-4555-8c9a-fb3057024958,916,,"[36.5, 65.9]",3749493,29,,,,-0.51488477,,Right Foot,,,,"[44.1, 61.6]",,Ground Pass,,8.732124,,,,Tobias Linderoth,20189.0,,,,,,,1,Regular Play,Alessandro Pistone,40284.0,Right Back,66,Everton,29,['dec6d114-deaf-4583-a6a4-9e63dd1cc78d'],23,,,,,,,,,,,,,,,,,,Everton,29,00:29:23.966,Pass,
,,,,,,,,,,,,,,,,1.987509,,,,,,,,,,,,,,,dec9779b-3cea-49d1-b2e4-e054d5a81268,919,,"[46.1, 61.8]",3749493,29,,,,-1.751061,,Right Foot,,,,"[38.3, 19.0]",,Ground Pass,,43.504944,,,,Alan Stubbs,40285.0,,,True,,,,1,Regular Play,Tobias Linderoth,20189.0,Right Center Midfield,66,Everton,29,['158adb8a-ba6d-475a-82ef-8189b40c1001'],26,,,,,,,,,,,,,,,,,,Everton,29,00:29:26.601,Pass,
,,,,,,,,,,,,,,,,1.476098,,,,,,,,,,,,,,,58b77be4-d2f7-427e-9a0d-92344cc61c20,922,,"[37.7, 20.1]",3749493,29,,,,1.4112062,,Left Foot,,,,"[42.4, 49.3]",,Ground Pass,,29.575834,,,,Joseph Phillip Yobo,40288.0,,,,,,,1,Regular Play,Alan Stubbs,40285.0,Left Center Back,66,Everton,29,['5e50e28e-05a1-4b2e-b905-4b96cb4d878e'],29,,,,,,,,,,,,,,,,,,Everton,29,00:29:29.409,Pass,
,,,,,,,,,,,,,,,,2.694238,,,,,,,,,,,,,,,55778160-90c0-4569-8264-d188705c6e1e,925,,"[43.3, 50.2]",3749493,29,,,,0.9099903,,Right Foot,,,,"[66.0, 79.4]",,Low Pass,,36.98554,,,,Alessandro Pistone,40284.0,,,,,,,1,Regular Play,Joseph Phillip Yobo,40288.0,Right Center Back,66,Everton,29,['48331dac-bfd7-46e9-bb18-15f1143580b9'],32,,,,,,,,,,,,,,,,,,Everton,29,00:29:32.316,Pass,
,,,,,,,,,,,,,,,,4.332125,,,,,,,,,,,,,,,da637c3e-9086-4734-b929-25e4a1e69a0d,928,,"[67.4, 79.0]",3749493,29,,,,-0.28306392,,Right Foot,,,,"[120.0, 63.7]",,Low Pass,,54.780014,,Out,,,,,,,,,,1,Regular Play,Alessandro Pistone,40284.0,Right Back,66,Everton,29,,36,,,,,,,,,,,,,,,,,,Everton,29,00:29:36.322,Pass,
,,,,,,,,,,,,,,,,5.83376,,,,,,,,,,,,,,,43c2ae5a-ee60-4412-b084-72bf66661427,931,,"[6.0, 36.0]",3749493,30,,,,-0.33852214,,Right Foot,,,,"[80.7, 9.7]",,High Pass,,79.19457,,,,Thierry Henry,15516.0,,,,,,Goal Kick,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,67,Arsenal,1,['74dfe137-fcf7-4f31-a525-f33fa1bcf7e7'],25,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:25.274,Pass,
,,,,,,,,,,,,,,,,1.270428,,,,,,,,,,,,,,,412c029f-bd08-42ba-a9e9-2ebffff823a4,935,,"[86.1, 5.8]",3749493,30,,,,-0.066568166,,Right Foot,,,,"[95.1, 5.2]",,Ground Pass,,9.019978,,,,Robert Pirès,19312.0,,,,,,,1,From Goal Kick,Thierry Henry,15516.0,Left Center Forward,67,Arsenal,1,['fcef6eac-8ad9-4261-83b9-855ab579dac2'],35,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:35.890,Pass,
,,,,,,,,,,,,,,,,1.384784,,,,,,,,,,,,,,,8b0531a7-2198-480b-852b-25e1b33ed9ec,941,,"[96.9, 0.1]",3749493,30,,,,2.8911495,,,,,,"[88.3, 2.3]",,Low Pass,,8.876936,,,,Thierry Henry,15516.0,,,,,,Throw-in,1,From Throw In,Robert Pirès,19312.0,Left Midfield,68,Arsenal,1,['f594c3fc-5a02-43e0-937b-d6bd52ecc158'],42,,,,,,,,,,,,,,,,,,Arsenal,1,00:30:42.496,Pass,
,,,,,,,,,,,,,,,,1.040993,,,,,,,,,,,,,,,4cac0791-9a28-4cea-805c-5fdf385a1102,956,,"[120.0, 0.1]",3749493,31,,,,1.7545408,,Right Foot,,,,"[113.7, 34.0]",,Low Pass,True,34.48043,,Incomplete,,,,,,,Inswinging,,Corner,1,From Corner,Thierry Henry,15516.0,Left Center Forward,69,Arsenal,1,['caa245cd-f1db-4eb8-b3f0-0e6a4b434600'],10,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:10.000,Pass,
,,,,,,,,,,,,,,,,3.797614,,,,,,,,,,,,,,,822bf305-c9cd-4a1d-99c1-d9fe98cf9b3e,962,,"[28.7, 17.0]",3749493,31,,,,0.970627,,Right Foot,,,,"[69.9, 77.2]",,High Pass,,72.94848,,,,Fredrik Ljungberg,15754.0,,,True,,,,1,From Corner,Jens Lehmann,20015.0,Goalkeeper,69,Arsenal,1,['051643fa-a3f9-474f-97a5-22a26aca2be7'],20,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:20.148,Pass,
,,,,,,,,,,,,,,,,1.244766,,,,,,,,,,,,,,,382e7d78-bc49-463b-b9a3-3a65e685f59d,966,,"[69.5, 75.6]",3749493,31,,,True,-2.0373175,,,,,,"[62.5, 61.7]",,Low Pass,,15.563097,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,1,From Corner,Fredrik Ljungberg,15754.0,Right Midfield,69,Arsenal,1,"['33c59664-45cc-48f3-9d97-5083b68fb5f2', 'f9e9325e-46a0-4cf7-b299-5d865eb6153f']",23,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:23.945,Pass,True
,,,,,,,,,,,,,,,,0.971341,,,,,,,,,,,,,,,1d13acad-9660-4294-a5ab-f43b0a07f154,971,,"[67.4, 64.4]",3749493,31,,,,1.5098034,,Right Foot,,,,"[68.2, 77.5]",,Ground Pass,,13.124405,,,,Fredrik Ljungberg,15754.0,,,,,,,1,From Corner,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,69,Arsenal,1,"['1b77d507-9eb8-4b70-9cb6-b22a9107131b', 'b7c32f33-09e9-4750-b04a-65f5dd1fd093']",28,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:28.918,Pass,True
,,,,,,,,,,,,,,,,1.28686,,,,,,,,,,,,,,,98017525-b829-4f47-bad5-dffc079613a1,979,,"[93.2, 77.2]",3749493,31,,,,-1.2112701,,Right Foot,True,,,"[104.1, 48.2]",,Low Pass,,30.9808,,Incomplete,,Thierry Henry,15516.0,,,,,,,1,From Corner,Fredrik Ljungberg,15754.0,Right Midfield,69,Arsenal,1,"['76677cb2-c790-4a54-8e3b-fb4e450d5297', 'c5f5a1a0-9f57-4423-9793-bb09dd638944', 'f3799d5c-ca01-43ba-a166-802d3b948c87']",34,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:34.012,Pass,True
,,,,,,,,,,,,,,,,2.234807,,,,,,,,,,,,,,,fd0e1613-2e02-441c-a032-3afe83deefa9,982,,"[108.0, 80.0]",3749493,31,,,,-2.8240001,,,,,,"[79.1, 70.5]",,Low Pass,,30.421373,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,Throw-in,1,From Throw In,Fredrik Ljungberg,15754.0,Right Midfield,70,Arsenal,1,['e9e9dfb9-3c63-410d-85e3-7ea0c10fcc99'],38,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:38.738,Pass,
,,,,,,,,,,,,,,,,1.119566,,,,,,,,,,,,,,,09551b4e-285a-4a13-af33-b57bd7fa02ec,985,,"[79.7, 70.5]",3749493,31,,,,-1.674321,,Right Foot,,,,"[78.1, 55.1]",,Ground Pass,,15.482894,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,70,Arsenal,1,['4f20326f-1ba8-415b-a682-d70fb16e157d'],41,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:41.875,Pass,
,,,,,,,,,,,,,,,,0.880947,,,,,,,,,,,,,,,51e3d6fe-eb4e-4df4-b5eb-065a970dbe3a,988,,"[77.0, 54.3]",3749493,31,,,,-1.5076619,,Right Foot,,,,"[78.1, 36.9]",,Ground Pass,,17.434736,,,,Patrick Vieira,15515.0,,,,,,,1,From Throw In,Gilberto Aparecido da Silva,40221.0,Right Defensive Midfield,70,Arsenal,1,['11314b5c-da54-47da-a01d-2022e52d0378'],43,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:43.667,Pass,
,,,,,,,,,,,,,,,,0.922147,,,,,,,,,,,,,,,8dbc312e-0a0e-435f-9b5c-1f873605155a,992,,"[77.2, 41.8]",3749493,31,,,,-0.24146374,d5319fa8-a92c-4d05-ad0f-1f6a3b4cc452,Right Foot,,,,"[90.6, 38.5]",,Ground Pass,,13.800363,,,,Robert Pirès,19312.0,True,,,,,,1,From Throw In,Patrick Vieira,15515.0,Left Defensive Midfield,70,Arsenal,1,"['3e44fe9c-7fb2-48e8-b991-d3320f75f5b8', '7f38ee01-39b6-4964-a922-429b67acbc42']",45,,,,,,,,,,,,,,,,,,Arsenal,1,00:31:45.413,Pass,True
,,,,,,,,,,,,,,,,1.86987,,,,,,,,,,,,,,,6608ca86-28ea-4c4e-bec3-7e2850e032f2,1010,,"[70.9, 80.0]",3749493,32,True,,,-3.0948184,,,,,,"[47.4, 78.9]",,Low Pass,,23.52573,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,Throw-in,1,From Throw In,Fredrik Ljungberg,15754.0,Right Midfield,71,Arsenal,1,['bade890a-d0ec-4466-b02e-4467dd31b544'],15,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:15.189,Pass,
,,,,,,,,,,,,,,,,3.379313,,,,,,,,,,,,,,,a66d273d-b0fa-4c2f-895a-23cb4d022405,1012,,"[38.3, 74.4]",3749493,32,,,,-2.4238203,,Right Foot,,,,"[11.5, 51.0]",,Ground Pass,,35.578083,,,,Jens Lehmann,20015.0,,,,,,,1,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,71,Arsenal,1,['ba1784ef-46c3-478a-9dcf-32c219fd04b8'],19,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:19.842,Pass,
,,,,,,,,,,,,,,,,4.227274,,,,,,,,,,,,,,,1a031a40-c917-4c73-a2b8-38550391e25a,1015,,"[12.1, 50.8]",3749493,32,,,,-0.21866895,,Left Foot,,,,"[14.8, 50.2]",,Ground Pass,,2.7658634,,,,Kolo Habib Touré,38412.0,,,,,,,1,From Throw In,Jens Lehmann,20015.0,Goalkeeper,71,Arsenal,1,['fa9e4009-b72d-440c-b678-525839325ff6'],23,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:23.398,Pass,
,,,,,,,,,,,,,,,,1.664474,,,,,,,,,,,,,,,662b5a4e-88bc-42f2-83c0-f980a09d9417,1018,,"[14.4, 51.9]",3749493,32,,,,0.8557945,,Right Foot,,,,"[28.9, 68.6]",,Ground Pass,,22.11651,,,,Martin Keown,15654.0,,,,,,,1,From Throw In,Kolo Habib Touré,38412.0,Right Center Back,71,Arsenal,1,['d9f926ed-8fe7-4356-9c1d-b75cfa6a89a1'],28,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:28.982,Pass,
,,,,,,,,,,,,,,,,2.632419,,,,,,,,,,,,,,,0a08fff8-69e6-43e1-8ccf-9864e306f612,1022,,"[43.9, 71.3]",3749493,32,,,,-0.2144717,,Right Foot,,,,"[94.4, 60.3]",,High Pass,,51.684135,,Incomplete,,Thierry Henry,15516.0,,,,,,,1,From Throw In,Martin Keown,15654.0,Left Center Back,71,Arsenal,1,"['c7a41bfa-eee3-4414-8771-f1d706b78009', 'd5aae93f-e773-4d2d-b218-9e9c909e6f22']",34,,,,,,,,,,,,,,,,,,Arsenal,1,00:32:34.689,Pass,
,,,,,,,,,,,,,,,,2.51345,,,,,,,,,,,,,,,7f831e3c-6391-40bd-b400-77672fc4ad38,1026,,"[19.3, 12.5]",3749493,32,,,,0.3900684,,Left Foot,,,,"[66.0, 31.7]",,High Pass,,50.49287,,,,Nick Chadwick,40283.0,,,,,,,1,Regular Play,Alan Stubbs,40285.0,Left Center Back,72,Everton,29,['40a733c3-779e-46ad-96b1-abea79a6e46e'],38,,,,,,,,,,,,,,,,,,Everton,29,00:32:38.688,Pass,
,,,,,,,,,,,,,,,,1.222822,,,,,,,,,,,,,,,887877a8-b293-46b1-bc12-4e5c8398093e,1029,,"[64.6, 32.5]",3749493,32,,,,1.1457561,,Right Foot,,,,"[68.9, 42.0]",,Low Pass,,10.427847,,,,Tomasz Radziński,40286.0,,,,,,,1,Regular Play,Nick Chadwick,40283.0,Left Center Forward,72,Everton,29,['b618faaa-3d6d-4a21-9208-47186a626345'],41,,,,,,,,,,,,,,,,,,Everton,29,00:32:41.253,Pass,
,,,,,,,,,,,,,,,,0.902303,,,,,,,,,,,,,,,8de2afd7-cefa-4e7f-b9dc-7f9ffec40851,1031,,"[69.1, 42.0]",3749493,32,,,,-2.5748634,,Right Foot,,,,"[65.8, 39.9]",,Ground Pass,,3.9115214,,,,Nick Chadwick,40283.0,,,,,,,1,Regular Play,Tomasz Radziński,40286.0,Right Center Forward,72,Everton,29,['ae7bc73a-af6b-41fa-bed2-a941f41c9521'],42,,,,,,,,,,,,,,,,,,Everton,29,00:32:42.475,Pass,
,,,,,,,,,,,,,,,,3.431721,,,,,,,,,,,,,,,50af0c1b-ee79-475b-95cc-dba4d2835869,1034,,"[66.8, 39.7]",3749493,32,,,,1.7266645,,Right Foot,,,,"[61.3, 74.7]",,Low Pass,,35.42951,,,,Alessandro Pistone,40284.0,,,,,,,1,Regular Play,Nick Chadwick,40283.0,Left Center Forward,72,Everton,29,['a472a0d1-dc3d-446c-83eb-7ede1b4757f1'],43,,,,,,,,,,,,,,,,,,Everton,29,00:32:43.608,Pass,
,,,,,,,,,,,,,,,,2.30732,,,,,,,,,,,,,,,8a88d901-1773-4d82-97ad-3c07c3ec24ce,1037,,"[69.5, 73.5]",3749493,32,,,,-2.2597208,,Right Foot,,,,"[63.9, 66.7]",,Ground Pass,,8.809086,,,,Tobias Linderoth,20189.0,,,,,,,1,Regular Play,Alessandro Pistone,40284.0,Right Back,72,Everton,29,['c328889d-a47d-4499-aad2-0df15f4c0837'],49,,,,,,,,,,,,,,,,,,Everton,29,00:32:49.569,Pass,
,,,,,,,,,,,,,,,,1.883243,,,,,,,,,,,,,,,c9c3a631-2048-493f-ad42-df1ec86ec963,1040,,"[63.9, 66.7]",3749493,32,,,,-1.8856909,,Right Foot,,,,"[53.9, 36.0]",,Ground Pass,,32.287613,,,,Alan Stubbs,40285.0,,,,,,,1,Regular Play,Tobias Linderoth,20189.0,Right Center Midfield,72,Everton,29,['6eab56f1-02f9-4ccc-9bee-b96fd6932b79'],52,,,,,,,,,,,,,,,,,,Everton,29,00:32:52.053,Pass,
,,,,,,,,,,,,,,,,1.904167,,,,,,,,,,,,,,,9b933498-a7de-46f4-9e27-0bfbe2658564,1043,,"[55.1, 36.0]",3749493,32,,,,-1.1212143,,Right Foot,,,,"[70.3, 4.5]",,Ground Pass,,34.975563,,,,David Unsworth,40281.0,,,,,,,1,Regular Play,Alan Stubbs,40285.0,Left Center Back,72,Everton,29,['1cd2e501-b566-4821-aa37-d834588fb460'],54,,,,,,,,,,,,,,,,,,Everton,29,00:32:54.762,Pass,
,,,,,,,,,,,,,,,,1.316725,,,,,,,,,,,,,,,31413b82-494f-43e8-9a17-a3d233c4f993,1047,,"[71.9, 2.8]",3749493,32,,,,0.29386935,,Left Foot,,,,"[87.1, 7.4]",,Ground Pass,,15.880806,,,,Mark Pembridge,40289.0,,,,,,,1,Regular Play,David Unsworth,40281.0,Left Back,72,Everton,29,"['288ec3ca-3eef-451b-9d71-796af0a905ac', 'd74dc128-255f-4dec-8142-ad191584c7d6']",58,,,,,,,,,,,,,,,,,,Everton,29,00:32:58.050,Pass,True
,,,,,,,,,,,,,,,,0.512815,,,,,,,,,,,,,,,6d40d8b9-459a-4543-8b71-5af0ef1fcf84,1050,,"[86.7, 7.4]",3749493,32,,,,-1.8105395,,Left Foot,,,,"[85.6, 2.9]",,Low Pass,,4.632494,,,,David Unsworth,40281.0,,,,,,,1,Regular Play,Mark Pembridge,40289.0,Left Midfield,72,Everton,29,['4ffc93bb-6bcf-466f-b253-6a05d7900841'],59,,,,,,,,,,,,,,,,,,Everton,29,00:32:59.411,Pass,
,,,,,,,,,,,,,,,,2.018825,,,,,,,,,,,,,,,17bb390e-df83-4017-bff2-aa93a2789867,1052,,"[85.6, 2.9]",3749493,32,,,,0.9156096,,Head,,,,"[100.2, 21.9]",,High Pass,,23.961636,,Incomplete,,,,,,,,,,1,Regular Play,David Unsworth,40281.0,Left Back,72,Everton,29,['916f2b76-6e36-43c7-a29c-0e844ff32b51'],59,,,,,,,,,,,,,,,,,,Everton,29,00:32:59.924,Pass,
,,,,,,,,,,,,,,,,0.829309,,,,,,,,,,,,,,,3d725c57-9f69-4915-8a2f-c58ff761216a,1055,,"[22.0, 58.6]",3749493,33,,,,0.08673834,,Right Foot,,,,"[31.2, 59.4]",,Ground Pass,,9.234717,,,,Patrick Vieira,15515.0,,,,,,,1,Regular Play,Martin Keown,15654.0,Left Center Back,73,Arsenal,1,['8d6288b4-4c5d-474a-88a2-f421f59f4504'],3,,,,,,,,,,,,,,,,,,Arsenal,1,00:33:03.198,Pass,
