ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_lost_out,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,2.955325,,,,,,,,,,,,,,,3c40479d-4b26-454e-8f1b-ae1571cc4263,2507,,"[63.5, 35.0]",3749257,65,,,,,-1.1071488,,Right Foot,,,"[70.7, 20.6]",,Ground Pass,,16.09969,,,,,Ashley Cole,12529.0,,,,,,,2,From Throw In,Patrick Vieira,15515.0,Right Center Midfield,140,Arsenal,1,['4fad666e-a804-44f0-807d-4a25592cca61'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:20:14.331,Pass,
,,,,,,,,,,,,,,,,1.933025,,,,,,,,,,,,,,,3fd6aa4c-9e4b-4d2a-976e-25a3b3a4b66d,2510,,"[76.1, 17.0]",3749257,65,,,,,2.1327178,,Left Foot,,,"[64.2, 35.9]",,Ground Pass,,22.334278,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,From Throw In,Ashley Cole,12529.0,Left Back,140,Arsenal,1,['da9b7df9-380c-4125-a829-38018be9e099'],18,,,,,,,,,,,,,,,,,Arsenal,1,00:20:18.753,Pass,
,,,,,,,,,,,,,,,,1.761929,,,,,,,,,,,,,,,3e7d6149-bdd9-4c52-bc08-a27748a7d7ae,2513,,"[64.2, 35.9]",3749257,65,,,,,1.1383885,,Left Foot,,,"[72.0, 52.8]",,Ground Pass,,18.613167,,,,,Dennis Bergkamp,15042.0,,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,140,Arsenal,1,['411525ec-0db8-4d6f-876b-707572475249'],21,,,,,,,,,,,,,,,,,Arsenal,1,00:20:21.568,Pass,
,,,,,,,,,,,,,,,,1.613347,,,,,,,,,,,,,,,ca2a59ac-336b-417a-85ac-f0dbb30a5787,2516,,"[74.6, 57.6]",3749257,65,,,,,0.17021193,,Right Foot,,,"[93.8, 60.9]",,Ground Pass,,19.48153,,,,,Thierry Henry,15516.0,,,,,,,2,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,140,Arsenal,1,['5b7c70c7-9395-413e-a128-a8544a0231b3'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:20:24.760,Pass,
,,,,,,,,,,,,,,,,1.575799,,,,,,,,,,,,,,,12ae7747-f4fd-4ce0-a31e-c5ba565d8850,2518,,"[94.0, 61.1]",3749257,65,,,,,1.0240074,,Right Foot,,,"[103.8, 77.2]",,Ground Pass,,18.848078,,,,,Fredrik Ljungberg,15754.0,,,,,,,2,From Throw In,Thierry Henry,15516.0,Left Center Forward,140,Arsenal,1,['fc5c1373-3922-453c-a9b5-2c7427d5d47b'],26,,,,,,,,,,,,,,,,,Arsenal,1,00:20:26.373,Pass,
,,,,,,,,,,,,,,,,0.702922,,,,,,,,,,,,,,,acf8cc33-c406-4ca2-96a7-d84b4aeb4c08,2521,,"[116.6, 74.2]",3749257,65,,,,,-1.5013893,,Right Foot,,,"[117.9, 55.5]",,High Pass,,18.745132,,,Incomplete,,Thierry Henry,15516.0,,,,,,,2,From Throw In,Fredrik Ljungberg,15754.0,Right Midfield,140,Arsenal,1,"['4302af82-f677-40e3-9cd2-28523268b8f5', 'b706365d-0eff-4b56-8231-ac8489430965']",31,,,,,,,,,,,,,,,,,Arsenal,1,00:20:31.183,Pass,
,,,,,,,,,,,,,,,,1.361648,,,,,,,,,,,,,,,e6c141b9-11b1-4319-9b89-fbbb95aa94b2,2526,,"[99.9, 72.9]",3749257,65,,,,,-2.3561945,,Right Foot,,,"[86.8, 59.8]",,Ground Pass,,18.526197,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,From Throw In,Laureano Bisan-Etame Mayer,40222.0,Right Back,140,Arsenal,1,['8bdf2ad8-6d4a-4676-b9e0-02494c89fdcd'],35,,,,,,,,,,,,,,,,,Arsenal,1,00:20:35.681,Pass,
,,,,,,,,,,,,,,,,0.988484,,,,,,,,,,,,,,,19f66325-6484-4608-a243-55a9afb7d7b8,2528,,"[85.5, 57.0]",3749257,65,,,,,-1.1515639,,Left Foot,,,"[89.6, 47.8]",,Ground Pass,,10.072239,,,,,Dennis Bergkamp,15042.0,,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,140,Arsenal,1,['99841772-196e-472f-a47d-8f844e862ca0'],37,,,,,,,,,,,,,,,,,Arsenal,1,00:20:37.043,Pass,
,,,,,,,,,,,,,,,,1.122324,,,,,,,,,,,,,,,27ced084-f563-4410-afbb-4e1bf236dce9,2532,,"[85.3, 45.0]",3749257,65,,,,,-1.8263454,,Right Foot,,,"[82.4, 33.9]",,Ground Pass,,11.472576,,,,,Patrick Vieira,15515.0,,,,,,,2,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,140,Arsenal,1,['cc7ea926-d104-4c68-b9b7-697baeaf9497'],41,,,,,,,,,,,,,,,,,Arsenal,1,00:20:41.602,Pass,
,,,,,,,,,,,,,,,,1.253867,,,,,,,,,,,,,,,5e4bb574-dcd9-46f6-92be-2c9cac251db7,2535,,"[78.8, 33.7]",3749257,65,,,,,1.4508082,,Right Foot,,,"[80.5, 47.8]",,Ground Pass,,14.202112,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,From Throw In,Patrick Vieira,15515.0,Right Center Midfield,140,Arsenal,1,['c5f87310-4eda-4e8d-8fd9-19e8658256b9'],43,,,,,,,,,,,,,,,,,Arsenal,1,00:20:43.878,Pass,
,,,,,,,,,,,,,,,,0.686355,,,,,,,,,,,,,,,35cb41b4-457b-4f53-922c-afd5276bd768,2538,,"[80.5, 47.8]",3749257,65,,,,,-1.9409672,,Right Foot,,,"[77.9, 41.1]",,Ground Pass,,7.1867933,,,,,Dennis Bergkamp,15042.0,,,,,,,2,From Throw In,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,140,Arsenal,1,['398e4550-1ac3-4a6c-b6b1-3dee3ccd8b75'],45,,,,,,,,,,,,,,,,,Arsenal,1,00:20:45.143,Pass,
,,,,,,,,,,,,,,,,1.590006,,,,,,,,,,,,,,,f6395241-c80a-4994-8561-15ce8762dd27,2541,,"[86.4, 35.2]",3749257,65,,,,,-0.052333124,d6d4ee81-d296-4c6a-a45e-5c3064379d17,Right Foot,,,"[107.4, 34.1]",True,Ground Pass,,21.02879,,,,,Patrick Vieira,15515.0,,,,Through Ball,True,,2,From Throw In,Dennis Bergkamp,15042.0,Right Center Forward,140,Arsenal,1,['5733dc53-fe27-43fc-accc-f63e6af1dc8e'],51,,,,,,,,,,,,,,,,,Arsenal,1,00:20:51.064,Pass,
,,,,,,,,,,,,,,,,3.58851,,,,,,,,,,,,,,,cf8a5b0b-578c-46b6-8e6b-70645e5586d9,2546,,"[60.0, 40.0]",3749257,66,,True,,,3.0379195,,Right Foot,,,"[42.7, 41.8]",,Ground Pass,,17.393389,,,,,Frank Mohammed Sinclair,40243.0,,,,,,Kick Off,2,From Kick Off,Paul Dickov,40240.0,Left Center Forward,141,Leicester City,22,['5211b306-6b18-4a5d-93d2-bfda2ac14d01'],47,,,,,,,,,,,,,,,,,Leicester City,22,00:21:47.808,Pass,
,,,,,,,,,,,,,,,,1.10101,,,,,,,,,,,,,,,f86dc455-3e39-44a8-a0cf-11202a85ba7d,2548,,"[40.0, 56.4]",3749257,66,,,,,0.88431096,,Right Foot,,,"[51.8, 70.8]",,Ground Pass,,18.617197,,,,,James Scowcroft,40237.0,,,,,,,2,From Kick Off,Frank Mohammed Sinclair,40243.0,Right Back,141,Leicester City,22,['2fd31167-49c6-4534-b5cd-a3248a26d61a'],52,,,,,,,,,,,,,,,,,Leicester City,22,00:21:52.232,Pass,
,,,,,,,,,,,,,,,,3.828563,,,,,,,,,,,,,,,930bb759-a902-4bec-927f-0d206ecae21a,2551,,"[53.8, 70.6]",3749257,66,,,,,-0.2573237,,Right Foot,,,"[112.7, 55.1]",,High Pass,,60.90534,,,Incomplete,,,,,,,,,,2,From Kick Off,James Scowcroft,40237.0,Left Midfield,141,Leicester City,22,['d6f03a34-396d-44e8-981f-d945cd1891b0'],54,,,,,,,,,,,,,,,,,Leicester City,22,00:21:54.712,Pass,
,,,,,,,,,,,,,,,,2.005614,,,,,,,,,,,,,,,c3427858-ffe3-42aa-8c38-503a62d1f163,2554,,"[7.9, 25.2]",3749257,67,,,,,0.20039855,,Left Foot,,,"[33.5, 30.4]",,Ground Pass,,26.122787,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,From Kick Off,Jens Lehmann,20015.0,Goalkeeper,141,Leicester City,22,['74af1d0b-d56d-4755-9e79-2ee21d944788'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:22:00.494,Pass,
,,,,,,,,,,,,,,,,1.319366,,,,,,,,,,,,,,,dd9339ca-7a9b-4295-97eb-0e0436b4e21c,2557,,"[44.6, 38.9]",3749257,67,,,,,1.0206841,,Right Foot,,,"[55.7, 57.0]",,Ground Pass,,21.232523,,,Incomplete,,Fredrik Ljungberg,15754.0,,,,,,,2,From Kick Off,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,141,Leicester City,22,"['3720f264-e54d-4f82-b6b2-ad9db3e831bb', '73c321fa-7aa1-4f36-bdb2-86cbbee08585']",5,,,,,,,,,,,,,,,,,Arsenal,1,00:22:05.025,Pass,
,,,,,,,,,,,,,,,,1.232797,,,,,,,,,,,,,,,bfd7a4cb-66c6-45c2-bf29-e18c1c93621a,2561,,"[53.3, 24.9]",3749257,67,,,,,3.1112988,,Right Foot,,,"[40.1, 25.3]",,Ground Pass,,13.206059,,,,,Matt Heath,40241.0,,,,,,,2,From Kick Off,Marcus Bent,40242.0,Right Center Forward,141,Leicester City,22,['2ef4b756-1d4d-4660-b26e-18e47780fa06'],7,,,,,,,,,,,,,,,,,Leicester City,22,00:22:07.791,Pass,
,,,,,,,,,,,,,,,,1.117337,,,,,,,,,,,,,,,83f1953a-9889-46b4-a03d-854c1273c8e3,2563,,"[40.1, 25.3]",3749257,67,,,,,1.1659045,,Left Foot,,,"[45.5, 37.9]",,Ground Pass,,13.708391,,,,,Marcus Bent,40242.0,,,,,,,2,From Kick Off,Matt Heath,40241.0,Right Center Back,141,Leicester City,22,['6ec1784c-2405-48f6-9ae2-59ba5aebc08a'],9,,,,,,,,,,,,,,,,,Leicester City,22,00:22:09.024,Pass,
,,,,,,,,,,,,,,,,5.092432,,,,,,,,,,,,,,,bacab257-712f-42d9-9c33-e84746eb8a9a,2566,,"[46.8, 40.1]",3749257,67,,,,,0.55130833,,Right Foot,,,"[111.2, 79.7]",,High Pass,,75.60106,,,Out,,Paul Dickov,40240.0,,,,,,,2,From Kick Off,Marcus Bent,40242.0,Right Center Forward,141,Leicester City,22,['ed83f0ba-e700-4cfe-95f0-9468f7d79d45'],12,,,,,,,,,,,,,,,,,Leicester City,22,00:22:12.162,Pass,
,,,,,,,,,,,,,,,,1.856477,,,,,,,,,,,,,,,ba487331-fc0f-47da-b72b-58c71fddf64b,2569,,"[12.0, 0.1]",3749257,67,,,,,0.40199745,,,,,"[28.7, 7.2]",,High Pass,,18.146626,,,Incomplete,,Dennis Bergkamp,15042.0,,,,,,Throw-in,2,From Throw In,Ashley Cole,12529.0,Left Back,142,Arsenal,1,"['b90497b4-175b-47d1-8839-2509e11c9ce3', 'd5a65e63-ab59-49af-add7-27a5143db13e']",33,,,,,,,,,,,,,,,,,Arsenal,1,00:22:33.369,Pass,
,,,,,,,,,,,,,,,,1.92362,,,,,,,,,,,,,,,b90497b4-175b-47d1-8839-2509e11c9ce3,2572,,"[91.4, 72.9]",3749257,67,,,,True,-1.7521161,,,,,"[90.3, 66.9]",,High Pass,,6.1,,,,,James Scowcroft,40237.0,,,,,,Recovery,2,Regular Play,Frank Mohammed Sinclair,40243.0,Right Back,143,Leicester City,22,"['14a9729a-42bc-4544-9c38-7ec36757570e', '3320da9f-bf19-4e23-a7aa-46526586693d', 'ba487331-fc0f-47da-b72b-58c71fddf64b']",35,,,,,,,,,,,,,,,,,Leicester City,22,00:22:35.225,Pass,True
,,,,,,,,,,,,,,,,2.602477,,,,,,,,,,,,,,,4f7310ed-22a3-4f6c-9925-7a9b1f8232d9,2576,,"[85.9, 66.2]",3749257,67,,,,,-2.595426,,Right Foot,,,"[65.5, 53.8]",,High Pass,,23.872997,,,,,Billy McKinlay,15049.0,,,,,,,2,Regular Play,James Scowcroft,40237.0,Left Midfield,143,Leicester City,22,['9df569b5-c3cb-4e59-8722-f83fdb8692f6'],37,,,,,,,,,,,,,,,,,Leicester City,22,00:22:37.632,Pass,
,,,,,,,,,,,,,,,,1.396182,,,,,,,,,,,,,,,309d2618-1877-47d8-a14a-0cd5b1fdd236,2583,,"[78.5, 54.8]",3749257,67,,,,,-2.1284285,,Right Foot,,,"[72.7, 45.5]",,Ground Pass,,10.960383,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,144,Arsenal,1,['a194733e-6ecd-4585-9712-946e3d6de4c3'],50,,,,,,,,,,,,,,,,,Arsenal,1,00:22:50.534,Pass,
,,,,,,,,,,,,,,,,1.100657,,,,,,,,,,,,,,,334d246c-cae8-4222-8f48-785259776fca,2585,,"[72.7, 45.5]",3749257,67,,,,,-1.6763626,,Right Foot,,,"[71.1, 30.4]",,Ground Pass,,15.184531,,,,,Patrick Vieira,15515.0,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,144,Arsenal,1,['6f397ab7-64c1-43f2-99b1-e762f0b37857'],51,,,,,,,,,,,,,,,,,Arsenal,1,00:22:51.930,Pass,
,,,,,,,,,,,,,,,,1.078635,,,,,,,,,,,,,,,cea5f842-0a19-46cd-bd7e-6811d4f9d4bb,2588,,"[71.1, 30.4]",3749257,67,,,,,-1.0694307,,Right Foot,,,"[76.8, 20.0]",,Ground Pass,,11.859595,,,,,Dennis Bergkamp,15042.0,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Center Midfield,144,Arsenal,1,['af91f6f2-4fa4-4bad-a049-8b16ed8527db'],53,,,,,,,,,,,,,,,,,Arsenal,1,00:22:53.830,Pass,
,,,,,,,,,,,,,,,,1.673263,,,,,,,,,,,,,,,73531de3-f5f9-43a9-a602-36adba3002b2,2591,,"[76.8, 20.0]",3749257,67,,,,,1.8872278,,Right Foot,,,"[69.4, 42.6]",,Ground Pass,,23.780664,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,Regular Play,Dennis Bergkamp,15042.0,Right Center Forward,144,Arsenal,1,['75195368-fe72-4162-a74c-4ceedc3e6c8f'],57,,,,,,,,,,,,,,,,,Arsenal,1,00:22:57.913,Pass,
,,,,,,,,,,,,,,,,1.74831,,,,,,,,,,,,,,,e0a05fce-2510-4dd9-8336-fbb673dbea17,2594,,"[70.7, 51.7]",3749257,68,,,,,1.5789928,,Right Foot,,,"[70.5, 76.1]",,Ground Pass,,24.40082,,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,144,Arsenal,1,['c7f8287f-466a-4089-bfd7-061796b545f7'],0,,,,,,,,,,,,,,,,,Arsenal,1,00:23:00.652,Pass,
,,,,,,,,,,,,,,,,0.89852,,,,,,,,,,,,,,,3c817bb9-27e3-478a-80ff-7ef66031db7b,2597,,"[70.5, 76.1]",3749257,68,,,,,-1.608162,,Right Foot,,,"[70.1, 65.4]",,Ground Pass,,10.707474,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,144,Arsenal,1,['4a57cd1c-4aa2-42df-8989-f889d765c005'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:23:03.038,Pass,
,,,,,,,,,,,,,,,,1.661045,,,,,,,,,,,,,,,e59e6f92-b99b-4061-940f-dfd2c11167ef,2600,,"[69.6, 56.3]",3749257,68,,,,,-1.5360613,,Right Foot,,,"[70.5, 30.4]",,Ground Pass,,25.915632,,,,,Patrick Vieira,15515.0,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,144,Arsenal,1,['bff4d4ef-fa50-4bff-99db-aad03977c373'],4,,,,,,,,,,,,,,,,,Arsenal,1,00:23:04.833,Pass,
,,,,,,,,,,,,,,,,0.997676,,,,,,,,,,,,,,,c22ce98a-66f6-4d20-abe4-c7d157232db6,2603,,"[70.5, 30.4]",3749257,68,,,,,0.0,,Right Foot,,,"[79.0, 30.4]",,Ground Pass,,8.5,,,,,Robert Pirès,19312.0,,,,,,,2,Regular Play,Patrick Vieira,15515.0,Right Center Midfield,144,Arsenal,1,['8a6580d0-e187-454f-a8ce-7923d66dfba2'],7,,,,,,,,,,,,,,,,,Arsenal,1,00:23:07.186,Pass,
,,,,,,,,,,,,,,,,0.989015,,,,,,,,,,,,,,,7a66c1c1-e771-416f-8676-850932f25d42,2606,,"[80.0, 35.0]",3749257,68,,,,,1.8736812,,Right Foot,,,"[77.5, 43.0]",,Ground Pass,,8.381527,,,,,Fredrik Ljungberg,15754.0,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,144,Arsenal,1,['7e95f257-2b0a-4f86-a3eb-4ae1672c9474'],11,,,,,,,,,,,,,,,,,Arsenal,1,00:23:11.662,Pass,
,,,,,,,,,,,,,,,,0.936096,,,,,,,,,,,,,,,5a386873-0661-4c9c-8249-7bd91d34b9f4,2609,,"[77.5, 43.0]",3749257,68,,,,,1.4659194,,Right Foot,,,"[78.7, 54.4]",,Ground Pass,,11.462984,,,,,Thierry Henry,15516.0,,,,,,,2,Regular Play,Fredrik Ljungberg,15754.0,Right Midfield,144,Arsenal,1,['9094a4d7-cef5-4cbc-b49a-ad5b8a2a88ea'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:23:14.248,Pass,
,,,,,,,,,,,,,,,,0.965844,,,,,,,,,,,,,,,722b083f-17fa-4313-8b0f-8596c99002ea,2611,,"[78.7, 54.4]",3749257,68,,,,,-2.7790484,,Right Foot,,,"[70.0, 51.1]",,Ground Pass,,9.304837,,,,,Gilberto Aparecido da Silva,40221.0,,,,,,,2,Regular Play,Thierry Henry,15516.0,Left Center Forward,144,Arsenal,1,['0f96dbc0-26bb-4a1e-b9b0-ba91c14dcc6d'],15,,,,,,,,,,,,,,,,,Arsenal,1,00:23:15.184,Pass,
,,,,,,,,,,,,,,,,1.001577,,,,,,,,,,,,,,,2209a2ac-af82-42de-80bd-0ed714de26fb,2614,,"[70.0, 51.1]",3749257,68,,,,,1.5427139,,Right Foot,,,"[70.5, 68.9]",,Ground Pass,,17.80702,,,,,Laureano Bisan-Etame Mayer,40222.0,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,144,Arsenal,1,['b12e578c-164f-4b9a-9dc2-7ad6ef3e45f0'],17,,,,,,,,,,,,,,,,,Arsenal,1,00:23:17.956,Pass,
,,,,,,,,,,,,,,,,3.039027,,,,,,,,,,,,,,,2cc41510-0878-48b3-a877-22ef94fd78f4,2617,,"[70.5, 68.9]",3749257,68,,,,,-1.4196403,,Right Foot,,,"[75.1, 38.7]",,Ground Pass,,30.548323,,,Incomplete,,Fredrik Ljungberg,15754.0,,,,,,,2,Regular Play,Laureano Bisan-Etame Mayer,40222.0,Right Back,144,Arsenal,1,"['23c07fd3-690f-4fb5-bbdb-1ed1484b30d1', 'f4243a4c-be34-400f-adb1-e54c98801899']",19,,,,,,,,,,,,,,,,,Arsenal,1,00:23:19.757,Pass,
,,,,,,,,,,,,,,,,1.100917,,,,,,,,,,,,,,,23c07fd3-690f-4fb5-bbdb-1ed1484b30d1,2620,,"[45.0, 41.4]",3749257,68,,,,,-0.19204801,,Right Foot,,,"[59.4, 38.6]",,Ground Pass,,14.669697,,,,,Paul Dickov,40240.0,,,,,,Recovery,2,Regular Play,Steffen Freund,15173.0,Right Midfield,145,Leicester City,22,"['2cc41510-0878-48b3-a877-22ef94fd78f4', 'cbdab36a-996e-45d1-9652-6ee4f32f6e1d']",22,,,,,,,,,,,,,,,,,Leicester City,22,00:23:22.796,Pass,
,,,,,,,,,,,,,,,,1.228639,,,,,,,,,,,,,,,362983c8-005e-46e4-a3dc-5a34790c589c,2622,,"[59.4, 38.6]",3749257,68,,,,,3.0767486,,Right Foot,,,"[44.0, 39.6]",,Ground Pass,,15.432433,,,,,Billy McKinlay,15049.0,,,,,,,2,Regular Play,Paul Dickov,40240.0,Left Center Forward,145,Leicester City,22,['0fca448f-a5d6-4e9c-b363-d7608ec78be7'],23,,,,,,,,,,,,,,,,,Leicester City,22,00:23:23.897,Pass,
,,,,,,,,,,,,,,,,0.843929,,,,,,,,,,,,,,,16548c6c-8004-4ae9-b242-53b1318c25b8,2624,,"[44.0, 39.6]",3749257,68,,,,,-1.2256386,,Right Foot,,,"[47.2, 30.7]",,Ground Pass,,9.457801,,,,,Lilian Nalis,40238.0,,,,,,,2,Regular Play,Billy McKinlay,15049.0,Right Defensive Midfield,145,Leicester City,22,['c79676e4-98a5-4bb3-8713-55680c8c7d14'],25,,,,,,,,,,,,,,,,,Leicester City,22,00:23:25.125,Pass,
,,,,,,,,,,,,,,,,1.103433,,,,,,,,,,,,,,,9682095e-46f4-4992-9448-04d56ce7ae2e,2627,,"[52.4, 28.6]",3749257,68,,,,,1.4035424,,Right Foot,,,"[55.0, 44.0]",,Ground Pass,,15.617938,,,,,Steffen Freund,15173.0,,,,,,,2,Regular Play,Lilian Nalis,40238.0,Left Defensive Midfield,145,Leicester City,22,['181b5553-0bed-4a44-9d4a-514451d4f497'],28,,,,,,,,,,,,,,,,,Leicester City,22,00:23:28.868,Pass,
,,,,,,,,,,,,,,,,1.092818,,,,,,,,,,,,,,,5de2be7e-0f6b-4032-88a7-0c3cc2546d78,2631,,"[56.1, 42.7]",3749257,68,,,,,-1.9945878,,Right Foot,,,"[50.1, 29.4]",,Ground Pass,,14.590751,,,,,Billy McKinlay,15049.0,,,,,,,2,Regular Play,Steffen Freund,15173.0,Right Midfield,145,Leicester City,22,['ae80370b-f1df-4848-b415-7eca2a4f1c28'],30,,,,,,,,,,,,,,,,,Leicester City,22,00:23:30.626,Pass,
,,,,,,,,,,,,,,,,1.377653,,,,,,,,,,,,,,,3149c2fa-f86d-4f25-a430-4a2684b2fc7a,2634,,"[50.1, 29.4]",3749257,68,,,,,-1.3682876,,Right Foot,,,"[55.5, 3.1]",,Ground Pass,,26.84865,,,,,Jordan Stewart,40239.0,,,,,,,2,Regular Play,Billy McKinlay,15049.0,Right Defensive Midfield,145,Leicester City,22,['cb708c98-a22e-43be-b23e-eeb1bd03550e'],32,,,,,,,,,,,,,,,,,Leicester City,22,00:23:32.769,Pass,
,,,,,,,,,,,,,,,,0.979519,,,,,,,,,,,,,,,e66a81aa-03b8-4765-9063-bc933afa127d,2637,,"[61.6, 4.6]",3749257,68,,,,,1.4478245,,Left Foot,,,"[62.7, 13.5]",,Ground Pass,,8.96772,,,,,Lilian Nalis,40238.0,,,,,,,2,Regular Play,Jordan Stewart,40239.0,Left Back,145,Leicester City,22,['4b15cb63-11f3-4f61-8e06-43bdcb11e378'],36,,,,,,,,,,,,,,,,,Leicester City,22,00:23:36.797,Pass,
,,,,,,,,,,,,,,,,1.235447,,,,,,,,,,,,,,,0a7a5d39-d2ff-4860-a0e5-5a89786d6531,2640,,"[62.9, 13.6]",3749257,68,,,,,0.75139767,,Right Foot,,,"[70.5, 20.7]",,Ground Pass,,10.400481,,,,,Marcus Bent,40242.0,,,,,,,2,Regular Play,Lilian Nalis,40238.0,Left Defensive Midfield,145,Leicester City,22,['4f5e68d3-6cb6-466d-b87a-88044d335901'],38,,,,,,,,,,,,,,,,,Leicester City,22,00:23:38.774,Pass,
,,,,,,,,,,,,,,,,0.119838,,,,,,,,,,,,,,,f46527ae-8018-4c08-91d7-0dc6ef561ee7,2644,,"[71.2, 20.9]",3749257,68,,,,,0.8329813,,Right Foot,,,"[72.2, 22.0]",,Ground Pass,,1.4866068,,,Incomplete,,Steffen Freund,15173.0,,,,,,,2,Regular Play,Marcus Bent,40242.0,Right Center Forward,145,Leicester City,22,"['7bc17a1e-016d-4c11-a8ef-2c94f412fa45', '9da0d6b1-8b5b-42e2-ab48-d0d24d347488']",42,,,,,,,,,,,,,,,,,Leicester City,22,00:23:42.674,Pass,
,,,,,,,,,,,,,,,,0.930903,,,,,,,,,,,,,,,219d28fa-7de3-43ba-b6c8-2fe1dda4a053,2650,,"[42.0, 43.7]",3749257,68,,,,,-1.0763892,,Right Foot,,,"[48.9, 30.9]",,Ground Pass,,14.541321,,,,,Robert Pirès,19312.0,,,,,,,2,Regular Play,Gilberto Aparecido da Silva,40221.0,Left Center Midfield,146,Arsenal,1,"['cd1d9fd3-7e89-480a-a78e-6af24cd53b34', 'd7841050-72f5-45de-9c24-10cf11c16cef']",46,,,,,,,,,,,,,,,,,Arsenal,1,00:23:46.307,Pass,True
,,,,,,,,,,,,,,,,0.73327,,,,,,,,,,,,,,,bf673d28-208d-48f7-91df-3eb6e07e515f,2653,,"[62.2, 27.4]",3749257,68,,,,,1.345195,,Left Foot,,,"[65.0, 39.6]",,Low Pass,,12.517188,,,,,Dennis Bergkamp,15042.0,,,,,,,2,Regular Play,Robert Pirès,19312.0,Left Midfield,146,Arsenal,1,['4b07645d-ce9f-4d94-ac95-9cf0f081224b'],48,,,,,,,,,,,,,,,,,Arsenal,1,00:23:48.845,Pass,
,,,,,,,,,,,,,,,,2.582401,,,,,,,,,,,,,,,e32229bc-46dc-41f3-9ef3-38d6e54b5466,2658,,"[38.3, 38.4]",3749257,68,,,,,-1.478166,,Left Foot,,,"[40.0, 20.1]",,Ground Pass,,18.378792,,,,,Jordan Stewart,40239.0,,,,,,Recovery,2,Regular Play,Nikos Dabizas,24798.0,Left Center Back,147,Leicester City,22,['eedec749-2102-4612-aa68-7b6c06237752'],51,,,,,,,,,,,,,,,,,Leicester City,22,00:23:51.286,Pass,
,,,,,,,,,,,,,,,,0.726003,,,,,,,,,,,,,,,15a4f543-be1c-4b86-9b05-3b8a76b9da9c,2661,,"[42.9, 15.1]",3749257,68,,,,,1.4940244,,Left Foot,,,"[43.3, 20.3]",,Ground Pass,,5.215362,,,,,Nikos Dabizas,24798.0,,,,,,,2,Regular Play,Jordan Stewart,40239.0,Left Back,147,Leicester City,22,['b34dae93-a515-4e2a-8792-a52d6d918f02'],54,,,,,,,,,,,,,,,,,Leicester City,22,00:23:54.971,Pass,
