50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b623478-ab2f-48a8-8d69-b0b9064fc55d,941,,"[88.6, 28.8]",3749117,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fredrik Ljungberg,15754.0,Right Midfield,67,Arsenal,1,['2ee670de-0f91-4e5a-8995-9ebdecdb8859'],10,,,,,,,,,,,,,,,,,Arsenal,1,00:28:10.368,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,04d508b0-220a-4505-bd4a-9f168b680fa5,945,,"[106.1, 37.2]",3749117,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nwankwo Christian Kanu,24971.0,Right Center Forward,67,Arsenal,1,"['b0a82976-4a76-467f-9917-589f31b2ca6f', 'e7d2231a-47f1-4e9b-b019-a861fc8dfedd']",13,,,,,,,,,,,,,,,,,Arsenal,1,00:28:13.238,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa87d173-88dc-40c1-8730-c99cfa1954b4,953,,"[28.7, 64.1]",3749117,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Tony Hibbert,129558.0,Right Back,68,Everton,29,['7c877e92-b19b-42f0-8f00-41e421350b6d'],52,,,,,,,,,,,,,,,,,Everton,29,00:28:52.722,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a0fccb1-34fd-4397-abb3-203ffa0abf62,955,,"[92.0, 49.3]",3749117,28,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Wayne Mark Rooney,3538.0,Left Wing,68,Everton,29,['ab74cb13-7cf0-4d42-9466-c8268150ae5e'],57,,,,,,,,,,,,,,,,,Everton,29,00:28:57.319,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b03048a6-d19f-4f02-830c-9a4cccabdde3,960,,"[85.2, 21.5]",3749117,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Kevin Kilbane,375070.0,Left Center Midfield,68,Everton,29,['f6e015ce-fb04-4f18-94b8-4b5178aa031d'],4,,,,,,,,,,,,,,,,,Everton,29,00:29:04.489,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4f4d9be3-9bec-4874-b7e6-ac9af2d12f57,963,,"[95.7, 24.5]",3749117,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Wayne Mark Rooney,3538.0,Left Wing,68,Everton,29,['5c505d8a-da31-44e2-9672-d9d7a514abcf'],5,,,,,,,,,,,,,,,,,Everton,29,00:29:05.983,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ace62f2b-943f-489e-b7ea-eda4dbb1e77d,970,,"[110.6, 26.0]",3749117,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duncan Ferguson,24794.0,Center Forward,69,Everton,29,['8c2bfece-73b1-4510-b42b-68f9e1b08db5'],25,,,,,,,,,,,,,,,,,Everton,29,00:29:25.790,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,46327cfe-7544-47b0-b068-cd031ca86a14,974,,"[73.0, 23.1]",3749117,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thierry Henry,15516.0,Left Center Forward,70,Arsenal,1,['db7ba4af-f635-45eb-8448-21e72e442029'],54,,,,,,,,,,,,,,,,,Arsenal,1,00:29:54.073,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452b203b-c56c-4792-adce-bcc1f53ad905,976,,"[65.5, 34.2]",3749117,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Kilbane,375070.0,Left Center Midfield,71,Everton,29,['4214d4bc-da20-43a3-a2fd-b6f86d3acd58'],56,,,,,,,,,,,,,,,,,Everton,29,00:29:56.567,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05ca8b20-1275-4cdc-9868-f1179b187941,980,,"[71.9, 39.9]",3749117,29,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tie Li,40287.0,Center Defensive Midfield,71,Everton,29,"['65abd1d0-7110-4b43-a63e-20d17b10df47', 'a2944e7d-61bf-4d26-851f-64cfa6d14e98']",58,,,,,,,,,,,,,,,,,Everton,29,00:29:58.338,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,f32e6562-ce22-48d7-9d4c-c888f67e1010,985,,"[81.6, 27.7]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duncan Ferguson,24794.0,Center Forward,71,Everton,29,['b9fd0bbd-f5ad-4289-8749-d2bdd8225102'],1,,,,,,,,,,,,,,,,,Everton,29,00:30:01.849,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33cf76b4-2020-4878-90dc-09a243066935,991,,"[97.0, 17.7]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Duncan Ferguson,24794.0,Center Forward,72,Everton,29,['c358becf-56bf-4279-891c-bc5bc4612edc'],10,,,,,,,,,,,,,,,,,Everton,29,00:30:10.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91eed410-2c03-48c6-a7eb-2a718012b1cb,996,,"[36.4, 15.8]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,73,Arsenal,1,['4172da4e-c875-4d63-afda-a966c2fce110'],14,,,,,,,,,,,,,,,,,Arsenal,1,00:30:14.907,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b99f3c99-fa82-482e-b681-37d7bb08417a,999,,"[80.5, 20.5]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nwankwo Christian Kanu,24971.0,Right Center Forward,73,Arsenal,1,['cf3e494c-10d0-413e-8b50-9c600bb7f18a'],21,,,,,,,,,,,,,,,,,Arsenal,1,00:30:21.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979c2293-73ad-4672-9bf5-4c9c35896f8e,1003,,"[63.1, 26.9]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,73,Arsenal,1,['644d0280-3630-4774-a5f8-1f3286045485'],24,,,,,,,,,,,,,,,,,Arsenal,1,00:30:24.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4a1d8db8-ad4c-459b-baf1-c4ea02994e7e,1006,,"[66.4, 45.1]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ray Parlour,24972.0,Right Defensive Midfield,73,Arsenal,1,['2ebda496-936e-4c41-97fe-74c22585a98d'],27,,,,,,,,,,,,,,,,,Arsenal,1,00:30:27.092,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ed3c6d6-bf80-49fe-805c-32fa729e27e9,1009,,"[55.7, 35.0]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,73,Arsenal,1,['09c047d3-b773-4a33-8cea-2cbaa2a53f53'],30,,,,,,,,,,,,,,,,,Arsenal,1,00:30:30.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3bd1069-1783-44c9-9f10-4c00497b690f,1012,,"[37.7, 35.2]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Cygan,26194.0,Left Center Back,73,Arsenal,1,['1400a834-c3ce-43cb-97e6-0d62c2b2fd95'],32,,,,,,,,,,,,,,,,,Arsenal,1,00:30:32.206,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb75b7f7-4bf6-44a8-90dc-04e97f3fa368,1015,,"[97.8, 3.8]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,73,Arsenal,1,['76e98622-5f8e-49da-a819-0b852eb3e1e9'],38,,,,,,,,,,,,,,,,,Arsenal,1,00:30:38.522,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f9cb511-49d5-44df-bcb4-24bbecc82aa3,1017,,"[35.1, 64.5]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tony Hibbert,129558.0,Right Back,74,Everton,29,['f5175407-3c5d-4cac-a1c5-e56685f0dadb'],39,,,,,,,,,,,,,,,,,Everton,29,00:30:39.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,02b472ee-3a7b-454f-aab8-79fc6eab7859,1020,,"[33.0, 55.5]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tie Li,40287.0,Center Defensive Midfield,74,Everton,29,['fa791130-7e0c-4012-85f8-856ba04e5556'],42,,,,,,,,,,,,,,,,,Everton,29,00:30:42.751,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bd7ffe06-24be-48dc-b900-05f5d5781cce,1023,,"[23.2, 55.8]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alan Stubbs,40285.0,Right Center Back,74,Everton,29,['22e9114f-5269-4243-81d4-472d740f8ab5'],43,,,,,,,,,,,,,,,,,Everton,29,00:30:43.891,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0bd8394-3783-4453-9dac-04aafbdda18c,1026,,"[7.3, 43.8]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nigel Martyn,19497.0,Goalkeeper,74,Everton,29,['f96a2e3f-e961-427f-9e6a-8f434146b694'],47,,,,,,,,,,,,,,,,,Everton,29,00:30:47.392,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c84f0084-6100-4e55-83f3-fbbbf5f5a5ff,1029,,"[58.7, 62.0]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lee Carsley,375066.0,Right Center Midfield,74,Everton,29,['2528956a-5d31-4f4e-9932-65c63e2f91d0'],54,,,,,,,,,,,,,,,,,Everton,29,00:30:54.721,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eef30289-7571-4a8e-a6ca-82fbb08ba97d,1031,,"[80.1, 59.0]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomasz Radziński,40286.0,Right Wing,74,Everton,29,['123d11ee-9f6f-4d0d-8c8c-20ce03e04b56'],55,,,,,,,,,,,,,,,,,Everton,29,00:30:55.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc902d78-a251-4a45-9c68-f71641b88977,1033,,"[50.7, 20.9]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Patrick Vieira,15515.0,Left Defensive Midfield,75,Arsenal,1,['cebe2eca-f566-4824-aeb4-2963bb6637b3'],56,,,,,,,,,,,,,,,,,Arsenal,1,00:30:56.656,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63324970-2982-42a1-9693-a277bc3c3f7d,1036,,"[51.4, 3.8]",3749117,30,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,75,Arsenal,1,['9bb37ec9-8301-4a5a-a81c-9d890d62e20a'],58,,,,,,,,,,,,,,,,,Arsenal,1,00:30:58.659,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339fdc84-f767-4d29-87ae-e0daa90cf60c,1040,,"[23.2, 71.2]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tony Hibbert,129558.0,Right Back,76,Everton,29,['a475bb81-4b7f-45c4-b776-0ee6d1adb17d'],4,,,,,,,,,,,,,,,,,Everton,29,00:31:04.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e405c4d-f851-43d5-b461-0fd99e541385,1043,,"[43.3, 62.8]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tie Li,40287.0,Center Defensive Midfield,76,Everton,29,['179c2daf-1a8a-4090-a743-308a09babada'],7,,,,,,,,,,,,,,,,,Everton,29,00:31:07.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfebbcc2-4bf7-4689-9233-26466da48823,1049,,"[29.4, 38.2]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Unsworth,40281.0,Left Center Back,77,Everton,29,['9a1ace74-1ae6-4a87-8a3c-39fa48f6f501'],20,,,,,,,,,,,,,,,,,Everton,29,00:31:20.069,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,050ec47d-d8d6-47ca-a754-79e32d7199aa,1051,,"[39.4, 4.4]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Naysmith,40282.0,Left Back,77,Everton,29,['2a891e26-5d90-4bc3-b4b9-13c031b33de8'],23,,,,,,,,,,,,,,,,,Everton,29,00:31:23.017,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ef43669-98e9-4205-8966-397c7d3eef5f,1054,,"[45.8, 20.7]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Kilbane,375070.0,Left Center Midfield,77,Everton,29,['8fabcfee-6f55-4c08-be28-1d2bad97bbb7'],26,,,,,,,,,,,,,,,,,Everton,29,00:31:26.685,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301a690-02ac-4478-8a2e-db748c9c612d,1057,,"[48.6, 2.7]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gary Naysmith,40282.0,Left Back,77,Everton,29,['fa754661-bae5-4e2e-9db0-b163262f316f'],27,,,,,,,,,,,,,,,,,Everton,29,00:31:27.890,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4d3d2be-74f4-4239-a3bc-802dad1bda81,1060,,"[75.4, 22.4]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Duncan Ferguson,24794.0,Center Forward,77,Everton,29,['74481078-7317-451b-925f-1b36633ca46f'],34,,,,,,,,,,,,,,,,,Everton,29,00:31:34.767,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e501d04-9018-48c3-a153-4f5df92a22f4,1063,,"[95.7, 32.2]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomasz Radziński,40286.0,Right Wing,77,Everton,29,['07a3d20d-a7ce-495d-b9fc-d0f41634dd0b'],37,,,,,,,,,,,,,,,,,Everton,29,00:31:37.204,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b4ec83f-2546-4714-b6bb-141402459cdc,1069,,"[100.4, 9.1]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Kilbane,375070.0,Left Center Midfield,78,Everton,29,['0fdba8cb-853d-41cd-98f3-e01ce2d232f1'],53,,,,,,,,,,,,,,,,,Everton,29,00:31:53.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31e02695-5af8-4fee-9c9a-ebf8d7d5f8b8,1073,,"[97.4, 2.3]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gary Naysmith,40282.0,Left Back,78,Everton,29,['9573929a-498e-467b-92f6-d348ef30f3da'],55,,,,,,,,,,,,,,,,,Everton,29,00:31:55.383,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0426ffa3-d705-4b8a-b291-e0d57aff70d4,1076,,"[83.3, 5.5]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wayne Mark Rooney,3538.0,Left Wing,78,Everton,29,['ee99e38b-387e-46f9-b977-482c40ed4ab7'],56,,,,,,,,,,,,,,,,,Everton,29,00:31:56.991,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f351006-c059-4be3-865d-ad4824a00abf,1079,,"[104.7, 30.1]",3749117,31,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Lee Carsley,375066.0,Right Center Midfield,78,Everton,29,['c0decce6-37b2-4ced-b0d9-ae103f6d230c'],59,,,,,,,,,,,,,,,,,Everton,29,00:31:59.220,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3628433-7ff2-4d92-acf3-bc0598ddfdeb,1081,,"[110.0, 42.5]",3749117,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomasz Radziński,40286.0,Right Wing,78,Everton,29,['582d7b8a-b854-41be-b27f-cd5ca1024c2e'],1,,,,,,,,,,,,,,,,,Everton,29,00:32:01.338,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a907936c-b969-46f4-b52c-bae3a666701f,1083,,"[60.8, 41.2]",3749117,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Ray Parlour,24972.0,Right Defensive Midfield,79,Arsenal,1,['3e25ec58-f288-47ab-92ad-ba60eafbc167'],23,,,,,,,,,,,,,,,,,Arsenal,1,00:32:23.665,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e4d47ef-5e6f-4fdc-9c37-fa273af69da9,1086,,"[75.1, 35.7]",3749117,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Duncan Ferguson,24794.0,Center Forward,80,Everton,29,['d23ea4b2-df0d-42ba-8844-1944e42a1db1'],24,,,,,,,,,,,,,,,,,Everton,29,00:32:24.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923d8c3c-05fd-49f3-be8c-b91bd31d1f77,1089,,"[65.1, 8.5]",3749117,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gary Naysmith,40282.0,Left Back,80,Everton,29,['fc98ed65-8a22-4a86-8340-ba40fdd70720'],28,,,,,,,,,,,,,,,,,Everton,29,00:32:28.410,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f4a980d-1375-4a54-b9e2-73ac14529903,1092,,"[71.7, 7.6]",3749117,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wayne Mark Rooney,3538.0,Left Wing,80,Everton,29,['8ec3d232-a8ae-40ed-a9f0-990258cfa7d0'],31,,,,,,,,,,,,,,,,,Everton,29,00:32:31.696,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6dd7e579-f7e4-441a-ac55-89f83feba247,1096,,"[72.4, 21.3]",3749117,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tie Li,40287.0,Center Defensive Midfield,80,Everton,29,['9d96d8f5-600f-4997-aa6a-2100fe66cb60'],33,,,,,,,,,,,,,,,,,Everton,29,00:32:33.773,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e954a8a-eb55-4f89-b899-76cf27f0b7b1,1098,,"[77.9, 13.4]",3749117,32,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Kilbane,375070.0,Left Center Midfield,80,Everton,29,['67c470ba-6490-4e2a-989d-a4f7b09af98b'],34,,,,,,,,,,,,,,,,,Everton,29,00:32:34.013,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8768e31-51ae-4738-b4f8-1ae6cf89ca09,1102,,"[73.6, 42.7]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Thierry Henry,15516.0,Left Center Forward,81,Arsenal,1,['62febbbb-83d5-4df6-ba1d-be600a2377fc'],3,,,,,,,,,,,,,,,,,Arsenal,1,00:33:03.148,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c7c8967-3c52-4e89-a702-a0aa6642ea41,1104,,"[67.7, 19.8]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Wayne Mark Rooney,3538.0,Left Wing,81,Arsenal,1,['2dd231d9-6b93-4a8e-8d3f-e5a0703c52ee'],5,,,,,,,,,,,,,,,,,Everton,29,00:33:05.180,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613bb44c-60e0-4cac-9a4a-fa2728226b9b,1106,,"[3.9, 53.9]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jens Lehmann,20015.0,Goalkeeper,81,Arsenal,1,['d850c4d9-f870-4911-828d-deb276a594fa'],8,,,,,,,,,,,,,,,,,Arsenal,1,00:33:08.872,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b5c9c71-e083-4174-a3e2-9d76fa3222b7,1109,,"[40.5, 72.5]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Laureano Bisan-Etame Mayer,40222.0,Right Back,81,Arsenal,1,['01d0cb7e-cb1c-4dbf-82fb-33892a458bbc'],13,,,,,,,,,,,,,,,,,Arsenal,1,00:33:13.179,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eea2167-fa6f-46ca-9e3c-c3286a125d16,1111,,"[96.5, 5.9]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Wayne Mark Rooney,3538.0,Left Wing,82,Everton,29,['56b181f6-e8f7-4f33-89f6-9449392fd943'],17,,,,,,,,,,,,,,,,,Everton,29,00:33:17.140,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922a667d-ec4a-410a-89dd-15bf2bea8d2c,1117,,"[101.9, 8.3]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kevin Kilbane,375070.0,Left Center Midfield,83,Everton,29,"['07a8f5dc-21fd-453d-bd59-4f8face9fee0', '4943167d-d1b9-4937-a865-3a535b4f7c51']",25,,,,,,,,,,,,,,,,,Everton,29,00:33:25.985,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30263496-2ec2-422e-a08a-9517de2ce400,1121,,"[86.7, 5.5]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tie Li,40287.0,Center Defensive Midfield,83,Everton,29,['b96a46e7-a0a6-4123-ae08-4c5910cc380c'],27,,,,,,,,,,,,,,,,,Everton,29,00:33:27.564,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,90b81ec9-d553-486f-8afb-8b8cb3e39375,1125,,"[94.4, 1.0]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Gary Naysmith,40282.0,Left Back,83,Everton,29,['c63c9cf4-0f36-4c7e-9e93-181d9218bddf'],29,,,,,,,,,,,,,,,,,Everton,29,00:33:29.362,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7548584d-b5cb-4839-b72a-eef222714c2e,1129,,"[39.4, 75.9]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nwankwo Christian Kanu,24971.0,Right Center Forward,84,Arsenal,1,['e3091c1e-f7c8-4d62-b760-5b06dbad798b'],31,,,,,,,,,,,,,,,,,Arsenal,1,00:33:31.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ab34c1d-8a1b-4cd6-a9ba-d56b2ff81b16,1133,,"[53.9, 56.4]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,84,Arsenal,1,"['58eca330-47a3-4781-8593-617460b39a42', 'd3d9a51b-4c85-4892-9831-a4b63890f1dd']",34,,,,,,,,,,,,,,,,,Arsenal,1,00:33:34.301,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69cddc2b-58aa-4804-bd4f-70f62a8c6758,1136,,"[88.6, 6.2]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Pirès,19312.0,Left Midfield,84,Arsenal,1,['46370ba3-478c-4264-b7f6-d53323485bc1'],43,,,,,,,,,,,,,,,,,Arsenal,1,00:33:43.826,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5c9aeb91-8b80-4580-9e31-9d6dc1be2b50,1139,,"[83.7, 12.8]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thierry Henry,15516.0,Left Center Forward,84,Arsenal,1,['dafa86d1-2b2c-4f01-92bf-13a2fab454b1'],47,,,,,,,,,,,,,,,,,Arsenal,1,00:33:47.192,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,de35439f-5328-4b7b-a75d-fc11e21fb782,1150,,"[107.4, 26.5]",3749117,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ashley Cole,12529.0,Left Back,84,Arsenal,1,['0830d8ea-78bd-410e-8f3f-9c530b4310c5'],51,,,,,,,,,,,,,,,,,Arsenal,1,00:33:51.676,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74c4f801-80b2-4bbd-9517-7a0b8222ae52,1152,,"[42.8, 43.4]",3749117,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kevin Kilbane,375070.0,Left Center Midfield,85,Everton,29,['a3e0aa38-d70f-4953-8372-93e8736b8db4'],3,,,,,,,,,,,,,,,,,Everton,29,00:34:03.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2ff122bd-daaf-4e03-9a35-546846cb5b3a,1154,,"[63.6, 22.6]",3749117,34,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Wayne Mark Rooney,3538.0,Left Wing,85,Everton,29,['8b47c5dc-e6cd-4bea-9225-6d9a2d8c2b5c'],5,,,,,,,,,,,,,,,,,Everton,29,00:34:05.138,Ball Receipt*,
