50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.706092,,,,,,,,,,,,,35a86d16-d04b-42cc-96a3-277e10628f4e,104,,"[120.0, 0.1]",3749246,2,,,,,1.669779,,Right Foot,,,,"[115.7, 43.4]",,High Pass,True,43.512985,,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Darren Fletcher,4022.0,Right Midfield,10,Manchester United,39,['f0e9f0ee-ec07-4835-bd22-9d10a74dfddc'],56,,,,,,,,,,,,,,,,,Manchester United,39,00:02:56.304,Pass,
,,,,,,,,,,,,,,,1.856309,,,,,,,,,,,,,12fba7f6-e698-46d6-9256-905e995e095e,106,,"[120.0, 80.0]",3749246,3,,,,,-1.6835688,,Right Foot,,,,"[115.3, 38.5]",,High Pass,True,41.765297,,Incomplete,,,,,,True,Inswinging,,Corner,1,From Corner,Ryan Giggs,20175.0,Left Midfield,11,Manchester United,39,['546fad71-1570-45b0-b2eb-ad69185bb09a'],26,,,,,,,,,,,,,,,,,Manchester United,39,00:03:26.132,Pass,
,,,,,,,,,,,,,,,2.110467,,,,,,,,,,,,,86497393-b093-4687-8f32-20e6cbc66b6b,110,,"[87.7, 21.4]",3749246,3,,,,,0.7124589,,Right Foot,,,,"[113.4, 43.6]",,High Pass,,33.960712,,Incomplete,,Ruud van Nistelrooy,19729.0,,,,,,,1,From Corner,Darren Fletcher,4022.0,Right Midfield,11,Manchester United,39,"['093ec362-b9cc-416a-a15c-32fc22a2473c', '8d6981b7-8e8c-4dbd-aa05-3b540525de88']",32,,,,,,,,,,,,,,,,,Manchester United,39,00:03:32.442,Pass,
,,,,,,,,,,,,,,,3.071987,,,,,,,,,,,,,7204596c-e3b0-4e1e-9c34-9d4c501829aa,114,,"[9.4, 33.3]",3749246,3,,,,,-0.68066156,,Keeper Arm,,,,"[50.4, 0.1]",,High Pass,,52.75642,,Out,,Thierry Henry,15516.0,,,,,,,1,From Corner,Jens Lehmann,20015.0,Goalkeeper,11,Manchester United,39,['b77989ec-f87d-48e2-be6b-e77827f8c517'],35,,,,,,,,,,,,,,,,,Arsenal,1,00:03:35.694,Pass,
,,,,,,,,,,,,,,,0.976843,,,,,,,,,,,,,56ed805c-3fff-47e1-97ac-8ad625515d28,116,,"[71.5, 80.0]",3749246,3,,,,,-1.6520126,,,,,,"[70.8, 71.4]",,High Pass,,8.628442,,,,Paul Scholes,15666.0,,,,,,Throw-in,1,From Throw In,Gary Neville,15402.0,Right Back,12,Manchester United,39,['0bfe9f16-5627-4ce7-815e-7dab1a0e3b16'],42,,,,,,,,,,,,,,,,,Manchester United,39,00:03:42.784,Pass,
,,,,,,,,,,,,,,,1.174773,,,,,,,,,,,,,1a297985-30dc-4feb-ab97-8e1d9ef17521,118,,"[70.8, 71.4]",3749246,3,,,,,2.7128146,,Other,,,,"[63.8, 74.6]",,High Pass,,7.6967525,,,,Eric Daniel Djemba-Djemba,40365.0,,,,,,,1,From Throw In,Paul Scholes,15666.0,Center Attacking Midfield,12,Manchester United,39,['5980bfa2-895c-4621-bf17-d87f0322aa89'],43,,,,,,,,,,,,,,,,,Manchester United,39,00:03:43.761,Pass,
,,,,,,,,,,,,,,,1.376567,,,,,,,,,,,,,e5ec9bc2-69b5-4d19-8aed-a3ea75f3ead4,125,,"[57.9, 66.9]",3749246,3,,,,,-2.1910458,,Right Foot,,,,"[49.4, 55.0]",,Low Pass,,14.623953,,,,Wes Brown,40366.0,,,,,,,1,From Throw In,Eric Daniel Djemba-Djemba,40365.0,Right Center Midfield,12,Manchester United,39,['f346be77-ff90-47aa-8a3a-5f112f3d9f75'],46,,,,,,,,,,,,,,,,,Manchester United,39,00:03:46.669,Pass,
,,,,,,,,,,,,,,,1.188808,,,,,,,,,,,,,a884b422-1378-4069-b6e5-24a261caa2c0,128,,"[49.2, 50.1]",3749246,3,,,,,-1.4527043,,Right Foot,,,,"[51.3, 32.4]",,Ground Pass,,17.82414,,,,Roy Keane,24805.0,,,,,,,1,From Throw In,Wes Brown,40366.0,Right Center Back,12,Manchester United,39,['066529a6-a333-4c52-ba99-6e024c1ba3b3'],49,,,,,,,,,,,,,,,,,Manchester United,39,00:03:49.035,Pass,
,,,,,,,,,,,,,,,1.454857,,,,,,,,,,,,,5cb72ad4-16a6-4300-8445-e290e18c7554,131,,"[51.7, 31.3]",3749246,3,,,,,-1.0854493,,Right Foot,,,,"[64.2, 7.6]",,Ground Pass,,26.794403,,,,John O''Shea,16890.0,,,,,,,1,From Throw In,Roy Keane,24805.0,Left Center Midfield,12,Manchester United,39,['83eb0389-45f8-4bda-9c29-d3b095e4632c'],51,,,,,,,,,,,,,,,,,Manchester United,39,00:03:51.438,Pass,
,,,,,,,,,,,,,,,1.691299,,,,,,,,,,,,,8d4f785e-bdb9-4af8-b5be-a87ae93aa3fc,134,,"[63.6, 8.9]",3749246,3,,,,,1.9339434,,Right Foot,,,,"[57.9, 23.9]",,Ground Pass,,16.046495,,,,Roy Keane,24805.0,,,,,,,1,From Throw In,John O''Shea,16890.0,Left Back,12,Manchester United,39,['2c8a16fe-2c6a-4b58-900f-99ef109c1c98'],54,,,,,,,,,,,,,,,,,Manchester United,39,00:03:54.082,Pass,
,,,,,,,,,,,,,,,1.007233,,,,,,,,,,,,,086f92f9-7161-4836-a8f2-ba9f895ce2b2,137,,"[56.4, 26.9]",3749246,3,,,,,0.21195763,,Right Foot,,,,"[80.1, 32.0]",,Low Pass,,24.242525,,,,Ryan Giggs,20175.0,,,,,,,1,From Throw In,Roy Keane,24805.0,Left Center Midfield,12,Manchester United,39,['7937d4c0-64ef-4739-9814-efc40a9e5c85'],57,,,,,,,,,,,,,,,,,Manchester United,39,00:03:57.122,Pass,
