50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,1.398677,,,,,,,,,,,,,,,abc83cc6-7a4c-4c8a-8f45-2a7125a00b73,3239,,"[41.4, 4.5]",3890334,83,True,,,0.23996617,,Left Foot,,,,"[50.8, 6.8]",,Ground Pass,9.677293,,,Bastian Oczipka,8504.0,,,,,Free Kick,2,From Free Kick,Tohouri Zahoui Constant Djakpa,400621.0,Left Back,156,Eintracht Frankfurt,184,['e9603b76-7b8d-42f7-8091-d01b65457d05'],22,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:22.333,Pass,
,,,,,,,,,,,,,,,1.472003,,,,,,,,,,,,,,,a00dd848-5f7b-46eb-aa34-cd5f2855abe5,3241,,"[55.7, 21.6]",3890334,83,,,,2.2910693,,Left Foot,,,,"[42.8, 36.3]",,Ground Pass,19.557608,,,Marco Russ,8812.0,,,,,,2,From Free Kick,Bastian Oczipka,8504.0,Left Center Midfield,156,Eintracht Frankfurt,184,['42df77bd-87c2-41a0-8461-a0d5edca91a9'],28,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:28.256,Pass,
,,,,,,,,,,,,,,,2.4456,,,,,,,,,,,,,,,c6979d50-c845-4273-bca6-2a8f6da6d9d0,3244,,"[43.7, 36.9]",3890334,83,,,,1.031617,,Right Foot,,,,"[65.0, 72.5]",,Ground Pass,41.48554,,,Stefan Aigner,21156.0,,,,,,2,From Free Kick,Marco Russ,8812.0,Right Center Back,156,Eintracht Frankfurt,184,['646ad1d1-67c1-4f07-86bf-53f134f92ea9'],31,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:31.558,Pass,
,,,,,,,,,,,,,,,1.482109,,,,,,,,,,,,,,,29041d5e-f570-40ae-b8c7-a47e6aac5255,3247,,"[67.0, 74.7]",3890334,83,,,,3.1415927,,Right Foot,,,,"[55.1, 74.7]",,Ground Pass,11.9,,,Timothy Chandler,8670.0,,,,,,2,From Free Kick,Stefan Aigner,21156.0,Right Center Forward,156,Eintracht Frankfurt,184,['944cc139-93f3-40e2-a544-ecfb4ccc543b'],35,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:35.111,Pass,
,,,,,,,,,,,,,,,1.066745,,,,,,,,,,,,,,,2979ec5f-7bd0-4f84-b7c2-cb2706054df2,3250,,"[55.1, 74.7]",3890334,83,,,,-1.433277,,Left Foot,,,,"[58.2, 52.3]",,Ground Pass,22.613491,,,Stefan Reinartz,400619.0,,,,,,2,From Free Kick,Timothy Chandler,8670.0,Right Back,156,Eintracht Frankfurt,184,['c46aee83-e08b-4c9b-89a7-7844f99b07f1'],37,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:37.700,Pass,
,,,,,,,,,,,,,,,1.449748,,,,,,,,,,,,,,,3f08dd8e-a1c7-478d-afff-896f0c9b1d8d,3256,,"[63.1, 37.8]",3890334,83,,,,-2.390195,,Right Foot,,,,"[47.9, 23.6]",,Ground Pass,20.800962,,,David Ángel Abraham,8678.0,,,,,Recovery,2,From Free Kick,Alexander Meier,23268.0,Center Attacking Midfield,156,Eintracht Frankfurt,184,['db98c895-f642-4e08-8431-6083a8c61fd7'],41,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:41.886,Pass,
,,,,,,,,,,,,,,,2.192632,,,,,,,,,,,,,,,2e463c73-ff9a-4e93-8cd7-e16d39e0b340,3259,,"[53.7, 25.0]",3890334,83,,,,-0.96140057,,Right Foot,,,,"[67.8, 4.8]",,Ground Pass,24.634325,,,Tohouri Zahoui Constant Djakpa,400621.0,,,,,,2,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,156,Eintracht Frankfurt,184,['42b74a8a-0d80-4969-a648-9d0b0e7f192d'],44,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:44.721,Pass,
,,,,,,,,,,,,,,,0.910045,,,,,,,,,,,,,,,5c1a56fe-4a81-47e2-88be-80b7d34db876,3262,,"[73.6, 4.8]",3890334,83,,,,-0.1882215,,Right Foot,,,,"[84.1, 2.8]",,Ground Pass,10.688779,,,Bastian Oczipka,8504.0,,,,,,2,From Free Kick,Tohouri Zahoui Constant Djakpa,400621.0,Left Back,156,Eintracht Frankfurt,184,['fbf7fbcc-23d6-49d6-8e06-79b1c164883d'],48,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:48.606,Pass,
,,,,,,,,,,,,,,,0.753063,,,,,,,,,,,,,,,a0d734b7-b050-41d2-a853-38ee330d034f,3265,,"[84.1, 2.8]",3890334,83,,,,2.4167266,,Left Foot,,,,"[80.6, 5.9]",,Ground Pass,4.675468,,,Tohouri Zahoui Constant Djakpa,400621.0,,,,,,2,From Free Kick,Bastian Oczipka,8504.0,Left Center Midfield,156,Eintracht Frankfurt,184,['3bd5ca8d-0526-4a9a-8802-702788632f57'],50,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:50.645,Pass,
,,,,,,,,,,,,,,,1.334066,,,,,,,,,,,,,,,4016f9da-9f04-49a6-8cc2-13f015c03e02,3268,,"[80.6, 5.9]",3890334,83,,,,3.1115265,,Left Foot,,,,"[67.3, 6.3]",,Ground Pass,13.306014,,,Stefan Reinartz,400619.0,,,,,,2,From Free Kick,Tohouri Zahoui Constant Djakpa,400621.0,Left Back,156,Eintracht Frankfurt,184,['b784db60-7fd8-43d3-a21e-029e47e4f980'],52,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:52.453,Pass,
,,,,,,,,,,,,,,,1.21731,,,,,,,,,,,,,,,5af026dc-4eb5-4070-9315-47e7a762b7aa,3271,,"[65.8, 8.8]",3890334,83,,,,2.001208,,Right Foot,,,,"[58.5, 24.7]",,Ground Pass,17.495714,,,David Ángel Abraham,8678.0,,,,,,2,From Free Kick,Stefan Reinartz,400619.0,Center Defensive Midfield,156,Eintracht Frankfurt,184,['307e9610-7aee-4ea2-adb9-8cd1fc030532'],55,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:55.006,Pass,
,,,,,,,,,,,,,,,2.303193,,,,,,,,,,,,,,,5598abbf-dc82-49f7-ad97-c6cb0849ef35,3274,,"[62.2, 31.3]",3890334,83,,,,0.22229213,,Right Foot,,,,"[106.0, 41.2]",,High Pass,44.9049,Pass Offside,,Stefan Aigner,21156.0,,,Through Ball,True,,2,From Free Kick,David Ángel Abraham,8678.0,Left Center Back,156,Eintracht Frankfurt,184,['185abcfa-ed06-4869-9b25-790a3f8054d8'],57,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:38:57.709,Pass,
,,,,,,,,,,,,,,,3.527549,,,,,,,,,,,,,,,90be0c11-8faa-497d-970d-d6cac0110124,3277,,"[14.5, 38.7]",3890334,84,,,,-0.48472178,,Right Foot,,,,"[82.1, 3.1]",,High Pass,76.40105,Incomplete,,André Hahn,8322.0,,,,,Free Kick,2,From Free Kick,Yann Sommer,5550.0,Goalkeeper,157,Borussia Mönchengladbach,185,"['714e54db-0e84-4f77-87a7-1c6c727db004', '9ae809fa-f652-4243-8dc8-121d61dd1592']",48,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:39:48.383,Pass,
,,,,,,,,,,,,,,,1.806336,,,,,,,,,,,,,,,714e54db-0e84-4f77-87a7-1c6c727db004,3280,,"[38.0, 77.0]",3890334,84,,,True,-1.820266,,,,,,"[34.0, 61.3]",,High Pass,16.201544,,,Stefan Reinartz,400619.0,,,,,Recovery,2,Regular Play,Marco Russ,8812.0,Right Center Back,158,Eintracht Frankfurt,184,"['6aef2eb4-118e-473e-b886-9cc7f3f7b48a', '90be0c11-8faa-497d-970d-d6cac0110124', '9678b8fe-2197-4cea-988b-f499b8dcb327']",51,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:51.911,Pass,True
,,,,,,,,,,,,,,,1.312515,,,,,,,,,,,,,,,1114aa90-bf6d-4a79-85e8-8affd9195e96,3283,,"[34.0, 61.3]",3890334,84,,,True,0.3261558,,,,,,"[40.8, 63.6]",,High Pass,7.17844,,,Johannes Flum,9148.0,,,,,,2,Regular Play,Stefan Reinartz,400619.0,Center Defensive Midfield,158,Eintracht Frankfurt,184,"['4a50dece-192b-4e26-a0b6-60571321925f', '56974c51-5257-48ea-bb44-5d397373cb68']",53,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:53.717,Pass,True
,,,,,,,,,,,,,,,3.211551,,,,,,,,,,,,,,,dff96702-017c-48ed-96bf-bb1f55d3cd66,3285,,"[42.0, 63.6]",3890334,84,,,,-0.9974398,,Right Foot,,,,"[53.3, 46.1]",,High Pass,20.831226,,,Alexander Meier,23268.0,,,,,,2,Regular Play,Johannes Flum,9148.0,Right Center Midfield,158,Eintracht Frankfurt,184,['7316162d-08da-4531-beb2-03793b0a2dcf'],55,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:55.029,Pass,
,,,,,,,,,,,,,,,2.250295,,,,,,,,,,,,,,,14dddf71-1884-4779-8d6d-a14e5cc89c4a,3287,,"[53.3, 46.1]",3890334,84,,,,0.18347995,,Head,,,,"[72.7, 49.7]",,High Pass,19.731194,Incomplete,,Haris Seferović,5543.0,,,,,,2,Regular Play,Alexander Meier,23268.0,Center Attacking Midfield,158,Eintracht Frankfurt,184,"['62a58e68-f042-4dfc-982b-dbfb7d624f4f', 'f49e18d1-3453-4db1-8efb-be72cd8fe386']",58,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:39:58.241,Pass,
,,,,,,,,,,,,,,,0.406495,,,,,,,,,,,,,,,297378bc-7cea-44b7-a88d-769652addd07,3292,,"[49.7, 29.5]",3890334,85,,,,0.14601226,,Left Foot,,,,"[63.3, 31.5]",,Low Pass,13.746272,Incomplete,,André Hahn,8322.0,,,,,,2,Regular Play,Álvaro Domínguez Soto,26677.0,Left Center Back,159,Borussia Mönchengladbach,185,"['34adf61a-d10e-4185-97d9-a797685b779f', 'b680c9a7-9350-44d4-82a9-304e02095340', 'f0487aa6-aaaa-422d-83a4-657d9e0f4973']",1,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:01.523,Pass,True
,,,,,,,,,,,,,,,2.95523,,,,,,,,,,,,,,,f0487aa6-aaaa-422d-83a4-657d9e0f4973,3294,,"[56.8, 48.6]",3890334,85,,,,-0.12301211,,Left Foot,,,,"[84.3, 45.2]",,Low Pass,27.709385,Incomplete,,Haris Seferović,5543.0,,,,,Recovery,2,Regular Play,Johannes Flum,9148.0,Right Center Midfield,159,Borussia Mönchengladbach,185,"['297378bc-7cea-44b7-a88d-769652addd07', '8cdf6a4e-837b-4611-ab5d-b76b0839ba39', '8eaa9728-b1da-4497-9f9f-d1b40dbf82ac']",1,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:01.930,Pass,
,,,,,,,,,,,,,,,2.045757,,,,,,,,,,,,,,,8eaa9728-b1da-4497-9f9f-d1b40dbf82ac,3296,,"[35.8, 34.9]",3890334,85,,,,2.7985687,,Right Foot,,,,"[13.4, 42.9]",,Ground Pass,23.78571,,,Yann Sommer,5550.0,,,,,Recovery,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,159,Borussia Mönchengladbach,185,"['4516cf43-8fb9-4850-ad6f-e4ac83921f01', 'f0487aa6-aaaa-422d-83a4-657d9e0f4973']",4,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:04.885,Pass,
,,,,,,,,,,,,,,,3.244203,,,,,,,,,,,,,,,372bfe48-4df8-4f03-9b3e-d2785e6f3a31,3300,,"[14.5, 48.8]",3890334,85,,,,0.4735623,,Right Foot,,,,"[70.7, 77.6]",,High Pass,63.149662,Incomplete,,Ibrahima Traoré,11285.0,,,,,,2,Regular Play,Yann Sommer,5550.0,Goalkeeper,159,Borussia Mönchengladbach,185,"['0ed55286-5c8b-4254-8f5e-75d2ebef4f0b', 'e2752cba-a24e-4d91-bffc-f60039125572', 'f09d2aff-d0bd-4c2a-bb10-e1bd297a3528']",9,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:09.274,Pass,True
,,,,,,,,,,,,,,,0.929601,,,,,,,,,,,,,,,98bf01e6-19ba-42f3-b6b9-de19dc44faa2,3304,,"[41.8, 78.9]",3890334,85,,,,-0.2914568,,Right Foot,,,,"[54.8, 75.0]",,Low Pass,13.572398,Incomplete,,Lars Edi Stindl,8806.0,,,,,Recovery,2,Regular Play,Tony Jantschke,12320.0,Right Back,159,Borussia Mönchengladbach,185,"['3020bd33-0015-440f-97cf-b44523a3519a', 'c8bbfd1d-f243-4215-882a-d3bb46a21fb8', 'fb66024d-6fed-41af-9c6d-14ee3dd0bd11']",17,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:17.235,Pass,True
,,,,,,,,,,,,,,,0.679397,,,,,,,,,,,,,,,f2f8dc9a-d9ee-46af-bd8c-cfbcd0ecae28,3316,,"[63.1, 3.7]",3890334,85,,,,0.85296434,,Left Foot,,,,"[69.3, 10.8]",,Low Pass,9.426028,,,Johannes Flum,9148.0,,,,,Recovery,2,Regular Play,Stefan Reinartz,400619.0,Center Defensive Midfield,159,Borussia Mönchengladbach,185,['45dc0b39-1aea-4067-a303-eb8b968fa3f9'],23,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:23.247,Pass,
,,,,,,,,,,,,,,,1.427914,,,,,,,,,,,,,,,3940f79e-8b61-4f97-96e5-2096a5b46e94,3320,,"[43.4, 64.4]",3890334,85,,,,0.10110337,,Head,,,,"[50.3, 65.1]",,Low Pass,6.935416,,,Håvard Nordtveit,8395.0,,,,,Recovery,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,159,Borussia Mönchengladbach,185,['f4bcc47b-79f4-463e-9bba-ee0a9b307709'],24,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:24.392,Pass,
,,,,,,,,,,,,,,,1.716979,,,,,,,,,,,,,,,9ed9b3c3-a61e-439f-86ce-0a7e5c5f2592,3323,,"[50.5, 65.1]",3890334,85,,,,2.4279664,,Right Foot,,,,"[42.3, 72.2]",,Low Pass,10.846659,,,Tony Jantschke,12320.0,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Right Defensive Midfield,159,Borussia Mönchengladbach,185,['16655e16-4fc2-4910-a2c8-6f26f21668a1'],25,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:25.823,Pass,
,,,,,,,,,,,,,,,1.221371,,,,,,,,,,,,,,,4ca6b5f0-09b9-42a8-9e02-d6a38a6034b4,3326,,"[42.3, 72.7]",3890334,85,,,,0.7016252,,Right Foot,,,,"[49.4, 78.7]",,Ground Pass,9.295698,,,Ibrahima Traoré,11285.0,,,,,,2,Regular Play,Tony Jantschke,12320.0,Right Back,159,Borussia Mönchengladbach,185,['bed2a09e-e5be-42b7-ace5-364f492379fd'],27,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:27.753,Pass,
,,,,,,,,,,,,,,,1.423315,,,,,,,,,,,,,,,503a93c2-b2f3-4a6a-aaf8-34593e2165ef,3330,,"[48.5, 76.4]",3890334,85,,,,-0.8516518,,Left Foot,,,,"[68.2, 53.9]",,High Pass,29.905518,Incomplete,,Fabian Johnson,11283.0,,,,,,2,Regular Play,Ibrahima Traoré,11285.0,Right Midfield,159,Borussia Mönchengladbach,185,"['0e573612-a929-48e4-bc89-689cc0a29759', '9cba8d8b-81b0-4fb5-a7e4-c8fa3e14794d', 'ff6a1375-3bb8-4ade-a620-01e3374a9c9b']",30,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:30.164,Pass,True
,,,,,,,,,,,,,,,0.941182,,,,,,,,,,,,,,,0e573612-a929-48e4-bc89-689cc0a29759,3332,,"[51.9, 26.2]",3890334,85,,,,-0.14189705,,Head,,,,"[62.4, 24.7]",,Low Pass,10.606602,,,Johannes Flum,9148.0,,,,,Recovery,2,Regular Play,Marco Russ,8812.0,Right Center Back,159,Borussia Mönchengladbach,185,"['503a93c2-b2f3-4a6a-aaf8-34593e2165ef', 'f31b91fe-70bd-4ecf-924b-9aa6c74086e3']",31,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:31.588,Pass,
,,,,,,,,,,,,,,,2.291618,,,,,,,,,,,,,,,8a6baeca-461a-4bc4-a6fb-c08fb6b67b7c,3335,,"[57.6, 23.8]",3890334,85,,,,-0.13574539,,Right Foot,,,,"[78.1, 21.0]",,High Pass,20.690336,Incomplete,,Alexander Meier,23268.0,,,,,,2,Regular Play,Johannes Flum,9148.0,Right Center Midfield,159,Borussia Mönchengladbach,185,"['076ab6cb-388a-4c32-9428-beccd3639485', '797dbbe0-2470-4039-bd39-2beb749196dd']",33,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:40:33.803,Pass,
,,,,,,,,,,,,,,,2.638837,,,,,,,,,,,,,,,076ab6cb-388a-4c32-9428-beccd3639485,3337,,"[42.0, 59.1]",3890334,85,,,,2.3045688,,Head,,,,"[26.4, 76.4]",,Low Pass,23.29485,,,Tony Jantschke,12320.0,,,,,Recovery,2,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,159,Borussia Mönchengladbach,185,"['56041fda-ad7f-4491-a11c-a426c2415ff8', '8a6baeca-461a-4bc4-a6fb-c08fb6b67b7c']",36,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:36.095,Pass,
,,,,,,,,,,,,,,,0.816981,,,,,,,,,,,,,,,71119dc6-9afe-4e5f-99ec-6711a7d88e84,3340,,"[21.9, 77.8]",3890334,85,,,,-0.6177557,,Right Foot,,,,"[29.5, 72.4]",,Low Pass,9.32309,,,Granit Xhaka,3500.0,,,,,,2,Regular Play,Tony Jantschke,12320.0,Right Back,159,Borussia Mönchengladbach,185,['524ffe85-0d70-4a18-9102-f34e4a04a761'],40,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:40.402,Pass,
,,,,,,,,,,,,,,,1.340783,,,,,,,,,,,,,,,1f8f71d6-89d4-4a5d-8f6d-53a1d024b0c3,3348,,"[88.6, 7.7]",3890334,86,,,,0.957589,,Left Foot,True,,,"[107.6, 34.7]",,High Pass,33.01515,Incomplete,,,,,,,,Free Kick,2,From Free Kick,Bastian Oczipka,8504.0,Left Center Midfield,160,Eintracht Frankfurt,184,['ede6b8ff-1590-4d12-9410-8eb9b36a3a05'],8,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:08.290,Pass,
,,,,,,,,,,,,,,,0.668591,,,,,,,,,,,,,,,72da67ef-5c58-460f-b24b-bc16ec9522f3,3352,,"[103.6, 0.1]",3890334,86,True,,,2.4023156,,,,,,"[96.8, 6.3]",,Low Pass,9.202173,,,Tohouri Zahoui Constant Djakpa,400621.0,,,,,Throw-in,2,From Throw In,Bastian Oczipka,8504.0,Left Center Midfield,161,Eintracht Frankfurt,184,['88d04e1d-9db4-4fa0-a8c8-a617e93d3081'],17,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:17.493,Pass,
,,,,,,,,,,,,,,,0.523597,,,,,,,,,,,,,,,5907bfc8-5d79-45a7-93c8-8528dc4a00e5,3354,,"[96.8, 6.3]",3890334,86,,,,-0.66963893,,Left Foot,,,,"[101.6, 2.5]",,Ground Pass,6.1220913,,,Bastian Oczipka,8504.0,,,,,,2,From Throw In,Tohouri Zahoui Constant Djakpa,400621.0,Left Back,161,Eintracht Frankfurt,184,['bf84827c-4c63-4b55-a164-57054cd2438f'],18,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:18.857,Pass,
,,,,,,,,,,,,,,,0.720229,,,,,,,,,,,,,,,fd9f1ba3-a723-4a91-bb43-5043d757d350,3357,,"[101.6, 2.5]",3890334,86,,,,1.3909428,,Left Foot,,,,"[102.8, 9.1]",,Ground Pass,6.708204,,,Tohouri Zahoui Constant Djakpa,400621.0,,,,,,2,From Throw In,Bastian Oczipka,8504.0,Left Center Midfield,161,Eintracht Frankfurt,184,['3a6c024c-e809-4714-bba1-81f1a0f859d8'],21,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:21.154,Pass,
,,,,,,,,,,,,,,,0.340512,,,,,,,,,,,,,,,bfef0084-e499-43d7-8757-7353a88fa33b,3360,,"[113.0, 3.4]",3890334,86,,,,1.4898922,,Left Foot,,,,"[113.3, 7.1]",,Ground Pass,3.7121422,Incomplete,,,,,,,,,2,From Throw In,Tohouri Zahoui Constant Djakpa,400621.0,Left Back,161,Eintracht Frankfurt,184,['44b1a09a-b5eb-4d7b-922d-ee5339498abe'],23,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:23.762,Pass,
,,,,,,,,,,,,,,,1.987093,,,,,,,,,,,,,,,a5ba974a-386e-4dfd-84db-233e02090689,3363,,"[102.2, 2.5]",3890334,86,,,,1.6694846,,Left Foot,,,,"[100.2, 22.7]",,High Pass,20.298769,,,Timothy Chandler,8670.0,,,,,Recovery,2,From Throw In,Bastian Oczipka,8504.0,Left Center Midfield,161,Eintracht Frankfurt,184,"['9af6d64c-5917-4d8c-8d14-c4d58030cde1', 'c542b85b-f9a7-4ad3-b48c-128dfec79578']",25,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:25.294,Pass,True
,,,,,,,,,,,,,,,0.65027,,,,,,,,,,,,,,,05c30a4a-6fcd-44b1-bb51-04902aae580c,3368,,"[17.0, 54.5]",3890334,86,,,,2.1156602,,Right Foot,,,,"[13.0, 61.1]",,Ground Pass,7.7175126,,,Tony Jantschke,12320.0,,,,,Recovery,2,From Throw In,André Hahn,8322.0,Left Center Forward,161,Eintracht Frankfurt,184,['187b5e93-5a3c-40cb-be7e-1b25f3541a79'],29,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:29.106,Pass,
,,,,,,,,,,,,,,,4.095203,,,,,,,,,,,,,,,77b796d1-51ce-47de-8504-8189c3560e51,3371,,"[12.8, 60.8]",3890334,86,,,,0.017610705,,Right Foot,,,,"[63.9, 61.7]",,High Pass,51.107925,Incomplete,,Ibrahima Traoré,11285.0,,,,,,2,From Throw In,Tony Jantschke,12320.0,Right Back,161,Eintracht Frankfurt,184,"['32b3500a-3d3f-479c-b0f4-ec158823264d', '485b55c6-ec4b-42dc-b8ad-d33bcf471d6f']",30,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:30.093,Pass,
,,,,,,,,,,,,,,,2.026902,,,,,,,,,,,,,,,406adda4-875a-4759-a606-2d542d0a4164,3376,,"[39.7, 2.3]",3890334,86,,,,2.5190055,,Right Foot,,,,"[19.5, 16.8]",,Ground Pass,24.865438,,,Lukáš Hrádecký,8667.0,,,,,,2,From Throw In,David Ángel Abraham,8678.0,Left Center Back,161,Eintracht Frankfurt,184,"['de8cabbe-652d-4920-bdd3-852d07a03e7b', 'f841860b-422b-4add-9df3-c6fbabf29a79']",36,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:36.842,Pass,True
,,,,,,,,,,,,,,,1.997089,,,,,,,,,,,,,,,56e8426d-ffd5-44b2-b38d-541da52a6fe7,3379,,"[19.5, 19.6]",3890334,86,,,,-0.06340695,,Right Foot,,,,"[32.1, 18.8]",,Ground Pass,12.625371,,,Stefan Reinartz,400619.0,,,,,,2,From Throw In,Lukáš Hrádecký,8667.0,Goalkeeper,161,Eintracht Frankfurt,184,['2d185ff0-6a58-479d-8164-a2428550d986'],41,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:41.370,Pass,
,,,,,,,,,,,,,,,1.24525,,,,,,,,,,,,,,,41854664-c5c8-49d5-a747-3745484dca45,3382,,"[32.7, 19.6]",3890334,86,,,,0.59308517,,Right Foot,,,,"[50.8, 31.8]",,Ground Pass,21.827734,,,Johannes Flum,9148.0,,,,,,2,From Throw In,Stefan Reinartz,400619.0,Center Defensive Midfield,161,Eintracht Frankfurt,184,['2454d610-6154-4e67-8d7d-d52199f1191d'],44,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:44.586,Pass,
,,,,,,,,,,,,,,,0.954221,,,,,,,,,,,,,,,f8b0d2e4-458b-4aba-8c3c-c0f309a02d0b,3385,,"[49.9, 32.1]",3890334,86,,,,-2.6752276,,Right Foot,,,,"[35.2, 24.7]",,Ground Pass,16.457521,,,Stefan Reinartz,400619.0,,,,,,2,From Throw In,Johannes Flum,9148.0,Right Center Midfield,161,Eintracht Frankfurt,184,['156036c6-0f04-47ff-ae6e-f1eb740fe86e'],46,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:46.813,Pass,
,,,,,,,,,,,,,,,2.315733,,,,,,,,,,,,,,,b8fce031-4e13-479d-8964-eeded3d4d627,3388,,"[35.2, 24.7]",3890334,86,,,,1.3004214,,Right Foot,,,,"[47.7, 69.8]",,Ground Pass,46.800213,,,Timothy Chandler,8670.0,,True,,,,2,From Throw In,Stefan Reinartz,400619.0,Center Defensive Midfield,161,Eintracht Frankfurt,184,['de0cd469-e32b-42a4-b5e1-1e2281647286'],50,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:50.168,Pass,
,,,,,,,,,,,,,,,0.239675,,,,,,,,,,,,,,,575e1ab0-1cf3-4807-af5c-aaaabf738916,3391,,"[52.2, 75.8]",3890334,86,,,,-0.6375488,,Right Foot,,,,"[57.6, 71.8]",,Ground Pass,6.720119,Incomplete,,Haris Seferović,5543.0,,,,,,2,From Throw In,Timothy Chandler,8670.0,Right Back,161,Eintracht Frankfurt,184,"['02450001-3222-428d-986c-72883882a4fc', '891894da-3362-4156-a436-65e79020dd5a']",53,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:41:53.684,Pass,
,,,,,,,,,,,,,,,1.954952,,,,,,,,,,,,,,,a27488ad-ad95-4813-9d0d-f515123a46a1,3394,,"[65.0, 80.0]",3890334,87,,,,-1.3251318,,,,,,"[73.6, 45.7]",,High Pass,35.361702,,,Bastian Oczipka,8504.0,,,,,Throw-in,2,From Throw In,Timothy Chandler,8670.0,Right Back,162,Eintracht Frankfurt,184,['787b08ff-f330-4534-9bc3-ba0ad24f062b'],3,,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:42:03.037,Pass,
