50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264d3ac3-2c14-4574-a4c4-eea119e968e7,1697,,"[28.7, 25.7]",3890277,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Left Wing,65,Wolfsburg,179,['0ce2ca0d-c20c-4cd3-b2a9-ec007cc8f8ec'],40,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:40.327,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e544d291-3e69-45dc-b199-d9c22c68cb34,1700,,"[28.5, 19.5]",3890277,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,65,Wolfsburg,179,['7165634d-bfa2-46c0-b4e5-08dc928017ae'],43,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:43.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12f317fa-6845-4565-b357-b553f99c171e,1704,,"[56.4, 77.3]",3890277,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Wing,65,Wolfsburg,179,['259aca85-735b-4cc5-b76f-c56b23ecbf12'],48,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:48.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40bae357-fac9-4289-91b8-4bf8f8081fa3,1706,,"[45.6, 72.6]",3890277,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,65,Wolfsburg,179,['93810255-e8ed-4968-a059-0c3f9562a186'],50,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:50.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49b44333-757f-4a6b-a82f-79cdb487a94f,1709,,"[63.8, 78.7]",3890277,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Wing,65,Wolfsburg,179,['832b2e96-18eb-45ff-b286-be82facfbd48'],53,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:53.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3823088-6587-4f5a-8542-53441170b236,1712,,"[58.2, 76.7]",3890277,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,65,Wolfsburg,179,['8ba0c668-d510-4a2b-8314-33ed3c6a7367'],54,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:54.102,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51cb8cd9-8bd2-45c3-9638-9d21ebd15c35,1715,,"[37.5, 63.1]",3890277,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,65,Wolfsburg,179,['852a5669-88fd-4e3b-9a16-aae9c3dc3582'],56,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:56.670,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b42b021-c757-4df6-acbc-18ce96184f33,1717,,"[48.2, 68.5]",3890277,35,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,65,Wolfsburg,179,['0468b54e-036f-41bb-8410-949fd3af95ea'],57,,,,,,,,,,,,,,,,,Wolfsburg,179,00:35:57.957,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d97a2648-2086-4cd4-be52-45fda20220ec,1720,,"[37.1, 55.0]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,65,Wolfsburg,179,['640dd78d-baab-4cdd-b9f1-bcbf3de3a16a'],1,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:01.910,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d68dd04-fc5d-4c47-b9b7-6aa0015a804c,1723,,"[44.5, 19.5]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,65,Wolfsburg,179,['a3e9b16f-03b3-4348-9ce7-ba449c542719'],4,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:04.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60985cf1-4b91-40d2-afde-9706122c784c,1727,,"[75.2, 39.0]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bas Dost,10594.0,Center Forward,65,Wolfsburg,179,['7c61aeef-73aa-4e70-b000-b45a8906b733'],8,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:08.084,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e0eb544-bb6a-41d6-9ffa-10cdd8055d6f,1730,,"[62.8, 27.9]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luiz Gustavo Dias,3545.0,Left Defensive Midfield,65,Wolfsburg,179,['c567e195-1b1f-41f3-bfbc-9628c400916b'],9,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:09.887,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b410923a-8698-4d99-b62a-ef8295eda203,1733,,"[90.1, 21.1]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Center Attacking Midfield,65,Wolfsburg,179,['20de5629-c5f2-4b85-bf14-a86640ac667c'],12,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:12.668,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d30e7fd-7664-4215-b0c1-96f6e3c541a3,1737,,"[104.3, 8.2]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Left Wing,65,Wolfsburg,179,['b4a40fcc-a28c-46a1-97c0-3be7a09faee2'],16,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:16.476,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80f31174-e3a8-4acd-9512-75e3c1d06eb5,1741,,"[117.6, 38.4]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,65,Wolfsburg,179,['6bf004fc-0076-4502-998e-42eeef3c0aeb'],20,,,,,,,,,,,,,,,,,Wolfsburg,179,00:36:20.622,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8aee6c1-43a5-41e0-bc12-5e2bfaf03e6a,1745,,"[21.4, 60.9]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,66,Schalke 04,181,['3ab687a4-7097-40eb-bafd-bcc4f69fb7da'],40,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:40.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ecca056-0bdf-47ef-98d8-3873d818a85e,1748,,"[27.6, 20.7]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,66,Schalke 04,181,['194ccde0-e33f-4c44-8a98-638aad491cbb'],44,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:44.772,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98943118-00fd-48de-97ea-61d95104eae2,1751,,"[33.7, 27.3]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,66,Schalke 04,181,['0a50dc44-5fad-4919-be45-8bd1ff662157'],49,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:49.459,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac75bf0b-a8f7-4c45-ae92-ce8fae586f1e,1754,,"[40.8, 57.0]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,66,Schalke 04,181,['dbcf16b0-b374-47bf-8fcc-8ee93f0161ac'],52,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:52.135,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6d6dbc6-4baf-4564-bda8-58adb9a36a88,1757,,"[77.2, 74.9]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sascha Riether,25003.0,Right Back,66,Schalke 04,181,['7043aa06-fbc6-4914-adbb-be5ea9f558b1'],55,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:55.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bd2276b-25cd-44b9-bcb9-5bdf118b3396,1760,,"[107.0, 66.9]",3890277,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Wing,66,Schalke 04,181,['af1cf070-ce4a-40e2-8e87-9742648e110f'],58,,,,,,,,,,,,,,,,,Schalke 04,181,00:36:58.380,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e32a6e0c-5726-4a0e-9179-d4f93b68039d,1765,,"[110.6, 32.8]",3890277,37,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jean-Eric Maxim Choupo-Moting,3499.0,Right Wing,67,Schalke 04,181,['0a69b745-47cc-4ad5-bf9b-95b347bcf603'],34,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:34.620,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710bb3e0-263b-4ebe-9719-03863cbdc9ca,1774,,"[48.1, 65.3]",3890277,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,68,Wolfsburg,179,['0b33dfc5-356e-4ffa-bcd8-78ea13b152c6'],40,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:40.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68fa0f98-2b9a-4976-b27b-e8f005c0c180,1777,,"[76.8, 78.9]",3890277,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Center Attacking Midfield,68,Wolfsburg,179,['85c1c5dd-4b4f-42d3-a907-e0ee652a6788'],43,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:43.746,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4001f206-6022-4102-bbce-ff3fb4cb44fd,1781,,"[105.9, 77.3]",3890277,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,68,Wolfsburg,179,['2aaafa81-fefe-4ce4-aea4-67e88c4e383c'],50,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:50.526,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308e4fb5-ea33-4dae-8553-5e7a78072845,1784,,"[108.9, 42.8]",3890277,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,68,Wolfsburg,179,['31ab2085-dffe-4d4c-967f-b6bc9b5c4b70'],51,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:51.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db760dfb-69d2-446f-9547-10ec5606b2b8,1786,,"[25.8, 16.2]",3890277,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Left Wing,68,Wolfsburg,179,['ef9701db-c6a8-4855-bf17-d9c36a2e648e'],54,,,,,,,,,,,,,,,,,Schalke 04,181,00:37:54.247,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c51c24db-e439-477f-8e21-de79c89d2cbc,1790,,"[54.9, 56.5]",3890277,37,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,68,Wolfsburg,179,['9241df81-a1b8-4e9a-b881-58c7ef67ee47'],59,,,,,,,,,,,,,,,,,Wolfsburg,179,00:37:59.235,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eee2b527-f616-4390-8796-b39656dae7a5,1793,,"[59.3, 23.9]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,68,Wolfsburg,179,['edd11bfe-585d-438c-9b1f-aa6a5018f40e'],2,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:02.196,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821d279c-074f-460c-b476-cb0ea303a6c5,1796,,"[52.2, 38.9]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timm Klose,9461.0,Left Center Back,68,Wolfsburg,179,['e287e6ef-5098-4d47-adea-d46caeaa3729'],6,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:06.229,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6849a464-fe5a-47df-b388-d40282a27281,1799,,"[52.2, 57.6]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,68,Wolfsburg,179,['cf506cdf-c467-4762-8f24-7d0588b8347e'],9,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:09.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,054fdacf-9756-4599-95d6-38f196474df7,1802,,"[59.3, 75.3]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,68,Wolfsburg,179,['34db7cf9-bd21-4654-bc30-b23624225e70'],11,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:11.888,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5b038f2-c254-47f4-9420-781369de42ce,1805,,"[69.5, 56.8]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josuha Guilavogui,8230.0,Right Defensive Midfield,68,Wolfsburg,179,['29b3b4c7-835b-4118-b437-832c962a7657'],15,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:15.021,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2e29092d-3703-4b67-8e57-fee312e468ee,1808,,"[76.3, 75.9]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Wing,68,Wolfsburg,179,['2e6314ef-c019-4a41-9dd8-89a0c74e9f08'],16,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:16.836,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62d67f36-cdc3-426e-98bb-e697581046ae,1811,,"[94.1, 55.1]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bas Dost,10594.0,Center Forward,68,Wolfsburg,179,['1153f95a-dc0e-45c5-9084-9379768ea46d'],20,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:20.314,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86d47df0-a25d-427b-955e-21cc87943655,1820,,"[26.2, 22.3]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,69,Schalke 04,181,['4e6634e9-fc4a-484e-8ded-67be953dc9cd'],26,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:26.297,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508e4dbd-c736-46ac-8acc-73d3c9ab3f03,1824,,"[25.0, 12.7]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sead Kolašinac,3510.0,Left Back,69,Schalke 04,181,['efefbfb6-c126-48b1-9927-0feb3f37853b'],27,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:27.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b082658f-4702-463d-8627-1a4e27900e0b,1827,,"[33.6, 19.8]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Defensive Midfield,69,Schalke 04,181,['958282cd-16f1-459e-a23f-77338ed484ff'],28,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:28.769,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a64c3d40-7aca-4554-96ef-34f0d694b673,1829,,"[24.6, 22.1]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,69,Schalke 04,181,['8bea32db-3a58-4c86-9ebb-1e5421517bd2'],29,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:29.916,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae89ffbb-eaa7-4e9d-a846-69b876cf6543,1832,,"[36.6, 22.1]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Defensive Midfield,69,Schalke 04,181,['e946754b-8d75-4704-a562-094c31ded321'],31,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:31.687,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3c615e6b-633d-40ef-badb-4eb311d9bde6,1835,,"[25.2, 39.7]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,69,Schalke 04,181,['4b7198a4-d0c0-4b21-98f1-be4c9d1be3ef'],33,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:33.975,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402a74f9-0fc6-4488-992d-68fa483e424c,1838,,"[28.2, 26.3]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roman Neustädter,16534.0,Left Center Back,69,Schalke 04,181,['a47261f7-4725-4801-9dff-cd269412dbd9'],37,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:37.970,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad30da25-c868-48f3-be77-9d6f26c76789,1841,,"[44.3, 17.7]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dennis Aogo,8958.0,Left Defensive Midfield,69,Schalke 04,181,['2ad3e681-3e0c-4360-b594-757734d5ef01'],42,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:42.542,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1e6eec3-d285-46b3-a319-5efa7b961cb8,1845,,"[56.5, 25.8]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Julian Draxler,3186.0,Center Attacking Midfield,69,Schalke 04,181,"['59cbda9d-ed5a-43ba-b28a-049cfd08377c', 'ca0b004e-d69d-4859-bb5e-ceda2f8625d5']",47,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:47.499,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b12c7cf0-65ae-4697-aaff-73b77232427d,1848,,"[52.5, 69.0]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sascha Riether,25003.0,Right Back,69,Schalke 04,181,['efbe2f20-7050-42b7-9d9e-193a1e535445'],53,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:53.906,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d522904-ac5c-4c88-b0f5-5e25030b54a7,1851,,"[73.1, 54.6]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,69,Schalke 04,181,['671b94fe-4432-4387-914e-3e21ea623f47'],56,,,,,,,,,,,,,,,,,Schalke 04,181,00:38:56.349,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bf235386-5f63-444d-90fe-fdc3b14022c9,1853,,"[67.3, 19.7]",3890277,38,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Center Attacking Midfield,69,Schalke 04,181,['9fe26e8e-a02c-471b-8bc2-5ebb189096a6'],57,,,,,,,,,,,,,,,,,Wolfsburg,179,00:38:57.253,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713815e9-750d-41f4-8184-ae38f1863f86,1860,,"[5.7, 50.2]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,69,Schalke 04,181,"['63dbf4f6-4303-434a-9626-9bb8cd9ec272', '99610fd4-df29-4bd2-ab6c-c59aadfcb446']",6,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:06.275,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b4e1456-b10a-4c48-8c25-7cb62c0adec3,1864,,"[58.1, 46.6]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,69,Schalke 04,181,"['8922a724-080a-497d-8cc2-59c27a7a7dcc', 'a00406ec-b29f-45ef-8112-c4dd6a66a6b5']",9,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:09.508,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d205d5b-8ee5-4645-909b-ffb626bf1589,1867,,"[54.3, 67.2]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Right Wing,69,Schalke 04,181,['4af438be-b2e9-4e88-ae5d-e7c75b50ba00'],12,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:12.528,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ce19a94-91be-4dfb-a9da-bed46263d1c1,1875,,"[76.3, 63.9]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Klaas-Jan Huntelaar,8060.0,Center Forward,70,Schalke 04,181,"['3afd9c3d-54ee-47ae-8c29-8060d03b2323', '6220dfb0-de0b-4ca7-b253-523ea0216bb2']",29,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:29.429,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8434a3c7-6d15-4b0c-aec8-b10d409603ff,1877,,"[83.0, 72.9]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Right Wing,70,Schalke 04,181,['c1506fe0-e8e3-4f36-9425-ba8eb9a9412e'],30,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:30.214,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747b42c8-4008-4350-80c5-8ceb1c63b753,1880,,"[29.3, 27.2]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,71,Wolfsburg,179,['dae7a833-87b3-4016-af7c-f13774f1abbd'],32,,,,,,,,,,,,,,,,,Wolfsburg,179,00:39:32.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15bacc07-d77b-4088-9c3b-dfecffa772aa,1884,,"[43.7, 8.2]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Caligiuri,8521.0,Left Wing,71,Wolfsburg,179,['d928f100-ebc5-4432-ade0-18838d1d3daf'],36,,,,,,,,,,,,,,,,,Wolfsburg,179,00:39:36.719,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ad1486b-bb77-480f-ad8a-dc2c31f3d60d,1887,,"[52.8, 18.9]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Kruse,8386.0,Center Attacking Midfield,71,Wolfsburg,179,['0cdb8b48-4c27-4a9b-964f-aec9c6ad9880'],38,,,,,,,,,,,,,,,,,Wolfsburg,179,00:39:38.418,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0555872-fcda-405b-b0fb-765bda11cca2,1892,,"[32.5, 56.2]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Träsch,23266.0,Right Back,71,Wolfsburg,179,['6071d743-e671-449c-a8cf-0ed92b28a0c1'],44,,,,,,,,,,,,,,,,,Wolfsburg,179,00:39:44.765,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cfc51890-d68e-4f3d-a197-dd4c9f87d48e,1896,,"[73.1, 66.6]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adelino André Vieira Freitas,10790.0,Right Wing,71,Wolfsburg,179,['3e8b02ff-2725-447a-aa62-c6cc65323ad1'],48,,,,,,,,,,,,,,,,,Wolfsburg,179,00:39:48.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbc04baa-89e9-42e1-926c-18e12e226bde,1902,,"[55.3, 7.2]",3890277,39,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dennis Aogo,8958.0,Left Defensive Midfield,72,Schalke 04,181,['ef77559d-83a1-43c2-90d1-70540789ebc8'],57,,,,,,,,,,,,,,,,,Schalke 04,181,00:39:57.367,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df7cb8fc-f5ab-4e30-94e9-d03717975892,1905,,"[49.8, 32.9]",3890277,40,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roman Neustädter,16534.0,Left Center Back,72,Schalke 04,181,['33adf97d-58f7-49d5-981a-477fb149da4a'],4,,,,,,,,,,,,,,,,,Schalke 04,181,00:40:04.060,Ball Receipt*,
