50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cf1270d-af07-4286-9a11-869a55be2d82,979,,"[56.8, 27.1]",3890380,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kenan Karaman,8541.0,Left Wing,61,Ingolstadt,189,['40c92d75-c8f6-4f3a-adeb-b5bd33054ae6'],50,,,,,,,,,,,,,,,,,Hannover 96,178,00:29:50.299,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fcaab466-c15d-4959-93e2-8be5c4cd1001,981,,"[63.7, 39.3]",3890380,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,61,Ingolstadt,189,['8f07e73c-c443-40fe-a371-f8836266fce6'],51,,,,,,,,,,,,,,,,,Ingolstadt,189,00:29:51.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7968b78f-cfb8-4eac-bdf1-9089ada169f7,984,,"[80.2, 44.3]",3890380,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Left Wing,61,Ingolstadt,189,['ae92252e-8285-4d0e-bc61-803df5475e7f'],54,,,,,,,,,,,,,,,,,Ingolstadt,189,00:29:54.192,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5116229-d6ce-4281-b16d-54311e037f31,987,,"[89.2, 71.3]",3890380,29,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,61,Ingolstadt,189,['00a15a6e-0971-463d-b35b-a492ac18b3ba'],57,,,,,,,,,,,,,,,,,Ingolstadt,189,00:29:57.122,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc70cde5-4815-4f1d-945e-0be6d0af4874,991,,"[68.1, 30.7]",3890380,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Leon Andreasen,400613.0,Center Attacking Midfield,62,Hannover 96,178,['d214f5ec-0ce4-4c0f-8157-240955019c01'],34,,,,,,,,,,,,,,,,,Hannover 96,178,00:30:34.104,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d6fa1b2-f072-411e-81c9-3cc0dfdaf647,994,,"[71.0, 55.8]",3890380,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathew Leckie,5481.0,Left Wing,62,Hannover 96,178,['644a16f2-6602-4cc0-b041-bff881d8f698'],35,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:35.618,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16b2c348-b9f8-4c48-a37e-95de09c426e1,997,,"[64.5, 64.1]",3890380,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Pascal Groß,3097.0,Right Center Midfield,62,Hannover 96,178,['024335a1-ecb3-44cb-9d85-c6ae88570e26'],37,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:37.321,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494f4d84-42d1-485a-8ae1-eac2cf7e82d0,1006,,"[82.1, 69.9]",3890380,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,64,Ingolstadt,189,['9c57eedc-d34c-4295-af79-2220ebab0e0e'],51,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:51.742,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163789f3-fe06-4d7b-8eac-e46554321113,1009,,"[79.8, 76.6]",3890380,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobias Levels,40460.0,Right Back,64,Ingolstadt,189,['4a7719d0-cfee-4f42-9673-34c0e6d0c638'],53,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:53.813,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221435de-df1e-4992-9ede-360bd488aba0,1012,,"[49.8, 67.5]",3890380,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marvin Matip,9106.0,Right Center Back,64,Ingolstadt,189,['50be69a3-02b7-4131-9605-2c4e0892be97'],56,,,,,,,,,,,,,,,,,Ingolstadt,189,00:30:56.940,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30152b58-9494-4f8c-95eb-225d249a3bd9,1015,,"[53.5, 73.4]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tobias Levels,40460.0,Right Back,64,Ingolstadt,189,['474af1bc-6c23-4194-92c2-df7ea76ca5a4'],0,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:00.060,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4b057d80-2fd0-421e-810f-57a82262c5f7,1018,,"[64.4, 63.4]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mathew Leckie,5481.0,Left Wing,64,Ingolstadt,189,['f1a8c61e-aa96-4e2f-a30d-cab1c2d07188'],2,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:02.739,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48ea917d-4b86-4e58-aa1b-e97384ea2e0b,1026,,"[81.2, 77.2]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Pascal Groß,3097.0,Right Center Midfield,64,Ingolstadt,189,['07dafd60-7353-42ea-b2fb-8cfdc77016e8'],7,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:07.705,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9abcf972-90b8-4cb6-96cc-67d970a7c44b,1029,,"[88.1, 58.8]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfredo Morales,12304.0,Left Center Midfield,64,Ingolstadt,189,['74535ee6-8f62-49f0-84b6-460008948d37'],10,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:10.792,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5995dbbf-588f-4cb1-869a-5dbc4544c819,1031,,"[98.5, 67.5]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Moritz Hartmann,40464.0,Right Wing,64,Ingolstadt,189,['d0ab8f1c-0ef1-4ae7-88a1-c1ec57475b25'],11,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:11.973,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605c3619-49d5-4687-b8b8-8847bf00a71e,1037,,"[32.8, 10.8]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salif Sané,5664.0,Right Defensive Midfield,65,Hannover 96,178,"['c41072a1-34d3-4a30-bdd1-222cc40ee4a4', 'd354025f-12ca-4bf2-846c-90cca777be50']",13,,,,,,,,,,,,,,,,,Hannover 96,178,00:31:13.481,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fdef0d5a-a606-4599-af70-f72a3ade4aa8,1041,,"[23.6, 15.3]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Miiko Martín Albornoz Inola,13126.0,Left Back,65,Hannover 96,178,['11faa866-3c88-4731-a0c2-b5dd45bb45fe'],15,,,,,,,,,,,,,,,,,Hannover 96,178,00:31:15.379,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a12a518-92e0-46ae-baf1-35811e1342ed,1045,,"[45.2, 17.4]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Artur Sobiech,11845.0,Center Forward,65,Hannover 96,178,"['a17a0a2a-f809-4665-b4a5-20b8b60b249f', 'c694ffc4-728b-47da-8606-5ddb2d77eece']",16,,,,,,,,,,,,,,,,,Hannover 96,178,00:31:16.615,Ball Receipt*,True
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b67de10-03b2-4e9c-a216-f3cdb4de0171,1048,,"[41.8, 10.2]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenan Karaman,8541.0,Left Wing,65,Hannover 96,178,['9502ed05-74ef-40e2-81f9-62be8efaed8f'],17,,,,,,,,,,,,,,,,,Hannover 96,178,00:31:17.236,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9546969-27a6-4f71-8e67-01f843ff45bb,1050,,"[73.9, 52.6]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,65,Hannover 96,178,['82a1515c-3b1f-46fe-9bbf-ee79793a6bf0'],17,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:17.417,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8777c65-e1dc-446a-812e-c4eff92b08e3,1054,,"[66.8, 60.6]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,66,Ingolstadt,189,"['36eac975-497d-41d1-b31f-a4da26d036e2', '47649337-ed87-45ef-8751-98254b859ecc']",19,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:19.290,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fae61d3e-983c-4f4f-97ea-7dd35c56f971,1057,,"[43.2, 38.7]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Hübner,8405.0,Left Center Back,66,Ingolstadt,189,['d392ca5c-cfdb-4cc8-adbd-7b83ba19522f'],21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:21.662,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9fcc308e-6087-4b0f-8323-1877c0f1b7a7,1061,,"[14.5, 33.1]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ramazan Özcan,12319.0,Goalkeeper,66,Ingolstadt,189,['84a213e0-32ec-40b1-ad80-55553ceab6d4'],24,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:24.703,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a2ffd7c-0fb0-47bf-b25f-c16c4b8c4077,1064,,"[36.9, 64.7]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marvin Matip,9106.0,Right Center Back,66,Ingolstadt,189,['71bbe8c5-89be-4562-a5f2-624d181be683'],31,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:31.402,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb27c2d9-c930-4ca7-ac47-cfdff86ec4ff,1068,,"[53.9, 73.9]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Levels,40460.0,Right Back,66,Ingolstadt,189,['6dc9b00d-3449-49da-a6df-96864754f38e'],34,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:34.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5580060a-ce33-4973-bb88-1ad0e3aecd5e,1071,,"[64.1, 64.1]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Moritz Hartmann,40464.0,Right Wing,66,Ingolstadt,189,['8363dad5-21d7-47c7-a989-ea76b4aa8fd3'],35,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:35.871,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6550c9c4-0993-435d-a390-d9a10a0bc388,1074,,"[70.0, 76.2]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,66,Ingolstadt,189,['3b48d4ce-d821-4950-8637-3f763748b2ff'],37,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:37.847,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29665c73-b884-4d14-b6ba-6f69b0f36c29,1077,,"[57.3, 74.5]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tobias Levels,40460.0,Right Back,66,Ingolstadt,189,['308e29ab-0dbc-4bd1-b779-c3d3847365a1'],38,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:38.959,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14fb5e49-90d7-4f34-b7ea-8fd01f081b10,1080,,"[63.1, 59.2]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,66,Ingolstadt,189,['aa0ecdcf-3d3f-43d7-8993-6fdec585c4d2'],40,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:40.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4c54682-4818-48aa-bf6b-8167a54f9fcf,1083,,"[75.2, 55.3]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alfredo Morales,12304.0,Left Center Midfield,66,Ingolstadt,189,['3fa513f9-fad5-402a-a63a-a7f356be41fa'],41,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:41.483,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48396f8a-e089-4d36-b166-ab636a2a5994,1088,,"[98.7, 74.5]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pascal Groß,3097.0,Right Center Midfield,66,Ingolstadt,189,['d36920bf-8ed2-4772-86ea-ebceb00cbf68'],46,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:46.953,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0bc4c582-8ab3-4fea-bf75-1b362c15ceff,1091,,"[108.8, 41.5]",3890380,31,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Pekhart,20355.0,Center Forward,66,Ingolstadt,189,['c30970a0-fdd3-4ab1-9c87-ef3c8526658c'],50,,,,,,,,,,,,,,,,,Ingolstadt,189,00:31:50.024,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58beab05-5cf9-45e2-9c60-0919d13e3027,1096,,"[68.1, 23.9]",3890380,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Artur Sobiech,11845.0,Center Forward,67,Hannover 96,178,['d8744c10-32a8-4611-8c55-195efcd4e682'],25,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:25.581,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6242e647-b72c-469b-a7c7-8663d666673d,1099,,"[74.6, 53.2]",3890380,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tomáš Pekhart,20355.0,Center Forward,67,Hannover 96,178,['b2eec29b-1f95-4da0-af15-4d9e70ea0b39'],27,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:27.061,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62c87d3d-97e8-4474-8473-9e3e5e4632f3,1101,,"[56.1, 21.3]",3890380,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Salif Sané,5664.0,Right Defensive Midfield,67,Hannover 96,178,['a3b22480-34f9-4492-aae3-199acc51b1a1'],28,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:28.032,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b95c37af-ede1-489d-af08-af2e45dabf52,1104,,"[72.5, 16.0]",3890380,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kenan Karaman,8541.0,Left Wing,67,Hannover 96,178,['fe679f38-b1e3-4733-b843-6eedde751abc'],29,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:29.350,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3e963a3-1a44-48b1-a2d6-6f99880d65bc,1106,,"[68.6, 41.0]",3890380,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mathew Leckie,5481.0,Left Wing,67,Hannover 96,178,['2f0504ed-8eb2-4de8-8c50-0e21dfebdd3f'],31,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:31.150,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8cb2b052-bd3e-4992-b6be-899f33dad2df,1110,,"[65.1, 46.4]",3890380,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Uffe Manich Bech,24244.0,Right Wing,67,Hannover 96,178,['9f987fb6-79eb-4ef3-9844-55069d54a879'],36,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:36.593,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51ab040c-cb92-4e7f-b551-cec2e1cf353c,1112,,"[63.7, 17.6]",3890380,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Alfredo Morales,12304.0,Left Center Midfield,67,Hannover 96,178,['76ee94fe-c27e-4eb3-8497-5d1954ad1eb8'],39,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:39.839,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236f740e-9680-4571-a9c3-c763cc388b22,1115,,"[75.6, 23.0]",3890380,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tomáš Pekhart,20355.0,Center Forward,67,Hannover 96,178,['8fe3c61b-59f0-4df6-8657-f5b567f66305'],41,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:41.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14bedb0f-e968-462b-83c1-0ed5fd359e30,1119,,"[57.0, 63.5]",3890380,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Manuel Schmiedebach,8543.0,Left Defensive Midfield,67,Hannover 96,178,['34999ae5-4b61-4809-b9ac-125041155524'],44,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:44.806,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9deb5b1-1966-42d6-b53f-6858d17e0677,1123,,"[69.0, 68.6]",3890380,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Artur Sobiech,11845.0,Center Forward,67,Hannover 96,178,['cd24a3e3-d3ab-4c7d-b63a-f15b6af9cb24'],47,,,,,,,,,,,,,,,,,Hannover 96,178,00:32:47.540,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbcc3f4-94e7-4837-8e46-b082d651ec7a,1128,,"[34.8, 71.5]",3890380,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tobias Levels,40460.0,Right Back,67,Hannover 96,178,['79dc4bac-eb49-4d19-9c65-4f3fa2be0c36'],55,,,,,,,,,,,,,,,,,Ingolstadt,189,00:32:55.083,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33071b52-5d44-463b-97d8-e51fc2496b70,1137,,"[56.8, 7.8]",3890380,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Schulz,400614.0,Left Center Back,68,Hannover 96,178,['553b7bfc-6759-42ab-9698-dfd71c8eef56'],11,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:11.994,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8056a48c-2173-42fe-aa77-1cf30dc8b85b,1140,,"[43.8, 40.1]",3890380,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,68,Hannover 96,178,['04bb3856-e2a5-499d-a369-f88a6eba80dd'],14,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:14.965,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1ccb7aad-845b-4563-95e0-3e79eaca4919,1143,,"[59.6, 43.5]",3890380,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Schmiedebach,8543.0,Left Defensive Midfield,68,Hannover 96,178,['2e7e0ca1-9b02-4d31-b92b-71aaeaa33900'],16,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:16.340,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae67ee27-be96-4c4f-a153-4d91343fe88f,1147,,"[56.4, 78.4]",3890380,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oliver Sorg,12316.0,Right Back,68,Hannover 96,178,['370e85c8-0733-41ce-ab6d-f2ad6665610d'],19,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:19.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839d8cc7-dbfd-4f6c-86ce-7d3d25916e15,1151,,"[77.0, 78.4]",3890380,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Uffe Manich Bech,24244.0,Right Wing,68,Hannover 96,178,"['11b4a43c-34e9-49d0-9635-cec02ecf8826', 'e347f75f-eb2d-4246-9e7c-055228e9db2e']",22,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:22.797,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a746ed80-af94-4b23-98a3-975169c1d8de,1156,,"[62.2, 74.3]",3890380,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,69,Hannover 96,178,['7e1faaff-ad6e-4e4c-b9fd-9afc21fa7195'],36,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:36.979,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123d78d4-a7fc-4223-94ea-c8704f8146ec,1159,,"[27.2, 52.9]",3890380,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,69,Hannover 96,178,['3e0e786d-f203-474f-ad24-ec5d1ba25198'],41,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:41.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb5617df-a6aa-4f1e-b208-00a54c0ae69a,1162,,"[45.9, 51.2]",3890380,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salif Sané,5664.0,Right Defensive Midfield,69,Hannover 96,178,['7de6439f-7c60-4b61-8682-9dcf5dcd76d1'],43,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:43.921,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56d4529c-3b17-4d36-b204-34ad9126c314,1165,,"[22.0, 49.2]",3890380,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ron-Robert Zieler,8947.0,Goalkeeper,69,Hannover 96,178,['11e48371-8b34-40f5-b990-919cf76144bf'],45,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:45.335,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf0255c2-bfa2-40d8-8395-b9337dc82e9f,1169,,"[74.9, 26.8]",3890380,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Leon Andreasen,400613.0,Center Attacking Midfield,69,Hannover 96,178,['7911003d-d018-4df5-8bab-e038801bc0da'],50,,,,,,,,,,,,,,,,,Hannover 96,178,00:33:50.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a064280a-0f12-4399-85ec-680f8f35d828,1173,,"[57.7, 51.4]",3890380,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roger de Oliveira Bernardo,40459.0,Center Defensive Midfield,70,Ingolstadt,189,['8f26c57b-1a88-409f-9259-bedcec3e7117'],56,,,,,,,,,,,,,,,,,Ingolstadt,189,00:33:56.279,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2047e4bf-40b6-49d6-9677-21e7b26f3ccc,1176,,"[64.1, 68.9]",3890380,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tobias Levels,40460.0,Right Back,70,Ingolstadt,189,['604e429d-8987-4c3e-bea5-0c9981d96725'],1,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:01.300,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e552f4e-9d58-4290-9b8c-c9fa32aa8e74,1179,,"[88.1, 75.2]",3890380,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Pascal Groß,3097.0,Right Center Midfield,70,Ingolstadt,189,['820142fe-5192-492c-a57f-58f67af1e5ca'],3,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:03.165,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a563de7b-f967-4310-935b-c819c68edbad,1181,,"[65.1, 6.6]",3890380,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Leon Andreasen,400613.0,Center Attacking Midfield,71,Hannover 96,178,['5c6b807b-38f1-471b-88c1-28f309adb446'],20,,,,,,,,,,,,,,,,,Hannover 96,178,00:34:20.201,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d84fd715-eb84-4579-a32c-c11afcc4aac4,1183,,"[69.2, 61.6]",3890380,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alfredo Morales,12304.0,Left Center Midfield,71,Hannover 96,178,['ad618b20-ad06-405b-ab09-28bb908af0a5'],21,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:21.866,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93bdd177-2e75-44ca-9b06-1d4929972cc3,1188,,"[96.4, 65.7]",3890380,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tomáš Pekhart,20355.0,Center Forward,71,Hannover 96,178,['96677e99-795d-4d84-a102-ce37606f7e71'],26,,,,,,,,,,,,,,,,,Ingolstadt,189,00:34:26.054,Ball Receipt*,
