50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.263764,,,,,,,,,,,27ee5b32-e22a-4cb4-9b6f-441e54900684,1697,,"[41.0, 63.9]",3890491,38,,,,,-2.4845178,,Right Foot,,,"[30.5, 55.8]",,Ground Pass,,13.261222,,,,Stefan Bell,8559.0,,,,,,1,From Throw In,Fabian Frei,8561.0,Left Defensive Midfield,90,FSV Mainz 05,177,"['91c016c3-b6c2-4f36-a258-5131e23fc0e6', 'e31c2da5-54a0-439b-a7bb-be907ecbc3e9']",0,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:38:00.096,Pass,True
,,,,,,,,,,,,,,,,,,2.781597,,,,,,,,,,,ddba40bb-265d-4f18-b7aa-7b6033667f63,1701,,"[33.2, 52.6]",3890491,38,,,,,-1.332522,,Left Foot,,,"[44.3, 6.9]",,Ground Pass,,47.028713,,,,Gaëtan Bussmann,18399.0,,True,,,,1,From Throw In,Stefan Bell,8559.0,Left Center Back,90,FSV Mainz 05,177,"['63424f48-bc44-4465-90a1-a4935e833c66', '7a81a88d-f611-4a0c-80b0-25756a93c8db']",3,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:38:03.044,Pass,True
,,,,,,,,,,,,,,,,,,2.463459,,,,,,,,,,,0defa53d-5f69-4f90-baa9-a7e970c4c384,1704,,"[45.4, 7.3]",3890491,38,,,,,0.056543436,,Left Foot,,,"[87.8, 9.7]",,High Pass,,42.46787,,Incomplete,,Jairo Samperio Bustara,6925.0,,,,,,1,From Throw In,Gaëtan Bussmann,18399.0,Left Back,90,FSV Mainz 05,177,"['709c0a3d-78f6-4908-b9fe-18a14d29f3d9', '9af0ed1d-44c4-45d3-9f26-b4d209fffee7', 'ac8b41db-0d49-444e-bdc9-51784c3dfd5e']",5,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:38:05.826,Pass,True
,,,,,,,,,,,,,,,,,,0.75144,,,,,,,,,,,69465677-befa-4d3f-92e4-da99e92d4175,1707,,"[91.4, 0.1]",3890491,38,,,,,1.5707964,,,,,"[91.4, 18.5]",,Low Pass,,18.4,,,,Fabian Frei,8561.0,,,,,Throw-in,1,From Throw In,Gaëtan Bussmann,18399.0,Left Back,91,FSV Mainz 05,177,['c3421669-b731-4087-9d99-76c50f338c6b'],16,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:38:16.907,Pass,
,,,,,,,,,,,,,,,,,,0.664925,,,,,,,,,,,1beaee7a-2222-4f43-9b33-c7213c9ae9a7,1710,,"[91.0, 12.8]",3890491,38,,,,,-1.5594332,,Right Foot,,,"[91.1, 4.0]",,Ground Pass,,8.800569,,,,Gaëtan Bussmann,18399.0,,,,,,1,From Throw In,Fabian Frei,8561.0,Left Defensive Midfield,91,FSV Mainz 05,177,['49dc2faa-c957-4506-bd1c-b74138760925'],17,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:38:17.658,Pass,
,,,,,,,,,,,,,,,,,,1.748943,,,,,,,,,,,2397e068-32ba-4741-85f5-8a882f7bfdbe,1714,,"[91.8, 3.2]",3890491,38,,,,,1.1326389,,Right Foot,,,"[98.5, 17.5]",,High Pass,,15.79177,,Incomplete,,Yunus Mallı,8679.0,,,,,,1,From Throw In,Gaëtan Bussmann,18399.0,Left Back,91,FSV Mainz 05,177,"['4869f981-6db4-4157-b93b-8d3ee5b40b01', '8e0ea2dd-e535-490a-a3e6-5a17b2d72593', 'bc21d375-ccd9-4258-9d81-4c83fad4fc55']",18,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:38:18.683,Pass,True
,,,,,,,,,,,,,,,,,,1.446935,,,,,,,,,,,8e0ea2dd-e535-490a-a3e6-5a17b2d72593,1717,,"[21.6, 62.6]",3890491,38,,,,True,-0.62449753,,,,,"[32.7, 54.6]",,High Pass,,13.68247,,,,Shinji Kagawa,5684.0,,,,,Recovery,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,92,Borussia Dortmund,180,"['2397e068-32ba-4741-85f5-8a882f7bfdbe', '5f1a7b7d-c6e5-42d7-8670-c4c0f2881fe9', '70a07ed9-40ec-4658-8594-61ea46b07c45']",20,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:20.432,Pass,True
,,,,,,,,,,,,,,,,,,1.105183,,,,,,,,,,,2af21cf2-053d-4480-aa0d-332dffb90121,1720,,"[30.8, 54.7]",3890491,38,,,,,3.09995,,Right Foot,,,"[23.6, 55.0]",,Ground Pass,,7.2062473,,,,Gonzalo Castro Randon,8233.0,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,92,Borussia Dortmund,180,['f2fdac90-917b-4cbe-ad04-07e20cb55e23'],22,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:22.333,Pass,
,,,,,,,,,,,,,,,,,,2.099405,,,,,,,,,,,cace8aac-69aa-4b6d-9f14-726a6b0a8331,1725,,"[22.1, 72.2]",3890491,38,,,,,-0.2668607,,Right Foot,,,"[49.9, 64.6]",,High Pass,,28.820131,,,,Pierre-Emerick Aubameyang,3712.0,,,,,,1,Regular Play,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,92,Borussia Dortmund,180,"['413137d9-d74d-41bd-8b68-ca79f7260241', 'f1d1564a-b5fc-4a9d-ac65-2cbd7a9a75f3']",26,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:26.152,Pass,True
,,,,,,,,,,,,,,,,,,0.145156,,,,,,,,,,,9a3c9ccc-c437-4306-93be-f887416aa979,1729,,"[47.8, 66.0]",3890491,38,,,,,-0.1882215,,Right Foot,,,"[49.9, 65.6]",,Low Pass,,2.1377559,,Incomplete,,Marco Reus,5559.0,,,,,,1,Regular Play,Pierre-Emerick Aubameyang,3712.0,Center Forward,92,Borussia Dortmund,180,"['039746e6-5e07-4273-8595-b7f8732c039d', '32576c7b-daea-4a1a-8979-0bdf8de657eb', '8475f0da-f94e-4fa4-a9df-70128766d40b']",29,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:29.087,Pass,True
,,,,,,,,,,,,,,,,,,2.051374,,,,,,,,,,,ace02c1f-76c7-4883-ab68-df132cedd2c6,1734,,"[49.5, 52.7]",3890491,38,,,,,-1.8041222,,Left Foot,,,"[41.8, 20.3]",,High Pass,,33.302402,,,,Marcel Schmelzer,11458.0,,,,,,1,Regular Play,Shinji Kagawa,5684.0,Center Attacking Midfield,92,Borussia Dortmund,180,['761dbd11-f3cb-4916-82dc-0858e8880dbb'],31,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:31.470,Pass,
,,,,,,,,,,,,,,,,,,1.471862,,,,,,,,,,,8cfeb60a-ebc4-4856-9184-33646392ceb6,1738,,"[56.0, 12.7]",3890491,38,,,,,-2.462766,,Left Foot,,,"[44.1, 3.1]",,Ground Pass,,15.289539,,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Marcel Schmelzer,11458.0,Left Back,92,Borussia Dortmund,180,"['4ce230f1-0608-4e72-bdc0-de092080129a', '5cb5f57f-2a29-490b-b5f7-b981e444abcf']",41,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:41.462,Pass,True
,,,,,,,,,,,,,,,,,,0.75686,,,,,,,,,,,51e3d927-114d-47c4-adbc-5c5657c6d877,1741,,"[49.6, 5.2]",3890491,38,,,,,0.8120585,,Right Foot,,,"[56.9, 12.9]",,Ground Pass,,10.610373,,,,Gonzalo Castro Randon,8233.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,92,Borussia Dortmund,180,['e7e26850-a2a9-4fd7-97e4-0f8a85cd9288'],44,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:44.858,Pass,
,,,,,,,,,,,,,,,,,,2.063719,,,,,,,,,,,8e621174-f3c0-4468-944c-2108785291c0,1744,,"[56.5, 12.9]",3890491,38,,,,,2.7126844,,Right Foot,,,"[20.2, 29.5]",,Ground Pass,,39.915535,,,,Roman Bürki,8225.0,,,,,,1,Regular Play,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,92,Borussia Dortmund,180,['67fea22d-7c89-4361-9202-e5ceba1f993c'],45,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:45.646,Pass,
,,,,,,,,,,,,,,,,,,2.289953,,,,,,,,,,,701d3d05-4910-4407-bf5b-d81fcd8eed30,1746,,"[21.6, 29.4]",3890491,38,,,,,1.2104384,,Right Foot,,,"[26.8, 43.2]",,Ground Pass,,14.747203,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Roman Bürki,8225.0,Goalkeeper,92,Borussia Dortmund,180,['b638a161-be4a-4508-9df5-17b043ea449e'],47,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:47.710,Pass,
,,,,,,,,,,,,,,,,,,1.565925,,,,,,,,,,,0d113c15-3df8-49a3-b4be-6549c29a4e1b,1748,,"[26.8, 43.2]",3890491,38,,,,,1.1363908,,Right Foot,,,"[37.1, 65.4]",,Ground Pass,,24.473047,,,,Erik Durm,13206.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,92,Borussia Dortmund,180,['75fb1e7d-9c89-4192-933d-bbc7e3721b5d'],50,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:50.000,Pass,
,,,,,,,,,,,,,,,,,,1.775281,,,,,,,,,,,570dee41-c58f-4e93-a7ef-b573676170a6,1751,,"[35.5, 64.4]",3890491,38,,,,,-1.8248539,,Right Foot,,,"[30.8, 46.3]",,Ground Pass,,18.700268,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,Regular Play,Erik Durm,13206.0,Right Back,92,Borussia Dortmund,180,['2fb61a61-06ab-45ff-a06d-f9aac6210319'],53,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:53.109,Pass,
,,,,,,,,,,,,,,,,,,2.054056,,,,,,,,,,,db176965-c482-4321-92ba-fe1c0cc55f9f,1754,,"[30.8, 46.3]",3890491,38,,,,,-2.3948019,,Right Foot,,,"[18.7, 35.1]",,Ground Pass,,16.487875,,,,Roman Bürki,8225.0,,,,,,1,Regular Play,Sokratis Papastathopoulos,8244.0,Right Center Back,92,Borussia Dortmund,180,['4af4fc6b-2450-4da2-9550-955efc4717e0'],56,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:56.778,Pass,
,,,,,,,,,,,,,,,,,,2.452731,,,,,,,,,,,fcc257fc-a6a6-4b5d-a3ef-c2f22c0c1be7,1756,,"[18.7, 35.1]",3890491,38,,,,,-1.1029174,,Right Foot,,,"[33.0, 6.8]",,Ground Pass,,31.707727,,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Roman Bürki,8225.0,Goalkeeper,92,Borussia Dortmund,180,['dc39f356-e8c7-4056-a6d0-2aff4f3b4772'],58,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:38:58.832,Pass,
,,,,,,,,,,,,,,,,,,1.200463,,,,,,,,,,,6f8e0ef0-e986-40cc-abff-4b3f85b99057,1759,,"[35.2, 5.3]",3890491,39,,,,,0.6594855,,Left Foot,,,"[44.1, 12.2]",,Ground Pass,,11.261438,,,,Gonzalo Castro Randon,8233.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,92,Borussia Dortmund,180,['b0db43a2-8967-42fb-87ea-803deb2bba04'],1,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:01.922,Pass,
,,,,,,,,,,,,,,,,,,1.072233,,,,,,,,,,,8309db07-fd9e-4a48-ba17-9653c87b02d6,1762,,"[44.1, 12.2]",3890491,39,,,,,-1.4866581,,Right Foot,,,"[44.8, 3.9]",,Ground Pass,,8.329466,,,,Mats Hummels,5572.0,,,,,,1,Regular Play,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,92,Borussia Dortmund,180,['970202e6-841b-40dd-bf38-c7cf85e5d09a'],3,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:03.656,Pass,
,,,,,,,,,,,,,,,,,,0.916534,,,,,,,,,,,a2df56f1-5dcc-46c5-9771-2b596b762482,1766,,"[55.0, 3.3]",3890491,39,,,,,0.4499966,,Left Foot,,,"[66.8, 9.0]",,Ground Pass,,13.104579,,,,Marco Reus,5559.0,,,,,,1,Regular Play,Mats Hummels,5572.0,Left Center Back,92,Borussia Dortmund,180,['5a40733f-85bc-478f-bc0f-056c61c34a23'],7,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:07.278,Pass,
,,,,,,,,,,,,,,,,,,3.32724,,,,,,,,,,,2c225be6-f915-40d8-8e11-3caf59596ed3,1769,,"[68.8, 5.8]",3890491,39,,,,,-0.121165216,,Left Foot,,,"[107.4, 1.1]",,Ground Pass,,38.885086,,Incomplete,,Marcel Schmelzer,11458.0,,,,,,1,Regular Play,Marco Reus,5559.0,Left Wing,92,Borussia Dortmund,180,"['09222e0b-d6ff-4a40-8ac7-52a268ae53e4', 'd3a963c0-171d-4327-9876-fdb81de48538']",9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:09.220,Pass,
,,,,,,,,,,,,,,,,,,1.67663,,,,,,,,,,,4320524f-26c3-4817-8044-f30df6ea2171,1773,,"[3.3, 79.3]",3890491,39,,,,,-0.07548655,,Right Foot,,,"[27.1, 77.5]",,High Pass,,23.86797,,,,Christian Clemens,9098.0,,,,,,1,Regular Play,Daniel Brosinski,8548.0,Right Back,93,FSV Mainz 05,177,['6587813b-9b16-43cd-91c3-515e9fd7bce0'],14,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:39:14.272,Pass,
,,,,,,,,,,,,,,,,,,0.78175,,,,,,,,,,,d723a7e1-5554-4f60-9267-902e4b3bfb8d,1775,,"[27.1, 77.5]",3890491,39,,,,,-0.12184244,,Head,,,"[36.9, 76.3]",,High Pass,,9.873196,,,,Fabian Frei,8561.0,,,,,,1,Regular Play,Christian Clemens,9098.0,Right Wing,93,FSV Mainz 05,177,['ffa9af01-1587-491e-8308-c36ee68738d2'],15,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:39:15.948,Pass,
,,,,,,,,,,,,,,,,,,1.330901,,,,,,,,,,,87bd2f78-cc81-4d8d-8f16-06c8f28a35bd,1777,,"[36.9, 76.3]",3890491,39,,,,,-2.381065,,Right Foot,,,"[26.6, 66.5]",,Low Pass,,14.217243,,,,Julian Baumgartlinger,20037.0,,,,,,1,Regular Play,Fabian Frei,8561.0,Left Defensive Midfield,93,FSV Mainz 05,177,['1994ce61-52d9-4070-8874-f8244e5975b4'],16,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:39:16.730,Pass,
,,,,,,,,,,,,,,,,,,0.920885,,,,,,,,,,,3385d78f-311c-4e6b-98bd-c756824c5af3,1779,,"[26.6, 66.5]",3890491,39,,,,,1.3734008,,Right Foot,,,"[28.9, 78.0]",,High Pass,,11.727745,,,,Fabian Frei,8561.0,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,93,FSV Mainz 05,177,['d363ffff-2a77-4b5e-89f8-6c829ec2a5af'],18,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:39:18.061,Pass,
,,,,,,,,,,,,,,,,,,1.754199,,,,,,,,,,,6433b42c-b7e8-4821-8abf-9d3ed60bf875,1783,,"[34.0, 77.2]",3890491,39,,,,,-0.886655,,Right Foot,,,"[42.4, 66.9]",,Ground Pass,,13.290975,,,,Julian Baumgartlinger,20037.0,,,,,,1,Regular Play,Fabian Frei,8561.0,Left Defensive Midfield,93,FSV Mainz 05,177,['55ef5622-d9ea-4aa1-8d0e-5bab10531d39'],20,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:39:20.562,Pass,
,,,,,,,,,,,,,,,,,,1.441498,,,,,,,,,,,6fcfa7de-c58f-4226-b8dc-78420cd674c5,1786,,"[43.9, 67.2]",3890491,39,,,,,0.51488477,,Right Foot,,,"[51.5, 71.5]",,Ground Pass,,8.732124,,,,Yunus Mallı,8679.0,,,,,,1,Regular Play,Julian Baumgartlinger,20037.0,Right Defensive Midfield,93,FSV Mainz 05,177,['4659c9ab-70bb-4b6a-883c-be2d854bc642'],22,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:39:22.633,Pass,
,,,,,,,,,,,,,,,,,,1.698272,,,,,,,,,,,d8360f34-1520-46c8-bce5-a35e967cb704,1789,,"[84.6, 63.5]",3890491,39,,,,,-0.047262076,,Right Foot,,,"[99.4, 62.8]",,Ground Pass,,14.816545,,Pass Offside,,Jhon Andrés Córdoba Copete,8817.0,,,Through Ball,True,,1,Regular Play,Yunus Mallı,8679.0,Center Attacking Midfield,93,FSV Mainz 05,177,['b38871c0-fbcf-4750-bf81-286249a7c0cf'],26,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:39:26.661,Pass,
,,,,,,,,,,,,,,,,,,1.3462,,,,,,,,,,,022f2ecd-a8b6-4a5c-b6ff-33e4a434133d,1791,,"[27.7, 14.3]",3890491,39,,,,,-0.09431395,,Right Foot,,,"[49.9, 12.2]",,Ground Pass,,22.299103,,,,Marco Reus,5559.0,,,,,Free Kick,1,From Free Kick,Mats Hummels,5572.0,Left Center Back,94,Borussia Dortmund,180,['0ccc47dc-c5e0-462b-8b72-dde6ff064df6'],34,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:34.364,Pass,
,,,,,,,,,,,,,,,,,,1.163635,,,,,,,,,,,c3dd9b41-ad92-484e-82c7-e942ee60f79c,1794,,"[49.1, 3.8]",3890491,39,,,,,2.8899026,,Right Foot,,,"[42.1, 5.6]",,Ground Pass,,7.2277246,,,,Gonzalo Castro Randon,8233.0,,,,,,1,From Free Kick,Marco Reus,5559.0,Left Wing,94,Borussia Dortmund,180,['af4fc3cc-5d72-4025-80ab-3e0a91badd01'],39,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:39.192,Pass,
,,,,,,,,,,,,,,,,,,1.049393,,,,,,,,,,,523882d5-6bd8-4229-b735-b331bf8ac4cb,1797,,"[42.1, 5.6]",3890491,39,,,,,1.9317424,,Right Foot,,,"[36.4, 20.7]",,Ground Pass,,16.140013,,,,Nuri Şahin,8232.0,,,,,,1,From Free Kick,Gonzalo Castro Randon,8233.0,Left Defensive Midfield,94,Borussia Dortmund,180,['86f344d6-983b-4de2-baf7-4be5e92ee787'],41,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:41.286,Pass,
,,,,,,,,,,,,,,,,,,1.381942,,,,,,,,,,,5cb97b9a-8bcb-4add-9c08-d5a93ae97845,1800,,"[36.4, 20.7]",3890491,39,,,,,1.4973092,,Left Foot,,,"[38.8, 53.3]",,Ground Pass,,32.688225,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,From Free Kick,Nuri Şahin,8232.0,Right Defensive Midfield,94,Borussia Dortmund,180,['3b1616a8-8d81-4c54-b699-6b641abb72db'],43,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:43.314,Pass,
,,,,,,,,,,,,,,,,,,1.27908,,,,,,,,,,,89ba984b-ee2d-4d52-9686-bce34a5199b2,1803,,"[38.8, 53.5]",3890491,39,,,,,-0.2234766,,Right Foot,,,"[54.2, 50.0]",,Ground Pass,,15.79272,,,,Shinji Kagawa,5684.0,,,,,,1,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,94,Borussia Dortmund,180,['4e8a31da-4c3a-4ed9-8e5e-7d4464399ab9'],45,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:45.466,Pass,
,,,,,,,,,,,,,,,,,,1.193198,,,,,,,,,,,b676bd92-c909-480e-905c-695577685203,1806,,"[64.4, 58.9]",3890491,39,,,,,1.2343948,,Right Foot,,,"[70.1, 75.2]",,Ground Pass,,17.267889,,,,Henrikh Mkhitaryan,3275.0,,,,,,1,From Free Kick,Shinji Kagawa,5684.0,Center Attacking Midfield,94,Borussia Dortmund,180,['d9952a16-d3ab-460b-abf2-13deb1d80efd'],48,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:48.804,Pass,
,,,,,,,,,,,,,,,,,,1.055302,,,,,,,,,,,75dd9cc6-ae03-4076-b742-f6947bb6571a,1808,,"[69.3, 75.1]",3890491,39,,,,,3.1415927,,Right Foot,,,"[63.6, 75.1]",,Ground Pass,,5.7,,,,Erik Durm,13206.0,,,,,,1,From Free Kick,Henrikh Mkhitaryan,3275.0,Right Wing,94,Borussia Dortmund,180,['308c42ca-a248-48c3-be20-041b60611efb'],49,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:49.997,Pass,
,,,,,,,,,,,,,,,,,,1.706094,,,,,,,,,,,af8554b2-8a18-4173-b09d-cd45eb37ccbd,1811,,"[64.0, 75.1]",3890491,39,,,,,-0.41566187,,Right Foot,,,"[93.0, 62.3]",,High Pass,,31.699211,,Pass Offside,,Shinji Kagawa,5684.0,,,Through Ball,True,,1,From Free Kick,Erik Durm,13206.0,Right Back,94,Borussia Dortmund,180,['456f8ead-0dc6-4981-a64a-1955c96ca914'],51,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:39:51.686,Pass,
,,,,,,,,,,,,,,,,,,0.565582,,,,,,,,,,,dc15f553-ae23-4659-9238-d121b2d2cfd2,1813,,"[27.1, 17.8]",3890491,40,,True,,,0.88008624,,Right Foot,,,"[35.2, 27.6]",,Ground Pass,,12.714166,,,,Fabian Frei,8561.0,,,,,Free Kick,1,From Free Kick,Loris Karius,3630.0,Goalkeeper,95,FSV Mainz 05,177,['d67a7e09-29c8-4779-95b7-26f1702cb2f9'],7,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:40:07.580,Pass,
,,,,,,,,,,,,,,,,,,1.935982,,,,,,,,,,,dc512872-1437-4200-a7e7-9b425d52154f,1816,,"[38.4, 27.2]",3890491,40,,True,,,3.0004325,,Right Foot,,,"[19.4, 29.9]",,Ground Pass,,19.190884,,,,Loris Karius,3630.0,,,,,,1,From Free Kick,Fabian Frei,8561.0,Left Defensive Midfield,95,FSV Mainz 05,177,"['14354a7c-707c-4358-9e44-c68400fc06e5', 'bac0fc50-f83f-4944-873c-a56c3d985e8e']",8,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:40:08.145,Pass,True
,,,,,,,,,,,,,,,,,,3.51644,,,,,,,,,,,5f8fcd92-89a1-4b69-9fc1-fec3bdbc6dc9,1818,,"[16.4, 37.5]",3890491,40,,,,,0.73238665,,Right Foot,,,"[55.1, 72.3]",,High Pass,,52.04546,,,,Daniel Brosinski,8548.0,,,,,,1,From Free Kick,Loris Karius,3630.0,Goalkeeper,95,FSV Mainz 05,177,['efef50ed-a65d-43af-8588-994b1f320762'],11,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:40:11.516,Pass,
,,,,,,,,,,,,,,,,,,2.610159,,,,,,,,,,,ac4cfa57-1c74-4889-b0fb-c9ce3a0c9177,1821,,"[55.1, 72.3]",3890491,40,,,,True,0.52807444,,,,,"[68.3, 80.0]",,Low Pass,,15.281689,,Out,,Christian Clemens,9098.0,,,,,,1,From Free Kick,Daniel Brosinski,8548.0,Right Back,95,FSV Mainz 05,177,"['2c94f993-82a6-4d3d-b673-55325dc97f90', '35213d6a-8d44-41f2-a798-56eff2ce9c53']",15,,,,,,,,,,,,,,,,,,FSV Mainz 05,177,00:40:15.033,Pass,True
,,,,,,,,,,,,,,,,,,1.668829,,,,,,,,,,,207654d8-43a8-4df1-b87d-bcdd43a973ff,1823,,"[51.8, 0.1]",3890491,40,,True,,,2.922286,,,,,"[35.2, 3.8]",,Low Pass,,17.00735,,,,Mats Hummels,5572.0,,,,,Throw-in,1,From Throw In,Marcel Schmelzer,11458.0,Left Back,96,Borussia Dortmund,180,['25577588-2636-4ba8-9aef-f0600ce31560'],21,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:21.064,Pass,
,,,,,,,,,,,,,,,,,,1.249199,,,,,,,,,,,80a0fa66-da61-487d-a654-23bf544ec068,1825,,"[35.2, 3.8]",3890491,40,,,,,0.6455758,,Right Foot,,,"[42.9, 9.6]",,Ground Pass,,9.64002,,,,Nuri Şahin,8232.0,,,,,,1,From Throw In,Mats Hummels,5572.0,Left Center Back,96,Borussia Dortmund,180,['8d845f15-d9e4-43ee-b7a7-92d3ab72314d'],23,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:23.479,Pass,
,,,,,,,,,,,,,,,,,,1.84474,,,,,,,,,,,24e2f600-585a-4d85-8219-7763eb735b2a,1827,,"[37.9, 9.6]",3890491,40,,,,,2.0686188,,Left Foot,,,"[30.4, 23.4]",,Ground Pass,,15.706368,,,,Sokratis Papastathopoulos,8244.0,,,,,,1,From Throw In,Nuri Şahin,8232.0,Right Defensive Midfield,96,Borussia Dortmund,180,['ce03d851-1eec-44ef-8667-42878bf44465'],24,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:24.728,Pass,
,,,,,,,,,,,,,,,,,,0.766744,,,,,,,,,,,62b40466-1175-42a1-b937-faeccb331f32,1830,,"[30.0, 23.4]",3890491,40,,,,,-0.68848056,,Right Foot,,,"[37.9, 16.9]",,Ground Pass,,10.230347,,,,Nuri Şahin,8232.0,,,,,,1,From Throw In,Sokratis Papastathopoulos,8244.0,Right Center Back,96,Borussia Dortmund,180,['ab12a99d-c9eb-4c81-a7da-a70988562c28'],27,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:27.897,Pass,
,,,,,,,,,,,,,,,,,,1.471904,,,,,,,,,,,a4a1c4c3-3dc6-4a82-aca1-1ffed38fc4e6,1833,,"[46.2, 20.6]",3890491,40,,,,,-1.3178306,,Left Foot,,,"[50.0, 5.9]",,Ground Pass,,15.183214,,,,Mats Hummels,5572.0,,,,,,1,From Throw In,Nuri Şahin,8232.0,Right Defensive Midfield,96,Borussia Dortmund,180,['5555c243-19c0-4183-aeef-1a2708ef7e98'],30,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:40:30.878,Pass,
