50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,"[44.8, 39.8]",,,,,,,,,,,,0.521961,,,,,,,,,,,,,21445bb8-1b62-4c31-b96c-59cd72d097bb,1296,,"[44.8, 41.0]",3890424,43,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,90,Schalke 04,181,"['43ddbfbf-984e-4616-827e-f5c666396d64', 'b8f9709e-b777-4c35-8cd4-f1e070f6bc67']",55,,,,,,,,,,,,,,,,Schalke 04,181,00:43:55.290,Carry,
,,,,,,"[41.1, 42.3]",,,,,,,,,,,,1.741446,,,,,,,,,,,,,1949060e-8ad5-456c-82fe-1ca2ea97a0ba,1310,,"[35.8, 31.2]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,92,Schalke 04,181,"['0eedee33-83ac-45f5-bee0-4e6a6c6d9886', 'f55644e4-a636-4150-89f5-8674606ce575']",24,,,,,,,,,,,,,,,,Schalke 04,181,00:44:24.641,Carry,
,,,,,,"[53.1, 40.9]",,,,,,,,,,,,0.773216,,,,,,,,,,,,,d0f7f139-653b-4fbb-931a-a731b49f943a,1313,,"[54.7, 44.9]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,92,Schalke 04,181,"['f27c092f-9bad-4c25-b626-ef57f60ac6ca', 'f7500ede-b0ab-4e2d-ba6d-ac0c91027c53']",26,,,,,,,,,,,,,,,,Schalke 04,181,00:44:26.918,Carry,
,,,,,,"[48.3, 53.1]",,,,,,,,,,,,0.811802,,,,,,,,,,,,,e4d58af5-8951-4dca-aa17-a091f8657dbf,1318,,"[47.6, 51.0]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,92,Schalke 04,181,"['301b105c-e22d-46b1-8395-8464f7a0e3d6', 'd119b825-f23d-4a4a-a536-319e66bcdbca']",30,,,,,,,,,,,,,,,,Schalke 04,181,00:44:30.528,Carry,
,,,,,,"[48.9, 69.9]",,,,,,,,,,,,1.214919,,,,,,,,,,,,,35bbb478-d08d-4489-a5d3-41ac01161037,1321,,"[48.6, 70.1]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,92,Schalke 04,181,"['35248217-de36-4890-b016-5799a7914438', 'ee968ad4-df12-494a-b277-aa1b2dd0855e']",33,,,,,,,,,,,,,,,,Schalke 04,181,00:44:33.042,Carry,
,,,,,,"[83.9, 73.5]",,,,,,,,,,,,1.085116,,,,,,,,,,,,,7bc2503f-114a-438a-b1b8-b6465e607a1f,1326,,"[72.8, 70.7]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,92,Schalke 04,181,"['16d5a698-c86b-48da-9059-e852364b4534', '53b8fbb5-3987-4cea-bf4d-dc66d42e1101', 'a04fd49c-a3b8-4b67-9b41-e7fc665568ba']",38,,,,,,,,,,,,,,,,Schalke 04,181,00:44:38.445,Carry,True
,,,,,,"[90.1, 59.3]",,,,,,,,,,,,3.79954,,,,,,,,,,,,,19cf4efa-ed8d-4dff-9c2d-066a64f00621,1330,,"[96.9, 74.9]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Klaas-Jan Huntelaar,8060.0,Center Forward,92,Schalke 04,181,"['4253a50c-aad9-405d-ac7f-843fff27780a', 'bb35aed7-08be-4754-816e-93afc5d87efe']",40,,,,,,,,,,,,,,,,Schalke 04,181,00:44:40.845,Carry,
,,,,,,"[86.1, 44.1]",,,,,,,,,,,,2.575667,,,,,,,,,,,,,8f4901b2-1026-4b52-867d-d374a182da94,1333,,"[84.8, 38.1]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,92,Schalke 04,181,"['45d1eccd-a961-4e0b-9558-4382c6135448', '46bd9a18-aa4b-43ad-857a-b15ee008c2ef']",46,,,,,,,,,,,,,,,,Schalke 04,181,00:44:46.027,Carry,
,,,,,,"[97.5, 54.0]",,,,,,,,,,,,0.308612,,,,,,,,,,,,,fa5cb73c-3c30-4854-b5bb-8d05683bca44,1336,,"[97.2, 53.7]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,92,Schalke 04,181,"['16a05e06-242e-4e96-b7f0-617311bda131', 'ace52568-5db4-4226-a44c-21d16999da60']",49,,,,,,,,,,,,,,,,Schalke 04,181,00:44:49.657,Carry,
,,,,,,"[95.1, 67.4]",,,,,,,,,,,,2.99614,,,,,,,,,,,,,0aabe96f-5b99-4925-b22a-99bb9897dcb1,1340,,"[100.9, 55.7]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,92,Schalke 04,181,"['23491652-0a90-4696-bc91-ae3fedce28d6', '8678cbfc-721d-4f1f-b472-d6e6572f0bba', '91232dd8-ff47-4a79-a1cc-4d40187bc94f', 'b8c7d5b8-884b-4e3c-a6ce-682db51d306d']",50,,,,,,,,,,,,,,,,Schalke 04,181,00:44:50.346,Carry,True
,,,,,,"[102.2, 74.0]",,,,,,,,,,,,0.81558,,,,,,,,,,,,,6421f11f-e19f-4a13-a321-361c5fecf658,1344,,"[101.1, 75.7]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,92,Schalke 04,181,"['45845047-7d7f-4ab9-8196-353abe368477', 'b5ca0767-aeee-44b7-a468-9ffa5c28aa36']",54,,,,,,,,,,,,,,,,Schalke 04,181,00:44:54.703,Carry,
,,,,,,"[91.9, 64.5]",,,,,,,,,,,,0.229649,,,,,,,,,,,,,422d72e2-ec4e-4973-b0c1-870f61fa8611,1347,,"[92.9, 66.8]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,92,Schalke 04,181,"['a3ded103-8200-4684-b47d-4e3443e9164d', 'd4b98c1a-d1f7-4ceb-9510-c6498ed58d9a']",57,,,,,,,,,,,,,,,,Schalke 04,181,00:44:57.310,Carry,
,,,,,,"[95.1, 53.4]",,,,,,,,,,,,1.846442,,,,,,,,,,,,,357f1061-f484-4514-ab39-8f646418b876,1350,,"[89.0, 50.1]",3890424,44,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,92,Schalke 04,181,"['0f7529c1-3cbb-4890-9a11-a215e2515898', 'c9c0e235-52c9-4ee4-921c-d15d89cbbb12']",58,,,,,,,,,,,,,,,,Schalke 04,181,00:44:58.902,Carry,
,,,,,,"[105.1, 72.6]",,,,,,,,,,,,0.613827,,,,,,,,,,,,,029fa2e4-0007-4fe4-ad71-b791766c1e73,1353,,"[105.8, 75.2]",3890424,45,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,92,Schalke 04,181,"['eafaf18a-f395-4030-b787-a6f5fb49a9b8', 'f481fcd5-d899-4721-8f0d-199e766ae78d']",2,,,,,,,,,,,,,,,,Schalke 04,181,00:45:02.445,Carry,
,,,,,,"[50.6, 58.8]",,,,,,,,,,,,1.57195,,,,,,,,,,,,,de5f0968-5c60-4e12-87ba-e6f144c76668,1368,,"[50.3, 59.2]",3890424,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Wing,94,Schalke 04,181,"['0ce5b68b-fe95-4057-b4b3-3719e762e7ec', '5d90d5d3-c86f-4f94-a511-bc1b12fdfc40', '603493b0-64ae-4709-970c-dd117cb7b020']",9,,,,,,,,,,,,,,,,Schalke 04,181,00:00:09.015,Carry,True
,,,,,,"[31.4, 51.0]",,,,,,,,,,,,1.761123,,,,,,,,,,,,,b7b5bde7-bc90-447d-8841-081ed5c9a2d0,1372,,"[27.6, 47.5]",3890424,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,94,Schalke 04,181,"['6a4e5de1-bc5b-4c17-967a-ac62560a3b98', '9d057463-7d9a-4c00-9315-8418ce99b17e', 'c38d9689-93fa-4c87-98b8-a4fdb2f740e9']",11,,,,,,,,,,,,,,,,Schalke 04,181,00:00:11.829,Carry,True
,,,,,,"[83.1, 49.5]",,,,,,,,,,,,2.673146,,,,,,,,,,,,,b2271c36-1b03-47b5-8206-4826b6e390fd,1383,,"[65.3, 43.6]",3890424,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,94,Schalke 04,181,"['07f2f966-5388-4de6-9487-142fa2d57a22', '18491e64-8b87-419f-bccf-682576dae7e1', '841739d3-43fa-4d60-b7c2-b496bcd26295']",19,,,,,,,,,,,,,,,,Schalke 04,181,00:00:19.883,Carry,True
,,,,,,"[100.1, 69.1]",,,,,,,,,,,,5.622964,,,,,,,,,,,,,67b98377-a255-4c81-bd9c-2a95bf9db6c6,1387,,"[100.1, 71.0]",3890424,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Wing,94,Schalke 04,181,"['305668b8-2753-48f9-9f06-97e4365dbe31', 'bae8d374-15e1-45a2-94fc-319a50db252a', 'c8c18535-35e4-4f46-899c-6ca1e16bb468']",24,,,,,,,,,,,,,,,,Schalke 04,181,00:00:24.453,Carry,True
,,,,,,"[102.8, 74.2]",,,,,,,,,,,,0.693795,,,,,,,,,,,,,4e70212c-bc7f-4b13-827b-0930a017362b,1391,,"[100.7, 74.4]",3890424,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,94,Schalke 04,181,"['0d659cca-6e2a-4358-99b1-3e171dee3a69', '21f9e4c9-60c2-4eb9-a8c1-fd0cc3dee191']",31,,,,,,,,,,,,,,,,Schalke 04,181,00:00:31.776,Carry,
,,,,,,"[100.1, 65.8]",,,,,,,,,,,,1.523174,,,,,,,,,,,,,d368e95d-8339-441a-9257-a4a86e1bc85b,1394,,"[96.2, 60.3]",3890424,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,94,Schalke 04,181,"['22a52ee3-4abb-4ed1-b5ff-8cf5af243330', '6b8388ed-6f06-47ab-a7ed-c9e4f88002ff']",33,,,,,,,,,,,,,,,,Schalke 04,181,00:00:33.750,Carry,
,,,,,,"[83.1, 60.3]",,,,,,,,,,,,1.393283,,,,,,,,,,,,,f358baf8-1167-41b0-89f9-088735bda0db,1400,,"[95.0, 59.7]",3890424,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Wing,94,Schalke 04,181,"['389c6a6b-a570-4b92-8f4d-9cc6c1526908', 'd6220b66-6f1e-42de-9f80-e223714377d7', 'd8ba7b74-4b06-445e-948a-7077840e5b51']",37,,,,,,,,,,,,,,,,Schalke 04,181,00:00:37.890,Carry,True
,,,,,,"[90.3, 75.0]",,,,,,,,,,,,0.465106,,,,,,,,,,,,,c9e1c663-30c2-4644-b798-a6f7da6090d8,1404,,"[79.8, 71.7]",3890424,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,94,Schalke 04,181,"['9ec1c1e3-6178-4173-afc4-ce842b25a541', 'b073c9c0-fab0-42cf-af3f-99228557c121']",40,,,,,,,,,,,,,,,,Schalke 04,181,00:00:40.548,Carry,
,,,,,,"[117.3, 74.4]",,,,,,,,,,,,3.060805,,,,,,,,,,,,,c2369f39-3605-4610-bdb5-9d11bd8f2679,1408,,"[115.7, 66.9]",3890424,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,94,Schalke 04,181,"['10fabe66-469e-48f5-8f1f-f8b7bdcfaadb', '5c19a1d5-f021-449a-b756-a421f7859532', '8f5bdc5e-f77b-443d-88d2-f7f26bc7e8b9']",43,,,,,,,,,,,,,,,,Schalke 04,181,00:00:43.616,Carry,True
,,,,,,"[108.6, 38.1]",,,,,,,,,,,,0.660472,,,,,,,,,,,,,d609a92c-f530-443b-9097-dce21a8d47ef,1419,,"[112.3, 43.5]",3890424,46,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,96,Schalke 04,181,"['1a2c3f46-8f44-4bc1-a166-12f85e996a89', 'fd1b2711-a6b6-4151-b41e-0f20977c95b1']",42,,,,,,,,,,,,,,,,Schalke 04,181,00:01:42.967,Carry,
,,,,,,"[50.0, 5.7]",,,,,,,,,,,,1.352646,,,,,,,,,,,,,af7b962f-6f35-4438-9319-5c8a3e83bffb,1426,,"[42.0, 8.7]",3890424,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Heller,9401.0,Right Midfield,97,Darmstadt 98,872,"['6093f98e-24cf-45d9-8d70-a4fb3724630d', 'c4bd4fa7-5b99-4f3d-b213-521e20fbdf6d', 'ed09208f-f34a-47b1-924b-c3e09c0ed90c']",49,,,,,,,,,,,,,,,,Darmstadt 98,872,00:01:49.588,Carry,True
,,,,,,"[72.8, 18.2]",,,,,,,,,,,,0.079998,,,,,,,,,,,,,10de95b8-1819-4442-aaa1-7b04a868ea9c,1436,,"[69.7, 19.1]",3890424,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Sandro Wagner,9723.0,Center Forward,99,Darmstadt 98,872,"['23f00d4b-8721-4068-85c8-07291e9e9ee3', '763ebd7d-0027-4509-b47e-786a707c3d0f', 'b0cb0424-0d33-4b49-a3fc-86d0fc6dbbef']",15,,,,,,,,,,,,,,,,Darmstadt 98,872,00:02:15.942,Carry,True
,,,,,,"[12.6, 74.9]",,,,,,,,,,,,1.292864,,,,,,,,,,,,,685a50fc-ba30-45eb-857c-de9f1234c2bf,1462,,"[15.3, 69.3]",3890424,48,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Slobodan Rajković,35033.0,Left Center Back,104,Darmstadt 98,872,"['4619e0c8-173f-4436-854f-0b5cf854bed0', '7efba7f7-f8ae-44c2-a73f-c66122d554a0', 'dc010295-ce64-4045-8f07-00b0740b9a32']",5,,,,,,,,,,,,,,,,Darmstadt 98,872,00:03:05.001,Carry,True
,,,,,,"[73.4, 30.6]",,,,,,,,,,,,0.720875,,,,,,,,,,,,,fc3a277e-f8c7-4581-baef-dd153a593a17,1486,,"[72.5, 27.8]",3890424,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,107,Schalke 04,181,"['b93a34e6-17b1-49ea-9fec-c74d82f53bf0', 'cef4fa17-cf18-43c7-bd06-1159fc7548e8']",0,,,,,,,,,,,,,,,,Schalke 04,181,00:05:00.855,Carry,
,,,,,,"[93.1, 45.6]",,,,,,,,,,,,0.070896,,,,,,,,,,,,,6ab1b41e-bfed-42d1-a1f3-2246835c223d,1491,,"[94.0, 46.9]",3890424,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leroy Sané,3053.0,Right Wing,107,Schalke 04,181,"['0b6c6ce6-db53-4863-be99-7a453fefb90f', '139754d9-1b3c-4b37-8372-0f7919c9caf1']",7,,,,,,,,,,,,,,,,Schalke 04,181,00:05:07.166,Carry,
,,,,,,"[29.0, 38.5]",,,,,,,,,,,,0.339102,,,,,,,,,,,,,00fe9130-7e2a-4d3c-acba-4c821eee0889,1495,,"[29.7, 42.3]",3890424,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,107,Schalke 04,181,"['65e66960-b44a-4455-95f8-ef7a9ee97ce1', 'a6a285a6-ca96-414d-9c13-84a6df859f72', 'bf898af6-a0e4-42f5-a916-7f186c4f745a', 'e6e93c33-6967-42ae-a543-0d25a1af3092']",8,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:08.519,Carry,True
,,,,,,"[63.3, 5.7]",,,,,,,,,,,,6.399166,,,,,,,,,,,,,9f4ba285-e59f-4994-ab11-2637fb10cce4,1498,,"[29.0, 38.5]",3890424,50,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,107,Schalke 04,181,"['5d193519-7488-4c5b-a38d-9185f911723d', 'a6a285a6-ca96-414d-9c13-84a6df859f72', 'aef53e06-a521-4028-a98c-736fec30b554', 'e6e93c33-6967-42ae-a543-0d25a1af3092']",8,,,,,,,,,,,,,,,,Darmstadt 98,872,00:05:08.858,Carry,True
,,,,,,"[43.7, 38.1]",,,,,,,,,,,,1.276582,,,,,,,,,,,,,e7584ef0-cbd9-492a-98dc-8df1e001c437,1507,,"[43.7, 39.1]",3890424,50,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Max Meyer,8508.0,Center Attacking Midfield,109,Schalke 04,181,"['620af6a3-b74a-4445-a638-d8948c411d54', '7226ab4e-1386-4f7b-9c0b-c8ce79947cd9', 'a2023492-e767-4dd6-aec3-984e14e79211', 'a5a4c3ff-c310-4fc6-9b59-0f9914f8e43c']",46,,,,,,,,,,,,,,,,Schalke 04,181,00:05:46.995,Carry,True
,,,,,,"[116.2, 61.1]",,,,,,,,,,,,0.28223,,,,,,,,,,,,,1fee7a43-accc-4ce4-a6be-e539c669ccce,1515,,"[111.8, 64.2]",3890424,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,110,Schalke 04,181,"['0de61109-0b62-4fc9-837b-2f0eca20fe34', '495704ac-e0fc-4d3f-a78c-c38ecb973b17', '9d2e66d2-b996-4330-84ea-dd489649303b']",1,,,,,,,,,,,,,,,,Schalke 04,181,00:06:01.609,Carry,True
,,,,,,"[13.9, 68.1]",,,,,,,,,,,,1.963682,,,,,,,,,,,,,688e1422-a61b-4a7f-b4cb-6acd651e27ca,1522,,"[25.7, 51.0]",3890424,51,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Uilson de Souza Paula Júnior,30312.0,Right Back,112,Schalke 04,181,"['c4a0b314-1195-4849-91a5-5725bdbb5766', 'd772f1f6-76f3-4c5f-961b-3f58aea3a64e', 'f28d31b5-3248-4f10-8560-055729b79f12']",30,,,,,,,,,,,,,,,,Schalke 04,181,00:06:30.466,Carry,True
,,,,,,"[11.8, 68.3]",,,,,,,,,,,,1.295926,,,,,,,,,,,,,3ffec615-0c4d-493d-a8c2-258fa2b1a945,1529,,"[19.7, 72.8]",3890424,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Joël Andre Job Matip,3502.0,Right Center Back,113,Schalke 04,181,"['31037d5c-03e9-4ec9-8035-a1c4c1afbb88', '7017273c-4e6d-4d9f-b809-327698a3d1e0']",46,,,,,,,,,,,,,,,,Schalke 04,181,00:06:46.538,Carry,
,,,,,,"[30.0, 26.4]",,,,,,,,,,,,1.580254,,,,,,,,,,,,,269a9311-b8a8-49e3-814c-d6ca00b0ff6c,1539,,"[38.9, 27.0]",3890424,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,113,Schalke 04,181,"['1f81673f-0813-4093-82bc-35d5b1d813fc', '3c705ec2-7983-46bd-8cce-89df0c804690', '4cd2c64b-d402-493e-be4a-5cf80e694f68']",58,,,,,,,,,,,,,,,,Schalke 04,181,00:06:58.298,Carry,True
,,,,,,"[47.6, 5.0]",,,,,,,,,,,,1.321312,,,,,,,,,,,,,502d10a8-ef8d-4e36-8a27-9b1d96c21851,1548,,"[40.7, 3.1]",3890424,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Sead Kolašinac,3510.0,Left Back,113,Schalke 04,181,"['2ced8436-1435-444a-be7b-2d0303afc3ed', '4cc5d923-fd82-4e0c-8e69-d281a8eaf64d', 'f860a3b9-6be1-442e-979e-14341f08c1a9', 'f8d70780-ac18-4596-a4bd-0510f32fadb8']",4,,,,,,,,,,,,,,,,Schalke 04,181,00:07:04.639,Carry,True
,,,,,,"[81.7, 32.0]",,,,,,,,,,,,4.329335,,,,,,,,,,,,,9abf7a3a-8c99-4d7a-b6a6-e48479a5b71e,1552,,"[50.4, 14.7]",3890424,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Max Meyer,8508.0,Center Attacking Midfield,113,Schalke 04,181,"['0fecf458-7f58-4cf8-b392-cdecd7eeb70a', 'c2cdc325-5c8b-44f7-8380-2b09d7b11341']",7,,,,,,,,,,,,,,,,Schalke 04,181,00:07:07.437,Carry,
,,,,,,"[108.1, 30.4]",,,,,,,,,,,,1.594607,,,,,,,,,,,,,285d6e3b-9f76-4e0b-8e09-cc3e859b9b89,1555,,"[97.9, 33.0]",3890424,52,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leroy Sané,3053.0,Right Wing,113,Schalke 04,181,"['6fc5c6ea-a72e-4a7b-9c2a-108d9f5fdf65', '71b9eeae-f9f0-4ca3-a208-9b25bfbbac13']",12,,,,,,,,,,,,,,,,Schalke 04,181,00:07:12.850,Carry,
,,,,,,"[76.4, 14.2]",,,,,,,,,,,,3.445874,,,,,,,,,,,,,cc1c38c5-ab88-474c-adbc-df7df2ad31b5,1565,,"[74.7, 7.0]",3890424,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jean-Eric Maxim Choupo-Moting,3499.0,Left Wing,115,Schalke 04,181,"['73bffac5-e45e-4201-b5c8-9bcd69adc902', 'db46dbeb-a6cd-4044-ab20-6f393d5b013c', 'ddcafd8b-78fb-40aa-8e55-8b14d45036e3']",23,,,,,,,,,,,,,,,,Schalke 04,181,00:08:23.724,Carry,True
,,,,,,"[68.7, 53.3]",,,,,,,,,,,,2.2654,,,,,,,,,,,,,302674ce-cb81-4c51-bf61-07ece732f3d7,1568,,"[68.9, 35.0]",3890424,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Johannes Geis,6717.0,Right Defensive Midfield,115,Schalke 04,181,"['13debf90-9a14-4315-a0f8-ce9694c6b365', 'd7fa135d-6346-471c-9e0c-f891438385f5']",29,,,,,,,,,,,,,,,,Schalke 04,181,00:08:29.789,Carry,
,,,,,,"[53.6, 39.9]",,,,,,,,,,,,2.437934,,,,,,,,,,,,,68e5f97c-c3ef-48cd-b588-5b50209d1000,1571,,"[53.1, 47.0]",3890424,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,115,Schalke 04,181,"['599bae23-011d-4c9f-a318-6e6efe2665e2', 'ff696cf4-ff73-4456-b23d-613f0266e647']",33,,,,,,,,,,,,,,,,Schalke 04,181,00:08:33.874,Carry,
,,,,,,"[47.6, 30.0]",,,,,,,,,,,,1.62947,,,,,,,,,,,,,cd2cb280-86ad-4adf-8290-54a289590f47,1574,,"[50.4, 27.2]",3890424,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Neustädter,16534.0,Left Center Back,115,Schalke 04,181,"['323013e8-7b91-4552-ab29-277663512167', '393aa1d2-bf22-4368-9ae2-60833a366b14']",38,,,,,,,,,,,,,,,,Schalke 04,181,00:08:38.201,Carry,
,,,,,,"[27.0, 39.1]",,,,,,,,,,,,1.111996,,,,,,,,,,,,,9d18a40b-14cd-41a7-87bd-1ccd8d26c32b,1577,,"[24.8, 38.8]",3890424,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,115,Schalke 04,181,"['0fff7005-71ee-4391-a40d-9cfb1479b8d0', 'b2e51bea-e764-4edc-82ba-d2e8f7db8c6e']",42,,,,,,,,,,,,,,,,Schalke 04,181,00:08:42.987,Carry,
,,,,,,"[10.1, 35.6]",,,,,,,,,,,,5.87786,,,,,,,,,,,,,06519192-fe3c-4bd3-a5ac-4d84655f68fe,1583,,"[9.3, 27.8]",3890424,53,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ralf Fährmann,8517.0,Goalkeeper,115,Schalke 04,181,"['16475300-d887-41fb-8e4c-0b141dbb18b0', '395ce4fa-2fae-4d60-8ca3-ddbb4d07a103', 'c5fe130f-3c00-4b62-ae34-53e25336dcf3']",53,,,,,,,,,,,,,,,,Schalke 04,181,00:08:53.385,Carry,True
,,,,,,"[50.0, 73.5]",,,,,,,,,,,,3.388052,,,,,,,,,,,,,c43ccfae-94d7-4844-9a80-38428641e62a,1587,,"[23.6, 55.2]",3890424,54,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joël Andre Job Matip,3502.0,Right Center Back,115,Schalke 04,181,"['8437c391-2b84-475b-98a7-c04dfb387655', 'e7d662f1-07d6-46c9-a40a-7a52669d7ca3']",2,,,,,,,,,,,,,,,,Schalke 04,181,00:09:02.745,Carry,
,,,,,,"[69.5, 73.0]",,,,,,,,,,,,0.173875,,,,,,,,,,,,,e8795a41-4765-476f-bfc8-713c97e62caf,1595,,"[68.7, 74.2]",3890424,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,116,Schalke 04,181,"['36ee3f68-9118-404e-8f27-538217831332', 'b5241843-aec6-4bfc-ba15-f88c85001e4c']",21,,,,,,,,,,,,,,,,Schalke 04,181,00:09:21.921,Carry,
,,,,,,"[48.1, 18.1]",,,,,,,,,,,,0.618167,,,,,,,,,,,,,a91a612c-d15e-4d67-b2cc-89c25e5ada13,1599,,"[46.9, 16.5]",3890424,54,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jérôme Gondorf,8388.0,Left Defensive Midfield,116,Schalke 04,181,"['2bd9a11e-1a4c-43ba-be81-f45c248c92e4', '74a8effc-bfd9-4201-b5d0-bf88c0c34d97']",22,,,,,,,,,,,,,,,,Darmstadt 98,872,00:09:22.875,Carry,
