50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[117.0, 57.1]",,,,,,,,,,,1.594402,,,,,,,,,,,,,,,,0e7ded80-7c1e-4cf4-be20-d6dc57b0680b,552,,"[111.7, 63.0]",3890278,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Hakan Çalhanoğlu,7039.0,Left Midfield,31,Bayer Leverkusen,904,"['2da7cb41-2aed-4c14-a7b7-274132c65058', '9fe0c067-0e71-4ed5-af8c-ead788972be3']",8,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:08.430,Carry,
,,,,,"[10.1, 42.4]",,,,,,,,,,,2.900686,,,,,,,,,,,,,,,,65f1bb5f-8866-4367-bbe4-4e06e4bfa146,557,,"[2.4, 41.1]",3890278,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,32,Bayern Munich,169,"['0c1908f1-84db-4fb4-91ec-855deae3511a', 'f1d48bd5-23f5-446f-a215-275625ff2db3']",12,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:12.916,Carry,
,,,,,"[19.1, 69.3]",,,,,,,,,,,0.618434,,,,,,,,,,,,,,,,39791d00-2f80-4b99-b8ea-92fc5e576aa0,560,,"[19.1, 68.3]",3890278,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,32,Bayern Munich,169,"['61903546-667a-415f-848c-c850c3c1631e', '88599320-2f7b-4c36-9aad-ba8e8cf1fb03', 'a47947ec-b35d-4b67-aa08-84fec08b8ccd']",18,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:18.336,Carry,True
,,,,,"[5.3, 78.4]",,,,,,,,,,,1.684078,,,,,,,,,,,,,,,,ae88b79e-4848-41c5-be11-9d7c30f2b7f9,566,,"[1.8, 69.3]",3890278,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Center Back,32,Bayern Munich,169,"['35b72626-2f3a-4287-8631-b9bd627dfb82', '71745ddf-7794-4b4e-bc80-87511f3e0fe4', 'e9661ba1-e365-4ae8-a084-b3630ca16b39']",21,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:21.933,Carry,True
,,,,,"[36.7, 68.9]",,,,,,,,,,,0.778736,,,,,,,,,,,,,,,,93dee8f5-91bc-49cf-8e6d-441ff674610d,576,,"[36.3, 68.3]",3890278,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,33,Bayern Munich,169,"['9a2ff007-0c57-40b2-83da-fcdee2e75cc2', 'b4e09a0e-c10c-4261-91f7-910032957e80', 'd47283a0-6265-4035-9ba4-d9102e27e73c']",31,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:31.208,Carry,True
,,,,,"[86.1, 7.9]",,,,,,,,,,,0.061781,,,,,,,,,,,,,,,,2c9bc175-370d-4ec9-bafa-c91fbda98d2b,583,,"[87.1, 7.5]",3890278,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakan Çalhanoğlu,7039.0,Left Midfield,34,Bayer Leverkusen,904,"['24f8ba42-e6d6-48a8-98c0-348e68367ca0', '84984fc2-ed39-4c5a-9932-636bb52825e9', 'a45be905-df34-41a6-9ba6-7064dd5a39e5']",53,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:53.077,Carry,True
,,,,,"[101.8, 12.4]",,,,,,,,,,,0.924317,,,,,,,,,,,,,,,,a65b1fff-2a4f-43e8-910a-31342aa6fdc3,589,,"[100.9, 13.2]",3890278,15,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Kießling,11394.0,Left Center Forward,34,Bayer Leverkusen,904,"['494641f8-3e15-4765-8d71-6d780d3f5177', '5c64dc1c-8f97-493c-9463-6fd01fbecce8', '869eb112-5c6d-4be6-89c2-512cc6cdf5fa']",55,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:15:55.456,Carry,True
,,,,,"[50.9, 78.6]",,,,,,,,,,,0.671723,,,,,,,,,,,,,,,,a8fa2316-5fca-45ba-b26e-6887ac709c41,598,,"[51.5, 78.4]",3890278,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,35,Bayern Munich,169,"['5f384758-6297-4c49-8d5a-643ab835bbb2', '60182a9f-20bd-4d5f-aa9f-d6a25fffc30d', 'fc5b2f0e-3baa-48ce-9525-1912c6683e30', 'fd853225-f579-44ed-a07f-c2060772214d']",2,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:02.192,Carry,True
,,,,,"[39.8, 35.3]",,,,,,,,,,,0.993668,,,,,,,,,,,,,,,,8a69101e-224d-48ee-a1be-4be5c9508113,605,,"[39.8, 35.1]",3890278,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,36,Bayern Munich,169,"['2cca1b95-330d-4534-9c1e-e7360c13ef3f', '81bd80b0-f655-4688-b458-0ef2b7a9edc3']",18,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:18.440,Carry,
,,,,,"[42.4, 68.0]",,,,,,,,,,,0.928773,,,,,,,,,,,,,,,,50a86acf-e4d9-4c56-b019-0bb5a84ffd0a,608,,"[42.4, 68.0]",3890278,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Philipp Lahm,19295.0,Right Center Back,36,Bayern Munich,169,"['3d9a40e3-c4c3-44da-a154-f48b44ed5db7', '846f7196-e3fa-4185-9e12-7752d162e481']",21,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:21.018,Carry,
,,,,,"[45.8, 58.4]",,,,,,,,,,,0.1408,,,,,,,,,,,,,,,,3ea02aa2-041d-457b-a367-9295a9f21771,613,,"[45.8, 58.4]",3890278,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,36,Bayern Munich,169,"['0697eefe-e6db-433a-88c5-82d136fadb01', '990c0465-7f64-4ee8-8fec-d1ce1a7ccf80']",24,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:24.206,Carry,
,,,,,"[33.0, 53.5]",,,,,,,,,,,2.422096,,,,,,,,,,,,,,,,6ec0523e-cc39-42a5-b5c7-103e5c3cf6c6,616,,"[32.0, 58.9]",3890278,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Olatukunbo Alaba,8220.0,Center Back,36,Bayern Munich,169,"['ae3e3de2-4b4b-4ff6-b1f7-d058997436bc', 'f551cbab-9cc7-4d28-bb80-3ae8ef9767ff']",25,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:25.787,Carry,
,,,,,"[56.9, 46.5]",,,,,,,,,,,1.243153,,,,,,,,,,,,,,,,cbb94599-479e-441b-929c-764f1f1866b6,620,,"[60.5, 42.1]",3890278,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Thomas Müller,5562.0,Center Attacking Midfield,36,Bayern Munich,169,"['11d39edf-72f6-420b-b602-4333fac46ea6', '526ed64d-de7e-47f7-9774-dd683e8d1561', '6e0f54e7-572e-484d-b98b-43d2d9c46620', 'd1688927-62ce-4e2d-9b94-56f01eeef1ff']",29,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:29.418,Carry,True
,,,,,"[56.6, 36.8]",,,,,,,,,,,3.979443,,,,,,,,,,,,,,,,f8c836b9-6c33-43d4-8e69-3a0abdc27f6c,626,,"[43.8, 13.9]",3890278,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Wendell Nascimento Borges,8212.0,Left Back,37,Bayer Leverkusen,904,"['4781865f-2de6-411d-97a4-01ee43d59e9b', '7a6c8d09-2b57-49d4-a020-10c58f34e4ff', 'a7e09ed0-f622-4af0-9d88-9138e22d4d9c']",32,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:16:32.074,Carry,True
,,,,,"[6.1, 5.5]",,,,,,,,,,,0.999987,,,,,,,,,,,,,,,,3632445c-2c77-4321-95f2-ee122a840343,636,,"[5.5, 3.8]",3890278,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,38,Bayern Munich,169,"['7d8f6186-2bde-4f50-a550-cfab32d1227e', 'd95fe428-08e1-4bac-9f5c-790451b53c0a']",45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:45.784,Carry,
,,,,,"[21.3, 8.7]",,,,,,,,,,,1.834717,,,,,,,,,,,,,,,,092034f3-3aa7-4475-8f84-5795b69d9921,639,,"[15.6, 7.0]",3890278,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Juan Bernat Velasco,15651.0,Left Center Back,38,Bayern Munich,169,"['516ecda1-2e13-4dbf-8c62-ffb19ca15f08', '9dc0a4b9-b9a0-47fb-941e-4841de92ae09']",48,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:48.444,Carry,
,,,,,"[28.0, 32.0]",,,,,,,,,,,2.131518,,,,,,,,,,,,,,,,bb5dedc2-50a4-4313-a5d3-892713f00a55,642,,"[27.7, 26.6]",3890278,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,38,Bayern Munich,169,"['996408d0-82bb-4d3e-b8ea-3ebc317ba668', 'ac9079e6-d2d3-4b69-b259-bcac65332da2']",51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:51.741,Carry,
,,,,,"[38.7, 71.6]",,,,,,,,,,,3.594291,,,,,,,,,,,,,,,,5692368f-bb5a-4fc8-af20-e2b64c2f8c5c,645,,"[32.3, 71.3]",3890278,16,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Center Back,38,Bayern Munich,169,"['622aa796-251c-4353-88e4-9a4f02f6abde', '6a3eaeee-e825-4a35-883b-21577c4aff2e']",55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:16:55.432,Carry,
,,,,,"[44.8, 16.1]",,,,,,,,,,,4.245774,,,,,,,,,,,,,,,,8e511319-bb94-4613-a677-88c1c01afd52,648,,"[32.3, 32.6]",3890278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,38,Bayern Munich,169,"['6848b920-bcc1-4c32-ba02-0b66e3ec3fdc', '8590309a-abcd-4018-a749-bbcbfc255d78', 'abab0f0a-c485-4d24-a166-28981ede4350']",0,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:00.559,Carry,True
,,,,,"[72.0, 9.1]",,,,,,,,,,,1.131174,,,,,,,,,,,,,,,,1a943960-38c1-4f98-8dcd-1896506c99dc,652,,"[69.7, 12.0]",3890278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,38,Bayern Munich,169,"['9dfed295-ae2d-45a4-a6c6-96ea0c522c8e', 'df923fcd-6041-445c-9a68-b73b1a1ee0d3', 'ec5d6a4e-ae4c-4e05-95ac-7968acc256b2']",5,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:05.818,Carry,True
,,,,,"[87.2, 18.8]",,,,,,,,,,,2.661994,,,,,,,,,,,,,,,,3052343b-c93b-4389-bfb5-5e278fe9f17f,656,,"[81.4, 3.8]",3890278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Wing Back,38,Bayern Munich,169,"['1838a4f8-9aaf-427f-964a-74b994fcc8a8', '75429ed4-c01a-4709-bbe0-05bd718bd890', 'be4bb197-138a-4b93-9eb7-5c689f90371c']",7,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:07.741,Carry,True
,,,,,"[87.0, 41.0]",,,,,,,,,,,1.4008,,,,,,,,,,,,,,,,614a8144-9934-4dd8-9ef8-6fdcdae2c61e,664,,"[83.1, 40.5]",3890278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Lewandowski,5668.0,Center Forward,38,Bayern Munich,169,"['58724e75-be6c-4de6-8be3-2fae2ce46a32', '7deb3496-68d6-40d1-844b-c7f1af7f2cf6']",12,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:12.249,Carry,
,,,,,"[16.5, 47.8]",,,,,,,,,,,11.806166,,,,,,,,,,,,,,,,23893e6c-9aef-4110-b1a3-2a07686bb593,668,,"[7.4, 40.5]",3890278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bernd Leno,15581.0,Goalkeeper,38,Bayern Munich,169,"['b780963e-c263-4d00-a3d8-2aab6eb8b314', 'cd5e86db-bc29-48c8-a9f3-3f8e998e8d6e']",15,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:17:15.662,Carry,
,,,,,"[12.8, 47.4]",,,,,,,,,,,0.784398,,,,,,,,,,,,,,,,5dcc47db-8195-412c-b134-0ea6b0605e41,673,,"[12.8, 47.4]",3890278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Neuer,5570.0,Goalkeeper,38,Bayern Munich,169,"['4e66a5e8-0a26-4476-b0bb-688f4aa723a8', 'c2cb2b22-0f95-4ac9-bdaa-c8b2d38a8904']",33,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:33.146,Carry,
,,,,,"[24.9, 62.2]",,,,,,,,,,,1.978595,,,,,,,,,,,,,,,,3a5826b6-c502-4612-b95e-9a34dd2b534b,676,,"[21.9, 62.1]",3890278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Lahm,19295.0,Right Center Back,38,Bayern Munich,169,"['652d6f50-fdbe-4b0c-8f98-fe84ebe60fd9', 'a8a4f752-dc7c-4881-a743-fa0cacbe1759']",35,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:35.122,Carry,
,,,,,"[27.6, 51.4]",,,,,,,,,,,5.3278,,,,,,,,,,,,,,,,d677dc23-7527-423f-b8a5-9a18ec5384a8,679,,"[21.6, 54.7]",3890278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,38,Bayern Munich,169,"['bce9e0f8-37cc-495e-8b1a-3104302ff7d1', 'c17027d1-fe44-42dc-90a5-9d3781ac48e0']",38,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:38.239,Carry,
,,,,,"[33.4, 29.5]",,,,,,,,,,,1.306014,,,,,,,,,,,,,,,,e37f6f2a-662a-4fd4-8d1a-0482e5a60134,682,,"[27.7, 31.7]",3890278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,David Olatukunbo Alaba,8220.0,Center Back,38,Bayern Munich,169,"['149abd01-f055-4ca5-b877-48ad6eb722ca', '3fb8238a-b9c6-4df0-b618-cc2b3e12e7a5', '76e732a5-b096-4c83-aad3-111d7b21448c']",44,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:44.890,Carry,True
,,,,,"[69.1, 3.3]",,,,,,,,,,,0.157317,,,,,,,,,,,,,,,,63201861-431d-487a-96fd-08780184b644,686,,"[69.9, 3.3]",3890278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Wing Back,38,Bayern Munich,169,"['6fc5696f-d8c4-4254-bb13-66bbb1c1795f', 'b6a4024e-3c23-49df-aa1e-d12ba603b595']",48,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:48.020,Carry,
,,,,,"[92.2, 5.4]",,,,,,,,,,,4.79585,,,,,,,,,,,,,,,,51f6815f-1980-4a68-b0d7-79b57d19adf1,692,,"[76.1, 5.2]",3890278,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Douglas Costa de Souza,5837.0,Left Wing Back,38,Bayern Munich,169,"['8a3f95b2-8117-43b3-9a9e-4eff42a8bd4d', 'a89f5831-96d5-44c4-9f87-c331a904bc22', 'd56ba014-6e01-4ff5-83bd-9706482ea5be']",51,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:17:51.602,Carry,True
,,,,,"[32.6, 42.7]",,,,,,,,,,,1.849056,,,,,,,,,,,,,,,,e9827d4d-b25e-4aa3-8672-0c401d1aa8d0,702,,"[19.8, 41.1]",3890278,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christoph Kramer,8805.0,Left Defensive Midfield,39,Bayern Munich,169,"['2fd77283-9b72-4c2b-95d1-4e73b43a10df', 'a3180546-bf4d-4bc0-9f47-2c9c21764c30', 'df7d1df7-c1b1-42f5-970f-69ca10784235']",37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:18:37.939,Carry,True
,,,,,"[51.1, 55.5]",,,,,,,,,,,0.555425,,,,,,,,,,,,,,,,a07f2b0c-e81a-4467-8ac9-e0a0d863f1d2,710,,"[51.2, 56.1]",3890278,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robert Lewandowski,5668.0,Center Forward,40,Bayer Leverkusen,904,"['12c8e2bf-ee49-4f5f-a01f-ceec653abbf7', 'a708f22f-dffc-4487-91a3-671e7933452a', 'fe6a11d1-ce6d-4331-ba2e-02073429fb28']",31,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:31.921,Carry,True
,,,,,"[70.2, 33.2]",,,,,,,,,,,0.501517,,,,,,,,,,,,,,,,79d9c07d-5b8a-4ecd-b82a-35b1af085b1e,715,,"[70.0, 31.8]",3890278,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lars Bender,8969.0,Right Defensive Midfield,40,Bayer Leverkusen,904,"['13c6c9dc-970f-4a7a-a8a5-5709a345b54d', '30b398dd-c1eb-4183-a5c5-6e3c9779ad84']",33,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:33.972,Carry,
,,,,,"[77.4, 44.4]",,,,,,,,,,,0.976338,,,,,,,,,,,,,,,,d3ca3606-8994-4ad0-a616-9c192d4ffcbc,718,,"[76.7, 40.1]",3890278,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Bellarabi,8213.0,Right Midfield,40,Bayer Leverkusen,904,"['cdf6faa4-0eea-46ff-9d39-0454e2d36eb8', 'ea01a856-dc46-4761-aa46-ecdcbd90eb42']",35,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:35.224,Carry,
,,,,,"[91.4, 59.6]",,,,,,,,,,,2.740845,,,,,,,,,,,,,,,,8a80176d-d1b2-48e3-b56f-64ca2b6f66c8,721,,"[81.4, 60.8]",3890278,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Roberto Hilbert,8918.0,Right Back,40,Bayer Leverkusen,904,"['359a6278-5013-468d-8619-a054f9515f24', 'e299797d-2e5d-4e14-a9aa-54d1ef9de3ae']",37,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:37.842,Carry,
,,,,,"[101.0, 73.6]",,,,,,,,,,,1.460507,,,,,,,,,,,,,,,,f559ac5f-6e2d-4d40-b23e-d3779695f6b8,726,,"[97.9, 75.1]",3890278,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Karim Bellarabi,8213.0,Right Midfield,40,Bayer Leverkusen,904,"['8eae5dbc-2916-4405-b0a7-c7a499e6b4d8', 'd79c8527-f4c3-4a73-a8c8-e272669a587c']",43,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:43.033,Carry,
,,,,,"[118.3, 66.7]",,,,,,,,,,,0.631194,,,,,,,,,,,,,,,,4deda688-6912-495c-a2d8-86ca8161ca61,729,,"[118.0, 67.6]",3890278,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lars Bender,8969.0,Right Defensive Midfield,40,Bayer Leverkusen,904,"['0424de5c-5609-4f70-b9d8-144ab69a4ed5', '86965776-852e-4c5b-b8d4-5822fc49efab']",46,,,,,,,,,,,,,,,,,,Bayer Leverkusen,904,00:19:46.035,Carry,
,,,,,"[2.4, 22.6]",,,,,,,,,,,1.379413,,,,,,,,,,,,,,,,1d8ef4ce-7887-4af1-b056-f87385d2cdda,733,,"[6.2, 25.8]",3890278,19,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,41,Bayern Munich,169,"['d534be32-9a43-4706-a073-6daa8df6fee0', 'f69aea07-9a7c-40d5-a665-948231a4ea28']",47,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:19:47.205,Carry,
,,,,,"[87.9, 69.3]",,,,,,,,,,,0.981702,,,,,,,,,,,,,,,,7df8c4d4-664b-4cf8-8d1f-f85574dc1d6d,743,,"[87.9, 69.3]",3890278,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Arturo Erasmo Vidal Pardo,8206.0,Right Center Midfield,43,Bayern Munich,169,"['466ee5de-ad9b-4968-a520-924408f6cb59', 'e5e5b908-46b8-4beb-b04c-fd5bd4e910bc']",23,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:23.307,Carry,
,,,,,"[68.9, 71.0]",,,,,,,,,,,1.308695,,,,,,,,,,,,,,,,ba2998fd-6390-40c4-9893-98103ceb171a,746,,"[70.9, 74.4]",3890278,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Center Back,43,Bayern Munich,169,"['9e67d209-61f2-4fa0-8893-394ef1f68fb3', 'b4864d22-227e-47d2-bee9-58e4d6194dca']",25,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:25.988,Carry,
,,,,,"[62.9, 37.4]",,,,,,,,,,,2.206614,,,,,,,,,,,,,,,,e7c935b0-c70b-4fbe-b2ff-2eb60cd1781b,749,,"[56.5, 43.8]",3890278,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Center Back,43,Bayern Munich,169,"['4e5ab926-377e-4edd-bec4-58e8d4c42add', '7fe62e00-86e0-4b81-a076-22c8ef171431']",28,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:28.753,Carry,
,,,,,"[87.8, 49.4]",,,,,,,,,,,0.003466,,,,,,,,,,,,,,,,80694f61-3bcd-4f94-91ce-b4c5807c02b5,754,,"[87.5, 49.4]",3890278,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Thomas Müller,5562.0,Center Attacking Midfield,43,Bayern Munich,169,"['6ab8c861-6371-4c4d-9fdd-ef405572132d', '9711b1d7-c541-4930-94e9-b11eae548667', 'ef1ec533-0277-438d-97bc-6c427a4dae01', 'fb1bc87c-6b1d-43c1-be25-de7d6f3f79d0']",32,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:32.112,Carry,True
,,,,,"[88.1, 41.8]",,,,,,,,,,,0.090071,,,,,,,,,,,,,,,,ec7cd0be-9f4c-45fe-b4d9-844e06980a56,757,,"[87.5, 42.1]",3890278,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Robert Lewandowski,5668.0,Center Forward,43,Bayern Munich,169,"['5689de39-61ef-4834-a8d9-f406e45b15a9', 'f4daab4d-02aa-4ce3-9eb9-3334c8fdbb9c']",32,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:32.566,Carry,
,,,,,"[97.2, 9.7]",,,,,,,,,,,1.032094,,,,,,,,,,,,,,,,9a9a3200-b250-4acd-b4eb-03286470cbf7,764,,"[94.8, 9.8]",3890278,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Douglas Costa de Souza,5837.0,Left Wing Back,43,Bayern Munich,169,"['3a9c6e59-c8e6-4315-afaf-b63a9bfeb6b4', 'a5df0ec8-b444-4731-ab30-eb8ae0ba1726']",38,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:38.993,Carry,
,,,,,"[73.7, 10.6]",,,,,,,,,,,3.535474,,,,,,,,,,,,,,,,c7a36f11-87fd-4f5d-abd1-617a27be7adf,769,,"[86.5, 3.4]",3890278,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Juan Bernat Velasco,15651.0,Left Center Back,44,Bayern Munich,169,"['40645b62-05ae-4301-bc06-2464fb07753b', 'daf69d7f-8f2e-409f-bc04-b056370814f3']",45,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:45.910,Carry,
,,,,,"[51.7, 22.3]",,,,,,,,,,,3.081724,,,,,,,,,,,,,,,,e87e2da1-860c-43f6-bc95-065c9787d4c3,772,,"[48.0, 17.8]",3890278,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Center Back,44,Bayern Munich,169,"['427db48d-47b2-4c23-8d81-21cd05d2a616', '8648b6a0-e1ea-4c61-9420-d4a3966bf335']",50,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:50.898,Carry,
,,,,,"[44.1, 60.5]",,,,,,,,,,,3.122656,,,,,,,,,,,,,,,,3148e771-2878-4768-a46d-db9b8216e681,775,,"[45.4, 61.9]",3890278,20,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Lahm,19295.0,Right Center Back,44,Bayern Munich,169,"['02281f66-d7bb-42e2-acb2-94fbebe2a4af', 'c222bb47-ba0d-4357-b1c5-66b50bdb4d63', 'c4abf4ba-25e9-4c56-a9f1-5efad410497b']",55,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:20:55.993,Carry,True
,,,,,"[43.5, 22.5]",,,,,,,,,,,1.740455,,,,,,,,,,,,,,,,e1c99a38-72c5-41bf-b58e-c61448247a44,779,,"[38.8, 24.0]",3890278,21,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,David Olatukunbo Alaba,8220.0,Center Back,44,Bayern Munich,169,"['0772aed9-baf4-4c33-81b8-0b60e80fb523', '6a3500f8-6d2d-4ab4-80ce-dd5f33ec2de7']",0,,,,,,,,,,,,,,,,,,Bayern Munich,169,00:21:00.958,Carry,
