50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17c29a2d-43bf-4b82-aa27-77d26675367a,2164,,,"[44.0, 72.7]",3890522,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jeffrey Gouweleeuw,8318.0,Right Center Back,128,Augsburg,172,['f2f3e7a8-ef86-4bef-8675-e0f07ce261f1'],19,,,,,,,,,,,,,,,Augsburg,172,00:18:19.576,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64e1d0a3-fdf4-40e4-85e2-dff1f57de8b9,2168,,,"[96.6, 74.8]",3890522,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfreð Finnbogason,5514.0,Center Forward,128,Augsburg,172,['0a9d1be9-095b-4f25-b6ab-eeb5cc754b1e'],26,,,,,,,,,,,,,,,Augsburg,172,00:18:26.433,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,eef10041-dd4a-4b8d-bdfd-70332f111f07,2171,,,"[112.3, 40.6]",3890522,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,128,Augsburg,172,['18d36b7a-4523-42af-86a8-b4f620859640'],30,,,,,,,,,,,,,,,Augsburg,172,00:18:30.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7649b38d-6ce8-4edb-84ce-58b0636e806c,2174,,,"[99.8, 54.5]",3890522,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Baier,8317.0,Left Defensive Midfield,128,Augsburg,172,['7c1235ef-9dba-42d5-8773-e64d13f9962b'],33,,,,,,,,,,,,,,,Augsburg,172,00:18:33.852,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994b842-523e-4e29-b08f-d2a32d3653b7,2177,,,"[105.9, 59.7]",3890522,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfreð Finnbogason,5514.0,Center Forward,128,Augsburg,172,['56a4c85e-246b-41e7-b89d-ee5f311cd90b'],35,,,,,,,,,,,,,,,Augsburg,172,00:18:35.471,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13f1041f-54ee-4214-bdc1-d3b790a3c1f0,2185,,,"[111.1, 23.9]",3890522,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,128,Augsburg,172,['d59719c8-bd23-463b-a2cc-d8d1e0bebdff'],49,,,,,,,,,,,,,,,Augsburg,172,00:18:49.455,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5d7bb0fb-b4cb-4474-a2f0-1a4f5b81fb93,2188,,,"[110.5, 45.2]",3890522,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Right Wing,128,Augsburg,172,['08e8a794-39b2-4158-bdbd-442d5847b7b1'],51,,,,,,,,,,,,,,,Augsburg,172,00:18:51.695,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1cce1d41-40d2-47f5-9610-ae10524d61d0,2192,,,"[80.7, 39.8]",3890522,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dominik Kohr,8207.0,Right Defensive Midfield,128,Augsburg,172,['098004ab-639c-4fbe-af69-719d0697f890'],55,,,,,,,,,,,,,,,Augsburg,172,00:18:55.730,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6684abb0-70e9-4a97-b7b0-0793f1b82c5a,2195,,,"[77.7, 62.9]",3890522,63,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Tawiah Opare,9400.0,Right Back,128,Augsburg,172,['e95bb3d2-52e3-4492-a4eb-e04ee33c82d3'],57,,,,,,,,,,,,,,,Augsburg,172,00:18:57.007,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,da47f9c7-5496-48f5-b308-d9df4479fd79,2198,,,"[100.2, 55.1]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Right Wing,128,Augsburg,172,['d9f968bb-569e-4f2d-acf6-c2d6bb13de7f'],1,,,,,,,,,,,,,,,Augsburg,172,00:19:01.437,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91a44a58-8233-42a5-8035-ff8afd8a31c6,2200,,,"[33.7, 27.4]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Didavi,8243.0,Left Center Midfield,129,VfB Stuttgart,174,['7cf39314-f0ee-441b-abdc-f78eb438ae15'],2,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:02.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c53eb08-0900-4f8e-8d66-5f00db835e82,2203,,,"[27.3, 23.2]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Gentner,8959.0,Center Defensive Midfield,129,VfB Stuttgart,174,"['547ac669-65a9-42fd-8d52-e651efed8f9e', 'cc6e512f-58de-49dd-832c-32ca65bd2286']",3,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:03.265,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8c35d1a-9b6b-4f81-8184-6b54c971a3e0,2206,,,"[24.9, 18.8]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,129,VfB Stuttgart,174,['7673902d-a649-4386-bb9e-6123148539a5'],3,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:03.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acaa4011-d773-4340-9e77-d3c30576dad6,2209,,,"[55.4, 8.2]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,129,VfB Stuttgart,174,['a5e72c82-0c40-475a-bd46-18eac845861a'],6,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:06.467,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8e11c2d-c67b-4a75-b34a-527dd72fb24f,2212,,,"[68.9, 26.0]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Right Center Midfield,129,VfB Stuttgart,174,['ed681de0-efad-487f-9c23-933839c0b598'],9,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:09.512,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1901c81f-763f-4868-92a1-5ac09afc35ad,2216,,,"[98.6, 25.4]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artem Kravets,27639.0,Center Forward,129,VfB Stuttgart,174,['7f5850d1-dea9-4324-9460-d5eecf7fa7b8'],13,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:13.070,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ad8a4592-cf03-4cce-935f-162269e37ee7,2220,,,"[91.6, 10.4]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,129,VfB Stuttgart,174,['a265a105-7f54-4ce1-9163-c75d1bae6d29'],16,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:16.521,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f42ec2b0-c448-48c1-a5d4-e3223282bf8d,2223,,,"[90.0, 37.1]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Didavi,8243.0,Left Center Midfield,129,VfB Stuttgart,174,['b8d429b7-2644-41e6-a71a-33a15ca312d0'],19,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:19.000,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e2a1258-7fc3-4eb3-b438-3382d63f1e67,2227,,,"[80.9, 55.0]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Schwaab,8270.0,Right Back,129,VfB Stuttgart,174,['b9ab6eae-1666-49d8-8e65-42f81b825591'],20,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:20.589,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f26c12c-8b26-4d5d-ac51-24bf94400f7f,2232,,,"[63.5, 56.4]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Šunjić,38172.0,Right Center Back,129,VfB Stuttgart,174,['6d5bca1e-69bb-4fdb-80cf-d477cf5b19be'],24,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:24.062,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe46d2a9-447d-42fc-9d63-80cfa3e4804e,2235,,,"[72.3, 42.5]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Gentner,8959.0,Center Defensive Midfield,129,VfB Stuttgart,174,['3c16e7b4-1438-4a61-a76b-191620741d21'],26,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:26.155,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0f4ebd6c-41d9-4a07-a590-7f961c6f7e82,2238,,,"[104.4, 71.2]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timo Werner,5557.0,Right Midfield,129,VfB Stuttgart,174,['89a294ea-897f-4e95-a8da-2fb5cd2c0ed1'],32,,,,,,,,,,,,,,,VfB Stuttgart,174,00:19:32.792,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29bf5a2d-0dc8-402c-a3ab-d851c238ff01,2242,,,"[3.6, 43.0]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marwin Hitz,8314.0,Goalkeeper,130,Augsburg,172,['995f4236-42f5-43ce-af63-f20f2e185bd7'],38,,,,,,,,,,,,,,,Augsburg,172,00:19:38.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fb00b4a-6a73-4d40-84fb-a97fb32d23f8,2244,,,"[77.5, 15.7]",3890522,64,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,130,Augsburg,172,['31eb8af3-1bc4-4381-9987-c059e4313d92'],59,,,,,,,,,,,,,,,Augsburg,172,00:19:59.664,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36bf6668-1a27-41aa-86ab-463b1ad37834,2246,,,"[69.7, 22.5]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,130,Augsburg,172,['534cff13-8162-4054-af9f-b751a08dc6d8'],0,,,,,,,,,,,,,,,Augsburg,172,00:20:00.654,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302bba28-d064-40b1-b1da-d7c34ffa329d,2248,,,"[70.3, 8.9]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caiuby Francisco da Silva,8303.0,Left Wing,130,Augsburg,172,['0ac9a7c5-811b-4c2f-8cb8-f6d7d8633813'],1,,,,,,,,,,,,,,,Augsburg,172,00:20:01.869,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69e773a4-ffaf-4b9d-b543-7198e350c358,2252,,,"[57.2, 7.7]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Max,8319.0,Left Back,130,Augsburg,172,['440d9d4c-0c38-459c-85bd-1aad60a2f971'],4,,,,,,,,,,,,,,,Augsburg,172,00:20:04.491,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f254c2c-6a3e-4141-b80a-445b6c651a1d,2255,,,"[57.0, 17.3]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,130,Augsburg,172,['a9bc014c-ef34-4508-9095-d7a8a57133e0'],6,,,,,,,,,,,,,,,Augsburg,172,00:20:06.234,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70ec239b-1f0d-46f1-9325-58ed1a9e85c3,2259,,,"[64.9, 10.3]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,130,Augsburg,172,"['3ef5996a-f333-4547-96ed-b353e2350495', 'b34b1cae-08f9-4d1c-a1ef-6a97457cae9a']",8,,,,,,,,,,,,,,,Augsburg,172,00:20:08.157,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f06dc361-3b32-45ea-ae59-a5b40ea3080c,2262,,,"[49.6, 9.3]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Philipp Max,8319.0,Left Back,130,Augsburg,172,['b8f44085-084b-4bbe-88e4-427332f7ce59'],10,,,,,,,,,,,,,,,Augsburg,172,00:20:10.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78b1cdce-cff2-488a-8336-9f5d8514deac,2265,,,"[41.8, 66.9]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jeffrey Gouweleeuw,8318.0,Right Center Back,130,Augsburg,172,['d354d7a7-cf8b-489d-a5a0-5839dd357aa8'],14,,,,,,,,,,,,,,,Augsburg,172,00:20:14.834,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd562631-6fb5-4ef3-84ac-98c06534c3b4,2268,,,"[69.7, 76.4]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Tawiah Opare,9400.0,Right Back,130,Augsburg,172,['15320a16-f365-4ca0-912a-5b27512a8b32'],18,,,,,,,,,,,,,,,Augsburg,172,00:20:18.071,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,b854f459-05e6-4146-9616-9ce155bb861a,2272,,,"[68.5, 65.3]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ja-Cheol Koo,5627.0,Right Wing,130,Augsburg,172,['4ee8a1c4-e848-431a-8862-2ea814d9f61d'],20,,,,,,,,,,,,,,,Augsburg,172,00:20:20.549,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611202cc-0668-4081-8bed-c3c0fc7c319a,2287,,,"[90.6, 33.3]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Didavi,8243.0,Left Center Midfield,131,VfB Stuttgart,174,['cb58e710-0907-4eb7-8436-0503aba169b9'],30,,,,,,,,,,,,,,,VfB Stuttgart,174,00:20:30.003,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176e83c8-622f-4972-8700-e005ba039e3b,2291,,,"[100.4, 12.8]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Right Center Midfield,131,VfB Stuttgart,174,['d23dc78e-d08f-4724-86a7-7644ef8985cd'],33,,,,,,,,,,,,,,,VfB Stuttgart,174,00:20:33.950,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34fd0b43-7a52-4133-8b33-c9266f1d5b2c,2294,,,"[106.2, 7.3]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Emiliano Adrián Insúa Zapata,12626.0,Left Back,131,VfB Stuttgart,174,['59586d7a-8eae-4dcd-bc27-9db5e6ec6e44'],39,,,,,,,,,,,,,,,VfB Stuttgart,174,00:20:39.525,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4204461-f39c-4b54-b134-8dc74ba62973,2301,,,"[91.2, 20.0]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artem Kravets,27639.0,Center Forward,131,VfB Stuttgart,174,['6615c359-0452-48ee-a608-2040c41052cc'],45,,,,,,,,,,,,,,,VfB Stuttgart,174,00:20:45.948,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7c4344e-542d-4b18-ad63-51ace9613660,2304,,,"[14.3, 72.7]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Tawiah Opare,9400.0,Right Back,131,VfB Stuttgart,174,['e0c483b1-2a01-48d7-95ad-4575e50dc3b9'],48,,,,,,,,,,,,,,,Augsburg,172,00:20:48.524,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,5475ed0e-723a-4da3-9b08-e277ee780f44,2307,,,"[43.6, 71.9]",3890522,65,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alfreð Finnbogason,5514.0,Center Forward,131,VfB Stuttgart,174,['4ad1bf73-b890-4e2f-a4ec-bbfd38cb8920'],50,,,,,,,,,,,,,,,Augsburg,172,00:20:50.288,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b5cd168-83b4-4897-826d-8cb744536804,2310,,,"[56.8, 72.8]",3890522,66,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfreð Finnbogason,5514.0,Center Forward,132,Augsburg,172,['c3952fc8-c88b-439d-95fc-e96195a07f1e'],23,,,,,,,,,,,,,,,Augsburg,172,00:21:23.408,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a166575-a459-4b2f-8baa-fa446798928d,2313,,,"[64.9, 9.6]",3890522,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Gentner,8959.0,Center Defensive Midfield,133,VfB Stuttgart,174,['7db6e895-2305-43c7-9f52-29a1aa9a39b4'],25,,,,,,,,,,,,,,,VfB Stuttgart,174,00:21:25.556,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a75cdbe-b4c1-47d9-a396-283ebab505b6,2315,,,"[78.3, 5.9]",3890522,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Filip Kostić,5591.0,Left Midfield,133,VfB Stuttgart,174,['a976890c-c12a-40b4-867e-5cae64d934f6'],26,,,,,,,,,,,,,,,VfB Stuttgart,174,00:21:26.777,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08b0ba66-fcdc-49d3-9ac5-e8789bd2dc7d,2317,,,"[74.9, 6.1]",3890522,66,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Right Center Midfield,133,VfB Stuttgart,174,['46d62c75-20e5-44a5-a297-6ee9bfbc0478'],27,,,,,,,,,,,,,,,VfB Stuttgart,174,00:21:27.848,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,03746a70-00e9-450a-bf80-201fc423dbd2,2327,,,"[80.7, 55.6]",3890522,67,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Schwaab,8270.0,Right Back,134,VfB Stuttgart,174,['197b45f3-0f67-406e-bfc5-ade78eaa4ec9'],26,,,,,,,,,,,,,,,VfB Stuttgart,174,00:22:26.328,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706f04ee-4845-4864-8f9c-9780b8f5453b,2335,,,"[84.8, 8.9]",3890522,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Caiuby Francisco da Silva,8303.0,Left Wing,135,Augsburg,172,['be0f160e-ebf7-4dde-8ff3-32ac043523d3'],37,,,,,,,,,,,,,,,Augsburg,172,00:22:37.123,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a1cbe0a-dd79-4baf-af5d-979ed801abde,2338,,,"[116.9, 77.2]",3890522,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,135,Augsburg,172,['e0fa2c52-a864-4157-9d70-748a38dcf4fc'],44,,,,,,,,,,,,,,,Augsburg,172,00:22:44.760,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e6b4ca3-28e1-4539-86bc-26edb5838c87,2341,,,"[107.7, 71.5]",3890522,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,135,Augsburg,172,['8260c90f-c3e5-4c11-9b41-cb890af8b595'],47,,,,,,,,,,,,,,,Augsburg,172,00:22:47.504,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270efb0a-88f8-45c3-aa6c-3fd01541a52e,2344,,,"[108.9, 77.6]",3890522,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Halil Altıntop,40462.0,Center Attacking Midfield,135,Augsburg,172,"['2306b2f0-32a8-474d-bd3d-5e572b3ac849', 'dfa3850a-2b3d-4787-84d1-7618ea015260']",48,,,,,,,,,,,,,,,Augsburg,172,00:22:48.371,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,8668a4ac-e7ea-4d98-b741-046842dd749d,2347,,,"[111.1, 72.1]",3890522,67,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,135,Augsburg,172,['66b8a47b-c976-42f0-afaf-5666975ebe57'],48,,,,,,,,,,,,,,,Augsburg,172,00:22:48.899,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc7e567f-70fa-4b2e-9cef-38ab614bbec7,2350,,,"[116.5, 55.3]",3890522,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Right Wing,136,Augsburg,172,['1a5984cf-74fc-4702-9888-baaf07d9a55d'],17,,,,,,,,,,,,,,,Augsburg,172,00:23:17.436,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56e24b6b-f0db-4a90-b93e-1e0bea6a8e36,2354,,,"[115.5, 59.5]",3890522,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Alfreð Finnbogason,5514.0,Center Forward,137,Augsburg,172,"['991adf36-175b-434b-b6b0-0c78651d6176', 'ff855aa2-bb9b-4e6c-90fa-562b242b3ef3']",32,,,,,,,,,,,,,,,Augsburg,172,00:23:32.680,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35670afd-76f6-44da-8b82-172bab44c116,2358,,,"[109.5, 58.1]",3890522,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Right Wing,137,Augsburg,172,"['52a4b7bf-dbe2-48bf-9da9-a07c78746fa9', '78c72476-70af-400d-9324-70c254fc4ecd']",33,,,,,,,,,,,,,,,Augsburg,172,00:23:33.844,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce29a99e-8d93-4c50-8347-b52138ddafa0,2361,,,"[98.8, 46.2]",3890522,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Halil Altıntop,40462.0,Center Attacking Midfield,137,Augsburg,172,['8c97310b-de2d-4bb2-ac21-e9d447a67cbe'],35,,,,,,,,,,,,,,,Augsburg,172,00:23:35.879,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812d99ba-ccfd-4d86-ba54-c07b806418f6,2363,,,"[16.7, 38.1]",3890522,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Šunjić,38172.0,Right Center Back,138,VfB Stuttgart,174,['b9fc77b7-2660-4300-94b7-6e5416c31674'],36,,,,,,,,,,,,,,,VfB Stuttgart,174,00:23:36.469,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32805176-8b70-4307-974b-7300507af37a,2366,,,"[36.3, 68.8]",3890522,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Timo Werner,5557.0,Right Midfield,138,VfB Stuttgart,174,"['34f620fb-fc87-45f1-870b-16cf7475f348', '407d524d-088e-4fca-a016-ec447fd2b0e2']",39,,,,,,,,,,,,,,,VfB Stuttgart,174,00:23:39.097,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250cb7a5-6061-47fb-9145-0fd0994101b1,2375,,,"[84.2, 18.1]",3890522,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Caiuby Francisco da Silva,8303.0,Left Wing,139,Augsburg,172,['69730fe5-4c45-4fb6-a254-2142294cc5fb'],54,,,,,,,,,,,,,,,Augsburg,172,00:23:54.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0748311-8ab1-488d-969a-4581975699a8,2379,,,"[85.4, 39.0]",3890522,68,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ja-Cheol Koo,5627.0,Right Wing,139,Augsburg,172,"['0099a68f-b9c4-4664-97e0-0d80548309f4', '7bee95b8-3cd9-41b3-97fb-0491c4e56a09']",57,,,,,,,,,,,,,,,Augsburg,172,00:23:57.272,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25fc2940-59ca-4135-a80d-b21387a54c0e,2383,,,"[46.0, 57.2]",3890522,68,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Didavi,8243.0,Left Center Midfield,140,VfB Stuttgart,174,['e92020ca-d7a5-4294-8199-6a6f69deface'],59,,,,,,,,,,,,,,,VfB Stuttgart,174,00:23:59.725,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa4b1ce3-d35b-4d1e-9db6-1c6f5bc88a72,2385,,,"[42.0, 41.7]",3890522,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Iulian Maxim,8550.0,Right Center Midfield,140,VfB Stuttgart,174,['6cfc97bb-fe9e-4a1c-a60d-51e3b0168a9f'],0,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:00.968,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e6332e72-6c30-4f40-84a6-cfc7db560470,2387,,,"[55.8, 39.5]",3890522,69,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Didavi,8243.0,Left Center Midfield,140,VfB Stuttgart,174,['ff1fadc3-c362-45e6-8007-269214b7c18b'],2,,,,,,,,,,,,,,,VfB Stuttgart,174,00:24:02.326,Ball Receipt*,
