50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.755468,,,,,,,,,,,,bf8c419c-60d5-40d0-8d3c-6dee646e2cf4,1943,,,"[8.7, 43.4]",3890274,48,,,,,0.6381464,,Left Foot,,,,"[20.7, 52.3]",,Ground Pass,,14.940214,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,Recovery,2,Regular Play,Koen Casteels,8240.0,Goalkeeper,94,Wolfsburg,179,['02c7391a-a3b6-435d-b1cf-521e2ebd3b03'],10,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:10.741,Pass,
,,,,,,,,,,,,,,,,,1.577466,,,,,,,,,,,,2d8bf4f1-eb32-48e7-b357-707bb773930f,1946,,,"[33.2, 56.6]",3890274,48,,,,,1.0335116,,Left Foot,,,,"[44.4, 75.4]",,Ground Pass,,21.883327,,,,,Adelino André Vieira Freitas,10790.0,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,94,Wolfsburg,179,['1d91a8ab-dda6-46ec-812e-36957f95168b'],15,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:15.161,Pass,
,,,,,,,,,,,,,,,,,1.20829,,,,,,,,,,,,9b773576-18cd-4283-ab44-b9fc39399dc3,1949,,,"[54.8, 75.2]",3890274,48,,,,,-0.11909188,,Right Foot,,,,"[78.2, 72.4]",,Ground Pass,,23.566925,,,,,Max Kruse,8386.0,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,94,Wolfsburg,179,['f409683d-1e77-4131-9779-60e7b23cf2b9'],19,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:19.573,Pass,
,,,,,,,,,,,,,,,,,0.946141,,,,,,,,,,,,5ce9fff5-7f80-4ea0-9370-18e8d973c5ec,1952,,,"[73.4, 75.0]",3890274,48,,,,,-2.9018495,,Left Foot,,,,"[64.4, 72.8]",,Ground Pass,,9.264988,,,,,Adelino André Vieira Freitas,10790.0,,,,,,2,Regular Play,Max Kruse,8386.0,Right Center Forward,94,Wolfsburg,179,['c481a350-48b7-4bb4-bc49-9655f4ed8487'],21,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:21.963,Pass,
,,,,,,,,,,,,,,,,,0.883218,,,,,,,,,,,,ead4ab07-75ac-4275-8f15-6b6b5f9d6970,1955,,,"[60.4, 71.3]",3890274,48,,,,,-0.9973558,,Left Foot,,,,"[63.5, 66.5]",,Ground Pass,,5.714018,,,,,Max Kruse,8386.0,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,94,Wolfsburg,179,['275dd1f7-9c65-4886-a0df-38c7d79c3548'],23,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:23.957,Pass,
,,,,,,,,,,,,,,,,,2.761634,,,,,,,,,,,,7adcb3f3-b15d-477a-b53a-695282e87746,1958,,,"[56.3, 66.9]",3890274,48,,,,,-1.9204726,,Left Foot,,,,"[46.6, 40.3]",,Ground Pass,,28.313425,,,,,Timm Klose,9461.0,,,,,,2,Regular Play,Max Kruse,8386.0,Right Center Forward,94,Wolfsburg,179,['dc73ba38-9f4a-4aa0-a330-3faee8216db6'],26,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:26.163,Pass,
,,,,,,,,,,,,,,,,,0.880688,,,,,,,,,,,,c71a4fa5-6cf6-4ccf-b25b-779b40f5e65b,1962,,,"[54.1, 19.6]",3890274,48,,,,,-1.4473398,,Right Foot,,,,"[55.8, 5.9]",,Ground Pass,,13.805072,,,,,Ivan Perišić,5474.0,,,,,,2,Regular Play,Timm Klose,9461.0,Left Center Back,94,Wolfsburg,179,['b7c2e10d-e008-4451-bd43-13e24f9732db'],31,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:31.863,Pass,
,,,,,,,,,,,,,,,,,2.772809,,,,,,,,,,,,10e4ba54-238c-46dd-913a-d6e74d64e34d,1965,,,"[55.0, 8.1]",3890274,48,,,,,2.3704386,,Left Foot,,,,"[37.2, 25.4]",,Ground Pass,,24.821966,,,,,Koen Casteels,8240.0,,,,,,2,Regular Play,Ivan Perišić,5474.0,Right Center Midfield,94,Wolfsburg,179,['725f8642-acf1-4e59-971e-bfb86f00f205'],32,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:32.784,Pass,
,,,,,,,,,,,,,,,,,2.605526,,,,,,,,,,,,ad15b86b-28cf-4e02-a315-e836b81f0961,1969,,,"[21.8, 24.1]",3890274,48,,,,,-0.34833574,,Left Foot,,,,"[58.7, 10.7]",,High Pass,,39.257736,,,Incomplete,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Koen Casteels,8240.0,Goalkeeper,94,Wolfsburg,179,"['6e3cc04b-3925-4caa-87cf-5bbf3f7ec0f0', '9a5d4c81-6013-469c-897e-9baea4ce0803', 'ad453be0-f6ca-4ad3-b5c4-e87ad19fcf22']",37,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:37.266,Pass,True
,,,,,,,,,,,,,,,,,1.067474,,,,,,,,,,,,ad453be0-f6ca-4ad3-b5c4-e87ad19fcf22,1971,,,"[61.4, 69.4]",3890274,48,,,,True,-0.6991926,,,,,,"[74.6, 58.3]",,High Pass,,17.246738,,,Incomplete,,Simon Zoller,8822.0,,,,,Recovery,2,Regular Play,Marcel Risse,8823.0,Right Midfield,94,Wolfsburg,179,"['1ae1cef6-6b47-473f-8235-f80a953a1754', '210d0849-bdf1-49d4-b277-0b3c206d310c', '3161bc80-9b92-44cf-88b4-e0234f36e21a', 'ad15b86b-28cf-4e02-a315-e836b81f0961']",39,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:03:39.872,Pass,True
,,,,,,,,,,,,,,,,,1.321766,,,,,,,,,,,,9c17d048-8cc9-44f8-8787-36adf2562b7f,1976,,,"[53.4, 23.4]",3890274,48,,,,,1.8457062,,Right Foot,,,,"[46.8, 46.8]",,Ground Pass,,24.31296,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,2,Regular Play,Luiz Gustavo Dias,3545.0,Center Defensive Midfield,94,Wolfsburg,179,['e485647c-2c0c-492b-aa40-30d5fb034ac0'],45,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:45.440,Pass,
,,,,,,,,,,,,,,,,,2.510643,,,,,,,,,,,,0681af6d-aad2-4fc2-8067-2c6c353a6643,1979,,,"[67.9, 63.4]",3890274,48,,,,,-0.77966756,,Right Foot,,,,"[103.0, 28.7]",,High Pass,,49.356865,,,,,Bas Dost,10594.0,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,94,Wolfsburg,179,['087f9da6-206f-4eff-9cb9-fd8c5086d13a'],51,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:51.815,Pass,
,,,,,,,,,,,,,,,,,0.835578,,,,,,,,,,,,a8e9d084-b569-4ac6-8677-5faff7f63dd8,1982,,,"[102.2, 29.4]",3890274,48,,,,True,1.8184776,f94f0b6c-f1f7-4e9d-a67f-f40369f5a869,,,,,"[100.0, 38.1]",,Low Pass,,8.973851,,,,,Max Kruse,8386.0,True,,,,,2,Regular Play,Bas Dost,10594.0,Left Center Forward,94,Wolfsburg,179,"['61321c18-d73f-4345-898b-8954b2057545', 'bca11263-2c6b-4dc5-b84f-4c0482b42c00']",54,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:03:54.365,Pass,True
,,,,,,,,,,,,,,,,,3.148913,,,,,,,,,,,,169d7216-cd64-40c6-b783-aaddf7e643d0,1986,,,"[6.0, 44.0]",3890274,49,,,,,-0.7312093,,Left Foot,,,,"[43.9, 10.0]",,High Pass,,50.915714,,,,,Jonas Hector,6040.0,,,,,Goal Kick,2,From Goal Kick,Timo Horn,8821.0,Goalkeeper,95,FC Köln,186,['ed64d129-db12-4011-bf53-4bdb5a70759d'],21,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:21.920,Pass,
,,,,,,,,,,,,,,,,,1.069183,,,,,,,,,,,,269143c9-43ba-492c-9592-accc922eff24,1989,,,"[85.7, 5.5]",3890274,49,,,,,1.7343702,,Left Foot,,,,"[84.0, 15.8]",,Ground Pass,,10.439348,,,,,Leonardo Bittencourt,8826.0,,,,,,2,From Goal Kick,Jonas Hector,6040.0,Left Back,95,FC Köln,186,['ce9bcad8-051e-4abf-a25f-762d0f9c9f8c'],29,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:29.422,Pass,
,,,,,,,,,,,,,,,,,2.161588,,,,,,,,,,,,aa41939a-ab4c-4c9c-8455-6b5f57aed4d2,1993,,,"[75.9, 6.0]",3890274,49,,,,,2.8385315,,Right Foot,,,,"[43.6, 16.1]",,Ground Pass,,33.84228,,,,,Dominique Heintz,8828.0,,,,,,2,From Goal Kick,Leonardo Bittencourt,8826.0,Left Midfield,95,FC Köln,186,"['01d84de2-20d6-4d94-b44c-40138005f977', '3bdac313-85f8-4064-8805-93210bfa0efe']",33,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:33.155,Pass,True
,,,,,,,,,,,,,,,,,2.4977,,,,,,,,,,,,fcfadbac-467b-454a-aa09-f3714babaad8,1996,,,"[27.6, 18.9]",3890274,49,,,,,2.2583768,,Left Foot,,,,"[8.3, 42.4]",,Ground Pass,,30.409538,,,,,Timo Horn,8821.0,,,,,,2,From Goal Kick,Dominique Heintz,8828.0,Left Center Back,95,FC Köln,186,['e41cef33-7368-4330-bffe-05a4abd19ffb'],38,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:38.722,Pass,
,,,,,,,,,,,,,,,,,3.268753,,,,,,,,,,,,64f346bd-2b24-4b6a-91db-cd958b017571,2000,,,"[8.8, 38.0]",3890274,49,,,,,0.23957123,,Left Foot,,,,"[69.8, 52.9]",,High Pass,,62.793392,,,,,Anthony Modeste,23486.0,,,,,,2,From Goal Kick,Timo Horn,8821.0,Goalkeeper,95,FC Köln,186,"['3dc6756b-4183-48d5-bf26-a3d58c0bee45', '890c2766-7566-4fde-bb95-636903904503']",43,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:43.297,Pass,True
,,,,,,,,,,,,,,,,,1.521112,,,,,,,,,,,,a7078717-db31-4184-8850-3774928d3721,2002,,,"[71.8, 54.9]",3890274,49,,,,,-0.11864543,,Head,,,,"[86.9, 53.1]",,High Pass,,15.206906,,,Incomplete,,Simon Zoller,8822.0,,,,,,2,From Goal Kick,Anthony Modeste,23486.0,Right Center Forward,95,FC Köln,186,"['0176b8a3-030c-4396-b76d-e5bfa173231c', 'aae07e71-e048-4f61-8d8a-9891e67983cf']",46,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:46.622,Pass,
,,,,,,,,,,,,,,,,,2.104115,,,,,,,,,,,,aae07e71-e048-4f61-8d8a-9891e67983cf,2005,,,"[33.2, 27.0]",3890274,49,,,,True,-0.45850626,,,,,,"[48.8, 19.3]",,High Pass,,17.39684,,,Incomplete,,Ivan Perišić,5474.0,,,,,Recovery,2,From Goal Kick,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,95,FC Köln,186,"['6fcf84e4-0145-49ea-bb9d-ceea254ebba8', '8d934515-35b3-4013-a6a2-d2e95382ec68', 'a7078717-db31-4184-8850-3774928d3721', 'd78f8873-a95e-49c6-94c0-cc79d2844e3c']",48,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:04:48.143,Pass,True
,,,,,,,,,,,,,,,,,2.179773,,,,,,,,,,,,8d934515-35b3-4013-a6a2-d2e95382ec68,2008,,,"[71.3, 60.8]",3890274,49,,,,True,-2.862652,,,,,,"[50.7, 54.9]",,Low Pass,,21.428253,,,,,Frederik Hillesborg Sørensen,8829.0,,,,,Recovery,2,From Goal Kick,Paweł Olkowski,9459.0,Right Back,95,FC Köln,186,"['5197400b-956d-474a-880b-c21d203b318e', '659ed0d0-be55-41c1-9bb8-ccd9d007a402', 'aae07e71-e048-4f61-8d8a-9891e67983cf']",50,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:50.247,Pass,True
,,,,,,,,,,,,,,,,,0.9603,,,,,,,,,,,,b13c56e1-6189-4ef6-bccb-9c3380c88960,2011,,,"[55.4, 56.0]",3890274,49,,,,,0.39435002,,Right Foot,,,,"[71.5, 62.7]",,Ground Pass,,17.438463,,,,,Paweł Olkowski,9459.0,,,,,,2,From Goal Kick,Frederik Hillesborg Sørensen,8829.0,Right Center Back,95,FC Köln,186,['d5b4fd02-f91c-4ac7-bdc9-a9549a88ab6f'],54,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:54.003,Pass,
,,,,,,,,,,,,,,,,,0.916045,,,,,,,,,,,,84654e70-09ed-41bd-b899-ec08f28351f6,2015,,,"[75.6, 65.4]",3890274,49,,,,,2.30987,,Right Foot,,,,"[68.4, 73.3]",,Ground Pass,,10.688779,,,,,Kevin Vogt,8397.0,,,,,,2,From Goal Kick,Paweł Olkowski,9459.0,Right Back,95,FC Köln,186,"['8aa42c24-729b-46ef-9649-1fb596284d74', 'a65ac745-e252-4307-b420-0985f3ec89bb']",55,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:55.532,Pass,True
,,,,,,,,,,,,,,,,,0.945816,,,,,,,,,,,,0dbc11bc-c415-4e5c-a7d3-5efc3df03952,2019,,,"[69.4, 74.4]",3890274,49,,,,,0.33205947,,Right Foot,,,,"[75.2, 76.4]",,Ground Pass,,6.1351447,,,,,Marcel Risse,8823.0,,,,,,2,From Goal Kick,Kevin Vogt,8397.0,Left Defensive Midfield,95,FC Köln,186,"['deb22382-3d91-4456-a308-51d4f1b4c637', 'e813aff8-5d0c-494c-80e5-948e9af60ff7']",57,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:57.304,Pass,True
,,,,,,,,,,,,,,,,,1.457356,,,,,,,,,,,,e14cb5cc-8101-46c5-9b4e-64a8a9699cef,2023,,,"[76.1, 76.1]",3890274,49,,,,,-1.226149,,Right Foot,,,,"[83.1, 56.6]",,Ground Pass,,20.71835,,,,,Kevin Vogt,8397.0,,,,,,2,From Goal Kick,Marcel Risse,8823.0,Right Midfield,95,FC Köln,186,"['7b4daaa2-eaf6-4645-8dbf-07392bb2bc24', 'e0e565cc-c9cc-4dbf-8ce8-11a6d921dfbc']",58,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:04:58.330,Pass,True
,,,,,,,,,,,,,,,,,1.499837,,,,,,,,,,,,1a8bd2d8-2c1b-4a5b-9995-cf717503d11b,2026,,,"[87.5, 55.3]",3890274,50,,,,,-1.2511379,,Right Foot,,,,"[97.0, 26.6]",,Ground Pass,,30.231441,,,,,Simon Zoller,8822.0,,,,,,2,From Goal Kick,Kevin Vogt,8397.0,Left Defensive Midfield,95,FC Köln,186,['157ef3b9-f31c-4a69-8d22-dbac5538801c'],1,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:05:01.161,Pass,
,,,,,,,,,,,,,,,,,1.152624,,,,,,,,,,,,ee08c0e3-5131-429a-96d3-5f1c594e2521,2029,,,"[96.8, 26.1]",3890274,50,,,,,1.9312519,,Right Foot,,,,"[91.9, 39.1]",,Ground Pass,,13.892804,,,,,Leonardo Bittencourt,8826.0,,,,,,2,From Goal Kick,Simon Zoller,8822.0,Left Center Forward,95,FC Köln,186,['b6d82e52-7b14-4603-ba0f-388086e0a148'],2,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:05:02.738,Pass,
,,,,,,,,,,,,,,,,,3.473942,,,,,,,,,,,,234eda7d-d893-4d04-8a9a-06162440c206,2032,,,"[94.4, 38.4]",3890274,50,,,,,-0.853668,,Right Foot,,,,"[105.3, 25.9]",,Ground Pass,,16.584932,,,,,Simon Zoller,8822.0,,,,,,2,From Goal Kick,Leonardo Bittencourt,8826.0,Left Midfield,95,FC Köln,186,['9d67bf5c-9526-462b-91f5-4197267aaeda'],4,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:05:04.773,Pass,
,,,,,,,,,,,,,,,,,1.161202,,,,,,,,,,,,f1bd9934-d280-4f77-b665-910d94e1ea4e,2035,,,"[114.8, 9.9]",3890274,50,,,,,2.070143,,Right Foot,,True,,"[110.0, 18.7]",,Ground Pass,,10.023972,,,,,Leonardo Bittencourt,8826.0,,,,,,2,From Goal Kick,Simon Zoller,8822.0,Left Center Forward,95,FC Köln,186,['13586bdb-f539-4971-a98a-57ffd2d3dd90'],9,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:05:09.389,Pass,
,,,,,,,,,,,,,,,,,0.980751,,,,,,,,,,,,b88b5b97-a3f7-495c-a5cd-e45a8a82c5f3,2038,,,"[107.9, 17.8]",3890274,50,,,,,-1.4643302,,Right Foot,,,,"[109.3, 4.7]",,Ground Pass,,13.174597,,,,,Simon Zoller,8822.0,,,,,,2,From Goal Kick,Leonardo Bittencourt,8826.0,Left Midfield,95,FC Köln,186,['fd79287e-2392-4046-b0a7-c54369537e92'],11,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:05:11.361,Pass,
,,,,,,,,,,,,,,,,,2.086161,,,,,,,,,,,,3dbf4dc9-e3fc-4fd7-ba66-8594773d732b,2041,,,"[98.3, 6.6]",3890274,50,,,,,2.910759,,Right Foot,,,,"[76.6, 11.7]",,Ground Pass,,22.291254,,,,,Jonas Hector,6040.0,,,,,,2,From Goal Kick,Simon Zoller,8822.0,Left Center Forward,95,FC Köln,186,['49e6fd20-9581-4aac-9928-386ab2f65722'],14,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:05:14.364,Pass,
,,,,,,,,,,,,,,,,,0.725289,,,,,,,,,,,,54ef2b42-bd1c-49a7-90ba-07c24e82a31d,2049,,,"[32.0, 75.6]",3890274,50,,,,,-2.70175,,Left Foot,,,,"[26.9, 73.2]",,Ground Pass,,5.6364884,,,,,Adelino André Vieira Freitas,10790.0,,,,,,2,Regular Play,Luiz Gustavo Dias,3545.0,Center Defensive Midfield,96,Wolfsburg,179,['19ce041e-cb26-4f4c-93c0-98316168c282'],18,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:18.409,Pass,
,,,,,,,,,,,,,,,,,1.069052,,,,,,,,,,,,42cebc10-cdd4-4d83-8a16-4904fd26ad39,2052,,,"[27.3, 73.5]",3890274,50,,,,,-0.3340956,,Left Foot,,,,"[39.4, 69.3]",,Ground Pass,,12.808201,,,,,Bas Dost,10594.0,,,,,,2,Regular Play,Adelino André Vieira Freitas,10790.0,Right Back,96,Wolfsburg,179,['b0324a25-fcd9-4d38-9d54-8d37e94f1f0e'],19,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:19.242,Pass,
,,,,,,,,,,,,,,,,,0.214743,,,,,,,,,,,,af0a2ed3-766d-452f-a423-73b14c8ff454,2056,,,"[38.7, 68.9]",3890274,50,,,,,-1.735945,,Right Foot,,,,"[38.3, 66.5]",,Ground Pass,,2.433105,,,Incomplete,,Aaron Hunt,8308.0,,,,,,2,Regular Play,Bas Dost,10594.0,Left Center Forward,96,Wolfsburg,179,"['8693ee57-8ef0-47f1-828b-0a749a97bb15', 'a799c05d-8dcb-4d79-bcd1-0dcd70846770', 'b2bd5759-662f-4c7e-b733-9c9916af4b73']",21,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:21.154,Pass,True
,,,,,,,,,,,,,,,,,0.793869,,,,,,,,,,,,87b33c3c-65e4-44cb-82e6-ca9057fb1fb6,2069,,,"[86.9, 40.6]",3890274,50,,,,,1.1272033,,Left Foot,,,,"[93.6, 54.7]",,Low Pass,,15.610893,,,,,Paweł Olkowski,9459.0,,,,,,2,Regular Play,Jonas Hector,6040.0,Left Back,96,Wolfsburg,179,['bb77db31-3f31-4cea-b64e-a0b65aa3636b'],27,,,,,,,,,,,,,,,,,,,,,FC Köln,186,00:05:27.291,Pass,
,,,,,,,,,,,,,,,,,1.106083,,,,,,,,,,,,4432f62c-e08c-440e-82b5-377d13fdddc3,2077,,,"[38.5, 31.1]",3890274,50,,,,,-1.1191344,,Right Foot,,,,"[49.9, 7.6]",,Ground Pass,,26.11915,,,,,Kevin De Bruyne,3089.0,,,,,,2,Regular Play,Timm Klose,9461.0,Left Center Back,96,Wolfsburg,179,['96bdee1d-156f-4972-98d2-f47d6d6a76b8'],34,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:34.974,Pass,
,,,,,,,,,,,,,,,,,1.178399,,,,,,,,,,,,f1d3c5e1-39a9-401d-ba1c-2bd73f6e41dc,2081,,,"[45.3, 4.7]",3890274,50,,,,,2.4846694,,Right Foot,,,,"[33.5, 13.8]",,Low Pass,,14.901342,,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,2,Regular Play,Kevin De Bruyne,3089.0,Center Attacking Midfield,96,Wolfsburg,179,"['36658c74-5c0a-46ac-b28b-99e3a6c981c4', 'df544dfd-c77b-46c2-8450-8d6eafd3ecd7']",37,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:37.183,Pass,True
,,,,,,,,,,,,,,,,,0.899334,,,,,,,,,,,,e012c792-417e-4129-8178-b8384d08eb35,2085,,,"[29.8, 18.6]",3890274,50,,,,,0.4908518,,Right Foot,,,,"[41.4, 24.8]",,Ground Pass,,13.152946,,,,,Timm Klose,9461.0,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,96,Wolfsburg,179,['7ce8de2c-4296-43ed-ab13-cc791546feb3'],39,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:39.638,Pass,
,,,,,,,,,,,,,,,,,1.451726,,,,,,,,,,,,fb084c8b-75e0-4d37-b8c0-dd58924547d6,2088,,,"[40.7, 24.4]",3890274,50,,,,,-2.0262475,,Right Foot,,,,"[33.5, 9.7]",,Ground Pass,,16.368567,,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,2,Regular Play,Timm Klose,9461.0,Left Center Back,96,Wolfsburg,179,['557b8612-8063-4a8e-b945-86c48fbe029b'],40,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:40.578,Pass,
,,,,,,,,,,,,,,,,,0.850196,,,,,,,,,,,,b72162bd-c246-4abb-a1c7-784100dae62d,2091,,,"[31.5, 8.6]",3890274,50,,,,,1.7773324,,Left Foot,,,,"[29.3, 19.1]",,Ground Pass,,10.728001,,,,,Timm Klose,9461.0,,,,,,2,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Back,96,Wolfsburg,179,['4aecd8f4-2d35-4cd9-bb50-9efcd38a6210'],43,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:43.212,Pass,
,,,,,,,,,,,,,,,,,1.020888,,,,,,,,,,,,09c66bf7-d6da-4751-bbfa-5238bb54282d,2094,,,"[28.0, 19.1]",3890274,50,,,,,0.70649254,,Right Foot,,,,"[39.6, 29.0]",,Ground Pass,,15.250246,,,,,Luiz Gustavo Dias,3545.0,,,,,,2,Regular Play,Timm Klose,9461.0,Left Center Back,96,Wolfsburg,179,['d37daea2-e825-4b04-a54b-36101bec2a58'],46,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:46.011,Pass,
,,,,,,,,,,,,,,,,,1.351832,,,,,,,,,,,,ded5ebcb-41ec-4fc6-bed5-ad4ae1a75033,2097,,,"[40.5, 29.2]",3890274,50,,,,,1.5632493,,Left Foot,,,,"[40.7, 55.7]",,Ground Pass,,26.500755,,,,,Ronaldo Aparecido Rodrigues,8516.0,,,,,,2,Regular Play,Luiz Gustavo Dias,3545.0,Center Defensive Midfield,96,Wolfsburg,179,['d7c5b619-f861-454d-a5e8-0b0219beb56a'],47,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:47.975,Pass,
,,,,,,,,,,,,,,,,,0.772622,,,,,,,,,,,,1e7cba46-605b-4356-85b2-41a5b9010d05,2100,,,"[43.3, 57.0]",3890274,50,,,,,0.46752355,,Right Foot,,,,"[63.9, 67.4]",,Ground Pass,,23.076395,,,Incomplete,,Adelino André Vieira Freitas,10790.0,,,,,,2,Regular Play,Ronaldo Aparecido Rodrigues,8516.0,Right Center Back,96,Wolfsburg,179,"['687cc396-dc85-4fc2-b243-4f5e615aceb9', 'a7b7c868-bda4-4308-9108-08ae5e5ca9f1']",51,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:05:51.207,Pass,
,,,,,,,,,,,,,,,,,1.34612,,,,,,,,,,,,3c38aec2-24fa-4faa-9bea-13668ac4d0eb,2103,,,"[66.6, 80.0]",3890274,51,,,,,-1.2011689,,,,,,"[74.0, 60.9]",,High Pass,,20.483408,,,,,Bas Dost,10594.0,,,,,Throw-in,2,From Throw In,Adelino André Vieira Freitas,10790.0,Right Back,97,Wolfsburg,179,['6736ffe7-a896-4692-880e-884730729f7e'],7,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:07.733,Pass,
,,,,,,,,,,,,,,,,,2.876642,,,,,,,,,,,,2f47a863-61c5-43f6-ad85-fde662846c70,2106,,,"[73.4, 59.9]",3890274,51,,,,,0.17498736,,Right Foot,,,,"[109.6, 66.3]",,High Pass,,36.761395,,,,,Aaron Hunt,8308.0,,,,,,2,From Throw In,Bas Dost,10594.0,Left Center Forward,97,Wolfsburg,179,['a8209b50-3e94-4565-9136-c3ab9b8fab72'],9,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:09.119,Pass,
,,,,,,,,,,,,,,,,,0.820344,,,,,,,,,,,,8ab60394-5335-4f46-8b6b-cf7093033eda,2109,,,"[109.1, 67.4]",3890274,51,,,,,-1.5596857,,Left Foot,True,,,"[109.3, 49.4]",,Low Pass,,18.001112,,,Incomplete,,Bas Dost,10594.0,,,,,,2,From Throw In,Aaron Hunt,8308.0,Left Center Midfield,97,Wolfsburg,179,"['bd1ff55a-d909-4697-bcbc-b920a281cdb8', 'c8ec17d8-6ba5-4096-91b6-e1651af04939']",14,,,,,,,,,,,,,,,,,,,,,Wolfsburg,179,00:06:14.686,Pass,
