50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,"[39.2, 75.9]",,,,,,,,,,,1.655341,,,,,,,,,,,,,91d58edd-63a5-46ed-922a-1ad57033c5f3,1071,,"[44.3, 76.5]",3890262,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oliver Sorg,12316.0,Right Back,77,Hannover 96,178,"['7669fb1a-8d7e-4d05-85aa-9b39d4f504ea', '9c3f196c-e6f6-4093-a4fc-ace87afcad92', 'ca04cdd7-ccdb-4b43-8437-622d1136fc88']",16,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:16.401,Carry,True
,,,,,"[46.9, 47.4]",,,,,,,,,,,2.230943,,,,,,,,,,,,,a660f68c-dba0-48a1-925a-e4004b86a3a2,1076,,"[42.6, 54.3]",3890262,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salif Sané,5664.0,Left Defensive Midfield,77,Hannover 96,178,"['3ab0811b-1452-4fda-b9ff-cc01e0d75fa0', '7106f8a3-3fba-4f22-9ef6-f2d73d06f66e']",21,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:21.163,Carry,
,,,,,"[34.9, 16.9]",,,,,,,,,,,0.135237,,,,,,,,,,,,,220f625f-4801-4ddb-9f7e-02766e31ce6d,1079,,"[35.5, 14.9]",3890262,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Schulz,400614.0,Left Center Back,77,Hannover 96,178,"['9807fa22-1727-48e0-a537-2b6d90633f6b', 'bd18ad62-a9b0-4973-9637-a24dce77b690']",25,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:25.965,Carry,
,,,,,"[42.0, 63.9]",,,,,,,,,,,1.184666,,,,,,,,,,,,,1a31dea2-2d9c-4100-ac08-945898c08a25,1082,,"[42.2, 62.0]",3890262,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,77,Hannover 96,178,"['48123f54-3742-4b92-8eab-41534457e554', 'cbcca099-20f1-4103-bef9-a13610752973']",28,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:28.147,Carry,
,,,,,"[54.2, 71.2]",,,,,,,,,,,1.885826,,,,,,,,,,,,,d834e088-a8ef-45e9-828f-4c00477f4e17,1085,,"[53.5, 71.8]",3890262,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Right Defensive Midfield,77,Hannover 96,178,"['0afcd2d7-3a39-4c88-9caa-1e8182fad24b', '936f71c8-92ae-4767-9d64-14090f02d703']",30,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:30.132,Carry,
,,,,,"[77.3, 76.1]",,,,,,,,,,,1.237274,,,,,,,,,,,,,0e4836a3-d685-4627-9a1a-1f8c34faf7ef,1088,,"[75.3, 75.7]",3890262,38,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oliver Sorg,12316.0,Right Back,77,Hannover 96,178,"['1ba75deb-fff2-43a1-8e0a-e60083dc7654', '3e05e199-8f07-4649-8104-474e627c8b51']",33,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:38:33.704,Carry,
,,,,,"[53.9, 55.4]",,,,,,,,,,,1.300293,,,,,,,,,,,,,afebfc3f-307b-4079-aef4-4bd65edb2ec6,1106,,"[50.5, 55.6]",3890262,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Schmiedebach,8543.0,Right Defensive Midfield,78,Darmstadt 98,872,"['77f9e460-8f90-40e9-a421-d7b00ccb3eca', 'a9439e2e-0157-4fa8-b7a7-be55616a8863']",24,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:39:24.884,Carry,
,,,,,"[46.0, 32.0]",,,,,,,,,,,3.896447,,,,,,,,,,,,,8fedd613-6f8c-418c-9fb3-d6b7366b7700,1110,,"[56.7, 15.3]",3890262,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Holland,9222.0,Left Back,78,Darmstadt 98,872,"['200e826e-a52c-4766-bce4-4268e046a39e', '6ccf086e-5310-48c2-95d3-a69a493c4c2c']",26,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:39:26.810,Carry,
,,,,,"[78.1, 74.6]",,,,,,,,,,,0.867677,,,,,,,,,,,,,efa0d926-f81c-4124-a341-de4bd5c6c982,1116,,"[73.2, 72.7]",3890262,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florian Jungwirth,12383.0,Right Back,78,Darmstadt 98,872,"['b35f0aeb-a805-4ea7-852c-cbd0f1b8e8ca', 'd876c86a-33ea-496e-abd7-7e5e0d2cf43e']",35,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:39:35.185,Carry,
,,,,,"[86.0, 73.3]",,,,,,,,,,,1.700862,,,,,,,,,,,,,763a9995-3a5f-4f50-95dc-676a4b22dc3e,1120,,"[86.3, 73.5]",3890262,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcel Heller,9401.0,Right Midfield,78,Darmstadt 98,872,"['5d83c874-4923-4bcd-aaf5-9b5fe492536c', '640a897a-3576-483e-9b28-dff3e9c4884e', '9d13f5b6-4e59-4ab4-8804-4927b2b42d06']",36,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:39:36.920,Carry,True
,,,,,"[80.1, 74.6]",,,,,,,,,,,0.020325001,,,,,,,,,,,,,01dfe639-11ce-49da-a5cd-da3a9c61782c,1124,,"[80.1, 74.4]",3890262,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Florian Jungwirth,12383.0,Right Back,78,Darmstadt 98,872,"['133868ad-ac84-4fb9-8427-0d29aad4c8b3', '35101182-aa29-4e74-abd5-8a8a004729ea', 'd0ada9da-36d6-42da-90ff-9f255180022d']",39,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:39:39.078,Carry,True
,,,,,"[37.7, 30.8]",,,,,,,,,,,0.801821,,,,,,,,,,,,,ef85b536-0722-47ac-9fa6-4bdb5bb70139,1130,,"[37.3, 22.2]",3890262,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Salif Sané,5664.0,Left Defensive Midfield,79,Hannover 96,178,"['c1d03f75-ee24-4006-bc61-9be4f583f86d', 'ca109fc2-8440-4972-8d0c-f7300c717e77', 'f12aca32-5501-4fa6-ba87-77b9b1ea38cb']",42,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:39:42.462,Carry,True
,,,,,"[23.6, 77.4]",,,,,,,,,,,3.069248,,,,,,,,,,,,,e36de037-4075-458d-a596-e84ee671a5b9,1134,,"[16.9, 68.6]",3890262,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Oliver Sorg,12316.0,Right Back,79,Hannover 96,178,"['2a5fe4df-4864-4216-a00d-84abf36e113a', '9436134b-8db0-4818-8ee7-93f7670f3df7']",47,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:39:47.642,Carry,
,,,,,"[37.5, 53.0]",,,,,,,,,,,3.744309,,,,,,,,,,,,,d1e1f404-95b8-4772-a2b1-8212873e4f96,1137,,"[22.3, 58.8]",3890262,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,79,Hannover 96,178,"['2a311f66-5007-469b-bc16-e3fe5e0e0f0c', '5f0ca32b-714e-4bd2-94e8-8e528cc36a2d']",53,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:39:53.065,Carry,
,,,,,"[37.9, 16.9]",,,,,,,,,,,0.686309,,,,,,,,,,,,,472f7877-8a0b-4f3e-bf8f-65f25e6df33a,1140,,"[37.0, 23.7]",3890262,39,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Schulz,400614.0,Left Center Back,79,Hannover 96,178,"['71ac1330-42dd-48c1-8b0a-b496109c319a', 'ba353274-a1c1-472d-9dd5-368360bf7b22']",58,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:39:58.242,Carry,
,,,,,"[55.0, 10.0]",,,,,,,,,,,2.069219,,,,,,,,,,,,,9f7234be-070c-4f55-9f60-f2cc4f1e18b3,1143,,"[49.7, 9.2]",3890262,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Manuel Schmiedebach,8543.0,Right Defensive Midfield,79,Hannover 96,178,"['320feca4-b48a-4b70-b929-43fe5f68cd1b', '4962aea9-66d7-414e-8a71-a63d3ca666d3']",1,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:40:01.362,Carry,
,,,,,"[110.0, 13.2]",,,,,,,,,,,3.482542,,,,,,,,,,,,,dbfb5ac2-6334-4e2a-855e-bdc6f8c29eb9,1146,,"[98.0, 10.9]",3890262,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mevlüt Erdinç,20027.0,Center Forward,79,Hannover 96,178,"['0449538a-33e6-4e6a-8b15-087a4e9a6e91', '2d491981-d6bf-49f0-b3d0-cec9e9b56623', '8ad5f67e-e5af-4f4d-b7fc-3836142a43f4']",5,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:40:05.317,Carry,True
,,,,,"[116.6, 7.4]",,,,,,,,,,,2.756329,,,,,,,,,,,,,b713a4b5-408b-4b08-abcf-427952428363,1153,,"[116.0, 9.4]",3890262,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Felix Klaus,8551.0,Right Wing,80,Hannover 96,178,"['07d4acc5-e315-412a-a3bf-8e6529c7e99f', '477917ba-fdc1-44fb-a6d3-af9aa0f67113', 'f1b5b457-6fdd-457d-b1c1-5a74e5bfe0ba', 'fadb7cf8-3827-41e7-a6b9-2dbf06bbc0b2']",26,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:40:26.750,Carry,True
,,,,,"[3.3, 73.5]",,,,,,,,,,,0.698396,,,,,,,,,,,,,a9fd6351-a214-412a-8abf-159db73763d4,1159,,"[3.3, 73.5]",3890262,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Florian Jungwirth,12383.0,Right Back,80,Hannover 96,178,"['165f2a76-e47d-4a00-92fb-35fd0576979d', 'a082495b-95bd-49f2-b409-dd4211eead7d']",30,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:40:30.053,Carry,
,,,,,"[36.2, 58.5]",,,,,,,,,,,0.146502,,,,,,,,,,,,,e4f2e572-0c41-457e-994b-a696b6a927bf,1162,,"[37.5, 66.2]",3890262,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dominik Stroh-Engel,40481.0,Center Forward,80,Hannover 96,178,"['20e2c59e-9359-4c2c-a48c-5cbad5b5e941', 'b2b134e1-ce22-494e-a46c-6b7dfca8f349', 'c32ba17c-8a81-4bd1-8bc3-bb6dac20ca3a']",32,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:40:32.953,Carry,True
,,,,,"[81.3, 20.9]",,,,,,,,,,,3.581202,,,,,,,,,,,,,c85f3c22-90a6-440b-909b-3fae6bd5f688,1165,,"[83.9, 21.6]",3890262,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Salif Sané,5664.0,Left Defensive Midfield,80,Hannover 96,178,"['667416f1-d2c3-4878-a8b1-0b883b7672a7', '94b719a4-9541-4867-9aab-653a25a8f4a3']",33,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:40:33.099,Carry,
,,,,,"[92.0, 25.2]",,,,,,,,,,,0.039999,,,,,,,,,,,,,c93ae97a-44ab-4787-a3f5-4b5948aa1c9d,1171,,"[92.0, 25.2]",3890262,40,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Manuel Schmiedebach,8543.0,Right Defensive Midfield,80,Hannover 96,178,"['94928db3-d690-4cc3-8dca-5609f4e383a5', 'd62db156-182c-47cb-9eeb-a6f593835195', 'f2552be4-70c7-4edb-ad78-5b213a202ede']",37,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:40:37.604,Carry,True
,,,,,"[16.5, 39.3]",,,,,,,,,,,13.74163,,,,,,,,,,,,,7d857e85-4b7c-42b5-87c5-cde41e3998de,1189,,"[13.1, 26.0]",3890262,42,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Mathenia,8306.0,Goalkeeper,83,Darmstadt 98,872,"['5224c4dd-5ac6-4b99-9595-548c623a0156', 'c70dcdc0-cd38-4cb8-b414-879291406bdd']",45,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:42:45.836,Carry,
,,,,,"[67.4, 73.9]",,,,,,,,,,,1.152195,,,,,,,,,,,,,8f33a453-00de-4930-bf7f-1c31953adb57,1199,,"[71.9, 66.5]",3890262,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Florian Jungwirth,12383.0,Right Back,83,Darmstadt 98,872,"['2156e50a-bc13-4b4a-ad80-e8f5f950fd5c', '2f7a5898-7a2f-4e8d-b79b-0459dd3c6c43', '3adb5137-cb93-443c-b86f-4a9b3d806bc1']",6,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:06.492,Carry,True
,,,,,"[94.2, 64.5]",,,,,,,,,,,1.123574,,,,,,,,,,,,,2a61ca8c-e4ea-4bcc-b0bc-683099820157,1203,,"[94.2, 64.5]",3890262,43,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jérôme Gondorf,8388.0,Right Defensive Midfield,83,Darmstadt 98,872,"['bcedbf27-4758-4b66-873b-06dedeb606cb', 'f14bcd88-960f-46ed-b567-412d1d67aeef']",8,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:43:08.880,Carry,
,,,,,"[41.1, 17.3]",,,,,,,,,,,1.077569,,,,,,,,,,,,,3a7b00b8-94dc-43e5-95e6-0484cce4a73e,1220,,"[33.4, 29.0]",3890262,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Christian Schulz,400614.0,Left Center Back,85,Hannover 96,178,"['62aa6084-8414-4eb0-9840-c731b96bf7ad', '85cfdabf-89f1-4897-87e2-2415a8bd842b']",3,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:03.137,Carry,
,,,,,"[50.5, 4.4]",,,,,,,,,,,0.544418,,,,,,,,,,,,,cad6375f-876d-4d63-b7ac-f248fc506da4,1223,,"[47.1, 6.8]",3890262,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Miiko Martín Albornoz Inola,13126.0,Left Back,85,Hannover 96,178,"['86f2221a-b7ce-422d-a9ee-92e924f86c43', 'e13d88d8-3728-425e-8aa0-aa808cc95115']",5,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:05.814,Carry,
,,,,,"[68.3, 76.3]",,,,,,,,,,,2.849834,,,,,,,,,,,,,fd908f84-1f64-4911-bcdb-67921f21d767,1236,,"[58.0, 77.8]",3890262,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oliver Sorg,12316.0,Right Back,85,Hannover 96,178,"['99955de2-3e9c-4c97-83ef-7d329bd26866', 'cd8f3ffd-5ceb-46f6-9c40-28665096860c']",18,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:18.330,Carry,
,,,,,"[59.1, 67.5]",,,,,,,,,,,0.949029,,,,,,,,,,,,,ba749b6a-0cb6-4cbe-a1f9-548a27fbf86c,1239,,"[58.4, 69.9]",3890262,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,85,Hannover 96,178,"['624a6d23-9c4b-4a4d-ba7d-33247b067591', '823800fb-796e-4106-b2f9-708ac42a34e5']",23,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:23.872,Carry,
,,,,,"[56.9, 67.1]",,,,,,,,,,,6.426346,,,,,,,,,,,,,6fbe2658-bdf9-4605-8a9f-618bc5e4d8b2,1242,,"[76.0, 75.9]",3890262,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Oliver Sorg,12316.0,Right Back,85,Hannover 96,178,"['32fa9b96-65a1-42d1-a4c1-80ce79392ec3', '9132deb4-9f51-47e5-b2d7-8726f2b7d12a', 'b618c76a-ad7b-4ef0-a1b7-67ee237d66da']",26,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:26.375,Carry,True
,,,,,"[55.4, 28.0]",,,,,,,,,,,0.573341,,,,,,,,,,,,,0e0ae061-2e21-4c65-9422-f78d211d9eb2,1246,,"[50.7, 31.0]",3890262,44,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Christian Schulz,400614.0,Left Center Back,85,Hannover 96,178,"['620c9608-e05e-4f7c-8029-48ba10f579a1', 'c184da20-14fe-4ee9-b5e9-3f7dd5f6df64']",35,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:35.608,Carry,
,,,,,"[34.5, 45.1]",,,,,,,,,,,1.10101,,,,,,,,,,,,,609907ef-43ea-410e-a2e0-0889e6112407,1257,,"[35.4, 41.9]",3890262,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Holland,9222.0,Left Back,86,Darmstadt 98,872,"['0a6adc22-5c3e-4694-9b44-cb372869b24b', '253d3e36-4abe-4422-9595-745075b94e67', '3c15aa70-de69-43a5-b5fe-aa5a0a02010d']",11,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:45:11.712,Carry,True
,,,,,"[55.7, 71.8]",,,,,,,,,,,0.675692,,,,,,,,,,,,,36f7c13f-ea30-4c32-9390-04f5b3d5c6ea,1263,,"[52.7, 67.5]",3890262,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jérôme Gondorf,8388.0,Right Defensive Midfield,86,Darmstadt 98,872,"['0f4445a2-2885-40f9-8833-4f28afcaedc0', 'e2da02e6-6fd2-4101-bfe7-bf9fad2b87da']",15,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:45:15.245,Carry,
,,,,,"[117.1, 74.2]",,,,,,,,,,,2.38818,,,,,,,,,,,,,639be020-b086-4c72-a708-0bc9611163de,1266,,"[117.1, 74.2]",3890262,45,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Marcel Heller,9401.0,Right Midfield,86,Darmstadt 98,872,"['5d72fd89-e2c3-4817-b187-a331726a04af', '65aa3134-dded-4c37-8cd7-0ef37a2c039a']",20,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:45:20.135,Carry,
,,,,,"[53.3, 62.8]",,,,,,,,,,,0.234111,,,,,,,,,,,,,28fa1dc6-e079-40fe-8ed4-4834e4d95967,1282,,"[52.7, 62.0]",3890262,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Schmiedebach,8543.0,Right Defensive Midfield,88,Hannover 96,178,"['16804c02-7c6d-45b5-8b6b-d1e3c70b4adb', 'c26c86de-8961-4a8c-b95b-1029f6da1a56']",31,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:46:31.636,Carry,
,,,,,"[43.9, 67.8]",,,,,,,,,,,0.08,,,,,,,,,,,,,01ca49e5-ac3c-4fc8-8c82-9a1660ee9bc9,1285,,"[43.9, 68.0]",3890262,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,88,Hannover 96,178,"['00c82b25-f757-479a-b768-09f64f34532d', '41061611-0051-48cc-90a1-96f0a7a77e84']",33,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:46:33.533,Carry,
,,,,,"[47.5, 43.2]",,,,,,,,,,,1.676431,,,,,,,,,,,,,c169928d-ef4f-45e7-b624-049bd9a9a6c6,1288,,"[47.5, 43.2]",3890262,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salif Sané,5664.0,Left Defensive Midfield,88,Hannover 96,178,"['37832a35-2493-40d9-bf3e-14c5ab42fc4d', '4f889ce8-d895-4546-81ec-7ca78d03d258', '891a3f90-c6a3-4a21-95b8-8f0656430f1f']",35,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:46:35.883,Carry,True
,,,,,"[55.9, 74.6]",,,,,,,,,,,1.110739,,,,,,,,,,,,,4fbaaaaa-7ef4-43bc-b824-6cee31c40b71,1292,,"[50.9, 73.3]",3890262,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,88,Hannover 96,178,"['7fa09a5c-0b13-4ab7-a40a-06403e23a64b', 'e36c0eed-2469-4513-8ddd-31033a63ae13']",39,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:46:39.991,Carry,
,,,,,"[79.8, 72.0]",,,,,,,,,,,2.457398,,,,,,,,,,,,,db769873-60da-4937-ad5b-76342a891874,1295,,"[66.8, 75.2]",3890262,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Oliver Sorg,12316.0,Right Back,88,Hannover 96,178,"['6ab6beea-319b-46ea-8ff2-769e06fbe522', 'e6c46727-65b4-40f4-9b76-83f040081231']",42,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:46:42.201,Carry,
,,,,,"[13.3, 22.0]",,,,,,,,,,,0.027859,,,,,,,,,,,,,bd081a43-1e3d-41d8-a2ba-d67b655a4626,1302,,"[13.3, 21.1]",3890262,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luca Caldirola,9404.0,Left Center Back,88,Hannover 96,178,"['10c629c8-f087-4395-9b64-505ebd0a6002', '3dc61547-5a97-42be-8c97-f54d467d91ee']",48,,,,,,,,,,,,,,,,,,,Darmstadt 98,872,00:46:48.793,Carry,
,,,,,"[33.0, 55.1]",,,,,,,,,,,1.020795,,,,,,,,,,,,,6af3d8b6-bc0d-43f3-8a79-6bc0e8803ddb,1306,,"[36.0, 62.4]",3890262,46,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Salif Sané,5664.0,Left Defensive Midfield,88,Hannover 96,178,"['e6edec53-06a6-4fd0-9d21-f0fd370645ba', 'f9e4d769-fbd4-474f-b6c9-e8c9bf541d5c']",54,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:46:54.397,Carry,
,,,,,"[43.5, 31.6]",,,,,,,,,,,0.410994,,,,,,,,,,,,,30141f8d-c094-4778-8fcc-024a5a7300a2,1318,,"[43.5, 31.6]",3890262,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Salif Sané,5664.0,Left Defensive Midfield,89,Hannover 96,178,"['2bc9a30d-8742-466d-b59c-27bc03c360fb', '3ac358f3-e62a-4bb5-ab10-44bf715c029b']",2,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:02.840,Carry,
,,,,,"[30.0, 56.8]",,,,,,,,,,,0.402353,,,,,,,,,,,,,a176646e-f77b-4bfa-879d-c61309a62397,1321,,"[33.6, 60.8]",3890262,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,89,Hannover 96,178,"['6a58d531-579f-4984-a57a-132a00fea0f5', '9ae86877-cf6e-49b9-919e-af4f2b8c6198']",4,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:04.740,Carry,
,,,,,"[16.1, 37.5]",,,,,,,,,,,1.051371,,,,,,,,,,,,,da82f5a1-570c-4abe-a429-941c5f2a93ad,1324,,"[13.2, 29.7]",3890262,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ron-Robert Zieler,8947.0,Goalkeeper,89,Hannover 96,178,"['0780f8a1-c0aa-4f86-9d93-96c9503f0cec', '35d0e8bd-52c9-4db3-90a3-2e82fb1ddc2a']",7,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:07.904,Carry,
,,,,,"[27.6, 59.8]",,,,,,,,,,,0.93158,,,,,,,,,,,,,1b06730f-c647-4bc9-b59c-77b2a8dae14c,1327,,"[30.6, 59.8]",3890262,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,89,Hannover 96,178,"['28b56f7a-2860-4da5-b8de-e4f0e906e906', '45fe5d5c-c313-489c-984c-139b781c99dd']",11,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:11.356,Carry,
,,,,,"[13.1, 45.8]",,,,,,,,,,,4.562823,,,,,,,,,,,,,c339c74d-5bb9-485e-8649-3974b2a4d5e1,1330,,"[11.7, 43.9]",3890262,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ron-Robert Zieler,8947.0,Goalkeeper,89,Hannover 96,178,"['9ce3f869-7bc0-4c93-beac-1ba67217426d', 'e7f67bc4-2d88-46cf-8006-e418162d0565']",14,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:14.445,Carry,
,,,,,"[55.1, 77.6]",,,,,,,,,,,2.816227,,,,,,,,,,,,,36837649-6ce2-46fd-bf9b-e35cd04a34fd,1335,,"[58.9, 71.0]",3890262,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Kenan Karaman,8541.0,Right Midfield,89,Hannover 96,178,"['1b1a42a3-4fab-46f4-9c39-014d1ecfd275', 'af5ad950-a2a3-4d11-a0f7-36df1af900bd', 'e6506101-a96a-4334-b198-bcc011b868a8']",22,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:22.737,Carry,True
,,,,,"[32.6, 66.8]",,,,,,,,,,,0.08,,,,,,,,,,,,,a693e352-35f8-46f1-9d40-8e6b1b45e8ff,1342,,"[32.2, 66.6]",3890262,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Antônio Guedes Filho,3164.0,Right Center Back,90,Hannover 96,178,"['93ac3016-61fd-442d-88cf-8832eda95ce0', 'c2c08184-8229-47c4-b00f-8cb0406f8237']",37,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:37.488,Carry,
,,,,,"[25.0, 52.1]",,,,,,,,,,,7.336054,,,,,,,,,,,,,b6c3f467-49b5-49d4-8abd-1d2d77388d68,1345,,"[19.2, 49.9]",3890262,45,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ron-Robert Zieler,8947.0,Goalkeeper,90,Hannover 96,178,"['203a7ae3-2092-4fab-8894-5bf2ae2caadf', '576c8166-31bb-4b5e-9dfb-ac5928a78fe7']",39,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:00:39.837,Carry,
