50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e22c5d5-049f-4275-921c-5b71427c287c,3610,,"[95.5, 63.7]",3890373,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Korb,8545.0,Right Back,165,Borussia Mönchengladbach,185,['4dca78fc-dfec-4ec0-9c88-846c94b3680d'],49,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:37:49.546,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adb8b8d1-744d-438d-a599-30612e32c3ac,3613,,"[105.2, 74.1]",3890373,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Johnson,11283.0,Left Midfield,165,Borussia Mönchengladbach,185,['6fe5a6ad-17e7-4108-9faa-1cf1fbf1cf47'],52,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:37:52.686,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f6c1751-5c2d-4380-a2ca-7479da378144,3616,,"[94.7, 49.6]",3890373,82,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,165,Borussia Mönchengladbach,185,['2489fc47-d494-4290-a83a-40ebfeeeade7'],57,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:37:57.101,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7169b0dc-89e5-425c-b961-738ec80386a4,3620,,"[105.6, 10.7]",3890373,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raffael Caetano de Araújo,8810.0,Left Center Forward,166,Borussia Mönchengladbach,185,['1964a1aa-721f-4ab0-8d46-522cc6e2d777'],10,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:10.205,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481dd63c-c0b7-4de3-a1ef-ded154850cca,3622,,"[112.1, 9.6]",3890373,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ibrahima Traoré,11285.0,Right Midfield,166,Borussia Mönchengladbach,185,['77cdf11b-fc46-4ea0-9c3f-ea3a1f064717'],11,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:11.480,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216b8a9-7419-4f3d-826e-f70f6ea79873,3631,,"[86.0, 44.0]",3890373,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julian Korb,8545.0,Right Back,167,Borussia Mönchengladbach,185,['176369a7-f037-4657-971d-9b50f9059da6'],38,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:38.270,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9f6e8a9-a7ef-4df7-9dfa-7baf977e3dff,3639,,"[104.7, 59.1]",3890373,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andreas Christensen,3959.0,Right Center Back,167,Borussia Mönchengladbach,185,['53095cee-1fd9-4a69-a6c2-41126ec00052'],42,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:42.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456bd61a-3afe-4798-aa96-0ff60b69395e,3645,,"[112.3, 42.4]",3890373,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raffael Caetano de Araújo,8810.0,Left Center Forward,167,Borussia Mönchengladbach,185,['6463f317-2022-4d18-92e5-cec9f0c714e2'],45,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:38:45.913,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4d25e02-1b90-4ca2-86ba-97f797c34152,3651,,"[49.4, 37.2]",3890373,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Salif Sané,5664.0,Left Defensive Midfield,168,Hannover 96,178,['745373a5-39b2-4712-aad2-d4d896c7c15a'],55,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:39:55.935,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233de639-272d-4b9b-b854-890aa7cb412f,3653,,"[48.1, 50.7]",3890373,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Charlison Benschop,8558.0,Left Center Forward,168,Hannover 96,178,['3cd5dfdf-e935-433b-87e7-965c3c97f232'],58,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:39:58.537,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceff39ed-08d6-4da1-a728-422ead222a07,3656,,"[54.0, 75.6]",3890373,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Oliver Sorg,12316.0,Right Back,168,Hannover 96,178,['8588ac26-6dcd-448f-9781-ccdb15765dee'],0,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:40:00.128,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3b79774-5912-4c66-9668-b104d73cafb3,3660,,"[67.9, 71.3]",3890373,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Allan Saint-Maximin,3016.0,Right Midfield,168,Hannover 96,178,['5e643bd8-da5a-47fe-b294-eb657f9cc822'],4,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:40:04.025,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eb689f78-e4bf-44fb-b1ae-85a84e513874,3662,,"[81.3, 8.2]",3890373,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josip Drmic,5835.0,Right Center Forward,169,Borussia Mönchengladbach,185,['153d056e-6d3b-4335-8692-067e0b6db206'],18,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:18.769,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1a188125-0204-41b1-9dca-41af48b0ed1c,3667,,"[107.7, 11.1]",3890373,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Josip Drmic,5835.0,Right Center Forward,170,Borussia Mönchengladbach,185,"['32a2de17-b0a9-4ab0-869d-a4470f50111d', '6e62bb6d-e51b-44e3-994c-8ddb9c54c79e']",35,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:40:35.737,Ball Receipt*,True
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32ce0f84-faf1-402d-80fb-eaf75d295d36,3671,,"[114.2, 41.3]",3890373,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Fabian Johnson,11283.0,Left Midfield,171,Borussia Mönchengladbach,185,['50b9a914-2459-4666-8dcf-904dc763f97e'],21,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:21.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a5c3afd-5fe5-42ec-a191-2f5933787057,3674,,"[104.7, 52.1]",3890373,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julian Korb,8545.0,Right Back,172,Borussia Mönchengladbach,185,['e305e73a-792f-4a64-a2a7-390d26c582fb'],48,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:41:48.925,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3d16391-07eb-4212-b81e-b3029e8cb403,3680,,"[16.3, 29.4]",3890373,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Kenan Karaman,8541.0,Left Midfield,172,Borussia Mönchengladbach,185,['98f44757-2d5a-4e93-918d-b4a3f41811be'],51,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:51.378,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335ff334-5bcb-4cd7-b6a5-0652666100e6,3683,,"[45.7, 40.5]",3890373,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Charlison Benschop,8558.0,Left Center Forward,172,Borussia Mönchengladbach,185,['163ef1fe-fc2a-4768-ada6-76f8598a6962'],55,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:55.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2577a4f9-f97e-42f9-bc1a-d6045e79a8bc,3686,,"[52.4, 23.3]",3890373,86,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Allan Saint-Maximin,3016.0,Right Midfield,172,Borussia Mönchengladbach,185,['1937d2fd-7be3-4ad1-a618-27efe02d3ecd'],58,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:41:58.294,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60bdea3f-14e2-4e3a-b4fb-654aa955d45e,3694,,"[57.2, 79.0]",3890373,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Ibrahima Traoré,11285.0,Right Midfield,172,Borussia Mönchengladbach,185,['0c67dd98-9150-49cb-ac79-3c7aa9083307'],3,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:03.345,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15809c88-164b-4ab4-b995-ff9f0727ad55,3698,,"[70.5, 13.7]",3890373,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oscar Wendt,8809.0,Left Back,172,Borussia Mönchengladbach,185,['353167f1-a04b-4daa-91e1-d00fb31da59c'],12,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:12.520,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e43d822d-d0c0-4bd9-a0f1-8f96eceee5f4,3701,,"[58.2, 16.3]",3890373,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Håvard Nordtveit,8395.0,Left Center Back,172,Borussia Mönchengladbach,185,['9c61a7a8-1e35-4c4c-8214-02061d3dfb26'],19,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:19.002,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dcf40758-4a6a-4f6d-9283-3dc25b687b1a,3704,,"[23.4, 33.2]",3890373,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Yann Sommer,5550.0,Goalkeeper,172,Borussia Mönchengladbach,185,['535dc536-0c5c-4b14-b1fc-248c853aac93'],22,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:22.773,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72e2193d-c148-4376-acf3-7274af4221cd,3707,,"[71.1, 74.8]",3890373,87,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Fabian Johnson,11283.0,Left Midfield,172,Borussia Mönchengladbach,185,['17526e38-4327-4b25-8c12-81a4c6e4f80e'],28,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:42:28.216,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266a016a-1f96-449c-8ce7-8a20862cfce3,3713,,"[1.9, 26.6]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ron-Robert Zieler,8947.0,Goalkeeper,173,Hannover 96,178,['10a053a4-1cff-4ff1-a428-460aa944ba8e'],16,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:43:16.487,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff9cc5a6-fa27-4741-afaa-713f7c0782ba,3715,,"[52.9, 41.4]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Salif Sané,5664.0,Left Defensive Midfield,173,Hannover 96,178,['77288be6-b246-446d-8b94-266bae2d544f'],20,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:43:20.227,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9391251c-5970-4c38-af2d-24ee1f226420,3718,,"[63.8, 40.5]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Charlison Benschop,8558.0,Left Center Forward,173,Hannover 96,178,['d482105b-abd1-45ec-8541-17896bd26606'],20,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:43:20.347,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8bc00595-61ec-46e8-97c6-e2829675e870,3721,,"[65.3, 77.6]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Julian Korb,8545.0,Right Back,174,Borussia Mönchengladbach,185,['d6498c4a-0926-4df2-83f4-a9fde81d7bce'],25,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:25.930,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f470e885-8754-434c-a4db-344232f116da,3725,,"[93.1, 76.5]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Johnson,11283.0,Right Midfield,174,Borussia Mönchengladbach,185,['df4a34c8-ae93-42e9-8e35-8e815060d5f4'],29,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:29.837,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ceb83c94-fcad-4afe-9706-5f1fc8e2ce78,3730,,"[87.4, 64.9]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Left Defensive Midfield,174,Borussia Mönchengladbach,185,"['0ad1096d-1c33-4927-8b74-af84be89fbe0', 'b1f5c379-3ced-42d5-9d48-e835b0b01a7e']",38,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:38.622,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faae2914-e283-451a-a65a-956a70166a50,3733,,"[76.7, 53.1]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,174,Borussia Mönchengladbach,185,['4e12f771-830c-4bde-86e4-2f00992bc9d3'],40,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:40.441,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fe9d957d-a1e7-4b2c-a628-053074425c48,3736,,"[74.1, 9.3]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Left Back,174,Borussia Mönchengladbach,185,['dfbecda3-117c-4211-ad88-fa9d142d5e5e'],45,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:45.116,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213c23b9-7373-45de-8b47-b3d62526c404,3740,,"[45.7, 38.5]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Håvard Nordtveit,8395.0,Left Center Back,174,Borussia Mönchengladbach,185,['aa582f4c-6c35-4573-afef-f6947590bd52'],48,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:48.272,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,099e9a34-6653-4b0b-bbac-97cb4baff244,3744,,"[48.9, 56.5]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Right Center Back,174,Borussia Mönchengladbach,185,['5df07dbb-c595-4d72-890f-ebabcd705ccf'],50,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:50.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3f27c91b-9600-4f9e-9e8f-12422f31a068,3748,,"[10.3, 52.1]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yann Sommer,5550.0,Goalkeeper,174,Borussia Mönchengladbach,185,['b400bb46-7eb3-4e59-af6c-862c2eeba2be'],54,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:54.789,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47408c66-fb1e-4682-9464-0e9867f69cbc,3751,,"[46.1, 78.8]",3890373,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Johnson,11283.0,Right Midfield,174,Borussia Mönchengladbach,185,['d580eaf8-7e3c-4979-b0b3-a9aaff8e441d'],58,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:43:58.934,Ball Receipt*,
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a875214-63d8-4e5e-b223-6ce5e68317af,3753,,"[85.5, 18.0]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artur Sobiech,11845.0,Right Center Forward,174,Borussia Mönchengladbach,185,['f5bf6dad-d19c-460a-bdd6-7dd101537ba2'],0,,,,,,,,,,,,,,,,,,,Hannover 96,178,00:44:00.874,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db8351f9-3684-4761-a353-0d1f16b87605,3755,,"[47.0, 64.0]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Left Defensive Midfield,174,Borussia Mönchengladbach,185,['12417f71-dc84-4b72-811f-d48a040df171'],1,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:01.609,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e4fe04-02dd-46ba-aac5-e521c0b8de1b,3757,,"[41.3, 77.4]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fabian Johnson,11283.0,Right Midfield,174,Borussia Mönchengladbach,185,['c405d743-89fd-4e5e-b696-4765525a0c56'],3,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:03.091,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68f8e076-df26-4da3-9587-dbee42562595,3760,,"[87.8, 64.0]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Drmic,5835.0,Right Center Forward,174,Borussia Mönchengladbach,185,['003eda18-14b2-472b-8a43-5e1f54224cf7'],7,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:07.265,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14894290-fb9b-4d26-900b-8b7cfa77a629,3763,,"[92.4, 63.0]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Raffael Caetano de Araújo,8810.0,Left Center Forward,174,Borussia Mönchengladbach,185,['e0c851c3-fccf-4074-bf47-81b64ce8a6ba'],12,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:12.381,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e784752c-814e-4e30-bdcd-2036a587e0c3,3766,,"[93.1, 65.6]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Drmic,5835.0,Right Center Forward,174,Borussia Mönchengladbach,185,['d7e2ae00-a52f-4a6a-94c6-667e94ddc51b'],14,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:14.511,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,effe38b7-7c79-4282-ac17-bd23dd51c721,3769,,"[107.0, 31.3]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,174,Borussia Mönchengladbach,185,['2536ce74-6934-460d-9d1b-6bf68b5054f2'],17,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:17.634,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107be897-b60b-4920-9794-0e7cdfd58198,3772,,"[109.6, 9.1]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nico Elvedi,8814.0,Left Back,174,Borussia Mönchengladbach,185,['5e835558-c5c0-4331-8a51-017a3e5e64bd'],25,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:25.193,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0f07a8d-cae9-4776-b306-cb6c42816a59,3775,,"[103.3, 11.2]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mahmoud Dahoud,8238.0,Right Defensive Midfield,174,Borussia Mönchengladbach,185,['f241b86e-7386-42cd-91c9-2c10ff00b438'],27,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:27.242,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d542dc1-a036-47da-a6fd-95f6e99ca8b1,3778,,"[86.9, 28.8]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lars Edi Stindl,8806.0,Left Defensive Midfield,174,Borussia Mönchengladbach,185,['f1cd9f0f-9b0b-4aff-8cd6-72c3f75cd886'],30,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:30.237,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2fbf061f-72a8-44eb-90ba-cb518073c74d,3781,,"[105.2, 29.9]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oscar Wendt,8809.0,Left Midfield,174,Borussia Mönchengladbach,185,['c3d301c3-4133-497a-af97-005238a53c6e'],32,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:32.559,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cb76cdf1-935d-4e89-a134-1439cd6d7d51,3783,,"[107.5, 35.2]",3890373,89,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Drmic,5835.0,Right Center Forward,174,Borussia Mönchengladbach,185,['e47a4e00-1990-4c11-acf3-c3ab2165693b'],33,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:44:33.285,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7be352d6-60c6-47e6-bfcd-70b58fed1be3,3800,,"[115.8, 13.7]",3890373,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mahmoud Dahoud,8238.0,Right Defensive Midfield,175,Borussia Mönchengladbach,185,['7494bf55-012e-4697-9ef9-f49a00e8cd1f'],10,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:10.375,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d82bd815-cdc0-4df8-9cbe-457f02caba70,3802,,"[109.1, 5.9]",3890373,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Raffael Caetano de Araújo,8810.0,Left Center Forward,175,Borussia Mönchengladbach,185,['6755799a-7a8f-4f88-97b3-633f8c732fc6'],11,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:11.636,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e2cb0cd-ff54-471c-ad96-38f43c3cb4b7,3805,,"[88.0, 12.5]",3890373,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Nico Elvedi,8814.0,Left Back,175,Borussia Mönchengladbach,185,['a65f76cf-d3ed-4748-9e5d-79386a34b8fd'],13,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:13.818,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46116210-a564-49cd-88c5-5d1bfdd3af80,3808,,"[88.3, 26.2]",3890373,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mahmoud Dahoud,8238.0,Right Defensive Midfield,175,Borussia Mönchengladbach,185,['101e3c75-8e1c-40b4-a9e5-bb36723dedc3'],15,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:15.672,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cd2db08-b65c-4582-96f6-45cfe8780e33,3811,,"[64.4, 47.1]",3890373,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andreas Christensen,3959.0,Right Center Back,175,Borussia Mönchengladbach,185,['95bcceb0-566b-415b-a106-31ec31556a1c'],19,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:19.808,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dfeb2bec-b683-4aa5-82b1-9359422023b0,3813,,"[77.4, 76.2]",3890373,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julian Korb,8545.0,Right Back,175,Borussia Mönchengladbach,185,['72a38274-2a4d-4702-a9e1-e23b8322400c'],22,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:22.109,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89aa4597-07d9-408e-bb06-c9b6223982f0,3816,,"[90.8, 76.9]",3890373,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Josip Drmic,5835.0,Right Center Forward,175,Borussia Mönchengladbach,185,['323f1096-8603-4e60-aece-e74849342b12'],23,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:23.860,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccbc9a53-67ff-4a5f-9140-f32fe8b59b22,3820,,"[82.5, 61.2]",3890373,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Mahmoud Dahoud,8238.0,Right Defensive Midfield,175,Borussia Mönchengladbach,185,['9a0ac28d-7928-4dca-91c4-3bf2d5f3b5ae'],30,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:30.280,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284ec205-1a8c-4585-bf91-2ca4090978a4,3823,,"[110.5, 55.0]",3890373,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Julian Korb,8545.0,Right Back,175,Borussia Mönchengladbach,185,['0aaa5bc9-ebd2-4e1c-a33a-1fc0a42a3ee0'],33,,,,,,,,,,,,,,,,,,,Borussia Mönchengladbach,185,00:45:33.965,Ball Receipt*,
