50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,1.629255,,,,,,,,,,,edcea796-33ba-4f96-b7e1-4f1635f756a9,2118,,,"[33.5, 19.3]",3890505,56,,,,,-0.735876,,Left Foot,,,"[51.5, 3.0]",Ground Pass,24.283533,,,,Franck Bilal Ribéry,8223.0,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,132,Bayern Munich,169,['287ee6ae-c10b-4af1-9c2f-d8ffcebf3a2b'],45,,,,,,,,,,,,,,,,,Bayern Munich,169,00:11:45.550,Pass,
,,,,,,,,,,,,,,,,,1.460844,,,,,,,,,,,5630e1f3-5d09-4fb9-875b-a3b6d49cab26,2121,,,"[47.7, 5.5]",3890505,56,,,,,1.1794571,,Right Foot,,,"[56.2, 26.1]",High Pass,22.284748,,,,Xabier Alonso Olano,20133.0,,,,,,,2,Regular Play,Franck Bilal Ribéry,8223.0,Left Wing,132,Bayern Munich,169,['324f8622-df42-407d-b019-c499737ab035'],49,,,,,,,,,,,,,,,,,Bayern Munich,169,00:11:49.704,Pass,
,,,,,,,,,,,,,,,,,1.189681,,,,,,,,,,,aa1c02b7-e79d-4274-95ad-99e346164f76,2124,,,"[56.6, 26.6]",3890505,56,,,,,-0.62548506,,Right Foot,,,"[69.2, 17.5]",Ground Pass,15.542522,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,2,Regular Play,Xabier Alonso Olano,20133.0,Center Defensive Midfield,132,Bayern Munich,169,['6ec7ea0b-6cc0-4751-9ed6-1d7b89cb566f'],52,,,,,,,,,,,,,,,,,Bayern Munich,169,00:11:52.074,Pass,
,,,,,,,,,,,,,,,,,0.720754,,,,,,,,,,,d8bbb7bb-2177-42c7-906c-cd5952f09e9a,2130,,,"[67.0, 24.0]",3890505,57,,,,,1.2490457,,Left Foot,,,"[70.0, 33.0]",Ground Pass,9.486833,,,,Mario Götze,8227.0,,,,,,Free Kick,2,From Free Kick,Xabier Alonso Olano,20133.0,Center Defensive Midfield,133,Bayern Munich,169,['72aa232c-80d4-4a14-8a72-b32dab75c848'],4,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:04.060,Pass,
,,,,,,,,,,,,,,,,,1.245993,,,,,,,,,,,8db48778-2699-4d18-bf1a-5d4cdc53fa4b,2132,,,"[69.2, 34.6]",3890505,57,,,,,-2.8728895,,Right Foot,,,"[55.4, 30.8]",Ground Pass,14.31363,,,,David Olatukunbo Alaba,8220.0,,,,,,,2,From Free Kick,Mario Götze,8227.0,Right Center Midfield,133,Bayern Munich,169,['5164622a-7046-4442-98a3-25a460b2a5c8'],4,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:04.781,Pass,
,,,,,,,,,,,,,,,,,1.095706,,,,,,,,,,,78461170-a6a3-442f-993b-206c7a0aa2dc,2135,,,"[55.8, 30.8]",3890505,57,,,,,1.1849136,,Left Foot,,,"[58.4, 37.2]",Ground Pass,6.9079666,,,,Philipp Lahm,19295.0,,,,,,,2,From Free Kick,David Olatukunbo Alaba,8220.0,Left Center Back,133,Bayern Munich,169,['b6f3779c-865e-4bb7-a0ac-01d8dca98fb1'],6,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:06.373,Pass,
,,,,,,,,,,,,,,,,,1.687661,,,,,,,,,,,b4450ede-c678-4830-9f86-4dcddf57541a,2138,,,"[64.0, 35.6]",3890505,57,,,,,-1.5256293,,Right Foot,,,"[64.8, 17.9]",Ground Pass,17.71807,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,2,From Free Kick,Philipp Lahm,19295.0,Right Back,133,Bayern Munich,169,['dc69c140-50c5-483a-a578-563c2504cdd9'],10,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:10.012,Pass,
,,,,,,,,,,,,,,,,,1.251909,,,,,,,,,,,ddf305fd-daed-4c85-b165-a44c11ee1266,2141,,,"[67.0, 12.9]",3890505,57,,,,,-0.60484636,,Right Foot,,,"[81.9, 2.6]",Ground Pass,18.113531,,,,Franck Bilal Ribéry,8223.0,,,,,,,2,From Free Kick,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,133,Bayern Munich,169,['05d9638d-44d2-4261-a804-f2183fe9de49'],11,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:11.936,Pass,
,,,,,,,,,,,,,,,,,0.47747,,,,,,,,,,,ff7bfb84-f9d6-4ff7-855c-06091365416b,2145,,,"[99.2, 17.9]",3890505,57,,,,,1.9040406,,Right Foot,,,"[97.4, 23.1]",Ground Pass,5.5027266,,,,Robert Lewandowski,5668.0,,,,,,,2,From Free Kick,Franck Bilal Ribéry,8223.0,Left Wing,133,Bayern Munich,169,['416ed041-cb72-419f-87b7-d4abd0585c0b'],18,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:18.034,Pass,
,,,,,,,,,,,,,,,,,0.587295,,,,,,,,,,,5e87e46a-f001-445d-809f-1ee6107fb9f8,2147,,,"[97.4, 23.1]",3890505,57,,,,,-0.22581168,,Right Foot,,,"[104.8, 21.4]",Low Pass,7.5927596,,Incomplete,,Mario Götze,8227.0,,,,,,,2,From Free Kick,Robert Lewandowski,5668.0,Center Forward,133,Bayern Munich,169,"['65a08e14-ace8-4c0b-ab3e-40d204d2d67c', '70baa1b5-821b-4da9-a11d-3f36b1841f03']",18,,,,,,,,,,,,,,,,,Bayern Munich,169,00:12:18.511,Pass,
,,,,,,,,,,,,,,,,,3.275518,,,,,,,,,,,1dda214c-e8fb-4bac-bf80-c74544f55da6,2155,,,"[21.9, 42.3]",3890505,58,,,,,0.36587775,,Right Foot,,,"[78.8, 64.1]",High Pass,60.93316,,,,Stefan Aigner,21156.0,,,,,,Free Kick,2,From Free Kick,Lukáš Hrádecký,8667.0,Goalkeeper,135,Eintracht Frankfurt,184,['361fc25a-8491-42e5-b3f7-fa72468cf9f7'],1,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:01.922,Pass,
,,,,,,,,,,,,,,,,,2.445081,,,,,,,,,,,9b8df879-145e-41bb-9582-7db73f915895,2157,,,"[79.4, 64.1]",3890505,58,,,,True,-0.2870052,,,,,"[102.1, 57.4]",High Pass,23.668121,,Incomplete,,Luc Castaignos,7846.0,,,,,,,2,From Free Kick,Stefan Aigner,21156.0,Right Wing,135,Eintracht Frankfurt,184,"['0e205a44-33e8-44dd-99f8-f6f29edc4194', '3ebe04b7-b74f-4b78-9e7c-a3644d9fd35b', '9f911336-650d-4498-a361-ecedb22be990']",5,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:05.198,Pass,True
,,,,,,,,,,,,,,,,,1.503804,,,,,,,,,,,3ebe04b7-b74f-4b78-9e7c-a3644d9fd35b,2161,,,"[18.0, 22.7]",3890505,58,,,,True,2.2341623,,,,,"[8.7, 34.6]",High Pass,15.10298,,,,Manuel Neuer,5570.0,,,,,,Recovery,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,136,Bayern Munich,169,"['68c29377-6bca-4444-a405-fc97825ae8d0', '9b8df879-145e-41bb-9582-7db73f915895', 'a16b230b-8be2-4268-a673-d60627dd9e7b']",7,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:07.643,Pass,True
,,,,,,,,,,,,,,,,,2.366345,,,,,,,,,,,0f09c401-f863-440c-9ff8-643892808ed7,2164,,,"[13.4, 34.2]",3890505,58,,,,,1.0770531,,Keeper Arm,,,"[29.6, 64.3]",High Pass,34.1826,,,,Philipp Lahm,19295.0,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,136,Bayern Munich,169,['f873c157-5dc6-4e3d-8330-ea65deb2d85c'],10,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:10.644,Pass,
,,,,,,,,,,,,,,,,,0.126348,,,,,,,,,,,a94956a4-c835-4fb2-b1e8-764755eb8b67,2168,,,"[52.8, 55.7]",3890505,58,,,,,-1.3484476,,Right Foot,,,"[55.4, 44.2]",Ground Pass,11.79025,,Incomplete,,Thiago Alcântara do Nascimento,5208.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,136,Bayern Munich,169,"['27d82657-4673-4718-a088-96eec54c7f86', '37989529-2812-4239-82de-d77ac344dce5']",17,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:17.095,Pass,
,,,,,,,,,,,,,,,,,2.025377,,,,,,,,,,,0acda62e-153d-408f-817c-1e54ab9e8b92,2171,,,"[55.4, 68.6]",3890505,58,,,,,-2.8694468,,Left Foot,,,"[33.9, 62.6]",Ground Pass,22.321514,,,,Javier Martínez Aginaga,9399.0,,,,,,Recovery,2,Regular Play,Mario Götze,8227.0,Right Center Midfield,136,Bayern Munich,169,['db311869-4052-4053-b0cb-7d6a5368ab76'],19,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:19.510,Pass,
,,,,,,,,,,,,,,,,,1.454682,,,,,,,,,,,1ca98d9c-a8d8-4bec-a145-62476338e39a,2175,,,"[30.5, 63.0]",3890505,58,,,,,-1.6077113,,Right Foot,,,"[29.2, 27.8]",Ground Pass,35.224,,,,David Olatukunbo Alaba,8220.0,,,,,,,2,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Back,136,Bayern Munich,169,['e5231eac-b26a-450d-8c9f-1156bc8eacae'],22,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:22.286,Pass,
,,,,,,,,,,,,,,,,,1.308764,,,,,,,,,,,80bf46f1-3afd-4ee3-baba-03b0783aaf56,2178,,,"[30.1, 27.8]",3890505,58,,,,,-1.220396,,Left Foot,,,"[37.3, 8.1]",Ground Pass,20.974508,,,,Juan Bernat Velasco,15651.0,,,,,,,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,136,Bayern Munich,169,['75334466-ae84-4370-8919-67b3bf0f7ca5'],24,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:24.680,Pass,
,,,,,,,,,,,,,,,,,2.149413,,,,,,,,,,,6b8cd5dd-0e7d-43ef-83aa-c259625fd14a,2181,,,"[31.8, 8.5]",3890505,58,,,,,2.62652,,Left Foot,,,"[5.3, 23.5]",Ground Pass,30.45078,,,,Manuel Neuer,5570.0,,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Back,136,Bayern Munich,169,['49145b1c-4ad3-4128-a4c4-a21935e85e55'],27,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:27.871,Pass,
,,,,,,,,,,,,,,,,,3.291111,,,,,,,,,,,53d8e221-d6b9-4c3b-b8ac-b745e2df23b5,2185,,,"[6.5, 33.0]",3890505,58,,,,,0.4980238,,Right Foot,,,"[64.8, 64.7]",High Pass,66.360985,,,,Thomas Müller,5562.0,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,136,Bayern Munich,169,"['1aa20565-17b7-4bb2-901c-8de2b07f34cc', '4a02ab52-add9-49d2-b306-038c6c5488a9']",31,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:31.900,Pass,True
,,,,,,,,,,,,,,,,,0.055711,,,,,,,,,,,60ce93d3-fc67-4ff4-99cd-b4400eaf3e83,2187,,,"[64.0, 66.4]",3890505,58,,,,True,-0.82537687,,,,,"[65.2, 65.1]",Low Pass,1.7691807,,Incomplete,,Robert Lewandowski,5668.0,,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Wing,136,Bayern Munich,169,"['050498c2-77a2-477f-af3a-2e7de13a08f7', 'a5aece6e-ddc9-4296-82de-c1010bda23db', 'fe533778-bbd0-4095-83cd-b09c4137ea27']",35,,,,,,,,,,,,,,,,,Bayern Munich,169,00:13:35.191,Pass,True
,,,,,,,,,,,,,,,,,1.243953,,,,,,,,,,,759dca11-0653-4305-a74a-6b9090ba21f7,2191,,,"[56.9, 33.0]",3890505,58,,,,,2.1738458,,Head,,,"[45.4, 49.7]",Low Pass,20.276587,,,,Carlos Augusto Zambrano Ochandarte,36359.0,,,,,,Recovery,2,Regular Play,Makoto Hasebe,5681.0,Right Defensive Midfield,137,Eintracht Frankfurt,184,['dc613637-8577-4f48-8e37-c77321df386d'],37,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:13:37.183,Pass,
,,,,,,,,,,,,,,,,,2.884205,,,,,,,,,,,91009ccd-709f-4f80-bb9e-6f8ff8276560,2197,,,"[52.7, 57.0]",3890505,59,,,,,0.51173884,,Right Foot,,,"[89.2, 77.5]",High Pass,41.862873,,,,Stefan Aigner,21156.0,,,,,,Free Kick,2,From Free Kick,Carlos Augusto Zambrano Ochandarte,36359.0,Right Center Back,138,Eintracht Frankfurt,184,['23a045c7-e532-4513-bab0-2fb5325f7968'],3,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:03.979,Pass,
,,,,,,,,,,,,,,,,,1.751351,,,,,,,,,,,9ab924d1-0ce3-43e6-8a55-ceade48777ca,2199,,,"[90.5, 77.1]",3890505,59,,,,,-0.015623729,,Head,,,"[103.3, 76.9]",High Pass,12.801562,,Incomplete,,Timothy Chandler,8670.0,,,,,,,2,From Free Kick,Stefan Aigner,21156.0,Right Wing,138,Eintracht Frankfurt,184,"['1b7a4bfd-3836-4f99-b61e-61e721750a12', '39b02a5a-ba47-4dd0-8f3a-fe6c1828f90a']",6,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:06.863,Pass,
,,,,,,,,,,,,,,,,,1.698019,,,,,,,,,,,eda1f6f6-9df9-4d79-be58-d2804a788769,2202,,,"[97.7, 80.0]",3890505,59,,,,,-0.61784446,,,,,"[117.4, 66.0]",High Pass,24.167953,,,,Marc Stendera,10896.0,,,,,,Throw-in,2,From Throw In,Stefan Aigner,21156.0,Right Wing,139,Eintracht Frankfurt,184,['d1ad48e7-efe7-4f14-8eed-89471e23609c'],15,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:15.976,Pass,
,,,,,,,,,,,,,,,,,1.920436,,,,,,,,,,,3c76e3ba-0e2f-4612-839f-7ff3d337f42b,2206,,,"[118.4, 67.2]",3890505,59,,,,,-1.6809865,,Right Foot,True,,"[115.8, 43.7]",High Pass,23.643393,,Incomplete,,Luc Castaignos,7846.0,,,,,,,2,From Throw In,Marc Stendera,10896.0,Left Defensive Midfield,139,Eintracht Frankfurt,184,"['28d2c6b1-afff-4bd4-9a05-b2690adc0eb2', '43905fd7-bec6-4d16-9d2b-81d062d81c79']",18,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:18.703,Pass,
,,,,,,,,,,,,,,,,,2.120539,,,,,,,,,,,b482fba8-4f53-4fec-ba82-5b9b7e8ba42f,2210,,,"[4.3, 38.6]",3890505,59,,,,,0.9398469,,Keeper Arm,,,"[18.4, 57.9]",Ground Pass,23.901882,,,,Philipp Lahm,19295.0,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,140,Bayern Munich,169,['24a03f34-28c9-4c24-a063-0c9e8810db9d'],22,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:22.132,Pass,
,,,,,,,,,,,,,,,,,1.562112,,,,,,,,,,,d376943a-440d-4507-ace9-f9b2b80e69fb,2213,,,"[20.6, 56.5]",3890505,59,,,,,-2.3068519,,Right Foot,,,"[12.9, 48.0]",Ground Pass,11.469089,,,,Javier Martínez Aginaga,9399.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,140,Bayern Munich,169,['04d98299-254f-43cf-9aba-242308d9612e'],25,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:25.628,Pass,
,,,,,,,,,,,,,,,,,1.041507,,,,,,,,,,,23a71bc3-4688-4c94-ac17-f7d25c222cee,2216,,,"[12.9, 48.0]",3890505,59,,,,,-2.4879568,,Right Foot,,,"[3.5, 40.8]",Ground Pass,11.840608,,,,Manuel Neuer,5570.0,,,,,,,2,Regular Play,Javier Martínez Aginaga,9399.0,Right Center Back,140,Bayern Munich,169,['974f8ffd-59dc-42fc-946f-23968e0413af'],27,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:27.908,Pass,
,,,,,,,,,,,,,,,,,3.303556,,,,,,,,,,,6a25f7aa-47e7-4593-9da0-417f074524cc,2220,,,"[4.3, 34.6]",3890505,59,,,,,-0.6781193,,Left Foot,,,"[43.9, 2.7]",High Pass,50.850468,,Incomplete,,Franck Bilal Ribéry,8223.0,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,140,Bayern Munich,169,"['94906b95-b24b-4a6d-a9a1-6ed55f9b1bd6', '99b17d5d-6fb8-4b9b-972b-713bc5e02ea3', 'a14f9167-0568-49e9-a8bf-5af9bddb610d']",31,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:31.361,Pass,True
,,,,,,,,,,,,,,,,,1.403098,,,,,,,,,,,94906b95-b24b-4a6d-a9a1-6ed55f9b1bd6,2223,,,"[76.2, 77.4]",3890505,59,,,,True,-1.1345809,,,,,"[82.4, 64.1]",High Pass,14.674127,,,,Marc Stendera,10896.0,,,,,,Recovery,2,Regular Play,Timothy Chandler,8670.0,Right Wing Back,141,Eintracht Frankfurt,184,"['1452c5ba-8425-47c9-8f26-f6ae81471e74', '6a25f7aa-47e7-4593-9da0-417f074524cc', '9c105c40-b5f9-497e-8381-c0fb25c6ac97']",34,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:34.665,Pass,True
,,,,,,,,,,,,,,,,,1.948717,,,,,,,,,,,fd2f39c3-5360-4727-85a0-0769c3b443d4,2227,,,"[80.6, 66.3]",3890505,59,,,,,0.6175923,,Right Foot,,,"[91.3, 73.9]",Ground Pass,13.124405,,,,Stefan Aigner,21156.0,,,,,,,2,Regular Play,Marc Stendera,10896.0,Left Defensive Midfield,141,Eintracht Frankfurt,184,"['2f73eeba-b5dd-4805-a7f4-ea22de3ca626', 'b74e90e5-4611-49e9-9931-ab22e261a3d1']",36,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:36.987,Pass,True
,,,,,,,,,,,,,,,,,0.591887,,,,,,,,,,,0d84e607-c806-4d36-befd-e48a6ddc0e5d,2231,,,"[93.5, 77.4]",3890505,59,,,,,3.1415927,,Left Foot,,,"[87.9, 77.4]",Ground Pass,5.6,,,,Timothy Chandler,8670.0,,,,,,,2,Regular Play,Stefan Aigner,21156.0,Right Wing,141,Eintracht Frankfurt,184,"['7d9b7698-64d9-4317-adaf-16326beb2e41', 'd06c2e3a-ef8f-4893-82c5-120b8fe13a69']",39,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:39.009,Pass,True
,,,,,,,,,,,,,,,,,0.860327,,,,,,,,,,,b2094c45-4862-48a4-bf01-8e0d6ec25c61,2235,,,"[88.3, 79.0]",3890505,59,,,,,-2.0911517,,Right Foot,,,"[83.2, 70.1]",Ground Pass,10.25768,,,,Marc Stendera,10896.0,,,,,,,2,Regular Play,Timothy Chandler,8670.0,Right Wing Back,141,Eintracht Frankfurt,184,"['2aa639ad-78ce-4ee0-b8bf-5d5951d015a2', '6f6f696a-894e-4856-a323-c0261fd23fe7']",42,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:14:42.395,Pass,True
,,,,,,,,,,,,,,,,,0.853409,,,,,,,,,,,9ab23924-eb08-4fec-a797-94f981a0b914,2241,,,"[17.2, 14.8]",3890505,59,,,,,-1.4382448,,Left Foot,,,"[18.0, 8.8]",Ground Pass,6.053098,,,,Juan Bernat Velasco,15651.0,,,,,,Recovery,2,Regular Play,David Olatukunbo Alaba,8220.0,Left Center Back,142,Bayern Munich,169,['25d1d74b-a013-42ca-8a01-5c59358d9368'],45,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:45.554,Pass,
,,,,,,,,,,,,,,,,,0.60227,,,,,,,,,,,7e43cfc6-3f57-434b-9fca-952cdcbe9d81,2243,,,"[18.4, 8.8]",3890505,59,,,,,0.6478114,,Left Foot,,,"[25.8, 14.4]",Ground Pass,9.2800865,,,,Mario Götze,8227.0,,,,,,,2,Regular Play,Juan Bernat Velasco,15651.0,Left Back,142,Bayern Munich,169,['cc3b762e-d39c-429a-8358-ef1c30be5717'],46,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:46.407,Pass,
,,,,,,,,,,,,,,,,,0.854202,,,,,,,,,,,978e29b0-d3d3-4633-97ac-806a5e08255d,2245,,,"[25.8, 14.4]",3890505,59,,,,,-0.4006244,,Right Foot,,,"[34.3, 10.8]",Ground Pass,9.2309265,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,2,Regular Play,Mario Götze,8227.0,Right Center Midfield,142,Bayern Munich,169,['b73eeb09-f943-4aef-b04c-13088de3f9fe'],47,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:47.010,Pass,
,,,,,,,,,,,,,,,,,2.089671,,,,,,,,,,,61ee7b92-10e2-42ea-a7c6-f88b6f0b7102,2249,,,"[32.2, 11.4]",3890505,59,,,,,1.7046072,,Right Foot,,,"[26.6, 53.0]",High Pass,41.97523,,,,Philipp Lahm,19295.0,,,True,,,,2,Regular Play,Thiago Alcântara do Nascimento,5208.0,Left Center Midfield,142,Bayern Munich,169,"['16f6b235-9eb1-4e7e-9e9b-d70c1e1bac0e', '856313f8-40b6-4eb6-9371-ce175cf14d34']",48,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:48.390,Pass,True
,,,,,,,,,,,,,,,,,1.769912,,,,,,,,,,,fd0062f4-46c2-4b92-aad7-a61cd593abc0,2252,,,"[43.9, 64.1]",3890505,59,,,,,0.70361376,,Right Foot,,,"[57.1, 75.3]",Ground Pass,17.311268,,,,Thomas Müller,5562.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,142,Bayern Munich,169,['43e792d4-8317-48e9-9f1f-db92f1602138'],54,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:54.299,Pass,
,,,,,,,,,,,,,,,,,1.778849,,,,,,,,,,,6d1fc54c-15bd-48eb-a400-938c4af6306f,2254,,,"[56.2, 73.1]",3890505,59,,,,,-0.8523904,,Left Foot,,,"[70.8, 56.4]",Ground Pass,22.1822,,,,Philipp Lahm,19295.0,,,,,,,2,Regular Play,Thomas Müller,5562.0,Right Wing,142,Bayern Munich,169,['0922fdc2-0837-4b98-af59-1ab41434352f'],56,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:56.068,Pass,
,,,,,,,,,,,,,,,,,0.879826,,,,,,,,,,,269e7313-a021-45ad-b698-71c4d5c83e63,2258,,,"[74.3, 52.4]",3890505,59,,,,,1.1071488,,Left Foot,,,"[82.3, 68.4]",Ground Pass,17.888544,,Pass Offside,,Robert Lewandowski,5668.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,142,Bayern Munich,169,['98272076-a2a5-4603-9f8e-ae567780d535'],58,,,,,,,,,,,,,,,,,Bayern Munich,169,00:14:58.429,Pass,
,,,,,,,,,,,,,,,,,0.98158,,,,,,,,,,,410269f1-e1eb-4f1f-a847-190de63ad516,2260,,,"[37.8, 11.7]",3890505,60,,True,,,-0.15851027,,Right Foot,,,"[64.7, 7.4]",Ground Pass,27.241512,,,,Änis Ben-Hatira,35240.0,,,,,,Free Kick,2,From Free Kick,Makoto Hasebe,5681.0,Right Defensive Midfield,143,Eintracht Frankfurt,184,['ba0ccbc8-495e-456c-abe2-d5aa299aa035'],4,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:04.681,Pass,
,,,,,,,,,,,,,,,,,2.415839,,,,,,,,,,,f60e7bfc-19a8-4bce-a8c2-4df148ed47b1,2267,,,"[41.3, 75.7]",3890505,60,,,,,-2.182191,,Left Foot,,,"[20.2, 45.6]",Ground Pass,36.758945,,,,Manuel Neuer,5570.0,,,,,,,2,From Free Kick,Javier Martínez Aginaga,9399.0,Right Center Back,143,Eintracht Frankfurt,184,"['06a5ad66-a4e2-4683-8040-73c0e7611ead', '3f415604-7354-471d-9346-71a3a90eafa8']",9,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:09.643,Pass,True
,,,,,,,,,,,,,,,,,2.429727,,,,,,,,,,,3b3bd06f-371f-4614-b87c-1ad5e832b9ba,2269,,,"[21.0, 46.1]",3890505,60,,,,,-0.021830592,,Left Foot,,,"[43.9, 45.6]",Ground Pass,22.905458,,Incomplete,,David Olatukunbo Alaba,8220.0,,,,,,,2,From Free Kick,Manuel Neuer,5570.0,Goalkeeper,143,Eintracht Frankfurt,184,"['a801accc-90ce-4f5f-8e21-4f52b7fc55b9', 'd7904ffc-0467-4b49-bc54-e09e737b7dd0']",12,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:12.059,Pass,
,,,,,,,,,,,,,,,,,2.330958,,,,,,,,,,,4efb6642-36e8-4fca-b123-50b2410b6932,2274,,,"[83.2, 49.9]",3890505,60,,,,,-0.18934204,,Right Foot,,,"[111.9, 44.4]",Ground Pass,29.222252,,Incomplete,,Stefan Aigner,21156.0,,,,,,,2,From Free Kick,Luc Castaignos,7846.0,Center Forward,143,Eintracht Frankfurt,184,"['1dfb0ab0-5724-4bc3-a182-b7c1b0e3e400', '25955b0f-3908-4068-9fd3-1495058e4e96', '3cac9934-a6a6-4c4e-a8ac-3a2da0ffe528']",17,,,,,,,,,,,,,,,,,Eintracht Frankfurt,184,00:15:17.447,Pass,True
,,,,,,,,,,,,,,,,,1.399309,,,,,,,,,,,b3c194bd-97af-4a05-9597-34731b7860cd,2278,,,"[14.6, 35.3]",3890505,60,,,,,1.2393104,,Keeper Arm,,,"[22.0, 56.8]",Ground Pass,22.737854,,,,Philipp Lahm,19295.0,,,,,,,2,Regular Play,Manuel Neuer,5570.0,Goalkeeper,144,Bayern Munich,169,['55002a2f-a1e7-4ed3-93a3-7f420cd09972'],21,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:21.726,Pass,
,,,,,,,,,,,,,,,,,1.133149,,,,,,,,,,,010f43eb-5492-47f5-ae11-876a41a17997,2281,,,"[28.0, 57.6]",3890505,60,,,,,-1.2252407,,Right Foot,,,"[34.3, 40.1]",Ground Pass,18.599463,,,,Thiago Alcântara do Nascimento,5208.0,,,,,,,2,Regular Play,Philipp Lahm,19295.0,Right Back,144,Bayern Munich,169,['27bbc5a5-c881-485f-924f-dcf2664d2fce'],24,,,,,,,,,,,,,,,,,Bayern Munich,169,00:15:24.351,Pass,
