50_50,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,f97f6c93-0642-43c2-8a8a-c4e04512e777,1228,,"[43.0, 2.8]",3890314,33,,,,,2.3809829,,Right Foot,,,"[30.6, 14.6]",,Ground Pass,,17.117243,,,,Ragnar Klavan,4174.0,,,,,,,1,Regular Play,Konstantinos Stafylidis,4279.0,Left Back,63,Augsburg,172,['c9403b9a-046b-4b3e-8d62-1c8178972588'],4,,,,,,,,,,,,,,,,,Augsburg,172,00:33:04.893,Pass,
,,,,,,,,,,,,,,,1.542393,,,,,,,,,,,,,,6ccab653-e768-4eb8-8ff6-6eef5307aba7,1231,,"[36.4, 17.0]",3890314,33,,,,,-0.665738,,Left Foot,,,"[55.5, 2.0]",,Ground Pass,,24.286005,,,,Konstantinos Stafylidis,4279.0,,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,63,Augsburg,172,['b9ab77f8-238f-40ec-908f-d043ac0c6647'],9,,,,,,,,,,,,,,,,,Augsburg,172,00:33:09.677,Pass,
,,,,,,,,,,,,,,,1.403717,,,,,,,,,,,,,,31b51a69-b531-4483-a44c-d12a46ad50ea,1234,,"[55.5, 2.0]",3890314,33,,,,,1.590714,,Right Foot,,,"[55.0, 27.1]",,Ground Pass,,25.10498,,,,Dominik Kohr,8207.0,,,,,,,1,Regular Play,Konstantinos Stafylidis,4279.0,Left Back,63,Augsburg,172,['d22d5eeb-a2d0-42c5-b661-1401cb24db80'],13,,,,,,,,,,,,,,,,,Augsburg,172,00:33:13.237,Pass,
,,,,,,,,,,,,,,,1.159653,,,,,,,,,,,,,,d377d0ec-d54d-4e05-8b5f-1c714954f656,1237,,"[55.0, 27.1]",3890314,33,,,,,-2.7351742,,Right Foot,,,"[47.1, 23.7]",,Ground Pass,,8.600581,,,,Ragnar Klavan,4174.0,,,,,,,1,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,63,Augsburg,172,['c9fdae5f-d5a7-4f21-933f-5e6bf9692f6a'],15,,,,,,,,,,,,,,,,,Augsburg,172,00:33:15.129,Pass,
,,,,,,,,,,,,,,,2.57145,,,,,,,,,,,,,,d1d1043c-7534-4035-bed7-026d37b3cde1,1240,,"[52.1, 27.5]",3890314,33,,,,,1.0195988,,Left Foot,,,"[82.1, 76.3]",,High Pass,,57.283855,,,,Paul Verhaegh,8237.0,,,True,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,63,Augsburg,172,['ada62d50-edab-455b-b09b-ef2e26722b53'],17,,,,,,,,,,,,,,,,,Augsburg,172,00:33:17.857,Pass,
,,,,,,,,,,,,,,,0.996765,,,,,,,,,,,,,,61f7394c-f796-42bf-82b3-f76cc5b0d37c,1243,,"[82.1, 76.3]",3890314,33,,,,,-0.27829966,,Right Foot,,,"[94.0, 72.9]",,Ground Pass,,12.376186,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,63,Augsburg,172,['4ace026c-06d9-4cef-8709-e9c64ac2a65e'],21,,,,,,,,,,,,,,,,,Augsburg,172,00:33:21.493,Pass,
,,,,,,,,,,,,,,,1.055848,,,,,,,,,,,,,,7ef8857d-a104-4b49-b324-4514144b28b9,1246,,"[94.0, 72.9]",3890314,33,,,,,-2.4346845,,Right Foot,,,"[89.2, 68.8]",,Ground Pass,,6.3126855,,Incomplete,,Paul Verhaegh,8237.0,,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Center Forward,63,Augsburg,172,"['18997b9b-1797-4b7f-987c-fd16160c6e3b', 'eb0e5be2-29c9-4b14-9263-da5ac8cfbc76']",22,,,,,,,,,,,,,,,,,Augsburg,172,00:33:22.529,Pass,
,,,,,,,,,,,,,,,0.845213,,,,,,,,,,,,,,18997b9b-1797-4b7f-987c-fd16160c6e3b,1249,,"[30.9, 11.3]",3890314,33,,,,,3.0172377,,Left Foot,,,"[22.9, 12.3]",,Ground Pass,,8.062258,,,,Jeremy Toljan,8392.0,,,,,,Interception,1,Regular Play,Jonathan Schmid,8311.0,Left Midfield,63,Augsburg,172,"['7ef8857d-a104-4b49-b324-4514144b28b9', 'bc25535d-b636-4333-91ab-20f41bf22053', 'f126f027-8001-45ba-93be-6591c7893631']",23,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:23.585,Pass,True
,,,,,,,,,,,,,,,2.433366,,,,,,,,,,,,,,d1839347-848d-4f13-82ad-30d8f8dbc8e2,1251,,"[22.9, 12.3]",3890314,33,,,,,-0.24044868,,Right Foot,,,"[43.7, 7.2]",,High Pass,,21.416115,,Incomplete,,,,,,,,,,1,Regular Play,Jeremy Toljan,8392.0,Left Back,63,Augsburg,172,['0e5ffe4f-4bcb-4934-8487-6d4bd25985cf'],24,,,,,,,,,,,,,,,,,Hoffenheim,175,00:33:24.430,Pass,
,,,,,,,,,,,,,,,1.844496,,,,,,,,,,,,,,d186eb8a-2952-4ca1-9dfd-93e6141251da,1254,,"[79.1, 63.6]",3890314,33,,,,,-1.6690702,,Right Foot,,,"[75.6, 28.1]",,Ground Pass,,35.67212,,,,Daniel Baier,8317.0,,,,,,,1,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,63,Augsburg,172,['68f1318a-407f-4db8-8156-2231a30f13ac'],28,,,,,,,,,,,,,,,,,Augsburg,172,00:33:28.953,Pass,
,,,,,,,,,,,,,,,1.711323,,,,,,,,,,,,,,c41c50e9-a2df-460e-ac96-fc6bcc878dc8,1257,,"[78.5, 21.5]",3890314,33,,,,,-0.46916226,,Right Foot,,,"[100.2, 10.5]",,Ground Pass,,24.328789,,,,Konstantinos Stafylidis,4279.0,,,,,,,1,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,63,Augsburg,172,['e32ca07b-4d15-45e1-a693-ef92bcab56ba'],31,,,,,,,,,,,,,,,,,Augsburg,172,00:33:31.518,Pass,
,,,,,,,,,,,,,,,0.791378,,,,,,,,,,,,,,5b8be9c4-0f8b-4734-beba-c736a456f63c,1260,,"[100.8, 10.8]",3890314,33,,,,,1.2695208,,Left Foot,,,"[106.3, 28.5]",,High Pass,,18.534832,,Incomplete,,,,,,,,,,1,Regular Play,Konstantinos Stafylidis,4279.0,Left Back,63,Augsburg,172,['ad359dd2-75de-4421-a8c8-52aefe63d305'],34,,,,,,,,,,,,,,,,,Augsburg,172,00:33:34.191,Pass,
,,,,,,,,,,,,,,,1.633945,,,,,,,,,,,,,,a4d4fb80-c02e-42cc-9b2f-a65369372b8e,1265,,"[73.9, 7.2]",3890314,33,,,,,2.5899377,,Right Foot,,,"[58.3, 16.8]",,Low Pass,,18.317205,,,,Ragnar Klavan,4174.0,,,,,,,1,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,63,Augsburg,172,['45476a73-f248-4b15-8556-22dc5ee0afcf'],38,,,,,,,,,,,,,,,,,Augsburg,172,00:33:38.786,Pass,
,,,,,,,,,,,,,,,1.918292,,,,,,,,,,,,,,0d012861-8ddc-4e24-9846-d70dcbc77020,1268,,"[62.3, 28.0]",3890314,33,,,,,1.8261422,,Left Foot,,,"[55.8, 52.9]",,Ground Pass,,25.734413,,,,Jeong-Ho Hong,40543.0,,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,63,Augsburg,172,['abab02ec-37ca-406f-b105-bb8b48cbc504'],42,,,,,,,,,,,,,,,,,Augsburg,172,00:33:42.910,Pass,
,,,,,,,,,,,,,,,1.356941,,,,,,,,,,,,,,a11c7be4-0487-4fc7-bb67-0d6a59763177,1271,,"[63.5, 55.4]",3890314,33,,,,,0.27188435,,Right Foot,,,"[80.0, 60.0]",,Ground Pass,,17.129215,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,Regular Play,Jeong-Ho Hong,40543.0,Right Center Back,63,Augsburg,172,['b96aa5c0-2125-4968-b54c-48716d28e72b'],45,,,,,,,,,,,,,,,,,Augsburg,172,00:33:45.860,Pass,
,,,,,,,,,,,,,,,1.005165,,,,,,,,,,,,,,a09014f7-2770-40b7-8f49-607d6bfd5c7a,1274,,"[79.9, 59.8]",3890314,33,,,,,-0.5880026,b21ea6c7-904d-458d-90ee-bff3b49943f3,Right Foot,,,"[88.6, 54.0]",,Ground Pass,,10.456099,,,,Ja-Cheol Koo,5627.0,True,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Center Forward,63,Augsburg,172,"['1225ed98-18f5-4f6f-8464-cb6302b33964', '2071ca51-9e04-42fc-b303-1018bf0d5148']",47,,,,,,,,,,,,,,,,,Augsburg,172,00:33:47.217,Pass,True
,,,,,,,,,,,,,,,3.892366,,,,,,,,,,,,,,1a60c98d-f9da-4f41-b5d5-66ad3c827b5d,1283,,"[19.1, 42.8]",3890314,34,,,,,0.21866895,,Drop Kick,,,"[85.7, 57.6]",,High Pass,,68.22463,,,,Kevin Volland,8215.0,,,,,,,1,Regular Play,Oliver Baumann,8393.0,Goalkeeper,63,Augsburg,172,['24723f8a-4cab-4e8e-b694-5fd91a7e9f87'],5,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:05.608,Pass,
,,,,,,,,,,,,,,,1.26906,,,,,,,,,,,,,,cac0c739-d790-41d2-8aba-8c473090549f,1286,,"[87.3, 59.0]",3890314,34,,,,,-3.0812633,,Left Foot,,,"[72.4, 58.1]",,Low Pass,,14.927156,,Incomplete,,Pirmin Schwegler,8556.0,,,,,,,1,Regular Play,Kevin Volland,8215.0,Right Center Forward,63,Augsburg,172,"['0a9c6410-9e1b-44ed-aae1-8b6babc5e5f7', '2ec84e54-ffd8-440d-b68c-52b218fc7fdf', 'e97f9eff-f1fc-4cf6-90e6-4904acdca21d']",9,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:09.501,Pass,True
,,,,,,,,,,,,,,,1.252601,,,,,,,,,,,,,,0a9c6410-9e1b-44ed-aae1-8b6babc5e5f7,1289,,"[47.7, 22.0]",3890314,34,,,,,-2.3212438,,Right Foot,,,"[40.8, 14.6]",,Ground Pass,,10.117806,,,,Ragnar Klavan,4174.0,,,,,,Recovery,1,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,63,Augsburg,172,"['74c0a58f-20b6-412b-9ff2-cfbe66c2efc0', 'c292b726-0cdb-4195-850b-b5f2f7c086aa', 'cac0c739-d790-41d2-8aba-8c473090549f']",10,,,,,,,,,,,,,,,,,Augsburg,172,00:34:10.770,Pass,True
,,,,,,,,,,,,,,,6.001607,,,,,,,,,,,,,,60b89fe4-e8d3-45dc-988b-c479049a33f9,1292,,"[42.2, 15.7]",3890314,34,,,,,1.0543425,,Left Foot,,,"[78.6, 79.8]",,High Pass,,73.71411,,Out,,Raúl Marcelo Bobadilla,8807.0,,,True,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,63,Augsburg,172,['fabaf6cf-6c90-4203-9fee-88a4f561acb6'],13,,,,,,,,,,,,,,,,,Augsburg,172,00:34:13.013,Pass,
,,,,,,,,,,,,,,,1.618324,,,,,,,,,,,,,,3525cbb2-a7d4-46b5-801e-559b04896294,1294,,"[47.3, 0.1]",3890314,34,,,,,0.30716488,,,,,"[65.9, 6.0]",,High Pass,,19.513329,,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,Throw-in,1,From Throw In,Jeremy Toljan,8392.0,Left Back,64,Hoffenheim,175,"['09ebb579-c465-453c-b6c9-68fd8b4a5068', '179953da-7036-4a56-9ae7-aef66eb3ee95']",32,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:32.323,Pass,
,,,,,,,,,,,,,,,2.565554,,,,,,,,,,,,,,b16e4dd1-a2eb-4dfe-85ea-27c8615d0d66,1298,,"[38.7, 0.1]",3890314,34,,,,,2.3374076,,,,,"[15.2, 24.5]",,Low Pass,,33.876392,,,,Oliver Baumann,8393.0,,,,,,Throw-in,1,From Throw In,Jeremy Toljan,8392.0,Left Back,65,Hoffenheim,175,['3844aa29-275a-466c-9c9d-9633f41e8f37'],39,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:39.385,Pass,
,,,,,,,,,,,,,,,3.367776,,,,,,,,,,,,,,9c421b6c-bb42-4ce2-996b-748389a1268c,1301,,"[13.8, 30.7]",3890314,34,,,,,0.45154533,,Right Foot,,,"[67.0, 56.5]",,High Pass,,59.12597,,Incomplete,,,,,,,,,,1,From Throw In,Oliver Baumann,8393.0,Goalkeeper,65,Hoffenheim,175,['c01e8f1b-6434-4d79-b138-ce5517e64bda'],44,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:44.663,Pass,
,,,,,,,,,,,,,,,1.362451,,,,,,,,,,,,,,c01e8f1b-6434-4d79-b138-ce5517e64bda,1302,,"[53.1, 23.6]",3890314,34,,,,True,0.66717803,,,,,"[67.7, 35.1]",,High Pass,,18.585209,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Konstantinos Stafylidis,4279.0,Left Back,65,Hoffenheim,175,"['9c421b6c-bb42-4ce2-996b-748389a1268c', 'd98167ce-8ec9-4df3-968e-67ca1a0ec751', 'f6dc4de1-2872-4419-907a-4debadaced30']",48,,,,,,,,,,,,,,,,,Augsburg,172,00:34:48.031,Pass,True
,,,,,,,,,,,,,,,1.506402,,,,,,,,,,,,,,f6dc4de1-2872-4419-907a-4debadaced30,1304,,"[52.4, 45.0]",3890314,34,,,,,-0.42214894,,Head,,,"[64.2, 39.7]",,High Pass,,12.93561,,Incomplete,,,,,,,,,Recovery,1,From Throw In,Eugen Polanski,8404.0,Left Defensive Midfield,65,Hoffenheim,175,"['c01e8f1b-6434-4d79-b138-ce5517e64bda', 'ef0ae5ad-5c0e-44e5-ab57-a3b3b33bbb44']",49,,,,,,,,,,,,,,,,,Hoffenheim,175,00:34:49.393,Pass,
,,,,,,,,,,,,,,,2.966672,,,,,,,,,,,,,,466fda8b-ddfe-4c82-8c2f-f4fe1048eb25,1308,,"[55.9, 43.3]",3890314,34,,,,,1.1126057,,Right Foot,,,"[70.4, 72.7]",,High Pass,,32.781246,,,,Paul Verhaegh,8237.0,,,,,,,1,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,66,Augsburg,172,"['a702c579-2d11-4505-b7bc-38846ad5aa03', 'b5f2c170-2dcf-450d-b657-8f4e32d107da']",51,,,,,,,,,,,,,,,,,Augsburg,172,00:34:51.947,Pass,True
,,,,,,,,,,,,,,,1.921072,,,,,,,,,,,,,,393f4d49-7c3f-4bbf-a29a-680e5391c845,1311,,"[74.2, 74.6]",3890314,34,,,,,-0.06382298,,Right Foot,,,"[100.8, 72.9]",,Ground Pass,,26.654268,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,66,Augsburg,172,['6d45fdf5-b576-41b4-9d99-75d8853c727c'],57,,,,,,,,,,,,,,,,,Augsburg,172,00:34:57.125,Pass,
,,,,,,,,,,,,,,,3.968739,,,,,,,,,,,,,,ac236d67-b95d-4a3a-b948-6681e9a6557a,1314,,"[106.0, 73.5]",3890314,34,,,,,-1.5248868,,Right Foot,True,,"[109.0, 8.2]",,High Pass,,65.36887,,Incomplete,,,,,,True,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Center Forward,66,Augsburg,172,['4c861d9b-2891-4744-961c-3fd58a1405bf'],59,,,,,,,,,,,,,,,,,Augsburg,172,00:34:59.863,Pass,
,,,,,,,,,,,,,,,2.059477,,,,,,,,,,,,,,b006bba4-411d-48f8-9717-9b17329c8c0f,1321,,"[100.0, 4.2]",3890314,35,,,,,1.2705656,54229f43-1618-438a-bcde-7b9691dc3b3a,Right Foot,True,,"[111.3, 40.7]",,High Pass,,38.20916,,,,Ja-Cheol Koo,5627.0,True,,,,,,1,Regular Play,Alexander Esswein,8574.0,Left Wing,66,Augsburg,172,['8a48ef02-1e52-423e-93fa-339e3794a702'],8,,,,,,,,,,,,,,,,,Augsburg,172,00:35:08.906,Pass,
,,,,,,,,,,,,,,,2.117794,,,,,,,,,,,,,,1215190b-65d1-4ea4-a68f-7fa834cf709e,1326,,"[8.7, 38.2]",3890314,35,,,,,-0.35998777,,Drop Kick,,,"[80.7, 11.1]",,High Pass,,76.931206,,Incomplete,,Jonathan Schmid,8311.0,,,,,,,1,From Keeper,Oliver Baumann,8393.0,Goalkeeper,67,Hoffenheim,175,"['36034def-d3ef-4566-a86b-6146790c7a23', '57954c60-4d8d-46a4-b31b-9976f4b27d35']",23,,,,,,,,,,,,,,,,,Hoffenheim,175,00:35:23.750,Pass,
,,,,,,,,,,,,,,,1.925619,,,,,,,,,,,,,,36034def-d3ef-4566-a86b-6146790c7a23,1328,,"[39.4, 69.0]",3890314,35,,,,,-0.33643138,,Head,,,"[57.7, 62.6]",,High Pass,,19.38685,,,,Ja-Cheol Koo,5627.0,,,,,,Recovery,1,From Keeper,Jeong-Ho Hong,40543.0,Right Center Back,67,Hoffenheim,175,"['1215190b-65d1-4ea4-a68f-7fa834cf709e', '62cdb555-9a37-47c9-85b0-784816dcf3a7']",25,,,,,,,,,,,,,,,,,Augsburg,172,00:35:25.867,Pass,
,,,,,,,,,,,,,,,1.73756,,,,,,,,,,,,,,732f25d8-9ae4-48e2-8f28-8aa2f03d800a,1331,,"[60.8, 59.0]",3890314,35,,,,,-0.6135928,,Left Foot,,,"[86.5, 40.9]",,High Pass,,31.434057,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,From Keeper,Ja-Cheol Koo,5627.0,Right Wing,67,Hoffenheim,175,"['09b54466-ce8a-43bb-bffe-3b2a00bda88e', 'e64c0551-f7b4-41dd-b63b-64066e6f744d']",29,,,,,,,,,,,,,,,,,Augsburg,172,00:35:29.439,Pass,
,,,,,,,,,,,,,,,1.686922,,,,,,,,,,,,,,e64c0551-f7b4-41dd-b63b-64066e6f744d,1333,,"[33.6, 39.2]",3890314,35,,,,,-1.1220729,,Other,,,"[40.1, 25.7]",,High Pass,,14.983324,,,,Jeremy Toljan,8392.0,,,,,,Recovery,1,From Keeper,Niklas Süle,6322.0,Right Center Back,67,Hoffenheim,175,"['00b0f328-543f-45e3-b5dc-3f7cd869d4ca', '732f25d8-9ae4-48e2-8f28-8aa2f03d800a']",31,,,,,,,,,,,,,,,,,Hoffenheim,175,00:35:31.176,Pass,
,,,,,,,,,,,,,,,4.165219,,,,,,,,,,,,,,1dd9fe1e-e1e6-452f-b70e-408f663993f5,1336,,"[36.5, 26.5]",3890314,35,,,,,0.902818,,Right Foot,,,"[69.4, 68.2]",,High Pass,,53.11591,,Incomplete,,Sebastian Rudy,6039.0,,,True,,,,1,From Keeper,Jeremy Toljan,8392.0,Left Back,67,Hoffenheim,175,"['07238e14-524e-40bf-adc3-4e297a06a661', '41d89531-49dc-4fd1-adab-c8247554e8af']",33,,,,,,,,,,,,,,,,,Hoffenheim,175,00:35:33.292,Pass,
,,,,,,,,,,,,,,,0.9521,,,,,,,,,,,,,,41d89531-49dc-4fd1-adab-c8247554e8af,1338,,"[50.7, 11.9]",3890314,35,,,,,1.3747183,,Head,,,"[53.6, 26.5]",,Low Pass,,14.885227,,,,Daniel Baier,8317.0,,,,,,Recovery,1,Regular Play,Konstantinos Stafylidis,4279.0,Left Back,68,Augsburg,172,"['11605bec-67ae-4fdf-9406-f65977de5402', '1dd9fe1e-e1e6-452f-b70e-408f663993f5']",37,,,,,,,,,,,,,,,,,Augsburg,172,00:35:37.457,Pass,
,,,,,,,,,,,,,,,3.62186,,,,,,,,,,,,,,9d62b3f2-2dac-4fc2-9bae-a71cf9cccde2,1346,,"[55.8, 30.5]",3890314,35,,,,,0.3018279,,Right Foot,,,"[104.3, 45.6]",,High Pass,,50.79626,,Incomplete,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,Regular Play,Daniel Baier,8317.0,Left Defensive Midfield,68,Augsburg,172,"['22d2be2a-7c66-4b48-a64a-006847eb3a7d', '497390c6-ec79-4ba6-8481-98f6b0b6cecd']",40,,,,,,,,,,,,,,,,,Augsburg,172,00:35:40.963,Pass,
,,,,,,,,,,,,,,,2.030797,,,,,,,,,,,,,,851a8aa2-7071-4fae-9d76-19e12c77c0d8,1349,,"[13.3, 33.2]",3890314,35,,True,,,-0.7246993,,Right Foot,,,"[22.9, 24.7]",,Ground Pass,,12.822247,,,,Ermin Bičakčić,9396.0,,,,,,,1,Regular Play,Oliver Baumann,8393.0,Goalkeeper,69,Hoffenheim,175,['2a120c47-d750-44db-8306-450e472c3520'],46,,,,,,,,,,,,,,,,,Hoffenheim,175,00:35:46.330,Pass,
,,,,,,,,,,,,,,,1.511103,,,,,,,,,,,,,,d48740a2-c62b-4a91-a99b-a24e7df38e4e,1351,,"[24.3, 26.9]",3890314,35,,,,,0.42959264,,Right Foot,,,"[44.6, 36.2]",,Ground Pass,,22.328905,,,,Pirmin Schwegler,8556.0,,,,,,,1,Regular Play,Ermin Bičakčić,9396.0,Left Center Back,69,Hoffenheim,175,['ffe9b790-b499-4dc5-b550-646c59f5230e'],49,,,,,,,,,,,,,,,,,Hoffenheim,175,00:35:49.348,Pass,
,,,,,,,,,,,,,,,1.866183,,,,,,,,,,,,,,777a6ed3-b6ad-402f-9f1b-2394de51e646,1355,,"[45.6, 40.8]",3890314,35,,,,,1.3655181,,Right Foot,,,"[52.7, 74.9]",,Low Pass,,34.831306,,,,Pavel Kadeřábek,9397.0,,,,,,,1,Regular Play,Pirmin Schwegler,8556.0,Right Defensive Midfield,69,Hoffenheim,175,"['2dd9623b-bf5f-40bf-9e3f-605688b36201', '96914841-eb6a-4c93-9cb0-c96e13b3fda4']",52,,,,,,,,,,,,,,,,,Hoffenheim,175,00:35:52.200,Pass,True
,,,,,,,,,,,,,,,2.749871,,,,,,,,,,,,,,6525101d-6c4d-4335-93d5-b5e17166ad3a,1359,,"[73.6, 77.0]",3890314,35,,,,,-2.9368742,,Right Foot,,,"[50.0, 72.1]",,Ground Pass,,24.10332,,,,Niklas Süle,6322.0,,,,,,,1,Regular Play,Pavel Kadeřábek,9397.0,Right Back,69,Hoffenheim,175,['ef971081-afed-46e6-b503-b1c07309d051'],59,,,,,,,,,,,,,,,,,Hoffenheim,175,00:35:59.859,Pass,
,,,,,,,,,,,,,,,2.041339,,,,,,,,,,,,,,204bd221-7e67-4e61-a3b5-bb060fb085e9,1362,,"[47.5, 71.5]",3890314,36,,,,,-2.6518803,,Right Foot,,,"[26.3, 60.2]",,Ground Pass,,24.023531,,,,Oliver Baumann,8393.0,,,,,,,1,Regular Play,Niklas Süle,6322.0,Right Center Back,69,Hoffenheim,175,['105e3fff-0d27-41e6-a2f2-4798b78661c5'],4,,,,,,,,,,,,,,,,,Hoffenheim,175,00:36:04.212,Pass,
,,,,,,,,,,,,,,,3.502269,,,,,,,,,,,,,,180a6f01-ed41-4413-8a89-d2cb2a28051a,1366,,"[32.7, 59.5]",3890314,36,,,,,-0.7459576,,Right Foot,,,"[86.7, 9.6]",,High Pass,,73.52557,,Incomplete,,Kevin Volland,8215.0,,,True,,,,1,Regular Play,Oliver Baumann,8393.0,Goalkeeper,69,Hoffenheim,175,"['18195e14-0bf4-45b5-9545-3db7d6c01101', '6ac55228-1a78-4286-9c04-59feeee3b618']",7,,,,,,,,,,,,,,,,,Hoffenheim,175,00:36:07.744,Pass,
,,,,,,,,,,,,,,,1.14175,,,,,,,,,,,,,,3227c8f8-2019-4a48-aaa6-3c692e6bacff,1381,,"[52.8, 54.8]",3890314,36,,,,,1.4104209,,Left Foot,,,"[53.9, 61.6]",,Ground Pass,,6.8883963,,,,Raúl Marcelo Bobadilla,8807.0,,,,,,,1,Regular Play,Dominik Kohr,8207.0,Right Defensive Midfield,69,Hoffenheim,175,"['491cf958-f757-4fe7-9c7a-e3eb0079a778', '59e96679-267c-4b37-8126-4cf2216e4bb1']",17,,,,,,,,,,,,,,,,,Augsburg,172,00:36:17.904,Pass,True
,,,,,,,,,,,,,,,0.245374,,,,,,,,,,,,,,e936e130-7155-43a1-aa33-3febf21f9746,1384,,"[61.7, 58.4]",3890314,36,,,,,-1.3547114,,Right Foot,,,"[63.5, 50.2]",,Low Pass,,8.395237,,Incomplete,,Halil Altıntop,40462.0,,,,,,,1,Regular Play,Raúl Marcelo Bobadilla,8807.0,Center Forward,69,Hoffenheim,175,"['55687cf6-c6f5-4bfc-9e4f-2487f392650e', '9ffc3305-1df1-4d58-abe8-2aa32b25451b']",21,,,,,,,,,,,,,,,,,Augsburg,172,00:36:21.170,Pass,
,,,,,,,,,,,,,,,2.583369,,,,,,,,,,,,,,935677be-cdae-4e39-b701-e80cec95fd3f,1389,,"[64.2, 47.8]",3890314,36,,,,,-0.21769287,,Right Foot,,,"[85.9, 43.0]",,High Pass,,22.224537,,Incomplete,,Eduardo Jesús Vargas Rojas,27317.0,,,,,,,1,Regular Play,Sebastian Rudy,6039.0,Right Midfield,69,Hoffenheim,175,"['1b223659-0ff4-4e1b-bb41-1ae4da956452', 'd0a79a22-54fd-43b5-a672-c861391abe2c']",23,,,,,,,,,,,,,,,,,Hoffenheim,175,00:36:23.936,Pass,
,,,,,,,,,,,,,,,1.406578,,,,,,,,,,,,,,d0adbfd8-b098-4aba-a6e0-85b83203f68a,1393,,"[36.6, 51.4]",3890314,36,,,,,2.146715,,Left Foot,,,"[26.6, 66.8]",,Ground Pass,,18.361917,,,,Paul Verhaegh,8237.0,,,,,,,1,Regular Play,Ragnar Klavan,4174.0,Left Center Back,70,Augsburg,172,['6f295f03-40ec-4dbc-a4a1-a4261c594457'],28,,,,,,,,,,,,,,,,,Augsburg,172,00:36:28.684,Pass,
,,,,,,,,,,,,,,,1.872312,,,,,,,,,,,,,,6a725868-61e4-4cc1-963b-cdcb0666ade6,1396,,"[26.6, 66.8]",3890314,36,,,,,-1.012197,,Right Foot,,,"[41.1, 43.6]",,Ground Pass,,27.358545,,,,Dominik Kohr,8207.0,,,,,,,1,Regular Play,Paul Verhaegh,8237.0,Right Back,70,Augsburg,172,['7e58f9a2-58ef-4cfe-87bb-2568186b613f'],32,,,,,,,,,,,,,,,,,Augsburg,172,00:36:32.937,Pass,
