50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.093945,,,,,,,,,,,,,,,cb9f56d6-2a27-48d8-a4c6-84b59b16d5e9,2558,,,"[90.4, 16.4]",3890365,59,,,,,1.0873493,,Left Foot,,,,"[94.6, 24.4]",,Low Pass,,9.035485,,,Incomplete,,,,,,,,,2,From Corner,Sead Kolašinac,3510.0,Left Defensive Midfield,123,Schalke 04,181,"['49e373f2-33a9-438d-b164-6e2410524404', '672bddd6-d4c5-4e8a-bee2-ce32877c7ec8']",5,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:05.479,Pass,True
,,,,,,,,,,,,,,,,,,4.586755,,,,,,,,,,,,,,,ddc1b95c-b087-4523-b021-98a4e1665474,2562,,,"[55.4, 54.9]",3890365,59,,,,,0.10949686,,Left Foot,,,,"[102.7, 60.1]",,Ground Pass,,47.584976,,,Incomplete,,,,,,,,,2,From Corner,Pierre-Emerick Aubameyang,3712.0,Center Forward,123,Schalke 04,181,"['049c07ba-7acf-43b2-a80c-8cf40015ed80', '4b579014-c3a4-47bd-bf4a-5154f2ece213']",11,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:11.019,Pass,True
,,,,,,,,,,,,,,,,,,1.258399,,,,,,,,,,,,,,,9cc5fde6-dbbd-45e1-b2d2-7013c68cc581,2565,,,"[14.2, 20.9]",3890365,59,,,,,-0.5485494,,Keeper Arm,,,,"[26.8, 13.2]",,Ground Pass,,14.766516,,,,,Dennis Aogo,8958.0,,,,,,2,From Corner,Ralf Fährmann,8517.0,Goalkeeper,123,Schalke 04,181,['37839b13-0f46-42b9-98f9-256dff2d6412'],17,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:17.760,Pass,
,,,,,,,,,,,,,,,,,,1.385521,,,,,,,,,,,,,,,813a93e1-b94b-42d0-b800-ef0544aa7d98,2568,,,"[29.4, 14.9]",3890365,59,,,,,1.6826866,,Left Foot,,,,"[27.4, 32.7]",,Ground Pass,,17.912006,,,,,Leon Goretzka,6324.0,,,,,,2,From Corner,Dennis Aogo,8958.0,Left Back,123,Schalke 04,181,['995d69fd-51e3-40ea-8113-74d4c8c95855'],23,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:23.868,Pass,
,,,,,,,,,,,,,,,,,,1.899758,,,,,,,,,,,,,,,2e3eb587-3ae3-4875-a312-39bb9e22ce63,2571,,,"[27.9, 37.6]",3890365,59,,,,,1.3933352,,Right Foot,,,,"[34.5, 74.4]",,Ground Pass,,37.387165,,,,,Uilson de Souza Paula Júnior,30312.0,,,,,,2,From Corner,Leon Goretzka,6324.0,Right Defensive Midfield,123,Schalke 04,181,['bc5df397-c56c-4605-a3e5-90a02286c54f'],27,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:27.274,Pass,
,,,,,,,,,,,,,,,,,,1.525963,,,,,,,,,,,,,,,2fe32675-b6b3-4935-80c0-fba7a3a7c3f0,2574,,,"[48.0, 75.9]",3890365,59,,,,,-0.67733026,,Right Foot,,,,"[71.5, 57.0]",,Ground Pass,,30.157255,,,,,Leroy Sané,3053.0,,,,,,2,From Corner,Uilson de Souza Paula Júnior,30312.0,Right Back,123,Schalke 04,181,['24ddef09-3c99-497b-adcd-e82d31f76421'],30,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:30.103,Pass,
,,,,,,,,,,,,,,,,,,1.52449,,,,,,,,,,,,,,,c38ddf25-f7b8-4b5e-894c-7a0ca95a72bc,2578,,,"[69.6, 56.8]",3890365,59,,,,,-1.8874965,,Right Foot,,,,"[65.7, 44.9]",,Ground Pass,,12.522779,,,Incomplete,,Klaas-Jan Huntelaar,8060.0,,,,,,2,From Corner,Leroy Sané,3053.0,Right Center Forward,123,Schalke 04,181,"['353088ef-2a88-4aa6-abbd-6a199728f94d', '5e7c4a8f-7a8f-4d25-b768-1786a3574d3a']",31,,,,,,,,,,,,,,,,,,Schalke 04,181,00:14:31.908,Pass,
,,,,,,,,,,,,,,,,,,0.73743,,,,,,,,,,,,,,,353088ef-2a88-4aa6-abbd-6a199728f94d,2580,,,"[54.4, 35.2]",3890365,59,,,,,-2.6607053,,Right Foot,,,,"[47.5, 31.6]",,Ground Pass,,7.782673,,,,,Julian Weigl,8816.0,,,,,Recovery,2,From Corner,İlkay Gündoğan,10287.0,Right Center Midfield,123,Schalke 04,181,"['10b63fce-dba6-4fb3-a092-f14796b04691', 'c38ddf25-f7b8-4b5e-894c-7a0ca95a72bc']",33,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:33.432,Pass,
,,,,,,,,,,,,,,,,,,0.115669,,,,,,,,,,,,,,,fb603bc1-39c0-411c-a427-ef7d4e3bbe97,2584,,,"[47.4, 32.7]",3890365,59,,,,,2.0152156,,Right Foot,,,,"[45.4, 36.9]",,Ground Pass,,4.651881,,,Incomplete,,Sokratis Papastathopoulos,8244.0,,,,,,2,From Corner,Julian Weigl,8816.0,Center Defensive Midfield,123,Schalke 04,181,"['48188bd6-cf94-45c4-96b2-14b894db3888', '814db569-93fe-4f6d-83df-478b30004ef5']",35,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:14:35.350,Pass,
,,,,,,,,,,,,,,,,,,1.944882,,,,,,,,,,,,,,,5633fe64-1954-4c68-9adf-2140a2a48d5a,2594,,,"[21.0, 54.3]",3890365,60,,True,,,0.6073863,,Right Foot,,,,"[35.1, 64.1]",,Ground Pass,,17.171196,,,,,İlkay Gündoğan,10287.0,,,,,Free Kick,2,From Free Kick,Roman Bürki,8225.0,Goalkeeper,125,Borussia Dortmund,180,['4316a6f9-7221-408f-be94-c349857e2041'],17,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:17.518,Pass,
,,,,,,,,,,,,,,,,,,0.857139,,,,,,,,,,,,,,,09e6cd20-cec9-4a1a-a360-4d9303908b9f,2596,,,"[42.0, 61.3]",3890365,60,,,,,-1.377912,,Right Foot,,,,"[44.5, 48.5]",,Ground Pass,,13.041856,,,,,Julian Weigl,8816.0,,,,,,2,From Free Kick,İlkay Gündoğan,10287.0,Right Center Midfield,125,Borussia Dortmund,180,['7e64ba2a-23a1-47e8-98bd-b3f4d46f3355'],20,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:20.518,Pass,
,,,,,,,,,,,,,,,,,,1.4961,,,,,,,,,,,,,,,c6dc3fef-6e34-451a-bee6-ad80a10b550e,2599,,,"[45.0, 48.9]",3890365,60,,,,,2.812361,,Right Foot,,,,"[33.0, 53.0]",,Ground Pass,,12.681088,,,,,Sokratis Papastathopoulos,8244.0,,,,,,2,From Free Kick,Julian Weigl,8816.0,Center Defensive Midfield,125,Borussia Dortmund,180,['48960bf7-c3ab-4512-9cb6-7cf81d5e9770'],21,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:21.570,Pass,
,,,,,,,,,,,,,,,,,,1.226403,,,,,,,,,,,,,,,030d33fa-478e-4a67-a581-d772e0b287ee,2602,,,"[34.1, 53.6]",3890365,60,,,,,1.0368763,,Left Foot,,,,"[43.5, 69.5]",,Ground Pass,,18.470787,,,,,İlkay Gündoğan,10287.0,,,,,,2,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,125,Borussia Dortmund,180,['9b32b853-b8c2-45fa-9beb-b9e9b878db26'],23,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:23.660,Pass,
,,,,,,,,,,,,,,,,,,1.019128,,,,,,,,,,,,,,,e5c35ebc-a8fa-4bf3-89a7-20c47d6762bc,2605,,,"[42.6, 69.3]",3890365,60,,,,,-1.7924459,,Right Foot,,,,"[39.4, 55.1]",,Ground Pass,,14.556098,,,,,Sokratis Papastathopoulos,8244.0,,,,,,2,From Free Kick,İlkay Gündoğan,10287.0,Right Center Midfield,125,Borussia Dortmund,180,['ab78862f-7d22-48e4-9175-ecd9d1666ade'],25,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:25.806,Pass,
,,,,,,,,,,,,,,,,,,2.829435,,,,,,,,,,,,,,,6ec407aa-383c-4534-96c1-509c86d92649,2608,,,"[41.5, 51.3]",3890365,60,,,,,-1.2980719,,Right Foot,,,,"[48.8, 25.2]",,Ground Pass,,27.10166,,,,,Mats Hummels,5572.0,,,,,,2,From Free Kick,Sokratis Papastathopoulos,8244.0,Right Center Back,125,Borussia Dortmund,180,['8385bffb-f3bf-4f8d-a4b3-c02d86703181'],28,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:28.280,Pass,
,,,,,,,,,,,,,,,,,,1.029556,,,,,,,,,,,,,,,95917a8c-8489-45fd-9e31-d7d8b0278dbb,2611,,,"[63.6, 25.6]",3890365,60,,,,,-0.7097306,,Right Foot,,,,"[78.5, 12.8]",,Ground Pass,,19.643064,,,,,Shinji Kagawa,5684.0,,,,,,2,From Free Kick,Mats Hummels,5572.0,Left Center Back,125,Borussia Dortmund,180,['1a22aae2-83a2-49fd-a4d5-758a9d8a3d76'],32,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:32.947,Pass,
,,,,,,,,,,,,,,,,,,1.927356,,,,,,,,,,,,,,,2d9f9ec3-57e7-4650-b937-05c8ed48e108,2618,,,"[82.2, 23.3]",3890365,60,,,,,0.51160043,,Right Foot,,,,"[112.3, 40.2]",,High Pass,,34.519848,,,Incomplete,,Gonzalo Castro Randon,8233.0,,,,,,2,From Free Kick,Shinji Kagawa,5684.0,Left Center Midfield,125,Borussia Dortmund,180,"['9d37469f-a43e-4fd3-88a9-974e89f02e82', 'efbc1315-38d6-475c-a077-d4ac718704ff']",36,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:15:36.946,Pass,
,,,,,,,,,,,,,,,,,,2.171636,,,,,,,,,,,,,,,7fd07049-604e-4173-af90-da69ab8b9a5b,2622,,,"[14.0, 41.0]",3890365,60,,,,,-1.1401038,,Keeper Arm,,,,"[25.9, 15.1]",,Low Pass,,28.502983,,,,,Dennis Aogo,8958.0,,,,,,2,From Keeper,Ralf Fährmann,8517.0,Goalkeeper,126,Schalke 04,181,['7e26dca5-8e77-4627-9db9-5dc5b1316f57'],42,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:42.861,Pass,
,,,,,,,,,,,,,,,,,,0.853755,,,,,,,,,,,,,,,df94f552-4f15-46ef-99c3-4c1e39b5211c,2625,,,"[26.6, 9.8]",3890365,60,,,,,1.0851742,,Right Foot,,,,"[30.4, 17.0]",,Ground Pass,,8.1412525,,,,,Sead Kolašinac,3510.0,,,,,,2,From Keeper,Dennis Aogo,8958.0,Left Back,126,Schalke 04,181,['19f17631-bede-4d42-8174-5c959b076d6c'],46,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:46.856,Pass,
,,,,,,,,,,,,,,,,,,2.014862,,,,,,,,,,,,,,,10ce7cad-d568-4734-b21c-aeeba2635515,2627,,,"[33.2, 16.8]",3890365,60,,,,,-1.1484689,,Left Foot,,,,"[40.3, 1.0]",,Ground Pass,,17.32195,,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,2,From Keeper,Sead Kolašinac,3510.0,Left Defensive Midfield,126,Schalke 04,181,['3fa197ef-80e2-4a7e-bcc3-239eff5fc927'],47,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:47.710,Pass,
,,,,,,,,,,,,,,,,,,0.598565,,,,,,,,,,,,,,,587d876d-ad50-4bec-9db1-708340b8c030,2630,,,"[36.0, 0.1]",3890365,60,,,,,1.2324727,,Right Foot,,,,"[37.9, 5.5]",,Ground Pass,,5.724509,,,,,Sead Kolašinac,3510.0,,,,,,2,From Keeper,Jean-Eric Maxim Choupo-Moting,3499.0,Left Midfield,126,Schalke 04,181,['92b33b2b-f110-4ad1-aff6-a9dae8b59099'],52,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:52.031,Pass,
,,,,,,,,,,,,,,,,,,2.382533,,,,,,,,,,,,,,,f341afed-53ad-4957-8ffe-6ce3da536e45,2633,,,"[37.9, 5.5]",3890365,60,,,,,-2.9488919,,Left Foot,,,,"[21.5, 2.3]",,Ground Pass,,16.709278,,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,2,From Keeper,Sead Kolašinac,3510.0,Left Defensive Midfield,126,Schalke 04,181,['1e3fdeab-2c98-4ac0-92f0-e6a7d0cc0daa'],52,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:52.703,Pass,
,,,,,,,,,,,,,,,,,,0.986478,,,,,,,,,,,,,,,445cd14b-a77d-4f04-8623-e129b73dc373,2636,,,"[17.4, 6.6]",3890365,60,,,,,1.8857132,,Right Foot,,,,"[13.1, 19.8]",,Ground Pass,,13.882723,,,,,Joël Andre Job Matip,3502.0,,,,,,2,From Keeper,Jean-Eric Maxim Choupo-Moting,3499.0,Left Midfield,126,Schalke 04,181,['5b428af9-522b-410f-8cc8-4a01c1da9042'],55,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:55.929,Pass,
,,,,,,,,,,,,,,,,,,1.661191,,,,,,,,,,,,,,,7446d13c-6a8f-432a-9019-26c8b5ab6dfa,2639,,,"[12.7, 28.0]",3890365,60,,,,,1.5773969,,Right Foot,,,,"[12.5, 58.3]",,Ground Pass,,30.30066,,,,,Roman Neustädter,16534.0,,,,,,2,From Keeper,Joël Andre Job Matip,3502.0,Left Center Back,126,Schalke 04,181,['e6f7c78c-40cf-4847-82a6-908cd7a4c59f'],58,,,,,,,,,,,,,,,,,,Schalke 04,181,00:15:58.516,Pass,
,,,,,,,,,,,,,,,,,,2.563225,,,,,,,,,,,,,,,0d41829b-461e-446b-9a75-196c28946899,2643,,,"[10.5, 61.1]",3890365,61,,,,,0.33317137,,Right Foot,,,,"[57.6, 77.4]",,High Pass,,49.840748,,,Incomplete,,Franco Matías Di Santo,8512.0,,,,,,2,From Keeper,Roman Neustädter,16534.0,Right Center Back,126,Schalke 04,181,"['2982931e-b31d-46c1-a131-c3ad1c695188', '3fdd47d2-9ee3-4fa2-bd69-bb5eac5acbc5', 'c2deddc7-21f5-4943-8dc4-814ab3bf7989']",1,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:01.858,Pass,True
,,,,,,,,,,,,,,,,,,0.975275,,,,,,,,,,,,,,,2982931e-b31d-46c1-a131-c3ad1c695188,2646,,,"[62.5, 2.7]",3890365,61,,,,True,0.06285416,,,,,,"[76.8, 3.6]",,High Pass,,14.328294,,,,,Shinji Kagawa,5684.0,,,,,Recovery,2,From Keeper,Marcel Schmelzer,11458.0,Left Back,126,Schalke 04,181,"['0d41829b-461e-446b-9a75-196c28946899', 'b30d13cf-9fc3-48cf-a332-8d8ca26e690e', 'e6a38149-ceda-4184-bf25-d80c264e216d']",4,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:16:04.421,Pass,True
,,,,,,,,,,,,,,,,,,1.909983,,,,,,,,,,,,,,,cc23e047-a294-49d4-82ba-91b021a0700d,2650,,,"[42.8, 80.0]",3890365,61,,,,,-1.6164962,,,,,,"[41.3, 47.2]",,Low Pass,,32.834282,,,,,Sead Kolašinac,3510.0,,,,,Throw-in,2,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,127,Schalke 04,181,['2627c270-8481-4cb3-9afd-af14bf3fcaa6'],9,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:09.404,Pass,
,,,,,,,,,,,,,,,,,,1.753016,,,,,,,,,,,,,,,6943ebb1-b201-453a-b6a7-192c2b397bdd,2653,,,"[40.3, 47.0]",3890365,61,,,,,0.08614987,,Left Foot,,,,"[62.3, 48.9]",,High Pass,,22.081894,,,,,Klaas-Jan Huntelaar,8060.0,,,,,,2,From Throw In,Sead Kolašinac,3510.0,Left Defensive Midfield,127,Schalke 04,181,"['62030327-6b19-42b6-b17a-67f4836c6030', '6e2a8edc-2251-418d-ba21-490cb9a1216f']",11,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:11.314,Pass,True
,,,,,,,,,,,,,,,,,,1.269598,,,,,,,,,,,,,,,8045f644-c57b-41e9-b5cf-bf1ec2c3aace,2659,,,"[63.8, 49.8]",3890365,61,,,,,1.0466661,,Right Foot,,,,"[77.5, 73.5]",,Ground Pass,,27.374805,,,,,Uilson de Souza Paula Júnior,30312.0,,,,,Free Kick,2,From Free Kick,Leon Goretzka,6324.0,Right Defensive Midfield,128,Schalke 04,181,['c230388a-7aa0-4774-bd05-52dd48ba8d2c'],20,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:20.817,Pass,
,,,,,,,,,,,,,,,,,,1.040427,,,,,,,,,,,,,,,6f802958-c782-41bb-b153-654daf24d08a,2662,,,"[97.0, 70.3]",3890365,61,,,,,-1.158799,,Right Foot,True,,,"[108.1, 44.9]",,High Pass,,27.719488,,,Incomplete,,Leroy Sané,3053.0,,,,,,2,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,128,Schalke 04,181,"['c5ea2bbc-740e-43fe-badd-58b423bc46f5', 'effdd270-4697-4d38-a571-669f7737a060']",25,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:25.102,Pass,
,,,,,,,,,,,,,,,,,,0.975181,,,,,,,,,,,,,,,f6144c65-f650-4bb9-8f70-e217c4c7f459,2671,,,"[55.2, 59.2]",3890365,61,,,,,0.7853982,,Right Foot,,,,"[70.2, 74.2]",,Ground Pass,,21.213203,,,,,Uilson de Souza Paula Júnior,30312.0,,,,,,2,From Free Kick,Roman Neustädter,16534.0,Right Center Back,128,Schalke 04,181,['9d3f268e-52c6-4895-9400-083f93fd84fa'],33,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:33.450,Pass,
,,,,,,,,,,,,,,,,,,0.720756,,,,,,,,,,,,,,,fe463bc1-1784-4ded-b108-8d47b3060847,2675,,,"[71.7, 76.5]",3890365,61,,,,,-1.6793424,,Right Foot,,,,"[70.0, 60.9]",,Ground Pass,,15.692355,,,,,Leon Goretzka,6324.0,,,,,,2,From Free Kick,Uilson de Souza Paula Júnior,30312.0,Right Back,128,Schalke 04,181,"['215d7467-dcac-4093-ac88-eecc04173813', '33dfd539-260b-425b-9008-6092c9fcf9de']",35,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:35.001,Pass,True
,,,,,,,,,,,,,,,,,,1.449241,,,,,,,,,,,,,,,2732546c-fca8-457d-81ec-9ba9a88a22cb,2681,,,"[78.8, 80.0]",3890365,61,,True,,,-2.9527586,,,,,,"[56.3, 75.7]",,Low Pass,,22.907204,,,,,Roman Neustädter,16534.0,,,,,Throw-in,2,From Throw In,Uilson de Souza Paula Júnior,30312.0,Right Back,129,Schalke 04,181,['baa5b03f-e6a7-4f34-b89a-784da0bfca67'],41,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:41.663,Pass,
,,,,,,,,,,,,,,,,,,0.888428,,,,,,,,,,,,,,,25ccec34-e0f6-4d3b-80c4-ab28e53ba369,2683,,,"[56.3, 75.4]",3890365,61,,,,,-1.1633027,,Right Foot,,,,"[62.3, 61.5]",,Ground Pass,,15.139683,,,,,Sead Kolašinac,3510.0,,,,,,2,From Throw In,Roman Neustädter,16534.0,Right Center Back,129,Schalke 04,181,['454b4fda-1277-4b04-b949-47981284b76a'],43,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:43.112,Pass,
,,,,,,,,,,,,,,,,,,2.876865,,,,,,,,,,,,,,,0b3f67fd-9486-4603-a2f2-828cd1675076,2686,,,"[61.9, 62.2]",3890365,61,,,,,-2.6303139,,Left Foot,,,,"[23.4, 40.6]",,Ground Pass,,44.14533,,,,,Ralf Fährmann,8517.0,,,,,,2,From Throw In,Sead Kolašinac,3510.0,Left Defensive Midfield,129,Schalke 04,181,['d081b636-0bbb-4d8f-ad32-9cc91d383256'],44,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:44.130,Pass,
,,,,,,,,,,,,,,,,,,2.64132,,,,,,,,,,,,,,,b6be1c0c-2864-4842-a002-b786fb0957db,2689,,,"[23.8, 40.1]",3890365,61,,,,,-0.85215926,,Right Foot,,,,"[55.9, 3.4]",,Ground Pass,,48.757565,,,,,Dennis Aogo,8958.0,,,,,,2,From Throw In,Ralf Fährmann,8517.0,Goalkeeper,129,Schalke 04,181,['eeb4ab69-37cc-4e93-b227-d6a73ddc69f9'],47,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:47.526,Pass,
,,,,,,,,,,,,,,,,,,0.922354,,,,,,,,,,,,,,,dd082b30-2120-4090-892f-45f18c8b07f8,2692,,,"[70.9, 5.3]",3890365,61,,,,,-0.072453596,,Left Foot,,,,"[83.3, 4.4]",,Ground Pass,,12.432618,,,,,Klaas-Jan Huntelaar,8060.0,,,,,,2,From Throw In,Dennis Aogo,8958.0,Left Back,129,Schalke 04,181,['1546b0fa-00ac-4383-ad77-84862a3386b3'],53,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:53.342,Pass,
,,,,,,,,,,,,,,,,,,0.737138,,,,,,,,,,,,,,,8dec1758-e002-4a33-afe4-8cb1f6f75dd7,2695,,,"[84.3, 4.4]",3890365,61,,,,,-1.1071488,,Right Foot,,,,"[86.3, 0.4]",,Ground Pass,,4.472136,,,,,Jean-Eric Maxim Choupo-Moting,3499.0,,,,,,2,From Throw In,Klaas-Jan Huntelaar,8060.0,Left Center Forward,129,Schalke 04,181,['c01f8f5c-cf6c-40b7-8437-30fd703c9030'],54,,,,,,,,,,,,,,,,,,Schalke 04,181,00:16:54.621,Pass,
,,,,,,,,,,,,,,,,,,1.281426,,,,,,,,,,,,,,,ffb2911c-8453-42f5-9892-12e0bb69334e,2699,,,"[78.1, 7.8]",3890365,62,,,,,2.6779451,,Right Foot,,,,"[62.7, 15.5]",,Ground Pass,,17.217724,,,,,Joël Andre Job Matip,3502.0,,,,,,2,From Throw In,Jean-Eric Maxim Choupo-Moting,3499.0,Left Midfield,129,Schalke 04,181,['41507641-9d8b-4cf2-bbc8-95fbe95c12c0'],4,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:04.761,Pass,
,,,,,,,,,,,,,,,,,,1.740898,,,,,,,,,,,,,,,1a4b67b9-9249-4715-b194-446f002caae5,2703,,,"[63.2, 13.6]",3890365,62,,,,,0.533464,,Right Foot,,,,"[90.8, 29.9]",,High Pass,,32.05386,,,Incomplete,,Leroy Sané,3053.0,,,,,,2,From Throw In,Joël Andre Job Matip,3502.0,Left Center Back,129,Schalke 04,181,"['c803c505-328f-4e73-a248-942ee250bbaa', 'cd44b611-997e-40ef-aa70-1dfa5765e7ce', 'd66e9da9-47fa-4a19-b9c0-7f10fc8e3a5d']",6,,,,,,,,,,,,,,,,,,Schalke 04,181,00:17:06.386,Pass,True
,,,,,,,,,,,,,,,,,,1.256017,,,,,,,,,,,,,,,c803c505-328f-4e73-a248-942ee250bbaa,2705,,,"[29.3, 50.2]",3890365,62,,,,,-0.47703966,,Head,,,,"[47.1, 41.0]",,Low Pass,,20.036966,,,,,Henrikh Mkhitaryan,3275.0,,,,,Recovery,2,Regular Play,Mats Hummels,5572.0,Left Center Back,130,Borussia Dortmund,180,"['1a4b67b9-9249-4715-b194-446f002caae5', '64ceef21-6352-46f7-97f1-349a43bd5418']",8,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:08.126,Pass,
,,,,,,,,,,,,,,,,,,0.471601,,,,,,,,,,,,,,,28971a81-366b-48b7-a97a-2ffebf48f04e,2708,,,"[49.2, 41.2]",3890365,62,,,,,0.98279375,,Right Foot,,,,"[57.8, 54.1]",,Low Pass,,15.50387,,,,,Gonzalo Castro Randon,8233.0,,,,,,2,Regular Play,Henrikh Mkhitaryan,3275.0,Left Wing,130,Borussia Dortmund,180,['9354793a-6ae1-48a6-ae00-efdfc63c38d9'],9,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:09.973,Pass,
,,,,,,,,,,,,,,,,,,1.326216,,,,,,,,,,,,,,,231e4ab2-29eb-4129-a025-bc52e3c75ac9,2712,,,"[97.2, 56.6]",3890365,62,,,,,0.5214344,,Right Foot,,,,"[106.6, 62.0]",,Ground Pass,,10.840664,,,,,Pierre-Emerick Aubameyang,3712.0,,,,,,2,Regular Play,Gonzalo Castro Randon,8233.0,Right Wing,130,Borussia Dortmund,180,"['085d8e80-407e-42dd-92ce-7e1ec711641e', '6f2db0ae-2062-43b7-9319-42cb9c194a73']",15,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:15.896,Pass,True
,,,,,,,,,,,,,,,,,,0.134424,,,,,,,,,,,,,,,e8d9c2d8-c364-4b75-b551-2baaf4ed3cfb,2715,,,"[111.9, 62.2]",3890365,62,,,,,-1.4685897,,Right Foot,,,,"[112.3, 58.3]",,Low Pass,,3.9204593,,,Incomplete,,,,,,,,,2,Regular Play,Pierre-Emerick Aubameyang,3712.0,Center Forward,130,Borussia Dortmund,180,['35d4ba25-1d44-4928-a019-241b8aa335ba'],18,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:18.120,Pass,
,,,,,,,,,,,,,,,,,,1.097752,,,,,,,,,,,,,,,89790029-2850-4834-8b7f-38d13dd75894,2717,,,"[110.6, 80.0]",3890365,62,,,,,-0.68848056,,,,,,"[118.5, 73.5]",,Low Pass,,10.230347,,,,,Shinji Kagawa,5684.0,,,,,Throw-in,2,From Throw In,Matthias Ginter,8808.0,Right Back,131,Borussia Dortmund,180,['ff8bc617-c054-4b1f-a9e3-fa734037bbeb'],46,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:46.674,Pass,
,,,,,,,,,,,,,,,,,,0.715175,,,,,,,,,,,,,,,9abe4888-72d6-47f2-af4c-b330231d0215,2721,,,"[118.8, 73.5]",3890365,62,,,,,2.6224465,,Right Foot,,,,"[108.3, 79.5]",,Low Pass,,12.093387,,,,,Matthias Ginter,8808.0,,,,,,2,From Throw In,Shinji Kagawa,5684.0,Left Center Midfield,131,Borussia Dortmund,180,"['5130907a-0359-4955-99a0-a6ae31357746', '816a3e70-2d35-47fc-974b-0ac2a9e5c4b3']",48,,,,,,,,,,,,,,,,,,Borussia Dortmund,180,00:17:48.104,Pass,True
